start_year,initial_cash,monthly_funding,acquisition,initial_accounts,withdrawal,cadence,amount,headroom,reserve,ongoing,terminal,total,accounts,alive,deaths,peak_live,spend,receipts,contributions,ending_owner_cash,cash_limited_decisions,minimum_owner_cash,copies,signals_loaded,signals_executed,signal_participation,zero_live_signals,pending_replacements,allocation_sha256
2020,1000,200,monthly_one,1,minimum,weekly,0,4300,29400.0,216700.0,1500.0,218200.0,74,3,71,20,14800.0,233000.0,16600.0,234800.0,0,800.0,80053,12658,9235,0.7295781324063834,103,0,c6063ee6697a2ae6b4d449b7ae0be5fa0c7e846082c92318491ef0f2f43b9726
2020,1000,200,monthly_one,1,minimum,weekly,0,4400,29500.0,216700.0,1500.0,218200.0,74,3,71,20,14800.0,233000.0,16600.0,234800.0,0,800.0,80053,12658,9235,0.7295781324063834,103,0,9e80edc30eb3da25b8962185db2b469c374918e6102555e9d64c59aef6e21993
2020,1000,200,monthly_one,1,minimum,weekly,0,4500,29600.0,215200.0,1500.0,216700.0,74,3,71,20,14800.0,231500.0,16600.0,233300.0,0,800.0,80075,12658,9235,0.7295781324063834,103,0,0cee04c19a7b792ee494b82864d1521dcc9ad89e5ca504fe3279239018372ae1
2020,1000,200,monthly_one,1,minimum,weekly,0,4900,30000.0,209700.0,0,209700.0,74,3,71,20,14800.0,224500.0,16600.0,226300.0,0,800.0,80203,12658,9235,0.7295781324063834,103,0,6a88b37d08a3b7223392bc74385e0451417818385be5be4ca1706a28ec55e690
2020,1000,200,monthly_one,1,minimum,weekly,0,6000,31100.0,216200.0,1500.0,217700.0,74,19,55,20,14800.0,232500.0,16600.0,234300.0,0,800.0,87192,12658,9253,0.731000158002844,80,0,ff50d4f12af8a7fe4a9570e025e7ff1c5a33e4fde2aa923167165fb80bf38423
2020,1000,200,monthly_one,1,minimum,weekly,0,6800,31900.0,200700.0,1500.0,202200.0,74,19,55,20,14800.0,217000.0,16600.0,218800.0,0,800.0,87192,12658,9253,0.731000158002844,80,0,dd274cd9887c8033967e15370c5e9652cf5717780575f490a557820a3c884f06
2020,1000,200,monthly_one,1,minimum,weekly,0,10000,35100.0,151700.0,1500.0,153200.0,74,19,55,20,14800.0,168000.0,16600.0,169800.0,0,800.0,87192,12658,9253,0.731000158002844,80,0,5e4cea905a3e81232fa89a168a596a00c8855586c1bb9b746a428e8a5c43508d
2020,1000,200,monthly_one,1,minimum,weekly,0,15000,40100.0,77700.0,7500.0,85200.0,74,19,55,20,14800.0,100000.0,16600.0,101800.0,0,800.0,87192,12658,9253,0.731000158002844,80,0,26437209536b66c08345cb3c36c2fa3088d759e9a6959830c64d76c7e58734b7
2020,1000,200,monthly_one,2,maximum,calendar_month,0,0,25100.0,78995.4,1500.0,80495.4,80,3,77,10,16000.0,96495.4,16600.0,97095.4,0,600.0,33833,12658,8744,0.6907884341918155,760,0,c2e2989e66886aeb0709cf01b68f59c14080f8ddfc0b1d88fdacefc21852305a
2020,1000,200,monthly_one,2,maximum,calendar_month,0,2000,27100.0,138569.0,1500.0,140069.0,80,3,77,19,16000.0,156069.0,16600.0,156669.0,0,600.0,52148,12658,8844,0.6986885763943751,609,0,56f4356a47cb7e9a15e968de68209c62b59e0c445b80beacbf0dba34941321b0
2020,1000,200,monthly_one,2,maximum,calendar_month,0,4000,29100.0,228151.55,1500.0,229651.55,75,3,72,20,15000.0,244651.55,16600.0,246251.55,0,600.0,80152,12658,9219,0.7283141096539738,120,0,71c8ed60b116f1745b0789d87d95bfea572f7d1ca04bb50f2e0e91b04eacf0e9
2020,1000,200,monthly_one,2,maximum,calendar_month,0,4900,30000.0,213606.8,1500.0,215106.8,75,3,72,20,15000.0,230106.8,16600.0,231706.8,0,600.0,80328,12658,9234,0.7294991309843577,104,0,7a67a83c90567ed7d6c18ed21eeba67008e6e06d4651e088e13b436108b1753f
2020,1000,200,monthly_one,2,maximum,calendar_month,0,6000,31100.0,208280.25,106762.62,315042.87,75,19,56,20,15000.0,330042.87,16600.0,331642.87,0,600.0,87474,12658,9253,0.731000158002844,80,0,ec9796e836e42125cc8acec7e94e22bee013a7cf691c0ef5e26566421a6da830
2020,1000,200,monthly_one,2,maximum,calendar_month,0,6800,31900.0,196329.65,106624.54,302954.19,75,19,56,20,15000.0,317954.19,16600.0,319554.19,0,600.0,87474,12658,9253,0.731000158002844,80,0,2aec367de81cc2ab1b526496bdf46c6cadebdb401044d656fffcb9e8201cc59a
2020,1000,200,monthly_one,2,maximum,calendar_month,0,10000,35100.0,145554.35,142392.55,287946.9,75,19,56,20,15000.0,302946.9,16600.0,304546.9,0,600.0,87474,12658,9253,0.731000158002844,80,0,93407f35fce89228705f0cf21d74ec86b03d3764a531ed0e67cbdc16ae9578b3
2020,1000,200,monthly_one,2,maximum,calendar_month,0,15000,40100.0,72528.95,151264.59,223793.54,75,19,56,20,15000.0,238793.54,16600.0,240393.54,0,600.0,87474,12658,9253,0.731000158002844,80,0,35448de7a84e0c224b7ec6b0d52262272fc3e9e11a5b352f7e6fe99bf174ba90
2020,1000,200,monthly_one,2,maximum,daily,0,0,25100.0,59768.85,0,59768.85,80,2,78,9,16000.0,75768.85,16600.0,76368.85,0,600.0,26938,12658,8536,0.6743561384104914,1050,0,0bab70329e99ebe9dd5e2df720442a30233f4a2622376b9d3429fbd6e5f123d4
2020,1000,200,monthly_one,2,maximum,daily,0,2000,27100.0,90949.6,0,90949.6,80,1,79,12,16000.0,106949.6,16600.0,107549.6,0,600.0,41989,12658,8721,0.6889714014852267,780,0,97e68a1a3332bf7893af11809750b72d0f0c28dfe9d8a9774a64a3d9640750fe
2020,1000,200,monthly_one,2,maximum,daily,0,4000,29100.0,213517.05,3000.0,216517.05,79,3,76,20,15800.0,232317.05,16600.0,233117.05,0,600.0,74960,12658,9203,0.7270500869015643,138,0,afe3752951a80b784ba56302b4117f98fffc3b3630c9864d9cb202df1ab49e03
2020,1000,200,monthly_one,2,maximum,daily,0,4900,30000.0,219073.35,1500.0,220573.35,75,3,72,20,15000.0,235573.35,16600.0,237173.35,0,600.0,80290,12658,9217,0.7281561068099226,123,0,7df9ad7a5e23d0e479d22b5cf47fd9e6f879ef10561208221ff013813d88e621
2020,1000,200,monthly_one,2,maximum,daily,0,6000,31100.0,201433.1,1500.0,202933.1,75,3,72,20,15000.0,217933.1,16600.0,219533.1,0,600.0,80706,12658,9243,0.7302101437825881,93,0,ad56abe8de8882339db5c414e56aefaf2f1b98152cabf826d72873bd52cffcc9
2020,1000,200,monthly_one,2,maximum,daily,0,6800,31900.0,202851.15,112191.72,315042.87,75,19,56,20,15000.0,330042.87,16600.0,331642.87,0,600.0,87474,12658,9253,0.731000158002844,80,0,e24ceb3c23d54bbbf7181c95b492f787b7430f32f796ee7d1759b732cc0a2cd3
2020,1000,200,monthly_one,2,maximum,daily,0,10000,35100.0,151651.15,137438.9,289090.05,75,19,56,20,15000.0,304090.05,16600.0,305690.05,0,600.0,87474,12658,9253,0.731000158002844,80,0,9cff1c9348d3463bc79199fafeb68dd224eef2758c0476b654ff1b0215072019
2020,1000,200,monthly_one,2,maximum,daily,0,15000,40100.0,77642.8,161486.08,239128.88,75,19,56,20,15000.0,254128.88,16600.0,255728.88,0,600.0,87474,12658,9253,0.731000158002844,80,0,c5fdf3589330a8e58269219886389b275755a4280114e88d0d13cdf7fa2fd72a
2020,1000,200,monthly_one,2,maximum,weekly,0,0,25100.0,59657.8,0,59657.8,80,2,78,10,16000.0,75657.8,16600.0,76257.8,0,600.0,27591,12658,8607,0.6799652393743087,943,0,8fd5c6f0e2338a234f69043c6829ded42bc2812a30b6f1d6f32e4dd8c3f290f5
2020,1000,200,monthly_one,2,maximum,weekly,0,2000,27100.0,150391.05,0,150391.05,80,1,79,18,16000.0,166391.05,16600.0,166991.05,0,600.0,49381,12658,8723,0.6891294043292779,778,0,47733b82df1f84610e35958a64e13e544e7c61917ed9729008afc951507b86b6
2020,1000,200,monthly_one,2,maximum,weekly,0,4000,29100.0,236717.35,3000.0,239717.35,75,3,72,20,15000.0,254717.35,16600.0,256317.35,0,600.0,80092,12658,9207,0.7273660925896667,134,0,41386cafca49920173acc8077ec95819a7bea1427fb0e50f794108c4a8ef740b
2020,1000,200,monthly_one,2,maximum,weekly,0,4900,30000.0,219853.9,1500.0,221353.9,75,3,72,20,15000.0,236353.9,16600.0,237953.9,0,600.0,80293,12658,9218,0.7282351082319481,122,0,300f44a31acd9e9e1b28fcc0fd949c6719ce586b06d3837897ab073d56e54d35
2020,1000,200,monthly_one,2,maximum,weekly,0,6000,31100.0,207026.1,11226.58,218252.68,75,5,70,20,15000.0,233252.68,16600.0,234852.68,0,600.0,81538,12658,9253,0.731000158002844,80,0,33884e84837b216cad8a32da68e5f6f85c32da99c89d8a901268ed796b5100a7
2020,1000,200,monthly_one,2,maximum,weekly,0,6800,31900.0,222482.5,92560.37,315042.87,75,19,56,20,15000.0,330042.87,16600.0,331642.87,0,600.0,87474,12658,9253,0.731000158002844,80,0,8d50313e00c4a288790fca237db76b06cf02a22e4409073a9b503f37abd291a1
2020,1000,200,monthly_one,2,maximum,weekly,0,10000,35100.0,169961.5,120699.45,290660.95,75,19,56,20,15000.0,305660.95,16600.0,307260.95,0,600.0,87474,12658,9253,0.731000158002844,80,0,d1afee90a16d2bf2b09fc68cb2c0c2d8178b12361a637f2cd52949298e36139b
2020,1000,200,monthly_one,2,maximum,weekly,0,15000,40100.0,92732.35,148609.58,241341.93,75,19,56,20,15000.0,256341.93,16600.0,257941.93,0,600.0,87474,12658,9253,0.731000158002844,80,0,d6ee6894eb45ee4b7e76e773028579c788e5d432442f13945fefd2b2a642de66
2020,1000,200,monthly_one,2,minimum,calendar_month,0,0,25100.0,104500.0,52612.63,157112.63,80,10,70,14,16000.0,173112.63,16600.0,173712.63,0,600.0,53691,12658,9068,0.7163848949281088,328,0,f83ac87053427952a153a3ab5a58dbba6737052bf68c81960bf1609eac965c60
2020,1000,200,monthly_one,2,minimum,calendar_month,0,2000,27100.0,169500.0,113958.59,283458.59,80,17,63,20,16000.0,299458.59,16600.0,300058.59,0,600.0,79743,12658,9096,0.7185969347448254,286,0,e134439cc9b9603eb9f30769ecd30891eb6700fc92b25a5c53a39659b0538f16
2020,1000,200,monthly_one,2,minimum,calendar_month,0,4000,29100.0,170500.0,145542.87,316042.87,75,19,56,20,15000.0,331042.87,16600.0,332642.87,0,600.0,87474,12658,9253,0.731000158002844,80,0,712b9030f3114ac661f9b10d0aafadedb952ced53d9162bddf8d4213280b9f1b
2020,1000,200,monthly_one,2,minimum,calendar_month,0,4900,30000.0,159000.0,156042.87,315042.87,75,19,56,20,15000.0,330042.87,16600.0,331642.87,0,600.0,87474,12658,9253,0.731000158002844,80,0,c1e35ae70fc6b4f9187c0723bc9791f0c5af2f8dd4dc8c772533daaf5dfd796f
2020,1000,200,monthly_one,2,minimum,calendar_month,0,6000,31100.0,148000.0,167042.87,315042.87,75,19,56,20,15000.0,330042.87,16600.0,331642.87,0,600.0,87474,12658,9253,0.731000158002844,80,0,0f2bf948273a325a57e85ee84de218e44380167528dc14f6fc945e7163209db7
2020,1000,200,monthly_one,2,minimum,calendar_month,0,6800,31900.0,141000.0,174042.87,315042.87,75,19,56,20,15000.0,330042.87,16600.0,331642.87,0,600.0,87474,12658,9253,0.731000158002844,80,0,7e3757237ef061efe9f4d229f0a9b24dfddfd3cd343a825bf1955c34d70df701
2020,1000,200,monthly_one,2,minimum,calendar_month,0,10000,35100.0,107000.0,189487.49,296487.49,75,19,56,20,15000.0,311487.49,16600.0,313087.49,0,600.0,87474,12658,9253,0.731000158002844,80,0,c6fc176527b70a929bc91b6ea02a278e38ab7b1de8332d5f96fa8debeca9b945
2020,1000,200,monthly_one,2,minimum,calendar_month,0,15000,40100.0,54000.0,197425.87,251425.87,75,19,56,20,15000.0,266425.87,16600.0,268025.87,0,600.0,87474,12658,9253,0.731000158002844,80,0,8df5571ef87927630aad158884b47302595ae370c6c0f01cb581c5509438bb5e
2020,1000,200,monthly_one,2,minimum,daily,0,0,25100.0,51500.0,0,51500.0,80,3,77,10,16000.0,67500.0,16600.0,68100.0,0,600.0,30196,12658,8786,0.6941064939168905,701,0,63e4230aee6a8a7d15ee1b5fc9bbf1a405d9cdfbd210d9b3ccc1d45ad8a22518
2020,1000,200,monthly_one,2,minimum,daily,0,2000,27100.0,134500.0,0,134500.0,80,3,77,19,16000.0,150500.0,16600.0,151100.0,0,600.0,52005,12658,8837,0.6981355664401959,621,0,44048ca9b772dc292feae28ce3f6092af9f9f969fdc666eede4fb2b736ac2b8b
2020,1000,200,monthly_one,2,minimum,daily,0,4000,29100.0,211200.0,1500.0,212700.0,79,5,74,20,15800.0,228500.0,16600.0,229300.0,0,600.0,75913,12658,9251,0.7308421551587928,82,0,2e66cf87d4744c230bbfbdfda078246514ed480e30b8a8d6a0a32752b56f90c1
2020,1000,200,monthly_one,2,minimum,daily,0,4900,30000.0,218500.0,0,218500.0,75,3,72,20,15000.0,233500.0,16600.0,235100.0,0,600.0,80294,12658,9218,0.7282351082319481,122,0,b5e1180672253b2a66047a09ec45669ae981aa2b1e108e38f62df4f9bf1e7dcc
2020,1000,200,monthly_one,2,minimum,daily,0,6000,31100.0,204500.0,1500.0,206000.0,75,6,69,20,15000.0,221000.0,16600.0,222600.0,0,600.0,81940,12658,9253,0.731000158002844,80,0,c27b48d7050c2a22e0b1bdfb704c40c9f561b13dd3bb0dbef7e3b7a4b7d367e1
2020,1000,200,monthly_one,2,minimum,daily,0,6800,31900.0,205000.0,1500.0,206500.0,75,19,56,20,15000.0,221500.0,16600.0,223100.0,0,600.0,87474,12658,9253,0.731000158002844,80,0,3ff5849b48f4dd7e67b332112c361d23da9c1d20a62a6aa64db3639ec402611f
2020,1000,200,monthly_one,2,minimum,daily,0,10000,35100.0,153000.0,1500.0,154500.0,75,19,56,20,15000.0,169500.0,16600.0,171100.0,0,600.0,87474,12658,9253,0.731000158002844,80,0,838789ac1e1fb5dcb24e32540e269fa009abb6b3fa49e55aded80ad630390533
2020,1000,200,monthly_one,2,minimum,daily,0,15000,40100.0,78500.0,7500.0,86000.0,75,19,56,20,15000.0,101000.0,16600.0,102600.0,0,600.0,87474,12658,9253,0.731000158002844,80,0,ef02dcb6267035519c9ee57cea550421b0db982b703177bae97e22a88c7c0ffa
2020,1000,200,monthly_one,2,minimum,weekly,0,0,25100.0,77500.0,0,77500.0,80,3,77,13,16000.0,93500.0,16600.0,94100.0,0,600.0,36822,12658,8802,0.6953705166693,670,0,e64f82049ad3b81333ec59d70571dcbe7ee959512eb20646f0f8fefa872c813e
2020,1000,200,monthly_one,2,minimum,weekly,0,2000,27100.0,197000.0,0,197000.0,80,3,77,19,16000.0,213000.0,16600.0,213600.0,0,600.0,64070,12658,8987,0.7099857797440354,422,0,9b4fafc4910c81d32abfe8e7a9b7da7df81c595307181869e84026770c599d71
2020,1000,200,monthly_one,2,minimum,weekly,0,4000,29100.0,222500.0,1500.0,224000.0,75,4,71,20,15000.0,239000.0,16600.0,240600.0,0,600.0,80730,12658,9253,0.731000158002844,80,0,e2d87eaecd043c40996875f25663bc23a0835fd0e2cbb767b0f6bc49d18886d3
2020,1000,200,monthly_one,2,minimum,weekly,0,4900,30000.0,209500.0,0,209500.0,75,3,72,20,15000.0,224500.0,16600.0,226100.0,0,600.0,80485,12658,9235,0.7295781324063834,103,0,f57f2e6a705caacbbbb9b3969f8969fb7a9f2fc75fc2ce33d7a48c0548639a85
2020,1000,200,monthly_one,2,minimum,weekly,0,6000,31100.0,216000.0,1500.0,217500.0,75,19,56,20,15000.0,232500.0,16600.0,234100.0,0,600.0,87474,12658,9253,0.731000158002844,80,0,742db7e58ab16412d3e0765a6c561641a188cac1458ae4826f577440b397d6a2
2020,1000,200,monthly_one,2,minimum,weekly,0,6800,31900.0,200500.0,1500.0,202000.0,75,19,56,20,15000.0,217000.0,16600.0,218600.0,0,600.0,87474,12658,9253,0.731000158002844,80,0,bae1db0b9549fb52d77dd0fde40b52a857c090e6dced43efcbb7dc4b4f462fc3
2020,1000,200,monthly_one,2,minimum,weekly,0,10000,35100.0,151500.0,1500.0,153000.0,75,19,56,20,15000.0,168000.0,16600.0,169600.0,0,600.0,87474,12658,9253,0.731000158002844,80,0,bb22c2bb90bf33e6655c65adb3d7423fd1221175e615a955ad1b512eab3adf85
2020,1000,200,monthly_one,2,minimum,weekly,0,15000,40100.0,77500.0,7500.0,85000.0,75,19,56,20,15000.0,100000.0,16600.0,101600.0,0,600.0,87474,12658,9253,0.731000158002844,80,0,81c7d2dc2df7af419a5f610b3f7ced309f8139efed0c9a365c26b56f6fbe5600
2020,1000,200,monthly_one,3,maximum,calendar_month,0,0,25100.0,78795.4,1500.0,80295.4,81,3,78,10,16200.0,96495.4,16600.0,96895.4,0,400.0,34115,12658,8744,0.6907884341918155,760,0,fe1a6d10136c21c31b1f74c00b50a12e449ddd15978a52bf629aaa08291f249f
2020,1000,200,monthly_one,3,maximum,calendar_month,0,2000,27100.0,138369.0,1500.0,139869.0,81,3,78,19,16200.0,156069.0,16600.0,156469.0,0,400.0,52430,12658,8844,0.6986885763943751,609,0,34a1583a56a9067c786bc9995efe7024f21ea59ddbe15715cc999284d4b191df
2020,1000,200,monthly_one,3,maximum,calendar_month,0,4000,29100.0,227951.55,1500.0,229451.55,76,3,73,20,15200.0,244651.55,16600.0,246051.55,0,400.0,80434,12658,9219,0.7283141096539738,120,0,d57d6ab1919e1c0dd40c47c60e51eb7fa31a3aa973217cae9b7ee505560073dc
2020,1000,200,monthly_one,3,maximum,calendar_month,0,4900,30000.0,213406.8,1500.0,214906.8,76,3,73,20,15200.0,230106.8,16600.0,231506.8,0,400.0,80610,12658,9234,0.7294991309843577,104,0,c5b0408709ffeeaa080c510b2111ca8c9857765cdb0f413f56bf4e201ea04cd6
2020,1000,200,monthly_one,3,maximum,calendar_month,0,6000,31100.0,208080.25,106762.62,314842.87,76,19,57,20,15200.0,330042.87,16600.0,331442.87,0,400.0,87756,12658,9253,0.731000158002844,80,0,dc2d7817f041bb8d4626fcd60a53ae5fdc71fb9b403941c4c48f4f507b1b66eb
2020,1000,200,monthly_one,3,maximum,calendar_month,0,6800,31900.0,196129.65,106624.54,302754.19,76,19,57,20,15200.0,317954.19,16600.0,319354.19,0,400.0,87756,12658,9253,0.731000158002844,80,0,18a88f7b31866d98ddeb599a283f9c5b7f436ec46ed908699a832508376ff0b6
2020,1000,200,monthly_one,3,maximum,calendar_month,0,10000,35100.0,145354.35,142392.55,287746.9,76,19,57,20,15200.0,302946.9,16600.0,304346.9,0,400.0,87756,12658,9253,0.731000158002844,80,0,50ec7b126b163722b8be2213c5ea62327730c47ed0d22000a05e933fb8953953
2020,1000,200,monthly_one,3,maximum,calendar_month,0,15000,40100.0,72328.95,151264.59,223593.54,76,19,57,20,15200.0,238793.54,16600.0,240193.54,0,400.0,87756,12658,9253,0.731000158002844,80,0,21f8716240880817f29eb7b5117a31bd148675bb8af66a77452a8f914b96280c
2020,1000,200,monthly_one,3,maximum,daily,0,0,25100.0,59568.85,0,59568.85,81,2,79,9,16200.0,75768.85,16600.0,76168.85,0,400.0,27220,12658,8536,0.6743561384104914,1050,0,98989b14fbcbcc03ca2c3e39c90b3a88ae5d4a28c7ab45b15fac310a2a553488
2020,1000,200,monthly_one,3,maximum,daily,0,2000,27100.0,90749.6,0,90749.6,81,1,80,12,16200.0,106949.6,16600.0,107349.6,0,400.0,42271,12658,8721,0.6889714014852267,780,0,881dbe1d9ca9deaaa166687ac0ac4bc05e932a2ed4985c507e85ccb0e1a9e6d5
2020,1000,200,monthly_one,3,maximum,daily,0,4000,29100.0,213317.05,3000.0,216317.05,80,3,77,20,16000.0,232317.05,16600.0,232917.05,0,400.0,75242,12658,9203,0.7270500869015643,138,0,c65ea1679e43ea3f0fae10fc41612dd5a111525a3571cc8f687b3225bdc449b6
2020,1000,200,monthly_one,3,maximum,daily,0,4900,30000.0,218873.35,1500.0,220373.35,76,3,73,20,15200.0,235573.35,16600.0,236973.35,0,400.0,80572,12658,9217,0.7281561068099226,123,0,ce8bcd772bd90fb2ff72ab19e86aa63f1f5b4771fcab4243ad72301e38a3df74
2020,1000,200,monthly_one,3,maximum,daily,0,6000,31100.0,201233.1,1500.0,202733.1,76,3,73,20,15200.0,217933.1,16600.0,219333.1,0,400.0,80988,12658,9243,0.7302101437825881,93,0,83c6c68537735c7fc4d142752c78941597b06f3b74cbc060e40bd7972fb79caa
2020,1000,200,monthly_one,3,maximum,daily,0,6800,31900.0,202651.15,112191.72,314842.87,76,19,57,20,15200.0,330042.87,16600.0,331442.87,0,400.0,87756,12658,9253,0.731000158002844,80,0,288eb465b059fb6c45fac41c640d73c08bbe4a103fd0b119de051e84cf456230
2020,1000,200,monthly_one,3,maximum,daily,0,10000,35100.0,151451.15,137438.9,288890.05,76,19,57,20,15200.0,304090.05,16600.0,305490.05,0,400.0,87756,12658,9253,0.731000158002844,80,0,a4005e1529f76aefca1c293a2f3ef95c976611468796df063d1bd906f00cce8d
2020,1000,200,monthly_one,3,maximum,daily,0,15000,40100.0,77442.8,161486.08,238928.88,76,19,57,20,15200.0,254128.88,16600.0,255528.88,0,400.0,87756,12658,9253,0.731000158002844,80,0,ec9fc6c7c60774d8a5cde37731fb1a9a760c9e02f4a81d74519d6c920e643f29
2020,1000,200,monthly_one,3,maximum,weekly,0,0,25100.0,59457.8,0,59457.8,81,2,79,10,16200.0,75657.8,16600.0,76057.8,0,400.0,27873,12658,8607,0.6799652393743087,943,0,5340d9717f18c2fb008912bff6346412e370fdaf876fab77f84e456048febae9
2020,1000,200,monthly_one,3,maximum,weekly,0,2000,27100.0,150191.05,0,150191.05,81,1,80,18,16200.0,166391.05,16600.0,166791.05,0,400.0,49663,12658,8723,0.6891294043292779,778,0,24b0e0034c76ba532e80ecf370c061dc8ef0ebf0330f22f444456ac4b04ac5aa
2020,1000,200,monthly_one,3,maximum,weekly,0,4000,29100.0,236517.35,3000.0,239517.35,76,3,73,20,15200.0,254717.35,16600.0,256117.35,0,400.0,80374,12658,9207,0.7273660925896667,134,0,d38228b49d0a3b7b840ca807cbd07159e3e4076bc1ec56ab2318bc78d5030461
2020,1000,200,monthly_one,3,maximum,weekly,0,4900,30000.0,219653.9,1500.0,221153.9,76,3,73,20,15200.0,236353.9,16600.0,237753.9,0,400.0,80575,12658,9218,0.7282351082319481,122,0,66e00abc0bdb1d8bf0850f0e107219f0714f8119ca24b95f12a9c705e0548bb4
2020,1000,200,monthly_one,3,maximum,weekly,0,6000,31100.0,206826.1,11226.58,218052.68,76,5,71,20,15200.0,233252.68,16600.0,234652.68,0,400.0,81820,12658,9253,0.731000158002844,80,0,fb31d93e9778866a806288e3655c5498e675e3354906911b584f62f294de63d1
2020,1000,200,monthly_one,3,maximum,weekly,0,6800,31900.0,222282.5,92560.37,314842.87,76,19,57,20,15200.0,330042.87,16600.0,331442.87,0,400.0,87756,12658,9253,0.731000158002844,80,0,2d186d910771d98de812d5c24647edbc8b7113b7001a78b86e6078abfb1300c6
2020,1000,200,monthly_one,3,maximum,weekly,0,10000,35100.0,169761.5,120699.45,290460.95,76,19,57,20,15200.0,305660.95,16600.0,307060.95,0,400.0,87756,12658,9253,0.731000158002844,80,0,550e2f24681f8d068473146134c07ab1c6809a1c315a1ff5738b2ba969ffdb5d
2020,1000,200,monthly_one,3,maximum,weekly,0,15000,40100.0,92532.35,148609.58,241141.93,76,19,57,20,15200.0,256341.93,16600.0,257741.93,0,400.0,87756,12658,9253,0.731000158002844,80,0,a60d0bceb36b27a67791d98f9b2514c75f8e0b6bd2a1afacf0ad7b14529419ca
2020,1000,200,monthly_one,3,minimum,calendar_month,0,0,25100.0,104300.0,52612.63,156912.63,81,10,71,14,16200.0,173112.63,16600.0,173512.63,0,400.0,53973,12658,9068,0.7163848949281088,328,0,7e994b174f55d691217c1e4187abe38430ae3b6b15301292b9d71611e1fbaf00
2020,1000,200,monthly_one,3,minimum,calendar_month,0,2000,27100.0,169300.0,113958.59,283258.59,81,17,64,20,16200.0,299458.59,16600.0,299858.59,0,400.0,80025,12658,9096,0.7185969347448254,286,0,7336baf2d07d07d0484bf62e45c4be19271f3d94df35caa4b7feabf14814c14a
2020,1000,200,monthly_one,3,minimum,calendar_month,0,4000,29100.0,170300.0,145542.87,315842.87,76,19,57,20,15200.0,331042.87,16600.0,332442.87,0,400.0,87756,12658,9253,0.731000158002844,80,0,4ec8a49e09b44ffa5132b721ccea919a71859473766a54ba0f3e80c1e1ff44f5
2020,1000,200,monthly_one,3,minimum,calendar_month,0,4900,30000.0,158800.0,156042.87,314842.87,76,19,57,20,15200.0,330042.87,16600.0,331442.87,0,400.0,87756,12658,9253,0.731000158002844,80,0,76c45bc6ed71ee996313cb37c28f26c77e24d63916ad16f1e048bf28549dfa50
2020,1000,200,monthly_one,3,minimum,calendar_month,0,6000,31100.0,147800.0,167042.87,314842.87,76,19,57,20,15200.0,330042.87,16600.0,331442.87,0,400.0,87756,12658,9253,0.731000158002844,80,0,734185af050560abeb1339bb0f77648f2b061add7a41a6127ed8f7d7f7269280
2020,1000,200,monthly_one,3,minimum,calendar_month,0,6800,31900.0,140800.0,174042.87,314842.87,76,19,57,20,15200.0,330042.87,16600.0,331442.87,0,400.0,87756,12658,9253,0.731000158002844,80,0,d448e0463c8e25ee28110d29ea1492655ec647b31528d3dcdcd1549b5c438d69
2020,1000,200,monthly_one,3,minimum,calendar_month,0,10000,35100.0,106800.0,189487.49,296287.49,76,19,57,20,15200.0,311487.49,16600.0,312887.49,0,400.0,87756,12658,9253,0.731000158002844,80,0,bf4a9c5cf37352306dc0937964018c414d77fa959b3ac26580fe21a4dc457ca3
2020,1000,200,monthly_one,3,minimum,calendar_month,0,15000,40100.0,53800.0,197425.87,251225.87,76,19,57,20,15200.0,266425.87,16600.0,267825.87,0,400.0,87756,12658,9253,0.731000158002844,80,0,decd6d6830e4d4f81e4429091ca134789716ea900a40a23d58acae70e65113cc
2020,1000,200,monthly_one,3,minimum,daily,0,0,25100.0,51300.0,0,51300.0,81,3,78,10,16200.0,67500.0,16600.0,67900.0,0,400.0,30478,12658,8786,0.6941064939168905,701,0,f8b7eb010660e1fbadd2271df8f23a09252bdce3bfa4b4a2c43eba28a6a4012c
2020,1000,200,monthly_one,3,minimum,daily,0,2000,27100.0,134300.0,0,134300.0,81,3,78,19,16200.0,150500.0,16600.0,150900.0,0,400.0,52287,12658,8837,0.6981355664401959,621,0,1b01e8cf3c6f87c4bb8b61dc0424e2a60a096d497f050cd284cdb67ccd2e8e19
2020,1000,200,monthly_one,3,minimum,daily,0,4000,29100.0,211000.0,1500.0,212500.0,80,5,75,20,16000.0,228500.0,16600.0,229100.0,0,400.0,76195,12658,9251,0.7308421551587928,82,0,c064de8cccb9d715fb980d7eb9ee81252bcbb1d0c7832fa590695c31800d195d
2020,1000,200,monthly_one,3,minimum,daily,0,4900,30000.0,218300.0,0,218300.0,76,3,73,20,15200.0,233500.0,16600.0,234900.0,0,400.0,80576,12658,9218,0.7282351082319481,122,0,199b30a0c4bd7092c3dc289b9cfd371b803bc0e68c880737d97cf8e93c60ad3a
2020,1000,200,monthly_one,3,minimum,daily,0,6000,31100.0,204300.0,1500.0,205800.0,76,6,70,20,15200.0,221000.0,16600.0,222400.0,0,400.0,82222,12658,9253,0.731000158002844,80,0,ec7b1b486c9624f1f6a69a2b920f2701f1f06fc0de6fbd052fe1406485916ab8
2020,1000,200,monthly_one,3,minimum,daily,0,6800,31900.0,204800.0,1500.0,206300.0,76,19,57,20,15200.0,221500.0,16600.0,222900.0,0,400.0,87756,12658,9253,0.731000158002844,80,0,6304dcde416d06dda12f978363bcab435797b7ac9a6876b6ddf3990dd164c07d
