start_year,initial_cash,monthly_funding,acquisition,initial_accounts,withdrawal,cadence,amount,headroom,reserve,ongoing,terminal,total,accounts,alive,deaths,peak_live,spend,receipts,contributions,ending_owner_cash,cash_limited_decisions,minimum_owner_cash,copies,signals_loaded,signals_executed,signal_participation,zero_live_signals,pending_replacements,allocation_sha256,objective,tested_count,tied_best_settings,headroom_min,headroom_max,within_one_percent_count
2020,1000,200,reinvest_25_restart,1,maximum,daily,0,2200,27300.0,361189.2,0,361189.2,169,20,149,20,33800.0,394989.2,16600.0,377789.2,0,800.0,70485,12658,9270,0.7323431821772792,37,0,d2a287857f75e84df4ad17a00f52d17279f6cb175bee7c298e11ac26624f6cef,total,50,1,0,15000,1
2020,1000,200,reinvest_25_restart,1,maximum,weekly,0,2000,27100.0,329489.2,0,329489.2,196,20,176,20,39200.0,368689.2,16600.0,346089.2,0,800.0,67747,12658,9278,0.732975193553484,28,0,786824658d33eda39cf574afd105d6b6199212f80114795f9a9343a3a2010b7e,ongoing,50,1,0,15000,5
2020,1000,200,reinvest_25_restart,1,maximum,weekly,0,2000,27100.0,329489.2,0,329489.2,196,20,176,20,39200.0,368689.2,16600.0,346089.2,0,800.0,67747,12658,9278,0.732975193553484,28,0,786824658d33eda39cf574afd105d6b6199212f80114795f9a9343a3a2010b7e,total,50,1,0,15000,5
2020,1000,200,reinvest_25_restart,1,minimum,calendar_month,0,1800,26900.0,122200.0,124047.46,246247.46,44,20,24,20,8800.0,255047.46,16600.0,262847.46,0,800.0,61131,12658,9290,0.7339232106177911,11,0,4ba902b0cf03c86cb418af0461352650fe1c021479dee070c3ec6060f91f1571,ongoing,50,1,0,15000,1
2020,1000,200,reinvest_25_restart,1,minimum,calendar_month,0,2000,27100.0,116800.0,132899.45,249699.45,46,20,26,20,9200.0,258899.45,16600.0,266299.45,0,800.0,60508,12658,9294,0.7342392163058935,6,0,0ed6d7d9a7ddead1ef4e3da4a03193307488febce9cd9ca7e96f178df5bb2cc7,total,50,2,0,15000,6
2020,1000,200,reinvest_25_restart,1,minimum,daily,0,4700,29800.0,209900.0,0,209900.0,53,20,33,20,10600.0,220500.0,16600.0,226500.0,0,800.0,65754,12658,9297,0.7344762205719703,2,0,e43a1b6a63362b605a82b48b0dab6064185c728ab34496c1dea666c873b36c39,ongoing,50,1,0,15000,1
2020,1000,200,reinvest_25_restart,1,minimum,daily,0,4700,29800.0,209900.0,0,209900.0,53,20,33,20,10600.0,220500.0,16600.0,226500.0,0,800.0,65754,12658,9297,0.7344762205719703,2,0,e43a1b6a63362b605a82b48b0dab6064185c728ab34496c1dea666c873b36c39,total,50,1,0,15000,1
2020,1000,200,reinvest_25_restart,1,minimum,weekly,0,1800,26900.0,200000.0,0,200000.0,80,20,60,20,16000.0,216000.0,16600.0,216600.0,0,800.0,68912,12658,9291,0.7340022120398167,10,0,a356d91935e2c2352504daeafb577fdf869fc5e35b5ca2d8db1e4c8a81a83370,ongoing,50,1,0,15000,1
2020,1000,200,reinvest_25_restart,1,minimum,weekly,0,1800,26900.0,200000.0,0,200000.0,80,20,60,20,16000.0,216000.0,16600.0,216600.0,0,800.0,68912,12658,9291,0.7340022120398167,10,0,a356d91935e2c2352504daeafb577fdf869fc5e35b5ca2d8db1e4c8a81a83370,total,50,1,0,15000,1
2020,1000,200,reinvest_50_restart,1,maximum,calendar_month,0,500,25600.0,308640.45,30000.0,338640.45,179,20,159,20,35800.0,374440.45,16600.0,355240.45,0,800.0,76529,12658,9274,0.7326591878653815,35,0,64c2d91aa19ebd8b04e8d9a19578d79868486c06602585143202a0780ffa1edb,ongoing,45,2,0,15000,9
2020,1000,200,reinvest_50_restart,1,maximum,calendar_month,0,500,25600.0,308640.45,30000.0,338640.45,179,20,159,20,35800.0,374440.45,16600.0,355240.45,0,800.0,76529,12658,9274,0.7326591878653815,35,0,64c2d91aa19ebd8b04e8d9a19578d79868486c06602585143202a0780ffa1edb,total,45,2,0,15000,9
2020,1000,200,reinvest_50_restart,1,maximum,daily,0,1600,26700.0,407643.7,0,407643.7,261,20,241,20,52200.0,459843.7,16600.0,424243.7,0,800.0,78988,12658,9272,0.7325011850213304,36,0,afdd80a50df24c65f0f0e57fdf0c0b3da70e17cc11b84c3689bdd9b762e8fdbd,ongoing,50,1,0,15000,1
2020,1000,200,reinvest_50_restart,1,maximum,daily,0,1600,26700.0,407643.7,0,407643.7,261,20,241,20,52200.0,459843.7,16600.0,424243.7,0,800.0,78988,12658,9272,0.7325011850213304,36,0,afdd80a50df24c65f0f0e57fdf0c0b3da70e17cc11b84c3689bdd9b762e8fdbd,total,50,1,0,15000,1
2020,1000,200,reinvest_50_restart,1,maximum,weekly,0,2000,27100.0,413597.2,0,413597.2,202,20,182,20,40400.0,453997.2,16600.0,430197.2,0,800.0,79838,12658,9278,0.732975193553484,28,0,e50fc769dc33f8814484ffa6b03645e3fe7261e4ab49f7ff9eb39a1651ec6ea6,ongoing,50,1,0,15000,5
2020,1000,200,reinvest_50_restart,1,maximum,weekly,0,2000,27100.0,413597.2,0,413597.2,202,20,182,20,40400.0,453997.2,16600.0,430197.2,0,800.0,79838,12658,9278,0.732975193553484,28,0,e50fc769dc33f8814484ffa6b03645e3fe7261e4ab49f7ff9eb39a1651ec6ea6,total,50,1,0,15000,5
2020,1000,200,reinvest_50_restart,1,minimum,calendar_month,0,0,25100.0,163900.0,126404.39,290304.39,68,20,48,20,13600.0,303904.39,16600.0,306904.39,0,800.0,70507,12658,9283,0.7333702006636119,25,0,c78c36dcc39e1ce5e3b0722dc23bed424cc2f2404942d6e9ab5262efb6e69338,ongoing,55,6,0,15000,10
2020,1000,200,reinvest_50_restart,1,minimum,calendar_month,0,3800,28900.0,155500.0,148720.85,304220.85,35,20,15,20,7000.0,311220.85,16600.0,320820.85,0,800.0,66727,12658,9297,0.7344762205719703,2,0,968b3a36d4433bb17fd456ce6a1e2a292c34d2996f7e81482414dd291c3f8cd7,total,55,3,0,15000,8
2020,1000,200,reinvest_50_restart,1,minimum,daily,0,2100,27200.0,300500.0,0,300500.0,85,20,65,20,17000.0,317500.0,16600.0,317100.0,0,800.0,82786,12658,9292,0.7340812134618423,16,0,78fdc9cfb024546dddd2daa3a2393a2619632ab3a23a26c30c85a4f617f9e729,ongoing,50,1,0,15000,1
2020,1000,200,reinvest_50_restart,1,minimum,daily,0,2100,27200.0,300500.0,0,300500.0,85,20,65,20,17000.0,317500.0,16600.0,317100.0,0,800.0,82786,12658,9292,0.7340812134618423,16,0,78fdc9cfb024546dddd2daa3a2393a2619632ab3a23a26c30c85a4f617f9e729,total,50,1,0,15000,1
2020,1000,200,reinvest_50_restart,1,minimum,weekly,0,2100,27200.0,302800.0,0,302800.0,106,20,86,20,21200.0,324000.0,16600.0,319400.0,0,800.0,78642,12658,9289,0.7338442091957655,16,0,4842917f2821a9166758723e209401f8286d7201b1cdd15befc202ffe3450cad,ongoing,50,1,0,15000,2
2020,1000,200,reinvest_50_restart,1,minimum,weekly,0,2100,27200.0,302800.0,0,302800.0,106,20,86,20,21200.0,324000.0,16600.0,319400.0,0,800.0,78642,12658,9289,0.7338442091957655,16,0,4842917f2821a9166758723e209401f8286d7201b1cdd15befc202ffe3450cad,total,50,1,0,15000,2
2020,1000,200,replace_1,1,maximum,calendar_month,0,0,25100.0,26267.24,1500.0,27767.24,17,1,16,1,3400.0,31167.24,16600.0,44367.24,0,800.0,9265,12658,9265,0.7319481750671513,46,0,2b89f2f81f25ca51a47173e42d961bd8592e8b58dba4be0849387ef03f10434a,ongoing,45,1,0,15000,5
2020,1000,200,replace_1,1,maximum,calendar_month,0,0,25100.0,26267.24,1500.0,27767.24,17,1,16,1,3400.0,31167.24,16600.0,44367.24,0,800.0,9265,12658,9265,0.7319481750671513,46,0,2b89f2f81f25ca51a47173e42d961bd8592e8b58dba4be0849387ef03f10434a,total,45,1,0,15000,13
2020,1000,200,replace_1,1,maximum,daily,0,0,25100.0,32827.74,0,32827.74,31,1,30,1,6200.0,39027.74,16600.0,49427.74,0,800.0,9254,12658,9254,0.7310791594248697,57,0,c0ce50547eb546ad056c5109dd2fd1c2e9c37d5d3522b9f997db28b9e1c15254,ongoing,45,1,0,15000,4
2020,1000,200,replace_1,1,maximum,daily,0,0,25100.0,32827.74,0,32827.74,31,1,30,1,6200.0,39027.74,16600.0,49427.74,0,800.0,9254,12658,9254,0.7310791594248697,57,0,c0ce50547eb546ad056c5109dd2fd1c2e9c37d5d3522b9f997db28b9e1c15254,total,45,1,0,15000,4
2020,1000,200,replace_1,1,maximum,weekly,0,0,25100.0,34907.34,0,34907.34,30,1,29,1,6000.0,40907.34,16600.0,51507.34,0,800.0,9257,12658,9257,0.7313161636909464,54,0,6665e92d4bbd96d7b658569fac2616fece85eb6b61ce5a3693534c2c15e84902,ongoing,45,1,0,15000,4
2020,1000,200,replace_1,1,maximum,weekly,0,0,25100.0,34907.34,0,34907.34,30,1,29,1,6000.0,40907.34,16600.0,51507.34,0,800.0,9257,12658,9257,0.7313161636909464,54,0,6665e92d4bbd96d7b658569fac2616fece85eb6b61ce5a3693534c2c15e84902,total,45,1,0,15000,4
2020,1000,200,replace_1,1,minimum,calendar_month,0,0,25100.0,20000.0,7687.04,27687.04,10,1,9,1,2000.0,29687.04,16600.0,44287.04,0,800.0,9282,12658,9282,0.7332911992415864,26,0,35273d3aede4d74db1f5b381528fdc9269748b1004c5dab5759c2d0bd76ba407,ongoing,55,6,0,15000,7
2020,1000,200,replace_1,1,minimum,calendar_month,0,3500,28600.0,17900.0,9789.99,27689.99,3,1,2,1,600.0,28289.99,16600.0,44289.99,0,800.0,9297,12658,9297,0.7344762205719703,2,0,6905946e98a9735c8cf96217842da0f4483c4983023ca326a5c1326abba33781,total,55,16,0,15000,29
2020,1000,200,replace_1,1,minimum,daily,0,0,25100.0,24700.0,0,24700.0,19,1,18,1,3800.0,28500.0,16600.0,41300.0,0,800.0,9282,12658,9282,0.7332911992415864,21,0,5b5ee810d5fdb9f25a2c1fe0a931584d23a15055cce312c5f9793b537d9ff820,ongoing,45,6,0,15000,8
2020,1000,200,replace_1,1,minimum,daily,0,0,25100.0,24700.0,0,24700.0,19,1,18,1,3800.0,28500.0,16600.0,41300.0,0,800.0,9282,12658,9282,0.7332911992415864,21,0,5b5ee810d5fdb9f25a2c1fe0a931584d23a15055cce312c5f9793b537d9ff820,total,45,6,0,15000,8
2020,1000,200,replace_1,1,minimum,weekly,0,1700,26800.0,26400.0,0,26400.0,13,1,12,1,2600.0,29000.0,16600.0,43000.0,0,800.0,9279,12658,9279,0.7330541949755096,28,0,cb0607b5e4a8cfc4d00e318d30fc8db9529bbb15349d3b28beeb5b8e3ef0cd19,ongoing,50,1,0,15000,1
2020,1000,200,replace_1,1,minimum,weekly,0,1700,26800.0,26400.0,0,26400.0,13,1,12,1,2600.0,29000.0,16600.0,43000.0,0,800.0,9279,12658,9279,0.7330541949755096,28,0,cb0607b5e4a8cfc4d00e318d30fc8db9529bbb15349d3b28beeb5b8e3ef0cd19,total,50,1,0,15000,1
2020,1000,200,replace_10,1,maximum,calendar_month,0,0,25100.0,236292.95,15000.0,251292.95,190,10,180,10,38000.0,289292.95,16600.0,267892.95,572,0.0,80624,12658,9222,0.7285511139200506,106,0,e5a25f92e5a2fe107913b831803c56cd5b6f6cc920b0b708e0a3709eccfe24da,ongoing,45,5,0,15000,8
2020,1000,200,replace_10,1,maximum,calendar_month,0,0,25100.0,236292.95,15000.0,251292.95,190,10,180,10,38000.0,289292.95,16600.0,267892.95,572,0.0,80624,12658,9222,0.7285511139200506,106,0,e5a25f92e5a2fe107913b831803c56cd5b6f6cc920b0b708e0a3709eccfe24da,total,45,5,0,15000,8
2020,1000,200,replace_10,1,maximum,daily,0,0,25100.0,315241.65,0,315241.65,306,10,296,10,61200.0,376441.65,16600.0,331841.65,257,0.0,86868,12658,9202,0.7269710854795386,134,0,df20bef2720a2a79fecd3f1817759c725c6162ecd8fe484c4af957ac14f46913,ongoing,45,5,0,15000,7
2020,1000,200,replace_10,1,maximum,daily,0,0,25100.0,315241.65,0,315241.65,306,10,296,10,61200.0,376441.65,16600.0,331841.65,257,0.0,86868,12658,9202,0.7269710854795386,134,0,df20bef2720a2a79fecd3f1817759c725c6162ecd8fe484c4af957ac14f46913,total,45,5,0,15000,7
2020,1000,200,replace_10,1,maximum,weekly,0,0,25100.0,336080.8,0,336080.8,287,10,277,10,57400.0,393480.8,16600.0,352680.8,268,0.0,86686,12658,9206,0.727287091167641,130,0,9ab160dc906e0b2eb9b02c03212e8910b92aba7bfe55cc99e3db4179bcecfac4,ongoing,45,5,0,15000,7
2020,1000,200,replace_10,1,maximum,weekly,0,0,25100.0,336080.8,0,336080.8,287,10,277,10,57400.0,393480.8,16600.0,352680.8,268,0.0,86686,12658,9206,0.727287091167641,130,0,9ab160dc906e0b2eb9b02c03212e8910b92aba7bfe55cc99e3db4179bcecfac4,total,45,5,0,15000,7
2020,1000,200,replace_10,1,minimum,calendar_month,0,0,25100.0,163300.0,76870.4,240170.4,106,10,96,10,21200.0,261370.4,16600.0,256770.4,840,0.0,73181,12658,9080,0.7173329119924159,297,0,ab36bf700ffa1cc684f3fdd3a28b55e91bbb11903c1dba5ace134b77b08245be,ongoing,45,10,0,15000,10
2020,1000,200,replace_10,1,minimum,calendar_month,0,0,25100.0,163300.0,76870.4,240170.4,106,10,96,10,21200.0,261370.4,16600.0,256770.4,840,0.0,73181,12658,9080,0.7173329119924159,297,0,ab36bf700ffa1cc684f3fdd3a28b55e91bbb11903c1dba5ace134b77b08245be,total,45,10,0,15000,10
2020,1000,200,replace_10,1,minimum,daily,0,0,25100.0,233300.0,0,233300.0,186,10,176,10,37200.0,270500.0,16600.0,249900.0,261,0.0,87053,12658,9230,0.7291831252962553,98,0,f0ce7a0fd1ecd5c7bac31e66ab943d302a2bd880249225532e1977939315cc6f,ongoing,45,10,0,15000,10
2020,1000,200,replace_10,1,minimum,daily,0,0,25100.0,233300.0,0,233300.0,186,10,176,10,37200.0,270500.0,16600.0,249900.0,261,0.0,87053,12658,9230,0.7291831252962553,98,0,f0ce7a0fd1ecd5c7bac31e66ab943d302a2bd880249225532e1977939315cc6f,total,45,10,0,15000,10
2020,1000,200,replace_10,1,minimum,weekly,0,0,25100.0,229500.0,0,229500.0,145,10,135,10,29000.0,258500.0,16600.0,246100.0,268,0.0,86745,12658,9234,0.7294991309843577,92,0,a24e277a8cc65c476c890fbade5e4e2719e8d5e81d31363bad8f2b88515f0b25,ongoing,45,10,0,15000,10
2020,1000,200,replace_10,1,minimum,weekly,0,0,25100.0,229500.0,0,229500.0,145,10,135,10,29000.0,258500.0,16600.0,246100.0,268,0.0,86745,12658,9234,0.7294991309843577,92,0,a24e277a8cc65c476c890fbade5e4e2719e8d5e81d31363bad8f2b88515f0b25,total,45,10,0,15000,10
2020,1000,200,replace_20,1,maximum,calendar_month,0,0,25100.0,403608.65,30000.0,433608.65,271,20,251,20,54200.0,487808.65,16600.0,450208.65,1105,0.0,121198,12658,9000,0.7110127982303681,419,0,dd7ec5eb2bc734e69497fe80e6aef77a0e8b5988f2341489d2ffe9a52b44ebae,ongoing,45,5,0,15000,8
2020,1000,200,replace_20,1,maximum,calendar_month,0,0,25100.0,403608.65,30000.0,433608.65,271,20,251,20,54200.0,487808.65,16600.0,450208.65,1105,0.0,121198,12658,9000,0.7110127982303681,419,0,dd7ec5eb2bc734e69497fe80e6aef77a0e8b5988f2341489d2ffe9a52b44ebae,total,45,5,0,15000,8
2020,1000,200,replace_20,1,maximum,daily,0,0,25100.0,477456.1,0,477456.1,459,20,439,20,91800.0,569256.1,16600.0,494056.1,1145,0.0,120021,12658,8990,0.7102227840101122,440,0,0818a27f5c69ea4d083a53dacc6412f6e3105294f2c00745dbeb326536e691f8,ongoing,45,5,0,15000,6
2020,1000,200,replace_20,1,maximum,daily,0,0,25100.0,477456.1,0,477456.1,459,20,439,20,91800.0,569256.1,16600.0,494056.1,1145,0.0,120021,12658,8990,0.7102227840101122,440,0,0818a27f5c69ea4d083a53dacc6412f6e3105294f2c00745dbeb326536e691f8,total,45,5,0,15000,6
2020,1000,200,replace_20,1,maximum,weekly,0,0,25100.0,499565.35,0,499565.35,425,20,405,20,85000.0,584565.35,16600.0,516165.35,1190,0.0,119432,12658,9050,0.714962869331648,333,0,426d2fc290bf84833bbe468e913da72374762da5b9bd72ff5f1608529784963b,ongoing,45,5,0,15000,7
2020,1000,200,replace_20,1,maximum,weekly,0,0,25100.0,499565.35,0,499565.35,425,20,405,20,85000.0,584565.35,16600.0,516165.35,1190,0.0,119432,12658,9050,0.714962869331648,333,0,426d2fc290bf84833bbe468e913da72374762da5b9bd72ff5f1608529784963b,total,45,5,0,15000,7
2020,1000,200,replace_20,1,minimum,calendar_month,0,0,25100.0,280000.0,153740.8,433740.8,135,20,115,20,27000.0,460740.8,16600.0,450340.8,1223,0.0,116553,12658,9084,0.7176489176805182,297,0,51df6f48e5a11102fc992f745c0662093145b821316f18e23ef1637ad366bafc,ongoing,55,10,0,15000,10
2020,1000,200,replace_20,1,minimum,calendar_month,0,3800,28900.0,250300.0,198346.33,448646.33,71,20,51,20,14200.0,462846.33,16600.0,465246.33,1246,0.0,112542,12658,9248,0.730605150892716,80,0,911db188d257f6069ad6a2e158e034b1b183fffde78d024f25dfb06ed6870191,total,55,8,0,15000,15
2020,1000,200,replace_20,1,minimum,daily,0,3500,28600.0,385400.0,0,385400.0,113,20,93,20,22600.0,408000.0,16600.0,402000.0,1294,0.0,110930,12658,9178,0.7250750513509243,165,0,a46b62834a3d4abfce1f511f4b2cdbf48615f9032b7f41b2522f19f24273ce1c,ongoing,50,1,0,15000,2
2020,1000,200,replace_20,1,minimum,daily,0,3500,28600.0,385400.0,0,385400.0,113,20,93,20,22600.0,408000.0,16600.0,402000.0,1294,0.0,110930,12658,9178,0.7250750513509243,165,0,a46b62834a3d4abfce1f511f4b2cdbf48615f9032b7f41b2522f19f24273ce1c,total,50,1,0,15000,2
2020,1000,200,replace_20,1,minimum,weekly,0,2000,27100.0,397600.0,0,397600.0,157,20,137,20,31400.0,429000.0,16600.0,414200.0,1193,0.0,115937,12658,9083,0.7175699162584926,298,0,0affe0ba556c03bb89af3ece8a5a9943448d3ba1442b9c4a1d5761e80482a24d,ongoing,50,5,0,15000,7
2020,1000,200,replace_20,1,minimum,weekly,0,2000,27100.0,397600.0,0,397600.0,157,20,137,20,31400.0,429000.0,16600.0,414200.0,1193,0.0,115937,12658,9083,0.7175699162584926,298,0,0affe0ba556c03bb89af3ece8a5a9943448d3ba1442b9c4a1d5761e80482a24d,total,50,5,0,15000,7
2020,1000,200,replace_5,1,maximum,calendar_month,0,0,25100.0,126136.75,7500.0,133636.75,84,5,79,5,16800.0,150436.75,16600.0,150236.75,141,0.0,44899,12658,9216,0.7280771053878969,114,0,68b6dfe096ab6521c3cb11261448109717c1cf51d928e7a6db56f064b06aadff,ongoing,45,5,0,15000,8
2020,1000,200,replace_5,1,maximum,calendar_month,0,0,25100.0,126136.75,7500.0,133636.75,84,5,79,5,16800.0,150436.75,16600.0,150236.75,141,0.0,44899,12658,9216,0.7280771053878969,114,0,68b6dfe096ab6521c3cb11261448109717c1cf51d928e7a6db56f064b06aadff,total,45,5,0,15000,8
2020,1000,200,replace_5,1,maximum,daily,0,0,25100.0,158909.45,0,158909.45,156,5,151,5,31200.0,190109.45,16600.0,175509.45,141,0.0,44836,12658,9205,0.7272080897456155,125,0,f7f21cee2d0514ae776df671de20fcbb9bd96156d064df52ea557b4b4c065473,ongoing,45,5,0,15000,7
2020,1000,200,replace_5,1,maximum,daily,0,0,25100.0,158909.45,0,158909.45,156,5,151,5,31200.0,190109.45,16600.0,175509.45,141,0.0,44836,12658,9205,0.7272080897456155,125,0,f7f21cee2d0514ae776df671de20fcbb9bd96156d064df52ea557b4b4c065473,total,45,5,0,15000,7
2020,1000,200,replace_5,1,maximum,weekly,0,0,25100.0,169825.85,0,169825.85,147,5,142,5,29400.0,199225.85,16600.0,186425.85,141,0.0,44856,12658,9208,0.7274450940116922,122,0,1592a0572c3cbf3be789709558beefa54b23255965c9b9bdbf2a08f2b23cf2a1,ongoing,45,5,0,15000,7
2020,1000,200,replace_5,1,maximum,weekly,0,0,25100.0,169825.85,0,169825.85,147,5,142,5,29400.0,199225.85,16600.0,186425.85,141,0.0,44856,12658,9208,0.7274450940116922,122,0,1592a0572c3cbf3be789709558beefa54b23255965c9b9bdbf2a08f2b23cf2a1,total,45,5,0,15000,7
2020,1000,200,replace_5,1,minimum,calendar_month,0,0,25100.0,94200.0,38435.2,132635.2,49,5,44,5,9800.0,142435.2,16600.0,149235.2,141,0.0,44988,12658,9237,0.7297361352504345,86,0,049efdfcb55ccfc5f045de4637115da5f24af3be3fbfa3ac6fdcfc638ecbb722,ongoing,45,10,0,15000,10
2020,1000,200,replace_5,1,minimum,calendar_month,0,0,25100.0,94200.0,38435.2,132635.2,49,5,44,5,9800.0,142435.2,16600.0,149235.2,141,0.0,44988,12658,9237,0.7297361352504345,86,0,049efdfcb55ccfc5f045de4637115da5f24af3be3fbfa3ac6fdcfc638ecbb722,total,45,10,0,15000,10
2020,1000,200,replace_5,1,minimum,daily,0,0,25100.0,118300.0,0,118300.0,96,5,91,5,19200.0,137500.0,16600.0,134900.0,141,0.0,44984,12658,9234,0.7294991309843577,88,0,b216fecc7dd96ee870288b2a992bcc18bfb508a8ed557663b76262b5f1bba8fe,ongoing,45,10,0,15000,10
2020,1000,200,replace_5,1,minimum,daily,0,0,25100.0,118300.0,0,118300.0,96,5,91,5,19200.0,137500.0,16600.0,134900.0,141,0.0,44984,12658,9234,0.7294991309843577,88,0,b216fecc7dd96ee870288b2a992bcc18bfb508a8ed557663b76262b5f1bba8fe,total,45,10,0,15000,10
2020,1000,200,replace_5,1,minimum,weekly,0,1700,26800.0,126700.0,0,126700.0,64,5,59,5,12800.0,139500.0,16600.0,143300.0,141,0.0,44968,12658,9234,0.7294991309843577,88,0,36fb8273cc3037403086c718748ce02af2719f9054ebe2f86172efe3813ee654,ongoing,50,1,0,15000,1
2020,1000,200,replace_5,1,minimum,weekly,0,1700,26800.0,126700.0,0,126700.0,64,5,59,5,12800.0,139500.0,16600.0,143300.0,141,0.0,44968,12658,9234,0.7294991309843577,88,0,36fb8273cc3037403086c718748ce02af2719f9054ebe2f86172efe3813ee654,total,50,1,0,15000,1
2020,1000,200,weekly_one,1,maximum,calendar_month,0,3600,28700.0,334150.65,7500.0,341650.65,90,10,80,20,18000.0,359650.65,16600.0,358250.65,139,0.0,97874,12658,9026,0.7130668352030336,365,0,362ce5eb36924f014695dfaf7a95b546aec8a39da0e595c9b9981f014a1662f0,ongoing,60,1,0,15000,1
2020,1000,200,weekly_one,1,maximum,calendar_month,0,5900,31000.0,260451.55,128402.15,388853.7,75,20,55,20,15000.0,403853.7,16600.0,405453.7,161,0.0,93819,12658,9057,0.7155158792858272,333,0,67d48fe0a9eec47a31cd6b58151560327b72c6df177e488bf40871704bb7341c,total,60,6,0,15000,8
2020,1000,200,weekly_one,1,maximum,daily,0,4000,29100.0,334593.6,9000.0,343593.6,89,10,79,20,17800.0,361393.6,16600.0,360193.6,138,0.0,97974,12658,9046,0.7146468636435456,342,0,2a3e27c11d9f18f8d77a712a4fc3fbc1efb37a2bfab31a20cf27846b5874ebe0,ongoing,60,5,0,15000,5
2020,1000,200,weekly_one,1,maximum,daily,0,6300,31400.0,265842.6,128781.15,394623.75,74,20,54,20,14800.0,409423.75,16600.0,411223.75,159,0.0,94705,12658,9057,0.7155158792858272,333,0,ff85dbef472a8892c722030d0d3e2d36b611851336ffa768a113e848ee62c21c,total,60,3,0,15000,3
2020,1000,200,weekly_one,1,maximum,weekly,0,3800,28900.0,347348.5,9000.0,356348.5,88,10,78,20,17600.0,373948.5,16600.0,372948.5,135,0.0,98741,12658,9025,0.712987833781008,366,0,055158c043537d3eaa9e0853987d2faefb7965380c0a563145dcfbc7829b55c5,ongoing,60,1,0,15000,1
2020,1000,200,weekly_one,1,maximum,weekly,0,6300,31400.0,291595.6,103028.15,394623.75,74,20,54,20,14800.0,409423.75,16600.0,411223.75,159,0.0,94705,12658,9057,0.7155158792858272,333,0,e11e4a2ed1730b6c5ad81c9c1885872182b15f9b49225dbd858cb5056d5d3ded,total,60,3,0,15000,3
2020,1000,200,weekly_one,1,minimum,calendar_month,0,0,25100.0,283200.0,146040.45,429240.45,139,20,119,20,27800.0,457040.45,16600.0,445840.45,59,0.0,119248,12658,9210,0.7276030968557434,141,0,8eadb0f4d46fdc1f4aeb2a37e20cac36fa41989acb0b4e6f1971451b8c45ff58,ongoing,55,10,0,15000,10
2020,1000,200,weekly_one,1,minimum,calendar_month,0,2400,27500.0,262400.0,176614.0,439014.0,73,20,53,20,14600.0,453614.0,16600.0,455614.0,123,0.0,108018,12658,9055,0.715357876441776,333,0,4d521d8761a21032af16d43bd7ef33a21be4ecf1249dc9c1bcb691f1c71ab229,total,55,2,0,15000,7
2020,1000,200,weekly_one,1,minimum,daily,0,3500,28600.0,353200.0,1500.0,354700.0,89,10,79,20,17800.0,372500.0,16600.0,371300.0,129,0.0,100030,12658,9055,0.715357876441776,333,0,78146e158eb8fc35311d35e3b93c85e9d8056fec73d132755efea7b5681bc217,ongoing,50,1,0,15000,1
2020,1000,200,weekly_one,1,minimum,daily,0,3500,28600.0,353200.0,1500.0,354700.0,89,10,79,20,17800.0,372500.0,16600.0,371300.0,129,0.0,100030,12658,9055,0.715357876441776,333,0,78146e158eb8fc35311d35e3b93c85e9d8056fec73d132755efea7b5681bc217,total,50,1,0,15000,1
2020,1000,200,weekly_one,1,minimum,weekly,0,1900,27000.0,368000.0,0,368000.0,115,10,105,20,23000.0,391000.0,16600.0,384600.0,100,0.0,103595,12658,9123,0.7207299731395165,243,0,60f1687abdc1eecbb2c70c2b554c0fe69c58ff1b3cf09dbf4588faabef90e122,ongoing,50,1,0,15000,1
2020,1000,200,weekly_one,1,minimum,weekly,0,1900,27000.0,368000.0,0,368000.0,115,10,105,20,23000.0,391000.0,16600.0,384600.0,100,0.0,103595,12658,9123,0.7207299731395165,243,0,60f1687abdc1eecbb2c70c2b554c0fe69c58ff1b3cf09dbf4588faabef90e122,total,50,1,0,15000,1
