account_id,cohort_month,activated_at,alive,died_at,death_reason,death_equity_usd,death_trade_key,lifetime_days,trades_taken,wins,losses,gross_pnl_usd,commission_usd,payout_count,requests_blocked,requests_withheld,withdrawn_usd,received_usd,months_accrued,entitlement_accrued_usd,entitlement_outstanding_usd,first_withdrawal_at,equity_profit_usd,balance_usd,max_equity_profit_usd,min_equity_profit_usd,peak_profit_usd,floor_profit_usd,headroom_usd
38,2022-06,2022-06-15 00:00:00,True,,,,,,7964,3351,4613,37518.5,8362.2,25,45,142,29056.29,28650.66,0,0.0,0.0,2023-04-17 00:00:00,100.01,50100.01,8907.95,-1272.65,8922.45,100.0,0.01
39,2022-06,2022-06-15 00:00:00,True,,,,,,7964,3351,4613,37518.5,8362.2,25,45,142,29056.29,28650.66,0,0.0,0.0,2023-04-17 00:00:00,100.01,50100.01,8907.95,-1272.65,8922.45,100.0,0.01
40,2022-06,2022-06-15 00:00:00,True,,,,,,7964,3351,4613,37518.5,8362.2,25,45,142,29056.29,28650.66,0,0.0,0.0,2023-04-17 00:00:00,100.01,50100.01,8907.95,-1272.65,8922.45,100.0,0.01
41,2022-06,2022-06-15 00:00:00,True,,,,,,7964,3351,4613,37518.5,8362.2,25,45,142,29056.29,28650.66,0,0.0,0.0,2023-04-17 00:00:00,100.01,50100.01,8907.95,-1272.65,8922.45,100.0,0.01
42,2022-06,2022-06-15 00:00:00,True,,,,,,7964,3351,4613,37518.5,8362.2,25,45,142,29056.29,28650.66,0,0.0,0.0,2023-04-17 00:00:00,100.01,50100.01,8907.95,-1272.65,8922.45,100.0,0.01
43,2022-06,2022-06-15 00:00:00,True,,,,,,7964,3351,4613,37518.5,8362.2,25,45,142,29056.29,28650.66,0,0.0,0.0,2023-04-17 00:00:00,100.01,50100.01,8907.95,-1272.65,8922.45,100.0,0.01
44,2022-06,2022-06-15 00:00:00,True,,,,,,7964,3351,4613,37518.5,8362.2,25,45,142,29056.29,28650.66,0,0.0,0.0,2023-04-17 00:00:00,100.01,50100.01,8907.95,-1272.65,8922.45,100.0,0.01
45,2022-06,2022-06-30 00:00:00,True,,,,,,7883,3321,4562,38247.0,8277.15,26,45,141,29869.84,29382.86,0,0.0,0.0,2023-04-03 00:00:00,100.01,50100.01,8907.95,-459.1,8922.45,100.0,0.01
46,2022-07,2022-07-01 00:00:00,True,,,,,,7876,3319,4557,38436.0,8269.8,27,45,136,30066.19,29559.57,0,0.0,0.0,2023-03-27 00:00:00,100.01,50100.01,8907.95,-262.75,8922.45,100.0,0.01
47,2022-08,2022-08-01 00:00:00,True,,,,,,7720,3254,4466,35715.5,8106.0,24,33,146,27509.49,27258.54,0,0.0,0.0,2023-09-04 00:00:00,100.01,50100.01,8907.95,-211.25,8922.45,100.0,0.01
48,2022-09,2022-09-01 00:00:00,False,2023-01-05 22:50:40,intratrade_excursion,-562.25,RR1.00:17-18:182:910,126,646,272,373,335.0,677.25,0,0,14,0.0,0.0,0,0.0,0.0,,-342.25,,2128.2,-598.85,2145.2,-354.8,
49,2022-10,2022-10-01 00:00:00,False,2023-01-05 22:50:40,intratrade_excursion,-1376.25,RR1.00:17-18:182:910,96,476,195,280,-657.5,498.75,0,0,9,0.0,0.0,0,0.0,0.0,,-1156.25,,1314.2,-1376.25,1331.2,-1168.8,
50,2023-01,2023-01-06 00:00:00,True,,,,,,6913,2905,4008,33674.5,7258.65,22,33,126,26315.84,26184.26,0,0.0,0.0,2024-02-19 00:00:00,100.01,50100.01,8907.95,-0.5,8922.45,100.0,0.01
51,2023-01,2023-01-06 00:00:00,True,,,,,,6913,2905,4008,33674.5,7258.65,22,33,126,26315.84,26184.26,0,0.0,0.0,2024-02-19 00:00:00,100.01,50100.01,8907.95,-0.5,8922.45,100.0,0.01
