account_id,cohort_month,activated_at,alive,died_at,death_reason,death_equity_usd,death_trade_key,lifetime_days,trades_taken,wins,losses,gross_pnl_usd,commission_usd,payout_count,requests_blocked,requests_withheld,withdrawn_usd,received_usd,months_accrued,entitlement_accrued_usd,entitlement_outstanding_usd,first_withdrawal_at,equity_profit_usd,balance_usd,max_equity_profit_usd,min_equity_profit_usd,peak_profit_usd,floor_profit_usd,headroom_usd
1,2020-01,2020-01-01 00:00:00,False,2020-03-18 01:37:40,intratrade_excursion,-887.6,RR1.00:19-20:16:62,77,383,165,217,-158.5,401.1,0,0,47,0.0,0.0,0,0.0,0.0,,-559.6,,1784.55,-887.6,1827.8,-672.2,
2,2020-02,2020-02-01 00:00:00,False,2020-03-18 01:37:40,intratrade_excursion,-1254.55,RR1.00:19-20:16:62,46,222,92,129,-694.5,232.05,0,0,18,0.0,0.0,0,0.0,0.0,,-926.55,,1417.6,-1254.55,1460.85,-1039.15,
3,2020-03,2020-03-01 00:00:00,False,2020-03-18 01:37:40,intratrade_excursion,-1513.4,RR1.00:19-20:16:62,17,69,25,43,-1114.0,71.4,0,0,0,0.0,0.0,0,0.0,0.0,,-1185.4,,1158.75,-1513.4,1202.0,-1298.0,
4,2020-03,2020-03-19 00:00:00,False,2022-05-12 14:48:40,intratrade_excursion,35.9,RR1.00:12-13:187:744,784,4118,1704,2413,11153.5,4322.85,7,80,685,6713.25,6713.25,0,0.0,0.0,2021-11-05 00:00:00,117.4,,4919.65,-1481.45,4975.15,100.0,
5,2021-11,2021-11-05 00:00:00,False,2022-01-10 20:30:00,intratrade_excursion,-2151.4,RR1.00:18-19:138:610,66,339,129,209,-1714.0,354.9,0,0,41,0.0,0.0,0,0.0,0.0,,-2068.9,,319.4,-2151.4,416.4,-2083.6,
6,2021-11,2021-11-05 00:00:00,False,2022-01-10 20:30:00,intratrade_excursion,-2151.4,RR1.00:18-19:138:610,66,339,129,209,-1714.0,354.9,0,0,41,0.0,0.0,0,0.0,0.0,,-2068.9,,319.4,-2151.4,416.4,-2083.6,
7,2022-02,2022-02-01 00:00:00,False,2022-06-15 21:04:40,intratrade_excursion,-27.05,RR1.00:18-19:174:767,134,742,296,445,1545.5,778.05,1,15,91,661.0,661.0,0,0.0,0.0,2022-04-14 00:00:00,106.45,,4590.5,-50.55,4681.3,100.0,
8,2022-02,2022-02-01 00:00:00,False,2022-06-15 21:04:40,intratrade_excursion,-27.05,RR1.00:18-19:174:767,134,742,296,445,1545.5,778.05,1,15,91,661.0,661.0,0,0.0,0.0,2022-04-14 00:00:00,106.45,,4590.5,-50.55,4681.3,100.0,
9,2022-03,2022-03-01 00:00:00,False,2022-05-10 14:04:40,intratrade_excursion,43.25,RR1.00:9-10:215:795,70,386,155,230,522.5,404.25,0,0,40,0.0,0.0,0,0.0,0.0,,118.25,,2715.5,-1548.2,2806.3,100.0,
10,2022-04,2022-04-01 00:00:00,False,2022-05-09 23:30:00,intratrade_excursion,-152.6,RR1.00:23-24:35:316,38,193,79,113,112.5,201.6,0,0,9,0.0,0.0,0,0.0,0.0,,-89.1,,2296.85,-152.6,2387.65,-112.35,
