at,account_id,trade_key,entry_at,equity_before,floor_before,mae,mfe,gross_pnl,adverse_equity,equity_after,floor_after,alive_after,death_equity
2026-03-02T03:30:00,127,RR1.00:2-3:555:2093,2026-03-02T02:50:40,-1173.1,-1967.7,-17.0,229.5,184.0,-1190.1,-990.15,-1967.7,True,
2026-03-02T03:30:00,128,RR1.00:2-3:555:2093,2026-03-02T02:50:40,-300.95,-2317.05,-17.0,229.5,184.0,-317.95,-118.0,-2317.05,True,
2026-03-02T03:30:00,129,RR1.00:2-3:555:2093,2026-03-02T02:50:40,-300.95,-2317.05,-17.0,229.5,184.0,-317.95,-118.0,-2317.05,True,
2026-03-02T11:30:00,127,RR1.00:10-11:584:2112,2026-03-02T10:40:40,-990.15,-1967.7,-24.0,193.0,165.5,-1014.15,-825.7,-1967.7,True,
2026-03-02T11:30:00,128,RR1.00:10-11:584:2112,2026-03-02T10:40:40,-118.0,-2317.05,-24.0,193.0,165.5,-142.0,46.45,-2317.05,True,
2026-03-02T11:30:00,129,RR1.00:10-11:584:2112,2026-03-02T10:40:40,-118.0,-2317.05,-24.0,193.0,165.5,-142.0,46.45,-2317.05,True,
2026-03-02T14:19:40,127,RR1.00:13-14:567:2096,2026-03-02T13:31:40,-825.7,-1967.7,-72.0,116.0,-72.0,-897.7,-825.7,-1967.7,True,
2026-03-02T14:19:40,128,RR1.00:13-14:567:2096,2026-03-02T13:31:40,46.45,-2317.05,-72.0,116.0,-72.0,-25.55,46.45,-2317.05,True,
2026-03-02T14:19:40,129,RR1.00:13-14:567:2096,2026-03-02T13:31:40,46.45,-2317.05,-72.0,116.0,-72.0,-25.55,46.45,-2317.05,True,
2026-03-02T14:55:40,127,RR1.00:12-13:510:2011,2026-03-02T12:02:40,-825.7,-1967.7,-88.0,149.5,-88.0,-913.7,-914.75,-1967.7,True,
2026-03-02T14:55:40,128,RR1.00:12-13:510:2011,2026-03-02T12:02:40,46.45,-2317.05,-88.0,149.5,-88.0,-41.55,-42.6,-2304.05,True,
2026-03-02T14:55:40,129,RR1.00:12-13:510:2011,2026-03-02T12:02:40,46.45,-2317.05,-88.0,149.5,-88.0,-41.55,-42.6,-2304.05,True,
2026-03-02T15:58:40,127,RR1.00:15-16:678:2220,2026-03-02T15:19:40,-914.75,-1967.7,-108.5,150.5,-108.5,-1023.25,-1024.3,-1967.7,True,
2026-03-02T15:58:40,128,RR1.00:15-16:678:2220,2026-03-02T15:19:40,-42.6,-2304.05,-108.5,150.5,-108.5,-151.1,-152.15,-2304.05,True,
2026-03-02T15:58:40,129,RR1.00:15-16:678:2220,2026-03-02T15:19:40,-42.6,-2304.05,-108.5,150.5,-108.5,-151.1,-152.15,-2304.05,True,
2026-03-02T17:00:00,127,RR1.00:16-17:840:2401,2026-03-02T16:31:40,-1024.3,-1967.7,32.5,376.5,303.5,-1024.3,-721.85,-1967.7,True,
2026-03-02T17:00:00,128,RR1.00:16-17:840:2401,2026-03-02T16:31:40,-152.15,-2304.05,32.5,376.5,303.5,-152.15,150.3,-2275.65,True,
2026-03-02T17:00:00,129,RR1.00:16-17:840:2401,2026-03-02T16:31:40,-152.15,-2304.05,32.5,376.5,303.5,-152.15,150.3,-2275.65,True,
2026-03-02T22:11:20,127,RR1.00:21-22:532:1975,2026-03-02T21:11:40,-721.85,-1967.7,-142.0,123.0,-142.0,-863.85,-721.85,-1967.7,True,
2026-03-02T22:11:20,128,RR1.00:21-22:532:1975,2026-03-02T21:11:40,150.3,-2275.65,-142.0,123.0,-142.0,8.3,150.3,-2275.65,True,
2026-03-02T22:11:20,129,RR1.00:21-22:532:1975,2026-03-02T21:11:40,150.3,-2275.65,-142.0,123.0,-142.0,8.3,150.3,-2275.65,True,
2026-03-02T23:30:00,127,RR1.00:18-19:459:1959,2026-03-02T18:41:40,-721.85,-1967.7,-89.0,219.5,10.0,-810.85,-712.9,-1967.7,True,
2026-03-02T23:30:00,128,RR1.00:18-19:459:1959,2026-03-02T18:41:40,150.3,-2275.65,-89.0,219.5,10.0,61.3,159.25,-2130.2,True,
2026-03-02T23:30:00,129,RR1.00:18-19:459:1959,2026-03-02T18:41:40,150.3,-2275.65,-89.0,219.5,10.0,61.3,159.25,-2130.2,True,
2026-03-03T01:01:40,127,RR1.00:1-2:448:1821,2026-03-03T01:00:20,-712.9,-1967.7,-58.5,6.5,-58.5,-771.4,-772.45,-1967.7,True,
2026-03-03T01:01:40,128,RR1.00:1-2:448:1821,2026-03-03T01:00:20,159.25,-2130.2,-58.5,6.5,-58.5,100.75,99.7,-2130.2,True,
