account_id,cohort_month,activated_at,alive,died_at,death_reason,death_equity_usd,death_trade_key,lifetime_days,trades_taken,wins,losses,gross_pnl_usd,commission_usd,payout_count,requests_blocked,requests_withheld,withdrawn_usd,received_usd,months_accrued,entitlement_accrued_usd,entitlement_outstanding_usd,first_withdrawal_at,equity_profit_usd,balance_usd,max_equity_profit_usd,min_equity_profit_usd,peak_profit_usd,floor_profit_usd,headroom_usd
1,2020-01,2020-01-01 00:00:00,False,2020-03-13 03:10:40,intratrade_excursion,-90.75,RR1.00:2-3:21:75,72,376,162,213,494.5,393.75,0,0,42,0.0,0.0,0,0.0,0.0,,100.75,,1784.55,-389.65,1827.8,100.0,
2,2020-01,2020-01-01 00:00:00,False,2020-03-13 03:10:40,intratrade_excursion,-90.75,RR1.00:2-3:21:75,72,376,162,213,494.5,393.75,0,0,42,0.0,0.0,0,0.0,0.0,,100.75,,1784.55,-389.65,1827.8,100.0,
3,2020-01,2020-01-01 00:00:00,False,2020-03-13 03:10:40,intratrade_excursion,-90.75,RR1.00:2-3:21:75,72,376,162,213,494.5,393.75,0,0,42,0.0,0.0,0,0.0,0.0,,100.75,,1784.55,-389.65,1827.8,100.0,
4,2020-04,2020-04-01 00:00:00,True,,,,,,12203,5098,7105,48098.5,12813.15,61,806,1399,35185.34,34166.81,0,0.0,0.0,2022-03-01 00:00:00,100.01,25100.01,11821.65,-170.6,11905.7,100.0,0.01
5,2020-04,2020-04-01 00:00:00,True,,,,,,12203,5098,7105,48098.5,12813.15,61,806,1399,35185.34,34166.81,0,0.0,0.0,2022-03-01 00:00:00,100.01,25100.01,11821.65,-170.6,11905.7,100.0,0.01
6,2020-04,2020-04-01 00:00:00,True,,,,,,12203,5098,7105,48098.5,12813.15,61,806,1399,35185.34,34166.81,0,0.0,0.0,2022-03-01 00:00:00,100.01,25100.01,11821.65,-170.6,11905.7,100.0,0.01
7,2020-07,2020-07-01 00:00:00,False,2020-10-06 23:30:00,intratrade_excursion,-29.1,RR1.00:22-23:55:219,97,513,217,295,707.5,537.6,0,0,67,0.0,0.0,0,0.0,0.0,,169.9,,1785.4,-381.85,1826.4,100.0,
8,2020-07,2020-07-01 00:00:00,False,2020-10-06 23:30:00,intratrade_excursion,-29.1,RR1.00:22-23:55:219,97,513,217,295,707.5,537.6,0,0,67,0.0,0.0,0,0.0,0.0,,169.9,,1785.4,-381.85,1826.4,100.0,
9,2020-07,2020-07-01 00:00:00,False,2020-10-06 23:30:00,intratrade_excursion,-29.1,RR1.00:22-23:55:219,97,513,217,295,707.5,537.6,0,0,67,0.0,0.0,0,0.0,0.0,,169.9,,1785.4,-381.85,1826.4,100.0,
10,2020-10,2020-10-01 00:00:00,False,2020-12-14 07:13:40,intratrade_excursion,-168.75,RR1.00:2-3:94:338,74,406,161,244,294.0,425.25,0,0,44,0.0,0.0,0,0.0,0.0,,-131.25,,1336.1,-1224.85,1360.65,-139.35,
11,2020-10,2020-10-01 00:00:00,False,2020-12-14 07:13:40,intratrade_excursion,-168.75,RR1.00:2-3:94:338,74,406,161,244,294.0,425.25,0,0,44,0.0,0.0,0,0.0,0.0,,-131.25,,1336.1,-1224.85,1360.65,-139.35,
12,2020-10,2020-10-01 00:00:00,False,2020-12-14 07:13:40,intratrade_excursion,-168.75,RR1.00:2-3:94:338,74,406,161,244,294.0,425.25,0,0,44,0.0,0.0,0,0.0,0.0,,-131.25,,1336.1,-1224.85,1360.65,-139.35,
13,2021-01,2021-01-01 00:00:00,False,2021-02-18 12:46:40,intratrade_excursion,-130.35,RR1.00:10-11:106:379,48,268,113,154,223.5,280.35,0,0,18,0.0,0.0,0,0.0,0.0,,-56.85,,1294.7,-130.35,1370.25,-129.75,
14,2021-01,2021-01-01 00:00:00,False,2021-02-18 12:46:40,intratrade_excursion,-130.35,RR1.00:10-11:106:379,48,268,113,154,223.5,280.35,0,0,18,0.0,0.0,0,0.0,0.0,,-56.85,,1294.7,-130.35,1370.25,-129.75,
15,2021-01,2021-01-01 00:00:00,False,2021-02-18 12:46:40,intratrade_excursion,-130.35,RR1.00:10-11:106:379,48,268,113,154,223.5,280.35,0,0,18,0.0,0.0,0,0.0,0.0,,-56.85,,1294.7,-130.35,1370.25,-129.75,
16,2021-04,2021-04-01 00:00:00,False,2021-05-17 18:51:40,intratrade_excursion,-865.0,RR1.00:17-18:93:423,46,241,94,146,-451.5,252.0,0,0,17,0.0,0.0,0,0.0,0.0,,-703.5,,713.7,-865.0,766.65,-733.35,
17,2021-04,2021-04-01 00:00:00,False,2021-05-17 18:51:40,intratrade_excursion,-865.0,RR1.00:17-18:93:423,46,241,94,146,-451.5,252.0,0,0,17,0.0,0.0,0,0.0,0.0,,-703.5,,713.7,-865.0,766.65,-733.35,
18,2021-04,2021-04-01 00:00:00,False,2021-05-17 18:51:40,intratrade_excursion,-865.0,RR1.00:17-18:93:423,46,241,94,146,-451.5,252.0,0,0,17,0.0,0.0,0,0.0,0.0,,-703.5,,713.7,-865.0,766.65,-733.35,
19,2021-07,2021-07-01 00:00:00,True,,,,,,9793,4096,5697,43928.0,10282.65,57,817,935,33545.34,32690.81,0,0.0,0.0,2022-04-13 00:00:00,100.01,25100.01,11681.65,-684.2,11765.7,100.0,0.01
20,2021-07,2021-07-01 00:00:00,True,,,,,,9793,4096,5697,43928.0,10282.65,57,817,935,33545.34,32690.81,0,0.0,0.0,2022-04-13 00:00:00,100.01,25100.01,11681.65,-684.2,11765.7,100.0,0.01
21,2021-07,2021-07-01 00:00:00,True,,,,,,9793,4096,5697,43928.0,10282.65,57,817,935,33545.34,32690.81,0,0.0,0.0,2022-04-13 00:00:00,100.01,25100.01,11681.65,-684.2,11765.7,100.0,0.01
22,2021-10,2021-10-01 00:00:00,True,,,,,,9321,3915,5406,43972.5,9787.05,58,854,805,34085.44,33176.9,0,0.0,0.0,2022-03-30 00:00:00,100.01,25100.01,11721.75,-144.1,11805.8,100.0,0.01
23,2021-10,2021-10-01 00:00:00,True,,,,,,9321,3915,5406,43972.5,9787.05,58,854,805,34085.44,33176.9,0,0.0,0.0,2022-03-30 00:00:00,100.01,25100.01,11721.75,-144.1,11805.8,100.0,0.01
24,2021-10,2021-10-01 00:00:00,True,,,,,,9321,3915,5406,43972.5,9787.05,58,854,805,34085.44,33176.9,0,0.0,0.0,2022-03-30 00:00:00,100.01,25100.01,11721.75,-144.1,11805.8,100.0,0.01
25,2022-01,2022-01-01 00:00:00,True,,,,,,8845,3706,5139,41352.0,9287.25,54,845,726,31964.74,31268.27,0,0.0,0.0,2022-10-14 00:00:00,100.01,25100.01,11601.05,-945.1,11685.1,100.0,0.01
