account_id,cohort_month,activated_at,alive,died_at,death_reason,death_equity_usd,death_trade_key,lifetime_days,trades_taken,wins,losses,gross_pnl_usd,commission_usd,payout_count,requests_blocked,requests_withheld,withdrawn_usd,received_usd,months_accrued,entitlement_accrued_usd,entitlement_outstanding_usd,first_withdrawal_at,equity_profit_usd,balance_usd,max_equity_profit_usd,min_equity_profit_usd,peak_profit_usd,floor_profit_usd,headroom_usd
1,2020-01,2020-01-01 00:00:00,False,2020-03-12 21:06:40,intratrade_excursion,-804.05,RR1.00:18-19:15:58,71,282,117,164,-244.0,295.05,0,0,6,0.0,0.0,0,0.0,0.0,,-539.05,,615.45,-804.05,718.45,-781.55,
2,2020-02,2020-02-01 00:00:00,False,2020-03-12 21:06:40,intratrade_excursion,-1036.4,RR1.00:18-19:15:58,40,159,63,95,-605.5,165.9,0,0,2,0.0,0.0,0,0.0,0.0,,-771.4,,383.1,-1036.4,486.1,-1013.9,
3,2020-03,2020-03-01 00:00:00,False,2020-03-12 21:06:40,intratrade_excursion,-657.05,RR1.00:18-19:15:58,11,52,18,33,-338.5,53.55,0,0,0,0.0,0.0,0,0.0,0.0,,-392.05,,762.45,-657.05,865.45,-634.55,
4,2020-04,2020-04-01 00:00:00,False,2021-03-04 23:30:00,intratrade_excursion,53.5,RR1.00:21-22:111:386,337,1301,551,749,2608.5,1365.0,2,15,27,1000.0,1000.0,0,0.0,0.0,2020-11-09 00:00:00,243.5,,3081.8,-261.4,3109.35,100.0,
5,2020-05,2020-05-01 00:00:00,False,2021-03-04 19:14:40,intratrade_excursion,-16.9,RR1.00:18-19:79:342,307,1179,502,676,2402.5,1236.9,2,4,34,1000.0,1000.0,0,0.0,0.0,2020-11-16 00:00:00,165.6,,2820.35,-125.1,2847.9,100.0,
6,2020-12,2020-12-01 00:00:00,False,2021-02-22 16:42:20,intratrade_excursion,-669.8,RR1.00:16-17:170:464,83,317,127,189,-245.0,331.8,0,0,8,0.0,0.0,0,0.0,0.0,,-576.8,,839.25,-669.8,886.75,-613.25,
7,2021-01,2021-01-01 00:00:00,False,2021-02-22 16:42:20,intratrade_excursion,-653.95,RR1.00:16-17:170:464,52,200,84,115,-352.0,208.95,0,0,4,0.0,0.0,0,0.0,0.0,,-560.95,,855.1,-653.95,902.6,-597.4,
8,2021-02,2021-02-01 00:00:00,False,2021-03-04 19:14:40,intratrade_excursion,-1074.2,RR1.00:18-19:79:342,31,125,48,76,-761.5,130.2,0,0,1,0.0,0.0,0,0.0,0.0,,-891.7,,529.45,-1074.2,587.45,-912.55,
9,2021-03,2021-03-01 00:00:00,False,2021-05-18 22:53:40,intratrade_excursion,-498.65,RR1.00:22-23:110:423,78,304,119,184,-39.0,318.15,0,0,7,0.0,0.0,0,0.0,0.0,,-357.15,,987.7,-834.9,1040.65,-459.35,
10,2021-04,2021-04-01 00:00:00,False,2021-05-18 22:53:40,intratrade_excursion,-980.45,RR1.00:22-23:110:423,47,190,70,119,-640.5,198.45,0,0,3,0.0,0.0,0,0.0,0.0,,-838.95,,505.9,-980.45,558.85,-941.15,
