product,initial_cash,monthly_funding,acquisition,withdrawal,cadence,headroom,reserve,strict_post_payout_balance,fee,accounts,alive,ongoing,terminal,total,contributions,ending_owner_cash,objective,tested_count,tested_reserve_min,tested_reserve_max,tied_best_reserves,within_one_percent_reserves,boundary_best
legacy_25k,5000,0,monthly_current_slot_replacements,maximum,weekly,0,25100.0,False,200.0,674,20,810670.4,0,810670.4,5000.0,815670.4,ongoing,31,25100.0,40100.0,[25100.0],"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0]",True
legacy_25k,5000,0,monthly_current_slot_replacements,maximum,weekly,0,25100.0,False,200.0,674,20,810670.4,0,810670.4,5000.0,815670.4,total,31,25100.0,40100.0,[25100.0],"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0]",True
legacy_25k,5000,0,monthly_current_slot_replacements,minimum,calendar_month,0,25100.0,False,200.0,155,20,479000.0,167827.8,646827.8,5000.0,651827.8,ongoing,31,25100.0,40100.0,"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]","[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]",True
legacy_25k,5000,0,monthly_current_slot_replacements,minimum,calendar_month,0,25100.0,False,200.0,155,20,479000.0,167827.8,646827.8,5000.0,651827.8,total,31,25100.0,40100.0,"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]","[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]",True
legacy_25k,5000,0,monthly_current_slot_replacements,minimum,daily,1700,26800.0,False,200.0,265,20,679000.0,0,679000.0,5000.0,684000.0,ongoing,31,25100.0,40100.0,[26800.0],[26800.0],False
legacy_25k,5000,0,monthly_current_slot_replacements,minimum,daily,1700,26800.0,False,200.0,265,20,679000.0,0,679000.0,5000.0,684000.0,total,31,25100.0,40100.0,[26800.0],[26800.0],False
legacy_25k,5000,0,monthly_current_slot_replacements,minimum,weekly,0,25100.0,False,200.0,297,20,662600.0,0,662600.0,5000.0,667600.0,ongoing,21,25100.0,40100.0,"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]","[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]",True
legacy_25k,5000,0,monthly_current_slot_replacements,minimum,weekly,0,25100.0,False,200.0,297,20,662600.0,0,662600.0,5000.0,667600.0,total,21,25100.0,40100.0,"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]","[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]",True
legacy_25k,5000,0,monthly_one,maximum,calendar_month,4700,29800.0,False,200.0,63,2,373617.36,0,373617.36,5000.0,378617.36,ongoing,37,25100.0,40100.0,[29800.0],"[29800.0, 29900.0]",False
legacy_25k,5000,0,monthly_one,maximum,calendar_month,6500,31600.0,False,200.0,59,20,358140.38,102345.63,460486.01,5000.0,465486.01,total,37,25100.0,40100.0,[31600.0],[31600.0],False
legacy_25k,5000,0,monthly_one,maximum,daily,5700,30800.0,False,200.0,63,2,368969.22,0,368969.22,5000.0,373969.22,ongoing,35,25100.0,40100.0,[30800.0],"[30800.0, 30900.0]",False
legacy_25k,5000,0,monthly_one,maximum,daily,7500,32600.0,False,200.0,58,20,345383.14,114634.99,460018.13,5000.0,465018.13,total,35,25100.0,40100.0,[32600.0],"[31900.0, 32100.0, 32600.0, 32700.0, 32800.0, 32900.0, 33000.0, 33100.0, 33200.0, 33300.0, 33400.0, 33500.0, 33600.0]",False
legacy_25k,5000,0,monthly_one,maximum,weekly,4900,30000.0,False,200.0,63,2,375749.86,0,375749.86,5000.0,380749.86,ongoing,43,25100.0,40100.0,[30000.0],"[30000.0, 30100.0, 31600.0]",False
legacy_25k,5000,0,monthly_one,maximum,weekly,6500,31600.0,False,200.0,59,20,373330.03,87940.55,461270.58,5000.0,466270.58,total,43,25100.0,40100.0,[31600.0],"[31600.0, 31700.0, 31800.0, 31900.0, 32000.0, 32100.0, 32600.0, 32700.0, 32800.0, 32900.0, 33000.0, 33100.0, 33200.0, 33300.0, 33400.0, 33500.0]",False
legacy_25k,5000,0,monthly_one,minimum,calendar_month,3300,28400.0,False,200.0,69,18,285200.0,152960.79,438160.79,5000.0,443160.79,ongoing,42,25100.0,40100.0,"[28400.0, 28500.0]","[28400.0, 28500.0, 28600.0, 28700.0, 28800.0, 28900.0]",False
legacy_25k,5000,0,monthly_one,minimum,calendar_month,4900,30000.0,False,200.0,59,20,270200.0,194311.75,464511.75,5000.0,469511.75,total,42,25100.0,40100.0,"[30000.0, 30100.0, 30200.0, 30300.0, 30400.0, 30500.0, 31100.0]","[30000.0, 30100.0, 30200.0, 30300.0, 30400.0, 30500.0, 31100.0]",False
legacy_25k,5000,0,monthly_one,minimum,daily,4100,29200.0,False,200.0,69,2,387000.0,0,387000.0,5000.0,392000.0,ongoing,36,25100.0,40100.0,[29200.0],"[29200.0, 29300.0]",False
legacy_25k,5000,0,monthly_one,minimum,daily,8200,33300.0,False,200.0,57,20,335950.0,128961.75,464911.75,5000.0,469911.75,total,36,25100.0,40100.0,"[33300.0, 33400.0]","[31900.0, 32100.0, 32600.0, 32700.0, 32800.0, 32900.0, 33000.0, 33100.0, 33200.0, 33300.0, 33400.0]",False
legacy_25k,5000,0,monthly_one,minimum,weekly,3500,28600.0,False,200.0,69,2,374650.0,0,374650.0,5000.0,379650.0,ongoing,44,25100.0,40100.0,[28600.0],"[28600.0, 28700.0, 28800.0]",False
legacy_25k,5000,0,monthly_one,minimum,weekly,7200,32300.0,False,200.0,57,20,340350.0,124561.75,464911.75,5000.0,469911.75,total,44,25100.0,40100.0,"[32300.0, 32400.0, 32600.0, 32700.0, 32800.0, 32900.0, 33000.0]","[31400.0, 31500.0, 31600.0, 31700.0, 31800.0, 31900.0, 32000.0, 32100.0, 32200.0, 32300.0, 32400.0, 32600.0, 32700.0, 32800.0, 32900.0, 33000.0]",False
legacy_25k,5000,0,weekly_one,maximum,calendar_month,4700,29800.0,False,200.0,94,8,452905.13,1500.0,454405.13,5000.0,459405.13,ongoing,44,25100.0,40100.0,[29800.0],"[29800.0, 29900.0, 30000.0, 31100.0]",False
legacy_25k,5000,0,weekly_one,maximum,calendar_month,8500,33600.0,False,200.0,66,20,401472.42,144854.12,546326.54,5000.0,551326.54,total,44,25100.0,40100.0,[33600.0],"[31100.0, 31200.0, 31300.0, 31400.0, 31500.0, 31600.0, 31900.0, 32100.0, 32600.0, 32700.0, 32800.0, 32900.0, 33000.0, 33100.0, 33200.0, 33300.0, 33400.0, 33500.0, 33600.0]",False
legacy_25k,5000,0,weekly_one,maximum,daily,5300,30400.0,False,200.0,97,8,452350.09,1500.0,453850.09,5000.0,458850.09,ongoing,45,25100.0,40100.0,[30400.0],"[30400.0, 30500.0]",False
legacy_25k,5000,0,weekly_one,maximum,daily,9400,34500.0,False,200.0,64,20,390798.39,155928.17,546726.56,5000.0,551726.56,total,45,25100.0,40100.0,[34500.0],"[31900.0, 32100.0, 32600.0, 32700.0, 32800.0, 32900.0, 33000.0, 33100.0, 33200.0, 33300.0, 33400.0, 33500.0, 33600.0, 33700.0, 33800.0, 33900.0, 34000.0, 34100.0, 34200.0, 34300.0, 34400.0, 34500.0, 34600.0]",False
legacy_25k,5000,0,weekly_one,maximum,weekly,4900,30000.0,False,200.0,96,8,461537.84,0,461537.84,5000.0,466537.84,ongoing,45,25100.0,40100.0,[30000.0],"[30000.0, 30100.0, 30200.0]",False
legacy_25k,5000,0,weekly_one,maximum,weekly,9000,34100.0,False,200.0,65,20,407223.04,139303.42,546526.46,5000.0,551526.46,total,45,25100.0,40100.0,[34100.0],"[31600.0, 31900.0, 32100.0, 32600.0, 32700.0, 32800.0, 32900.0, 33000.0, 33100.0, 33200.0, 33300.0, 33400.0, 33500.0, 33600.0, 33700.0, 33800.0, 33900.0, 34000.0, 34100.0]",False
legacy_25k,5000,0,weekly_one,minimum,calendar_month,3000,28100.0,False,200.0,86,20,388200.0,193396.36,581596.36,5000.0,586596.36,ongoing,26,25100.0,40100.0,[28100.0],"[28100.0, 28200.0]",False
legacy_25k,5000,0,weekly_one,minimum,calendar_month,3000,28100.0,False,200.0,86,20,388200.0,193396.36,581596.36,5000.0,586596.36,total,26,25100.0,40100.0,"[28100.0, 28200.0]","[28100.0, 28200.0]",False
legacy_25k,5000,0,weekly_one,minimum,daily,3700,28800.0,False,200.0,114,8,489650.0,0,489650.0,5000.0,494650.0,ongoing,36,25100.0,40100.0,[28800.0],"[28800.0, 29000.0]",False
legacy_25k,5000,0,weekly_one,minimum,daily,8400,33500.0,False,200.0,70,20,410900.0,134626.53,545526.53,5000.0,550526.53,total,36,25100.0,40100.0,"[33500.0, 33600.0]","[31900.0, 32100.0, 32600.0, 32700.0, 32800.0, 32900.0, 33000.0, 33100.0, 33200.0, 33300.0, 33400.0, 33500.0, 33600.0]",False
legacy_25k,5000,0,weekly_one,minimum,weekly,3600,28700.0,False,200.0,109,8,464350.0,0,464350.0,5000.0,469350.0,ongoing,36,25100.0,40100.0,[28700.0],"[28600.0, 28700.0, 28800.0]",False
legacy_25k,5000,0,weekly_one,minimum,weekly,7800,32900.0,False,200.0,71,20,410200.0,135126.53,545326.53,5000.0,550326.53,total,36,25100.0,40100.0,"[32900.0, 33000.0, 33100.0]","[31100.0, 31600.0, 31900.0, 32100.0, 32600.0, 32700.0, 32800.0, 32900.0, 33000.0, 33100.0, 33200.0, 33300.0, 33400.0]",False
legacy_25k,5000,200,monthly_current_slot_replacements,maximum,calendar_month,1700,26800.0,False,200.0,361,20,686630.15,0,686630.15,20600.0,707230.15,ongoing,45,25100.0,40100.0,[26800.0],[26800.0],False
legacy_25k,5000,200,monthly_current_slot_replacements,maximum,calendar_month,1700,26800.0,False,200.0,361,20,686630.15,0,686630.15,20600.0,707230.15,total,45,25100.0,40100.0,[26800.0],[26800.0],False
legacy_25k,5000,200,monthly_current_slot_replacements,maximum,daily,1100,26200.0,False,200.0,605,20,794134.1,0,794134.1,20600.0,814734.1,ongoing,26,25100.0,40100.0,[26200.0],[26200.0],False
legacy_25k,5000,200,monthly_current_slot_replacements,maximum,daily,1100,26200.0,False,200.0,605,20,794134.1,0,794134.1,20600.0,814734.1,total,26,25100.0,40100.0,[26200.0],[26200.0],False
legacy_25k,5000,200,monthly_current_slot_replacements,maximum,weekly,0,25100.0,False,200.0,674,20,810670.4,0,810670.4,20600.0,831270.4,ongoing,31,25100.0,40100.0,[25100.0],"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0]",True
legacy_25k,5000,200,monthly_current_slot_replacements,maximum,weekly,0,25100.0,False,200.0,674,20,810670.4,0,810670.4,20600.0,831270.4,total,31,25100.0,40100.0,[25100.0],"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0]",True
legacy_25k,5000,200,monthly_current_slot_replacements,minimum,calendar_month,1600,26700.0,False,200.0,100,20,483500.0,162768.02,646268.02,20600.0,666868.02,ongoing,40,25100.0,40100.0,[26700.0],"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0, 26600.0, 26700.0, 26800.0, 27000.0, 27100.0, 27200.0, 27300.0]",False
legacy_25k,5000,200,monthly_current_slot_replacements,minimum,calendar_month,2800,27900.0,False,200.0,73,20,466450.0,184754.67,651204.67,20600.0,671804.67,total,40,25100.0,40100.0,"[27900.0, 28000.0]","[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0, 26700.0, 26900.0, 27000.0, 27100.0, 27200.0, 27300.0, 27400.0, 27500.0, 27600.0, 27700.0, 27800.0, 27900.0, 28000.0, 28100.0, 28200.0, 28300.0]",False
legacy_25k,5000,200,monthly_current_slot_replacements,minimum,daily,1700,26800.0,False,200.0,265,20,679000.0,0,679000.0,20600.0,699600.0,ongoing,45,25100.0,40100.0,[26800.0],[26800.0],False
legacy_25k,5000,200,monthly_current_slot_replacements,minimum,daily,1700,26800.0,False,200.0,265,20,679000.0,0,679000.0,20600.0,699600.0,total,45,25100.0,40100.0,[26800.0],[26800.0],False
legacy_25k,5000,200,monthly_current_slot_replacements,minimum,weekly,0,25100.0,False,200.0,296,20,663800.0,0,663800.0,20600.0,684400.0,ongoing,39,25100.0,40100.0,"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]","[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]",True
legacy_25k,5000,200,monthly_current_slot_replacements,minimum,weekly,0,25100.0,False,200.0,296,20,663800.0,0,663800.0,20600.0,684400.0,total,39,25100.0,40100.0,"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]","[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]",True
legacy_25k,5000,200,monthly_one,maximum,calendar_month,4700,29800.0,False,200.0,64,2,373417.36,0,373417.36,20600.0,394017.36,ongoing,37,25100.0,40100.0,[29800.0],"[29800.0, 29900.0]",False
legacy_25k,5000,200,monthly_one,maximum,calendar_month,6500,31600.0,False,200.0,60,20,357940.38,102345.63,460286.01,20600.0,480886.01,total,37,25100.0,40100.0,[31600.0],[31600.0],False
legacy_25k,5000,200,monthly_one,maximum,daily,5700,30800.0,False,200.0,64,2,368769.22,0,368769.22,20600.0,389369.22,ongoing,41,25100.0,40100.0,[30800.0],"[30800.0, 30900.0]",False
legacy_25k,5000,200,monthly_one,maximum,daily,7100,32200.0,False,200.0,60,20,352743.17,107274.99,460018.16,20600.0,480618.16,total,41,25100.0,40100.0,[32200.0],"[31900.0, 32000.0, 32100.0, 32200.0, 32300.0, 32400.0, 32600.0, 32700.0, 32800.0, 32900.0, 33000.0, 33100.0, 33200.0, 33300.0, 33400.0, 33500.0, 33600.0]",False
legacy_25k,5000,200,monthly_one,maximum,weekly,4900,30000.0,False,200.0,64,2,375549.86,0,375549.86,20600.0,396149.86,ongoing,43,25100.0,40100.0,[30000.0],"[30000.0, 30100.0, 31600.0]",False
legacy_25k,5000,200,monthly_one,maximum,weekly,6500,31600.0,False,200.0,60,20,373130.03,87940.55,461070.58,20600.0,481670.58,total,43,25100.0,40100.0,[31600.0],"[31600.0, 31700.0, 31800.0, 31900.0, 32000.0, 32100.0, 33100.0, 34100.0]",False
legacy_25k,5000,200,monthly_one,minimum,calendar_month,3300,28400.0,False,200.0,69,18,285200.0,152960.79,438160.79,20600.0,458760.79,ongoing,42,25100.0,40100.0,"[28400.0, 28500.0]","[28400.0, 28500.0, 28600.0, 28700.0, 28800.0, 28900.0]",False
legacy_25k,5000,200,monthly_one,minimum,calendar_month,4900,30000.0,False,200.0,60,20,270000.0,194311.75,464311.75,20600.0,484911.75,total,42,25100.0,40100.0,"[30000.0, 30100.0, 30200.0, 30300.0, 30400.0, 30500.0, 31100.0]","[30000.0, 30100.0, 30200.0, 30300.0, 30400.0, 30500.0, 31100.0]",False
legacy_25k,5000,200,monthly_one,minimum,daily,4100,29200.0,False,200.0,69,2,387000.0,0,387000.0,20600.0,407600.0,ongoing,36,25100.0,40100.0,[29200.0],"[29200.0, 29300.0]",False
legacy_25k,5000,200,monthly_one,minimum,daily,6800,31900.0,False,200.0,60,20,361600.0,102711.75,464311.75,20600.0,484911.75,total,36,25100.0,40100.0,"[31900.0, 32000.0, 32100.0, 32200.0, 32300.0, 32400.0, 32500.0, 32600.0, 33100.0]","[31900.0, 32000.0, 32100.0, 32200.0, 32300.0, 32400.0, 32500.0, 32600.0, 33100.0]",False
legacy_25k,5000,200,monthly_one,minimum,weekly,3500,28600.0,False,200.0,69,2,374650.0,0,374650.0,20600.0,395250.0,ongoing,38,25100.0,40100.0,[28600.0],"[28600.0, 28700.0, 28800.0]",False
legacy_25k,5000,200,monthly_one,minimum,weekly,6100,31200.0,False,200.0,60,20,360650.0,103661.75,464311.75,20600.0,484911.75,total,38,25100.0,40100.0,"[31200.0, 31300.0, 31400.0, 31500.0, 31600.0, 31700.0, 31800.0, 31900.0, 32000.0, 32100.0]","[31200.0, 31300.0, 31400.0, 31500.0, 31600.0, 31700.0, 31800.0, 31900.0, 32000.0, 32100.0]",False
legacy_25k,5000,200,weekly_one,maximum,calendar_month,4700,29800.0,False,200.0,101,8,500637.63,1500.0,502137.63,20600.0,522737.63,ongoing,35,25100.0,40100.0,[29800.0],"[29800.0, 29900.0, 30000.0, 31100.0]",False
legacy_25k,5000,200,weekly_one,maximum,calendar_month,8500,33600.0,False,200.0,77,20,450024.8,140515.34,590540.14,20600.0,611140.14,total,35,25100.0,40100.0,[33600.0],"[31100.0, 31600.0, 31900.0, 32100.0, 32600.0, 32700.0, 32800.0, 32900.0, 33000.0, 33100.0, 33200.0, 33300.0, 33400.0, 33500.0, 33600.0, 34100.0]",False
legacy_25k,5000,200,weekly_one,maximum,daily,5700,30800.0,False,200.0,101,8,496427.16,3000.0,499427.16,20600.0,520027.16,ongoing,35,25100.0,40100.0,[30800.0],"[30800.0, 30900.0, 31000.0]",False
legacy_25k,5000,200,weekly_one,maximum,daily,9100,34200.0,False,200.0,79,20,444534.72,145605.44,590140.16,20600.0,610740.16,total,35,25100.0,40100.0,"[34200.0, 34300.0, 34400.0, 34500.0, 34600.0]","[31900.0, 32100.0, 33100.0, 33600.0, 33700.0, 33800.0, 33900.0, 34000.0, 34100.0, 34200.0, 34300.0, 34400.0, 34500.0, 34600.0]",False
legacy_25k,5000,200,weekly_one,maximum,weekly,5000,30100.0,False,200.0,102,8,507025.97,0,507025.97,20600.0,527625.97,ongoing,35,25100.0,40100.0,[30100.0],"[30000.0, 30100.0, 30200.0, 30300.0]",False
legacy_25k,5000,200,weekly_one,maximum,weekly,8900,34000.0,False,200.0,80,20,456733.07,133206.94,589940.01,20600.0,610540.01,total,35,25100.0,40100.0,"[34000.0, 34100.0]","[31600.0, 31900.0, 32100.0, 33100.0, 33600.0, 33700.0, 33800.0, 33900.0, 34000.0, 34100.0, 34200.0]",False
legacy_25k,5000,200,weekly_one,minimum,calendar_month,3000,28100.0,False,200.0,76,20,440700.0,189862.86,630562.86,20600.0,651162.86,ongoing,31,25100.0,40100.0,[28100.0],"[27900.0, 28100.0, 28200.0]",False
legacy_25k,5000,200,weekly_one,minimum,calendar_month,3000,28100.0,False,200.0,76,20,440700.0,189862.86,630562.86,20600.0,651162.86,total,31,25100.0,40100.0,"[28100.0, 28200.0]","[28100.0, 28200.0]",False
legacy_25k,5000,200,weekly_one,minimum,daily,3900,29000.0,False,200.0,109,8,534200.0,0,534200.0,20600.0,554800.0,ongoing,44,25100.0,40100.0,[29000.0],[29000.0],False
legacy_25k,5000,200,weekly_one,minimum,daily,9100,34200.0,False,200.0,79,20,447500.0,142640.13,590140.13,20600.0,610740.13,total,44,25100.0,40100.0,"[34200.0, 34300.0, 34400.0]","[31900.0, 32000.0, 32100.0, 32200.0, 32300.0, 32400.0, 33100.0, 33600.0, 33700.0, 33800.0, 33900.0, 34000.0, 34100.0, 34200.0, 34300.0, 34400.0, 34500.0, 34600.0]",False
legacy_25k,5000,200,weekly_one,minimum,weekly,3700,28800.0,False,200.0,110,8,516300.0,0,516300.0,20600.0,536900.0,ongoing,36,25100.0,40100.0,[28800.0],[28800.0],False
legacy_25k,5000,200,weekly_one,minimum,weekly,8100,33200.0,False,200.0,80,20,451050.0,138890.13,589940.13,20600.0,610540.13,total,36,25100.0,40100.0,"[33200.0, 33300.0, 33400.0, 33500.0, 33600.0]","[31100.0, 31600.0, 31900.0, 32100.0, 32600.0, 32700.0, 32800.0, 32900.0, 33000.0, 33100.0, 33200.0, 33300.0, 33400.0, 33500.0, 33600.0, 34100.0]",False
legacy_50k,1000,0,monthly_current_slot_replacements,maximum,calendar_month,2500,52600.0,False,250.0,124,20,483267.1,0,483267.1,1000.0,484267.1,ongoing,40,50100.0,65100.0,[52600.0],"[52600.0, 52800.0]",False
legacy_50k,1000,0,monthly_current_slot_replacements,maximum,calendar_month,2500,52600.0,False,250.0,124,20,483267.1,0,483267.1,1000.0,484267.1,total,40,50100.0,65100.0,[52600.0],"[52600.0, 52800.0]",False
legacy_50k,1000,0,monthly_current_slot_replacements,maximum,daily,3500,53600.0,False,250.0,122,20,507356.85,0,507356.85,1000.0,508356.85,ongoing,31,50100.0,65100.0,[53600.0],[53600.0],False
legacy_50k,1000,0,monthly_current_slot_replacements,maximum,daily,3500,53600.0,False,250.0,122,20,507356.85,0,507356.85,1000.0,508356.85,total,31,50100.0,65100.0,[53600.0],[53600.0],False
legacy_50k,1000,0,monthly_current_slot_replacements,maximum,weekly,3700,53800.0,False,250.0,99,20,489877.8,0,489877.8,1000.0,490877.8,ongoing,38,50100.0,65100.0,[53800.0],[53800.0],False
legacy_50k,1000,0,monthly_current_slot_replacements,maximum,weekly,6500,56600.0,False,250.0,36,20,399197.64,92180.62,491378.26,1000.0,492378.26,total,38,50100.0,65100.0,[56600.0],"[53800.0, 56600.0, 56800.0]",False
legacy_50k,1000,0,monthly_current_slot_replacements,minimum,calendar_month,2600,52700.0,False,250.0,40,20,339500.0,190566.53,530066.53,1000.0,531066.53,ongoing,31,50100.0,65100.0,[52700.0],"[52700.0, 52800.0, 52900.0]",False
legacy_50k,1000,0,monthly_current_slot_replacements,minimum,calendar_month,3100,53200.0,False,250.0,38,20,332000.0,198385.53,530385.53,1000.0,531385.53,total,31,50100.0,65100.0,"[53200.0, 53300.0]","[52700.0, 52800.0, 52900.0, 53000.0, 53100.0, 53200.0, 53300.0, 53400.0, 53500.0, 53600.0]",False
legacy_50k,1000,0,monthly_current_slot_replacements,minimum,daily,3300,53400.0,False,250.0,82,20,466500.0,0,466500.0,1000.0,467500.0,ongoing,31,50100.0,65100.0,[53400.0],"[53100.0, 53200.0, 53300.0, 53400.0, 53500.0, 53600.0]",False
legacy_50k,1000,0,monthly_current_slot_replacements,minimum,daily,3300,53400.0,False,250.0,82,20,466500.0,0,466500.0,1000.0,467500.0,total,31,50100.0,65100.0,[53400.0],"[53100.0, 53200.0, 53300.0, 53400.0, 53500.0, 53600.0]",False
legacy_50k,1000,0,monthly_current_slot_replacements,minimum,weekly,3200,53300.0,False,250.0,60,20,459200.0,0,459200.0,1000.0,460200.0,ongoing,40,50100.0,65100.0,"[53300.0, 53400.0]","[53100.0, 53300.0, 53400.0]",False
legacy_50k,1000,0,monthly_current_slot_replacements,minimum,weekly,4000,54100.0,False,250.0,58,20,445000.0,30000.0,475000.0,1000.0,476000.0,total,40,50100.0,65100.0,[54100.0],[54100.0],False
legacy_50k,1000,0,monthly_one,maximum,calendar_month,4700,54800.0,False,250.0,41,3,324863.02,0,324863.02,1000.0,325863.02,ongoing,32,50100.0,65100.0,[54800.0],"[54800.0, 54900.0]",False
legacy_50k,1000,0,monthly_one,maximum,calendar_month,6500,56600.0,False,250.0,37,20,308688.04,102082.74,410770.78,1000.0,411770.78,total,32,50100.0,65100.0,[56600.0],"[56600.0, 56700.0]",False
legacy_50k,1000,0,monthly_one,maximum,daily,5100,55200.0,False,250.0,41,3,333043.24,0,333043.24,1000.0,334043.24,ongoing,50,50100.0,65100.0,[55200.0],"[55200.0, 55300.0]",False
legacy_50k,1000,0,monthly_one,maximum,daily,8200,58300.0,False,250.0,35,20,281966.84,136355.43,418322.27,1000.0,419322.27,total,50,50100.0,65100.0,[58300.0],"[56900.0, 57000.0, 57100.0, 57200.0, 57300.0, 57400.0, 57600.0, 57700.0, 57800.0, 57900.0, 58000.0, 58300.0]",False
legacy_50k,1000,0,monthly_one,maximum,weekly,5000,55100.0,False,250.0,41,3,327426.54,0,327426.54,1000.0,328426.54,ongoing,43,50100.0,65100.0,[55100.0],"[55100.0, 55200.0, 56600.0]",False
legacy_50k,1000,0,monthly_one,maximum,weekly,8200,58300.0,False,250.0,34,20,291222.57,127349.68,418572.25,1000.0,419572.25,total,43,50100.0,65100.0,[58300.0],"[56600.0, 56700.0, 56800.0, 56900.0, 57000.0, 57100.0, 57600.0, 57700.0, 57800.0, 57900.0, 58000.0, 58100.0, 58200.0, 58300.0]",False
legacy_50k,1000,0,monthly_one,minimum,calendar_month,3300,53400.0,False,250.0,41,20,262250.0,165022.41,427272.41,1000.0,428272.41,ongoing,35,50100.0,65100.0,"[53400.0, 53500.0]","[53400.0, 53500.0, 53600.0]",False
legacy_50k,1000,0,monthly_one,minimum,calendar_month,3300,53400.0,False,250.0,41,20,262250.0,165022.41,427272.41,1000.0,428272.41,total,35,50100.0,65100.0,"[53400.0, 53500.0, 53600.0]","[53400.0, 53500.0, 53600.0]",False
legacy_50k,1000,0,monthly_one,minimum,daily,4000,54100.0,False,250.0,43,3,368100.0,0,368100.0,1000.0,369100.0,ongoing,43,50100.0,65100.0,[54100.0],[54100.0],False
legacy_50k,1000,0,monthly_one,minimum,daily,8300,58400.0,False,250.0,34,20,284650.0,133922.26,418572.26,1000.0,419572.26,total,43,50100.0,65100.0,"[58400.0, 58500.0]","[57000.0, 57100.0, 57200.0, 57300.0, 57400.0, 57500.0, 57600.0, 57700.0, 58300.0, 58400.0, 58500.0]",False
legacy_50k,1000,0,monthly_one,minimum,weekly,3700,53800.0,False,250.0,42,3,351650.0,1757.0,353407.0,1000.0,354407.0,ongoing,44,50100.0,65100.0,[53800.0],"[53800.0, 53900.0]",False
legacy_50k,1000,0,monthly_one,minimum,weekly,7200,57300.0,False,250.0,35,20,290400.0,127922.26,418322.26,1000.0,419322.26,total,44,50100.0,65100.0,"[57300.0, 57400.0, 57600.0, 57700.0, 57800.0, 57900.0, 58000.0, 58100.0, 58200.0]","[56400.0, 56500.0, 56600.0, 56700.0, 56800.0, 56900.0, 57000.0, 57100.0, 57200.0, 57300.0, 57400.0, 57600.0, 57700.0, 57800.0, 57900.0, 58000.0, 58100.0, 58200.0]",False
legacy_50k,1000,0,weekly_one,maximum,calendar_month,0,50100.0,False,250.0,4,0,-1000.0,0,-1000.0,1000.0,0.0,ongoing,21,50100.0,65100.0,"[50100.0, 50200.0, 50300.0, 50400.0, 50500.0, 50600.0, 51100.0, 52100.0, 53100.0, 54100.0, 55000.0, 55100.0, 56100.0, 56600.0, 56900.0, 57100.0, 58100.0, 59100.0, 60100.0, 62600.0, 65100.0]",[],True
legacy_50k,1000,0,weekly_one,maximum,calendar_month,0,50100.0,False,250.0,4,0,-1000.0,0,-1000.0,1000.0,0.0,total,21,50100.0,65100.0,"[50100.0, 50200.0, 50300.0, 50400.0, 50500.0, 50600.0, 51100.0, 52100.0, 53100.0, 54100.0, 55000.0, 55100.0, 56100.0, 56600.0, 56900.0, 57100.0, 58100.0, 59100.0, 60100.0, 62600.0, 65100.0]",[],True
legacy_50k,1000,0,weekly_one,maximum,daily,0,50100.0,False,250.0,4,0,-1000.0,0,-1000.0,1000.0,0.0,ongoing,21,50100.0,65100.0,"[50100.0, 50200.0, 50300.0, 50400.0, 50500.0, 50600.0, 51100.0, 52100.0, 53100.0, 54100.0, 55000.0, 55100.0, 56100.0, 56600.0, 56900.0, 57100.0, 58100.0, 59100.0, 60100.0, 62600.0, 65100.0]",[],True
legacy_50k,1000,0,weekly_one,maximum,daily,0,50100.0,False,250.0,4,0,-1000.0,0,-1000.0,1000.0,0.0,total,21,50100.0,65100.0,"[50100.0, 50200.0, 50300.0, 50400.0, 50500.0, 50600.0, 51100.0, 52100.0, 53100.0, 54100.0, 55000.0, 55100.0, 56100.0, 56600.0, 56900.0, 57100.0, 58100.0, 59100.0, 60100.0, 62600.0, 65100.0]",[],True
