account_id,cohort_month,activated_at,alive,died_at,death_reason,death_equity_usd,death_trade_key,lifetime_days,trades_taken,wins,losses,gross_pnl_usd,commission_usd,payout_count,requests_blocked,requests_withheld,withdrawn_usd,received_usd,months_accrued,entitlement_accrued_usd,entitlement_outstanding_usd,first_withdrawal_at,equity_profit_usd,balance_usd,max_equity_profit_usd,min_equity_profit_usd,peak_profit_usd,floor_profit_usd,headroom_usd
1,2020-01,2020-01-06 00:00:00,False,2021-05-27 15:00:00,intratrade_excursion,72.65,RR1.00:12-13:118:441,507,1948,810,1137,2150.5,2044.35,0,12,4,0.0,0.0,0,0.0,0.0,,106.15,,2905.35,-1868.7,2952.85,100.0,
2,2020-01,2020-01-13 00:00:00,False,2021-03-08 18:50:40,intratrade_excursion,44.1,RR1.00:17-18:80:365,420,1609,677,931,2076.5,1688.4,0,9,5,0.0,0.0,0,0.0,0.0,,388.1,,2816.8,-1957.25,2864.3,100.0,
3,2020-01,2020-01-20 00:00:00,False,2021-03-08 15:30:00,intratrade_excursion,36.05,RR1.00:13-14:111:411,413,1580,662,917,1782.5,1657.95,0,9,5,0.0,0.0,0,0.0,0.0,,124.55,,2712.7,-2061.35,2760.2,100.0,
4,2020-02,2020-02-03 00:00:00,False,2021-03-08 15:30:00,intratrade_excursion,86.85,RR1.00:13-14:111:411,399,1524,643,880,1774.5,1599.15,0,9,4,0.0,0.0,0,0.0,0.0,,175.35,,2763.5,-2010.55,2811.0,100.0,
5,2020-03,2020-03-02 00:00:00,False,2021-06-04 14:30:00,intratrade_excursion,88.7,RR1.00:9-10:117:463,459,1757,726,1030,1967.0,1843.8,0,13,2,0.0,0.0,0,0.0,0.0,,123.2,,3142.85,-1631.2,3190.35,100.0,
6,2020-04,2020-04-06 00:00:00,False,2021-06-03 23:30:00,intratrade_excursion,66.25,RR1.00:17-18:97:439,423,1626,675,950,2377.5,1706.25,1,13,0,500.0,500.0,0,0.0,0.0,2020-12-01 00:00:00,171.25,,3063.7,-183.4,3111.2,100.0,
7,2020-05,2020-05-04 00:00:00,False,2021-06-09 08:35:40,intratrade_excursion,92.55,RR1.00:8-9:139:500,401,1540,637,902,1724.5,1615.95,0,13,0,0.0,0.0,0,0.0,0.0,,108.55,,3305.1,-48.45,3352.6,100.0,
8,2020-06,2020-06-01 00:00:00,False,2021-03-04 23:30:00,intratrade_excursion,-49.6,RR1.00:21-22:111:386,276,1073,452,620,1266.0,1125.6,0,7,2,0.0,0.0,0,0.0,0.0,,140.4,,2478.7,-870.2,2526.2,26.2,
9,2020-08,2020-08-03 00:00:00,False,2021-03-04 23:30:00,intratrade_excursion,-5.15,RR1.00:21-22:111:386,213,834,352,481,1059.5,874.65,0,7,0,0.0,0.0,0,0.0,0.0,,184.85,,2523.15,-78.6,2570.65,70.65,
10,2020-09,2020-09-07 00:00:00,False,2021-03-04 23:30:00,intratrade_excursion,-1259.35,RR1.00:21-22:111:386,178,688,284,403,-348.0,721.35,0,2,4,0.0,0.0,0,0.0,0.0,,-1069.35,,1268.95,-1332.8,1316.45,-1183.55,
11,2020-10,2020-10-05 00:00:00,False,2021-03-04 23:30:00,intratrade_excursion,-187.0,RR1.00:21-22:111:386,150,571,238,332,601.5,598.5,0,5,0,0.0,0.0,0,0.0,0.0,,3.0,,2341.3,-260.45,2388.8,-111.2,
12,2020-11,2020-11-02 00:00:00,False,2021-03-04 23:30:00,intratrade_excursion,-961.3,RR1.00:21-22:111:386,122,477,194,282,-271.5,499.8,0,3,1,0.0,0.0,0,0.0,0.0,,-771.3,,1567.0,-961.3,1614.5,-885.5,
13,2020-12,2020-12-07 00:00:00,False,2021-03-04 23:30:00,intratrade_excursion,-1593.8,RR1.00:21-22:111:386,87,337,134,202,-1051.0,352.8,0,0,3,0.0,0.0,0,0.0,0.0,,-1403.8,,934.5,-1593.8,982.0,-1518.0,
