policy,retained_balance_usd,headroom_usd,ongoing_pocket_usd,terminal_received_usd,combined_pocket_usd,alive_before_terminal,ongoing_payouts,terminal_payouts,profit_before_terminal_usd,profit_after_terminal_usd,booked_net_trading_usd,firm_split_usd,path_ceiling_usd,unextracted_usd,stage,trading_neutral,earnings_forgone_usd,book_ceiling_usd,ceiling_capture
fixed_500_backlog,31600.0,6500.0,346082.7,110403.31,456486.01,22,345,20,124411.0,9808.29,462022.2,6004.8,472299.1,15813.09,coarse,True,0.0,472299.1,0.966519
fixed_500_backlog,31700.0,6600.0,344832.7,103301.83,448134.53,22,341,20,125711.0,18159.77,462022.2,6004.8,472299.1,24164.57,local_refinement,True,0.0,472299.1,0.948836
fixed_500_backlog,31800.0,6700.0,343582.7,104251.83,447834.53,22,340,20,127011.0,18459.77,462022.2,6004.8,472299.1,24464.57,local_refinement,True,0.0,472299.1,0.948201
fixed_500_backlog,31900.0,6800.0,342332.7,105201.83,447534.53,22,334,20,128311.0,18759.77,462022.2,6004.8,472299.1,24764.57,local_refinement,True,0.0,472299.1,0.947566
fixed_500_backlog,32000.0,6900.0,341082.7,106151.83,447234.53,22,332,20,129611.0,19059.77,462022.2,6004.8,472299.1,25064.57,local_refinement,True,0.0,472299.1,0.946931
fixed_500_backlog,32100.0,7000.0,339832.7,107101.83,446934.53,22,329,20,130911.0,19359.77,462022.2,6004.8,472299.1,25364.57,coarse,True,0.0,472299.1,0.946296
fixed_500_backlog,32600.0,7500.0,332715.08,107693.71,440408.79,22,298,20,138322.65,25885.51,462022.2,6004.8,472299.1,31890.31,coarse,True,0.0,472299.1,0.932479
fixed_500_backlog,33100.0,8000.0,324517.48,113891.31,438408.79,22,270,20,146814.15,27885.51,462022.2,6004.8,472299.1,33890.31,coarse,True,0.0,472299.1,0.928244
fixed_500_backlog,33600.0,8500.0,315284.28,121124.51,436408.79,22,251,20,156297.35,29885.51,462022.2,6004.8,472299.1,35890.31,coarse,True,0.0,472299.1,0.924009
fixed_500_backlog,34100.0,9000.0,305534.28,128874.51,434408.79,22,229,20,166297.35,31885.51,462022.2,6004.8,472299.1,37890.31,coarse,True,0.0,472299.1,0.919775
fixed_500_backlog,34600.0,9500.0,295777.86,136630.93,432408.79,22,212,20,176297.35,33885.51,462022.2,6004.8,472299.1,39890.31,coarse,True,0.0,472299.1,0.91554
fixed_500_backlog,35100.0,10000.0,285872.72,144528.97,430401.69,22,203,20,186304.45,35892.61,462022.2,6004.8,472299.1,41897.41,coarse,True,0.0,472299.1,0.911291
fixed_750_backlog,,,89229.25,0.0,89229.25,2,103,0,3782.35,3782.35,87134.8,0.0,93011.6,3782.35,coarse,False,374887.4,472299.1,0.188925
fixed_750_backlog,25100.0,0.0,89229.25,0.0,89229.25,2,103,0,3782.35,3782.35,87134.8,0.0,93011.6,3782.35,coarse,False,374887.4,472299.1,0.188925
fixed_750_backlog,25600.0,500.0,89229.25,0.0,89229.25,2,103,0,3782.35,3782.35,87134.8,0.0,93011.6,3782.35,coarse,False,374887.4,472299.1,0.188925
fixed_750_backlog,26100.0,1000.0,88880.45,0.0,88880.45,2,103,0,3782.35,3782.35,86705.4,0.0,92662.8,3782.35,coarse,False,375316.8,472299.1,0.188187
fixed_750_backlog,26600.0,1500.0,84473.05,0.0,84473.05,2,95,0,3782.35,3782.35,82254.5,0.0,88255.4,3782.35,coarse,False,379767.7,472299.1,0.178855
fixed_750_backlog,27100.0,2000.0,117827.25,0.0,117827.25,2,137,0,3782.35,3782.35,115294.75,0.0,121609.6,3782.35,coarse,False,346727.45,472299.1,0.249476
fixed_750_backlog,27600.0,2500.0,136407.35,0.0,136407.35,2,148,0,3782.35,3782.35,133739.55,0.0,140189.7,3782.35,coarse,False,328282.65,472299.1,0.288816
fixed_750_backlog,28100.0,3000.0,202847.95,0.0,202847.95,2,170,0,3782.35,3782.35,199965.55,0.0,206630.3,3782.35,coarse,False,262056.65,472299.1,0.42949
fixed_750_backlog,28600.0,3500.0,193704.15,0.0,193704.15,2,166,0,3782.35,3782.35,191507.2,0.0,197486.5,3782.35,coarse,False,270515.0,472299.1,0.41013
fixed_750_backlog,29100.0,4000.0,224299.02,0.0,224299.02,2,174,0,3782.35,3782.35,221740.25,103.38,228184.75,3885.73,coarse,False,240281.95,472299.1,0.474909
fixed_750_backlog,29600.0,4500.0,322366.76,0.0,322366.76,2,229,0,3782.35,3782.35,321583.9,1490.14,327639.25,5272.49,coarse,False,140438.3,472299.1,0.682548
fixed_750_backlog,29700.0,4600.0,319756.11,0.0,319756.11,2,226,0,3782.35,3782.35,317460.95,1440.14,324978.6,5222.49,local_refinement,False,144561.25,472299.1,0.67702
fixed_750_backlog,29800.0,4700.0,371497.01,0.0,371497.01,2,254,0,3782.35,3782.35,371722.15,2370.74,377650.1,6153.09,local_refinement,False,90300.05,472299.1,0.786571
fixed_750_backlog,29900.0,4800.0,369812.86,0.0,369812.86,2,253,0,3782.35,3782.35,368643.5,2300.74,375895.95,6083.09,local_refinement,False,93378.7,472299.1,0.783006
fixed_750_backlog,30000.0,4900.0,367979.06,0.0,367979.06,2,252,0,3782.35,3782.35,366727.75,2230.74,373992.15,6013.09,local_refinement,False,95294.45,472299.1,0.779123
fixed_750_backlog,30100.0,5000.0,366554.16,1500.0,368054.16,3,249,1,8415.2,6915.2,371607.25,2160.74,377130.1,9075.94,coarse,False,90414.95,472299.1,0.779282
fixed_750_backlog,30200.0,5100.0,364257.74,1500.0,365757.74,3,248,1,8415.2,6915.2,366875.65,2097.36,374770.3,9012.56,local_refinement,False,95146.55,472299.1,0.77442
fixed_750_backlog,30300.0,5200.0,361951.7,1500.0,363451.7,3,246,1,8415.2,6915.2,366381.0,2037.35,372404.25,8952.55,local_refinement,False,95641.2,472299.1,0.769537
fixed_750_backlog,30400.0,5300.0,360111.7,1500.0,361611.7,3,245,1,8415.2,6915.2,362395.55,1977.35,370504.25,8892.55,local_refinement,False,99626.65,472299.1,0.765641
fixed_750_backlog,30500.0,5400.0,358271.7,1500.0,359771.7,3,243,1,8415.2,6915.2,362074.4,1917.35,368604.25,8832.55,local_refinement,False,99947.8,472299.1,0.761745
fixed_750_backlog,30600.0,5500.0,356431.7,1500.0,357931.7,3,241,1,8415.2,6915.2,359177.6,1857.35,366704.25,8772.55,coarse,False,102844.6,472299.1,0.75785
fixed_750_backlog,31100.0,6000.0,362770.74,83098.2,445868.94,20,247,18,96045.85,9108.27,450995.8,6004.79,460982.0,15113.06,coarse,False,11026.4,472299.1,0.944039
fixed_750_backlog,31200.0,6100.0,360834.78,84734.15,445568.93,20,247,18,97845.85,9208.27,450995.8,6004.8,460782.0,15213.07,local_refinement,False,11026.4,472299.1,0.943404
fixed_750_backlog,31300.0,6200.0,358894.78,86374.15,445268.93,20,245,18,99645.85,9308.27,450504.6,6004.8,460582.0,15313.07,local_refinement,False,11517.6,472299.1,0.942769
fixed_750_backlog,31400.0,6300.0,356954.78,88014.15,444968.93,20,244,18,101445.85,9408.27,450309.5,6004.8,460382.0,15413.07,local_refinement,False,11712.7,472299.1,0.942134
fixed_750_backlog,31500.0,6400.0,355014.78,89654.15,444668.93,20,242,18,103245.85,9508.27,450140.7,6004.8,460182.0,15513.07,local_refinement,False,11881.5,472299.1,0.941499
fixed_750_backlog,31600.0,6500.0,354140.38,102345.63,456486.01,22,237,20,116297.35,9808.29,462022.2,6004.8,472299.1,15813.09,coarse,True,0.0,472299.1,0.966519
fixed_750_backlog,31700.0,6600.0,352200.38,95934.15,448134.53,22,235,20,118297.35,18159.77,462022.2,6004.8,472299.1,24164.57,local_refinement,True,0.0,472299.1,0.948836
fixed_750_backlog,31800.0,6700.0,350260.38,97574.15,447834.53,22,235,20,120297.35,18459.77,462022.2,6004.8,472299.1,24464.57,local_refinement,True,0.0,472299.1,0.948201
fixed_750_backlog,31900.0,6800.0,348320.38,99214.15,447534.53,22,235,20,122297.35,18759.77,462022.2,6004.8,472299.1,24764.57,local_refinement,True,0.0,472299.1,0.947566
fixed_750_backlog,32000.0,6900.0,346380.38,100854.15,447234.53,22,235,20,124297.35,19059.77,462022.2,6004.8,472299.1,25064.57,local_refinement,True,0.0,472299.1,0.946931
fixed_750_backlog,32100.0,7000.0,344440.38,102494.15,446934.53,22,235,20,126297.35,19359.77,462022.2,6004.8,472299.1,25364.57,coarse,True,0.0,472299.1,0.946296
fixed_750_backlog,32600.0,7500.0,334740.38,105668.41,440408.79,22,225,20,136297.35,25885.51,462022.2,6004.8,472299.1,31890.31,coarse,True,0.0,472299.1,0.932479
fixed_750_backlog,33100.0,8000.0,325034.28,113374.51,438408.79,22,218,20,146297.35,27885.51,462022.2,6004.8,472299.1,33890.31,coarse,True,0.0,472299.1,0.928244
fixed_750_backlog,33600.0,8500.0,315284.28,121124.51,436408.79,22,215,20,156297.35,29885.51,462022.2,6004.8,472299.1,35890.31,coarse,True,0.0,472299.1,0.924009
fixed_750_backlog,34100.0,9000.0,305534.28,128874.51,434408.79,22,207,20,166297.35,31885.51,462022.2,6004.8,472299.1,37890.31,coarse,True,0.0,472299.1,0.919775
fixed_750_backlog,34600.0,9500.0,295777.86,136630.93,432408.79,22,198,20,176297.35,33885.51,462022.2,6004.8,472299.1,39890.31,coarse,True,0.0,472299.1,0.91554
fixed_750_backlog,35100.0,10000.0,285872.72,144528.97,430401.69,22,195,20,186304.45,35892.61,462022.2,6004.8,472299.1,41897.41,coarse,True,0.0,472299.1,0.911291
hold,,,-15800.0,30000.0,14200.0,22,0,20,488099.1,458099.1,462022.2,0.0,472299.1,458099.1,benchmark,True,0.0,472299.1,0.030066
legacy_500_blocks,,,102700.0,31642.2,134342.2,7,195,5,35924.6,4282.4,131462.8,0.0,138624.6,4282.4,coarse,False,330559.4,472299.1,0.284443
legacy_500_blocks,25100.0,0.0,102700.0,31642.2,134342.2,7,195,5,35924.6,4282.4,131462.8,0.0,138624.6,4282.4,coarse,False,330559.4,472299.1,0.284443
legacy_500_blocks,25600.0,500.0,102700.0,31642.2,134342.2,7,195,5,35924.6,4282.4,131462.8,0.0,138624.6,4282.4,coarse,False,330559.4,472299.1,0.284443
legacy_500_blocks,26100.0,1000.0,102700.0,31642.2,134342.2,7,195,5,35924.6,4282.4,131462.8,0.0,138624.6,4282.4,coarse,False,330559.4,472299.1,0.284443
legacy_500_blocks,26600.0,1500.0,102200.0,31642.2,133842.2,7,185,5,35924.6,4282.4,130749.4,0.0,138124.6,4282.4,coarse,False,331272.8,472299.1,0.283384
legacy_500_blocks,27100.0,2000.0,102700.0,31642.2,134342.2,7,181,5,35924.6,4282.4,131228.35,0.0,138624.6,4282.4,coarse,False,330793.85,472299.1,0.284443
legacy_500_blocks,27600.0,2500.0,162200.0,40452.84,202652.84,9,254,7,45005.7,4482.42,199514.45,70.44,207205.7,4552.86,coarse,False,262507.75,472299.1,0.429077
legacy_500_blocks,28100.0,3000.0,199700.0,50610.9,250310.9,11,292,9,55870.4,4682.44,247599.6,577.06,255570.4,5259.5,coarse,False,214422.6,472299.1,0.529984
legacy_500_blocks,28600.0,3500.0,220350.0,56137.8,276487.8,12,314,10,62055.85,4782.45,274612.0,1485.6,282755.85,6268.05,coarse,False,187410.2,472299.1,0.585408
legacy_500_blocks,29100.0,4000.0,232350.0,57137.8,289487.8,12,312,10,63055.85,4782.45,287113.15,1485.6,295755.85,6268.05,coarse,False,174909.05,472299.1,0.612933
legacy_500_blocks,29600.0,4500.0,357050.0,70204.66,427254.66,15,430,13,77874.6,5082.48,428138.5,4737.46,437074.6,9819.94,coarse,False,33883.7,472299.1,0.904627
legacy_500_blocks,29700.0,4600.0,356100.0,71154.66,427254.66,15,431,13,78874.6,5082.48,428138.5,4737.46,437074.6,9819.94,local_refinement,False,33883.7,472299.1,0.904627
legacy_500_blocks,29800.0,4700.0,358000.0,79443.98,437443.98,17,426,15,88062.75,5282.5,439030.1,5536.27,448262.75,10818.77,local_refinement,False,22992.1,472299.1,0.926201
legacy_500_blocks,29900.0,4800.0,357000.0,79443.98,436443.98,17,421,15,88062.75,5282.5,437733.1,5536.27,447262.75,10818.77,local_refinement,False,24289.1,472299.1,0.924084
legacy_500_blocks,30000.0,4900.0,357000.0,79443.98,436443.98,17,409,15,88062.75,5282.5,437733.1,5536.27,447262.75,10818.77,local_refinement,False,24289.1,472299.1,0.924084
legacy_500_blocks,30100.0,5000.0,358000.0,80943.98,438943.98,18,414,16,92695.6,8415.35,443246.3,5536.27,452895.6,13951.62,coarse,False,18775.9,472299.1,0.929377
legacy_500_blocks,30200.0,5100.0,357050.0,81893.98,438943.98,18,416,16,93695.6,8415.35,443246.3,5536.27,452895.6,13951.62,local_refinement,False,18775.9,472299.1,0.929377
legacy_500_blocks,30300.0,5200.0,355600.0,82393.98,437993.98,18,409,16,94195.6,8415.35,442257.0,5486.27,451895.6,13901.62,local_refinement,False,19765.2,472299.1,0.927366
legacy_500_blocks,30400.0,5300.0,354600.0,82393.98,436993.98,18,401,16,94195.6,8415.35,441393.0,5486.27,450895.6,13901.62,local_refinement,False,20629.2,472299.1,0.925248
legacy_500_blocks,30500.0,5400.0,354100.0,82893.98,436993.98,18,391,16,94695.6,8415.35,441393.0,5486.27,450895.6,13901.62,local_refinement,False,20629.2,472299.1,0.925248
legacy_500_blocks,30600.0,5500.0,353150.0,83843.98,436993.98,18,393,16,95695.6,8415.35,441393.0,5486.27,450895.6,13901.62,coarse,False,20629.2,472299.1,0.925248
legacy_500_blocks,31100.0,6000.0,347350.0,87193.98,434543.98,18,375,16,99695.6,8915.35,439478.2,5436.27,448895.6,14351.62,coarse,False,22544.0,472299.1,0.920061
legacy_500_blocks,31200.0,6100.0,345900.0,88143.98,434043.98,18,375,16,101195.6,9415.35,439478.2,5436.27,448895.6,14851.62,local_refinement,False,22544.0,472299.1,0.919002
legacy_500_blocks,31300.0,6200.0,344900.0,99981.58,444881.58,20,374,18,113801.75,9615.37,450504.6,6004.8,460501.75,15620.17,local_refinement,False,11517.6,472299.1,0.941949
legacy_500_blocks,31400.0,6300.0,345400.0,111078.91,456478.91,22,364,20,125099.1,9815.39,462022.2,6004.8,472299.1,15820.19,local_refinement,True,0.0,472299.1,0.966504
legacy_500_blocks,31500.0,6400.0,344900.0,111578.91,456478.91,22,360,20,125599.1,9815.39,462022.2,6004.8,472299.1,15820.19,local_refinement,True,0.0,472299.1,0.966504
legacy_500_blocks,31600.0,6500.0,343050.0,113428.91,456478.91,22,356,20,127599.1,9815.39,462022.2,6004.8,472299.1,15820.19,coarse,True,0.0,472299.1,0.966504
legacy_500_blocks,31700.0,6600.0,341600.0,105888.03,447488.03,22,354,20,129099.1,18806.27,462022.2,6004.8,472299.1,24811.07,local_refinement,True,0.0,472299.1,0.947467
legacy_500_blocks,31800.0,6700.0,339650.0,107338.03,446988.03,22,351,20,131099.1,19306.27,462022.2,6004.8,472299.1,25311.07,local_refinement,True,0.0,472299.1,0.946409
legacy_500_blocks,31900.0,6800.0,339150.0,107338.03,446488.03,22,340,20,131599.1,19806.27,462022.2,6004.8,472299.1,25811.07,local_refinement,True,0.0,472299.1,0.94535
legacy_500_blocks,32000.0,6900.0,338650.0,107838.03,446488.03,22,337,20,132099.1,19806.27,462022.2,6004.8,472299.1,25811.07,local_refinement,True,0.0,472299.1,0.94535
legacy_500_blocks,32100.0,7000.0,336800.0,109688.03,446488.03,22,339,20,134099.1,19806.27,462022.2,6004.8,472299.1,25811.07,coarse,True,0.0,472299.1,0.94535
legacy_500_blocks,32600.0,7500.0,329600.0,115388.03,444988.03,22,310,20,141599.1,21306.27,462022.2,6004.8,472299.1,27311.07,coarse,True,0.0,472299.1,0.942174
legacy_500_blocks,33100.0,8000.0,320850.0,122638.03,443488.03,22,288,20,150599.1,22806.27,462022.2,6004.8,472299.1,28811.07,coarse,True,0.0,472299.1,0.938998
legacy_500_blocks,33600.0,8500.0,311100.0,130888.03,441988.03,22,269,20,160599.1,24306.27,462022.2,6004.8,472299.1,30311.07,coarse,True,0.0,472299.1,0.935822
legacy_500_blocks,34100.0,9000.0,301350.0,132310.79,433660.79,22,248,20,170599.1,32633.51,462022.2,6004.8,472299.1,38638.31,coarse,True,0.0,472299.1,0.918191
legacy_500_blocks,34600.0,9500.0,291500.0,140160.79,431660.79,22,232,20,180599.1,34633.51,462022.2,6004.8,472299.1,40638.31,coarse,True,0.0,472299.1,0.913956
legacy_500_blocks,35100.0,10000.0,281600.0,148060.79,429660.79,22,224,20,190599.1,36633.51,462022.2,6004.8,472299.1,42638.31,coarse,True,0.0,472299.1,0.909722
maximum_excess_monthly,,,56614.3,0.0,56614.3,2,56,0,3782.35,3782.35,54884.35,0.0,60396.65,3782.35,coarse,False,407137.85,472299.1,0.11987
maximum_excess_monthly,25100.0,0.0,56614.3,0.0,56614.3,2,56,0,3782.35,3782.35,54884.35,0.0,60396.65,3782.35,coarse,False,407137.85,472299.1,0.11987
maximum_excess_monthly,25600.0,500.0,58167.45,0.0,58167.45,2,57,0,3782.35,3782.35,56508.7,0.0,61949.8,3782.35,coarse,False,405513.5,472299.1,0.123158
maximum_excess_monthly,26100.0,1000.0,57341.5,0.0,57341.5,2,58,0,3782.35,3782.35,55820.95,0.0,61123.85,3782.35,coarse,False,406201.25,472299.1,0.121409
maximum_excess_monthly,26600.0,1500.0,54217.6,0.0,54217.6,2,53,0,3782.35,3782.35,51955.75,0.0,57999.95,3782.35,coarse,False,410066.45,472299.1,0.114795
maximum_excess_monthly,27100.0,2000.0,96043.5,0.0,96043.5,2,74,0,3782.35,3782.35,93669.35,0.0,99825.85,3782.35,coarse,False,368352.85,472299.1,0.203353
maximum_excess_monthly,27600.0,2500.0,120275.9,0.0,120275.9,2,92,0,3782.35,3782.35,118513.15,0.0,124058.25,3782.35,coarse,False,343509.05,472299.1,0.25466
maximum_excess_monthly,28100.0,3000.0,181222.45,0.0,181222.45,2,117,0,3782.35,3782.35,178700.85,0.0,185004.8,3782.35,coarse,False,283321.35,472299.1,0.383703
maximum_excess_monthly,28600.0,3500.0,172008.4,0.0,172008.4,2,117,0,3782.35,3782.35,170336.25,0.0,175790.75,3782.35,coarse,False,291685.95,472299.1,0.364194
maximum_excess_monthly,29100.0,4000.0,225029.02,0.0,225029.02,2,148,0,3782.35,3782.35,222515.3,103.38,228914.75,3885.73,coarse,False,239506.9,472299.1,0.476454
maximum_excess_monthly,29600.0,4500.0,320939.31,0.0,320939.31,2,210,0,3782.35,3782.35,320112.4,1490.14,326211.8,5272.49,coarse,False,141909.8,472299.1,0.679526
maximum_excess_monthly,29700.0,4600.0,318989.31,0.0,318989.31,2,209,0,3782.35,3782.35,316407.2,1440.14,324211.8,5222.49,local_refinement,False,145615.0,472299.1,0.675397
maximum_excess_monthly,29800.0,4700.0,370417.36,0.0,370417.36,2,237,0,3782.35,3782.35,370668.4,2370.74,376570.45,6153.09,local_refinement,False,91353.8,472299.1,0.784286
maximum_excess_monthly,29900.0,4800.0,368487.36,0.0,368487.36,2,236,0,3782.35,3782.35,367344.65,2300.74,374570.45,6083.09,local_refinement,False,94677.55,472299.1,0.780199
maximum_excess_monthly,30000.0,4900.0,366557.36,0.0,366557.36,2,235,0,3782.35,3782.35,365369.8,2230.74,372570.45,6013.09,local_refinement,False,96652.4,472299.1,0.776113
maximum_excess_monthly,30100.0,5000.0,365628.31,1500.0,367128.31,3,235,1,8415.2,6915.2,370701.95,2160.74,376204.25,9075.94,coarse,False,91320.25,472299.1,0.777322
maximum_excess_monthly,30200.0,5100.0,363791.69,1500.0,365291.69,3,235,1,8415.2,6915.2,366381.0,2097.36,374304.25,9012.56,local_refinement,False,95641.2,472299.1,0.773433
maximum_excess_monthly,30300.0,5200.0,361951.7,1500.0,363451.7,3,234,1,8415.2,6915.2,366381.0,2037.35,372404.25,8952.55,local_refinement,False,95641.2,472299.1,0.769537
maximum_excess_monthly,30400.0,5300.0,360111.7,1500.0,361611.7,3,233,1,8415.2,6915.2,362395.55,1977.35,370504.25,8892.55,local_refinement,False,99626.65,472299.1,0.765641
maximum_excess_monthly,30500.0,5400.0,358271.7,1500.0,359771.7,3,232,1,8415.2,6915.2,362074.4,1917.35,368604.25,8832.55,local_refinement,False,99947.8,472299.1,0.761745
maximum_excess_monthly,30600.0,5500.0,356431.7,1500.0,357931.7,3,232,1,8415.2,6915.2,359177.6,1857.35,366704.25,8772.55,coarse,False,102844.6,472299.1,0.75785
maximum_excess_monthly,31100.0,6000.0,362770.74,83098.2,445868.94,20,242,18,96045.85,9108.27,450995.8,6004.79,460982.0,15113.06,coarse,False,11026.4,472299.1,0.944039
maximum_excess_monthly,31200.0,6100.0,360834.78,84734.15,445568.93,20,242,18,97845.85,9208.27,450995.8,6004.8,460782.0,15213.07,local_refinement,False,11026.4,472299.1,0.943404
maximum_excess_monthly,31300.0,6200.0,358894.78,86374.15,445268.93,20,240,18,99645.85,9308.27,450504.6,6004.8,460582.0,15313.07,local_refinement,False,11517.6,472299.1,0.942769
maximum_excess_monthly,31400.0,6300.0,356954.78,88014.15,444968.93,20,239,18,101445.85,9408.27,450309.5,6004.8,460382.0,15413.07,local_refinement,False,11712.7,472299.1,0.942134
maximum_excess_monthly,31500.0,6400.0,355014.78,89654.15,444668.93,20,238,18,103245.85,9508.27,450140.7,6004.8,460182.0,15513.07,local_refinement,False,11881.5,472299.1,0.941499
maximum_excess_monthly,31600.0,6500.0,354140.38,102345.63,456486.01,22,237,20,116297.35,9808.29,462022.2,6004.8,472299.1,15813.09,coarse,True,0.0,472299.1,0.966519
maximum_excess_monthly,31700.0,6600.0,352200.38,95934.15,448134.53,22,235,20,118297.35,18159.77,462022.2,6004.8,472299.1,24164.57,local_refinement,True,0.0,472299.1,0.948836
maximum_excess_monthly,31800.0,6700.0,350260.38,97574.15,447834.53,22,235,20,120297.35,18459.77,462022.2,6004.8,472299.1,24464.57,local_refinement,True,0.0,472299.1,0.948201
maximum_excess_monthly,31900.0,6800.0,348320.38,99214.15,447534.53,22,235,20,122297.35,18759.77,462022.2,6004.8,472299.1,24764.57,local_refinement,True,0.0,472299.1,0.947566
maximum_excess_monthly,32000.0,6900.0,346380.38,100854.15,447234.53,22,235,20,124297.35,19059.77,462022.2,6004.8,472299.1,25064.57,local_refinement,True,0.0,472299.1,0.946931
maximum_excess_monthly,32100.0,7000.0,344440.38,102494.15,446934.53,22,235,20,126297.35,19359.77,462022.2,6004.8,472299.1,25364.57,coarse,True,0.0,472299.1,0.946296
maximum_excess_monthly,32600.0,7500.0,334740.38,105668.41,440408.79,22,225,20,136297.35,25885.51,462022.2,6004.8,472299.1,31890.31,coarse,True,0.0,472299.1,0.932479
maximum_excess_monthly,33100.0,8000.0,325034.28,113374.51,438408.79,22,218,20,146297.35,27885.51,462022.2,6004.8,472299.1,33890.31,coarse,True,0.0,472299.1,0.928244
maximum_excess_monthly,33600.0,8500.0,315284.28,121124.51,436408.79,22,215,20,156297.35,29885.51,462022.2,6004.8,472299.1,35890.31,coarse,True,0.0,472299.1,0.924009
maximum_excess_monthly,34100.0,9000.0,305534.28,128874.51,434408.79,22,207,20,166297.35,31885.51,462022.2,6004.8,472299.1,37890.31,coarse,True,0.0,472299.1,0.919775
maximum_excess_monthly,34600.0,9500.0,295777.86,136630.93,432408.79,22,198,20,176297.35,33885.51,462022.2,6004.8,472299.1,39890.31,coarse,True,0.0,472299.1,0.91554
maximum_excess_monthly,35100.0,10000.0,285872.72,144528.97,430401.69,22,195,20,186304.45,35892.61,462022.2,6004.8,472299.1,41897.41,coarse,True,0.0,472299.1,0.911291
minimum_monthly,,,140650.0,65118.52,205768.52,11,313,9,70910.45,4682.44,202909.25,1159.49,211610.45,5841.93,coarse,False,259112.95,472299.1,0.435674
minimum_monthly,25100.0,0.0,140650.0,65118.52,205768.52,11,313,9,70910.45,4682.44,202909.25,1159.49,211610.45,5841.93,coarse,False,259112.95,472299.1,0.435674
minimum_monthly,25600.0,500.0,140650.0,65118.52,205768.52,11,313,9,70910.45,4682.44,202909.25,1159.49,211610.45,5841.93,coarse,False,259112.95,472299.1,0.435674
minimum_monthly,26100.0,1000.0,140650.0,65118.52,205768.52,11,313,9,70910.45,4682.44,202909.25,1159.49,211610.45,5841.93,coarse,False,259112.95,472299.1,0.435674
minimum_monthly,26600.0,1500.0,174650.0,81868.9,256518.9,13,381,11,89222.0,4882.46,255091.7,2520.64,263922.0,7403.1,coarse,False,206930.5,472299.1,0.543128
minimum_monthly,27100.0,2000.0,197200.0,102629.54,299829.54,15,426,13,110303.1,5082.48,298201.8,2591.08,307503.1,7673.56,coarse,False,163820.4,472299.1,0.63483
minimum_monthly,27600.0,2500.0,250700.0,135016.59,385716.59,18,533,16,144688.9,5382.51,385714.9,4289.8,395388.9,9672.31,coarse,False,76307.3,472299.1,0.816679
minimum_monthly,28100.0,3000.0,268200.0,139192.52,407392.52,17,568,15,149783.35,5282.5,408515.0,5308.33,417983.35,10590.83,coarse,False,53507.2,472299.1,0.862573
minimum_monthly,28200.0,3100.0,265200.0,141692.52,406892.52,17,562,15,152283.35,5282.5,408133.45,5308.33,417483.35,10590.83,local_refinement,False,53888.75,472299.1,0.861514
minimum_monthly,28300.0,3200.0,264700.0,142192.52,406892.52,17,561,15,152783.35,5282.5,408133.45,5308.33,417483.35,10590.83,local_refinement,False,53888.75,472299.1,0.861514
minimum_monthly,28400.0,3300.0,283200.0,152960.79,436160.79,18,598,16,164348.1,5382.51,438050.25,6004.8,447548.1,11387.31,local_refinement,False,23971.95,472299.1,0.923484
minimum_monthly,28500.0,3400.0,283200.0,152960.79,436160.79,18,598,16,164348.1,5382.51,438050.25,6004.8,447548.1,11387.31,local_refinement,False,23971.95,472299.1,0.923484
minimum_monthly,28600.0,3500.0,282200.0,153960.79,436160.79,18,596,16,165348.1,5382.51,438050.25,6004.8,447548.1,11387.31,coarse,False,23971.95,472299.1,0.923484
minimum_monthly,28700.0,3600.0,281700.0,162993.63,444693.63,19,595,17,174480.95,5482.52,446367.65,6004.8,456180.95,11487.32,local_refinement,False,15654.55,472299.1,0.941551
minimum_monthly,28800.0,3700.0,280700.0,163993.63,444693.63,19,593,17,175480.95,5482.52,446367.65,6004.8,456180.95,11487.32,local_refinement,False,15654.55,472299.1,0.941551
minimum_monthly,28900.0,3800.0,280200.0,169820.87,450020.87,20,592,18,181408.2,5582.53,451644.95,6004.8,461608.2,11587.33,local_refinement,False,10377.25,472299.1,0.95283
minimum_monthly,29000.0,3900.0,279200.0,170320.87,449520.87,20,590,18,181908.2,5582.53,451243.6,6004.8,461108.2,11587.33,local_refinement,False,10778.6,472299.1,0.951772
minimum_monthly,29100.0,4000.0,277200.0,171820.87,449020.87,20,586,18,183408.2,5582.53,450750.2,6004.8,460608.2,11587.33,coarse,False,11272.0,472299.1,0.950713
minimum_monthly,29600.0,4500.0,271700.0,177320.87,449020.87,20,575,18,188908.2,5582.53,450750.2,6004.8,460608.2,11587.33,coarse,False,11272.0,472299.1,0.950713
minimum_monthly,29700.0,4600.0,267700.0,181320.87,449020.87,20,567,18,192908.2,5582.53,450750.2,6004.8,460608.2,11587.33,local_refinement,False,11272.0,472299.1,0.950713
minimum_monthly,29800.0,4700.0,266700.0,182320.87,449020.87,20,565,18,193908.2,5582.53,450750.2,6004.8,460608.2,11587.33,local_refinement,False,11272.0,472299.1,0.950713
minimum_monthly,29900.0,4800.0,266200.0,188541.66,454741.66,21,564,19,200229.0,5682.54,456263.4,6004.8,466429.0,11687.34,local_refinement,False,5758.8,472299.1,0.962826
minimum_monthly,30000.0,4900.0,266200.0,194311.75,460511.75,22,564,20,206099.1,5782.55,462022.2,6004.8,472299.1,11787.35,local_refinement,True,0.0,472299.1,0.975043
