at,account_id,trade_key,entry_at,equity_before,floor_before,mae,mfe,gross_pnl,adverse_equity,equity_after,floor_after,alive_after,death_equity
2026-03-02T03:30:00,4,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5353.2,100.0,-17.0,229.5,184.0,5336.2,5536.15,100.0,True,
2026-03-02T03:30:00,30,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5141.2,100.0,-17.0,229.5,184.0,5124.2,5324.15,100.0,True,
2026-03-02T03:30:00,31,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5141.2,100.0,-17.0,229.5,184.0,5124.2,5324.15,100.0,True,
2026-03-02T03:30:00,32,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5021.3,100.0,-17.0,229.5,184.0,5004.3,5204.25,100.0,True,
2026-03-02T03:30:00,33,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5021.3,100.0,-17.0,229.5,184.0,5004.3,5204.25,100.0,True,
2026-03-02T03:30:00,34,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5021.3,100.0,-17.0,229.5,184.0,5004.3,5204.25,100.0,True,
2026-03-02T03:30:00,35,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5021.3,100.0,-17.0,229.5,184.0,5004.3,5204.25,100.0,True,
2026-03-02T03:30:00,36,RR1.00:2-3:555:2093,2026-03-02T02:50:40,4931.05,100.0,-17.0,229.5,184.0,4914.05,5114.0,100.0,True,
2026-03-02T03:30:00,37,RR1.00:2-3:555:2093,2026-03-02T02:50:40,4931.05,100.0,-17.0,229.5,184.0,4914.05,5114.0,100.0,True,
2026-03-02T03:30:00,38,RR1.00:2-3:555:2093,2026-03-02T02:50:40,4931.05,100.0,-17.0,229.5,184.0,4914.05,5114.0,100.0,True,
2026-03-02T03:30:00,39,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5098.95,100.0,-17.0,229.5,184.0,5081.95,5281.9,100.0,True,
2026-03-02T03:30:00,40,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5098.95,100.0,-17.0,229.5,184.0,5081.95,5281.9,100.0,True,
2026-03-02T03:30:00,41,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5098.95,100.0,-17.0,229.5,184.0,5081.95,5281.9,100.0,True,
2026-03-02T03:30:00,42,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5247.6,100.0,-17.0,229.5,184.0,5230.6,5430.55,100.0,True,
2026-03-02T03:30:00,43,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5143.25,100.0,-17.0,229.5,184.0,5126.25,5326.2,100.0,True,
2026-03-02T03:30:00,44,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5354.4,100.0,-17.0,229.5,184.0,5337.4,5537.35,100.0,True,
2026-03-02T03:30:00,48,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5263.85,100.0,-17.0,229.5,184.0,5246.85,5446.8,100.0,True,
2026-03-02T03:30:00,49,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5311.3,100.0,-17.0,229.5,184.0,5294.3,5494.25,100.0,True,
2026-03-02T03:30:00,55,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5130.25,100.0,-17.0,229.5,184.0,5113.25,5313.2,100.0,True,
2026-03-02T03:30:00,56,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5114.7,100.0,-17.0,229.5,184.0,5097.7,5297.65,100.0,True,
2026-03-02T11:30:00,4,RR1.00:10-11:584:2112,2026-03-02T10:40:40,5536.15,100.0,-24.0,193.0,165.5,5512.15,5700.6,100.0,True,
2026-03-02T11:30:00,30,RR1.00:10-11:584:2112,2026-03-02T10:40:40,5324.15,100.0,-24.0,193.0,165.5,5300.15,5488.6,100.0,True,
2026-03-02T11:30:00,31,RR1.00:10-11:584:2112,2026-03-02T10:40:40,5324.15,100.0,-24.0,193.0,165.5,5300.15,5488.6,100.0,True,
2026-03-02T11:30:00,32,RR1.00:10-11:584:2112,2026-03-02T10:40:40,5204.25,100.0,-24.0,193.0,165.5,5180.25,5368.7,100.0,True,
2026-03-02T11:30:00,33,RR1.00:10-11:584:2112,2026-03-02T10:40:40,5204.25,100.0,-24.0,193.0,165.5,5180.25,5368.7,100.0,True,
2026-03-02T11:30:00,34,RR1.00:10-11:584:2112,2026-03-02T10:40:40,5204.25,100.0,-24.0,193.0,165.5,5180.25,5368.7,100.0,True,
2026-03-02T11:30:00,35,RR1.00:10-11:584:2112,2026-03-02T10:40:40,5204.25,100.0,-24.0,193.0,165.5,5180.25,5368.7,100.0,True,
2026-03-02T11:30:00,36,RR1.00:10-11:584:2112,2026-03-02T10:40:40,5114.0,100.0,-24.0,193.0,165.5,5090.0,5278.45,100.0,True,
2026-03-02T11:30:00,37,RR1.00:10-11:584:2112,2026-03-02T10:40:40,5114.0,100.0,-24.0,193.0,165.5,5090.0,5278.45,100.0,True,
2026-03-02T11:30:00,38,RR1.00:10-11:584:2112,2026-03-02T10:40:40,5114.0,100.0,-24.0,193.0,165.5,5090.0,5278.45,100.0,True,
2026-03-02T11:30:00,39,RR1.00:10-11:584:2112,2026-03-02T10:40:40,5281.9,100.0,-24.0,193.0,165.5,5257.9,5446.35,100.0,True,
2026-03-02T11:30:00,40,RR1.00:10-11:584:2112,2026-03-02T10:40:40,5281.9,100.0,-24.0,193.0,165.5,5257.9,5446.35,100.0,True,
2026-03-02T11:30:00,41,RR1.00:10-11:584:2112,2026-03-02T10:40:40,5281.9,100.0,-24.0,193.0,165.5,5257.9,5446.35,100.0,True,
2026-03-02T11:30:00,42,RR1.00:10-11:584:2112,2026-03-02T10:40:40,5430.55,100.0,-24.0,193.0,165.5,5406.55,5595.0,100.0,True,
2026-03-02T11:30:00,43,RR1.00:10-11:584:2112,2026-03-02T10:40:40,5326.2,100.0,-24.0,193.0,165.5,5302.2,5490.65,100.0,True,
2026-03-02T11:30:00,44,RR1.00:10-11:584:2112,2026-03-02T10:40:40,5537.35,100.0,-24.0,193.0,165.5,5513.35,5701.8,100.0,True,
2026-03-02T11:30:00,48,RR1.00:10-11:584:2112,2026-03-02T10:40:40,5446.8,100.0,-24.0,193.0,165.5,5422.8,5611.25,100.0,True,
2026-03-02T11:30:00,49,RR1.00:10-11:584:2112,2026-03-02T10:40:40,5494.25,100.0,-24.0,193.0,165.5,5470.25,5658.7,100.0,True,
2026-03-02T11:30:00,55,RR1.00:10-11:584:2112,2026-03-02T10:40:40,5313.2,100.0,-24.0,193.0,165.5,5289.2,5477.65,100.0,True,
2026-03-02T11:30:00,56,RR1.00:10-11:584:2112,2026-03-02T10:40:40,5297.65,100.0,-24.0,193.0,165.5,5273.65,5462.1,100.0,True,
2026-03-02T14:19:40,4,RR1.00:13-14:567:2096,2026-03-02T13:31:40,5700.6,100.0,-72.0,116.0,-72.0,5628.6,5627.55,100.0,True,
2026-03-02T14:19:40,30,RR1.00:13-14:567:2096,2026-03-02T13:31:40,5488.6,100.0,-72.0,116.0,-72.0,5416.6,5415.55,100.0,True,
2026-03-02T14:19:40,31,RR1.00:13-14:567:2096,2026-03-02T13:31:40,5488.6,100.0,-72.0,116.0,-72.0,5416.6,5415.55,100.0,True,
2026-03-02T14:19:40,32,RR1.00:13-14:567:2096,2026-03-02T13:31:40,5368.7,100.0,-72.0,116.0,-72.0,5296.7,5295.65,100.0,True,
2026-03-02T14:19:40,33,RR1.00:13-14:567:2096,2026-03-02T13:31:40,5368.7,100.0,-72.0,116.0,-72.0,5296.7,5295.65,100.0,True,
2026-03-02T14:19:40,34,RR1.00:13-14:567:2096,2026-03-02T13:31:40,5368.7,100.0,-72.0,116.0,-72.0,5296.7,5295.65,100.0,True,
2026-03-02T14:19:40,35,RR1.00:13-14:567:2096,2026-03-02T13:31:40,5368.7,100.0,-72.0,116.0,-72.0,5296.7,5295.65,100.0,True,
2026-03-02T14:19:40,36,RR1.00:13-14:567:2096,2026-03-02T13:31:40,5278.45,100.0,-72.0,116.0,-72.0,5206.45,5205.4,100.0,True,
2026-03-02T14:19:40,37,RR1.00:13-14:567:2096,2026-03-02T13:31:40,5278.45,100.0,-72.0,116.0,-72.0,5206.45,5205.4,100.0,True,
2026-03-02T14:19:40,38,RR1.00:13-14:567:2096,2026-03-02T13:31:40,5278.45,100.0,-72.0,116.0,-72.0,5206.45,5205.4,100.0,True,
2026-03-02T14:19:40,39,RR1.00:13-14:567:2096,2026-03-02T13:31:40,5446.35,100.0,-72.0,116.0,-72.0,5374.35,5373.3,100.0,True,
