account_id,cohort_month,activated_at,alive,died_at,death_reason,death_equity_usd,death_trade_key,lifetime_days,trades_taken,wins,losses,gross_pnl_usd,commission_usd,payout_count,requests_blocked,requests_withheld,withdrawn_usd,received_usd,months_accrued,entitlement_accrued_usd,entitlement_outstanding_usd,first_withdrawal_at,equity_profit_usd,balance_usd,max_equity_profit_usd,min_equity_profit_usd,peak_profit_usd,floor_profit_usd,headroom_usd
1,2020-01,2020-01-01 00:00:00,False,2021-06-03 23:30:00,intratrade_excursion,-1.6,RR1.00:17-18:97:439,519,1983,824,1158,2184.5,2081.1,0,398,91,0.0,0.0,0,0.0,0.0,,103.4,,2995.85,-1778.2,3043.35,100.0,
2,2020-02,2020-02-01 00:00:00,False,2021-03-08 15:30:00,intratrade_excursion,86.85,RR1.00:13-14:111:411,401,1524,643,880,1774.5,1599.15,0,254,119,0.0,0.0,0,0.0,0.0,,175.35,,2763.5,-2010.55,2811.0,100.0,
3,2020-03,2020-03-01 00:00:00,False,2021-03-05 23:30:00,intratrade_excursion,78.05,RR1.00:21-22:112:388,369,1415,597,817,2124.0,1484.7,1,286,52,502.75,502.75,0,0.0,0.0,2021-01-06 00:00:00,136.55,,2640.1,-1631.2,2687.6,100.0,
4,2020-04,2020-04-01 00:00:00,False,2021-03-04 19:14:40,intratrade_excursion,-24.5,RR1.00:18-19:79:342,337,1300,551,748,2791.0,1363.95,2,306,0,1269.05,1269.05,0,0.0,0.0,2020-11-05 00:00:00,158.0,,2768.9,-261.4,2863.45,100.0,
5,2020-05,2020-05-01 00:00:00,False,2021-02-26 10:00:00,intratrade_excursion,52.9,RR1.00:8-9:108:397,301,1156,494,661,2573.5,1212.75,2,266,3,1220.35,1220.35,0,0.0,0.0,2020-11-14 00:00:00,140.4,,2725.3,-125.1,2752.85,100.0,
6,2020-06,2020-06-01 00:00:00,False,2021-03-04 23:30:00,intratrade_excursion,-49.6,RR1.00:21-22:111:386,276,1073,452,620,1266.0,1125.6,0,211,36,0.0,0.0,0,0.0,0.0,,140.4,,2478.7,-870.2,2526.2,26.2,
7,2020-07,2020-07-01 00:00:00,False,2021-03-04 19:14:40,intratrade_excursion,-24.5,RR1.00:18-19:79:342,246,953,404,548,1775.0,999.6,1,215,0,617.4,617.4,0,0.0,0.0,2021-01-08 00:00:00,158.0,,2717.4,-418.75,2720.45,100.0,
8,2020-08,2020-08-01 00:00:00,False,2021-03-04 23:30:00,intratrade_excursion,-5.15,RR1.00:21-22:111:386,215,834,352,481,1059.5,874.65,0,183,2,0.0,0.0,0,0.0,0.0,,184.85,,2523.15,-78.6,2570.65,70.65,
9,2020-09,2020-09-01 00:00:00,False,2021-03-04 23:30:00,intratrade_excursion,-677.1,RR1.00:21-22:111:386,184,713,296,416,260.5,747.6,0,135,20,0.0,0.0,0,0.0,0.0,,-487.1,,1851.2,-750.55,1898.7,-601.3,
10,2020-10,2020-10-01 00:00:00,False,2021-03-04 23:30:00,intratrade_excursion,-828.05,RR1.00:21-22:111:386,154,592,243,348,-17.5,620.55,0,117,7,0.0,0.0,0,0.0,0.0,,-638.05,,1700.25,-901.5,1747.75,-752.25,
