at,account_id,trade_key,entry_at,equity_before,floor_before,mae,mfe,gross_pnl,adverse_equity,equity_after,floor_after,alive_after,death_equity
2026-03-02T03:30:00,42,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5330.2,100.0,-17.0,229.5,184.0,5313.2,5513.15,100.0,True,
2026-03-02T03:30:00,43,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5287.05,100.0,-17.0,229.5,184.0,5270.05,5470.0,100.0,True,
2026-03-02T03:30:00,44,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5168.5,100.0,-17.0,229.5,184.0,5151.5,5351.45,100.0,True,
2026-03-02T03:30:00,45,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5122.95,100.0,-17.0,229.5,184.0,5105.95,5305.9,100.0,True,
2026-03-02T03:30:00,46,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5122.95,100.0,-17.0,229.5,184.0,5105.95,5305.9,100.0,True,
2026-03-02T03:30:00,47,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5009.75,100.0,-17.0,229.5,184.0,4992.75,5192.7,100.0,True,
2026-03-02T03:30:00,48,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5009.75,100.0,-17.0,229.5,184.0,4992.75,5192.7,100.0,True,
2026-03-02T03:30:00,49,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5252.9,100.0,-17.0,229.5,184.0,5235.9,5435.85,100.0,True,
2026-03-02T03:30:00,50,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5252.9,100.0,-17.0,229.5,184.0,5235.9,5435.85,100.0,True,
2026-03-02T03:30:00,51,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5252.9,100.0,-17.0,229.5,184.0,5235.9,5435.85,100.0,True,
2026-03-02T03:30:00,52,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5252.9,100.0,-17.0,229.5,184.0,5235.9,5435.85,100.0,True,
2026-03-02T03:30:00,53,RR1.00:2-3:555:2093,2026-03-02T02:50:40,4952.5,100.0,-17.0,229.5,184.0,4935.5,5135.45,100.0,True,
2026-03-02T03:30:00,54,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5044.4,100.0,-17.0,229.5,184.0,5027.4,5227.35,100.0,True,
2026-03-02T03:30:00,55,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5055.6,100.0,-17.0,229.5,184.0,5038.6,5238.55,100.0,True,
2026-03-02T03:30:00,56,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5055.6,100.0,-17.0,229.5,184.0,5038.6,5238.55,100.0,True,
2026-03-02T03:30:00,57,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5055.6,100.0,-17.0,229.5,184.0,5038.6,5238.55,100.0,True,
2026-03-02T03:30:00,58,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5247.4,100.0,-17.0,229.5,184.0,5230.4,5430.35,100.0,True,
2026-03-02T03:30:00,59,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5395.65,100.0,-17.0,229.5,184.0,5378.65,5578.6,100.0,True,
2026-03-02T03:30:00,64,RR1.00:2-3:555:2093,2026-03-02T02:50:40,1775.05,100.0,-17.0,229.5,184.0,1758.05,1958.0,100.0,True,
2026-03-02T03:30:00,65,RR1.00:2-3:555:2093,2026-03-02T02:50:40,1017.75,100.0,-17.0,229.5,184.0,1000.75,1200.7,100.0,True,
2026-03-02T11:30:00,42,RR1.00:10-11:584:2112,2026-03-02T10:40:40,5513.15,100.0,-24.0,193.0,165.5,5489.15,5677.6,100.0,True,
2026-03-02T11:30:00,43,RR1.00:10-11:584:2112,2026-03-02T10:40:40,5470.0,100.0,-24.0,193.0,165.5,5446.0,5634.45,100.0,True,
2026-03-02T11:30:00,44,RR1.00:10-11:584:2112,2026-03-02T10:40:40,5351.45,100.0,-24.0,193.0,165.5,5327.45,5515.9,100.0,True,
