product,window,headroom,minimum_ongoing,maximum_ongoing,minimum_minus_maximum_ongoing,minimum_total,maximum_total,minimum_minus_maximum_total,minimum_terminal,maximum_terminal,minimum_minus_maximum_terminal,minimum_deaths,maximum_deaths,minimum_minus_maximum_deaths,minimum_alive,maximum_alive,minimum_minus_maximum_alive,minimum_unfilled_account_days,maximum_unfilled_account_days,minimum_minus_maximum_unfilled_account_days,minimum_average_retained_profit_per_live_pa,maximum_average_retained_profit_per_live_pa,minimum_minus_maximum_average_retained_profit_per_live_pa,minimum_average_retained_profit_book,maximum_average_retained_profit_book,minimum_minus_maximum_average_retained_profit_book,minimum_frozen_mean_balance_std_usd,maximum_frozen_mean_balance_std_usd,minimum_minus_maximum_frozen_mean_balance_std_usd,minimum_largest_simultaneous_deaths,maximum_largest_simultaneous_deaths,minimum_minus_maximum_largest_simultaneous_deaths
legacy_50k,start_2021,6800,496625.0,493209.83,3415.17,594475.05,594475.14,-0.09,97850.05,101265.31,-3415.26,11,11,0,20,20,0,413.62,413.62,0.0,6275.36,5375.25,900.11,103830.32,88937.25,14893.07,584.2767,485.5862,98.6905,2,2,0
legacy_50k,start_2021,6900,493925.0,491329.83,2595.17,594475.05,594475.14,-0.09,100550.05,103145.31,-2595.26,11,11,0,20,20,0,413.62,413.62,0.0,6347.28,5448.06,899.22,105020.25,90142.02,14878.23,604.9313,491.7539,113.1774,2,2,0
legacy_50k,start_2021,7000,492975.0,489449.83,3525.17,594475.05,594475.14,-0.09,101500.05,105025.31,-3525.26,11,11,0,20,20,0,413.62,413.62,0.0,6453.22,5537.43,915.79,106773.08,91620.61,15152.47,615.9827,514.2559,101.7268,2,2,0
legacy_50k,start_2021,7100,488625.0,487565.97,1059.03,594475.05,594475.14,-0.09,105850.05,106909.17,-1059.12,11,11,0,20,20,0,413.62,413.62,0.0,6527.3,5609.92,917.38,107998.88,92820.03,15178.85,624.2214,523.1648,101.0566,2,2,0
legacy_50k,start_2021,7200,488175.0,485673.37,2501.63,594475.05,594475.14,-0.09,106300.05,108801.77,-2501.72,11,11,0,20,20,0,413.62,413.62,0.0,6564.45,5681.99,882.46,108613.48,94012.52,14600.96,633.4035,532.9526,100.4509,2,2,0
legacy_50k,start_2021,7300,487225.0,483773.37,3451.63,594475.05,594475.14,-0.09,107250.05,110701.77,-3451.72,11,11,0,20,20,0,413.62,413.62,0.0,6643.52,5736.93,906.59,109921.77,94921.51,15000.26,643.6749,529.6851,113.9898,2,2,0
legacy_50k,start_2021,7400,484525.0,481873.37,2651.63,594475.05,594475.14,-0.09,109950.05,112601.77,-2651.72,11,11,0,20,20,0,413.62,413.62,0.0,6701.98,5804.14,897.84,110889.05,96033.65,14855.4,663.1665,536.7566,126.4099,2,2,0
legacy_50k,start_2021,7500,484025.0,479973.37,4051.63,594475.05,594475.14,-0.09,110450.05,114501.77,-4051.72,11,11,0,20,20,0,413.62,413.62,0.0,6806.32,5884.2,922.12,112615.38,97358.3,15257.08,684.1016,553.5866,130.515,2,2,0
legacy_50k,start_2021,8000,474525.0,470473.37,4051.63,594475.05,594475.14,-0.09,119950.05,124001.77,-4051.72,11,11,0,20,20,0,413.62,413.62,0.0,7175.42,6279.14,896.28,118722.44,103892.8,14829.64,761.4981,645.5575,115.9406,2,2,0
legacy_50k,start_2021,9000,455475.0,451400.42,4074.58,594475.05,594475.08,-0.03,139000.05,143074.66,-4074.61,11,11,0,20,20,0,413.62,413.62,0.0,7834.09,6973.69,860.4,129620.55,115384.72,14235.83,912.2568,772.5283,139.7285,2,2,0
legacy_50k,start_2021,10000,436075.0,431903.57,4171.43,594475.05,594475.05,0.0,158400.05,162571.48,-4171.43,11,11,0,20,20,0,413.62,413.62,0.0,8434.11,7630.41,803.7,139548.24,126250.54,13297.7,1016.5552,885.9826,130.5726,2,2,0
legacy_50k,start_2022,0,411030.0,281743.84,129286.16,411030.0,281743.84,129286.16,0,0,0,52,120,-68,10,8,2,3644.13,6885.15,-3241.02,2884.35,1597.64,1286.71,35391.11,16477.88,18913.23,155.7052,666.408,-510.7028,16,16,0
legacy_50k,start_2022,1000,411030.0,274547.25,136482.75,411030.0,274547.25,136482.75,0,0,0,52,118,-66,10,8,2,3644.13,6782.73,-3138.6,2884.35,1652.93,1231.42,35391.11,17150.5,18240.61,155.7052,661.0879,-505.3827,16,18,-2
legacy_50k,start_2022,2000,411030.0,254379.75,156650.25,411030.0,254379.75,156650.25,0,0,0,52,121,-69,10,8,2,3644.13,6764.52,-3120.39,2884.35,1607.28,1277.07,35391.11,16742.23,18648.88,155.7052,603.1009,-447.3957,16,20,-4
legacy_50k,start_2022,3000,415205.0,309712.8,105492.2,415205.0,309712.8,105492.2,0,0,0,42,87,-45,11,7,4,2052.52,4566.58,-2514.06,3668.66,2167.22,1501.44,47579.92,24810.53,22769.39,157.2083,468.9622,-311.7539,14,20,-6
legacy_50k,start_2022,3100,412905.0,311467.3,101437.7,412905.0,311467.3,101437.7,0,0,0,42,88,-46,11,7,4,2049.37,4683.93,-2634.56,3872.48,2238.47,1634.01,50230.68,26148.55,24082.13,168.6583,490.7162,-322.0579,14,20,-6
legacy_50k,start_2022,3200,407035.0,308237.95,98797.05,407035.0,308237.95,98797.05,0,0,0,42,88,-46,11,7,4,1993.25,4674.22,-2680.97,3922.52,2282.48,1640.04,51012.94,26676.11,24336.83,171.0323,494.8907,-323.8584,14,20,-6
legacy_50k,start_2022,3300,406535.0,312224.65,94310.35,406535.0,312224.65,94310.35,0,0,0,42,80,-38,11,7,4,1991.77,4260.6,-2268.83,3955.49,2353.37,1602.12,51445.19,27377.27,24067.92,173.1457,447.052,-273.9063,15,20,-5
legacy_50k,start_2022,3400,405035.0,316187.85,88847.15,405035.0,316187.85,88847.15,0,0,0,42,80,-38,11,7,4,1991.77,4267.64,-2275.87,3983.55,2433.01,1550.54,51810.25,29033.94,22776.31,154.9386,483.9825,-329.0439,15,20,-5
legacy_50k,start_2022,3500,405035.0,313795.25,91239.75,405035.0,313795.25,91239.75,0,0,0,42,80,-38,11,7,4,1991.77,4330.42,-2338.65,4068.85,2494.07,1574.78,52919.65,29667.84,23251.81,181.3431,494.1916,-312.8485,15,20,-5
legacy_50k,start_2022,3600,403755.0,304997.85,98757.15,403755.0,304997.85,98757.15,0,0,0,41,80,-39,12,7,5,1919.12,4249.17,-2330.05,4262.5,2539.38,1723.12,55625.53,29558.75,26066.78,185.8432,487.882,-302.0388,15,20,-5
legacy_50k,start_2022,3700,398585.0,309839.25,88745.75,398585.0,309839.25,88745.75,0,0,0,36,78,-42,13,9,4,1740.04,4291.54,-2551.5,4309.65,2623.35,1686.3,56707.91,31267.41,25440.5,179.1285,489.6268,-310.4983,13,20,-7
legacy_50k,start_2022,3800,398250.0,306541.35,91708.65,398250.0,306541.35,91708.65,0,0,0,35,77,-42,13,10,3,1739.71,4276.91,-2537.2,4336.14,2672.62,1663.52,57057.36,31878.25,25179.11,189.0749,473.0929,-284.018,14,20,-6
legacy_50k,start_2022,3900,398250.0,303322.0,94928.0,398250.0,303322.0,94928.0,0,0,0,35,77,-42,13,10,3,1739.71,4273.94,-2534.23,4351.27,2723.14,1628.13,57256.43,32485.73,24770.7,186.2636,474.5727,-288.3091,14,20,-6
legacy_50k,start_2022,4000,398250.0,294104.1,104145.9,398250.0,294104.1,104145.9,0,0,0,35,77,-42,13,10,3,1739.71,4200.46,-2460.75,4435.79,2746.94,1688.85,58368.55,32055.82,26312.73,212.4058,466.7627,-254.3569,14,20,-6
legacy_50k,start_2022,4100,393525.0,294118.15,99406.85,393525.0,294118.15,99406.85,0,0,0,35,77,-42,10,10,0,1944.66,4175.03,-2230.37,4735.5,2837.91,1897.59,61725.04,33161.07,28563.97,259.4069,547.3063,-287.8994,14,13,1
legacy_50k,start_2022,4200,386485.0,289559.75,96925.25,386485.0,289559.75,96925.25,0,0,0,36,78,-42,11,11,0,1763.68,4200.87,-2437.19,4758.85,2872.73,1886.12,62550.5,33523.03,29027.47,256.1178,539.8332,-283.7154,13,13,0
legacy_50k,start_2022,4300,386025.0,285154.25,100870.75,386025.0,285154.25,100870.75,0,0,0,36,75,-39,11,13,-2,1750.1,4179.51,-2429.41,4783.8,2953.38,1830.42,62917.77,34502.3,28415.47,251.8006,535.4777,-283.6771,14,20,-6
legacy_50k,start_2022,4400,386025.0,282454.25,103570.75,386025.0,282454.25,103570.75,0,0,0,36,75,-39,11,13,-2,1750.1,4177.08,-2426.98,4797.85,3000.84,1797.01,63102.62,35061.13,28041.49,247.5608,541.1368,-293.576,14,20,-6
legacy_50k,start_2022,4500,386025.0,390535.32,-4510.32,386025.0,390535.32,-4510.32,0,0,0,36,35,1,11,11,0,1750.1,1870.94,-120.84,4855.61,3621.59,1234.02,63862.29,47367.31,16494.98,248.9425,168.2326,80.7099,14,20,-6
legacy_50k,start_2022,5000,376025.0,378072.6,-2047.6,376025.0,378072.6,-2047.6,0,0,0,36,36,0,11,11,0,1729.19,1745.02,-15.83,5091.47,3986.49,1104.98,67028.81,52443.55,14585.26,342.3122,249.3052,93.007,14,20,-6
legacy_50k,start_2022,5700,358925.0,362159.0,-3234.0,360827.1,364057.95,-3230.85,1902.1,1898.95,3.15,34,34,0,13,13,0,1478.3,1486.32,-8.02,5508.83,4502.64,1006.19,73359.6,59938.49,13421.11,450.327,317.982,132.345,14,20,-6
legacy_50k,start_2022,6000,351465.0,355655.85,-4190.85,351465.0,355655.85,-4190.85,0,0,0,34,34,0,13,13,0,1449.57,1477.95,-28.38,5731.61,4707.99,1023.62,76425.89,62695.97,13729.92,476.5326,343.0373,133.4953,20,20,0
legacy_50k,start_2022,6100,348965.0,353695.85,-4730.85,348965.0,353695.85,-4730.85,0,0,0,34,34,0,13,13,0,1438.42,1449.57,-11.15,5797.78,4773.53,1024.25,77347.33,63650.77,13696.56,505.5032,348.507,156.9962,15,20,-5
legacy_50k,start_2022,6200,348465.0,351695.85,-3230.85,348465.0,351695.85,-3230.85,0,0,0,34,34,0,13,13,0,1435.82,1449.57,-13.75,5826.6,4847.74,978.86,77740.97,64640.27,13100.7,517.9786,362.5683,155.4103,14,20,-6
legacy_50k,start_2022,6300,341635.0,349695.85,-8060.85,341635.0,349695.85,-8060.85,0,0,0,34,34,0,11,13,-2,1505.83,1446.64,59.19,5910.63,4907.31,1003.32,78611.77,65443.27,13168.5,511.6005,360.8289,150.7716,14,20,-6
legacy_50k,start_2022,6400,341635.0,347695.85,-6060.85,341635.0,347695.85,-6060.85,0,0,0,34,34,0,11,13,-2,1505.83,1446.64,59.19,5916.07,4995.06,921.01,78684.07,66613.56,12070.51,514.4526,392.0515,122.4011,14,20,-6
legacy_50k,start_2022,6500,341635.0,345865.85,-4230.85,341635.0,345865.85,-4230.85,0,0,0,34,34,0,11,11,0,1505.83,1557.36,-51.53,5976.51,5053.83,922.68,79487.91,67058.64,12429.27,575.3305,376.461,198.8695,14,20,-6
legacy_50k,start_2022,6600,344870.0,343865.85,1004.15,370267.91,343865.85,26402.06,25397.91,0,25397.91,29,34,-5,13,11,2,1272.66,1554.38,-281.72,6028.06,5129.82,898.24,81023.97,68076.18,12947.79,620.0845,397.065,223.0195,14,20,-6
legacy_50k,start_2022,6700,345535.0,340970.85,4564.15,375956.94,340970.85,34986.09,30421.94,0,30421.94,28,41,-13,13,7,6,1267.96,1816.67,-548.71,6065.96,5202.64,863.32,81550.66,68216.92,13333.74,627.2629,410.0837,217.1792,14,20,-6
legacy_50k,start_2022,6800,355600.0,354800.85,799.15,462653.6,462653.6,0.0,107053.6,107852.75,-799.15,8,8,0,20,20,0,543.59,543.59,0.0,6186.94,5293.25,893.69,85888.92,73482.44,12406.48,566.3657,376.9369,189.4288,2,2,0
legacy_50k,start_2022,6900,355600.0,352800.85,2799.15,462653.6,462653.6,0.0,107053.6,109852.75,-2799.15,8,8,0,20,20,0,543.59,543.59,0.0,6273.66,5359.24,914.42,87092.71,74398.47,12694.24,525.9834,376.8683,149.1151,2,2,0
legacy_50k,start_2022,7000,355600.0,350800.85,4799.15,462653.6,462653.6,0.0,107053.6,111852.75,-4799.15,8,8,0,20,20,0,543.59,543.59,0.0,6334.81,5451.05,883.76,87941.62,75673.03,12268.59,588.3515,406.4357,181.9158,2,2,0
legacy_50k,start_2022,7100,353100.0,348800.85,4299.15,462653.6,462653.6,0.0,109553.6,113852.75,-4299.15,8,8,0,20,20,0,543.59,543.59,0.0,6387.21,5526.9,860.31,88669.06,76726.01,11943.05,631.803,416.2734,215.5296,2,2,0
legacy_50k,start_2022,7200,352600.0,346800.85,5799.15,462653.6,462653.6,0.0,110053.6,115852.75,-5799.15,8,8,0,20,20,0,543.59,543.59,0.0,6420.07,5595.53,824.54,89125.25,77678.67,11446.58,637.1592,426.0324,211.1268,2,2,0
legacy_50k,start_2022,7300,345600.0,344800.85,799.15,462653.6,462653.6,0.0,117053.6,117852.75,-799.15,8,8,0,20,20,0,543.59,543.59,0.0,6554.22,5664.07,890.15,90987.51,78630.2,12357.31,617.2741,432.9793,184.2948,2,2,0
legacy_50k,start_2022,7400,345600.0,342800.85,2799.15,462653.6,462653.6,0.0,117053.6,119852.75,-2799.15,8,8,0,20,20,0,543.59,543.59,0.0,6639.51,5732.45,907.06,92171.63,79579.55,12592.08,575.71,429.3416,146.3684,2,2,0
legacy_50k,start_2022,7500,345600.0,340800.85,4799.15,462653.6,462653.6,0.0,117053.6,121852.75,-4799.15,8,8,0,20,20,0,543.59,543.59,0.0,6700.64,5808.75,891.89,93020.24,80638.78,12381.46,633.6233,443.512,190.1113,2,2,0
legacy_50k,start_2022,8000,335600.0,330800.85,4799.15,462653.6,462653.6,0.0,127053.6,131852.75,-4799.15,8,8,0,20,20,0,543.59,543.59,0.0,6969.89,6155.95,813.94,96758.02,85458.68,11299.34,712.7168,483.8721,228.8447,2,2,0
legacy_50k,start_2022,9000,309320.0,304030.7,5289.3,455883.45,455883.45,0.0,146563.45,151852.75,-5289.3,8,8,0,20,20,0,543.59,543.59,0.0,7484.9,6807.55,677.35,103046.96,93721.73,9325.23,885.5537,636.8778,248.6759,2,2,0
legacy_50k,start_2022,10000,289320.0,283817.9,5502.1,455670.65,455670.65,0.0,166350.65,171852.75,-5502.1,8,8,0,20,20,0,543.59,543.59,0.0,8103.06,7446.08,656.98,111547.57,102503.51,9044.06,954.886,711.9576,242.9284,2,2,0
legacy_50k,start_2023,0,330350.0,205906.74,124443.26,330350.0,205906.74,124443.26,0,0,0,40,99,-59,10,7,3,2190.42,4934.85,-2744.43,3358.77,1587.99,1770.78,40027.13,15195.61,24831.52,563.3641,1069.7844,-506.4203,11,10,1
legacy_50k,start_2023,1000,330350.0,207349.1,123000.9,330350.0,207349.1,123000.9,0,0,0,40,95,-55,10,8,2,2190.42,4870.64,-2680.22,3358.77,1775.76,1583.01,40027.13,17345.7,22681.43,563.3641,1025.0559,-461.6918,11,13,-2
legacy_50k,start_2023,2000,330350.0,196484.6,133865.4,330350.0,196484.6,133865.4,0,0,0,40,100,-60,10,8,2,2190.42,4847.79,-2657.37,3358.77,1681.25,1677.52,40027.13,16512.4,23514.73,563.3641,994.334,-430.9699,11,18,-7
legacy_50k,start_2023,3000,320590.0,239079.55,81510.45,320590.0,239079.55,81510.45,0,0,0,39,79,-40,11,7,4,1603.29,3787.82,-2184.53,3988.93,2143.78,1845.15,50120.99,23299.51,26821.48,599.0742,853.1276,-254.0534,11,20,-9
legacy_50k,start_2023,3100,318590.0,236757.5,81832.5,318590.0,236757.5,81832.5,0,0,0,39,80,-41,11,7,4,1600.77,3795.25,-2194.48,4157.1,2179.47,1977.63,52242.12,23674.84,28567.28,595.5054,845.7688,-250.2634,11,20,-9
legacy_50k,start_2023,3200,313090.0,234562.9,78527.1,313090.0,234562.9,78527.1,0,0,0,39,78,-39,11,7,4,1584.45,3778.02,-2193.57,4178.83,2229.25,1949.58,52568.18,24245.41,28322.77,590.3701,845.3857,-255.0156,11,20,-9
legacy_50k,start_2023,3300,320080.0,231983.15,88096.85,320080.0,231983.15,88096.85,0,0,0,37,75,-38,11,7,4,1473.05,3762.77,-2289.72,4242.38,2287.05,1955.33,53734.64,24901.08,28833.56,597.0706,840.2737,-243.2031,11,20,-9
legacy_50k,start_2023,3400,324080.0,230111.9,93968.1,324080.0,230111.9,93968.1,0,0,0,37,75,-38,11,7,4,1494.96,3760.38,-2265.42,4224.27,2332.98,1891.29,53433.41,25405.49,28027.92,434.5376,849.044,-414.5064,12,20,-8
legacy_50k,start_2023,3500,323580.0,227907.15,95672.85,323580.0,227907.15,95672.85,0,0,0,37,75,-38,11,7,4,1493.62,3759.51,-2265.89,4308.81,2381.02,1927.79,54507.27,25930.28,28576.99,443.5731,853.0573,-409.4842,12,13,-1
legacy_50k,start_2023,3600,321580.0,225627.65,95952.35,321580.0,225627.65,95952.35,0,0,0,37,75,-38,11,7,4,1478.63,3751.73,-2273.1,4465.07,2426.36,2038.71,56535.83,26438.72,30097.11,471.665,851.6418,-379.9768,12,13,-1
legacy_50k,start_2023,3700,318525.0,223408.25,95116.75,318525.0,223408.25,95116.75,0,0,0,34,73,-39,13,9,4,1203.45,3720.04,-2516.59,4460.01,2467.91,1992.1,57425.07,26952.2,30472.87,464.2408,846.9235,-382.6827,11,14,-3
legacy_50k,start_2023,3800,318645.0,220015.1,98629.9,318645.0,220015.1,98629.9,0,0,0,33,72,-39,14,10,4,1136.49,3705.13,-2568.64,4491.74,2517.53,1974.21,58067.12,27523.17,30543.95,457.7749,848.6185,-390.8436,11,19,-8
legacy_50k,start_2023,3900,317975.0,217586.25,100388.75,317975.0,217586.25,100388.75,0,0,0,31,72,-41,14,10,4,1135.51,3703.02,-2567.51,4555.07,2551.93,2003.14,58889.32,27903.47,30985.85,440.9468,848.998,-408.0512,12,13,-1
legacy_50k,start_2023,4000,317640.0,215181.5,102458.5,317640.0,215181.5,102458.5,0,0,0,30,72,-42,14,10,4,1134.35,3703.07,-2568.72,4619.5,2588.05,2031.45,59726.49,28298.29,31428.2,436.8342,849.6386,-412.8044,12,13,-1
legacy_50k,start_2023,4100,312775.0,215138.75,97636.25,312775.0,215138.75,97636.25,0,0,0,30,72,-42,11,10,1,1376.67,3688.79,-2312.12,4880.59,2662.96,2217.63,62183.62,29146.95,33036.67,520.8381,855.4721,-334.634,12,17,-5
legacy_50k,start_2023,4200,307775.0,210285.1,97489.9,307775.0,210285.1,97489.9,0,0,0,30,73,-43,11,11,0,1340.88,3712.22,-2371.34,4902.06,2691.65,2210.41,62593.44,29412.01,33181.43,519.3206,870.9292,-351.6086,10,15,-5
legacy_50k,start_2023,4300,306775.0,206595.1,100179.9,306775.0,206595.1,100179.9,0,0,0,30,70,-40,11,12,-1,1333.89,3640.75,-2306.86,4917.32,2746.72,2170.6,62814.95,30166.15,32648.8,514.7788,866.9574,-352.1786,12,15,-3
legacy_50k,start_2023,4400,305730.0,203559.85,102170.15,305730.0,203559.85,102170.15,0,0,0,31,69,-38,11,13,-2,1267.03,3705.72,-2438.69,4921.41,2804.88,2116.53,63122.76,30663.46,32459.3,510.1264,870.847,-360.7206,13,19,-6
legacy_50k,start_2023,4500,305270.0,296914.35,8355.65,305270.0,296914.35,8355.65,0,0,0,31,36,-5,11,12,-1,1254.23,1464.21,-209.98,4962.74,3574.3,1388.44,63702.17,45297.19,18404.98,506.9324,423.9723,82.9601,13,17,-4
legacy_50k,start_2023,5000,295770.0,298097.2,-2327.2,295770.0,298097.2,-2327.2,0,0,0,31,31,0,11,11,0,1231.74,1249.82,-18.08,5100.15,3998.66,1101.49,65555.09,51340.92,14214.17,496.2425,373.3924,122.8501,13,19,-6
legacy_50k,start_2023,5700,280170.0,281864.25,-1694.25,282072.1,283763.2,-1691.1,1902.1,1898.95,3.15,29,29,0,13,13,0,987.35,990.86,-3.51,5407.56,4480.09,927.47,70532.85,58423.28,12109.57,577.5513,343.355,234.1963,13,20,-7
legacy_50k,start_2023,6000,271170.0,275361.1,-4191.1,271170.0,275361.1,-4191.1,0,0,0,29,29,0,13,13,0,964.81,982.48,-17.67,5606.11,4691.59,914.52,73220.66,61211.86,12008.8,589.8471,350.7784,239.0687,16,20,-4
legacy_50k,start_2023,6100,270670.0,273401.1,-2731.1,270670.0,273401.1,-2731.1,0,0,0,29,29,0,13,13,0,962.66,954.11,8.55,5640.25,4755.76,884.49,73676.04,62153.85,11522.19,599.7964,355.2572,244.5392,15,20,-5
legacy_50k,start_2023,6200,269710.0,271401.1,-1691.1,269710.0,271401.1,-1691.1,0,0,0,29,29,0,13,13,0,947.46,954.11,-6.65,5678.02,4825.93,852.09,74236.41,63070.9,11165.51,590.3739,362.8564,227.5175,14,20,-6
legacy_50k,start_2023,6300,263710.0,269401.1,-5691.1,263710.0,269401.1,-5691.1,0,0,0,29,29,0,13,13,0,887.53,951.18,-63.65,5757.1,4895.23,861.87,75538.36,63987.77,11550.59,614.0779,371.0509,243.027,10,20,-10
legacy_50k,start_2023,6400,263375.0,267401.1,-4026.1,268504.24,267401.1,1103.14,5129.24,0,5129.24,28,29,-1,13,13,0,858.53,951.18,-92.65,5788.58,4963.77,824.81,76081.72,64883.68,11198.04,607.3628,383.5161,223.8467,11,20,-9
legacy_50k,start_2023,6500,263620.0,265571.1,-1951.1,273803.63,265571.1,8232.53,10183.63,0,10183.63,27,29,-2,13,11,2,799.81,1061.9,-262.09,5828.6,5046.56,782.04,76873.49,65531.88,11341.61,559.8491,380.9588,178.8903,12,20,-8
legacy_50k,start_2023,6600,264285.0,263571.1,713.9,279813.12,263571.1,16242.02,15528.12,0,15528.12,26,29,-3,13,11,2,780.65,1058.92,-278.27,5847.89,5116.48,731.41,77214.9,66451.8,10763.1,571.3078,396.0943,175.2135,12,20,-8
legacy_50k,start_2023,6700,265615.0,260676.1,4938.9,291773.15,260676.1,31097.05,26158.15,0,26158.15,24,36,-12,13,7,6,756.33,1321.21,-564.88,5909.16,5192.06,717.1,78135.57,66375.78,11759.79,578.9815,396.2568,182.7247,12,20,-8
legacy_50k,start_2023,6800,274355.0,274506.1,-151.1,366086.18,384378.9,-18292.72,91731.18,109872.8,-18141.62,6,3,3,19,20,-1,160.54,48.13,112.41,6049.0,5293.3,755.7,82783.58,72903.6,9879.98,562.7525,318.9657,243.7868,2,1,1
legacy_50k,start_2023,6900,274680.0,272506.1,2173.9,378231.51,384378.9,-6147.39,103551.51,111872.8,-8321.29,4,3,1,20,20,0,49.88,48.13,1.75,6163.27,5367.08,796.19,84877.22,73919.71,10957.51,584.6245,318.7511,265.8734,1,1,0
legacy_50k,start_2023,7000,275345.0,270506.1,4838.9,384378.9,384378.9,0.0,109033.9,113872.8,-4838.9,3,3,0,20,20,0,48.13,48.13,0.0,6206.32,5444.76,761.56,85478.48,74989.59,10488.89,552.3016,328.2712,224.0304,1,1,0
legacy_50k,start_2023,7100,274345.0,268506.1,5838.9,384378.9,384378.9,0.0,110033.9,115872.8,-5838.9,3,3,0,20,20,0,48.13,48.13,0.0,6229.35,5519.11,710.24,85795.66,76013.68,9781.98,563.767,334.3546,229.4124,1,1,0
legacy_50k,start_2023,7200,272345.0,266506.1,5838.9,384378.9,384378.9,0.0,112033.9,117872.8,-5838.9,3,3,0,20,20,0,48.13,48.13,0.0,6286.38,5593.24,693.14,86581.07,77034.67,9546.4,580.6408,340.697,239.9438,1,1,0
legacy_50k,start_2023,7300,266345.0,264506.1,1838.9,384378.9,384378.9,0.0,118033.9,119872.8,-1838.9,3,3,0,20,20,0,48.13,48.13,0.0,6423.48,5670.69,752.79,88469.38,78101.27,10368.11,597.1983,351.317,245.8813,1,1,0
legacy_50k,start_2023,7400,265345.0,262506.1,2838.9,384378.9,384378.9,0.0,119033.9,121872.8,-2838.9,3,3,0,20,20,0,48.13,48.13,0.0,6542.85,5755.07,787.78,90113.45,79263.47,10849.98,621.2233,365.7749,255.4484,1,1,0
legacy_50k,start_2023,7500,265345.0,260506.1,4838.9,384378.9,384378.9,0.0,119033.9,123872.8,-4838.9,3,3,0,20,20,0,48.13,48.13,0.0,6564.31,5829.3,735.01,90408.96,80285.76,10123.2,604.2956,369.6624,234.6332,1,1,0
legacy_50k,start_2023,8000,255345.0,250506.1,4838.9,384378.9,384378.9,0.0,129033.9,133872.8,-4838.9,3,3,0,20,20,0,48.13,48.13,0.0,6824.54,6191.37,633.17,93993.14,85272.57,8720.57,619.6424,400.9798,218.6626,1,1,0
legacy_50k,start_2023,9000,235345.0,230506.1,4838.9,384378.9,384378.9,0.0,149033.9,153872.8,-4838.9,3,3,0,20,20,0,48.13,48.13,0.0,7403.94,6918.69,485.25,101973.07,95289.8,6683.27,654.7481,493.8014,160.9467,1,1,0
legacy_50k,start_2023,10000,215345.0,210506.1,4838.9,384378.9,377685.26,6693.64,169033.9,167179.16,1854.74,3,3,0,20,20,0,48.13,48.13,0.0,8095.64,7630.11,465.53,111499.69,105087.97,6411.72,740.2111,566.6349,173.5762,1,1,0
legacy_50k,start_2024,0,133450.0,91300.65,42149.35,133450.0,91300.65,42149.35,0,0,0,49,67,-18,13,8,5,1681.68,2381.67,-699.99,3337.31,1663.88,1673.43,35411.08,12309.04,23102.04,1111.7817,960.1149,151.6668,6,8,-2
legacy_50k,start_2024,1000,133450.0,101559.0,31891.0,133450.0,101559.0,31891.0,0,0,0,49,65,-16,13,8,5,1681.68,2289.12,-607.44,3337.31,1805.67,1531.64,35411.08,13538.93,21872.15,1111.7817,1107.3494,4.4323,6,8,-2
legacy_50k,start_2024,2000,133450.0,89907.0,43543.0,133450.0,89907.0,43543.0,0,0,0,49,72,-23,13,8,5,1681.68,2636.03,-954.35,3337.31,1753.2,1584.11,35411.08,13654.17,21756.91,1111.7817,906.4864,205.2953,6,10,-4
legacy_50k,start_2024,3000,127285.0,107983.15,19301.85,127285.0,107983.15,19301.85,0,0,0,54,74,-20,9,5,4,1876.07,2764.87,-888.8,3493.99,2238.7,1255.29,38547.38,21455.85,17091.53,1102.1522,968.8872,133.265,5,12,-7
legacy_50k,start_2024,3100,125785.0,99289.95,26495.05,125785.0,99289.95,26495.05,0,0,0,54,76,-22,9,5,4,1874.18,2902.41,-1028.23,3519.23,2134.34,1384.89,38833.08,20121.64,18711.44,1109.1103,962.7111,146.3992,5,11,-6
legacy_50k,start_2024,3200,125285.0,111782.9,13502.1,125285.0,111782.9,13502.1,0,0,0,54,70,-16,9,5,4,1872.7,2605.83,-733.13,3586.34,2421.54,1164.8,39579.42,23625.17,15954.25,1130.2642,941.5126,188.7516,5,13,-8
legacy_50k,start_2024,3300,130195.0,103285.7,26909.3,130195.0,103285.7,26909.3,0,0,0,52,70,-18,9,4,5,1793.47,2847.16,-1053.69,3671.08,2314.3,1356.78,40829.52,22718.43,18111.09,1121.5883,964.6148,156.9735,5,14,-9
legacy_50k,start_2024,3400,132360.0,102297.9,30062.1,132360.0,102297.9,30062.1,0,0,0,51,70,-19,9,4,5,1782.58,2843.74,-1061.16,3746.01,2335.85,1410.16,41707.0,22938.55,18768.45,1048.4588,965.5547,82.9041,5,14,-9
legacy_50k,start_2024,3500,131860.0,100593.15,31266.85,131860.0,100593.15,31266.85,0,0,0,51,70,-19,9,4,5,1781.23,2843.49,-1062.26,3810.64,2371.24,1439.4,42432.08,23286.76,19145.32,1065.5764,968.8961,96.6803,5,12,-7
legacy_50k,start_2024,3600,127860.0,98782.0,29078.0,127860.0,98782.0,29078.0,0,0,0,51,70,-19,9,4,5,1767.58,2839.07,-1071.49,3828.33,2397.39,1430.94,42685.65,23555.07,19130.58,1052.0759,973.1344,78.9415,5,12,-7
