eval_id,started_at,passed_at,funded_or_ended_at,state
148,2026-03-27 00:00:00,2026-03-31 17:00:00,2026-04-01 00:00:00,funded
150,2026-04-10 00:00:00,2026-04-13 20:30:00,2026-04-14 00:00:00,funded
151,2026-04-17 00:00:00,2026-05-18 23:00:00,2026-05-19 00:00:00,funded
152,2026-04-24 00:00:00,2026-04-24 14:30:00,2026-04-25 00:00:00,funded
154,2026-05-08 00:00:00,2026-05-08 17:00:00,2026-05-09 00:00:00,funded
156,2026-05-22 00:00:00,2026-06-22 15:30:00,2026-06-23 00:00:00,funded
159,2026-06-12 00:00:00,2026-06-12 14:30:00,2026-06-13 00:00:00,funded
160,2026-06-19 00:00:00,2026-06-22 15:30:00,2026-06-23 00:00:00,funded
