at,account_id,cohort_month,requested_usd,allowed_usd,balance_usd,blocked_by,blockers
2022-02-01 00:00:00,4,2020-04,417.15,417.15,30217.15,minimum_payout,minimum_payout
2022-04-01 00:00:00,19,2021-07,418.65,418.65,30218.65,minimum_payout,minimum_payout
2022-04-01 00:00:00,20,2021-08,418.65,418.65,30218.65,minimum_payout,minimum_payout
2022-04-01 00:00:00,21,2021-09,418.65,418.65,30218.65,minimum_payout,minimum_payout
2022-04-01 00:00:00,25,2022-01,151.2,151.2,29951.2,minimum_payout,minimum_payout
2022-09-01 00:00:00,4,2020-04,132.8,132.8,29932.8,minimum_payout,minimum_payout
2022-09-01 00:00:00,19,2021-07,179.65,179.65,29979.65,minimum_payout,minimum_payout
2022-09-01 00:00:00,20,2021-08,179.65,179.65,29979.65,minimum_payout,minimum_payout
2022-09-01 00:00:00,21,2021-09,179.65,179.65,29979.65,minimum_payout,minimum_payout
2022-10-01 00:00:00,31,2022-07,327.65,327.65,30127.65,minimum_payout,minimum_payout
2022-11-01 00:00:00,4,2020-04,320.6,320.6,30120.6,minimum_payout,minimum_payout
2022-11-01 00:00:00,19,2021-07,320.6,320.6,30120.6,minimum_payout,minimum_payout
2022-11-01 00:00:00,20,2021-08,320.6,320.6,30120.6,minimum_payout,minimum_payout
2022-11-01 00:00:00,21,2021-09,320.6,320.6,30120.6,minimum_payout,minimum_payout
2022-11-01 00:00:00,22,2021-10,320.6,320.6,30120.6,minimum_payout,minimum_payout
2022-11-01 00:00:00,25,2022-01,320.6,320.6,30120.6,minimum_payout,minimum_payout
2022-12-01 00:00:00,4,2020-04,268.15,268.15,30068.15,minimum_payout,minimum_payout
2022-12-01 00:00:00,19,2021-07,268.15,268.15,30068.15,minimum_payout,minimum_payout
2022-12-01 00:00:00,20,2021-08,268.15,268.15,30068.15,minimum_payout,minimum_payout
2022-12-01 00:00:00,21,2021-09,268.15,268.15,30068.15,minimum_payout,minimum_payout
2022-12-01 00:00:00,22,2021-10,268.15,268.15,30068.15,minimum_payout,minimum_payout
2022-12-01 00:00:00,25,2022-01,268.15,268.15,30068.15,minimum_payout,minimum_payout
2023-02-01 00:00:00,4,2020-04,261.85,261.85,30061.85,minimum_payout,minimum_payout
2023-02-01 00:00:00,19,2021-07,261.85,261.85,30061.85,minimum_payout,minimum_payout
2023-02-01 00:00:00,20,2021-08,261.85,261.85,30061.85,minimum_payout,minimum_payout
2023-02-01 00:00:00,21,2021-09,261.85,261.85,30061.85,minimum_payout,minimum_payout
2023-02-01 00:00:00,22,2021-10,261.85,261.85,30061.85,minimum_payout,minimum_payout
2023-02-01 00:00:00,25,2022-01,261.85,261.85,30061.85,minimum_payout,minimum_payout
2023-03-01 00:00:00,4,2020-04,340.05,340.05,30140.05,minimum_payout,minimum_payout
2023-03-01 00:00:00,19,2021-07,340.05,340.05,30140.05,minimum_payout,minimum_payout
2023-03-01 00:00:00,20,2021-08,340.05,340.05,30140.05,minimum_payout,minimum_payout
2023-03-01 00:00:00,21,2021-09,340.05,340.05,30140.05,minimum_payout,minimum_payout
2023-03-01 00:00:00,22,2021-10,340.05,340.05,30140.05,minimum_payout,minimum_payout
2023-03-01 00:00:00,25,2022-01,340.05,340.05,30140.05,minimum_payout,minimum_payout
2023-03-01 00:00:00,31,2022-07,19.45,19.45,29819.45,minimum_payout,minimum_payout
2023-07-01 00:00:00,19,2021-07,104.75,104.75,29904.75,minimum_payout,minimum_payout
2023-07-01 00:00:00,20,2021-08,104.75,104.75,29904.75,minimum_payout,minimum_payout
2023-07-01 00:00:00,21,2021-09,104.75,104.75,29904.75,minimum_payout,minimum_payout
2023-07-01 00:00:00,25,2022-01,104.75,104.75,29904.75,minimum_payout,minimum_payout
2023-08-01 00:00:00,4,2020-04,44.65,44.65,29844.65,minimum_payout,minimum_payout
2023-08-01 00:00:00,22,2021-10,44.65,44.65,29844.65,minimum_payout,minimum_payout
2023-08-01 00:00:00,31,2022-07,308.1,308.1,30108.1,minimum_payout,minimum_payout
2023-08-01 00:00:00,32,2022-08,44.65,44.65,29844.65,minimum_payout,minimum_payout
2023-09-01 00:00:00,37,2023-01,448.05,448.05,30248.05,minimum_payout,minimum_payout
2024-02-01 00:00:00,37,2023-01,14.1,14.1,29814.1,minimum_payout,minimum_payout
2025-01-01 00:00:00,4,2020-04,267.5,267.5,30067.5,minimum_payout,minimum_payout
2025-01-01 00:00:00,19,2021-07,267.5,267.5,30067.5,minimum_payout,minimum_payout
2025-01-01 00:00:00,20,2021-08,267.5,267.5,30067.5,minimum_payout,minimum_payout
2025-01-01 00:00:00,21,2021-09,267.5,267.5,30067.5,minimum_payout,minimum_payout
2025-01-01 00:00:00,22,2021-10,267.5,267.5,30067.5,minimum_payout,minimum_payout
2025-01-01 00:00:00,25,2022-01,267.5,267.5,30067.5,minimum_payout,minimum_payout
2025-01-01 00:00:00,31,2022-07,267.5,267.5,30067.5,minimum_payout,minimum_payout
2025-01-01 00:00:00,32,2022-08,267.5,267.5,30067.5,minimum_payout,minimum_payout
2025-01-01 00:00:00,37,2023-01,267.5,267.5,30067.5,minimum_payout,minimum_payout
2025-01-01 00:00:00,38,2023-02,267.5,267.5,30067.5,minimum_payout,minimum_payout
2025-01-01 00:00:00,39,2023-03,267.5,267.5,30067.5,minimum_payout,minimum_payout
2025-01-01 00:00:00,47,2023-11,267.5,267.5,30067.5,minimum_payout,minimum_payout
2025-01-01 00:00:00,48,2023-12,267.5,267.5,30067.5,minimum_payout,minimum_payout
2025-03-01 00:00:00,4,2020-04,52.55,52.55,29852.55,minimum_payout,minimum_payout
2025-03-01 00:00:00,19,2021-07,52.55,52.55,29852.55,minimum_payout,minimum_payout
2025-03-01 00:00:00,20,2021-08,52.55,52.55,29852.55,minimum_payout,minimum_payout
2025-03-01 00:00:00,21,2021-09,52.55,52.55,29852.55,minimum_payout,minimum_payout
2025-03-01 00:00:00,22,2021-10,52.55,52.55,29852.55,minimum_payout,minimum_payout
2025-03-01 00:00:00,25,2022-01,52.55,52.55,29852.55,minimum_payout,minimum_payout
2025-03-01 00:00:00,31,2022-07,52.55,52.55,29852.55,minimum_payout,minimum_payout
2025-03-01 00:00:00,32,2022-08,52.55,52.55,29852.55,minimum_payout,minimum_payout
2025-03-01 00:00:00,37,2023-01,52.55,52.55,29852.55,minimum_payout,minimum_payout
2025-03-01 00:00:00,38,2023-02,52.55,52.55,29852.55,minimum_payout,minimum_payout
2025-03-01 00:00:00,39,2023-03,52.55,52.55,29852.55,minimum_payout,minimum_payout
2025-03-01 00:00:00,58,2024-10,52.55,52.55,29852.55,minimum_payout,minimum_payout
2025-03-01 00:00:00,59,2024-11,52.55,52.55,29852.55,minimum_payout,minimum_payout
2025-05-01 00:00:00,57,2024-09,2493.7,0.0,32293.7,consistency,consistency
2025-05-01 00:00:00,58,2024-10,2546.25,0.0,32346.25,consistency,consistency
2025-05-01 00:00:00,59,2024-11,2546.25,0.0,32346.25,consistency,consistency
2025-05-01 00:00:00,60,2024-12,1861.5,0.0,31661.5,consistency,consistency
2025-06-01 00:00:00,57,2024-09,2243.15,0.0,32043.15,consistency,consistency
2025-06-01 00:00:00,58,2024-10,2295.7,0.0,32095.7,consistency,consistency
2025-06-01 00:00:00,59,2024-11,2295.7,0.0,32095.7,consistency,consistency
2025-06-01 00:00:00,60,2024-12,1610.95,0.0,31410.95,consistency,consistency
2025-07-01 00:00:00,60,2024-12,3067.1,0.0,32867.1,consistency,consistency
2025-08-01 00:00:00,60,2024-12,2117.15,0.0,31917.15,consistency,consistency
2025-09-01 00:00:00,60,2024-12,1280.7,0.0,31080.7,consistency,consistency
2025-10-01 00:00:00,60,2024-12,1579.75,0.0,31379.75,consistency,consistency
2025-12-01 00:00:00,4,2020-04,473.9,473.9,30273.9,minimum_payout,minimum_payout
2025-12-01 00:00:00,19,2021-07,473.9,473.9,30273.9,minimum_payout,minimum_payout
2025-12-01 00:00:00,20,2021-08,473.9,473.9,30273.9,minimum_payout,minimum_payout
2025-12-01 00:00:00,21,2021-09,473.9,473.9,30273.9,minimum_payout,minimum_payout
2025-12-01 00:00:00,22,2021-10,473.9,473.9,30273.9,minimum_payout,minimum_payout
2025-12-01 00:00:00,25,2022-01,473.9,473.9,30273.9,minimum_payout,minimum_payout
2025-12-01 00:00:00,31,2022-07,473.9,473.9,30273.9,minimum_payout,minimum_payout
2025-12-01 00:00:00,32,2022-08,473.9,473.9,30273.9,minimum_payout,minimum_payout
2025-12-01 00:00:00,37,2023-01,473.9,473.9,30273.9,minimum_payout,minimum_payout
2025-12-01 00:00:00,38,2023-02,473.9,473.9,30273.9,minimum_payout,minimum_payout
2025-12-01 00:00:00,39,2023-03,473.9,473.9,30273.9,minimum_payout,minimum_payout
2025-12-01 00:00:00,47,2023-11,473.9,473.9,30273.9,minimum_payout,minimum_payout
2025-12-01 00:00:00,49,2024-01,473.9,473.9,30273.9,minimum_payout,minimum_payout
