account_id,cohort_month,activated_at,alive,died_at,death_reason,death_equity_usd,death_trade_key,lifetime_days,trades_taken,wins,losses,gross_pnl_usd,commission_usd,payout_count,requests_blocked,requests_withheld,withdrawn_usd,received_usd,months_accrued,entitlement_accrued_usd,entitlement_outstanding_usd,first_withdrawal_at,equity_profit_usd,balance_usd,max_equity_profit_usd,min_equity_profit_usd,peak_profit_usd,floor_profit_usd,headroom_usd
1,2020-02,2020-02-07 00:00:00,False,2020-03-12 21:06:40,intratrade_excursion,-575.8,RR1.00:18-19:15:58,34,177,70,106,-126.0,184.8,0,0,12,0.0,0.0,0,0.0,0.0,,-310.8,,1106.95,-1067.25,1150.2,-349.8,
2,2020-02,2020-02-07 00:00:00,False,2020-03-12 21:06:40,intratrade_excursion,-575.8,RR1.00:18-19:15:58,34,177,70,106,-126.0,184.8,0,0,12,0.0,0.0,0,0.0,0.0,,-310.8,,1106.95,-1067.25,1150.2,-349.8,
3,2020-03,2020-03-01 00:00:00,False,2020-03-12 21:06:40,intratrade_excursion,-524.0,RR1.00:18-19:15:58,11,61,22,38,-196.0,63.0,0,0,0,0.0,0.0,0,0.0,0.0,,-259.0,,1158.75,-524.0,1202.0,-298.0,
4,2020-03,2020-03-13 00:00:00,False,2020-03-18 01:37:40,intratrade_excursion,-988.35,RR1.00:19-20:16:62,5,8,3,4,-653.0,7.35,0,0,0,0.0,0.0,0,0.0,0.0,,-660.35,,420.3,-988.35,642.3,-857.7,
5,2020-03,2020-03-13 00:00:00,False,2020-03-18 01:37:40,intratrade_excursion,-988.35,RR1.00:19-20:16:62,5,8,3,4,-653.0,7.35,0,0,0,0.0,0.0,0,0.0,0.0,,-660.35,,420.3,-988.35,642.3,-857.7,
6,2020-03,2020-03-13 00:00:00,False,2020-03-18 01:37:40,intratrade_excursion,-988.35,RR1.00:19-20:16:62,5,8,3,4,-653.0,7.35,0,0,0,0.0,0.0,0,0.0,0.0,,-660.35,,420.3,-988.35,642.3,-857.7,
7,2020-03,2020-03-19 00:00:00,False,2020-03-19 22:44:40,intratrade_excursion,-1413.4,RR1.00:17-18:16:66,0,9,1,7,-1032.0,8.4,0,0,0,0.0,0.0,0,0.0,0.0,,-1040.4,,180.45,-1413.4,265.0,-1235.0,
8,2020-03,2020-03-19 00:00:00,False,2020-03-19 22:44:40,intratrade_excursion,-1413.4,RR1.00:17-18:16:66,0,9,1,7,-1032.0,8.4,0,0,0,0.0,0.0,0,0.0,0.0,,-1040.4,,180.45,-1413.4,265.0,-1235.0,
9,2020-03,2020-03-19 00:00:00,False,2020-03-19 22:44:40,intratrade_excursion,-1413.4,RR1.00:17-18:16:66,0,9,1,7,-1032.0,8.4,0,0,0,0.0,0.0,0,0.0,0.0,,-1040.4,,180.45,-1413.4,265.0,-1235.0,
10,2020-03,2020-03-20 00:00:00,False,2026-03-16 01:08:40,intratrade_excursion,15.4,RR1.00:1-2:452:1836,2187,11613,4856,6756,45307.5,12192.6,66,968,1142,33000.0,32200.0,0,0.0,0.0,2020-09-05 00:00:00,114.9,,8667.75,-67.0,8682.25,100.0,
11,2020-03,2020-03-20 00:00:00,False,2026-03-16 01:08:40,intratrade_excursion,15.4,RR1.00:1-2:452:1836,2187,11613,4856,6756,45307.5,12192.6,66,968,1142,33000.0,32200.0,0,0.0,0.0,2020-09-05 00:00:00,114.9,,8667.75,-67.0,8682.25,100.0,
12,2020-03,2020-03-21 00:00:00,False,2026-03-16 05:15:40,intratrade_excursion,88.2,RR1.00:4-5:529:2056,2186,11607,4852,6754,44840.5,12186.3,65,1015,1096,32500.0,31750.0,0,0.0,0.0,2020-11-05 00:00:00,154.2,,8720.55,-196.05,8804.6,100.0,
13,2020-04,2020-04-01 00:00:00,False,2026-03-16 13:30:00,intratrade_excursion,70.6,RR1.00:13-14:570:2108,2175,11559,4830,6728,43748.0,12135.9,63,940,1143,31500.0,30850.0,0,0.0,0.0,2021-11-23 00:00:00,112.1,,8821.65,-170.6,8905.7,100.0,
14,2020-05,2020-05-01 00:00:00,False,2021-07-19 14:04:40,intratrade_excursion,92.45,RR1.00:12-13:127:477,444,2342,962,1379,2586.5,2458.05,0,0,414,0.0,0.0,0,0.0,0.0,,128.45,,3289.0,-125.1,3341.95,100.0,
15,2020-06,2020-06-01 00:00:00,False,2020-10-05 20:56:40,intratrade_excursion,-348.15,RR1.00:19-20:62:241,126,674,281,392,417.0,706.65,0,0,97,0.0,0.0,0,0.0,0.0,,-289.65,,1123.9,-1043.35,1164.9,-335.1,
16,2020-07,2020-07-01 00:00:00,False,2020-10-06 23:30:00,intratrade_excursion,-29.1,RR1.00:22-23:55:219,97,513,217,295,707.5,537.6,0,0,67,0.0,0.0,0,0.0,0.0,,169.9,,1785.4,-381.85,1826.4,100.0,
17,2020-08,2020-08-01 00:00:00,False,2020-10-05 20:56:40,intratrade_excursion,-235.75,RR1.00:19-20:62:241,65,346,148,197,185.0,362.25,0,0,35,0.0,0.0,0,0.0,0.0,,-177.25,,1236.3,-235.75,1277.3,-222.7,
18,2020-09,2020-09-01 00:00:00,False,2020-10-05 20:56:40,intratrade_excursion,-563.85,RR1.00:19-20:62:241,34,178,76,101,-319.5,185.85,0,0,5,0.0,0.0,0,0.0,0.0,,-505.35,,908.2,-563.85,949.2,-550.8,
19,2020-10,2020-10-01 00:00:00,False,2020-12-14 07:13:40,intratrade_excursion,-168.75,RR1.00:2-3:94:338,74,406,161,244,294.0,425.25,0,0,44,0.0,0.0,0,0.0,0.0,,-131.25,,1336.1,-1224.85,1360.65,-139.35,
20,2020-10,2020-10-06 00:00:00,False,2021-02-26 22:59:40,intratrade_excursion,-11.05,RR1.00:21-22:110:381,143,792,325,466,961.5,830.55,0,0,118,0.0,0.0,0,0.0,0.0,,130.95,,2080.0,-480.95,2104.55,100.0,
21,2020-10,2020-10-06 00:00:00,False,2021-02-26 22:59:40,intratrade_excursion,-11.05,RR1.00:21-22:110:381,143,792,325,466,961.5,830.55,0,0,118,0.0,0.0,0,0.0,0.0,,130.95,,2080.0,-480.95,2104.55,100.0,
22,2020-10,2020-10-06 00:00:00,False,2021-02-26 22:59:40,intratrade_excursion,-11.05,RR1.00:21-22:110:381,143,792,325,466,961.5,830.55,0,0,118,0.0,0.0,0,0.0,0.0,,130.95,,2080.0,-480.95,2104.55,100.0,
23,2020-10,2020-10-07 00:00:00,False,2021-03-04 15:00:00,intratrade_excursion,98.9,RR1.00:13-14:110:409,148,803,329,473,949.0,842.1,0,0,124,0.0,0.0,0,0.0,0.0,,106.9,,2484.9,-76.05,2509.45,100.0,
24,2020-11,2020-11-01 00:00:00,False,2020-12-14 07:13:40,intratrade_excursion,-322.2,RR1.00:2-3:94:338,43,235,89,145,-39.0,245.7,0,0,14,0.0,0.0,0,0.0,0.0,,-284.7,,1182.65,-322.2,1207.2,-292.8,
25,2020-12,2020-12-01 00:00:00,False,2021-02-18 12:46:40,intratrade_excursion,-893.8,RR1.00:10-11:106:379,79,437,169,267,-362.5,457.8,0,0,49,0.0,0.0,0,0.0,0.0,,-820.3,,531.25,-893.8,606.8,-893.2,
26,2020-12,2020-12-15 00:00:00,False,2021-02-18 12:46:40,intratrade_excursion,-193.75,RR1.00:10-11:106:379,65,356,147,208,252.5,372.75,0,0,49,0.0,0.0,0,0.0,0.0,,-120.25,,1231.3,-193.75,1306.85,-193.15,
27,2020-12,2020-12-15 00:00:00,False,2021-02-18 12:46:40,intratrade_excursion,-193.75,RR1.00:10-11:106:379,65,356,147,208,252.5,372.75,0,0,49,0.0,0.0,0,0.0,0.0,,-120.25,,1231.3,-193.75,1306.85,-193.15,
28,2021-01,2021-01-01 00:00:00,False,2021-02-18 12:46:40,intratrade_excursion,-130.35,RR1.00:10-11:106:379,48,268,113,154,223.5,280.35,0,0,18,0.0,0.0,0,0.0,0.0,,-56.85,,1294.7,-130.35,1370.25,-129.75,
29,2021-02,2021-02-01 00:00:00,False,2021-02-26 22:59:40,intratrade_excursion,-584.9,RR1.00:21-22:110:381,25,159,63,95,-277.0,165.9,0,0,0,0.0,0.0,0,0.0,0.0,,-442.9,,864.1,-584.9,998.35,-501.65,
30,2021-02,2021-02-19 00:00:00,False,2021-02-26 22:59:40,intratrade_excursion,-518.3,RR1.00:21-22:110:381,7,47,18,28,-328.0,48.3,0,0,0,0.0,0.0,0,0.0,0.0,,-376.3,,930.7,-518.3,1064.95,-435.05,
31,2021-02,2021-02-19 00:00:00,False,2021-02-26 22:59:40,intratrade_excursion,-518.3,RR1.00:21-22:110:381,7,47,18,28,-328.0,48.3,0,0,0,0.0,0.0,0,0.0,0.0,,-376.3,,930.7,-518.3,1064.95,-435.05,
32,2021-02,2021-02-19 00:00:00,False,2021-02-26 22:59:40,intratrade_excursion,-518.3,RR1.00:21-22:110:381,7,47,18,28,-328.0,48.3,0,0,0,0.0,0.0,0,0.0,0.0,,-376.3,,930.7,-518.3,1064.95,-435.05,
33,2021-02,2021-02-19 00:00:00,False,2021-02-26 22:59:40,intratrade_excursion,-518.3,RR1.00:21-22:110:381,7,47,18,28,-328.0,48.3,0,0,0,0.0,0.0,0,0.0,0.0,,-376.3,,930.7,-518.3,1064.95,-435.05,
34,2021-02,2021-02-27 00:00:00,False,2021-05-20 11:38:40,intratrade_excursion,82.15,RR1.00:4-5:118:448,82,418,171,246,598.5,437.85,0,0,81,0.0,0.0,0,0.0,0.0,,160.65,,2201.4,-703.05,2254.35,100.0,
35,2021-02,2021-02-27 00:00:00,False,2021-05-20 11:38:40,intratrade_excursion,82.15,RR1.00:4-5:118:448,82,418,171,246,598.5,437.85,0,0,81,0.0,0.0,0,0.0,0.0,,160.65,,2201.4,-703.05,2254.35,100.0,
36,2021-07,2021-07-03 00:00:00,False,2026-03-09 08:30:00,intratrade_excursion,71.3,RR1.00:7-8:595:2151,1710,9085,3804,5280,39703.0,9538.2,60,838,784,30000.0,29500.0,0,0.0,0.0,2022-02-11 00:00:00,164.8,,8595.6,-857.3,8610.1,100.0,
37,2021-07,2021-07-03 00:00:00,False,2026-03-09 08:30:00,intratrade_excursion,71.3,RR1.00:7-8:595:2151,1710,9085,3804,5280,39703.0,9538.2,60,838,784,30000.0,29500.0,0,0.0,0.0,2022-02-11 00:00:00,164.8,,8595.6,-857.3,8610.1,100.0,
38,2021-07,2021-07-03 00:00:00,False,2026-03-09 08:30:00,intratrade_excursion,71.3,RR1.00:7-8:595:2151,1710,9085,3804,5280,39703.0,9538.2,60,838,784,30000.0,29500.0,0,0.0,0.0,2022-02-11 00:00:00,164.8,,8595.6,-857.3,8610.1,100.0,
39,2021-07,2021-07-03 00:00:00,False,2026-03-09 08:30:00,intratrade_excursion,71.3,RR1.00:7-8:595:2151,1710,9085,3804,5280,39703.0,9538.2,60,838,784,30000.0,29500.0,0,0.0,0.0,2022-02-11 00:00:00,164.8,,8595.6,-857.3,8610.1,100.0,
40,2021-07,2021-07-07 00:00:00,False,2026-03-06 22:11:40,intratrade_excursion,45.95,RR1.00:20-21:512:1901,1703,9072,3798,5273,39734.5,9524.55,60,859,760,30000.0,29500.0,0,0.0,0.0,2022-02-22 00:00:00,209.95,,8888.65,-977.2,8972.7,100.0,
41,2021-07,2021-07-07 00:00:00,False,2026-03-06 22:11:40,intratrade_excursion,45.95,RR1.00:20-21:512:1901,1703,9072,3798,5273,39734.5,9524.55,60,859,760,30000.0,29500.0,0,0.0,0.0,2022-02-22 00:00:00,209.95,,8888.65,-977.2,8972.7,100.0,
42,2021-07,2021-07-07 00:00:00,False,2026-03-06 22:11:40,intratrade_excursion,45.95,RR1.00:20-21:512:1901,1703,9072,3798,5273,39734.5,9524.55,60,859,760,30000.0,29500.0,0,0.0,0.0,2022-02-22 00:00:00,209.95,,8888.65,-977.2,8972.7,100.0,
43,2021-07,2021-07-07 00:00:00,False,2026-03-06 22:11:40,intratrade_excursion,45.95,RR1.00:20-21:512:1901,1703,9072,3798,5273,39734.5,9524.55,60,859,760,30000.0,29500.0,0,0.0,0.0,2022-02-22 00:00:00,209.95,,8888.65,-977.2,8972.7,100.0,
44,2021-07,2021-07-07 00:00:00,False,2026-03-06 22:11:40,intratrade_excursion,45.95,RR1.00:20-21:512:1901,1703,9072,3798,5273,39734.5,9524.55,60,859,760,30000.0,29500.0,0,0.0,0.0,2022-02-22 00:00:00,209.95,,8888.65,-977.2,8972.7,100.0,
45,2021-07,2021-07-07 00:00:00,False,2026-03-06 22:11:40,intratrade_excursion,45.95,RR1.00:20-21:512:1901,1703,9072,3798,5273,39734.5,9524.55,60,859,760,30000.0,29500.0,0,0.0,0.0,2022-02-22 00:00:00,209.95,,8888.65,-977.2,8972.7,100.0,
46,2021-09,2021-09-07 00:00:00,False,2026-03-09 08:30:00,intratrade_excursion,73.35,RR1.00:7-8:595:2151,1644,8764,3676,5087,39368.0,9201.15,60,840,721,30000.0,29500.0,0,0.0,0.0,2022-02-11 00:00:00,166.85,,8597.65,-855.25,8612.15,100.0,
47,2021-09,2021-09-09 00:00:00,False,2026-03-09 08:30:00,intratrade_excursion,19.05,RR1.00:7-8:595:2151,1642,8750,3671,5078,39299.0,9186.45,60,794,767,30000.0,29500.0,0,0.0,0.0,2022-02-11 00:00:00,112.55,,8543.35,-909.55,8557.85,100.0,
48,2021-09,2021-09-09 00:00:00,False,2026-03-09 08:30:00,intratrade_excursion,19.05,RR1.00:7-8:595:2151,1642,8750,3671,5078,39299.0,9186.45,60,794,767,30000.0,29500.0,0,0.0,0.0,2022-02-11 00:00:00,112.55,,8543.35,-909.55,8557.85,100.0,
