at,account_id,trade_key,entry_at,equity_before,floor_before,mae,mfe,gross_pnl,adverse_equity,equity_after,floor_after,alive_after,death_equity
2026-03-02T03:30:00,61,RR1.00:2-3:555:2093,2026-03-02T02:50:40,1330.2,100.0,-17.0,229.5,184.0,1313.2,1513.15,100.0,True,
2026-03-02T03:30:00,62,RR1.00:2-3:555:2093,2026-03-02T02:50:40,1330.2,100.0,-17.0,229.5,184.0,1313.2,1513.15,100.0,True,
2026-03-02T03:30:00,63,RR1.00:2-3:555:2093,2026-03-02T02:50:40,1612.35,100.0,-17.0,229.5,184.0,1595.35,1795.3,100.0,True,
2026-03-02T03:30:00,64,RR1.00:2-3:555:2093,2026-03-02T02:50:40,1612.35,100.0,-17.0,229.5,184.0,1595.35,1795.3,100.0,True,
2026-03-02T03:30:00,65,RR1.00:2-3:555:2093,2026-03-02T02:50:40,1371.75,100.0,-17.0,229.5,184.0,1354.75,1554.7,100.0,True,
2026-03-02T03:30:00,84,RR1.00:2-3:555:2093,2026-03-02T02:50:40,1612.45,100.0,-17.0,229.5,184.0,1595.45,1795.4,100.0,True,
2026-03-02T03:30:00,85,RR1.00:2-3:555:2093,2026-03-02T02:50:40,1479.7,100.0,-17.0,229.5,184.0,1462.7,1662.65,100.0,True,
2026-03-02T03:30:00,86,RR1.00:2-3:555:2093,2026-03-02T02:50:40,1479.7,100.0,-17.0,229.5,184.0,1462.7,1662.65,100.0,True,
2026-03-02T03:30:00,87,RR1.00:2-3:555:2093,2026-03-02T02:50:40,1479.7,100.0,-17.0,229.5,184.0,1462.7,1662.65,100.0,True,
2026-03-02T03:30:00,88,RR1.00:2-3:555:2093,2026-03-02T02:50:40,1799.95,100.0,-17.0,229.5,184.0,1782.95,1982.9,100.0,True,
2026-03-02T03:30:00,89,RR1.00:2-3:555:2093,2026-03-02T02:50:40,1459.85,100.0,-17.0,229.5,184.0,1442.85,1642.8,100.0,True,
2026-03-02T03:30:00,90,RR1.00:2-3:555:2093,2026-03-02T02:50:40,1459.85,100.0,-17.0,229.5,184.0,1442.85,1642.8,100.0,True,
2026-03-02T03:30:00,91,RR1.00:2-3:555:2093,2026-03-02T02:50:40,1576.95,100.0,-17.0,229.5,184.0,1559.95,1759.9,100.0,True,
2026-03-02T03:30:00,92,RR1.00:2-3:555:2093,2026-03-02T02:50:40,1596.2,100.0,-17.0,229.5,184.0,1579.2,1779.15,100.0,True,
2026-03-02T03:30:00,93,RR1.00:2-3:555:2093,2026-03-02T02:50:40,1799.85,100.0,-17.0,229.5,184.0,1782.85,1982.8,100.0,True,
2026-03-02T03:30:00,94,RR1.00:2-3:555:2093,2026-03-02T02:50:40,1799.85,100.0,-17.0,229.5,184.0,1782.85,1982.8,100.0,True,
2026-03-02T03:30:00,95,RR1.00:2-3:555:2093,2026-03-02T02:50:40,1326.9,100.0,-17.0,229.5,184.0,1309.9,1509.85,100.0,True,
2026-03-02T03:30:00,99,RR1.00:2-3:555:2093,2026-03-02T02:50:40,1669.9,100.0,-17.0,229.5,184.0,1652.9,1852.85,100.0,True,
2026-03-02T03:30:00,100,RR1.00:2-3:555:2093,2026-03-02T02:50:40,1400.1,100.0,-17.0,229.5,184.0,1383.1,1583.05,100.0,True,
2026-03-02T03:30:00,101,RR1.00:2-3:555:2093,2026-03-02T02:50:40,1622.95,100.0,-17.0,229.5,184.0,1605.95,1805.9,100.0,True,
2026-03-02T11:30:00,61,RR1.00:10-11:584:2112,2026-03-02T10:40:40,1513.15,100.0,-24.0,193.0,165.5,1489.15,1677.6,100.0,True,
2026-03-02T11:30:00,62,RR1.00:10-11:584:2112,2026-03-02T10:40:40,1513.15,100.0,-24.0,193.0,165.5,1489.15,1677.6,100.0,True,
2026-03-02T11:30:00,63,RR1.00:10-11:584:2112,2026-03-02T10:40:40,1795.3,100.0,-24.0,193.0,165.5,1771.3,1959.75,100.0,True,
2026-03-02T11:30:00,64,RR1.00:10-11:584:2112,2026-03-02T10:40:40,1795.3,100.0,-24.0,193.0,165.5,1771.3,1959.75,100.0,True,
2026-03-02T11:30:00,65,RR1.00:10-11:584:2112,2026-03-02T10:40:40,1554.7,100.0,-24.0,193.0,165.5,1530.7,1719.15,100.0,True,
2026-03-02T11:30:00,84,RR1.00:10-11:584:2112,2026-03-02T10:40:40,1795.4,100.0,-24.0,193.0,165.5,1771.4,1959.85,100.0,True,
2026-03-02T11:30:00,85,RR1.00:10-11:584:2112,2026-03-02T10:40:40,1662.65,100.0,-24.0,193.0,165.5,1638.65,1827.1,100.0,True,
2026-03-02T11:30:00,86,RR1.00:10-11:584:2112,2026-03-02T10:40:40,1662.65,100.0,-24.0,193.0,165.5,1638.65,1827.1,100.0,True,
2026-03-02T11:30:00,87,RR1.00:10-11:584:2112,2026-03-02T10:40:40,1662.65,100.0,-24.0,193.0,165.5,1638.65,1827.1,100.0,True,
2026-03-02T11:30:00,88,RR1.00:10-11:584:2112,2026-03-02T10:40:40,1982.9,100.0,-24.0,193.0,165.5,1958.9,2147.35,100.0,True,
