account_id,cohort_month,activated_at,alive,died_at,death_reason,death_equity_usd,death_trade_key,lifetime_days,trades_taken,wins,losses,gross_pnl_usd,commission_usd,payout_count,requests_blocked,requests_withheld,withdrawn_usd,received_usd,months_accrued,entitlement_accrued_usd,entitlement_outstanding_usd,first_withdrawal_at,equity_profit_usd,balance_usd,max_equity_profit_usd,min_equity_profit_usd,peak_profit_usd,floor_profit_usd,headroom_usd
1,2020-03,2020-03-03 00:00:00,False,2021-03-04 23:30:00,intratrade_excursion,-101.5,RR1.00:21-22:111:386,366,1401,590,810,1558.5,1470.0,0,29,19,0.0,0.0,0,0.0,0.0,,88.5,,2426.8,-2347.25,2474.3,-25.7,
2,2020-03,2020-03-03 00:00:00,False,2021-03-04 23:30:00,intratrade_excursion,-101.5,RR1.00:21-22:111:386,366,1401,590,810,1558.5,1470.0,0,29,19,0.0,0.0,0,0.0,0.0,,88.5,,2426.8,-2347.25,2474.3,-25.7,
3,2020-03,2020-03-03 00:00:00,False,2021-03-04 23:30:00,intratrade_excursion,-101.5,RR1.00:21-22:111:386,366,1401,590,810,1558.5,1470.0,0,29,19,0.0,0.0,0,0.0,0.0,,88.5,,2426.8,-2347.25,2474.3,-25.7,
4,2020-04,2020-04-01 00:00:00,False,2021-03-04 23:30:00,intratrade_excursion,53.5,RR1.00:21-22:111:386,337,1301,551,749,2608.5,1365.0,2,42,0,1000.0,1000.0,0,0.0,0.0,2020-11-09 00:00:00,243.5,,3081.8,-261.4,3109.35,100.0,
5,2020-05,2020-05-09 00:00:00,False,2021-03-04 04:37:40,intratrade_excursion,99.65,RR1.00:2-3:111:411,299,1148,485,662,1917.5,1204.35,1,32,7,500.0,500.0,0,0.0,0.0,2021-01-11 00:00:00,213.15,,2713.2,-640.35,2740.75,100.0,
6,2020-06,2020-06-01 00:00:00,False,2021-03-04 23:30:00,intratrade_excursion,-49.6,RR1.00:21-22:111:386,276,1073,452,620,1266.0,1125.6,0,30,5,0.0,0.0,0,0.0,0.0,,140.4,,2478.7,-870.2,2526.2,26.2,
7,2020-08,2020-08-13 00:00:00,False,2021-03-04 23:30:00,intratrade_excursion,-627.0,RR1.00:21-22:111:386,203,791,330,460,392.5,829.5,0,22,4,0.0,0.0,0,0.0,0.0,,-437.0,,1901.3,-700.45,1948.8,-551.2,
8,2020-08,2020-08-13 00:00:00,False,2021-03-04 23:30:00,intratrade_excursion,-627.0,RR1.00:21-22:111:386,203,791,330,460,392.5,829.5,0,22,4,0.0,0.0,0,0.0,0.0,,-437.0,,1901.3,-700.45,1948.8,-551.2,
9,2020-09,2020-09-01 00:00:00,False,2021-03-04 23:30:00,intratrade_excursion,-677.1,RR1.00:21-22:111:386,184,713,296,416,260.5,747.6,0,19,3,0.0,0.0,0,0.0,0.0,,-487.1,,1851.2,-750.55,1898.7,-601.3,
10,2020-10,2020-10-01 00:00:00,False,2021-03-04 23:30:00,intratrade_excursion,-828.05,RR1.00:21-22:111:386,154,592,243,348,-17.5,620.55,0,17,1,0.0,0.0,0,0.0,0.0,,-638.05,,1700.25,-901.5,1747.75,-752.25,
