product,window,headroom,retained_balance_target,first_entry,last_exit,trades,ongoing,terminal,total,ongoing_received_after_split,terminal_profit_equity_before_withdrawal,accounts,alive,evaluations,evaluation_months,evaluation_resets,evaluation_fees,activation_fees,spend,contributions,ending_owner_cash,spares_at_end,passes_forfeited_cash,passes_forfeited_capacity,max_pass_to_activation_hours,passes_awaiting_first_check_at_horizon,deaths_after_startup_year,deaths_of_pas_at_least_one_year_old,mature_pa_days,deaths_after_two_years,deaths_2026_03_30,last_death,largest_simultaneous_deaths,deaths,replacements_filled,replacements_unfilled,next_check_service,replacement_wait_median_days,replacement_wait_p95_days,unfilled_account_days,oldest_unfilled_days,zero_live_days,average_live_accounts,peak_subscriptions,peak_in_flight,peak_passes_month,activation_blocked_account_checks,renewals_unaffordable,start_unaffordable_checks,cash_blocked_days,observed_days,live_pa_days,average_live_pas_event_weighted,vacant_capacity_days_including_startup,average_retained_profit_book,average_positive_retained_profit_book,average_retained_profit_per_live_pa,average_actual_cushion_book,average_actual_cushion_per_live_pa,job
legacy_25k,start_2023,1000,26100.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,137348.5,0,137348.5,162338.5,33489.5,126,11,134,280,146,9240.0,15750.0,24990.0,13400.0,150748.5,0,0,0,22.5,0,103,0,192.79,73,0,2026-06-24T21:49:40,11,115,109,6,0.0261,71.8,134.64,8360.26,42.02,118.7,6.65,14,14,10,0,0,0,0,1287.5951,8528.9741,6.624,17222.93,11081.73,11283.18,1672.98,12462.22,1881.39,"[""legacy_25k"", ""start_2023"", 1000]"
legacy_25k,start_2023,2000,27100.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,137347.4,0,137347.4,160533.4,29211.05,115,9,124,267,143,8811.0,14375.0,23186.0,13400.0,150747.4,0,0,0,22.5,0,95,0,96.9,73,0,2026-06-25T23:30:00,13,106,95,11,0.0472,98.31,160.37,9697.95,94.33,80.7,7.43,14,14,11,0,0,0,0,1287.5951,9528.9713,7.4006,16222.93,12797.35,13003.76,1729.23,13978.17,1888.79,"[""legacy_25k"", ""start_2023"", 2000]"
legacy_25k,start_2023,3000,28100.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,231280.8,0,231280.8,250778.8,22563.15,95,8,105,231,126,7623.0,11875.0,19498.0,13400.0,244680.8,0,0,0,22.5,0,79,13,2284.98,73,0,2026-06-25T23:30:00,14,87,75,12,0.046,94.02,161.37,7917.19,94.33,110.7,9.05,14,14,10,0,0,0,0,1287.5951,11620.7407,9.0252,14131.16,21144.31,21296.62,2342.82,21649.28,2398.77,"[""legacy_25k"", ""start_2023"", 3000]"
legacy_25k,start_2023,4000,29100.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,214948.15,0,214948.15,234024.15,29530.2,94,10,102,222,120,7326.0,11750.0,19076.0,13400.0,228348.15,0,0,0,22.5,0,76,13,2383.21,70,0,2026-06-24T21:49:40,11,84,74,10,0.0476,82.55,167.04,7311.54,94.33,26.7,9.51,14,14,9,0,0,0,0,1287.5951,12226.3836,9.4955,13525.52,28260.7,28395.08,2976.21,28626.76,3014.77,"[""legacy_25k"", ""start_2023"", 4000]"
legacy_25k,start_2023,5000,30100.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,303397.7,0,303397.7,311874.7,6938.0,43,2,52,94,42,3102.0,5375.0,8477.0,13400.0,316797.7,0,0,0,19.0,0,33,20,8627.74,27,0,2026-06-24T21:49:40,17,41,23,18,0.0976,47.44,95.22,2503.62,116.12,38.7,13.24,11,11,8,0,0,0,0,1287.5951,17034.3044,13.2296,8717.6,52685.31,52734.94,3982.4,52152.52,3942.12,"[""legacy_25k"", ""start_2023"", 5000]"
legacy_25k,start_2023,5500,30600.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,293030.9,1500.0,294530.9,301507.9,6985.45,43,2,52,94,42,3102.0,5375.0,8477.0,13400.0,307930.9,0,0,0,19.0,0,33,20,8689.6,27,0,2026-06-24T21:49:40,18,41,23,18,0.0976,46.85,91.85,2441.77,112.75,34.7,13.3,11,11,8,0,0,0,0,1287.5951,17096.156,13.2776,8655.75,56730.11,56779.74,4272.62,56192.53,4232.13,"[""legacy_25k"", ""start_2023"", 5500]"
legacy_25k,start_2023,5600,30700.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,289587.2,0,289587.2,298208.2,13858.15,46,5,51,87,36,2871.0,5750.0,8621.0,13400.0,302987.2,0,0,0,19.0,0,33,20,8700.12,27,0,2026-06-24T21:49:40,20,41,26,15,0.0976,45.14,91.64,2280.44,112.54,37.7,13.42,11,11,8,0,0,0,0,1287.5951,17257.4845,13.4029,8494.42,57714.23,57768.04,4306.11,57182.2,4266.41,"[""legacy_25k"", ""start_2023"", 5600]"
legacy_25k,start_2023,5700,30800.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,287587.2,0,287587.2,296208.2,13858.15,46,5,51,87,36,2871.0,5750.0,8621.0,13400.0,300987.2,0,0,0,19.0,0,33,20,8700.13,27,0,2026-06-24T21:49:40,20,41,26,15,0.0976,45.14,91.64,2280.43,112.54,37.7,13.42,11,11,8,0,0,0,0,1287.5951,17257.4984,13.4029,8494.4,58606.36,58660.18,4372.67,58074.33,4332.97,"[""legacy_25k"", ""start_2023"", 5700]"
legacy_25k,start_2023,5800,30900.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,285587.2,0,285587.2,294208.2,13858.15,46,5,51,87,36,2871.0,5750.0,8621.0,13400.0,298987.2,0,0,0,19.0,0,33,20,8700.13,27,0,2026-06-24T21:49:40,20,41,26,15,0.0976,45.14,91.64,2280.43,112.54,37.7,13.42,11,11,8,0,0,0,0,1287.5951,17257.4984,13.4029,8494.4,59626.47,59680.29,4448.78,59094.44,4409.08,"[""legacy_25k"", ""start_2023"", 5800]"
legacy_25k,start_2023,5900,31000.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,283587.2,0,283587.2,292208.2,13858.15,46,5,51,87,36,2871.0,5750.0,8621.0,13400.0,296987.2,0,0,0,19.0,0,33,20,8708.51,27,0,2026-06-24T21:49:40,20,41,26,15,0.0976,44.72,91.22,2272.05,112.12,37.7,13.42,11,11,8,0,0,0,0,1287.5951,17265.8734,13.4094,8486.03,60411.54,60465.35,4505.16,59878.86,4465.44,"[""legacy_25k"", ""start_2023"", 5900]"
legacy_25k,start_2023,6000,31100.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,281587.2,0,281587.2,290208.2,13858.15,46,5,51,87,36,2871.0,5750.0,8621.0,13400.0,294987.2,0,0,0,19.0,0,33,20,8708.51,27,0,2026-06-24T21:49:40,20,41,26,15,0.0976,44.72,91.22,2272.05,112.12,37.7,13.42,11,11,8,0,0,0,0,1287.5951,17265.8734,13.4094,8486.03,61412.47,61466.28,4579.81,60879.79,4540.08,"[""legacy_25k"", ""start_2023"", 6000]"
legacy_25k,start_2023,6100,31200.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,279962.2,0,279962.2,288208.2,8675.45,43,3,51,87,36,2871.0,5375.0,8246.0,13400.0,293362.2,0,0,0,19.0,0,32,20,8726.88,26,0,2026-06-25T23:30:00,20,40,23,17,0.1,37.31,74.34,2296.27,111.2,45.7,13.4,11,11,8,0,0,0,0,1287.5951,17241.6539,13.3906,8510.25,62191.9,62249.78,4644.45,61656.6,4604.47,"[""legacy_25k"", ""start_2023"", 6100]"
legacy_25k,start_2023,6200,31300.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,277962.2,0,277962.2,286208.2,8675.45,43,3,51,87,36,2871.0,5375.0,8246.0,13400.0,291362.2,0,0,0,19.0,0,32,20,8726.88,26,0,2026-06-25T23:30:00,20,40,23,17,0.1,37.31,74.34,2296.27,111.2,45.7,13.4,11,11,8,0,0,0,0,1287.5951,17241.6539,13.3906,8510.25,63120.96,63178.83,4713.83,62585.66,4673.85,"[""legacy_25k"", ""start_2023"", 6200]"
legacy_25k,start_2023,6300,31400.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,275962.2,0,275962.2,284208.2,8675.45,43,3,51,87,36,2871.0,5375.0,8246.0,13400.0,289362.2,0,0,0,19.0,0,32,20,8729.81,26,0,2026-06-25T23:30:00,20,40,23,17,0.1,37.16,74.34,2293.34,111.06,45.7,13.4,11,11,8,0,0,0,0,1287.5951,17244.5845,13.3929,8507.32,64012.97,64070.84,4779.63,63477.44,4739.65,"[""legacy_25k"", ""start_2023"", 6300]"
legacy_25k,start_2023,6400,31500.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,273962.2,0,273962.2,282208.2,8675.45,43,3,51,87,36,2871.0,5375.0,8246.0,13400.0,287362.2,0,0,0,19.0,0,32,20,8729.81,26,0,2026-06-25T23:30:00,20,40,23,17,0.1,37.16,74.34,2293.34,111.06,45.7,13.4,11,11,8,0,0,0,0,1287.5951,17244.5845,13.3929,8507.32,64926.3,64984.17,4847.83,64390.77,4807.84,"[""legacy_25k"", ""start_2023"", 6400]"
legacy_25k,start_2023,6500,31600.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,271988.2,0,271988.2,280208.2,7646.45,42,2,51,90,39,2970.0,5250.0,8220.0,13400.0,285388.2,0,0,0,19.0,0,32,20,8766.88,26,0,2026-06-24T21:49:40,20,40,22,18,0.1,36.31,88.31,2366.39,109.2,31.7,13.35,11,11,8,0,0,0,0,1287.5951,17171.535,13.3361,8580.37,65739.75,65788.69,4929.45,65194.02,4888.53,"[""legacy_25k"", ""start_2023"", 6500]"
legacy_25k,start_2023,6600,31700.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,269988.2,0,269988.2,278208.2,7646.45,42,2,51,90,39,2970.0,5250.0,8220.0,13400.0,283388.2,0,0,0,19.0,0,32,20,8769.87,26,0,2026-06-24T21:49:40,20,40,22,18,0.1,36.16,88.16,2363.4,109.05,31.7,13.35,11,11,8,0,0,0,0,1287.5951,17174.5211,13.3384,8577.38,66650.08,66699.03,4996.84,66104.12,4955.91,"[""legacy_25k"", ""start_2023"", 6600]"
legacy_25k,start_2023,6700,31800.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,267778.2,0,267778.2,276208.2,10713.8,45,4,50,85,35,2805.0,5625.0,8430.0,13400.0,281178.2,0,0,0,19.0,0,33,20,8838.0,27,20,2026-06-24T21:49:40,20,41,25,16,0.0976,39.75,84.75,2222.46,105.65,30.7,13.47,11,11,8,0,0,0,0,1287.5951,17315.4678,13.4479,8436.43,67667.67,67720.94,5031.83,67119.82,4991.1,"[""legacy_25k"", ""start_2023"", 6700]"
legacy_25k,start_2023,6800,31900.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,278816.2,109872.8,388689.0,285178.2,111873.0,34,20,35,64,29,2112.0,4250.0,6362.0,13400.0,402089.0,0,0,0,19.0,0,6,0,10950.93,0,0,2024-08-08T10:28:20,2,14,14,0,0.2857,16.7,74.34,411.04,0,23.7,14.86,11,11,8,0,0,0,0,1287.5951,19126.8884,14.8547,6625.01,75302.29,75344.34,5069.24,74548.22,5018.48,"[""legacy_25k"", ""start_2023"", 6800]"
legacy_25k,start_2023,6900,32000.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,276816.2,111872.8,388689.0,283178.2,113873.0,34,20,35,64,29,2112.0,4250.0,6362.0,13400.0,402089.0,0,0,0,19.0,0,6,0,10950.93,0,0,2024-08-08T10:28:20,2,14,14,0,0.2857,16.7,74.34,411.04,0,23.7,14.86,11,11,8,0,0,0,0,1287.5951,19126.8884,14.8547,6625.01,76392.26,76434.31,5142.62,75638.19,5091.86,"[""legacy_25k"", ""start_2023"", 6900]"
legacy_25k,start_2023,7000,32100.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,274816.2,113872.8,388689.0,281178.2,115873.0,34,20,35,64,29,2112.0,4250.0,6362.0,13400.0,402089.0,0,0,0,19.0,0,6,0,10950.93,0,0,2024-08-08T10:28:20,2,14,14,0,0.2857,16.7,74.34,411.04,0,23.7,14.86,11,11,8,0,0,0,0,1287.5951,19126.8884,14.8547,6625.01,77499.25,77541.3,5217.14,76745.18,5166.38,"[""legacy_25k"", ""start_2023"", 7000]"
legacy_25k,start_2023,7100,32200.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,272816.2,115872.8,388689.0,279178.2,117873.0,34,20,35,64,29,2112.0,4250.0,6362.0,13400.0,402089.0,0,0,0,19.0,0,6,0,10950.93,0,0,2024-08-08T10:28:20,2,14,14,0,0.2857,16.7,74.34,411.04,0,23.7,14.86,11,11,8,0,0,0,0,1287.5951,19126.8884,14.8547,6625.01,78549.77,78591.82,5287.86,77795.71,5237.1,"[""legacy_25k"", ""start_2023"", 7100]"
legacy_25k,start_2023,7200,32300.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,270816.2,117872.8,388689.0,277178.2,119873.0,34,20,35,64,29,2112.0,4250.0,6362.0,13400.0,402089.0,0,0,0,19.0,0,6,0,10950.93,0,0,2024-08-08T10:28:20,2,14,14,0,0.2857,16.7,74.34,411.04,0,23.7,14.86,11,11,8,0,0,0,0,1287.5951,19126.8884,14.8547,6625.01,79585.31,79627.36,5357.57,78831.24,5306.81,"[""legacy_25k"", ""start_2023"", 7200]"
legacy_25k,start_2023,7300,32400.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,268816.2,119872.8,388689.0,275178.2,121873.0,34,20,35,64,29,2112.0,4250.0,6362.0,13400.0,402089.0,0,0,0,19.0,0,6,0,10950.93,0,0,2024-08-08T10:28:20,2,14,14,0,0.2857,16.7,74.34,411.04,0,23.7,14.86,11,11,8,0,0,0,0,1287.5951,19126.8884,14.8547,6625.01,80623.93,80665.98,5427.49,79869.86,5376.73,"[""legacy_25k"", ""start_2023"", 7300]"
legacy_25k,start_2023,7400,32500.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,266816.2,121872.8,388689.0,273178.2,123873.0,34,20,35,64,29,2112.0,4250.0,6362.0,13400.0,402089.0,0,0,0,19.0,0,6,0,10950.93,0,0,2024-08-08T10:28:20,2,14,14,0,0.2857,16.7,74.34,411.04,0,23.7,14.86,11,11,8,0,0,0,0,1287.5951,19126.8884,14.8547,6625.01,81659.17,81701.22,5497.18,80905.1,5446.42,"[""legacy_25k"", ""start_2023"", 7400]"
legacy_25k,start_2023,7500,32600.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,264816.2,123872.8,388689.0,271178.2,125873.0,34,20,35,64,29,2112.0,4250.0,6362.0,13400.0,402089.0,0,0,0,19.0,0,6,0,10950.93,0,0,2024-08-08T10:28:20,2,14,14,0,0.2857,16.7,74.34,411.04,0,23.7,14.86,11,11,8,0,0,0,0,1287.5951,19126.8884,14.8547,6625.01,82739.45,82781.5,5569.9,81985.38,5519.14,"[""legacy_25k"", ""start_2023"", 7500]"
legacy_25k,start_2023,7600,32700.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,262816.2,125872.8,388689.0,269178.2,127873.0,34,20,35,64,29,2112.0,4250.0,6362.0,13400.0,402089.0,0,0,0,19.0,0,6,0,10950.93,0,0,2024-08-08T10:28:20,2,14,14,0,0.2857,16.7,74.34,411.04,0,23.7,14.86,11,11,8,0,0,0,0,1287.5951,19126.8884,14.8547,6625.01,83777.99,83820.04,5639.82,83023.93,5589.05,"[""legacy_25k"", ""start_2023"", 7600]"
legacy_25k,start_2023,7700,32800.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,260816.2,127872.8,388689.0,267178.2,129873.0,34,20,35,64,29,2112.0,4250.0,6362.0,13400.0,402089.0,0,0,0,19.0,0,6,0,10950.93,0,0,2024-08-08T10:28:20,2,14,14,0,0.2857,16.7,74.34,411.04,0,23.7,14.86,11,11,8,0,0,0,0,1287.5951,19126.8884,14.8547,6625.01,84768.14,84810.19,5706.47,84014.07,5655.71,"[""legacy_25k"", ""start_2023"", 7700]"
legacy_25k,start_2023,7800,32900.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,258816.2,129872.8,388689.0,265178.2,131873.0,34,20,35,64,29,2112.0,4250.0,6362.0,13400.0,402089.0,0,0,0,19.0,0,6,0,10950.93,0,0,2024-08-08T10:28:20,2,14,14,0,0.2857,16.7,74.34,411.04,0,23.7,14.86,11,11,8,0,0,0,0,1287.5951,19126.8884,14.8547,6625.01,85809.77,85851.82,5776.59,85055.7,5725.83,"[""legacy_25k"", ""start_2023"", 7800]"
legacy_25k,start_2023,7900,33000.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,256816.2,131872.8,388689.0,263178.2,133873.0,34,20,35,64,29,2112.0,4250.0,6362.0,13400.0,402089.0,0,0,0,19.0,0,6,0,10950.93,0,0,2024-08-08T10:28:20,2,14,14,0,0.2857,16.7,74.34,411.04,0,23.7,14.86,11,11,8,0,0,0,0,1287.5951,19126.8884,14.8547,6625.01,86818.34,86860.39,5844.49,86064.27,5793.73,"[""legacy_25k"", ""start_2023"", 7900]"
legacy_25k,start_2023,8000,33100.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,254816.2,133872.8,388689.0,261178.2,135873.0,34,20,35,64,29,2112.0,4250.0,6362.0,13400.0,402089.0,0,0,0,19.0,0,6,0,10950.93,0,0,2024-08-08T10:28:20,2,14,14,0,0.2857,16.7,74.34,411.04,0,23.7,14.86,11,11,8,0,0,0,0,1287.5951,19126.8884,14.8547,6625.01,87853.7,87895.75,5914.19,87099.63,5863.42,"[""legacy_25k"", ""start_2023"", 8000]"
legacy_25k,start_2023,9000,34100.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,234816.2,147679.16,382495.36,241178.2,155873.0,34,20,35,64,29,2112.0,4250.0,6362.0,13400.0,395895.36,0,0,0,19.0,0,6,0,10950.93,0,0,2024-08-08T10:28:20,2,14,14,0,0.2857,16.7,74.34,411.04,0,23.7,14.86,11,11,8,0,0,0,0,1287.5951,19126.8884,14.8547,6625.01,97896.04,97938.09,6590.22,97141.97,6539.46,"[""legacy_25k"", ""start_2023"", 9000]"
legacy_25k,start_2023,10000,35100.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,214816.2,159485.52,374301.72,221178.2,175873.0,34,20,35,64,29,2112.0,4250.0,6362.0,13400.0,387701.72,0,0,0,19.0,0,6,0,10950.93,0,0,2024-08-08T10:28:20,2,14,14,0,0.2857,16.7,74.34,411.04,0,23.7,14.86,11,11,8,0,0,0,0,1287.5951,19126.8884,14.8547,6625.01,107585.84,107627.89,7242.53,106831.77,7191.76,"[""legacy_25k"", ""start_2023"", 10000]"
legacy_25k,start_2024,0,25100.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,71248.02,0,71248.02,88348.02,23324.3,84,7,92,200,108,6600.0,10500.0,17100.0,11000.0,82248.02,0,0,0,22.5,0,65,0,96.9,20,0,2026-06-24T21:49:40,6,77,73,4,0.0519,57.64,97.96,3880.57,42.02,22.73,4.35,12,12,8,0,0,0,0,923.6222,3985.2907,4.3148,14487.15,8358.2,8554.44,1937.08,9325.12,2161.17,"[""legacy_25k"", ""start_2024"", 0]"
legacy_25k,start_2024,1000,26100.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,65579.7,0,65579.7,80182.7,30404.8,73,9,79,166,87,5478.0,9125.0,14603.0,11000.0,76579.7,0,0,0,22.5,0,53,0,192.79,13,0,2026-06-17T22:32:40,5,64,63,1,0.0625,49.04,81.16,2932.88,25.96,26.73,4.63,10,10,9,0,0,0,0,923.6222,4261.081,4.6134,14211.36,10466.64,10638.53,2268.72,11245.39,2437.53,"[""legacy_25k"", ""start_2024"", 1000]"
legacy_25k,start_2024,2000,27100.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,65389.45,0,65389.45,81883.45,27064.4,81,8,90,193,103,6369.0,10125.0,16494.0,11000.0,76389.45,0,0,0,22.5,0,62,0,192.79,20,0,2026-06-17T22:32:40,10,73,69,4,0.0548,57.8,108.51,3804.58,42.02,19.73,5.36,13,13,8,0,0,0,0,923.6222,4930.1787,5.3379,13542.27,12061.28,12238.28,2259.57,12829.64,2403.51,"[""legacy_25k"", ""start_2024"", 2000]"
legacy_25k,start_2024,3000,28100.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,80963.5,0,80963.5,97174.5,31557.0,79,10,86,192,106,6336.0,9875.0,16211.0,11000.0,91963.5,0,0,0,22.5,0,63,2,342.48,21,0,2026-06-24T21:49:40,9,69,65,4,0.0435,58.8,111.19,4080.63,94.2,10.73,6.54,12,12,8,0,0,0,0,923.6222,6020.9141,6.5188,12451.53,17194.44,17353.42,2637.67,17706.78,2716.26,"[""legacy_25k"", ""start_2024"", 3000]"
legacy_25k,start_2024,4000,29100.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,79017.4,0,79017.4,94820.4,30322.75,76,10,85,191,106,6303.0,9500.0,15803.0,11000.0,90017.4,0,0,0,21.5,0,60,2,341.59,23,0,2026-06-24T21:49:40,11,66,61,5,0.0758,59.44,126.04,3926.11,94.2,7.73,7.22,13,13,9,0,0,0,0,923.6222,6642.3333,7.1916,11830.11,23152.46,23298.33,3219.37,23498.02,3267.42,"[""legacy_25k"", ""start_2024"", 4000]"
legacy_25k,start_2024,5000,30100.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,128922.75,0,128922.75,138512.75,15085.5,49,4,58,105,47,3465.0,6125.0,9590.0,11000.0,139922.75,0,0,0,22.5,0,39,12,3123.18,27,0,2026-06-25T23:30:00,8,45,29,16,0.1556,14.19,95.48,2048.82,116.12,7.73,11.11,9,9,7,0,0,0,0,923.6222,10246.1088,11.0934,8226.34,45087.57,45179.92,4064.36,44796.53,4038.13,"[""legacy_25k"", ""start_2024"", 5000]"
legacy_25k,start_2024,5500,30600.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,120494.0,3000.0,123494.0,130084.0,16514.25,49,4,58,105,47,3465.0,6125.0,9590.0,11000.0,134494.0,0,0,0,22.5,0,39,12,3151.86,27,0,2026-06-25T23:30:00,8,45,29,16,0.1556,14.19,95.06,2019.3,112.75,7.73,11.14,9,9,7,0,0,0,0,923.6222,10275.6287,11.1254,8196.82,47142.2,47234.55,4237.36,46847.96,4210.92,"[""legacy_25k"", ""start_2024"", 5500]"
legacy_25k,start_2024,5600,30700.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,118035.95,3000.0,121035.95,127625.95,16614.25,49,4,58,105,47,3465.0,6125.0,9590.0,11000.0,132035.95,0,0,0,22.5,0,39,12,3164.65,27,0,2026-06-25T23:30:00,11,45,29,16,0.1556,14.19,91.64,2004.7,112.54,7.73,11.16,9,9,7,0,0,0,0,923.6222,10290.2225,11.1412,8182.22,47237.91,47330.26,4239.95,46942.1,4213.39,"[""legacy_25k"", ""start_2024"", 5600]"
legacy_25k,start_2024,5700,30800.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,116578.1,3000.0,119578.1,126168.1,16672.1,49,4,58,105,47,3465.0,6125.0,9590.0,11000.0,130578.1,0,0,0,22.5,0,39,12,3166.97,27,0,2026-06-25T23:30:00,11,45,29,16,0.1556,14.19,91.64,1997.75,112.54,7.73,11.17,9,9,7,0,0,0,0,923.6222,10297.1718,11.1487,8175.27,47708.99,47801.34,4279.34,47412.42,4252.74,"[""legacy_25k"", ""start_2024"", 5700]"
legacy_25k,start_2024,5800,30900.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,114674.95,1500.0,116174.95,124264.95,17175.25,49,4,58,105,47,3465.0,6125.0,9590.0,11000.0,127174.95,0,0,0,22.5,0,39,12,3166.97,27,0,2026-06-25T23:30:00,11,45,29,16,0.1556,14.19,91.64,1997.75,112.54,7.73,11.17,9,9,7,0,0,0,0,923.6222,10297.1718,11.1487,8175.27,48404.56,48496.91,4341.73,48107.99,4315.13,"[""legacy_25k"", ""start_2024"", 5800]"
legacy_25k,start_2024,5900,31000.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,113274.95,1500.0,114774.95,122864.95,17175.25,49,4,58,105,47,3465.0,6125.0,9590.0,11000.0,125774.95,0,0,0,22.5,0,39,12,3171.78,27,0,2026-06-25T23:30:00,11,45,29,16,0.1556,14.19,91.22,1992.53,112.12,7.73,11.17,9,9,7,0,0,0,0,923.6222,10302.3926,11.1543,8170.05,48788.85,48881.2,4373.98,48491.71,4347.34,"[""legacy_25k"", ""start_2024"", 5900]"
legacy_25k,start_2024,6000,31100.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,111874.95,1500.0,113374.95,121464.95,17175.25,49,4,58,105,47,3465.0,6125.0,9590.0,11000.0,124374.95,0,0,0,22.5,0,39,12,3171.78,27,0,2026-06-25T23:30:00,11,45,29,16,0.1556,14.19,91.22,1992.53,112.12,7.73,11.17,9,9,7,0,0,0,0,923.6222,10302.3947,11.1543,8170.05,49493.36,49585.71,4437.14,49196.23,4410.5,"[""legacy_25k"", ""start_2024"", 6000]"
legacy_25k,start_2024,6100,31200.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,110474.95,1500.0,111974.95,120064.95,17175.25,49,4,58,105,47,3465.0,6125.0,9590.0,11000.0,122974.95,0,0,0,22.5,0,39,12,3181.89,27,0,2026-06-25T23:30:00,11,45,29,16,0.1556,14.19,90.31,1982.42,111.2,7.73,11.18,9,9,7,0,0,0,0,923.6222,10312.5009,11.1653,8159.94,50117.21,50209.56,4488.67,49818.98,4461.96,"[""legacy_25k"", ""start_2024"", 6100]"
legacy_25k,start_2024,6200,31300.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,109074.95,1500.0,110574.95,118664.95,17175.25,49,4,58,105,47,3465.0,6125.0,9590.0,11000.0,121574.95,0,0,0,22.5,0,39,12,3182.31,27,0,2026-06-25T23:30:00,11,45,29,16,0.1556,14.19,90.31,1981.17,111.2,7.73,11.18,9,9,7,0,0,0,0,923.6222,10313.7572,11.1666,8158.69,50608.52,50700.87,4532.12,50310.16,4505.4,"[""legacy_25k"", ""start_2024"", 6200]"
legacy_25k,start_2024,6300,31400.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,107674.95,1500.0,109174.95,117264.95,17175.25,49,4,58,105,47,3465.0,6125.0,9590.0,11000.0,120174.95,0,0,0,22.5,0,39,12,3183.92,27,0,2026-06-25T23:30:00,11,45,29,16,0.1556,14.19,90.16,1979.56,111.06,7.73,11.18,9,9,7,0,0,0,0,923.6222,10315.369,11.1684,8157.08,51234.7,51327.05,4587.48,50936.17,4560.75,"[""legacy_25k"", ""start_2024"", 6300]"
legacy_25k,start_2024,6400,31500.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,106274.95,1500.0,107774.95,115864.95,17175.25,49,4,58,105,47,3465.0,6125.0,9590.0,11000.0,118774.95,0,0,0,22.5,0,39,12,3184.77,27,0,2026-06-25T23:30:00,11,45,29,16,0.1556,14.19,90.16,1977.02,111.06,7.73,11.19,9,9,7,0,0,0,0,923.6222,10317.9044,11.1711,8154.54,51789.95,51882.3,4636.05,51491.14,4609.3,"[""legacy_25k"", ""start_2024"", 6400]"
legacy_25k,start_2024,6500,31600.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,104058.85,1500.0,105558.85,113648.85,17175.25,49,4,58,105,47,3465.0,6125.0,9590.0,11000.0,116558.85,0,0,0,22.5,0,39,12,3205.23,27,0,2026-06-25T23:30:00,11,45,29,16,0.1556,14.19,88.31,1952.11,109.2,7.73,11.21,9,9,7,0,0,0,0,923.6222,10342.812,11.1981,8129.63,52422.87,52515.22,4681.41,52121.36,4654.48,"[""legacy_25k"", ""start_2024"", 6500]"
