account_id,cohort_month,activated_at,alive,died_at,death_reason,death_equity_usd,death_trade_key,lifetime_days,trades_taken,wins,losses,gross_pnl_usd,commission_usd,payout_count,requests_blocked,requests_withheld,withdrawn_usd,received_usd,months_accrued,entitlement_accrued_usd,entitlement_outstanding_usd,first_withdrawal_at,equity_profit_usd,balance_usd,max_equity_profit_usd,min_equity_profit_usd,peak_profit_usd,floor_profit_usd,headroom_usd
1,2020-01,2020-01-01 00:00:00,False,2020-03-13 03:10:40,intratrade_excursion,-90.75,RR1.00:2-3:21:75,72,376,162,213,494.5,393.75,0,0,42,0.0,0.0,0,0.0,0.0,,100.75,,1784.55,-389.65,1827.8,100.0,
2,2020-03,2020-03-14 00:00:00,False,2020-03-18 01:37:40,intratrade_excursion,-1408.65,RR1.00:19-20:16:62,4,4,0,3,-1077.5,3.15,0,0,0,0.0,0.0,0,0.0,0.0,,-1080.65,,0.0,-1408.65,222.0,-1278.0,
3,2020-03,2020-03-19 00:00:00,False,2020-03-19 22:44:40,intratrade_excursion,-1413.4,RR1.00:17-18:16:66,0,9,1,7,-1032.0,8.4,0,0,0,0.0,0.0,0,0.0,0.0,,-1040.4,,180.45,-1413.4,265.0,-1235.0,
4,2020-03,2020-03-20 00:00:00,True,,,,,,12262,5125,7137,49419.5,12875.1,63,958,1275,36444.39,35299.95,0,0.0,0.0,2022-02-10 00:00:00,100.01,25100.01,11580.7,-67.0,11664.75,100.0,0.01
5,2022-02,2022-02-10 00:00:00,False,2022-03-08 18:32:40,intratrade_excursion,-5.95,RR1.00:17-18:136:667,26,150,58,91,450.5,156.45,0,0,8,0.0,0.0,0,0.0,0.0,,294.05,,1948.2,-719.15,2028.15,100.0,
6,2022-02,2022-02-10 00:00:00,False,2022-03-08 18:32:40,intratrade_excursion,-5.95,RR1.00:17-18:136:667,26,150,58,91,450.5,156.45,0,0,8,0.0,0.0,0,0.0,0.0,,294.05,,1948.2,-719.15,2028.15,100.0,
7,2022-02,2022-02-23 00:00:00,False,2022-03-04 16:46:40,intratrade_excursion,-468.6,RR1.00:14-15:185:711,9,63,23,39,-268.0,65.1,0,0,4,0.0,0.0,0,0.0,0.0,,-333.1,,964.0,-1348.15,1043.95,-456.05,
8,2022-02,2022-02-23 00:00:00,False,2022-03-04 16:46:40,intratrade_excursion,-468.6,RR1.00:14-15:185:711,9,63,23,39,-268.0,65.1,0,0,4,0.0,0.0,0,0.0,0.0,,-333.1,,964.0,-1348.15,1043.95,-456.05,
9,2022-02,2022-02-23 00:00:00,False,2022-03-04 16:46:40,intratrade_excursion,-468.6,RR1.00:14-15:185:711,9,63,23,39,-268.0,65.1,0,0,4,0.0,0.0,0,0.0,0.0,,-333.1,,964.0,-1348.15,1043.95,-456.05,
10,2022-03,2022-03-18 00:00:00,False,2022-05-12 09:47:40,intratrade_excursion,83.05,RR1.00:9-10:216:798,55,290,117,172,494.0,303.45,0,0,42,0.0,0.0,0,0.0,0.0,,190.55,,3415.55,-102.3,3506.35,100.0,
11,2022-03,2022-03-18 00:00:00,False,2022-05-12 09:47:40,intratrade_excursion,83.05,RR1.00:9-10:216:798,55,290,117,172,494.0,303.45,0,0,42,0.0,0.0,0,0.0,0.0,,190.55,,3415.55,-102.3,3506.35,100.0,
12,2022-03,2022-03-30 00:00:00,False,2022-05-03 15:30:00,intratrade_excursion,90.6,RR1.00:14-15:202:768,34,169,67,101,290.5,176.4,0,0,33,0.0,0.0,0,0.0,0.0,,114.1,,1762.3,-651.4,1853.1,100.0,
13,2022-03,2022-03-30 00:00:00,False,2022-05-03 15:30:00,intratrade_excursion,90.6,RR1.00:14-15:202:768,34,169,67,101,290.5,176.4,0,0,33,0.0,0.0,0,0.0,0.0,,114.1,,1762.3,-651.4,1853.1,100.0,
14,2022-03,2022-03-30 00:00:00,False,2022-05-03 15:30:00,intratrade_excursion,90.6,RR1.00:14-15:202:768,34,169,67,101,290.5,176.4,0,0,33,0.0,0.0,0,0.0,0.0,,114.1,,1762.3,-651.4,1853.1,100.0,
15,2022-04,2022-04-19 00:00:00,False,2022-05-02 21:15:40,intratrade_excursion,-803.55,RR1.00:21-22:206:732,13,72,28,43,-550.5,74.55,0,0,2,0.0,0.0,0,0.0,0.0,,-625.05,,717.35,-803.55,808.15,-691.85,
16,2022-04,2022-04-19 00:00:00,False,2022-05-02 21:15:40,intratrade_excursion,-803.55,RR1.00:21-22:206:732,13,72,28,43,-550.5,74.55,0,0,2,0.0,0.0,0,0.0,0.0,,-625.05,,717.35,-803.55,808.15,-691.85,
17,2022-05,2022-05-31 00:00:00,False,2022-06-09 09:00:20,intratrade_excursion,-1260.25,RR1.00:5-6:161:760,9,56,14,41,-1170.0,57.75,0,0,9,0.0,0.0,0,0.0,0.0,,-1227.75,,169.25,-1260.25,240.45,-1259.55,
18,2022-05,2022-05-31 00:00:00,False,2022-06-09 09:00:20,intratrade_excursion,-1260.25,RR1.00:5-6:161:760,9,56,14,41,-1170.0,57.75,0,0,9,0.0,0.0,0,0.0,0.0,,-1227.75,,169.25,-1260.25,240.45,-1259.55,
19,2022-05,2022-05-31 00:00:00,False,2022-06-09 09:00:20,intratrade_excursion,-1260.25,RR1.00:5-6:161:760,9,56,14,41,-1170.0,57.75,0,0,9,0.0,0.0,0,0.0,0.0,,-1227.75,,169.25,-1260.25,240.45,-1259.55,
20,2022-08,2022-08-13 00:00:00,False,2022-11-04 17:51:40,intratrade_excursion,-105.6,RR1.00:16-17:408:1135,83,443,183,259,837.0,464.1,0,0,65,0.0,0.0,0,0.0,0.0,,372.9,,2326.15,-400.9,2343.15,100.0,
21,2022-08,2022-08-13 00:00:00,False,2022-11-04 17:51:40,intratrade_excursion,-105.6,RR1.00:16-17:408:1135,83,443,183,259,837.0,464.1,0,0,65,0.0,0.0,0,0.0,0.0,,372.9,,2326.15,-400.9,2343.15,100.0,
