months,budget,gap,left,right,left_episodes,right_episodes,shared,left_only,right_only,jaccard,reciprocal,shared_ids,left_only_ids,right_only_ids
1,1500,5,RR:0.50,GG:0.50,8,16,5,3,11,0.2631578947368421,True,1m_b1500_g5_e14;1m_b1500_g5_e20;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25,1m_b1500_g5_e06;1m_b1500_g5_e19;1m_b1500_g5_e28,1m_b1500_g5_e04;1m_b1500_g5_e05;1m_b1500_g5_e10;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e13;1m_b1500_g5_e18;1m_b1500_g5_e21;1m_b1500_g5_e24;1m_b1500_g5_e26;1m_b1500_g5_e27
1,1500,5,RR:0.50,GG:0.75,8,15,4,4,11,0.21052631578947367,True,1m_b1500_g5_e20;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25,1m_b1500_g5_e06;1m_b1500_g5_e14;1m_b1500_g5_e19;1m_b1500_g5_e28,1m_b1500_g5_e02;1m_b1500_g5_e04;1m_b1500_g5_e10;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e13;1m_b1500_g5_e18;1m_b1500_g5_e21;1m_b1500_g5_e24;1m_b1500_g5_e26;1m_b1500_g5_e27
1,1500,5,RR:0.50,GG:1.00,8,15,5,3,10,0.2777777777777778,True,1m_b1500_g5_e14;1m_b1500_g5_e20;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25,1m_b1500_g5_e06;1m_b1500_g5_e19;1m_b1500_g5_e28,1m_b1500_g5_e04;1m_b1500_g5_e07;1m_b1500_g5_e10;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e13;1m_b1500_g5_e18;1m_b1500_g5_e24;1m_b1500_g5_e26;1m_b1500_g5_e27
1,1500,5,RR:0.50,GG:1.25,8,15,5,3,10,0.2777777777777778,True,1m_b1500_g5_e14;1m_b1500_g5_e20;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25,1m_b1500_g5_e06;1m_b1500_g5_e19;1m_b1500_g5_e28,1m_b1500_g5_e04;1m_b1500_g5_e10;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e13;1m_b1500_g5_e15;1m_b1500_g5_e18;1m_b1500_g5_e24;1m_b1500_g5_e26;1m_b1500_g5_e27
1,1500,5,RR:0.50,GG:1.50,8,15,5,3,10,0.2777777777777778,True,1m_b1500_g5_e14;1m_b1500_g5_e20;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25,1m_b1500_g5_e06;1m_b1500_g5_e19;1m_b1500_g5_e28,1m_b1500_g5_e04;1m_b1500_g5_e10;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e13;1m_b1500_g5_e17;1m_b1500_g5_e18;1m_b1500_g5_e24;1m_b1500_g5_e26;1m_b1500_g5_e27
1,1500,5,RR:0.50,GG:1.75,8,16,5,3,11,0.2631578947368421,True,1m_b1500_g5_e14;1m_b1500_g5_e20;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25,1m_b1500_g5_e06;1m_b1500_g5_e19;1m_b1500_g5_e28,1m_b1500_g5_e02;1m_b1500_g5_e04;1m_b1500_g5_e07;1m_b1500_g5_e10;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e13;1m_b1500_g5_e15;1m_b1500_g5_e18;1m_b1500_g5_e26;1m_b1500_g5_e27
1,1500,5,RR:0.50,GG:2.00,8,15,5,3,10,0.2777777777777778,True,1m_b1500_g5_e14;1m_b1500_g5_e20;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25,1m_b1500_g5_e06;1m_b1500_g5_e19;1m_b1500_g5_e28,1m_b1500_g5_e04;1m_b1500_g5_e07;1m_b1500_g5_e10;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e13;1m_b1500_g5_e15;1m_b1500_g5_e18;1m_b1500_g5_e26;1m_b1500_g5_e27
1,1500,5,RR:0.50,GG:2.25,8,16,5,3,11,0.2631578947368421,True,1m_b1500_g5_e14;1m_b1500_g5_e20;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25,1m_b1500_g5_e06;1m_b1500_g5_e19;1m_b1500_g5_e28,1m_b1500_g5_e02;1m_b1500_g5_e04;1m_b1500_g5_e10;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e13;1m_b1500_g5_e15;1m_b1500_g5_e17;1m_b1500_g5_e18;1m_b1500_g5_e26;1m_b1500_g5_e27
1,1500,5,RR:0.50,GG:2.50,8,17,5,3,12,0.25,True,1m_b1500_g5_e14;1m_b1500_g5_e20;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25,1m_b1500_g5_e06;1m_b1500_g5_e19;1m_b1500_g5_e28,1m_b1500_g5_e02;1m_b1500_g5_e04;1m_b1500_g5_e07;1m_b1500_g5_e10;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e13;1m_b1500_g5_e15;1m_b1500_g5_e18;1m_b1500_g5_e24;1m_b1500_g5_e26;1m_b1500_g5_e27
1,1500,5,RR:0.50,GG:2.75,8,17,5,3,12,0.25,True,1m_b1500_g5_e14;1m_b1500_g5_e20;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25,1m_b1500_g5_e06;1m_b1500_g5_e19;1m_b1500_g5_e28,1m_b1500_g5_e02;1m_b1500_g5_e04;1m_b1500_g5_e07;1m_b1500_g5_e10;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e13;1m_b1500_g5_e15;1m_b1500_g5_e18;1m_b1500_g5_e24;1m_b1500_g5_e26;1m_b1500_g5_e27
1,1500,5,RR:0.50,GG:3.00,8,18,5,3,13,0.23809523809523808,True,1m_b1500_g5_e14;1m_b1500_g5_e20;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25,1m_b1500_g5_e06;1m_b1500_g5_e19;1m_b1500_g5_e28,1m_b1500_g5_e01;1m_b1500_g5_e02;1m_b1500_g5_e04;1m_b1500_g5_e07;1m_b1500_g5_e10;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e13;1m_b1500_g5_e15;1m_b1500_g5_e18;1m_b1500_g5_e24;1m_b1500_g5_e26;1m_b1500_g5_e27
1,1500,5,RR:0.50,GG:3.25,8,17,5,3,12,0.25,True,1m_b1500_g5_e14;1m_b1500_g5_e20;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25,1m_b1500_g5_e06;1m_b1500_g5_e19;1m_b1500_g5_e28,1m_b1500_g5_e02;1m_b1500_g5_e04;1m_b1500_g5_e07;1m_b1500_g5_e10;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e13;1m_b1500_g5_e15;1m_b1500_g5_e18;1m_b1500_g5_e24;1m_b1500_g5_e26;1m_b1500_g5_e27
1,1500,5,RR:0.50,GG:3.50,8,16,4,4,12,0.2,True,1m_b1500_g5_e20;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25,1m_b1500_g5_e06;1m_b1500_g5_e14;1m_b1500_g5_e19;1m_b1500_g5_e28,1m_b1500_g5_e02;1m_b1500_g5_e04;1m_b1500_g5_e07;1m_b1500_g5_e10;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e13;1m_b1500_g5_e15;1m_b1500_g5_e18;1m_b1500_g5_e24;1m_b1500_g5_e26;1m_b1500_g5_e27
1,1500,5,RR:0.75,GG:0.50,9,16,7,2,9,0.3888888888888889,True,1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e20;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25;1m_b1500_g5_e26,1m_b1500_g5_e02;1m_b1500_g5_e28,1m_b1500_g5_e04;1m_b1500_g5_e05;1m_b1500_g5_e10;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e18;1m_b1500_g5_e21;1m_b1500_g5_e24;1m_b1500_g5_e27
1,1500,5,RR:0.75,GG:0.75,9,15,7,2,8,0.4117647058823529,True,1m_b1500_g5_e02;1m_b1500_g5_e13;1m_b1500_g5_e20;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25;1m_b1500_g5_e26,1m_b1500_g5_e14;1m_b1500_g5_e28,1m_b1500_g5_e04;1m_b1500_g5_e10;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e18;1m_b1500_g5_e21;1m_b1500_g5_e24;1m_b1500_g5_e27
1,1500,5,RR:0.75,GG:1.00,9,15,7,2,8,0.4117647058823529,True,1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e20;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25;1m_b1500_g5_e26,1m_b1500_g5_e02;1m_b1500_g5_e28,1m_b1500_g5_e04;1m_b1500_g5_e07;1m_b1500_g5_e10;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e18;1m_b1500_g5_e24;1m_b1500_g5_e27
1,1500,5,RR:0.75,GG:1.25,9,15,7,2,8,0.4117647058823529,True,1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e20;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25;1m_b1500_g5_e26,1m_b1500_g5_e02;1m_b1500_g5_e28,1m_b1500_g5_e04;1m_b1500_g5_e10;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e15;1m_b1500_g5_e18;1m_b1500_g5_e24;1m_b1500_g5_e27
1,1500,5,RR:0.75,GG:1.50,9,15,7,2,8,0.4117647058823529,True,1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e20;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25;1m_b1500_g5_e26,1m_b1500_g5_e02;1m_b1500_g5_e28,1m_b1500_g5_e04;1m_b1500_g5_e10;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e17;1m_b1500_g5_e18;1m_b1500_g5_e24;1m_b1500_g5_e27
1,1500,5,RR:0.75,GG:1.75,9,16,8,1,8,0.47058823529411764,True,1m_b1500_g5_e02;1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e20;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25;1m_b1500_g5_e26,1m_b1500_g5_e28,1m_b1500_g5_e04;1m_b1500_g5_e07;1m_b1500_g5_e10;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e15;1m_b1500_g5_e18;1m_b1500_g5_e27
1,1500,5,RR:0.75,GG:2.00,9,15,7,2,8,0.4117647058823529,True,1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e20;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25;1m_b1500_g5_e26,1m_b1500_g5_e02;1m_b1500_g5_e28,1m_b1500_g5_e04;1m_b1500_g5_e07;1m_b1500_g5_e10;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e15;1m_b1500_g5_e18;1m_b1500_g5_e27
1,1500,5,RR:0.75,GG:2.25,9,16,8,1,8,0.47058823529411764,True,1m_b1500_g5_e02;1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e20;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25;1m_b1500_g5_e26,1m_b1500_g5_e28,1m_b1500_g5_e04;1m_b1500_g5_e10;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e15;1m_b1500_g5_e17;1m_b1500_g5_e18;1m_b1500_g5_e27
1,1500,5,RR:0.75,GG:2.50,9,17,8,1,9,0.4444444444444444,True,1m_b1500_g5_e02;1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e20;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25;1m_b1500_g5_e26,1m_b1500_g5_e28,1m_b1500_g5_e04;1m_b1500_g5_e07;1m_b1500_g5_e10;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e15;1m_b1500_g5_e18;1m_b1500_g5_e24;1m_b1500_g5_e27
1,1500,5,RR:0.75,GG:2.75,9,17,8,1,9,0.4444444444444444,True,1m_b1500_g5_e02;1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e20;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25;1m_b1500_g5_e26,1m_b1500_g5_e28,1m_b1500_g5_e04;1m_b1500_g5_e07;1m_b1500_g5_e10;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e15;1m_b1500_g5_e18;1m_b1500_g5_e24;1m_b1500_g5_e27
1,1500,5,RR:0.75,GG:3.00,9,18,8,1,10,0.42105263157894735,True,1m_b1500_g5_e02;1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e20;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25;1m_b1500_g5_e26,1m_b1500_g5_e28,1m_b1500_g5_e01;1m_b1500_g5_e04;1m_b1500_g5_e07;1m_b1500_g5_e10;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e15;1m_b1500_g5_e18;1m_b1500_g5_e24;1m_b1500_g5_e27
1,1500,5,RR:0.75,GG:3.25,9,17,8,1,9,0.4444444444444444,True,1m_b1500_g5_e02;1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e20;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25;1m_b1500_g5_e26,1m_b1500_g5_e28,1m_b1500_g5_e04;1m_b1500_g5_e07;1m_b1500_g5_e10;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e15;1m_b1500_g5_e18;1m_b1500_g5_e24;1m_b1500_g5_e27
1,1500,5,RR:0.75,GG:3.50,9,16,7,2,9,0.3888888888888889,True,1m_b1500_g5_e02;1m_b1500_g5_e13;1m_b1500_g5_e20;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25;1m_b1500_g5_e26,1m_b1500_g5_e14;1m_b1500_g5_e28,1m_b1500_g5_e04;1m_b1500_g5_e07;1m_b1500_g5_e10;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e15;1m_b1500_g5_e18;1m_b1500_g5_e24;1m_b1500_g5_e27
1,1500,5,RR:1.00,GG:0.50,8,16,6,2,10,0.3333333333333333,True,1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25;1m_b1500_g5_e26,1m_b1500_g5_e02;1m_b1500_g5_e19,1m_b1500_g5_e04;1m_b1500_g5_e05;1m_b1500_g5_e10;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e18;1m_b1500_g5_e20;1m_b1500_g5_e21;1m_b1500_g5_e24;1m_b1500_g5_e27
1,1500,5,RR:1.00,GG:0.75,8,15,6,2,9,0.35294117647058826,True,1m_b1500_g5_e02;1m_b1500_g5_e13;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25;1m_b1500_g5_e26,1m_b1500_g5_e14;1m_b1500_g5_e19,1m_b1500_g5_e04;1m_b1500_g5_e10;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e18;1m_b1500_g5_e20;1m_b1500_g5_e21;1m_b1500_g5_e24;1m_b1500_g5_e27
1,1500,5,RR:1.00,GG:1.00,8,15,6,2,9,0.35294117647058826,True,1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25;1m_b1500_g5_e26,1m_b1500_g5_e02;1m_b1500_g5_e19,1m_b1500_g5_e04;1m_b1500_g5_e07;1m_b1500_g5_e10;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e18;1m_b1500_g5_e20;1m_b1500_g5_e24;1m_b1500_g5_e27
1,1500,5,RR:1.00,GG:1.25,8,15,6,2,9,0.35294117647058826,True,1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25;1m_b1500_g5_e26,1m_b1500_g5_e02;1m_b1500_g5_e19,1m_b1500_g5_e04;1m_b1500_g5_e10;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e15;1m_b1500_g5_e18;1m_b1500_g5_e20;1m_b1500_g5_e24;1m_b1500_g5_e27
1,1500,5,RR:1.00,GG:1.50,8,15,6,2,9,0.35294117647058826,True,1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25;1m_b1500_g5_e26,1m_b1500_g5_e02;1m_b1500_g5_e19,1m_b1500_g5_e04;1m_b1500_g5_e10;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e17;1m_b1500_g5_e18;1m_b1500_g5_e20;1m_b1500_g5_e24;1m_b1500_g5_e27
1,1500,5,RR:1.00,GG:1.75,8,16,7,1,9,0.4117647058823529,True,1m_b1500_g5_e02;1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25;1m_b1500_g5_e26,1m_b1500_g5_e19,1m_b1500_g5_e04;1m_b1500_g5_e07;1m_b1500_g5_e10;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e15;1m_b1500_g5_e18;1m_b1500_g5_e20;1m_b1500_g5_e27
1,1500,5,RR:1.00,GG:2.00,8,15,6,2,9,0.35294117647058826,True,1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25;1m_b1500_g5_e26,1m_b1500_g5_e02;1m_b1500_g5_e19,1m_b1500_g5_e04;1m_b1500_g5_e07;1m_b1500_g5_e10;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e15;1m_b1500_g5_e18;1m_b1500_g5_e20;1m_b1500_g5_e27
1,1500,5,RR:1.00,GG:2.25,8,16,7,1,9,0.4117647058823529,True,1m_b1500_g5_e02;1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25;1m_b1500_g5_e26,1m_b1500_g5_e19,1m_b1500_g5_e04;1m_b1500_g5_e10;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e15;1m_b1500_g5_e17;1m_b1500_g5_e18;1m_b1500_g5_e20;1m_b1500_g5_e27
1,1500,5,RR:1.00,GG:2.50,8,17,7,1,10,0.3888888888888889,True,1m_b1500_g5_e02;1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25;1m_b1500_g5_e26,1m_b1500_g5_e19,1m_b1500_g5_e04;1m_b1500_g5_e07;1m_b1500_g5_e10;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e15;1m_b1500_g5_e18;1m_b1500_g5_e20;1m_b1500_g5_e24;1m_b1500_g5_e27
1,1500,5,RR:1.00,GG:2.75,8,17,7,1,10,0.3888888888888889,True,1m_b1500_g5_e02;1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25;1m_b1500_g5_e26,1m_b1500_g5_e19,1m_b1500_g5_e04;1m_b1500_g5_e07;1m_b1500_g5_e10;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e15;1m_b1500_g5_e18;1m_b1500_g5_e20;1m_b1500_g5_e24;1m_b1500_g5_e27
1,1500,5,RR:1.00,GG:3.00,8,18,7,1,11,0.3684210526315789,True,1m_b1500_g5_e02;1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25;1m_b1500_g5_e26,1m_b1500_g5_e19,1m_b1500_g5_e01;1m_b1500_g5_e04;1m_b1500_g5_e07;1m_b1500_g5_e10;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e15;1m_b1500_g5_e18;1m_b1500_g5_e20;1m_b1500_g5_e24;1m_b1500_g5_e27
1,1500,5,RR:1.00,GG:3.25,8,17,7,1,10,0.3888888888888889,True,1m_b1500_g5_e02;1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25;1m_b1500_g5_e26,1m_b1500_g5_e19,1m_b1500_g5_e04;1m_b1500_g5_e07;1m_b1500_g5_e10;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e15;1m_b1500_g5_e18;1m_b1500_g5_e20;1m_b1500_g5_e24;1m_b1500_g5_e27
1,1500,5,RR:1.00,GG:3.50,8,16,6,2,10,0.3333333333333333,True,1m_b1500_g5_e02;1m_b1500_g5_e13;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25;1m_b1500_g5_e26,1m_b1500_g5_e14;1m_b1500_g5_e19,1m_b1500_g5_e04;1m_b1500_g5_e07;1m_b1500_g5_e10;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e15;1m_b1500_g5_e18;1m_b1500_g5_e20;1m_b1500_g5_e24;1m_b1500_g5_e27
1,1500,5,RR:1.25,GG:0.50,10,16,7,3,9,0.3684210526315789,True,1m_b1500_g5_e11;1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25;1m_b1500_g5_e26,1m_b1500_g5_e02;1m_b1500_g5_e19;1m_b1500_g5_e28,1m_b1500_g5_e04;1m_b1500_g5_e05;1m_b1500_g5_e10;1m_b1500_g5_e12;1m_b1500_g5_e18;1m_b1500_g5_e20;1m_b1500_g5_e21;1m_b1500_g5_e24;1m_b1500_g5_e27
1,1500,5,RR:1.25,GG:0.75,10,15,7,3,8,0.3888888888888889,True,1m_b1500_g5_e02;1m_b1500_g5_e11;1m_b1500_g5_e13;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25;1m_b1500_g5_e26,1m_b1500_g5_e14;1m_b1500_g5_e19;1m_b1500_g5_e28,1m_b1500_g5_e04;1m_b1500_g5_e10;1m_b1500_g5_e12;1m_b1500_g5_e18;1m_b1500_g5_e20;1m_b1500_g5_e21;1m_b1500_g5_e24;1m_b1500_g5_e27
1,1500,5,RR:1.25,GG:1.00,10,15,7,3,8,0.3888888888888889,True,1m_b1500_g5_e11;1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25;1m_b1500_g5_e26,1m_b1500_g5_e02;1m_b1500_g5_e19;1m_b1500_g5_e28,1m_b1500_g5_e04;1m_b1500_g5_e07;1m_b1500_g5_e10;1m_b1500_g5_e12;1m_b1500_g5_e18;1m_b1500_g5_e20;1m_b1500_g5_e24;1m_b1500_g5_e27
1,1500,5,RR:1.25,GG:1.25,10,15,7,3,8,0.3888888888888889,True,1m_b1500_g5_e11;1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25;1m_b1500_g5_e26,1m_b1500_g5_e02;1m_b1500_g5_e19;1m_b1500_g5_e28,1m_b1500_g5_e04;1m_b1500_g5_e10;1m_b1500_g5_e12;1m_b1500_g5_e15;1m_b1500_g5_e18;1m_b1500_g5_e20;1m_b1500_g5_e24;1m_b1500_g5_e27
1,1500,5,RR:1.25,GG:1.50,10,15,7,3,8,0.3888888888888889,True,1m_b1500_g5_e11;1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25;1m_b1500_g5_e26,1m_b1500_g5_e02;1m_b1500_g5_e19;1m_b1500_g5_e28,1m_b1500_g5_e04;1m_b1500_g5_e10;1m_b1500_g5_e12;1m_b1500_g5_e17;1m_b1500_g5_e18;1m_b1500_g5_e20;1m_b1500_g5_e24;1m_b1500_g5_e27
1,1500,5,RR:1.25,GG:1.75,10,16,8,2,8,0.4444444444444444,True,1m_b1500_g5_e02;1m_b1500_g5_e11;1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25;1m_b1500_g5_e26,1m_b1500_g5_e19;1m_b1500_g5_e28,1m_b1500_g5_e04;1m_b1500_g5_e07;1m_b1500_g5_e10;1m_b1500_g5_e12;1m_b1500_g5_e15;1m_b1500_g5_e18;1m_b1500_g5_e20;1m_b1500_g5_e27
1,1500,5,RR:1.25,GG:2.00,10,15,7,3,8,0.3888888888888889,True,1m_b1500_g5_e11;1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25;1m_b1500_g5_e26,1m_b1500_g5_e02;1m_b1500_g5_e19;1m_b1500_g5_e28,1m_b1500_g5_e04;1m_b1500_g5_e07;1m_b1500_g5_e10;1m_b1500_g5_e12;1m_b1500_g5_e15;1m_b1500_g5_e18;1m_b1500_g5_e20;1m_b1500_g5_e27
1,1500,5,RR:1.25,GG:2.25,10,16,8,2,8,0.4444444444444444,True,1m_b1500_g5_e02;1m_b1500_g5_e11;1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25;1m_b1500_g5_e26,1m_b1500_g5_e19;1m_b1500_g5_e28,1m_b1500_g5_e04;1m_b1500_g5_e10;1m_b1500_g5_e12;1m_b1500_g5_e15;1m_b1500_g5_e17;1m_b1500_g5_e18;1m_b1500_g5_e20;1m_b1500_g5_e27
1,1500,5,RR:1.25,GG:2.50,10,17,8,2,9,0.42105263157894735,True,1m_b1500_g5_e02;1m_b1500_g5_e11;1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25;1m_b1500_g5_e26,1m_b1500_g5_e19;1m_b1500_g5_e28,1m_b1500_g5_e04;1m_b1500_g5_e07;1m_b1500_g5_e10;1m_b1500_g5_e12;1m_b1500_g5_e15;1m_b1500_g5_e18;1m_b1500_g5_e20;1m_b1500_g5_e24;1m_b1500_g5_e27
1,1500,5,RR:1.25,GG:2.75,10,17,8,2,9,0.42105263157894735,True,1m_b1500_g5_e02;1m_b1500_g5_e11;1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25;1m_b1500_g5_e26,1m_b1500_g5_e19;1m_b1500_g5_e28,1m_b1500_g5_e04;1m_b1500_g5_e07;1m_b1500_g5_e10;1m_b1500_g5_e12;1m_b1500_g5_e15;1m_b1500_g5_e18;1m_b1500_g5_e20;1m_b1500_g5_e24;1m_b1500_g5_e27
1,1500,5,RR:1.25,GG:3.00,10,18,8,2,10,0.4,True,1m_b1500_g5_e02;1m_b1500_g5_e11;1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e22;1m_b1500_g5_e23;1m_b1500_g5_e25;1m_b1500_g5_e26,1m_b1500_g5_e19;1m_b1500_g5_e28,1m_b1500_g5_e01;1m_b1500_g5_e04;1m_b1500_g5_e07;1m_b1500_g5_e10;1m_b1500_g5_e12;1m_b1500_g5_e15;1m_b1500_g5_e18;1m_b1500_g5_e20;1m_b1500_g5_e24;1m_b1500_g5_e27
