case,months,start,end,rr,strategy,risk_reward,budget,eligible,breached,trade_key,interval_start,exit,accepted,closed
1m_2021-04-01,1,2021-04-01T00:00:00,2021-05-01T00:00:00,GG:1.25,GG,1.25,1500,True,False,,,,139,139
1m_2021-04-01,1,2021-04-01T00:00:00,2021-05-01T00:00:00,GG:1.25,GG,1.25,6800,True,False,,,,139,139
1m_2021-04-01,1,2021-04-01T00:00:00,2021-05-01T00:00:00,GG:1.50,GG,1.50,1500,True,False,,,,132,132
1m_2021-04-01,1,2021-04-01T00:00:00,2021-05-01T00:00:00,GG:1.50,GG,1.50,6800,True,False,,,,132,132
1m_2021-04-01,1,2021-04-01T00:00:00,2021-05-01T00:00:00,GG:1.75,GG,1.75,1500,True,False,,,,125,125
1m_2021-04-01,1,2021-04-01T00:00:00,2021-05-01T00:00:00,GG:1.75,GG,1.75,6800,True,False,,,,125,125
1m_2021-04-01,1,2021-04-01T00:00:00,2021-05-01T00:00:00,GG:2.00,GG,2.00,1500,True,False,,,,122,122
1m_2021-04-01,1,2021-04-01T00:00:00,2021-05-01T00:00:00,GG:2.00,GG,2.00,6800,True,False,,,,122,122
1m_2021-04-01,1,2021-04-01T00:00:00,2021-05-01T00:00:00,GG:2.25,GG,2.25,1500,True,False,,,,112,112
1m_2021-04-01,1,2021-04-01T00:00:00,2021-05-01T00:00:00,GG:2.25,GG,2.25,6800,True,False,,,,112,112
1m_2021-04-01,1,2021-04-01T00:00:00,2021-05-01T00:00:00,GG:2.50,GG,2.50,1500,True,False,,,,105,105
1m_2021-04-01,1,2021-04-01T00:00:00,2021-05-01T00:00:00,GG:2.50,GG,2.50,6800,True,False,,,,105,105
1m_2021-04-01,1,2021-04-01T00:00:00,2021-05-01T00:00:00,GG:2.75,GG,2.75,1500,True,False,,,,102,102
1m_2021-04-01,1,2021-04-01T00:00:00,2021-05-01T00:00:00,GG:2.75,GG,2.75,6800,True,False,,,,102,102
1m_2021-04-01,1,2021-04-01T00:00:00,2021-05-01T00:00:00,GG:3.00,GG,3.00,1500,True,False,,,,101,101
1m_2021-04-01,1,2021-04-01T00:00:00,2021-05-01T00:00:00,GG:3.00,GG,3.00,6800,True,False,,,,101,101
1m_2021-04-01,1,2021-04-01T00:00:00,2021-05-01T00:00:00,GG:3.25,GG,3.25,1500,True,False,,,,100,100
1m_2021-04-01,1,2021-04-01T00:00:00,2021-05-01T00:00:00,GG:3.25,GG,3.25,6800,True,False,,,,100,100
1m_2021-04-01,1,2021-04-01T00:00:00,2021-05-01T00:00:00,GG:3.50,GG,3.50,1500,True,False,,,,98,98
1m_2021-04-01,1,2021-04-01T00:00:00,2021-05-01T00:00:00,GG:3.50,GG,3.50,6800,True,False,,,,98,98
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,RR:0.50,RR,0.50,1500,True,True,RR0.50:8-9:129:476,2021-05-19T09:35:40,2021-05-19T09:35:40,125,125
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,RR:0.50,RR,0.50,6800,True,False,,,,125,125
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,RR:0.75,RR,0.75,1500,True,False,,,,123,123
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,RR:0.75,RR,0.75,6800,True,False,,,,123,123
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,RR:1.00,RR,1.00,1500,True,False,,,,115,115
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,RR:1.00,RR,1.00,6800,True,False,,,,115,115
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,RR:1.25,RR,1.25,1500,True,False,,,,111,111
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,RR:1.25,RR,1.25,6800,True,False,,,,111,111
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,RR:1.50,RR,1.50,1500,True,False,,,,106,106
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,RR:1.50,RR,1.50,6800,True,False,,,,106,106
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,RR:1.75,RR,1.75,1500,True,False,,,,101,101
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,RR:1.75,RR,1.75,6800,True,False,,,,101,101
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,RR:2.00,RR,2.00,1500,True,False,,,,98,98
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,RR:2.00,RR,2.00,6800,True,False,,,,98,98
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,RR:2.25,RR,2.25,1500,True,False,,,,96,96
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,RR:2.25,RR,2.25,6800,True,False,,,,96,96
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,RR:2.50,RR,2.50,1500,True,False,,,,96,96
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,RR:2.50,RR,2.50,6800,True,False,,,,96,96
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,RR:2.75,RR,2.75,1500,True,False,,,,93,93
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,RR:2.75,RR,2.75,6800,True,False,,,,93,93
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,RR:3.00,RR,3.00,1500,True,False,,,,91,91
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,RR:3.00,RR,3.00,6800,True,False,,,,91,91
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,RR:3.25,RR,3.25,1500,True,False,,,,87,87
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,RR:3.25,RR,3.25,6800,True,False,,,,87,87
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,RR:3.50,RR,3.50,1500,True,False,,,,87,87
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,RR:3.50,RR,3.50,6800,True,False,,,,87,87
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,GG:0.50,GG,0.50,1500,True,False,,,,183,183
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,GG:0.50,GG,0.50,6800,True,False,,,,183,183
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,GG:0.75,GG,0.75,1500,True,False,,,,169,169
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,GG:0.75,GG,0.75,6800,True,False,,,,169,169
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,GG:1.00,GG,1.00,1500,True,False,,,,153,153
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,GG:1.00,GG,1.00,6800,True,False,,,,153,153
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,GG:1.25,GG,1.25,1500,True,False,,,,146,146
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,GG:1.25,GG,1.25,6800,True,False,,,,146,146
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,GG:1.50,GG,1.50,1500,True,False,,,,138,138
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,GG:1.50,GG,1.50,6800,True,False,,,,138,138
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,GG:1.75,GG,1.75,1500,True,False,,,,128,128
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,GG:1.75,GG,1.75,6800,True,False,,,,128,128
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,GG:2.00,GG,2.00,1500,True,False,,,,124,124
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,GG:2.00,GG,2.00,6800,True,False,,,,124,124
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,GG:2.25,GG,2.25,1500,True,False,,,,120,120
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,GG:2.25,GG,2.25,6800,True,False,,,,120,120
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,GG:2.50,GG,2.50,1500,True,False,,,,115,115
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,GG:2.50,GG,2.50,6800,True,False,,,,115,115
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,GG:2.75,GG,2.75,1500,True,False,,,,111,111
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,GG:2.75,GG,2.75,6800,True,False,,,,111,111
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,GG:3.00,GG,3.00,1500,True,False,,,,111,111
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,GG:3.00,GG,3.00,6800,True,False,,,,111,111
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,GG:3.25,GG,3.25,1500,True,False,,,,109,109
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,GG:3.25,GG,3.25,6800,True,False,,,,109,109
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,GG:3.50,GG,3.50,1500,True,False,,,,109,109
1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,GG:3.50,GG,3.50,6800,True,False,,,,109,109
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,RR:0.50,RR,0.50,1500,True,False,,,,145,145
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,RR:0.50,RR,0.50,6800,True,False,,,,145,145
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,RR:0.75,RR,0.75,1500,True,False,,,,137,137
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,RR:0.75,RR,0.75,6800,True,False,,,,137,137
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,RR:1.00,RR,1.00,1500,True,False,,,,131,131
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,RR:1.00,RR,1.00,6800,True,False,,,,131,131
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,RR:1.25,RR,1.25,1500,True,False,,,,124,124
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,RR:1.25,RR,1.25,6800,True,False,,,,124,124
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,RR:1.50,RR,1.50,1500,True,False,,,,120,120
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,RR:1.50,RR,1.50,6800,True,False,,,,120,120
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,RR:1.75,RR,1.75,1500,True,False,,,,112,112
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,RR:1.75,RR,1.75,6800,True,False,,,,112,112
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,RR:2.00,RR,2.00,1500,True,False,,,,111,111
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,RR:2.00,RR,2.00,6800,True,False,,,,111,111
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,RR:2.25,RR,2.25,1500,True,False,,,,111,111
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,RR:2.25,RR,2.25,6800,True,False,,,,111,111
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,RR:2.50,RR,2.50,1500,True,False,,,,107,107
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,RR:2.50,RR,2.50,6800,True,False,,,,107,107
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,RR:2.75,RR,2.75,1500,True,False,,,,106,106
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,RR:2.75,RR,2.75,6800,True,False,,,,106,106
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,RR:3.00,RR,3.00,1500,True,False,,,,102,102
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,RR:3.00,RR,3.00,6800,True,False,,,,102,102
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,RR:3.25,RR,3.25,1500,True,False,,,,104,104
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,RR:3.25,RR,3.25,6800,True,False,,,,104,104
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,RR:3.50,RR,3.50,1500,True,False,,,,103,103
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,RR:3.50,RR,3.50,6800,True,False,,,,103,103
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,GG:0.50,GG,0.50,1500,True,False,,,,174,174
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,GG:0.50,GG,0.50,6800,True,False,,,,174,174
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,GG:0.75,GG,0.75,1500,True,False,,,,149,149
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,GG:0.75,GG,0.75,6800,True,False,,,,149,149
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,GG:1.00,GG,1.00,1500,True,False,,,,140,140
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,GG:1.00,GG,1.00,6800,True,False,,,,140,140
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,GG:1.25,GG,1.25,1500,True,False,,,,129,129
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,GG:1.25,GG,1.25,6800,True,False,,,,129,129
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,GG:1.50,GG,1.50,1500,True,False,,,,116,116
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,GG:1.50,GG,1.50,6800,True,False,,,,116,116
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,GG:1.75,GG,1.75,1500,True,False,,,,113,113
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,GG:1.75,GG,1.75,6800,True,False,,,,113,113
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,GG:2.00,GG,2.00,1500,True,False,,,,110,110
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,GG:2.00,GG,2.00,6800,True,False,,,,110,110
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,GG:2.25,GG,2.25,1500,True,False,,,,106,106
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,GG:2.25,GG,2.25,6800,True,False,,,,106,106
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,GG:2.50,GG,2.50,1500,True,False,,,,101,101
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,GG:2.50,GG,2.50,6800,True,False,,,,101,101
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,GG:2.75,GG,2.75,1500,True,False,,,,98,98
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,GG:2.75,GG,2.75,6800,True,False,,,,98,98
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,GG:3.00,GG,3.00,1500,True,False,,,,98,98
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,GG:3.00,GG,3.00,6800,True,False,,,,98,98
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,GG:3.25,GG,3.25,1500,True,False,,,,95,95
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,GG:3.25,GG,3.25,6800,True,False,,,,95,95
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,GG:3.50,GG,3.50,1500,True,False,,,,95,95
1m_2021-06-01,1,2021-06-01T00:00:00,2021-07-01T00:00:00,GG:3.50,GG,3.50,6800,True,False,,,,95,95
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,RR:0.50,RR,0.50,1500,True,False,,,,130,130
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,RR:0.50,RR,0.50,6800,True,False,,,,130,130
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,RR:0.75,RR,0.75,1500,True,False,,,,121,121
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,RR:0.75,RR,0.75,6800,True,False,,,,121,121
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,RR:1.00,RR,1.00,1500,True,False,,,,111,111
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,RR:1.00,RR,1.00,6800,True,False,,,,111,111
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,RR:1.25,RR,1.25,1500,True,False,,,,111,111
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,RR:1.25,RR,1.25,6800,True,False,,,,111,111
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,RR:1.50,RR,1.50,1500,True,False,,,,108,108
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,RR:1.50,RR,1.50,6800,True,False,,,,108,108
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,RR:1.75,RR,1.75,1500,True,False,,,,108,108
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,RR:1.75,RR,1.75,6800,True,False,,,,108,108
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,RR:2.00,RR,2.00,1500,True,False,,,,103,103
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,RR:2.00,RR,2.00,6800,True,False,,,,103,103
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,RR:2.25,RR,2.25,1500,True,False,,,,99,99
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,RR:2.25,RR,2.25,6800,True,False,,,,99,99
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,RR:2.50,RR,2.50,1500,True,False,,,,96,96
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,RR:2.50,RR,2.50,6800,True,False,,,,96,96
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,RR:2.75,RR,2.75,1500,True,False,,,,95,95
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,RR:2.75,RR,2.75,6800,True,False,,,,95,95
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,RR:3.00,RR,3.00,1500,True,False,,,,95,95
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,RR:3.00,RR,3.00,6800,True,False,,,,95,95
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,RR:3.25,RR,3.25,1500,True,False,,,,94,94
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,RR:3.25,RR,3.25,6800,True,False,,,,94,94
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,RR:3.50,RR,3.50,1500,True,False,,,,93,93
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,RR:3.50,RR,3.50,6800,True,False,,,,93,93
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,GG:0.50,GG,0.50,1500,True,False,,,,185,185
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,GG:0.50,GG,0.50,6800,True,False,,,,185,185
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,GG:0.75,GG,0.75,1500,True,False,,,,164,164
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,GG:0.75,GG,0.75,6800,True,False,,,,164,164
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,GG:1.00,GG,1.00,1500,True,False,,,,152,152
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,GG:1.00,GG,1.00,6800,True,False,,,,152,152
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,GG:1.25,GG,1.25,1500,True,False,,,,138,138
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,GG:1.25,GG,1.25,6800,True,False,,,,138,138
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,GG:1.50,GG,1.50,1500,True,False,,,,133,133
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,GG:1.50,GG,1.50,6800,True,False,,,,133,133
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,GG:1.75,GG,1.75,1500,True,False,,,,126,126
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,GG:1.75,GG,1.75,6800,True,False,,,,126,126
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,GG:2.00,GG,2.00,1500,True,False,,,,118,118
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,GG:2.00,GG,2.00,6800,True,False,,,,118,118
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,GG:2.25,GG,2.25,1500,True,False,,,,110,110
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,GG:2.25,GG,2.25,6800,True,False,,,,110,110
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,GG:2.50,GG,2.50,1500,True,False,,,,108,108
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,GG:2.50,GG,2.50,6800,True,False,,,,108,108
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,GG:2.75,GG,2.75,1500,True,False,,,,106,106
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,GG:2.75,GG,2.75,6800,True,False,,,,106,106
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,GG:3.00,GG,3.00,1500,True,False,,,,101,101
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,GG:3.00,GG,3.00,6800,True,False,,,,101,101
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,GG:3.25,GG,3.25,1500,True,False,,,,100,100
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,GG:3.25,GG,3.25,6800,True,False,,,,100,100
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,GG:3.50,GG,3.50,1500,True,False,,,,97,97
1m_2021-07-01,1,2021-07-01T00:00:00,2021-08-01T00:00:00,GG:3.50,GG,3.50,6800,True,False,,,,97,97
1m_2021-08-01,1,2021-08-01T00:00:00,2021-09-01T00:00:00,RR:0.50,RR,0.50,1500,True,False,,,,133,133
1m_2021-08-01,1,2021-08-01T00:00:00,2021-09-01T00:00:00,RR:0.50,RR,0.50,6800,True,False,,,,133,133
1m_2021-08-01,1,2021-08-01T00:00:00,2021-09-01T00:00:00,RR:0.75,RR,0.75,1500,True,False,,,,129,129
1m_2021-08-01,1,2021-08-01T00:00:00,2021-09-01T00:00:00,RR:0.75,RR,0.75,6800,True,False,,,,129,129
1m_2021-08-01,1,2021-08-01T00:00:00,2021-09-01T00:00:00,RR:1.00,RR,1.00,1500,True,False,,,,118,118
1m_2021-08-01,1,2021-08-01T00:00:00,2021-09-01T00:00:00,RR:1.00,RR,1.00,6800,True,False,,,,118,118
1m_2021-08-01,1,2021-08-01T00:00:00,2021-09-01T00:00:00,RR:1.25,RR,1.25,1500,True,False,,,,115,115
1m_2021-08-01,1,2021-08-01T00:00:00,2021-09-01T00:00:00,RR:1.25,RR,1.25,6800,True,False,,,,115,115
1m_2021-08-01,1,2021-08-01T00:00:00,2021-09-01T00:00:00,RR:1.50,RR,1.50,1500,True,False,,,,109,109
1m_2021-08-01,1,2021-08-01T00:00:00,2021-09-01T00:00:00,RR:1.50,RR,1.50,6800,True,False,,,,109,109
1m_2021-08-01,1,2021-08-01T00:00:00,2021-09-01T00:00:00,RR:1.75,RR,1.75,1500,True,False,,,,107,107
1m_2021-08-01,1,2021-08-01T00:00:00,2021-09-01T00:00:00,RR:1.75,RR,1.75,6800,True,False,,,,107,107
1m_2021-08-01,1,2021-08-01T00:00:00,2021-09-01T00:00:00,RR:2.00,RR,2.00,1500,True,False,,,,106,106
1m_2021-08-01,1,2021-08-01T00:00:00,2021-09-01T00:00:00,RR:2.00,RR,2.00,6800,True,False,,,,106,106
1m_2021-08-01,1,2021-08-01T00:00:00,2021-09-01T00:00:00,RR:2.25,RR,2.25,1500,True,False,,,,104,104
1m_2021-08-01,1,2021-08-01T00:00:00,2021-09-01T00:00:00,RR:2.25,RR,2.25,6800,True,False,,,,104,104
1m_2021-08-01,1,2021-08-01T00:00:00,2021-09-01T00:00:00,RR:2.50,RR,2.50,1500,True,False,,,,104,104
1m_2021-08-01,1,2021-08-01T00:00:00,2021-09-01T00:00:00,RR:2.50,RR,2.50,6800,True,False,,,,104,104
1m_2021-08-01,1,2021-08-01T00:00:00,2021-09-01T00:00:00,RR:2.75,RR,2.75,1500,True,False,,,,105,105
1m_2021-08-01,1,2021-08-01T00:00:00,2021-09-01T00:00:00,RR:2.75,RR,2.75,6800,True,False,,,,105,105
1m_2021-08-01,1,2021-08-01T00:00:00,2021-09-01T00:00:00,RR:3.00,RR,3.00,1500,True,False,,,,104,104
1m_2021-08-01,1,2021-08-01T00:00:00,2021-09-01T00:00:00,RR:3.00,RR,3.00,6800,True,False,,,,104,104
1m_2021-08-01,1,2021-08-01T00:00:00,2021-09-01T00:00:00,RR:3.25,RR,3.25,1500,True,False,,,,99,99
1m_2021-08-01,1,2021-08-01T00:00:00,2021-09-01T00:00:00,RR:3.25,RR,3.25,6800,True,False,,,,99,99
1m_2021-08-01,1,2021-08-01T00:00:00,2021-09-01T00:00:00,RR:3.50,RR,3.50,1500,True,False,,,,96,96
1m_2021-08-01,1,2021-08-01T00:00:00,2021-09-01T00:00:00,RR:3.50,RR,3.50,6800,True,False,,,,96,96
1m_2021-08-01,1,2021-08-01T00:00:00,2021-09-01T00:00:00,GG:0.50,GG,0.50,1500,True,False,,,,173,173
1m_2021-08-01,1,2021-08-01T00:00:00,2021-09-01T00:00:00,GG:0.50,GG,0.50,6800,True,False,,,,173,173
1m_2021-08-01,1,2021-08-01T00:00:00,2021-09-01T00:00:00,GG:0.75,GG,0.75,1500,True,False,,,,156,156
1m_2021-08-01,1,2021-08-01T00:00:00,2021-09-01T00:00:00,GG:0.75,GG,0.75,6800,True,False,,,,156,156
1m_2021-08-01,1,2021-08-01T00:00:00,2021-09-01T00:00:00,GG:1.00,GG,1.00,1500,True,False,,,,140,140
1m_2021-08-01,1,2021-08-01T00:00:00,2021-09-01T00:00:00,GG:1.00,GG,1.00,6800,True,False,,,,140,140
1m_2021-08-01,1,2021-08-01T00:00:00,2021-09-01T00:00:00,GG:1.25,GG,1.25,1500,True,False,,,,133,133
1m_2021-08-01,1,2021-08-01T00:00:00,2021-09-01T00:00:00,GG:1.25,GG,1.25,6800,True,False,,,,133,133
