at,account_id,trade_key,entry_at,equity_before,floor_before,mae,mfe,gross_pnl,adverse_equity,equity_after,floor_after,alive_after,death_equity
2026-03-02T03:30:00,4,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5603.4,100.0,-17.0,229.5,184.0,5586.4,5786.35,100.0,True,
2026-03-02T03:30:00,57,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5603.4,100.0,-17.0,229.5,184.0,5586.4,5786.35,100.0,True,
2026-03-02T03:30:00,58,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5603.4,100.0,-17.0,229.5,184.0,5586.4,5786.35,100.0,True,
2026-03-02T03:30:00,59,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5603.4,100.0,-17.0,229.5,184.0,5586.4,5786.35,100.0,True,
2026-03-02T03:30:00,60,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5603.4,100.0,-17.0,229.5,184.0,5586.4,5786.35,100.0,True,
2026-03-02T03:30:00,69,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5603.4,100.0,-17.0,229.5,184.0,5586.4,5786.35,100.0,True,
2026-03-02T03:30:00,70,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5603.4,100.0,-17.0,229.5,184.0,5586.4,5786.35,100.0,True,
2026-03-02T03:30:00,71,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5603.4,100.0,-17.0,229.5,184.0,5586.4,5786.35,100.0,True,
2026-03-02T03:30:00,72,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5603.4,100.0,-17.0,229.5,184.0,5586.4,5786.35,100.0,True,
2026-03-02T03:30:00,73,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5603.4,100.0,-17.0,229.5,184.0,5586.4,5786.35,100.0,True,
2026-03-02T03:30:00,74,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5603.4,100.0,-17.0,229.5,184.0,5586.4,5786.35,100.0,True,
2026-03-02T03:30:00,75,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5603.4,100.0,-17.0,229.5,184.0,5586.4,5786.35,100.0,True,
2026-03-02T03:30:00,83,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5603.4,100.0,-17.0,229.5,184.0,5586.4,5786.35,100.0,True,
2026-03-02T03:30:00,84,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5603.4,100.0,-17.0,229.5,184.0,5586.4,5786.35,100.0,True,
2026-03-02T03:30:00,85,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5603.4,100.0,-17.0,229.5,184.0,5586.4,5786.35,100.0,True,
2026-03-02T03:30:00,86,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5603.4,100.0,-17.0,229.5,184.0,5586.4,5786.35,100.0,True,
2026-03-02T03:30:00,87,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5603.4,100.0,-17.0,229.5,184.0,5586.4,5786.35,100.0,True,
2026-03-02T03:30:00,88,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5603.4,100.0,-17.0,229.5,184.0,5586.4,5786.35,100.0,True,
2026-03-02T03:30:00,89,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5603.4,100.0,-17.0,229.5,184.0,5586.4,5786.35,100.0,True,
2026-03-02T03:30:00,92,RR1.00:2-3:555:2093,2026-03-02T02:50:40,5489.45,100.0,-17.0,229.5,184.0,5472.45,5672.4,100.0,True,
2026-03-02T11:30:00,4,RR1.00:10-11:584:2112,2026-03-02T10:40:40,5786.35,100.0,-24.0,193.0,165.5,5762.35,5950.8,100.0,True,
2026-03-02T11:30:00,57,RR1.00:10-11:584:2112,2026-03-02T10:40:40,5786.35,100.0,-24.0,193.0,165.5,5762.35,5950.8,100.0,True,
