date,0.50,0.75,1.00,1.25,1.50,1.75,2.00,2.25,2.50,2.75,3.00,3.25,3.50
2020-01-02,81.8,81.8,81.8,89.8,37.3,37.3,69.3,75.8,122.3,122.3,190.35,190.35,190.35
2020-01-03,95.0,26.5,90.5,174.05,121.55,139.05,120.1,126.6,173.1,111.05,179.1,179.1,179.1
2020-01-06,294.2,207.75,227.25,316.8,222.4,280.4,261.45,267.95,314.45,252.4,320.45,320.45,294.45
2020-01-07,243.85,94.5,114.0,203.55,126.15,184.15,165.2,171.7,223.7,178.3,246.35,246.35,220.35
2020-01-08,305.5,197.15,216.65,340.2,265.3,236.35,258.4,266.4,279.9,234.5,302.55,324.55,298.55
2020-01-09,261.2,158.4,195.4,318.95,248.55,235.6,257.65,230.7,244.2,198.8,266.85,288.85,262.85
2020-01-10,206.85,139.05,179.05,308.65,238.25,225.3,247.35,220.4,210.95,168.05,241.6,263.6,237.6
2020-01-13,311.9,269.1,305.65,436.3,365.9,410.55,429.65,413.7,356.8,313.9,393.45,444.95,418.95
2020-01-14,279.25,220.45,257.0,387.65,317.25,361.9,381.0,365.05,308.15,265.25,344.8,396.3,370.3
2020-01-15,290.85,195.05,180.2,310.85,296.5,341.15,360.25,344.3,252.45,210.55,290.1,384.65,358.65
2020-01-16,333.5,276.25,265.9,396.55,385.2,429.85,460.45,401.0,329.15,287.25,366.8,473.4,447.4
2020-01-17,373.25,293.5,283.15,413.8,407.95,452.6,483.2,436.25,364.4,305.0,384.55,491.15,472.15
2020-01-20,350.35,245.15,234.8,365.45,359.6,404.25,434.85,401.45,329.6,275.2,354.75,440.4,421.4
2020-01-21,333.55,220.3,240.95,308.7,302.85,347.5,378.1,396.25,324.4,270.0,349.55,427.15,408.15
2020-01-22,351.7,238.45,305.65,380.4,336.1,338.25,339.35,357.5,285.65,231.25,354.8,432.4,413.4
2020-01-23,379.95,318.7,373.95,448.7,404.4,406.55,412.65,435.8,331.0,276.6,400.15,477.75,458.75
2020-01-24,353.6,273.35,319.15,393.9,369.6,371.75,377.85,401.0,296.2,241.8,365.35,419.55,400.55
2020-01-27,338.25,102.1,164.9,172.7,148.4,150.55,156.65,179.8,75.0,20.6,144.15,198.35,179.35
2020-01-28,406.5,189.85,277.65,316.45,352.65,326.85,347.45,349.6,244.8,204.9,289.55,343.75,324.75
2020-01-29,325.2,131.05,258.4,331.25,257.45,231.65,252.25,254.4,149.6,109.7,194.35,248.55,229.55
2020-01-30,257.9,125.75,355.65,577.5,503.7,477.9,498.5,500.65,291.85,251.95,336.6,390.8,371.8
2020-01-31,160.1,27.95,232.35,405.8,332.0,306.2,326.8,328.95,120.15,80.25,164.9,219.1,200.1
2020-02-03,331.75,199.6,341.5,514.95,490.7,397.55,418.15,420.3,211.5,171.6,256.25,365.45,346.45
2020-02-04,350.85,233.2,411.65,614.15,637.9,552.75,643.85,646.0,437.2,397.3,512.95,631.65,612.65
2020-02-05,517.05,407.9,442.9,645.4,669.15,661.0,752.1,754.25,545.45,505.55,621.2,739.9,720.9
2020-02-06,595.65,440.0,494.0,687.05,730.8,722.65,813.75,824.4,560.65,530.25,645.9,782.6,763.6
2020-02-07,588.3,472.65,418.8,538.85,582.6,574.45,665.55,676.2,412.45,382.05,497.7,634.4,615.4
2020-02-10,643.5,444.85,391.0,511.05,554.8,579.65,697.75,708.4,466.15,435.75,605.45,714.7,695.7
2020-02-11,531.7,314.55,260.7,402.3,447.05,426.4,544.5,555.15,312.9,282.5,452.2,561.45,542.45
2020-02-12,581.9,370.75,330.9,480.0,570.8,547.2,669.3,687.45,424.2,393.8,563.5,672.75,657.25
2020-02-13,431.55,220.4,229.05,378.15,468.95,445.35,567.45,585.6,342.85,312.45,538.2,647.45,713.0
2020-02-14,449.3,267.65,282.8,395.9,494.7,485.1,607.2,625.35,398.1,367.7,551.1,660.35,725.9
2020-02-17,488.5,312.35,330.05,435.7,541.5,531.9,657.15,675.3,448.05,417.65,601.05,710.3,775.85
2020-02-18,538.15,397.0,414.75,521.95,710.25,700.65,830.4,833.05,605.8,575.4,758.8,868.05,891.15
2020-02-19,501.2,459.8,477.55,584.75,734.6,725.0,896.25,898.9,671.65,641.25,824.65,945.4,968.5
2020-02-20,517.35,475.95,513.7,637.45,739.3,747.7,918.95,921.6,732.9,702.5,885.9,1006.65,1032.25
2020-02-21,400.55,359.15,363.45,487.2,602.55,615.95,813.2,815.85,627.15,596.75,707.2,827.95,853.55
2020-02-24,203.4,188.0,60.8,184.55,299.9,313.3,510.55,513.2,324.5,294.1,404.55,525.3,550.9
2020-02-25,7.65,12.75,-96.45,27.3,133.65,147.05,344.3,346.95,158.25,7.9,118.35,239.1,264.7
2020-02-26,103.8,42.0,-63.65,60.1,166.45,252.85,450.1,509.25,59.6,-90.75,19.7,140.45,166.05
2020-02-27,-367.5,-429.3,-495.95,-372.2,-237.85,-97.45,99.8,158.95,-483.65,-634.0,-523.55,-402.8,-377.2
2020-02-28,-137.6,-199.4,-465.05,-639.3,-504.95,-364.55,-167.3,-108.15,-750.75,-901.1,-790.65,-669.9,-644.3
2020-03-02,684.9,731.1,569.05,335.85,618.2,758.6,1021.35,1183.05,403.45,253.1,129.7,385.45,411.05
2020-03-03,371.15,443.35,95.3,-137.9,144.45,284.85,567.6,738.8,14.2,-136.15,-259.55,-87.2,-61.6
2020-03-04,683.75,763.1,554.05,182.9,375.25,547.65,848.9,1089.65,296.55,146.2,22.8,244.15,269.75
2020-03-05,658.4,672.25,463.2,92.05,308.4,617.8,919.05,1159.8,366.7,121.85,-362.05,-140.7,-115.1
2020-03-06,773.6,787.45,578.4,207.25,326.7,587.1,888.35,1129.1,336.0,91.15,-392.75,-171.4,-145.8
2020-03-09,742.5,461.35,252.3,-118.85,0.6,261.0,562.25,803.0,9.9,-234.95,-718.85,-497.5,-471.9
2020-03-10,659.75,414.6,567.55,196.4,442.4,784.3,649.6,610.45,-182.65,-427.5,-911.4,-690.05,-664.45
2020-03-11,335.85,-46.25,137.2,-449.95,-203.95,289.45,421.55,382.4,-410.7,-655.55,-1139.45,-918.1,-892.5
2020-03-12,232.55,-603.05,-805.1,-1392.25,-1146.25,-652.85,-520.75,-559.9,-1353.0,-1597.85,-2081.75,-1860.4,-1834.8
2020-03-13,522.35,-182.75,-384.8,-971.95,-680.45,560.45,692.55,653.4,-139.7,-384.55,-868.45,-647.1,-621.5
2020-03-16,-151.7,-856.8,-1058.85,-1646.0,-1354.5,-113.6,18.5,-20.65,-813.75,-1058.6,-1542.5,-1321.15,-1295.55
2020-03-17,181.25,-856.8,-1058.85,-1646.0,-1354.5,-113.6,18.5,-20.65,-813.75,-1058.6,-1542.5,-1321.15,-1295.55
2020-03-18,607.55,-870.95,-1073.0,-1629.1,-1337.6,-96.7,35.4,-3.75,-796.85,-1041.7,-2112.05,-1890.7,-1865.1
2020-03-19,208.35,-1233.65,-1711.2,-2197.3,-1905.8,-411.4,-279.3,-318.45,-1111.55,-1356.4,-1789.3,-1171.95,-1112.35
2020-03-20,133.1,-1308.9,-1603.95,-2090.05,-1798.55,-304.15,-119.05,-158.2,-1159.25,-1404.1,-1654.5,-1037.15,-977.55
2020-03-23,688.35,-753.65,-937.15,-1435.2,-1143.7,295.75,480.85,441.7,-559.35,-804.2,-1054.6,-437.25,-377.65
2020-03-24,1215.95,-501.55,-357.0,-980.0,-336.45,1103.0,1168.15,1320.55,414.5,283.2,104.3,296.15,355.75
2020-03-25,1709.7,-498.3,-304.75,-282.8,360.75,1740.85,1408.05,1609.45,754.9,722.6,543.7,296.15,355.75
2020-03-26,1842.05,-353.45,-339.4,-317.45,326.1,1706.2,1283.85,1485.25,630.7,598.4,419.5,526.5,586.1
2020-03-27,1488.2,-647.3,-633.25,-514.3,34.8,1414.9,695.55,896.95,42.4,10.1,-168.8,-61.8,-2.2
2020-03-30,1449.8,-713.2,-649.15,-529.15,19.95,1543.05,823.7,1072.6,416.1,497.8,318.9,425.9,233.1
2020-03-31,1459.95,-650.0,-585.95,-636.4,22.7,1596.35,799.05,776.45,119.95,201.65,22.75,129.75,-63.05
2020-04-01,1312.75,-743.2,-679.15,-966.1,-307.0,1266.65,469.35,446.75,-209.75,-128.05,-306.95,-199.95,-392.75
2020-04-02,1499.8,-434.65,-458.0,-566.4,-29.75,1650.95,655.2,632.6,-23.9,57.8,-121.1,-14.1,-206.9
2020-04-03,1286.3,-544.5,-567.85,-661.25,-124.6,1556.1,560.35,537.75,-118.75,-143.0,-321.9,-214.9,-407.7
2020-04-06,1257.95,-417.85,-498.7,-592.1,32.1,1761.4,765.65,743.05,86.55,75.8,-103.1,73.9,-118.9
2020-04-07,1471.55,-353.25,-531.1,-634.95,-10.75,1760.55,841.3,538.75,-117.75,-128.5,-206.9,-192.9,-385.7
2020-04-08,1259.1,-456.15,-585.45,-603.8,61.9,1932.75,1094.5,791.95,236.45,55.3,-23.1,58.4,-134.4
2020-04-09,1646.95,-283.8,-413.1,-384.45,281.25,2152.1,1368.35,1065.8,510.3,344.65,301.25,442.75,0.95
2020-04-13,1670.7,-210.5,-339.8,-286.15,413.05,2412.95,1682.25,1292.25,736.75,596.1,552.7,748.2,306.4
