at,count,emergency
2020-01-01T00:00:00,15,False
2020-06-09T08:06:40,3,True
2020-11-02T08:35:40,3,True
2021-01-08T15:41:40,3,True
2021-02-26T22:48:40,3,True
2022-01-24T08:36:40,3,True
2022-01-28T08:02:40,3,True
2022-05-20T06:37:40,3,True
2022-05-20T08:00:40,3,True
2022-07-15T21:42:40,3,True
2022-07-15T22:55:40,3,True
2023-03-17T06:08:40,3,True
2023-09-07T22:50:20,3,True
