product,window,headroom,minimum_ongoing,maximum_ongoing,minimum_minus_maximum_ongoing,minimum_total,maximum_total,minimum_minus_maximum_total,minimum_terminal,maximum_terminal,minimum_minus_maximum_terminal,minimum_deaths,maximum_deaths,minimum_minus_maximum_deaths,minimum_alive,maximum_alive,minimum_minus_maximum_alive,minimum_unfilled_account_days,maximum_unfilled_account_days,minimum_minus_maximum_unfilled_account_days,minimum_average_retained_profit_per_live_pa,maximum_average_retained_profit_per_live_pa,minimum_minus_maximum_average_retained_profit_per_live_pa,minimum_average_retained_profit_book,maximum_average_retained_profit_book,minimum_minus_maximum_average_retained_profit_book,minimum_frozen_mean_balance_std_usd,maximum_frozen_mean_balance_std_usd,minimum_minus_maximum_frozen_mean_balance_std_usd,minimum_largest_simultaneous_deaths,maximum_largest_simultaneous_deaths,minimum_minus_maximum_largest_simultaneous_deaths
legacy_25k,start_2022,4200,353797.0,353957.65,-160.65,355297.0,358457.65,-3160.65,1500.0,4500.0,-3000.0,44,44,0,3,3,0,2645.69,2645.47,0.22,3822.56,3315.55,507.01,52876.03,45863.13,7012.9,455.3343,395.0518,60.2825,9,20,-11
legacy_25k,start_2022,4300,353297.0,351657.65,1639.35,354797.0,356157.65,-1360.65,1500.0,4500.0,-3000.0,44,44,0,3,3,0,2644.47,2645.47,-1.0,3907.64,3387.02,520.62,54055.76,46851.76,7204.0,465.2752,407.0059,58.2693,8,20,-12
legacy_25k,start_2022,4400,349797.0,349357.65,439.35,351297.0,353857.65,-2560.65,1500.0,4500.0,-3000.0,44,44,0,3,3,0,2636.0,2642.24,-6.24,3975.91,3448.26,527.65,55020.56,47705.64,7314.92,475.5192,429.8163,45.7029,8,20,-12
legacy_25k,start_2022,4500,348797.0,346680.25,2116.75,350297.0,351180.25,-883.25,1500.0,4500.0,-3000.0,44,44,0,3,4,-1,2629.1,2618.35,10.75,4019.87,3510.37,509.5,55645.62,48615.61,7030.01,483.5847,465.8185,17.7662,8,20,-12
legacy_25k,start_2022,5000,337153.0,336316.95,836.05,340153.0,340816.95,-663.95,3000.0,4500.0,-1500.0,44,44,0,6,6,0,2421.74,2426.02,-4.28,4325.62,3830.95,494.67,60420.71,53501.26,6919.45,563.5492,520.8542,42.695,9,20,-11
legacy_25k,start_2022,5700,321028.0,323059.2,-2031.2,324028.0,327559.2,-3531.2,3000.0,4500.0,-1500.0,42,43,-1,5,3,2,2377.32,2510.09,-132.77,4708.31,4269.58,438.73,65892.78,59409.74,6483.04,637.0986,551.8558,85.2428,7,20,-13
legacy_25k,start_2022,6000,318554.0,315864.85,2689.15,323054.0,318864.85,4189.15,4500.0,3000.0,1500.0,41,44,-3,5,5,0,2257.87,2368.05,-110.18,4918.29,4440.5,477.79,69186.91,62169.6,7017.31,636.2355,585.1019,51.1336,7,20,-13
legacy_25k,start_2022,6100,319554.0,333310.35,-13756.35,324054.0,457597.29,-133543.29,4500.0,124286.94,-119786.94,39,18,21,7,20,-13,2039.76,657.02,1382.74,4960.11,4517.43,442.68,70429.72,67923.64,2506.08,635.0135,540.6439,94.3696,7,5,2
legacy_25k,start_2022,6200,323719.0,331310.35,-7591.35,326719.0,457597.29,-130878.29,3000.0,126286.94,-123286.94,31,18,13,15,20,-5,1180.62,657.02,523.6,4996.13,4571.17,424.96,73538.37,68731.59,4806.78,658.0068,541.7049,116.3019,7,5,2
legacy_25k,start_2022,6300,323917.0,329310.35,-5393.35,326917.0,457597.29,-130680.29,3000.0,128286.94,-125286.94,29,18,11,17,20,-3,1016.37,657.02,359.35,5033.8,4634.28,399.52,74593.17,69680.52,4912.65,673.5298,544.9978,128.532,7,5,2
legacy_25k,start_2022,6400,328412.0,327310.35,1101.65,328412.0,457597.29,-129185.29,0,130286.94,-130286.94,18,18,0,20,20,0,657.02,657.02,0.0,5125.06,4702.47,422.59,77059.78,70705.77,6354.01,631.6261,554.3129,77.3132,5,5,0
legacy_25k,start_2022,6500,327412.0,325310.35,2101.65,327412.0,457597.29,-130185.29,0,132286.94,-132286.94,18,18,0,20,20,0,657.02,657.02,0.0,5199.74,4767.45,432.29,78182.73,71682.84,6499.89,629.3621,556.879,72.4831,5,5,0
legacy_25k,start_2022,6600,326412.0,323310.35,3101.65,326412.0,457597.29,-131185.29,0,134286.94,-134286.94,18,18,0,20,20,0,657.02,657.02,0.0,5255.33,4837.7,417.63,79018.56,72739.18,6279.38,622.5162,559.7669,62.7493,5,5,0
legacy_25k,start_2022,6700,322412.0,321310.35,1101.65,322412.0,457597.29,-135185.29,0,136286.94,-136286.94,18,18,0,20,20,0,657.02,657.02,0.0,5315.58,4903.56,412.02,79924.4,73729.45,6194.95,637.9031,564.0111,73.892,5,5,0
legacy_25k,start_2022,6800,321912.0,319310.35,2601.65,321912.0,457597.29,-135685.29,0,138286.94,-138286.94,18,18,0,20,20,0,657.02,657.02,0.0,5362.66,4955.36,407.3,80632.3,74508.18,6124.12,647.5446,569.346,78.1986,5,5,0
legacy_25k,start_2022,6900,318412.0,317310.35,1101.65,318412.0,457597.29,-139185.29,0,140286.94,-140286.94,18,18,0,20,20,0,657.02,657.02,0.0,5434.63,5010.06,424.57,81714.55,75330.72,6383.83,653.7021,570.3302,83.3719,5,5,0
legacy_25k,start_2022,7000,317412.0,315310.35,2101.65,317412.0,457597.29,-140185.29,0,142286.94,-142286.94,18,18,0,20,20,0,657.02,657.02,0.0,5487.29,5072.45,414.84,82506.22,76268.78,6237.44,653.3495,575.676,77.6735,5,5,0
legacy_25k,start_2022,7100,316412.0,313310.35,3101.65,316412.0,457597.29,-141185.29,0,144286.94,-144286.94,18,18,0,20,20,0,657.02,657.02,0.0,5543.32,5141.16,402.16,83348.71,77301.89,6046.82,651.6027,585.6719,65.9308,5,5,0
legacy_25k,start_2022,7200,312412.0,311310.35,1101.65,312412.0,457597.29,-145185.29,0,146286.94,-146286.94,18,18,0,20,20,0,657.02,657.02,0.0,5611.51,5203.48,408.03,84374.05,78238.92,6135.13,665.5136,590.5237,74.9899,5,5,0
legacy_25k,start_2022,7300,311912.0,309310.35,2601.65,311912.0,457597.29,-145685.29,0,148286.94,-148286.94,18,18,0,20,20,0,657.02,657.02,0.0,5651.79,5264.66,387.13,84979.69,79158.9,5820.79,671.5774,594.8103,76.7671,5,5,0
legacy_25k,start_2022,7400,308412.0,307310.35,1101.65,308412.0,457597.29,-149185.29,0,150286.94,-150286.94,18,18,0,20,20,0,657.02,657.02,0.0,5726.83,5326.96,399.87,86107.93,80095.51,6012.42,680.2635,603.4675,76.796,5,5,0
legacy_25k,start_2022,7500,307412.0,305310.35,2101.65,307412.0,457597.29,-150185.29,0,152286.94,-152286.94,18,18,0,20,20,0,657.02,657.02,0.0,5782.42,5382.21,400.21,86943.77,80926.25,6017.52,681.5581,603.9404,77.6177,5,5,0
legacy_25k,start_2022,8000,297412.0,295310.35,2101.65,297412.0,457597.29,-160185.29,0,162286.94,-162286.94,18,18,0,20,20,0,657.02,657.02,0.0,6045.63,5676.02,369.61,90901.49,85343.94,5557.55,711.4602,626.0444,85.4158,5,5,0
legacy_25k,start_2022,9000,277412.0,275310.35,2101.65,277412.0,457597.29,-180185.29,0,182286.94,-182286.94,18,18,0,20,20,0,657.02,657.02,0.0,6597.4,6249.44,347.96,99197.84,93965.84,5232.0,742.6989,666.1781,76.5208,5,5,0
legacy_25k,start_2022,10000,257412.0,255310.35,2101.65,257412.0,457597.29,-200185.29,0,202286.94,-202286.94,18,18,0,20,20,0,657.02,657.02,0.0,7117.54,6785.47,332.07,107018.61,102025.62,4992.99,788.563,709.7768,78.7862,5,5,0
legacy_25k,start_2023,0,121731.0,160205.5,-38474.5,121731.0,160205.5,-38474.5,0,0,0,95,111,-16,15,5,10,5932.24,6975.38,-1043.14,1629.84,1270.68,359.16,13644.09,9419.47,4224.62,716.9032,776.8142,-59.911,11,8,3
legacy_25k,start_2023,1000,121731.0,154241.7,-32510.7,121731.0,154241.7,-32510.7,0,0,0,95,109,-14,15,5,10,5932.24,6828.52,-896.28,1629.84,1254.92,374.92,13644.09,9467.25,4176.84,716.9032,765.9583,-49.0551,11,11,0
legacy_25k,start_2023,2000,209369.0,170856.35,38512.65,209369.0,170856.35,38512.65,0,0,0,62,97,-35,15,0,15,5217.12,7114.31,-1897.19,2096.83,1521.6,575.23,23363.59,14534.89,8828.7,598.7481,579.6658,19.0823,12,15,-3
legacy_25k,start_2023,3000,320129.0,210726.5,109402.5,320129.0,222726.5,97402.5,0,12000.0,-12000.0,34,71,-37,6,12,-6,2267.79,5677.57,-3409.78,3174.42,2147.79,1026.63,42641.71,23163.36,19478.35,552.0641,299.4098,252.6543,7,20,-13
legacy_25k,start_2023,3100,319129.0,206502.25,112626.75,319129.0,218502.25,100626.75,0,12000.0,-12000.0,34,69,-35,6,14,-8,2264.71,5643.14,-3378.43,3268.43,2202.17,1066.26,43912.3,23808.73,20103.57,559.653,300.0964,259.5566,7,20,-13
legacy_25k,start_2023,3200,315129.0,203227.7,111901.3,315129.0,213727.7,101401.3,0,10500.0,-10500.0,34,64,-30,6,14,-8,2212.68,5138.7,-2926.02,3317.85,2337.12,980.73,44710.38,26183.34,18527.04,560.5602,615.5393,-54.9791,7,20,-13
legacy_25k,start_2023,3300,315129.0,198689.45,116439.55,315129.0,211516.05,103612.95,0,12826.6,-12826.6,34,64,-30,6,14,-8,2212.68,5128.19,-2915.51,3397.99,2356.47,1041.52,45790.3,26419.3,19371.0,558.2023,631.7273,-73.525,7,20,-13
legacy_25k,start_2023,3400,310570.0,190334.15,120235.85,310570.0,197360.75,113209.25,0,7026.6,-7026.6,35,64,-29,6,14,-8,2215.47,5096.64,-2881.17,3458.41,2401.06,1057.35,46597.0,26978.05,19618.95,550.9692,632.3364,-81.3672,6,20,-14
legacy_25k,start_2023,3500,308570.0,190519.35,118050.65,310070.0,203261.75,106808.25,1500.0,12742.4,-11242.4,36,64,-28,5,14,-9,2315.44,5090.34,-2774.9,3485.14,2462.65,1022.49,46686.6,27682.15,19004.45,451.1928,662.1866,-210.9938,7,19,-12
legacy_25k,start_2023,3600,308985.0,190204.15,118780.85,311985.0,204983.95,107001.05,3000.0,14779.8,-11779.8,36,66,-30,7,15,-8,2137.96,5642.17,-3504.21,3558.24,2506.0,1052.24,48156.27,27095.43,21060.84,465.5701,651.9461,-186.376,7,20,-13
legacy_25k,start_2023,3700,303228.0,183486.8,119741.2,304728.0,192486.8,112241.2,1500.0,9000.0,-7500.0,35,66,-31,5,15,-10,2264.68,5637.64,-3372.96,3633.0,2567.6,1065.4,48810.47,27770.45,21040.02,463.3117,657.1469,-193.8352,7,20,-13
legacy_25k,start_2023,3800,303228.0,179786.8,123441.2,304728.0,202286.8,102441.2,1500.0,22500.0,-21000.0,35,66,-31,5,15,-10,2264.68,5633.42,-3368.74,3714.36,2620.58,1093.78,49903.59,28352.07,21551.52,455.0075,666.7968,-211.7893,7,20,-13
legacy_25k,start_2023,3900,298728.0,176086.8,122641.2,300228.0,198586.8,101641.2,1500.0,22500.0,-21000.0,35,66,-31,5,15,-10,2220.78,5633.08,-3412.3,3766.27,2652.86,1113.41,50729.38,28701.99,22027.39,461.5295,685.6726,-224.1431,7,20,-13
legacy_25k,start_2023,4000,297676.0,298136.95,-460.95,300676.0,305636.95,-4960.95,3000.0,7500.0,-4500.0,36,36,0,6,6,0,2139.49,2114.73,24.76,3789.84,3214.73,575.11,51286.21,43565.36,7720.85,473.3898,443.9138,29.476,7,19,-12
legacy_25k,start_2023,4100,296676.0,294952.2,1723.8,299676.0,299452.2,223.8,3000.0,4500.0,-1500.0,36,35,1,6,3,3,2132.03,2277.19,-145.16,3850.18,3275.45,574.73,52125.02,43974.91,8150.11,469.3805,351.6971,117.6834,7,20,-13
legacy_25k,start_2023,4200,292044.0,292886.05,-842.05,293544.0,297386.05,-3842.05,1500.0,4500.0,-3000.0,35,35,0,3,3,0,2273.96,2274.21,-0.25,3944.2,3367.94,576.26,52963.12,45224.36,7738.76,422.7898,374.6522,48.1376,8,20,-12
legacy_25k,start_2023,4300,292044.0,290700.0,1344.0,293544.0,295200.0,-1656.0,1500.0,4500.0,-3000.0,35,35,0,3,3,0,2273.96,2274.21,-0.25,4051.86,3458.07,593.79,54408.84,46434.71,7974.13,442.3841,402.269,40.1151,8,20,-12
legacy_25k,start_2023,4400,288544.0,288400.0,144.0,290044.0,292900.0,-2856.0,1500.0,4500.0,-3000.0,35,35,0,3,3,0,2265.49,2271.14,-5.65,4111.18,3528.94,582.24,55232.36,47394.71,7837.65,445.8601,407.9216,37.9385,8,19,-11
legacy_25k,start_2023,4500,287544.0,287267.75,276.25,289044.0,291767.75,-2723.75,1500.0,4500.0,-3000.0,35,35,0,3,3,0,2258.74,2254.78,3.96,4136.14,3600.37,535.77,55589.36,48399.81,7189.55,448.2014,440.9374,7.264,8,18,-10
legacy_25k,start_2023,5000,275900.0,275359.3,540.7,278900.0,279859.3,-959.3,3000.0,4500.0,-1500.0,35,35,0,6,6,0,2050.34,2054.76,-4.42,4452.52,3905.55,546.97,60562.21,53109.06,7453.15,524.2932,459.1059,65.1873,9,20,-11
legacy_25k,start_2023,5700,259801.0,261987.6,-2186.6,264301.0,266487.6,-2186.6,4500.0,4500.0,0.0,34,34,0,3,3,0,2132.26,2138.82,-6.56,4859.36,4364.24,495.12,65786.78,59061.5,6725.28,521.2139,462.1501,59.0638,6,20,-14
legacy_25k,start_2023,6000,260301.0,254793.25,5507.75,264801.0,257793.25,7007.75,4500.0,3000.0,1500.0,29,35,-6,8,5,3,1570.67,1996.79,-426.12,5043.99,4542.05,501.94,70486.32,61968.92,8517.4,568.0532,519.6267,48.4265,6,20,-14
legacy_25k,start_2023,6100,261301.0,272161.9,-10860.9,265801.0,392429.76,-126628.76,4500.0,120267.86,-115767.86,27,10,17,10,20,-10,1352.56,289.91,1062.65,5104.66,4632.9,471.76,72198.75,69349.91,2848.84,575.847,490.9803,84.8667,6,5,1
legacy_25k,start_2023,6200,266546.0,270238.75,-3692.75,269546.0,397257.55,-127711.55,3000.0,127018.8,-124018.8,17,9,8,18,20,-2,472.92,285.75,187.17,5136.11,4695.17,440.94,76152.52,70297.18,5855.34,570.775,472.1433,98.6317,5,5,0
legacy_25k,start_2023,6300,266046.0,268238.75,-2192.75,269046.0,397257.55,-128211.55,3000.0,129018.8,-126018.8,17,9,8,18,20,-2,472.92,285.75,187.17,5182.73,4753.68,429.05,76843.69,71173.18,5670.51,574.0293,458.8902,115.1391,5,5,0
legacy_25k,start_2023,6400,267159.0,266238.75,920.25,267159.0,397257.55,-130098.55,0,131018.8,-131018.8,9,9,0,20,20,0,285.75,285.75,0.0,5269.22,4826.88,442.34,78891.94,72269.12,6622.82,551.712,465.5615,86.1505,5,5,0
legacy_25k,start_2023,6500,266159.0,264238.75,1920.25,266159.0,397257.55,-131098.55,0,133018.8,-133018.8,9,9,0,20,20,0,285.75,285.75,0.0,5342.56,4897.36,445.2,79990.03,73324.38,6665.65,568.109,473.0383,95.0707,5,5,0
legacy_25k,start_2023,6600,265159.0,262238.75,2920.25,265159.0,397257.55,-132098.55,0,135018.8,-135018.8,9,9,0,20,20,0,285.75,285.75,0.0,5412.06,4976.41,435.65,81030.65,74508.02,6522.63,585.0863,489.3915,95.6948,5,5,0
legacy_25k,start_2023,6700,260659.0,260238.75,420.25,260659.0,397257.55,-136598.55,0,137018.8,-137018.8,9,9,0,20,20,0,285.75,285.75,0.0,5482.53,5047.74,434.79,82085.75,75575.98,6509.77,583.4288,495.0154,88.4134,5,5,0
legacy_25k,start_2023,6800,260659.0,258238.75,2420.25,260659.0,397257.55,-136598.55,0,139018.8,-139018.8,9,9,0,20,20,0,285.75,285.75,0.0,5523.46,5107.22,416.24,82698.52,76466.44,6232.08,590.6079,505.2948,85.3131,5,5,0
legacy_25k,start_2023,6900,257159.0,256238.75,920.25,257159.0,397257.55,-140098.55,0,141018.8,-141018.8,9,9,0,20,20,0,285.75,285.75,0.0,5598.86,5166.24,432.62,83827.47,77350.2,6477.27,600.9234,507.446,93.4774,5,5,0
legacy_25k,start_2023,7000,256159.0,254238.75,1920.25,256159.0,397257.55,-141098.55,0,143018.8,-143018.8,9,9,0,20,20,0,285.75,285.75,0.0,5654.96,5234.82,420.14,84667.33,78376.98,6290.35,612.2472,514.8259,97.4213,5,5,0
legacy_25k,start_2023,7100,255159.0,252238.75,2920.25,255159.0,397257.55,-142098.55,0,145018.8,-145018.8,9,9,0,20,20,0,285.75,285.75,0.0,5723.68,5304.17,419.51,85696.3,79415.22,6281.08,624.3193,523.6352,100.6841,5,5,0
legacy_25k,start_2023,7200,250659.0,250238.75,420.25,250659.0,397257.55,-146598.55,0,147018.8,-147018.8,9,9,0,20,20,0,285.75,285.75,0.0,5794.2,5378.55,415.65,86752.17,80528.83,6223.34,636.4311,537.7564,98.6747,5,5,0
legacy_25k,start_2023,7300,250659.0,248238.75,2420.25,250659.0,397257.55,-146598.55,0,149018.8,-149018.8,9,9,0,20,20,0,285.75,285.75,0.0,5840.6,5445.61,394.99,87446.88,81532.94,5913.94,643.6111,548.2132,95.3979,5,5,0
legacy_25k,start_2023,7400,247159.0,246238.75,920.25,247159.0,397257.55,-150098.55,0,151018.8,-151018.8,9,9,0,20,20,0,285.75,285.75,0.0,5914.14,5505.95,408.19,88547.87,82436.29,6111.58,650.048,549.689,100.359,5,5,0
legacy_25k,start_2023,7500,246159.0,244238.75,1920.25,246159.0,397257.55,-151098.55,0,153018.8,-153018.8,9,9,0,20,20,0,285.75,285.75,0.0,5967.15,5569.58,397.57,89341.52,83389.02,5952.5,660.7264,556.7739,103.9525,5,5,0
legacy_25k,start_2023,8000,236159.0,234238.75,1920.25,236159.0,397257.55,-161098.55,0,163018.8,-163018.8,9,9,0,20,20,0,285.75,285.75,0.0,6230.42,5898.89,331.53,93283.33,88319.49,4963.84,679.8558,579.7305,100.1253,5,5,0
legacy_25k,start_2023,9000,216159.0,214238.75,1920.25,216159.0,397257.55,-181098.55,0,183018.8,-183018.8,9,9,0,20,20,0,285.75,285.75,0.0,6844.14,6529.98,314.16,102472.11,97768.41,4703.7,763.3105,659.0649,104.2456,5,5,0
legacy_25k,start_2023,10000,196159.0,194238.75,1920.25,196159.0,388606.61,-192447.61,0,194367.86,-194367.86,9,9,0,20,20,0,285.75,285.75,0.0,7410.53,7115.52,295.01,110952.2,106535.27,4416.93,834.6354,727.0682,107.5672,5,5,0
legacy_25k,start_2024,0,75588.0,87715.3,-12127.3,75588.0,87715.3,-12127.3,0,0,0,61,63,-2,11,5,6,2612.95,2493.81,119.14,1964.34,1555.2,409.14,13661.54,8336.63,5324.91,910.9479,946.2737,-35.3258,7,5,2
legacy_25k,start_2024,1000,75588.0,89653.5,-14065.5,75588.0,89653.5,-14065.5,0,0,0,61,63,-2,11,5,6,2612.95,2429.74,183.21,1964.34,1566.41,397.93,13661.54,8518.94,5142.6,910.9479,914.086,-3.1381,7,6,1
legacy_25k,start_2024,2000,90649.0,106249.8,-15600.8,90649.0,106249.8,-15600.8,0,0,0,54,68,-14,10,1,9,2626.92,2992.34,-365.42,2217.47,1754.23,463.24,18458.89,13099.67,5359.22,827.2841,741.6796,85.6045,7,9,-2
legacy_25k,start_2024,3000,144509.0,88469.55,56039.45,144509.0,95969.55,48539.45,0,7500.0,-7500.0,38,56,-18,7,8,-1,1794.76,2806.98,-1012.22,3354.46,2211.86,1142.6,36904.21,17981.0,18923.21,916.883,718.4798,198.4032,6,9,-3
legacy_25k,start_2024,3100,144009.0,85946.1,58062.9,144009.0,93446.1,50562.9,0,7500.0,-7500.0,38,55,-17,7,9,-2,1793.17,2812.32,-1019.15,3420.45,2257.02,1163.43,37636.11,18335.08,19301.03,926.7882,728.9295,197.8587,6,10,-4
legacy_25k,start_2024,3200,143009.0,101359.05,41649.95,143009.0,108859.05,34149.95,0,7500.0,-7500.0,38,53,-15,7,11,-4,1787.66,2733.98,-946.32,3468.02,2564.5,903.52,38180.27,21825.16,16355.11,928.7919,748.6076,180.1843,6,10,-4
legacy_25k,start_2024,3300,141509.0,98587.25,42921.75,141509.0,107250.55,34258.45,0,8663.3,-8663.3,38,53,-15,7,11,-4,1773.64,2728.66,-955.02,3513.76,2608.41,905.35,38737.12,22213.87,16523.25,946.4076,762.1488,184.2588,5,12,-7
legacy_25k,start_2024,3400,151129.0,104909.25,46219.75,151129.0,109172.55,41956.45,0,4263.3,-4263.3,32,51,-19,8,9,-1,1624.48,2485.98,-861.5,3870.94,2901.99,968.95,45084.97,26066.86,19018.11,969.8754,775.2799,194.5955,4,10,-6
legacy_25k,start_2024,3500,150129.0,103318.9,46810.1,150129.0,109061.15,41067.85,0,5742.25,-5742.25,33,51,-18,7,9,-2,1733.58,2472.22,-738.64,3850.34,2926.17,924.17,44390.17,26327.73,18062.44,948.3098,786.0542,162.2556,5,9,-4
legacy_25k,start_2024,3600,147129.0,89268.45,57860.55,147129.0,96695.05,50433.95,0,7426.6,-7426.6,33,53,-20,7,11,-4,1709.49,2673.19,-963.7,3900.38,2694.49,1205.89,45068.78,23108.76,21960.02,942.7591,798.318,144.4411,5,12,-7
legacy_25k,start_2024,3700,146629.0,96025.6,50603.4,146629.0,99025.6,47603.4,0,3000.0,-3000.0,33,51,-18,7,9,-2,1702.38,2418.18,-715.8,3955.34,2999.98,955.36,45734.39,27167.32,18567.07,957.7394,821.6715,136.0679,5,10,-5
legacy_25k,start_2024,3800,146129.0,93804.2,52324.8,146129.0,105804.2,40324.8,0,12000.0,-12000.0,33,51,-18,7,9,-2,1696.15,2405.7,-709.55,3993.3,3045.21,948.09,46200.18,27618.06,18582.12,963.1604,842.007,121.1534,5,10,-5
legacy_25k,start_2024,3900,142629.0,79931.05,62697.95,142629.0,94931.05,47697.95,0,15000.0,-15000.0,33,53,-20,7,11,-4,1669.84,2652.33,-982.49,4034.39,2821.7,1212.69,46790.48,24263.43,22527.05,972.5197,846.928,125.5917,5,12,-7
legacy_25k,start_2024,4000,141629.0,151264.4,-9635.4,141629.0,157264.4,-15635.4,0,6000.0,-6000.0,33,35,-2,7,5,2,1657.9,1953.31,-295.41,4051.67,3507.46,544.21,47043.28,39602.72,7440.56,974.6717,794.2609,180.4108,6,9,-3
legacy_25k,start_2024,4100,139129.0,148754.7,-9625.7,139129.0,154754.7,-15625.7,0,6000.0,-6000.0,35,35,0,5,5,0,1879.26,1930.47,-51.21,4032.54,3467.36,565.18,45854.77,39235.74,6619.03,927.9265,760.1445,167.782,6,12,-6
legacy_25k,start_2024,4200,142629.0,147077.85,-4448.85,144129.0,153077.85,-8948.85,1500.0,6000.0,-4500.0,33,35,-2,7,5,2,1661.27,1928.45,-267.18,4052.91,3522.63,530.28,47042.91,39868.81,7174.1,914.3934,770.4139,143.9795,6,9,-3
legacy_25k,start_2024,4300,140629.0,145357.35,-4728.35,142129.0,151357.35,-9228.35,1500.0,6000.0,-4500.0,33,35,-2,7,5,2,1660.06,1915.06,-255.0,4124.09,3596.88,527.21,47874.53,40761.27,7113.26,935.1823,790.36,144.8223,5,11,-6
legacy_25k,start_2024,4400,138629.0,142828.2,-4199.2,140129.0,148828.2,-8699.2,1500.0,6000.0,-4500.0,33,35,-2,7,5,2,1655.21,1912.93,-257.72,4155.97,3660.91,495.06,48266.43,41495.41,6771.02,939.9154,809.6424,130.273,5,8,-3
legacy_25k,start_2024,4500,137629.0,141361.4,-3732.4,139129.0,147361.4,-8232.4,1500.0,6000.0,-4500.0,33,35,-2,7,5,2,1650.63,1902.51,-251.88,4183.0,3710.87,472.13,48601.06,42103.52,6497.54,944.7156,823.5802,121.1354,6,10,-4
legacy_25k,start_2024,5000,131629.0,132209.2,-580.2,134629.0,138209.2,-3580.2,3000.0,6000.0,-3000.0,33,35,-2,7,5,2,1625.21,1859.41,-234.2,4400.28,3948.02,452.26,51246.61,44978.47,6268.14,1007.0363,885.5833,121.453,5,13,-8
legacy_25k,start_2024,5700,123129.0,121631.8,1497.2,129129.0,127631.8,1497.2,6000.0,6000.0,0.0,31,35,-4,9,5,4,1372.11,1812.34,-440.23,4683.51,4267.15,416.36,55828.68,48831.66,6997.02,1116.7577,985.7577,131.0,4,11,-7
legacy_25k,start_2024,6000,122195.0,116284.0,5911.0,128195.0,122284.0,5911.0,6000.0,6000.0,0.0,27,35,-8,13,5,8,922.29,1762.71,-840.42,4789.42,4395.44,393.98,59423.66,50535.97,8887.69,1183.7859,1029.9251,153.8608,4,13,-9
legacy_25k,start_2024,6100,124209.0,126705.15,-2496.15,130209.0,198214.55,-68005.55,6000.0,71509.4,-65509.4,22,21,1,16,17,-1,625.8,522.69,103.11,4863.13,4469.29,393.84,61899.31,57385.28,4514.03,1205.5644,1031.7305,173.8339,2,2,0
legacy_25k,start_2024,6200,125466.0,126013.25,-547.25,129966.0,203373.59,-73407.59,4500.0,77360.34,-72860.34,20,20,0,17,17,0,487.73,494.27,-6.54,4899.6,4536.81,362.79,63095.96,58391.89,4704.07,1214.0946,1051.8091,162.2855,2,2,0
legacy_25k,start_2024,6300,126506.0,124213.25,2292.75,131006.0,202673.59,-71667.59,4500.0,78460.34,-73960.34,16,20,-4,18,17,1,412.73,492.53,-79.8,4955.2,4583.07,372.13,64214.34,58995.92,5218.42,1235.5496,1066.0075,169.5421,2,2,0
legacy_25k,start_2024,6400,124664.0,122004.55,2659.45,127664.0,201564.89,-73900.89,3000.0,79560.34,-76560.34,15,20,-5,18,17,1,397.98,487.73,-89.75,5001.87,4641.07,360.8,64898.92,59766.68,5132.24,1245.2375,1085.8945,159.343,2,2,0
legacy_25k,start_2024,6500,122164.0,121635.35,528.65,125164.0,203795.69,-78631.69,3000.0,82160.34,-79160.34,15,15,0,18,18,0,397.98,397.98,0.0,5053.66,4718.42,335.24,65570.99,61221.26,4349.73,1265.3003,1097.8725,167.4278,2,2,0
legacy_25k,start_2024,6600,120664.0,120147.05,516.95,123664.0,203407.39,-79743.39,3000.0,83260.34,-80260.34,15,15,0,18,18,0,397.98,397.98,0.0,5107.1,4778.82,328.28,66264.29,62004.93,4259.36,1283.0246,1119.2661,163.7585,2,2,0
legacy_25k,start_2024,6700,119164.0,118115.8,1048.2,122164.0,202476.14,-80312.14,3000.0,84360.34,-81360.34,15,15,0,18,18,0,397.98,397.98,0.0,5151.52,4839.55,311.97,66840.66,62792.83,4047.83,1298.6514,1141.6659,156.9855,2,2,0
legacy_25k,start_2024,6800,118664.0,116615.8,2048.2,121664.0,202076.14,-80412.14,3000.0,85460.34,-82460.34,15,15,0,18,18,0,397.98,397.98,0.0,5201.46,4882.72,318.74,67488.59,63352.98,4135.61,1324.25,1158.2287,166.0213,2,2,0
legacy_25k,start_2024,6900,116664.0,115115.8,1548.2,119664.0,201676.14,-82012.14,3000.0,86560.34,-83560.34,15,15,0,18,18,0,397.98,397.98,0.0,5245.58,4934.87,310.71,68061.11,64029.71,4031.4,1345.2025,1184.1559,161.0466,2,2,0
legacy_25k,start_2024,7000,115164.0,113615.8,1548.2,118164.0,201276.14,-83112.14,3000.0,87660.34,-84660.34,15,15,0,18,18,0,397.98,397.98,0.0,5291.84,4993.09,298.75,68661.3,64785.1,3876.2,1365.2572,1208.9188,156.3384,2,2,0
legacy_25k,start_2024,7100,112664.0,112115.8,548.2,115664.0,200876.14,-85212.14,3000.0,88760.34,-85760.34,15,15,0,18,18,0,397.98,397.98,0.0,5356.07,5057.59,298.48,69494.69,65621.98,3872.71,1384.3957,1226.3164,158.0793,2,2,0
legacy_25k,start_2024,7200,111664.0,110615.8,1048.2,114664.0,200476.14,-85812.14,3000.0,89860.34,-86860.34,15,15,0,18,18,0,397.98,397.98,0.0,5392.86,5112.99,279.87,69972.05,66340.72,3631.33,1404.6722,1250.5913,154.0809,2,2,0
