product,initial_cash,monthly_funding,acquisition,spares,passes,withdrawal,cadence,headroom,reserve,fee,accounts,alive,spares_unused,supply_limited,ongoing,terminal,total,contributions,ending_owner_cash,execution,copies,signals_executed,signal_participation,allocation_sha256
legacy_25k,1000,200,weekly_one,0,2,maximum,weekly,5000,30100.0,200.0,85,7,0,48,273346.75,4500.0,277846.75,16600.0,294446.75,blocking,89046,9026,0.7130668352030336,af810348e6b96f08235532c1818c83cc89e376532fc8e65fa2e2ec8a6a8368d3
legacy_25k,1000,200,weekly_one,0,3,maximum,weekly,5000,30100.0,200.0,91,8,0,14,279526.15,6000.0,285526.15,16600.0,302126.15,blocking,89520,9020,0.7125928266708801,d93d741c7bbf154eb06df06278b550481f378267a09bd8beb0947bf433763043
legacy_25k,1000,200,weekly_one,0,5,maximum,weekly,5000,30100.0,200.0,97,10,0,0,277446.5,7500.0,284946.5,16600.0,301546.5,blocking,89923,9022,0.7127508295149313,c7b01f2bb95bfbd18f05437fbe3f001e678de6c10b23d8a872b52365b96c343a
legacy_25k,1000,200,weekly_one,0,1,maximum,weekly,6500,31600.0,200.0,75,19,0,245,208083.85,84208.8,292292.65,16600.0,308892.65,blocking,81915,9044,0.7144888607994944,51f4604abe1da431e82b0a0e38ebdc3b70d48a5504b7a7f5f17ec52e9efe5870
legacy_25k,1000,200,weekly_one,0,2,maximum,weekly,6500,31600.0,200.0,72,20,0,29,261954.4,109022.35,370976.75,16600.0,387576.75,blocking,92420,9045,0.71456786222152,901c0f911ab401a088a378e65ee5b821a092d1626d82e92151d8eedc77113498
legacy_25k,1000,200,weekly_one,0,3,maximum,weekly,6500,31600.0,200.0,74,20,0,8,282924.55,107028.15,389952.7,16600.0,406552.7,blocking,93782,9045,0.71456786222152,b9381c2ceeda5e2a6ec7b938d7b7ad47ab50daa2084d45b2877b1e77b5e8ccd3
legacy_25k,1000,200,weekly_one,0,5,maximum,weekly,6500,31600.0,200.0,74,20,0,0,287595.6,107028.15,394623.75,16600.0,411223.75,blocking,94551,9047,0.7147258650655712,e27b8e852d148ed6f161ee995edd81b15f3307f4be8098213568d06fa9fcb3f9
legacy_25k,1000,200,weekly_one,0,1,maximum,weekly,8000,33100.0,200.0,75,19,0,245,184420.45,100348.41,284768.86,16600.0,301368.86,blocking,81915,9044,0.7144888607994944,6ec64d2be71c55c4e9d14e35030ee30678e78103babd792a46f7d139178ce39c
legacy_25k,1000,200,weekly_one,0,2,maximum,weekly,8000,33100.0,200.0,72,20,0,26,216497.1,120938.28,337435.38,16600.0,354035.38,blocking,90112,9045,0.71456786222152,f2706773bf13220f29d995ebd06c34c513507abae7ed5c675070d835a6ece915
legacy_25k,1000,200,weekly_one,0,3,maximum,weekly,8000,33100.0,200.0,73,20,0,9,233493.5,137028.15,370521.65,16600.0,387121.65,blocking,90781,9044,0.7144888607994944,ab09bba80eed91819c2628e5e50d9ff6a6e36ff87f54400fc09aeb29fe4a1b12
legacy_25k,1000,200,weekly_one,0,5,maximum,weekly,8000,33100.0,200.0,72,20,0,0,244990.0,137028.15,382018.15,16600.0,398618.15,blocking,92115,9044,0.7144888607994944,57b12206ed71adfe4192367497cf250a46c3b0619621d6a717a7d625ec7f83b2
legacy_25k,1000,200,weekly_one,0,1,maximum,weekly,10000,35100.0,200.0,75,19,0,245,150793.85,113621.83,264415.68,16600.0,281015.68,blocking,81915,9044,0.7144888607994944,6eff3901d28e9a1d0cfc4cd04508e3a4d737d808a7ce17335507625eed3be333
legacy_25k,1000,200,weekly_one,0,2,maximum,weekly,10000,35100.0,200.0,73,20,0,22,165409.85,133508.91,298918.76,16600.0,315518.76,blocking,89182,9045,0.71456786222152,d672a7290c3ae6e5655660f1df31043dae5d74036d080793f3b5a063f30198e2
legacy_25k,1000,200,weekly_one,0,3,maximum,weekly,10000,35100.0,200.0,72,20,0,7,171492.7,133508.91,305001.61,16600.0,321601.61,blocking,88765,9044,0.7144888607994944,88cb62fb8a660874e912f39ff97514725cadfc3a7c65611ab9b1c56070b86ab7
legacy_25k,1000,200,weekly_one,0,5,maximum,weekly,10000,35100.0,200.0,73,20,0,0,178828.3,140872.2,319700.5,16600.0,336300.5,blocking,89458,9044,0.7144888607994944,d77ab566219bb287d846e08a41d466399fba027df2b5b2b7d179350bfa90bde6
legacy_25k,1000,200,weekly_one,0,1,minimum,calendar_month,0,25100.0,200.0,79,11,0,262,106200.0,59874.72,166074.72,16600.0,182674.72,blocking,54987,9003,0.711249802496445,cf64eb41946d721e4ba9f6d0e623c9a1e2f376d6f6ecbc47f677cc22d9ea33be
legacy_25k,1000,200,weekly_one,0,2,minimum,calendar_month,0,25100.0,200.0,133,20,0,139,194900.0,103469.41,298369.41,16600.0,314969.41,blocking,97174,9095,0.7185179333227998,b774bb6c01b33db65ec1cc6e3b9633a2f93269b6462789718628326ad28b9781
legacy_25k,1000,200,weekly_one,0,3,minimum,calendar_month,0,25100.0,200.0,132,20,0,48,263100.0,134115.56,397215.56,16600.0,413815.56,blocking,111705,9201,0.726892084057513,c3da2ee18ccb232be1c047b79aeb760f9e877e2847d59f30ee6d74b59129bf93
legacy_25k,1000,200,weekly_one,0,5,minimum,calendar_month,0,25100.0,200.0,139,20,0,0,283200.0,146040.45,429240.45,16600.0,445840.45,blocking,119094,9200,0.7268130826354874,89caf281f4ca0761ebeb2dfbec0d1187e410e06babe16a9e96611e9b69293164
legacy_25k,1000,200,weekly_one,0,2,minimum,calendar_month,100,25200.0,200.0,133,20,0,139,194900.0,103469.41,298369.41,16600.0,314969.41,blocking,97174,9095,0.7185179333227998,b774bb6c01b33db65ec1cc6e3b9633a2f93269b6462789718628326ad28b9781
legacy_25k,1000,200,weekly_one,0,3,minimum,calendar_month,100,25200.0,200.0,132,20,0,48,263100.0,134115.56,397215.56,16600.0,413815.56,blocking,111705,9201,0.726892084057513,c3da2ee18ccb232be1c047b79aeb760f9e877e2847d59f30ee6d74b59129bf93
legacy_25k,1000,200,weekly_one,0,5,minimum,calendar_month,100,25200.0,200.0,139,20,0,0,283200.0,146040.45,429240.45,16600.0,445840.45,blocking,119094,9200,0.7268130826354874,89caf281f4ca0761ebeb2dfbec0d1187e410e06babe16a9e96611e9b69293164
legacy_25k,1000,200,weekly_one,0,2,minimum,calendar_month,200,25300.0,200.0,133,20,0,139,194900.0,103469.41,298369.41,16600.0,314969.41,blocking,97174,9095,0.7185179333227998,b774bb6c01b33db65ec1cc6e3b9633a2f93269b6462789718628326ad28b9781
legacy_25k,1000,200,weekly_one,0,3,minimum,calendar_month,200,25300.0,200.0,132,20,0,48,263100.0,134115.56,397215.56,16600.0,413815.56,blocking,111705,9201,0.726892084057513,c3da2ee18ccb232be1c047b79aeb760f9e877e2847d59f30ee6d74b59129bf93
legacy_25k,1000,200,weekly_one,0,5,minimum,calendar_month,200,25300.0,200.0,139,20,0,0,283200.0,146040.45,429240.45,16600.0,445840.45,blocking,119094,9200,0.7268130826354874,89caf281f4ca0761ebeb2dfbec0d1187e410e06babe16a9e96611e9b69293164
legacy_25k,1000,200,weekly_one,0,2,minimum,calendar_month,300,25400.0,200.0,133,20,0,139,194900.0,103469.41,298369.41,16600.0,314969.41,blocking,97174,9095,0.7185179333227998,b774bb6c01b33db65ec1cc6e3b9633a2f93269b6462789718628326ad28b9781
legacy_25k,1000,200,weekly_one,0,3,minimum,calendar_month,300,25400.0,200.0,132,20,0,48,263100.0,134115.56,397215.56,16600.0,413815.56,blocking,111705,9201,0.726892084057513,c3da2ee18ccb232be1c047b79aeb760f9e877e2847d59f30ee6d74b59129bf93
legacy_25k,1000,200,weekly_one,0,5,minimum,calendar_month,300,25400.0,200.0,139,20,0,0,283200.0,146040.45,429240.45,16600.0,445840.45,blocking,119094,9200,0.7268130826354874,89caf281f4ca0761ebeb2dfbec0d1187e410e06babe16a9e96611e9b69293164
legacy_25k,1000,200,weekly_one,0,2,minimum,calendar_month,400,25500.0,200.0,133,20,0,139,194900.0,103469.41,298369.41,16600.0,314969.41,blocking,97174,9095,0.7185179333227998,b774bb6c01b33db65ec1cc6e3b9633a2f93269b6462789718628326ad28b9781
legacy_25k,1000,200,weekly_one,0,3,minimum,calendar_month,400,25500.0,200.0,132,20,0,48,263100.0,134115.56,397215.56,16600.0,413815.56,blocking,111705,9201,0.726892084057513,c3da2ee18ccb232be1c047b79aeb760f9e877e2847d59f30ee6d74b59129bf93
legacy_25k,1000,200,weekly_one,0,5,minimum,calendar_month,400,25500.0,200.0,139,20,0,0,283200.0,146040.45,429240.45,16600.0,445840.45,blocking,119094,9200,0.7268130826354874,89caf281f4ca0761ebeb2dfbec0d1187e410e06babe16a9e96611e9b69293164
legacy_25k,1000,200,weekly_one,0,1,minimum,calendar_month,500,25600.0,200.0,79,11,0,262,106200.0,59874.72,166074.72,16600.0,182674.72,blocking,54987,9003,0.711249802496445,cf64eb41946d721e4ba9f6d0e623c9a1e2f376d6f6ecbc47f677cc22d9ea33be
legacy_25k,1000,200,weekly_one,0,2,minimum,calendar_month,500,25600.0,200.0,133,20,0,139,194900.0,103469.41,298369.41,16600.0,314969.41,blocking,97174,9095,0.7185179333227998,b774bb6c01b33db65ec1cc6e3b9633a2f93269b6462789718628326ad28b9781
legacy_25k,1000,200,weekly_one,0,3,minimum,calendar_month,500,25600.0,200.0,132,20,0,48,263100.0,134115.56,397215.56,16600.0,413815.56,blocking,111705,9201,0.726892084057513,c3da2ee18ccb232be1c047b79aeb760f9e877e2847d59f30ee6d74b59129bf93
legacy_25k,1000,200,weekly_one,0,5,minimum,calendar_month,500,25600.0,200.0,139,20,0,0,283200.0,146040.45,429240.45,16600.0,445840.45,blocking,119094,9200,0.7268130826354874,89caf281f4ca0761ebeb2dfbec0d1187e410e06babe16a9e96611e9b69293164
legacy_25k,1000,200,weekly_one,0,1,minimum,calendar_month,1000,26100.0,200.0,79,11,0,262,106200.0,59874.72,166074.72,16600.0,182674.72,blocking,54987,9003,0.711249802496445,cf64eb41946d721e4ba9f6d0e623c9a1e2f376d6f6ecbc47f677cc22d9ea33be
legacy_25k,1000,200,weekly_one,0,2,minimum,calendar_month,1000,26100.0,200.0,133,20,0,139,194900.0,103469.41,298369.41,16600.0,314969.41,blocking,97174,9095,0.7185179333227998,b774bb6c01b33db65ec1cc6e3b9633a2f93269b6462789718628326ad28b9781
legacy_25k,1000,200,weekly_one,0,3,minimum,calendar_month,1000,26100.0,200.0,132,20,0,48,263100.0,134115.56,397215.56,16600.0,413815.56,blocking,111705,9201,0.726892084057513,c3da2ee18ccb232be1c047b79aeb760f9e877e2847d59f30ee6d74b59129bf93
legacy_25k,1000,200,weekly_one,0,5,minimum,calendar_month,1000,26100.0,200.0,139,20,0,0,283200.0,146040.45,429240.45,16600.0,445840.45,blocking,119094,9200,0.7268130826354874,89caf281f4ca0761ebeb2dfbec0d1187e410e06babe16a9e96611e9b69293164
legacy_25k,1000,200,weekly_one,0,1,minimum,calendar_month,1500,26600.0,200.0,79,14,0,262,142700.0,86280.79,228980.79,16600.0,245580.79,blocking,68137,9034,0.7136988465792384,26b683f1ac8b1deb1a64c7eebdd9f5b33ff7259d120acfc9b7715b8e1ac6a8ce
legacy_25k,1000,200,weekly_one,0,2,minimum,calendar_month,1500,26600.0,200.0,102,20,0,100,254600.0,147123.77,401723.77,16600.0,418323.77,blocking,109578,9122,0.7206509717174909,5054621b470fb7b8c4f936a6bf929143eda4d0f0540ed3f3748c38a79d510345
legacy_25k,1000,200,weekly_one,0,3,minimum,calendar_month,1500,26600.0,200.0,94,20,0,24,264200.0,155223.5,419423.5,16600.0,436023.5,blocking,106864,9035,0.713777848001264,9c5029ad388823bb7d84ad2cff5fb09efbcd37e021585bbcd8a55498bfbd3128
legacy_25k,1000,200,weekly_one,0,5,minimum,calendar_month,1500,26600.0,200.0,93,20,0,0,265900.0,157996.95,423896.95,16600.0,440496.95,blocking,107544,9039,0.7140938536893664,9201ee6cdc003fde606dd84eca4f9e16f47aff983f25cf1368b4a43d2bee7585
legacy_25k,1000,200,weekly_one,0,2,minimum,calendar_month,1600,26700.0,200.0,89,20,0,81,279700.0,158805.91,438505.91,16600.0,455105.91,blocking,114237,9126,0.7209669774055933,1f5b601df70a796d561dee88b345359764c0e2a36ee97cea4f29518fc6eeb48b
legacy_25k,1000,200,weekly_one,0,3,minimum,calendar_month,1600,26700.0,200.0,91,20,0,21,264300.0,157377.6,421677.6,16600.0,438277.6,blocking,105562,9035,0.713777848001264,22b483077f6c5f526e72c2fdbd4a0deafd33c742abb015cfb00f0283ac92fc12
legacy_25k,1000,200,weekly_one,0,5,minimum,calendar_month,1600,26700.0,200.0,89,20,0,0,268700.0,160650.9,429350.9,16600.0,445950.9,blocking,107675,9039,0.7140938536893664,c55a1e56bed8d21ce9d0ada557d4308491e8d52229ae246e067502663409887d
legacy_25k,1000,200,weekly_one,0,2,minimum,calendar_month,1700,26800.0,200.0,84,20,0,74,281200.0,161997.25,443197.25,16600.0,459797.25,blocking,113467,9126,0.7209669774055933,2b98bc6a50653ba2ddbd309727cf124b20605500e06285bd7701bc97156cf5cb
legacy_25k,1000,200,weekly_one,0,3,minimum,calendar_month,1700,26800.0,200.0,86,20,0,20,266300.0,161679.75,427979.75,16600.0,444579.75,blocking,106989,9035,0.713777848001264,5b576bd965cd4377a71e2ddc5b92379459f731c3172f7471177483bb6fcf9d1e
legacy_25k,1000,200,weekly_one,0,5,minimum,calendar_month,1700,26800.0,200.0,87,20,0,0,266100.0,163150.9,429250.9,16600.0,445850.9,blocking,107923,9035,0.713777848001264,cdebeebd7a5cf5b9375fe9fcecda7f154d15a6e9a4524598fcd8f87413d3ce90
legacy_25k,1000,200,weekly_one,0,2,minimum,calendar_month,1800,26900.0,200.0,84,20,0,74,279200.0,163997.25,443197.25,16600.0,459797.25,blocking,113467,9126,0.7209669774055933,b948793a9f1f3edcaa9ac20e22c60a2582311c46306bddc4024caed7033592e8
legacy_25k,1000,200,weekly_one,0,3,minimum,calendar_month,1800,26900.0,200.0,86,20,0,20,264300.0,163679.75,427979.75,16600.0,444579.75,blocking,106989,9035,0.713777848001264,f55301e607151818407de3813382f4ff43e1b997f61c719a4a947e37df26244a
legacy_25k,1000,200,weekly_one,0,5,minimum,calendar_month,1800,26900.0,200.0,87,20,0,0,264100.0,165150.9,429250.9,16600.0,445850.9,blocking,107923,9035,0.713777848001264,89449494e38a0b068ec739823b359e4388fc289f7e775b240723dda6f0f6e585
legacy_25k,1000,200,weekly_one,0,2,minimum,calendar_month,1900,27000.0,200.0,84,20,0,64,263200.0,161593.15,424793.15,16600.0,441393.15,blocking,107296,9042,0.7143308579554432,d052bc8e8c3304884421a6a7d99c722d2ee3e82262c6b2e4821e50e34ef8ec60
legacy_25k,1000,200,weekly_one,0,3,minimum,calendar_month,1900,27000.0,200.0,83,20,0,18,263900.0,164179.75,428079.75,16600.0,444679.75,blocking,106832,9041,0.7142518565334176,5b9b7bbd12d0f1acd81e9fa6f9628cc0593aa7898f9c89c57bd673e9be947c6e
legacy_25k,1000,200,weekly_one,0,5,minimum,calendar_month,1900,27000.0,200.0,82,20,0,0,267100.0,166568.35,433668.35,16600.0,450268.35,blocking,108496,9045,0.71456786222152,6569ce40dd920041f2064115480513311837fb4f909c4bef9455bfa4cc6471da
legacy_25k,1000,200,weekly_one,0,1,minimum,calendar_month,2000,27100.0,200.0,79,18,0,252,170700.0,121090.8,291790.8,16600.0,308390.8,blocking,80177,9044,0.7144888607994944,d9ad048fcc9dfe6d4f88c4b48bad7aacd08006270e11cfac5df204aa742ef0a4
legacy_25k,1000,200,weekly_one,0,2,minimum,calendar_month,2000,27100.0,200.0,79,20,0,53,259700.0,165093.15,424793.15,16600.0,441393.15,blocking,106551,9046,0.7146468636435456,b4e57bc337ddaf6108bc0a2c217e76c7503ab2ff6ff2bd823241a138e4ff8bbc
legacy_25k,1000,200,weekly_one,0,3,minimum,calendar_month,2000,27100.0,200.0,78,20,0,17,265900.0,168375.15,434275.15,16600.0,450875.15,blocking,107755,9045,0.71456786222152,ce732c60822d10ce62d75c9acdfc6a6e83b2cc340bee7e39cbfc5e44e2a6c287
legacy_25k,1000,200,weekly_one,0,5,minimum,calendar_month,2000,27100.0,200.0,78,20,0,0,268900.0,169614.0,438514.0,16600.0,455114.0,blocking,109207,9045,0.71456786222152,d5d55f74e06fb3830aa1924514203e6d520cbe217ce7bbd5ae38c0abbaa95433
legacy_25k,1000,200,weekly_one,0,2,minimum,calendar_month,2100,27200.0,200.0,85,20,0,61,240500.0,158596.3,399096.3,16600.0,415696.3,blocking,101597,9046,0.7146468636435456,e86de83695264ce24bb8decf2420a58b228ba05d3b9a0b362ec709e4e738d6bd
legacy_25k,1000,200,weekly_one,0,3,minimum,calendar_month,2100,27200.0,200.0,81,20,0,17,256300.0,165877.6,422177.6,16600.0,438777.6,blocking,104801,9045,0.71456786222152,b7e9466224a8da1ca333324c5295969e5e8c18f40a8786ba6b3d50b123d40ea1
legacy_25k,1000,200,weekly_one,0,5,minimum,calendar_month,2100,27200.0,200.0,79,20,0,0,260200.0,169650.9,429850.9,16600.0,446450.9,blocking,106884,9045,0.71456786222152,a9114ddefeebe5a5b19a075a88ab86b1a24b307cb580e3a70b52009358e5de91
legacy_25k,1000,200,weekly_one,0,2,minimum,calendar_month,2200,27300.0,200.0,83,20,0,57,238900.0,160096.3,398996.3,16600.0,415596.3,blocking,101205,9046,0.7146468636435456,d3d6336941dda11bcfaadb4dc648a5879115f0cd60984e71daa46c6efea23b8f
legacy_25k,1000,200,weekly_one,0,3,minimum,calendar_month,2200,27300.0,200.0,79,20,0,16,254200.0,167877.6,422077.6,16600.0,438677.6,blocking,104337,9045,0.71456786222152,13799ef487f98c611b367097ce2789014108df6aaf8c941c71cc51d92bbfdf6b
legacy_25k,1000,200,weekly_one,0,5,minimum,calendar_month,2200,27300.0,200.0,77,20,0,0,258100.0,171650.9,429750.9,16600.0,446350.9,blocking,106312,9045,0.71456786222152,c153546c9795ff8a439e0d224566c38901e82df3361669b385df99e2ed8ef5de
legacy_25k,1000,200,weekly_one,0,2,minimum,calendar_month,2300,27400.0,200.0,83,20,0,57,236900.0,162096.3,398996.3,16600.0,415596.3,blocking,101205,9046,0.7146468636435456,5b531e85d53fcf8b2a95a50e7fe9aa8894d269f3911d5474ba6f5dca09c406dd
legacy_25k,1000,200,weekly_one,0,3,minimum,calendar_month,2300,27400.0,200.0,79,20,0,16,252200.0,169877.6,422077.6,16600.0,438677.6,blocking,104337,9045,0.71456786222152,37f20835e2f4555ce99a51bc3da114fac3e3a0642531fac85dd47f75dea5b06d
legacy_25k,1000,200,weekly_one,0,5,minimum,calendar_month,2300,27400.0,200.0,77,20,0,0,256100.0,173650.9,429750.9,16600.0,446350.9,blocking,105952,9045,0.71456786222152,b014eac6e09826139a3b1258694d8472a8468dfc80512191766ee1827d05c3a2
legacy_25k,1000,200,weekly_one,0,2,minimum,calendar_month,2400,27500.0,200.0,79,20,0,50,250200.0,165744.55,415944.55,16600.0,432544.55,blocking,104120,9046,0.7146468636435456,f430834df0bc0893f56ae79e7baa813982c3436e619b4cd80ee59d923a431759
legacy_25k,1000,200,weekly_one,0,3,minimum,calendar_month,2400,27500.0,200.0,73,20,0,15,260900.0,173875.15,434775.15,16600.0,451375.15,blocking,106677,9045,0.71456786222152,72d5a7c89852d5d1ac750ddeae24df53b5bea524a163cda36b49bfb913df3aaf
legacy_25k,1000,200,weekly_one,0,5,minimum,calendar_month,2400,27500.0,200.0,73,20,0,0,262400.0,176614.0,439014.0,16600.0,455614.0,blocking,107864,9045,0.71456786222152,fe2526cab7d44981acb3a064bea0f76d840137f073b0a24c8ceaf46bb6c0e566
legacy_25k,1000,200,weekly_one,0,1,minimum,calendar_month,3000,28100.0,200.0,79,18,0,252,160700.0,126590.8,287290.8,16600.0,303890.8,blocking,80407,9044,0.7144888607994944,474b03bc2811e931edfcf5f72d8ee92f246a6c0c2ae48a3eba460610699181b0
legacy_25k,1000,200,weekly_one,0,2,minimum,calendar_month,3000,28100.0,200.0,80,20,0,50,231500.0,168096.3,399596.3,16600.0,416196.3,blocking,100678,9046,0.7146468636435456,9606a2c3b5896308f38c95949bb25acaca363b769712b532f14adfe41caea3e9
legacy_25k,1000,200,weekly_one,0,3,minimum,calendar_month,3000,28100.0,200.0,73,20,0,13,248400.0,180679.75,429079.75,16600.0,445679.75,blocking,105161,9045,0.71456786222152,c40e8ee00a9af646ce3efd0cf8fae13894a4ec9092b396810264d9205eb2f6a1
legacy_25k,1000,200,weekly_one,0,5,minimum,calendar_month,3000,28100.0,200.0,72,20,0,0,251100.0,183568.35,434668.35,16600.0,451268.35,blocking,106515,9045,0.71456786222152,967519d6d2195ce105f06585787f5ee78a7946e7780e46df4cb5a0829ae0d7ac
legacy_25k,1000,200,weekly_one,0,1,minimum,calendar_month,3600,28700.0,200.0,75,19,0,245,158000.0,140626.99,298626.99,16600.0,315226.99,blocking,81906,9044,0.7144888607994944,fc1724a50749cd222fe184ed6a82e4f3e9654ef001e7f9186689c97141173343
legacy_25k,1000,200,weekly_one,0,1,minimum,calendar_month,3700,28800.0,200.0,75,19,0,245,157000.0,141626.99,298626.99,16600.0,315226.99,blocking,81906,9044,0.7144888607994944,9e9f2d8f45543c44a9910f2808b34ea9d82576c2637ce8d5ad766416cfa6f7b8
legacy_25k,1000,200,weekly_one,0,1,minimum,calendar_month,3800,28900.0,200.0,75,19,0,245,155000.0,143626.99,298626.99,16600.0,315226.99,blocking,81906,9044,0.7144888607994944,5b582b642b17a541c2f743c6c8d03ceb24c0680c13a1f8308bad038894510127
legacy_25k,1000,200,weekly_one,0,1,minimum,calendar_month,3900,29000.0,200.0,75,19,0,245,155500.0,143126.99,298626.99,16600.0,315226.99,blocking,81906,9044,0.7144888607994944,e449f5a411a882a2fd1e24b5233a3ff4c5ca464023d786fa0e94ab633ca24c8c
legacy_25k,1000,200,weekly_one,0,1,minimum,calendar_month,4000,29100.0,200.0,75,19,0,245,154000.0,144126.99,298126.99,16600.0,314726.99,blocking,81915,9044,0.7144888607994944,f93127fd011b35b475c3a15ec29606bb3ee253ea8c13b1e352d46a75c58761fd
legacy_25k,1000,200,weekly_one,0,2,minimum,calendar_month,4000,29100.0,200.0,79,20,0,49,210200.0,179719.1,389919.1,16600.0,406519.1,blocking,98161,9046,0.7146468636435456,781fb7e333330f9477d92b09dbe61a5232a48f858020c9734902072616110fdc
legacy_25k,1000,200,weekly_one,0,3,minimum,calendar_month,4000,29100.0,200.0,80,20,0,12,219000.0,180975.45,399975.45,16600.0,416575.45,blocking,100220,9046,0.7146468636435456,62cc7c39a44006bf7f7541a9cd5ec29ca66d028b865fe1ef861e0950dc35b96d
legacy_25k,1000,200,weekly_one,0,5,minimum,calendar_month,4000,29100.0,200.0,79,20,0,0,222200.0,181680.2,403880.2,16600.0,420480.2,blocking,100888,9048,0.7148048664875968,c9bae732b7a34ebd7987f38388fb7a4db4cabd74acacc83d74a76e550742a807
legacy_25k,1000,200,weekly_one,0,1,minimum,calendar_month,4100,29200.0,200.0,75,19,0,245,154000.0,144126.99,298126.99,16600.0,314726.99,blocking,81915,9044,0.7144888607994944,b6dda7c35766bb959cfa398e709cc6a5f0579961cea996392f8c09b697b05e11
legacy_25k,1000,200,weekly_one,0,1,minimum,calendar_month,4200,29300.0,200.0,75,19,0,245,153000.0,144626.99,297626.99,16600.0,314226.99,blocking,81915,9044,0.7144888607994944,dcbfba9b9dd7c7a4a7251ea3deeee1203539b22c1f3638a99718ed58cd354de5
legacy_25k,1000,200,weekly_one,0,1,minimum,calendar_month,4300,29400.0,200.0,75,19,0,245,151000.0,146626.99,297626.99,16600.0,314226.99,blocking,81915,9044,0.7144888607994944,7fa495c85a27188a81515c4e66913964656b2d951334a0691b1a36011d7d49e2
legacy_25k,1000,200,weekly_one,0,1,minimum,calendar_month,4400,29500.0,200.0,75,19,0,245,148500.0,149126.99,297626.99,16600.0,314226.99,blocking,81915,9044,0.7144888607994944,c22b75ed2798376b6e99c66d7db4aa3f636292f198589d3f3d3e51ff5db99ea7
legacy_25k,1000,200,weekly_one,0,1,minimum,calendar_month,5000,30100.0,200.0,75,19,0,245,143000.0,154126.99,297126.99,16600.0,313726.99,blocking,81915,9044,0.7144888607994944,7a7926533adc2f1cf192658e3435c510b4ea067c57ba9f45c13449e7974cd59d
legacy_25k,1000,200,weekly_one,0,2,minimum,calendar_month,5000,30100.0,200.0,76,20,0,40,183800.0,188259.7,372059.7,16600.0,388659.7,blocking,93731,9045,0.71456786222152,c07dd6411a96853a28c1a8f2763ca4bcd6bee693c49440ce6b3086bc72eb3fe2
legacy_25k,1000,200,weekly_one,0,3,minimum,calendar_month,5000,30100.0,200.0,81,20,0,13,188800.0,185954.95,374754.95,16600.0,391354.95,blocking,93420,9045,0.71456786222152,c9bbcf2208e5adc9e662b86a201ddbdc44819591837c4b557bbf29f145329fb7
legacy_25k,1000,200,weekly_one,0,5,minimum,calendar_month,5000,30100.0,200.0,79,20,0,0,200200.0,187853.7,388053.7,16600.0,404653.7,blocking,94858,9047,0.7147258650655712,599bbcda92aef040f3f05b6b0f8e0968f9d3d29e818b921fdd24d1dab8d17b05
legacy_25k,1000,200,weekly_one,0,1,minimum,calendar_month,6500,31600.0,200.0,75,19,0,245,130000.0,167126.99,297126.99,16600.0,313726.99,blocking,81915,9044,0.7144888607994944,02bfb2efe9099ceb84afd9d275c159be344e7ebaf14c928e212acd7f8d6b59ea
legacy_25k,1000,200,weekly_one,0,2,minimum,calendar_month,6500,31600.0,200.0,73,20,0,28,154400.0,201527.85,355927.85,16600.0,372527.85,blocking,90252,9045,0.71456786222152,b607c181af163a4f9bd68daad431b6aafd4d9069a384a74887c3df343b92b056
legacy_25k,1000,200,weekly_one,0,3,minimum,calendar_month,6500,31600.0,200.0,75,20,0,10,167000.0,203121.65,370121.65,16600.0,386721.65,blocking,91046,9045,0.71456786222152,511b67baec20ace92278581ef77c72c90721887dcd88daac66f083da5867a1d3
legacy_25k,1000,200,weekly_one,0,5,minimum,calendar_month,6500,31600.0,200.0,75,20,0,0,172500.0,204554.75,377054.75,16600.0,393654.75,blocking,91995,9045,0.71456786222152,a61e6b00d423da9d7c3b5f3d57eaf0e1c160d7b997d40598083ae7101f07f7b4
legacy_25k,1000,200,weekly_one,0,1,minimum,calendar_month,8000,33100.0,200.0,75,19,0,245,114500.0,182626.99,297126.99,16600.0,313726.99,blocking,81915,9044,0.7144888607994944,19d0160970d83e3b79a45d7c47f06422860c1ceebf65f7c6478e1d5252d6f964
legacy_25k,1000,200,weekly_one,0,2,minimum,calendar_month,8000,33100.0,200.0,73,20,0,23,127900.0,211753.86,339653.86,16600.0,356253.86,blocking,89218,9045,0.71456786222152,23cf32ea16dab8e96b948cbd87126744cfc755d5eaaac00d887a367715834c04
legacy_25k,1000,200,weekly_one,0,3,minimum,calendar_month,8000,33100.0,200.0,72,20,0,8,133100.0,220976.0,354076.0,16600.0,370676.0,blocking,88827,9044,0.7144888607994944,33963fc1a95bb9ce84ae16d7de3568f3da144d7b6f215668e85abb1f7da80877
legacy_25k,1000,200,weekly_one,0,5,minimum,calendar_month,8000,33100.0,200.0,73,20,0,0,137900.0,222230.0,360130.0,16600.0,376730.0,blocking,89520,9044,0.7144888607994944,01cc59299a11cfddaa048a0740c9657368c03528621475c72c760b0fc1158d98
legacy_25k,1000,200,weekly_one,0,1,minimum,calendar_month,10000,35100.0,200.0,75,19,0,245,95000.0,183761.41,278761.41,16600.0,295361.41,blocking,81915,9044,0.7144888607994944,f2fb716f6af0ee4ef0d7eb849bd5e7151eb9eafa701fe8ca9c2444cda5781d31
