case,at,wanted,bought,capacity_limited,cash_limited,alive_before
2023-12__daily_minimum,2025-08-01T00:00:00,1,1,False,False,11
2023-12__daily_minimum,2025-09-01T00:00:00,1,1,False,False,12
2023-12__daily_minimum,2025-10-01T00:00:00,1,1,False,False,13
2023-12__daily_minimum,2025-11-01T00:00:00,1,1,False,False,14
2023-12__daily_minimum,2025-12-01T00:00:00,1,1,False,False,14
2023-12__daily_minimum,2026-01-01T00:00:00,1,1,False,False,14
2023-12__daily_minimum,2026-02-01T00:00:00,1,1,False,False,15
2023-12__daily_minimum,2026-03-01T00:00:00,1,1,False,False,14
2023-12__daily_minimum,2026-04-01T00:00:00,1,1,False,False,13
2023-12__daily_minimum,2026-05-01T00:00:00,1,1,False,False,14
2023-12__daily_minimum,2026-06-01T00:00:00,1,1,False,False,15
2023-12__daily_minimum,2026-07-01T00:00:00,1,1,False,False,15
2023-12__daily_maximum,2023-12-01T00:00:00,1,1,False,False,0
2023-12__daily_maximum,2024-01-01T00:00:00,1,1,False,False,1
2023-12__daily_maximum,2024-02-01T00:00:00,1,1,False,False,2
2023-12__daily_maximum,2024-03-01T00:00:00,1,1,False,False,3
2023-12__daily_maximum,2024-04-01T00:00:00,1,1,False,False,4
2023-12__daily_maximum,2024-05-01T00:00:00,1,1,False,False,3
2023-12__daily_maximum,2024-06-01T00:00:00,1,1,False,False,4
2023-12__daily_maximum,2024-07-01T00:00:00,1,1,False,False,5
2023-12__daily_maximum,2024-08-01T00:00:00,1,1,False,False,4
2023-12__daily_maximum,2024-09-01T00:00:00,1,1,False,False,5
2023-12__daily_maximum,2024-10-01T00:00:00,1,1,False,False,6
2023-12__daily_maximum,2024-11-01T00:00:00,1,1,False,False,7
2023-12__daily_maximum,2024-12-01T00:00:00,1,1,False,False,8
2023-12__daily_maximum,2025-01-01T00:00:00,1,1,False,False,9
2023-12__daily_maximum,2025-02-01T00:00:00,1,1,False,False,9
2023-12__daily_maximum,2025-03-01T00:00:00,1,1,False,False,10
2023-12__daily_maximum,2025-04-01T00:00:00,1,1,False,False,8
2023-12__daily_maximum,2025-05-01T00:00:00,1,1,False,False,8
2023-12__daily_maximum,2025-06-01T00:00:00,1,1,False,False,9
2023-12__daily_maximum,2025-07-01T00:00:00,1,1,False,False,10
2023-12__daily_maximum,2025-08-01T00:00:00,1,1,False,False,11
2023-12__daily_maximum,2025-09-01T00:00:00,1,1,False,False,12
2023-12__daily_maximum,2025-10-01T00:00:00,1,1,False,False,13
2023-12__daily_maximum,2025-11-01T00:00:00,1,1,False,False,14
2023-12__daily_maximum,2025-12-01T00:00:00,1,1,False,False,14
2023-12__daily_maximum,2026-01-01T00:00:00,1,1,False,False,14
2023-12__daily_maximum,2026-02-01T00:00:00,1,1,False,False,15
2023-12__daily_maximum,2026-03-01T00:00:00,1,1,False,False,14
2023-12__daily_maximum,2026-04-01T00:00:00,1,1,False,False,13
2023-12__daily_maximum,2026-05-01T00:00:00,1,1,False,False,14
2023-12__daily_maximum,2026-06-01T00:00:00,1,1,False,False,15
2023-12__daily_maximum,2026-07-01T00:00:00,1,1,False,False,15
2024-01__daily_minimum,2024-01-01T00:00:00,1,1,False,False,0
2024-01__daily_minimum,2024-02-01T00:00:00,1,1,False,False,1
2024-01__daily_minimum,2024-03-01T00:00:00,1,1,False,False,2
2024-01__daily_minimum,2024-04-01T00:00:00,1,1,False,False,3
2024-01__daily_minimum,2024-05-01T00:00:00,1,1,False,False,2
2024-01__daily_minimum,2024-06-01T00:00:00,1,1,False,False,3
2024-01__daily_minimum,2024-07-01T00:00:00,1,1,False,False,4
2024-01__daily_minimum,2024-08-01T00:00:00,1,1,False,False,3
2024-01__daily_minimum,2024-09-01T00:00:00,1,1,False,False,3
2024-01__daily_minimum,2024-10-01T00:00:00,1,1,False,False,4
2024-01__daily_minimum,2024-11-01T00:00:00,1,1,False,False,5
2024-01__daily_minimum,2024-12-01T00:00:00,1,1,False,False,6
2024-01__daily_minimum,2025-01-01T00:00:00,1,1,False,False,7
2024-01__daily_minimum,2025-02-01T00:00:00,1,1,False,False,8
2024-01__daily_minimum,2025-03-01T00:00:00,1,1,False,False,8
2024-01__daily_minimum,2025-04-01T00:00:00,1,1,False,False,7
2024-01__daily_minimum,2025-05-01T00:00:00,1,1,False,False,7
2024-01__daily_minimum,2025-06-01T00:00:00,1,1,False,False,8
2024-01__daily_minimum,2025-07-01T00:00:00,1,1,False,False,9
2024-01__daily_minimum,2025-08-01T00:00:00,1,1,False,False,10
2024-01__daily_minimum,2025-09-01T00:00:00,1,1,False,False,11
2024-01__daily_minimum,2025-10-01T00:00:00,1,1,False,False,12
2024-01__daily_minimum,2025-11-01T00:00:00,1,1,False,False,13
2024-01__daily_minimum,2025-12-01T00:00:00,1,1,False,False,14
2024-01__daily_minimum,2026-01-01T00:00:00,1,1,False,False,15
2024-01__daily_minimum,2026-02-01T00:00:00,1,1,False,False,16
2024-01__daily_minimum,2026-03-01T00:00:00,1,1,False,False,13
2024-01__daily_minimum,2026-04-01T00:00:00,1,1,False,False,12
2024-01__daily_minimum,2026-05-01T00:00:00,1,1,False,False,13
2024-01__daily_minimum,2026-06-01T00:00:00,1,1,False,False,14
2024-01__daily_minimum,2026-07-01T00:00:00,1,1,False,False,14
2024-01__daily_maximum,2024-01-01T00:00:00,1,1,False,False,0
2024-01__daily_maximum,2024-02-01T00:00:00,1,1,False,False,1
2024-01__daily_maximum,2024-03-01T00:00:00,1,1,False,False,2
2024-01__daily_maximum,2024-04-01T00:00:00,1,1,False,False,3
2024-01__daily_maximum,2024-05-01T00:00:00,1,1,False,False,2
2024-01__daily_maximum,2024-06-01T00:00:00,1,1,False,False,3
2024-01__daily_maximum,2024-07-01T00:00:00,1,1,False,False,4
2024-01__daily_maximum,2024-08-01T00:00:00,1,1,False,False,3
2024-01__daily_maximum,2024-09-01T00:00:00,1,1,False,False,3
2024-01__daily_maximum,2024-10-01T00:00:00,1,1,False,False,4
2024-01__daily_maximum,2024-11-01T00:00:00,1,1,False,False,5
2024-01__daily_maximum,2024-12-01T00:00:00,1,1,False,False,6
2024-01__daily_maximum,2025-01-01T00:00:00,1,1,False,False,7
2024-01__daily_maximum,2025-02-01T00:00:00,1,1,False,False,8
2024-01__daily_maximum,2025-03-01T00:00:00,1,1,False,False,8
2024-01__daily_maximum,2025-04-01T00:00:00,1,1,False,False,7
2024-01__daily_maximum,2025-05-01T00:00:00,1,1,False,False,7
2024-01__daily_maximum,2025-06-01T00:00:00,1,1,False,False,8
2024-01__daily_maximum,2025-07-01T00:00:00,1,1,False,False,9
2024-01__daily_maximum,2025-08-01T00:00:00,1,1,False,False,10
2024-01__daily_maximum,2025-09-01T00:00:00,1,1,False,False,11
2024-01__daily_maximum,2025-10-01T00:00:00,1,1,False,False,12
2024-01__daily_maximum,2025-11-01T00:00:00,1,1,False,False,13
2024-01__daily_maximum,2025-12-01T00:00:00,1,1,False,False,14
2024-01__daily_maximum,2026-01-01T00:00:00,1,1,False,False,15
2024-01__daily_maximum,2026-02-01T00:00:00,1,1,False,False,16
2024-01__daily_maximum,2026-03-01T00:00:00,1,1,False,False,13
2024-01__daily_maximum,2026-04-01T00:00:00,1,1,False,False,12
2024-01__daily_maximum,2026-05-01T00:00:00,1,1,False,False,13
2024-01__daily_maximum,2026-06-01T00:00:00,1,1,False,False,14
2024-01__daily_maximum,2026-07-01T00:00:00,1,1,False,False,14
2024-02__daily_minimum,2024-02-01T00:00:00,1,1,False,False,0
2024-02__daily_minimum,2024-03-01T00:00:00,1,1,False,False,1
2024-02__daily_minimum,2024-04-01T00:00:00,1,1,False,False,2
2024-02__daily_minimum,2024-05-01T00:00:00,1,1,False,False,1
2024-02__daily_minimum,2024-06-01T00:00:00,1,1,False,False,2
2024-02__daily_minimum,2024-07-01T00:00:00,1,1,False,False,3
2024-02__daily_minimum,2024-08-01T00:00:00,1,1,False,False,2
2024-02__daily_minimum,2024-09-01T00:00:00,1,1,False,False,3
2024-02__daily_minimum,2024-10-01T00:00:00,1,1,False,False,4
2024-02__daily_minimum,2024-11-01T00:00:00,1,1,False,False,5
2024-02__daily_minimum,2024-12-01T00:00:00,1,1,False,False,6
2024-02__daily_minimum,2025-01-01T00:00:00,1,1,False,False,7
2024-02__daily_minimum,2025-02-01T00:00:00,1,1,False,False,7
2024-02__daily_minimum,2025-03-01T00:00:00,1,1,False,False,8
2024-02__daily_minimum,2025-04-01T00:00:00,1,1,False,False,6
2024-02__daily_minimum,2025-05-01T00:00:00,1,1,False,False,6
2024-02__daily_minimum,2025-06-01T00:00:00,1,1,False,False,7
2024-02__daily_minimum,2025-07-01T00:00:00,1,1,False,False,8
2024-02__daily_minimum,2025-08-01T00:00:00,1,1,False,False,9
2024-02__daily_minimum,2025-09-01T00:00:00,1,1,False,False,10
2024-02__daily_minimum,2025-10-01T00:00:00,1,1,False,False,11
2024-02__daily_minimum,2025-11-01T00:00:00,1,1,False,False,12
2024-02__daily_minimum,2025-12-01T00:00:00,1,1,False,False,12
2024-02__daily_minimum,2026-01-01T00:00:00,1,1,False,False,12
2024-02__daily_minimum,2026-02-01T00:00:00,1,1,False,False,13
2024-02__daily_minimum,2026-03-01T00:00:00,1,1,False,False,12
2024-02__daily_minimum,2026-04-01T00:00:00,1,1,False,False,11
2024-02__daily_minimum,2026-05-01T00:00:00,1,1,False,False,12
2024-02__daily_minimum,2026-06-01T00:00:00,1,1,False,False,13
2024-02__daily_minimum,2026-07-01T00:00:00,1,1,False,False,13
2024-02__daily_maximum,2024-02-01T00:00:00,1,1,False,False,0
2024-02__daily_maximum,2024-03-01T00:00:00,1,1,False,False,1
2024-02__daily_maximum,2024-04-01T00:00:00,1,1,False,False,2
2024-02__daily_maximum,2024-05-01T00:00:00,1,1,False,False,1
2024-02__daily_maximum,2024-06-01T00:00:00,1,1,False,False,2
2024-02__daily_maximum,2024-07-01T00:00:00,1,1,False,False,3
2024-02__daily_maximum,2024-08-01T00:00:00,1,1,False,False,2
2024-02__daily_maximum,2024-09-01T00:00:00,1,1,False,False,3
2024-02__daily_maximum,2024-10-01T00:00:00,1,1,False,False,4
2024-02__daily_maximum,2024-11-01T00:00:00,1,1,False,False,5
2024-02__daily_maximum,2024-12-01T00:00:00,1,1,False,False,6
2024-02__daily_maximum,2025-01-01T00:00:00,1,1,False,False,7
2024-02__daily_maximum,2025-02-01T00:00:00,1,1,False,False,7
2024-02__daily_maximum,2025-03-01T00:00:00,1,1,False,False,8
2024-02__daily_maximum,2025-04-01T00:00:00,1,1,False,False,6
2024-02__daily_maximum,2025-05-01T00:00:00,1,1,False,False,6
2024-02__daily_maximum,2025-06-01T00:00:00,1,1,False,False,7
2024-02__daily_maximum,2025-07-01T00:00:00,1,1,False,False,8
2024-02__daily_maximum,2025-08-01T00:00:00,1,1,False,False,9
2024-02__daily_maximum,2025-09-01T00:00:00,1,1,False,False,10
2024-02__daily_maximum,2025-10-01T00:00:00,1,1,False,False,11
2024-02__daily_maximum,2025-11-01T00:00:00,1,1,False,False,12
2024-02__daily_maximum,2025-12-01T00:00:00,1,1,False,False,12
2024-02__daily_maximum,2026-01-01T00:00:00,1,1,False,False,12
2024-02__daily_maximum,2026-02-01T00:00:00,1,1,False,False,13
2024-02__daily_maximum,2026-03-01T00:00:00,1,1,False,False,12
2024-02__daily_maximum,2026-04-01T00:00:00,1,1,False,False,11
2024-02__daily_maximum,2026-05-01T00:00:00,1,1,False,False,12
2024-02__daily_maximum,2026-06-01T00:00:00,1,1,False,False,13
2024-02__daily_maximum,2026-07-01T00:00:00,1,1,False,False,13
2024-03__daily_minimum,2024-03-01T00:00:00,1,1,False,False,0
2024-03__daily_minimum,2024-04-01T00:00:00,1,1,False,False,1
2024-03__daily_minimum,2024-05-01T00:00:00,1,1,False,False,0
2024-03__daily_minimum,2024-06-01T00:00:00,1,1,False,False,1
2024-03__daily_minimum,2024-07-01T00:00:00,1,1,False,False,2
2024-03__daily_minimum,2024-08-01T00:00:00,1,1,False,False,1
2024-03__daily_minimum,2024-09-01T00:00:00,1,1,False,False,1
2024-03__daily_minimum,2024-10-01T00:00:00,1,1,False,False,2
2024-03__daily_minimum,2024-11-01T00:00:00,1,1,False,False,3
2024-03__daily_minimum,2024-12-01T00:00:00,1,1,False,False,4
2024-03__daily_minimum,2025-01-01T00:00:00,1,1,False,False,5
2024-03__daily_minimum,2025-02-01T00:00:00,1,1,False,False,6
2024-03__daily_minimum,2025-03-01T00:00:00,1,1,False,False,6
2024-03__daily_minimum,2025-04-01T00:00:00,1,1,False,False,5
2024-03__daily_minimum,2025-05-01T00:00:00,1,1,False,False,5
2024-03__daily_minimum,2025-06-01T00:00:00,1,1,False,False,6
2024-03__daily_minimum,2025-07-01T00:00:00,1,1,False,False,7
2024-03__daily_minimum,2025-08-01T00:00:00,1,1,False,False,8
2024-03__daily_minimum,2025-09-01T00:00:00,1,1,False,False,9
2024-03__daily_minimum,2025-10-01T00:00:00,1,1,False,False,10
2024-03__daily_minimum,2025-11-01T00:00:00,1,1,False,False,11
2024-03__daily_minimum,2025-12-01T00:00:00,1,1,False,False,12
2024-03__daily_minimum,2026-01-01T00:00:00,1,1,False,False,13
2024-03__daily_minimum,2026-02-01T00:00:00,1,1,False,False,14
2024-03__daily_minimum,2026-03-01T00:00:00,1,1,False,False,11
2024-03__daily_minimum,2026-04-01T00:00:00,1,1,False,False,10
2024-03__daily_minimum,2026-05-01T00:00:00,1,1,False,False,11
2024-03__daily_minimum,2026-06-01T00:00:00,1,1,False,False,12
2024-03__daily_minimum,2026-07-01T00:00:00,1,1,False,False,12
2024-03__daily_maximum,2024-03-01T00:00:00,1,1,False,False,0
2024-03__daily_maximum,2024-04-01T00:00:00,1,1,False,False,1
2024-03__daily_maximum,2024-05-01T00:00:00,1,1,False,False,0
2024-03__daily_maximum,2024-06-01T00:00:00,1,1,False,False,1
2024-03__daily_maximum,2024-07-01T00:00:00,1,1,False,False,2
2024-03__daily_maximum,2024-08-01T00:00:00,1,1,False,False,1
2024-03__daily_maximum,2024-09-01T00:00:00,1,1,False,False,1
2024-03__daily_maximum,2024-10-01T00:00:00,1,1,False,False,2
2024-03__daily_maximum,2024-11-01T00:00:00,1,1,False,False,3
2024-03__daily_maximum,2024-12-01T00:00:00,1,1,False,False,4
2024-03__daily_maximum,2025-01-01T00:00:00,1,1,False,False,5
2024-03__daily_maximum,2025-02-01T00:00:00,1,1,False,False,6
2024-03__daily_maximum,2025-03-01T00:00:00,1,1,False,False,6
2024-03__daily_maximum,2025-04-01T00:00:00,1,1,False,False,5
2024-03__daily_maximum,2025-05-01T00:00:00,1,1,False,False,5
2024-03__daily_maximum,2025-06-01T00:00:00,1,1,False,False,6
2024-03__daily_maximum,2025-07-01T00:00:00,1,1,False,False,7
2024-03__daily_maximum,2025-08-01T00:00:00,1,1,False,False,8
2024-03__daily_maximum,2025-09-01T00:00:00,1,1,False,False,9
2024-03__daily_maximum,2025-10-01T00:00:00,1,1,False,False,10
2024-03__daily_maximum,2025-11-01T00:00:00,1,1,False,False,11
2024-03__daily_maximum,2025-12-01T00:00:00,1,1,False,False,12
2024-03__daily_maximum,2026-01-01T00:00:00,1,1,False,False,13
2024-03__daily_maximum,2026-02-01T00:00:00,1,1,False,False,14
2024-03__daily_maximum,2026-03-01T00:00:00,1,1,False,False,11
2024-03__daily_maximum,2026-04-01T00:00:00,1,1,False,False,10
2024-03__daily_maximum,2026-05-01T00:00:00,1,1,False,False,11
2024-03__daily_maximum,2026-06-01T00:00:00,1,1,False,False,12
2024-03__daily_maximum,2026-07-01T00:00:00,1,1,False,False,12
2024-04__daily_minimum,2024-04-01T00:00:00,1,1,False,False,0
2024-04__daily_minimum,2024-05-01T00:00:00,1,1,False,False,0
2024-04__daily_minimum,2024-06-01T00:00:00,1,1,False,False,1
2024-04__daily_minimum,2024-07-01T00:00:00,1,1,False,False,2
2024-04__daily_minimum,2024-08-01T00:00:00,1,1,False,False,1
2024-04__daily_minimum,2024-09-01T00:00:00,1,1,False,False,2
2024-04__daily_minimum,2024-10-01T00:00:00,1,1,False,False,3
2024-04__daily_minimum,2024-11-01T00:00:00,1,1,False,False,4
2024-04__daily_minimum,2024-12-01T00:00:00,1,1,False,False,5
2024-04__daily_minimum,2025-01-01T00:00:00,1,1,False,False,6
2024-04__daily_minimum,2025-02-01T00:00:00,1,1,False,False,6
2024-04__daily_minimum,2025-03-01T00:00:00,1,1,False,False,7
2024-04__daily_minimum,2025-04-01T00:00:00,1,1,False,False,5
2024-04__daily_minimum,2025-05-01T00:00:00,1,1,False,False,5
2024-04__daily_minimum,2025-06-01T00:00:00,1,1,False,False,6
2024-04__daily_minimum,2025-07-01T00:00:00,1,1,False,False,7
2024-04__daily_minimum,2025-08-01T00:00:00,1,1,False,False,8
2024-04__daily_minimum,2025-09-01T00:00:00,1,1,False,False,9
2024-04__daily_minimum,2025-10-01T00:00:00,1,1,False,False,10
2024-04__daily_minimum,2025-11-01T00:00:00,1,1,False,False,11
2024-04__daily_minimum,2025-12-01T00:00:00,1,1,False,False,11
2024-04__daily_minimum,2026-01-01T00:00:00,1,1,False,False,11
2024-04__daily_minimum,2026-02-01T00:00:00,1,1,False,False,12
2024-04__daily_minimum,2026-03-01T00:00:00,1,1,False,False,11
2024-04__daily_minimum,2026-04-01T00:00:00,1,1,False,False,10
2024-04__daily_minimum,2026-05-01T00:00:00,1,1,False,False,11
2024-04__daily_minimum,2026-06-01T00:00:00,1,1,False,False,12
2024-04__daily_minimum,2026-07-01T00:00:00,1,1,False,False,12
2024-04__daily_maximum,2024-04-01T00:00:00,1,1,False,False,0
2024-04__daily_maximum,2024-05-01T00:00:00,1,1,False,False,0
2024-04__daily_maximum,2024-06-01T00:00:00,1,1,False,False,1
2024-04__daily_maximum,2024-07-01T00:00:00,1,1,False,False,2
2024-04__daily_maximum,2024-08-01T00:00:00,1,1,False,False,1
2024-04__daily_maximum,2024-09-01T00:00:00,1,1,False,False,2
2024-04__daily_maximum,2024-10-01T00:00:00,1,1,False,False,3
2024-04__daily_maximum,2024-11-01T00:00:00,1,1,False,False,4
2024-04__daily_maximum,2024-12-01T00:00:00,1,1,False,False,5
2024-04__daily_maximum,2025-01-01T00:00:00,1,1,False,False,6
2024-04__daily_maximum,2025-02-01T00:00:00,1,1,False,False,6
2024-04__daily_maximum,2025-03-01T00:00:00,1,1,False,False,7
2024-04__daily_maximum,2025-04-01T00:00:00,1,1,False,False,5
2024-04__daily_maximum,2025-05-01T00:00:00,1,1,False,False,5
2024-04__daily_maximum,2025-06-01T00:00:00,1,1,False,False,6
2024-04__daily_maximum,2025-07-01T00:00:00,1,1,False,False,7
2024-04__daily_maximum,2025-08-01T00:00:00,1,1,False,False,8
2024-04__daily_maximum,2025-09-01T00:00:00,1,1,False,False,9
2024-04__daily_maximum,2025-10-01T00:00:00,1,1,False,False,10
2024-04__daily_maximum,2025-11-01T00:00:00,1,1,False,False,11
2024-04__daily_maximum,2025-12-01T00:00:00,1,1,False,False,11
2024-04__daily_maximum,2026-01-01T00:00:00,1,1,False,False,11
2024-04__daily_maximum,2026-02-01T00:00:00,1,1,False,False,12
2024-04__daily_maximum,2026-03-01T00:00:00,1,1,False,False,11
2024-04__daily_maximum,2026-04-01T00:00:00,1,1,False,False,10
2024-04__daily_maximum,2026-05-01T00:00:00,1,1,False,False,11
2024-04__daily_maximum,2026-06-01T00:00:00,1,1,False,False,12
2024-04__daily_maximum,2026-07-01T00:00:00,1,1,False,False,12
2024-05__daily_minimum,2024-05-01T00:00:00,1,1,False,False,0
2024-05__daily_minimum,2024-06-01T00:00:00,1,1,False,False,1
2024-05__daily_minimum,2024-07-01T00:00:00,1,1,False,False,2
2024-05__daily_minimum,2024-08-01T00:00:00,1,1,False,False,1
2024-05__daily_minimum,2024-09-01T00:00:00,1,1,False,False,1
2024-05__daily_minimum,2024-10-01T00:00:00,1,1,False,False,2
2024-05__daily_minimum,2024-11-01T00:00:00,1,1,False,False,3
2024-05__daily_minimum,2024-12-01T00:00:00,1,1,False,False,4
2024-05__daily_minimum,2025-01-01T00:00:00,1,1,False,False,5
2024-05__daily_minimum,2025-02-01T00:00:00,1,1,False,False,6
2024-05__daily_minimum,2025-03-01T00:00:00,1,1,False,False,6
2024-05__daily_minimum,2025-04-01T00:00:00,1,1,False,False,5
2024-05__daily_minimum,2025-05-01T00:00:00,1,1,False,False,5
2024-05__daily_minimum,2025-06-01T00:00:00,1,1,False,False,6
2024-05__daily_minimum,2025-07-01T00:00:00,1,1,False,False,7
2024-05__daily_minimum,2025-08-01T00:00:00,1,1,False,False,8
2024-05__daily_minimum,2025-09-01T00:00:00,1,1,False,False,9
2024-05__daily_minimum,2025-10-01T00:00:00,1,1,False,False,10
2024-05__daily_minimum,2025-11-01T00:00:00,1,1,False,False,11
2024-05__daily_minimum,2025-12-01T00:00:00,1,1,False,False,12
2024-05__daily_minimum,2026-01-01T00:00:00,1,1,False,False,13
2024-05__daily_minimum,2026-02-01T00:00:00,1,1,False,False,14
2024-05__daily_minimum,2026-03-01T00:00:00,1,1,False,False,11
2024-05__daily_minimum,2026-04-01T00:00:00,1,1,False,False,10
2024-05__daily_minimum,2026-05-01T00:00:00,1,1,False,False,11
2024-05__daily_minimum,2026-06-01T00:00:00,1,1,False,False,12
2024-05__daily_minimum,2026-07-01T00:00:00,1,1,False,False,12
2024-05__daily_maximum,2024-05-01T00:00:00,1,1,False,False,0
2024-05__daily_maximum,2024-06-01T00:00:00,1,1,False,False,1
2024-05__daily_maximum,2024-07-01T00:00:00,1,1,False,False,2
2024-05__daily_maximum,2024-08-01T00:00:00,1,1,False,False,1
2024-05__daily_maximum,2024-09-01T00:00:00,1,1,False,False,1
2024-05__daily_maximum,2024-10-01T00:00:00,1,1,False,False,2
2024-05__daily_maximum,2024-11-01T00:00:00,1,1,False,False,3
2024-05__daily_maximum,2024-12-01T00:00:00,1,1,False,False,4
2024-05__daily_maximum,2025-01-01T00:00:00,1,1,False,False,5
2024-05__daily_maximum,2025-02-01T00:00:00,1,1,False,False,6
2024-05__daily_maximum,2025-03-01T00:00:00,1,1,False,False,6
2024-05__daily_maximum,2025-04-01T00:00:00,1,1,False,False,5
2024-05__daily_maximum,2025-05-01T00:00:00,1,1,False,False,5
2024-05__daily_maximum,2025-06-01T00:00:00,1,1,False,False,6
2024-05__daily_maximum,2025-07-01T00:00:00,1,1,False,False,7
2024-05__daily_maximum,2025-08-01T00:00:00,1,1,False,False,8
2024-05__daily_maximum,2025-09-01T00:00:00,1,1,False,False,9
2024-05__daily_maximum,2025-10-01T00:00:00,1,1,False,False,10
2024-05__daily_maximum,2025-11-01T00:00:00,1,1,False,False,11
2024-05__daily_maximum,2025-12-01T00:00:00,1,1,False,False,12
2024-05__daily_maximum,2026-01-01T00:00:00,1,1,False,False,13
2024-05__daily_maximum,2026-02-01T00:00:00,1,1,False,False,14
2024-05__daily_maximum,2026-03-01T00:00:00,1,1,False,False,11
2024-05__daily_maximum,2026-04-01T00:00:00,1,1,False,False,10
2024-05__daily_maximum,2026-05-01T00:00:00,1,1,False,False,11
2024-05__daily_maximum,2026-06-01T00:00:00,1,1,False,False,12
2024-05__daily_maximum,2026-07-01T00:00:00,1,1,False,False,12
2024-06__daily_minimum,2024-06-01T00:00:00,1,1,False,False,0
2024-06__daily_minimum,2024-07-01T00:00:00,1,1,False,False,1
2024-06__daily_minimum,2024-08-01T00:00:00,1,1,False,False,0
2024-06__daily_minimum,2024-09-01T00:00:00,1,1,False,False,1
2024-06__daily_minimum,2024-10-01T00:00:00,1,1,False,False,2
2024-06__daily_minimum,2024-11-01T00:00:00,1,1,False,False,3
2024-06__daily_minimum,2024-12-01T00:00:00,1,1,False,False,4
2024-06__daily_minimum,2025-01-01T00:00:00,1,1,False,False,5
2024-06__daily_minimum,2025-02-01T00:00:00,1,1,False,False,5
2024-06__daily_minimum,2025-03-01T00:00:00,1,1,False,False,6
2024-06__daily_minimum,2025-04-01T00:00:00,1,1,False,False,4
2024-06__daily_minimum,2025-05-01T00:00:00,1,1,False,False,4
2024-06__daily_minimum,2025-06-01T00:00:00,1,1,False,False,5
2024-06__daily_minimum,2025-07-01T00:00:00,1,1,False,False,6
2024-06__daily_minimum,2025-08-01T00:00:00,1,1,False,False,7
2024-06__daily_minimum,2025-09-01T00:00:00,1,1,False,False,8
2024-06__daily_minimum,2025-10-01T00:00:00,1,1,False,False,9
2024-06__daily_minimum,2025-11-01T00:00:00,1,1,False,False,10
2024-06__daily_minimum,2025-12-01T00:00:00,1,1,False,False,10
2024-06__daily_minimum,2026-01-01T00:00:00,1,1,False,False,10
2024-06__daily_minimum,2026-02-01T00:00:00,1,1,False,False,11
2024-06__daily_minimum,2026-03-01T00:00:00,1,1,False,False,10
2024-06__daily_minimum,2026-04-01T00:00:00,1,1,False,False,9
2024-06__daily_minimum,2026-05-01T00:00:00,1,1,False,False,10
2024-06__daily_minimum,2026-06-01T00:00:00,1,1,False,False,11
2024-06__daily_minimum,2026-07-01T00:00:00,1,1,False,False,11
2024-06__daily_maximum,2024-06-01T00:00:00,1,1,False,False,0
2024-06__daily_maximum,2024-07-01T00:00:00,1,1,False,False,1
2024-06__daily_maximum,2024-08-01T00:00:00,1,1,False,False,0
2024-06__daily_maximum,2024-09-01T00:00:00,1,1,False,False,1
2024-06__daily_maximum,2024-10-01T00:00:00,1,1,False,False,2
2024-06__daily_maximum,2024-11-01T00:00:00,1,1,False,False,3
2024-06__daily_maximum,2024-12-01T00:00:00,1,1,False,False,4
2024-06__daily_maximum,2025-01-01T00:00:00,1,1,False,False,5
2024-06__daily_maximum,2025-02-01T00:00:00,1,1,False,False,5
2024-06__daily_maximum,2025-03-01T00:00:00,1,1,False,False,6
2024-06__daily_maximum,2025-04-01T00:00:00,1,1,False,False,4
2024-06__daily_maximum,2025-05-01T00:00:00,1,1,False,False,4
2024-06__daily_maximum,2025-06-01T00:00:00,1,1,False,False,5
2024-06__daily_maximum,2025-07-01T00:00:00,1,1,False,False,6
2024-06__daily_maximum,2025-08-01T00:00:00,1,1,False,False,7
2024-06__daily_maximum,2025-09-01T00:00:00,1,1,False,False,8
2024-06__daily_maximum,2025-10-01T00:00:00,1,1,False,False,9
2024-06__daily_maximum,2025-11-01T00:00:00,1,1,False,False,10
2024-06__daily_maximum,2025-12-01T00:00:00,1,1,False,False,10
2024-06__daily_maximum,2026-01-01T00:00:00,1,1,False,False,10
2024-06__daily_maximum,2026-02-01T00:00:00,1,1,False,False,11
2024-06__daily_maximum,2026-03-01T00:00:00,1,1,False,False,10
2024-06__daily_maximum,2026-04-01T00:00:00,1,1,False,False,9
2024-06__daily_maximum,2026-05-01T00:00:00,1,1,False,False,10
2024-06__daily_maximum,2026-06-01T00:00:00,1,1,False,False,11
2024-06__daily_maximum,2026-07-01T00:00:00,1,1,False,False,11
2024-07__daily_minimum,2024-07-01T00:00:00,1,1,False,False,0
2024-07__daily_minimum,2024-08-01T00:00:00,1,1,False,False,0
2024-07__daily_minimum,2024-09-01T00:00:00,1,1,False,False,0
2024-07__daily_minimum,2024-10-01T00:00:00,1,1,False,False,1
2024-07__daily_minimum,2024-11-01T00:00:00,1,1,False,False,2
2024-07__daily_minimum,2024-12-01T00:00:00,1,1,False,False,3
2024-07__daily_minimum,2025-01-01T00:00:00,1,1,False,False,4
2024-07__daily_minimum,2025-02-01T00:00:00,1,1,False,False,5
2024-07__daily_minimum,2025-03-01T00:00:00,1,1,False,False,5
2024-07__daily_minimum,2025-04-01T00:00:00,1,1,False,False,4
2024-07__daily_minimum,2025-05-01T00:00:00,1,1,False,False,4
2024-07__daily_minimum,2025-06-01T00:00:00,1,1,False,False,5
2024-07__daily_minimum,2025-07-01T00:00:00,1,1,False,False,6
