account_id,activated_at,alive,died_at,death_trade_key,trades_taken,gross_pnl_usd,commission_usd,equity_profit_usd,gross_paid_usd,received_usd,payout_count
1,2023-01-01 00:00:00,True,,,6932,33083.0,7278.6,100.01,25704.39,25633.95,42
2,2023-02-01 00:00:00,True,,,6796,31912.5,7135.8,100.01,24676.69,24676.69,40
3,2023-03-01 00:00:00,True,,,6660,31691.5,6993.0,100.01,24598.49,24598.49,40
4,2023-04-01 00:00:00,False,2023-05-15 03:46:40,RR1.00:2-3:312:1167,251,-318.0,262.5,-580.5,0.0,0.0,0
5,2023-05-01 00:00:00,False,2023-05-15 03:46:40,RR1.00:2-3:312:1167,101,-1325.5,105.0,-1430.5,0.0,0.0,0
6,2024-04-01 00:00:00,False,2024-04-18 20:24:40,RR1.00:17-18:256:1301,112,-158.0,116.55,-274.55,0.0,0.0,0
7,2024-05-01 00:00:00,True,,,4352,23224.0,4569.6,100.01,18554.39,18554.39,28
8,2024-06-01 00:00:00,False,2024-08-08 10:28:20,RR1.00:9-10:402:1521,373,587.5,390.6,196.9,0.0,0.0,0
9,2024-07-01 00:00:00,False,2024-07-24 22:54:40,RR1.00:22-23:383:1429,145,-199.5,151.2,-350.7,0.0,0.0,0
10,2024-08-01 00:00:00,False,2024-08-08 10:28:20,RR1.00:9-10:402:1521,33,-1246.0,33.6,-1279.6,0.0,0.0,0
11,2024-09-01 00:00:00,True,,,3675,15786.0,3858.75,100.01,11827.24,11827.24,14
12,2024-10-01 00:00:00,True,,,3504,14500.0,3679.2,100.01,10720.79,10720.79,12
13,2024-11-01 00:00:00,True,,,3328,14364.5,3494.4,100.01,10770.09,10770.09,12
14,2024-12-01 00:00:00,True,,,3193,12485.5,3352.65,100.01,9032.84,9032.84,8
15,2025-01-01 00:00:00,False,2025-04-07 05:00:00,RR1.00:2-3:472:1797,514,764.5,538.65,225.85,0.0,0.0,0
16,2025-02-01 00:00:00,False,2025-03-04 12:01:40,RR1.00:10-11:495:1785,167,-256.5,174.3,-430.8,0.0,0.0,0
17,2025-03-01 00:00:00,False,2025-03-07 20:30:00,RR1.00:19-20:403:1641,37,-703.0,37.8,-740.8,0.0,0.0,0
18,2025-04-01 00:00:00,False,2025-04-03 17:42:40,RR1.00:16-17:710:2047,20,25.0,19.95,5.05,0.0,0.0,0
19,2025-05-01 00:00:00,False,2025-05-07 15:06:40,RR1.00:13-14:484:1803,33,-1367.0,33.6,-1400.6,0.0,0.0,0
20,2025-06-01 00:00:00,False,2025-06-20 01:30:00,RR1.00:19-20:423:1728,102,-487.5,106.05,-593.55,0.0,0.0,0
21,2025-07-01 00:00:00,False,2025-07-30 21:56:40,RR1.00:17-18:340:1697,161,-548.5,168.0,-716.5,0.0,0.0,0
22,2025-08-01 00:00:00,False,2025-08-29 15:05:40,RR1.00:14-15:485:1832,157,-448.0,163.8,-611.8,0.0,0.0,0
23,2025-09-01 00:00:00,False,2026-03-06 19:36:40,RR1.00:18-19:461:1964,1044,1355.0,1095.15,259.85,0.0,0.0,0
24,2025-10-01 00:00:00,False,2026-03-05 10:30:40,RR1.00:8-9:597:2124,856,1099.5,897.75,201.75,0.0,0.0,0
25,2025-11-01 00:00:00,False,2025-11-21 01:02:40,RR1.00:1-2:421:1728,108,-436.0,112.35,-548.35,0.0,0.0,0
26,2025-12-01 00:00:00,False,2025-12-10 02:20:20,RR1.00:2-3:531:2014,63,-1325.0,65.1,-1390.1,0.0,0.0,0
27,2026-01-01 00:00:00,False,2026-02-16 15:48:40,RR1.00:14-15:524:1983,256,399.5,267.75,131.75,0.0,0.0,0
28,2026-02-01 00:00:00,False,2026-02-13 16:50:40,RR1.00:16-17:834:2382,86,396.0,89.25,306.75,0.0,0.0,0
29,2026-03-01 00:00:00,False,2026-03-04 23:30:00,RR1.00:18-19:460:1961,23,-932.5,23.1,-955.6,0.0,0.0,0
30,2026-04-01 00:00:00,False,2026-04-10 13:30:00,RR1.00:12-13:517:2044,57,-692.0,58.8,-750.8,0.0,0.0,0
31,2026-05-01 00:00:00,True,,,399,3184.5,418.95,2765.55,0.0,0.0,0
32,2026-06-01 00:00:00,False,2026-06-05 15:36:40,RR1.00:4-5:543:2123,37,-1328.0,37.8,-1365.8,0.0,0.0,0
33,2026-07-01 00:00:00,True,,,64,1084.0,67.2,1016.8,0.0,0.0,0
