at,kind,amount_usd,cash_after_usd
2020-01-01T00:00:00,owner_contribution,1000,1000.0
2020-01-01T00:00:00,evaluation_fee,-33,967.0
2020-01-02T00:00:00,evaluation_fee,-33,934.0
2020-01-03T00:00:00,evaluation_fee,-33,901.0
2020-01-04T00:00:00,evaluation_fee,-33,868.0
2020-01-05T00:00:00,evaluation_fee,-33,835.0
2020-01-06T00:00:00,evaluation_fee,-33,802.0
2020-01-07T00:00:00,evaluation_fee,-33,769.0
2020-01-08T00:00:00,evaluation_fee,-33,736.0
2020-01-09T00:00:00,evaluation_fee,-33,703.0
2020-01-10T00:00:00,evaluation_fee,-33,670.0
2020-01-11T00:00:00,evaluation_fee,-33,637.0
2020-02-01T00:00:00,owner_contribution,200,837.0
2020-02-01T00:00:00,evaluation_fee,-33,804.0
2020-02-01T00:00:00,evaluation_fee,-33,771.0
2020-02-02T00:00:00,evaluation_fee,-33,738.0
2020-02-03T00:00:00,evaluation_fee,-33,705.0
2020-02-04T00:00:00,evaluation_fee,-33,672.0
2020-02-05T00:00:00,evaluation_fee,-33,639.0
2020-02-06T00:00:00,evaluation_fee,-33,606.0
2020-02-07T00:00:00,activation_fee,-125,481.0
2020-02-07T00:00:00,activation_fee,-125,356.0
2020-02-07T00:00:00,evaluation_fee,-33,323.0
2020-02-08T00:00:00,evaluation_fee,-33,290.0
2020-02-09T00:00:00,evaluation_fee,-33,257.0
2020-02-10T00:00:00,evaluation_fee,-33,224.0
2020-02-11T00:00:00,evaluation_fee,-33,191.0
2020-03-01T00:00:00,owner_contribution,200,391.0
2020-03-01T00:00:00,evaluation_fee,-33,358.0
2020-03-01T00:00:00,evaluation_fee,-33,325.0
2020-03-03T00:00:00,activation_fee,-125,200.0
2020-03-03T00:00:00,activation_fee,-125,75.0
2020-03-03T00:00:00,evaluation_fee,-33,42.0
2020-03-04T00:00:00,evaluation_fee,-33,9.0
2020-04-01T00:00:00,owner_contribution,200,209.0
2020-04-01T00:00:00,evaluation_fee,-33,176.0
2020-04-02T00:00:00,evaluation_fee,-33,143.0
2020-04-03T00:00:00,evaluation_fee,-33,110.0
2020-04-03T00:00:00,evaluation_fee,-33,77.0
2020-04-04T00:00:00,evaluation_fee,-33,44.0
2020-04-04T00:00:00,evaluation_fee,-33,11.0
2020-05-01T00:00:00,owner_contribution,200,211.0
2020-05-01T00:00:00,activation_fee,-125,86.0
2020-05-01T00:00:00,evaluation_fee,-33,53.0
2020-05-01T00:00:00,evaluation_fee,-33,20.0
2020-06-01T00:00:00,owner_contribution,200,220.0
2020-06-01T00:00:00,activation_fee,-125,95.0
2020-06-01T00:00:00,evaluation_fee,-33,62.0
2020-06-02T00:00:00,evaluation_fee,-33,29.0
2020-07-01T00:00:00,owner_contribution,200,229.0
2020-07-01T00:00:00,activation_fee,-125,104.0
2020-07-01T00:00:00,evaluation_fee,-33,71.0
2020-07-01T00:00:00,evaluation_fee,-33,38.0
2020-07-02T00:00:00,evaluation_fee,-33,5.0
2020-08-01T00:00:00,owner_contribution,200,205.0
2020-08-01T00:00:00,evaluation_fee,-33,172.0
2020-08-01T00:00:00,evaluation_fee,-33,139.0
2020-08-01T00:00:00,evaluation_fee,-33,106.0
2020-08-02T00:00:00,evaluation_fee,-33,73.0
2020-08-02T00:00:00,evaluation_fee,-33,40.0
2020-08-03T00:00:00,evaluation_fee,-33,7.0
2020-08-24T00:00:00,payout_received,725.35,732.35
2020-08-24T00:00:00,activation_fee,-125,607.35
2020-08-24T00:00:00,activation_fee,-125,482.35
2020-08-24T00:00:00,activation_fee,-125,357.35
