account_id,activated_at,alive,died_at,death_trade_key,trades_taken,gross_pnl_usd,commission_usd,equity_profit_usd,gross_paid_usd,received_usd,payout_count
1,2023-01-02 00:00:00,True,,,6932,33083.0,7278.6,100.01,25704.39,25633.95,29
2,2023-01-09 00:00:00,True,,,6906,32690.5,7251.3,100.01,25339.19,25305.27,29
3,2023-01-16 00:00:00,True,,,6873,32427.5,7216.65,100.01,25110.84,25099.76,29
4,2023-01-23 00:00:00,True,,,6839,32168.0,7180.95,100.01,24887.04,24887.04,28
5,2023-01-30 00:00:00,True,,,6810,31653.0,7150.5,100.01,24402.49,24402.49,28
6,2024-03-04 00:00:00,False,2024-04-19 02:17:40,RR1.00:1-2:308:1249,241,356.5,252.0,104.5,0.0,0.0,0
7,2024-03-11 00:00:00,False,2024-04-18 23:00:20,RR1.00:22-23:353:1343,207,362.0,216.3,145.7,0.0,0.0,0
8,2024-03-18 00:00:00,False,2024-04-18 23:00:20,RR1.00:22-23:353:1343,175,327.5,182.7,144.8,0.0,0.0,0
9,2024-03-25 00:00:00,False,2024-04-18 20:24:40,RR1.00:17-18:256:1301,140,128.0,145.95,-17.95,0.0,0.0,0
10,2024-04-01 00:00:00,False,2024-04-18 20:24:40,RR1.00:17-18:256:1301,112,-158.0,116.55,-274.55,0.0,0.0,0
11,2024-04-08 00:00:00,False,2024-04-18 20:24:40,RR1.00:17-18:256:1301,75,-1013.0,77.7,-1090.7,0.0,0.0,0
12,2024-04-15 00:00:00,True,,,4447,22366.5,4669.35,100.01,17597.14,17597.14,22
13,2024-04-22 00:00:00,True,,,4408,23194.0,4628.4,100.01,18465.59,18465.59,23
14,2024-04-29 00:00:00,True,,,4370,22679.5,4588.5,100.01,17990.99,17990.99,22
15,2024-05-06 00:00:00,True,,,4328,22176.5,4544.4,100.01,17532.09,17532.09,22
16,2024-05-13 00:00:00,True,,,4281,21887.5,4495.05,100.01,17292.44,17292.44,20
17,2024-05-20 00:00:00,True,,,4245,21603.5,4457.25,100.01,17046.24,17046.24,20
18,2024-05-27 00:00:00,True,,,4211,21524.5,4421.55,100.01,17002.94,17002.94,20
19,2024-06-03 00:00:00,False,2024-08-08 10:28:20,RR1.00:9-10:402:1521,373,587.5,390.6,196.9,0.0,0.0,0
20,2024-06-10 00:00:00,False,2024-07-25 20:18:40,RR1.00:20-21:367:1379,266,380.5,278.25,102.25,0.0,0.0,0
21,2024-06-17 00:00:00,False,2024-07-24 22:54:40,RR1.00:22-23:383:1429,217,386.0,226.8,159.2,0.0,0.0,0
22,2024-06-24 00:00:00,False,2024-07-24 22:54:40,RR1.00:22-23:383:1429,188,213.5,196.35,17.15,0.0,0.0,0
23,2024-07-01 00:00:00,False,2024-07-24 22:54:40,RR1.00:22-23:383:1429,145,-199.5,151.2,-350.7,0.0,0.0,0
24,2024-07-08 00:00:00,False,2024-07-24 22:54:40,RR1.00:22-23:383:1429,101,-882.5,105.0,-987.5,0.0,0.0,0
25,2024-07-15 00:00:00,False,2024-07-25 04:48:20,RR1.00:3-4:405:1521,61,-1382.0,63.0,-1445.0,0.0,0.0,0
26,2024-07-22 00:00:00,False,2024-07-25 09:01:40,RR1.00:6-7:389:1493,28,-862.5,28.35,-890.85,0.0,0.0,0
27,2024-07-29 00:00:00,False,2024-08-08 10:28:20,RR1.00:9-10:402:1521,60,-475.0,61.95,-536.95,0.0,0.0,0
28,2024-08-05 00:00:00,True,,,3830,20412.0,4021.5,100.01,16290.49,16290.49,20
29,2024-08-12 00:00:00,True,,,3799,17905.0,3988.95,100.01,13816.04,13816.04,16
30,2024-08-19 00:00:00,True,,,3760,16371.5,3948.0,100.01,12323.49,12323.49,14
31,2024-08-26 00:00:00,True,,,3716,15795.0,3901.8,100.01,11793.19,11793.19,13
32,2024-09-02 00:00:00,True,,,3675,15786.0,3858.75,100.01,11827.24,11827.24,13
33,2024-09-09 00:00:00,True,,,3639,16047.5,3820.95,100.01,12126.54,12126.54,14
34,2024-09-16 00:00:00,True,,,3597,14935.5,3776.85,100.01,11058.64,11058.64,12
35,2024-09-23 00:00:00,False,2026-03-26 23:30:00,RR1.00:23-24:113:846,2959,7743.0,3105.9,137.1,4500.0,4500.0,9
36,2026-03-30 00:00:00,True,,,585,6555.0,614.25,3940.75,2000.0,2000.0,2
