product,initial_cash,monthly_funding,withdrawal,cadence,headroom,retained_balance,persistent,interval,concurrency,spares,reserve_seats,total,ongoing,terminal,accounts,alive,activated,evaluations,evaluation_months,evaluation_fees,activation_fees,spend,ending_cash,contributions,spares_at_end,in_flight_at_end,deaths,replacements_filled,replacements_unfilled,next_check_service,replacement_wait_median_days,replacement_wait_p95_days,unfilled_account_days,oldest_unfilled_days,zero_live_days,average_live_accounts,peak_subscriptions,peak_in_flight,peak_passes_month,activation_blocked_account_checks,renewals_unaffordable,start_unaffordable_checks,cash_blocked_days,job
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,0,2,0,False,355437.81,269728.27,85709.54,45,16,45,52,104,3432.0,5625.0,9057.0,376037.81,20600.0,0,2,29,27,2,0.069,47.3,134.47,1505.19,94.2,235.67,8.71,2,2,2,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 0, 2, 0, false]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,0,2,0,True,355437.81,269728.27,85709.54,45,16,45,52,104,3432.0,5625.0,9057.0,376037.81,20600.0,0,2,29,27,2,0.069,47.3,134.47,1505.19,94.2,235.67,8.71,2,2,2,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 0, 2, 0, true]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,0,2,2,False,508202.73,387403.76,120798.97,55,20,55,57,118,3894.0,6875.0,10769.0,528802.73,20600.0,0,2,35,35,0,0.3429,26.47,126.04,1341.15,0,100.67,11.9,2,2,4,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 0, 2, 2, false]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,0,2,2,True,507176.73,386377.76,120798.97,55,20,55,55,115,3795.0,6875.0,10670.0,527776.73,20600.0,0,0,35,35,0,0.2857,26.47,126.04,1359.15,0,100.67,11.89,2,2,4,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 0, 2, 2, true]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,0,2,5,False,500383.61,379115.57,121268.04,59,20,59,64,147,4851.0,7375.0,12226.0,520983.61,20600.0,0,5,39,39,0,0.3077,23.7,148.27,1519.73,0,273.67,11.68,2,5,4,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 0, 2, 5, false]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,0,2,5,True,500173.01,378904.97,121268.04,59,20,59,59,139,4587.0,7375.0,11962.0,520773.01,20600.0,0,0,39,39,0,0.2821,23.7,148.27,1526.73,0,273.67,11.68,2,2,4,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 0, 2, 5, true]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,0,2,10,False,500119.61,378851.57,121268.04,59,20,59,69,155,5115.0,7375.0,12490.0,520719.61,20600.0,0,10,39,39,0,0.3077,23.7,148.27,1519.73,0,273.67,11.68,2,10,5,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 0, 2, 10, false]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,0,2,10,True,500140.01,378871.97,121268.04,59,20,59,59,140,4620.0,7375.0,11995.0,520740.01,20600.0,0,0,39,39,0,0.2821,23.7,148.27,1526.73,0,273.67,11.68,2,2,4,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 0, 2, 10, true]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,0,5,0,False,438219.16,335038.98,103180.18,52,19,52,60,102,3366.0,6500.0,9866.0,458819.16,20600.0,0,1,33,32,1,0.0606,30.13,124.02,1195.45,17.92,207.67,10.71,5,5,5,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 0, 5, 0, false]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,0,5,0,True,438219.16,335038.98,103180.18,52,19,52,60,102,3366.0,6500.0,9866.0,458819.16,20600.0,0,1,33,32,1,0.0606,30.13,124.02,1195.45,17.92,207.67,10.71,5,5,5,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 0, 5, 0, true]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,0,5,2,False,588250.5,471406.76,116843.74,55,20,55,62,123,4059.0,6875.0,10934.0,608850.5,20600.0,0,2,35,35,0,0.3429,5.26,134.47,1219.67,0,59.67,14.43,5,5,5,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 0, 5, 2, false]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,0,5,2,True,592277.38,475467.56,116809.82,53,20,53,57,110,3630.0,6625.0,10255.0,612877.38,20600.0,0,0,33,33,0,0.303,5.26,134.47,1156.39,0,59.67,14.47,5,5,5,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 0, 5, 2, true]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,0,5,5,False,613336.01,498266.83,115069.18,57,20,57,62,137,4521.0,7125.0,11646.0,633936.01,20600.0,0,5,37,37,0,0.5135,0.93,130.04,1264.81,0,58.67,15.35,5,5,9,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 0, 5, 5, false]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,0,5,5,True,608452.27,492814.78,115637.49,57,20,57,57,130,4290.0,7125.0,11415.0,629052.27,20600.0,0,0,37,37,0,0.4324,1.65,130.04,1288.74,0,58.67,15.3,5,5,8,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 0, 5, 5, true]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,0,5,10,False,598672.53,482607.79,116064.74,65,20,65,76,169,5577.0,8125.0,13702.0,619272.53,20600.0,0,10,45,45,0,0.7556,0.47,43.51,435.89,0,58.67,14.87,5,10,9,8,1,31,35,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 0, 5, 10, false]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,0,5,10,True,591567.68,474737.89,116829.79,61,20,61,61,151,4983.0,7625.0,12608.0,612167.68,20600.0,0,0,41,41,0,0.6098,0.65,48.05,664.92,0,58.67,14.73,5,5,6,8,0,0,4,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 0, 5, 10, true]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,0,10,0,False,438219.16,335038.98,103180.18,52,19,52,60,102,3366.0,6500.0,9866.0,458819.16,20600.0,0,1,33,32,1,0.0606,30.13,124.02,1195.45,17.92,207.67,10.71,5,5,5,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 0, 10, 0, false]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,0,10,0,True,438219.16,335038.98,103180.18,52,19,52,60,102,3366.0,6500.0,9866.0,458819.16,20600.0,0,1,33,32,1,0.0606,30.13,124.02,1195.45,17.92,207.67,10.71,5,5,5,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 0, 10, 0, true]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,0,10,2,False,610036.14,494699.22,115336.92,53,20,53,62,118,3894.0,6625.0,10519.0,630636.14,20600.0,0,2,33,33,0,0.3939,7.13,130.04,967.0,0,59.67,14.97,9,9,9,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 0, 10, 2, false]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,0,10,2,True,607795.47,492326.97,115468.5,52,20,52,59,114,3762.0,6500.0,10262.0,628395.47,20600.0,0,0,32,32,0,0.3125,22.89,130.04,1073.45,0,59.67,14.92,9,9,9,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 0, 10, 2, true]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,0,10,5,False,625712.99,511605.02,114107.97,59,20,59,66,152,5016.0,7375.0,12391.0,646312.99,20600.0,0,5,39,39,0,0.5897,0.65,130.04,922.51,0,58.67,15.76,10,10,10,4,0,0,4,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 0, 10, 5, false]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,0,10,5,True,623258.1,508696.57,114561.53,51,20,51,53,133,4389.0,6375.0,10764.0,643858.1,20600.0,0,0,31,31,0,0.5484,0.7,130.04,1072.37,0,58.67,15.7,10,10,10,4,0,0,4,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 0, 10, 5, true]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,0,10,10,False,599295.77,483232.15,116063.62,71,20,71,86,192,6336.0,8875.0,15211.0,619895.77,20600.0,0,10,51,51,0,0.6471,0.56,126.04,1099.01,0,58.67,15.49,10,10,15,1163,5,237,249,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 0, 10, 10, false]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,0,10,10,True,610237.59,494702.21,115535.38,60,20,60,66,153,5049.0,7500.0,12549.0,630837.59,20600.0,0,0,40,40,0,0.5,1.24,126.04,1118.98,0,58.67,15.72,10,10,10,763,6,159,231,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 0, 10, 10, true]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,0,20,0,False,438219.16,335038.98,103180.18,52,19,52,60,102,3366.0,6500.0,9866.0,458819.16,20600.0,0,1,33,32,1,0.0606,30.13,124.02,1195.45,17.92,207.67,10.71,5,5,5,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 0, 20, 0, false]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,0,20,0,True,438219.16,335038.98,103180.18,52,19,52,60,102,3366.0,6500.0,9866.0,458819.16,20600.0,0,1,33,32,1,0.0606,30.13,124.02,1195.45,17.92,207.67,10.71,5,5,5,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 0, 20, 0, true]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,0,20,2,False,610036.14,494699.22,115336.92,53,20,53,62,118,3894.0,6625.0,10519.0,630636.14,20600.0,0,2,33,33,0,0.3939,7.13,130.04,967.0,0,59.67,14.97,9,9,9,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 0, 20, 2, false]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,0,20,2,True,607795.47,492326.97,115468.5,52,20,52,59,114,3762.0,6500.0,10262.0,628395.47,20600.0,0,0,32,32,0,0.3125,22.89,130.04,1073.45,0,59.67,14.92,9,9,9,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 0, 20, 2, true]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,0,20,5,False,623057.17,508647.2,114409.97,55,20,55,67,162,5346.0,6875.0,12221.0,643657.17,20600.0,0,5,35,35,0,0.5143,0.93,126.04,970.08,0,58.67,15.74,13,13,13,202,2,22,163,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 0, 20, 5, false]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,0,20,5,True,622834.18,508272.65,114561.53,53,20,53,58,135,4455.0,6625.0,11080.0,643434.18,20600.0,0,0,33,33,0,0.5152,0.93,126.04,1020.8,0,58.67,15.72,13,13,13,220,0,0,159,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 0, 20, 5, true]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,0,20,10,False,564231.32,445815.74,118415.58,78,20,78,107,253,8349.0,9750.0,18099.0,584831.32,20600.0,0,10,58,58,0,0.5,2.5,256.51,2814.07,0,58.67,14.44,20,20,18,2414,15,280,280,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 0, 20, 10, false]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,0,20,10,True,575470.24,457425.04,118045.2,73,20,73,73,194,6402.0,9125.0,15527.0,596070.24,20600.0,0,0,53,53,0,0.434,1.56,164.51,2024.69,0,58.67,14.84,17,17,17,2552,0,94,262,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 0, 20, 10, true]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,1,2,0,False,355437.81,269728.27,85709.54,45,16,45,52,104,3432.0,5625.0,9057.0,376037.81,20600.0,0,2,29,27,2,0.069,47.3,134.47,1505.19,94.2,235.67,8.71,2,2,2,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 1, 2, 0, false]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,1,2,0,True,355437.81,269728.27,85709.54,45,16,45,52,104,3432.0,5625.0,9057.0,376037.81,20600.0,0,2,29,27,2,0.069,47.3,134.47,1505.19,94.2,235.67,8.71,2,2,2,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 1, 2, 0, true]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,1,2,2,False,508202.73,387403.76,120798.97,55,20,55,57,118,3894.0,6875.0,10769.0,528802.73,20600.0,0,2,35,35,0,0.3429,26.47,126.04,1341.15,0,100.67,11.9,2,2,4,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 1, 2, 2, false]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,1,2,2,True,507176.73,386377.76,120798.97,55,20,55,55,115,3795.0,6875.0,10670.0,527776.73,20600.0,0,0,35,35,0,0.2857,26.47,126.04,1359.15,0,100.67,11.89,2,2,4,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 1, 2, 2, true]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,1,2,5,False,510109.14,389276.55,120832.59,61,20,61,66,143,4719.0,7625.0,12344.0,530709.14,20600.0,0,5,41,41,0,0.3659,26.47,131.04,1550.6,0,273.67,12.02,2,5,5,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 1, 2, 5, false]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,1,2,5,True,509893.89,389061.3,120832.59,61,20,61,61,134,4422.0,7625.0,12047.0,530493.89,20600.0,0,0,41,41,0,0.3415,26.47,131.04,1560.6,0,273.67,12.01,2,2,5,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 1, 2, 5, true]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,1,2,10,False,516640.47,396413.94,120226.53,57,20,57,67,153,5049.0,7125.0,12174.0,537240.47,20600.0,0,10,37,37,0,0.3243,22.56,148.27,1433.91,0,273.67,12.08,2,10,4,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 1, 2, 10, false]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,1,2,10,True,516043.47,395816.94,120226.53,57,20,57,57,137,4521.0,7125.0,11646.0,536643.47,20600.0,0,0,37,37,0,0.2703,22.56,148.27,1451.91,0,273.67,12.07,2,2,4,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 1, 2, 10, true]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,1,5,0,False,437485.46,334305.28,103180.18,52,19,52,60,102,3366.0,6500.0,9866.0,458085.46,20600.0,0,1,33,32,1,0.0606,30.13,124.02,1196.45,17.92,207.67,10.71,5,5,5,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 1, 5, 0, false]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,1,5,0,True,437485.46,334305.28,103180.18,52,19,52,60,102,3366.0,6500.0,9866.0,458085.46,20600.0,0,1,33,32,1,0.0606,30.13,124.02,1196.45,17.92,207.67,10.71,5,5,5,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 1, 5, 0, true]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,1,5,2,False,586796.26,469918.6,116877.66,55,20,55,64,121,3993.0,6875.0,10868.0,607396.26,20600.0,0,2,35,35,0,0.3714,5.26,134.47,1241.67,0,59.67,14.42,5,5,5,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 1, 5, 2, false]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,1,5,2,True,585917.01,469039.35,116877.66,55,20,55,60,114,3762.0,6875.0,10637.0,606517.01,20600.0,0,0,35,35,0,0.3143,7.13,134.47,1249.3,0,59.67,14.4,5,5,5,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 1, 5, 2, true]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,1,5,5,False,601677.24,486104.69,115572.55,60,20,60,65,149,4917.0,7500.0,12417.0,622277.24,20600.0,0,5,40,40,0,0.5,4.03,130.04,1487.61,0,100.67,14.81,5,5,10,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 1, 5, 5, false]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,1,5,5,True,594247.14,477980.29,116266.85,60,20,60,60,145,4785.0,7500.0,12285.0,614847.14,20600.0,0,0,40,40,0,0.425,13.57,130.04,1611.37,0,100.67,14.71,5,5,6,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 1, 5, 5, true]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,1,5,10,False,593518.39,477448.06,116070.33,66,20,66,78,182,6006.0,8250.0,14256.0,614118.39,20600.0,0,10,46,46,0,0.6739,0.47,111.51,897.23,0,152.67,14.65,5,10,10,299,2,126,166,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 1, 5, 10, false]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,1,5,10,True,588852.28,472241.76,116610.52,60,20,60,60,159,5247.0,7500.0,12747.0,609452.28,20600.0,0,0,40,40,0,0.55,0.67,111.51,1104.07,0,152.67,14.56,5,5,7,435,0,14,167,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 1, 5, 10, true]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,1,10,0,False,437485.46,334305.28,103180.18,52,19,52,60,102,3366.0,6500.0,9866.0,458085.46,20600.0,0,1,33,32,1,0.0606,30.13,124.02,1196.45,17.92,207.67,10.71,5,5,5,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 1, 10, 0, false]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,1,10,0,True,437485.46,334305.28,103180.18,52,19,52,60,102,3366.0,6500.0,9866.0,458085.46,20600.0,0,1,33,32,1,0.0606,30.13,124.02,1196.45,17.92,207.67,10.71,5,5,5,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 1, 10, 0, true]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,1,10,2,False,610276.06,494939.14,115336.92,53,20,53,61,114,3762.0,6625.0,10387.0,630876.06,20600.0,0,2,33,33,0,0.4242,4.02,126.04,918.0,0,59.67,14.99,9,9,9,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 1, 10, 2, false]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,1,10,2,True,608068.39,492599.89,115468.5,52,20,52,58,109,3597.0,6500.0,10097.0,628668.39,20600.0,0,0,32,32,0,0.3438,8.57,126.04,1024.45,0,59.67,14.94,9,9,9,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 1, 10, 2, true]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,1,10,5,False,604978.93,489396.0,115582.93,65,20,65,81,180,5940.0,8125.0,14065.0,625578.93,20600.0,0,5,45,45,0,0.4889,1.05,126.04,1227.64,0,59.67,15.2,10,10,10,322,7,167,238,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 1, 10, 5, false]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,1,10,5,True,598199.38,481933.65,116265.73,63,20,63,73,167,5511.0,7875.0,13386.0,618799.38,20600.0,0,0,43,43,0,0.3953,7.13,126.04,1395.43,0,59.67,15.13,10,10,10,322,7,167,238,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 1, 10, 5, true]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,1,10,10,False,498727.93,376122.62,122605.31,96,20,96,126,280,9240.0,12000.0,21240.0,519327.93,20600.0,0,10,76,76,0,0.4868,1.84,268.41,4061.5,0,112.67,12.87,10,10,10,2517,20,457,475,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 1, 10, 10, false]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,1,10,10,True,480806.16,357735.67,123070.49,97,20,97,116,268,8844.0,12125.0,20969.0,501406.16,20600.0,0,0,77,77,0,0.3766,39.56,268.41,4637.09,0,112.67,12.48,10,10,9,2516,19,453,471,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 1, 10, 10, true]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,1,20,0,False,437485.46,334305.28,103180.18,52,19,52,60,102,3366.0,6500.0,9866.0,458085.46,20600.0,0,1,33,32,1,0.0606,30.13,124.02,1196.45,17.92,207.67,10.71,5,5,5,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 1, 20, 0, false]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,1,20,0,True,437485.46,334305.28,103180.18,52,19,52,60,102,3366.0,6500.0,9866.0,458085.46,20600.0,0,1,33,32,1,0.0606,30.13,124.02,1196.45,17.92,207.67,10.71,5,5,5,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 1, 20, 0, true]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,1,20,2,False,610276.06,494939.14,115336.92,53,20,53,61,114,3762.0,6625.0,10387.0,630876.06,20600.0,0,2,33,33,0,0.4242,4.02,126.04,918.0,0,59.67,14.99,9,9,9,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 1, 20, 2, false]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,1,20,2,True,608068.39,492599.89,115468.5,52,20,52,58,109,3597.0,6500.0,10097.0,628668.39,20600.0,0,0,32,32,0,0.3438,8.57,126.04,1024.45,0,59.67,14.94,9,9,9,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 1, 20, 2, true]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,1,20,5,False,594626.93,478310.25,116316.68,70,20,70,82,182,6006.0,8750.0,14756.0,615226.93,20600.0,0,5,50,50,0,0.48,3.54,126.04,1336.44,0,59.67,14.86,14,14,14,1258,1,84,238,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 1, 20, 5, false]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,1,20,5,True,587123.83,470145.45,116978.38,69,20,69,75,167,5511.0,8625.0,14136.0,607723.83,20600.0,0,0,49,49,0,0.3673,18.04,126.04,1509.88,0,59.67,14.79,14,14,14,1258,1,84,238,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 1, 20, 5, true]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,1,20,10,False,566357.09,448498.3,117858.79,88,20,88,114,248,8184.0,11000.0,19184.0,586957.09,20600.0,0,10,68,68,0,0.4706,5.11,221.06,2351.76,0,59.67,14.33,18,18,17,2120,13,359,413,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 1, 20, 10, false]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,1,20,10,True,549090.19,429921.95,119168.24,82,20,82,96,225,7425.0,10250.0,17675.0,569690.19,20600.0,0,0,62,62,0,0.3548,18.22,221.06,2742.53,0,59.67,14.11,14,14,13,1655,12,335,359,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 1, 20, 10, true]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,7,2,0,False,323806.68,243754.33,80052.35,45,15,45,50,105,3465.0,5625.0,9090.0,344406.68,20600.0,0,2,30,28,2,0.0667,45.71,189.02,1780.56,94.2,235.67,8.14,2,2,2,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 7, 2, 0, false]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,7,2,0,True,323806.68,243754.33,80052.35,45,15,45,50,105,3465.0,5625.0,9090.0,344406.68,20600.0,0,2,30,28,2,0.0667,45.71,189.02,1780.56,94.2,235.67,8.14,2,2,2,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 7, 2, 0, true]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,7,2,2,False,483532.07,362103.74,121428.33,53,20,53,55,121,3993.0,6625.0,10618.0,504132.07,20600.0,0,2,33,33,0,0.303,43.12,156.93,1655.19,0,290.67,11.04,2,2,4,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 7, 2, 2, false]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,7,2,2,True,479563.97,358135.64,121428.33,53,20,53,53,121,3993.0,6625.0,10618.0,500163.97,20600.0,0,0,33,33,0,0.2727,44.08,156.93,1718.68,0,290.67,11.0,2,2,4,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 7, 2, 2, true]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,7,2,5,False,490215.39,368866.28,121349.11,53,20,53,58,141,4653.0,6625.0,11278.0,510815.39,20600.0,0,5,33,33,0,0.303,23.7,162.12,1260.43,0,377.67,11.16,2,5,4,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 7, 2, 5, false]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,7,2,5,True,486379.29,365030.18,121349.11,53,20,53,53,137,4521.0,6625.0,11146.0,506979.29,20600.0,0,0,33,33,0,0.2727,23.7,162.12,1323.91,0,377.67,11.12,2,2,3,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 7, 2, 5, true]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,7,2,10,False,489951.39,368602.28,121349.11,53,20,53,63,149,4917.0,6625.0,11542.0,510551.39,20600.0,0,10,33,33,0,0.303,23.7,162.12,1260.43,0,377.67,11.16,2,10,6,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 7, 2, 10, false]"
legacy_25k,5000,200,maximum,daily,7600,32700.0,False,7,2,10,True,486379.29,365030.18,121349.11,53,20,53,53,137,4521.0,6625.0,11146.0,506979.29,20600.0,0,0,33,33,0,0.2727,23.7,162.12,1323.91,0,377.67,11.12,2,2,3,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 7600, false, 7, 2, 10, true]"
