date,0.50,0.75,1.00,1.25,1.50,1.75,2.00,2.25,2.50,2.75,3.00,3.25,3.50
2021-10-01,135.3,180.8,180.8,260.8,260.8,260.8,260.8,241.3,279.3,-31.7,-31.7,-31.7,-31.7
2021-10-04,129.6,208.6,240.1,320.1,239.1,239.1,239.1,219.6,257.6,-53.4,-53.4,-53.4,-53.4
2021-10-05,243.35,313.9,445.9,525.9,471.9,632.45,647.45,507.4,566.4,172.0,172.0,172.0,172.0
2021-10-06,206.65,277.2,409.2,528.7,474.7,664.25,679.25,572.2,631.2,453.8,453.8,453.8,453.8
2021-10-07,292.85,424.9,608.4,727.9,749.5,746.1,812.6,705.55,820.55,643.15,646.15,639.1,639.1
2021-10-08,245.95,358.55,542.05,661.55,605.15,645.3,823.8,716.75,831.75,654.35,657.35,650.3,650.3
2021-10-11,345.35,706.45,716.95,836.45,780.05,820.2,998.7,891.65,1006.65,829.25,832.25,825.2,825.2
2021-10-12,245.0,612.15,674.15,793.65,794.25,694.9,873.4,835.9,950.9,891.05,894.05,887.0,628.55
2021-10-13,359.6,730.8,839.3,975.8,976.4,854.6,1017.65,1075.2,1190.2,1095.4,1098.4,1091.35,832.9
2021-10-14,517.3,888.5,997.0,1133.5,1157.6,1035.8,1250.35,1310.4,1490.95,1444.65,1321.2,1314.15,1055.7
2021-10-15,653.5,1017.75,1214.8,1351.3,1399.4,1247.2,1449.25,1440.35,1661.4,1615.1,1497.65,1490.6,1232.15
2021-10-18,666.3,1065.1,1226.15,1395.15,1491.75,1339.55,1571.1,1576.2,1853.75,1807.45,1703.0,1730.45,1499.5
2021-10-19,811.5,1202.35,1451.4,1620.4,1700.05,1578.35,1809.9,1815.0,2092.55,1956.75,1885.85,1935.8,1704.85
2021-10-20,656.8,1056.65,1265.25,1434.25,1513.9,1392.2,1623.75,1628.85,1906.4,1770.6,1699.7,1749.65,1518.7
2021-10-21,780.85,1141.3,1349.9,1542.4,1589.05,1391.35,1622.9,1628.0,1905.55,1769.75,1713.35,1923.4,1692.45
2021-10-22,792.15,1169.6,1346.25,1560.25,1619.4,1438.7,1725.8,1541.9,1819.45,1683.65,1627.25,1837.3,1606.35
2021-10-25,927.8,1373.75,1455.9,1691.4,1750.55,1607.35,1828.45,1753.1,2098.7,1962.9,1906.5,2210.6,1780.65
2021-10-26,878.55,1324.5,1406.65,1642.15,1734.3,1687.15,1908.25,1832.9,2178.5,2042.7,1986.3,2290.4,1860.45
2021-10-27,1058.25,1283.3,1409.0,1679.0,1771.15,1724.0,1945.1,1869.75,2215.35,2079.55,2023.15,2327.25,2028.85
2021-10-28,1055.35,1280.4,1495.65,1661.2,1762.35,1779.3,2000.4,1925.05,2297.65,2214.85,2158.45,2462.55,2164.15
2021-10-29,1210.55,1407.65,1700.4,1803.95,1905.1,1934.05,2266.65,2191.3,2595.9,2513.1,2504.25,2763.4,2465.0
2021-11-01,1322.65,1519.75,1757.05,1856.7,1881.9,1910.85,2106.5,2031.15,2435.75,2352.95,2344.1,2603.25,2304.85
2021-11-02,1502.0,1699.1,1936.4,2036.05,2061.25,2090.2,2368.45,2293.1,2697.7,2614.9,2606.05,2865.2,2566.8
2021-11-03,1604.45,1801.55,2178.35,2278.0,2303.2,2332.15,2643.9,2628.55,3033.15,2614.9,2606.05,2865.2,2566.8
2021-11-04,1789.25,1986.35,2363.15,2462.8,2488.0,2528.95,2840.7,2865.85,3270.45,3149.3,3192.95,3468.6,3225.15
2021-11-05,1743.95,1952.55,2329.35,2446.0,2505.7,2546.65,2858.4,2883.55,3366.15,3245.0,3288.65,3564.3,3320.85
2021-11-08,1459.55,1668.15,2071.95,2188.6,2208.85,2249.8,2588.55,2613.7,3096.3,2975.15,3051.8,3327.45,3084.0
2021-11-09,1207.1,1365.75,1769.55,1898.2,1930.45,1982.9,2329.65,2368.8,2869.95,2677.85,2754.5,3030.15,2816.7
2021-11-10,1287.85,1454.5,1899.3,2027.95,2060.2,2112.65,2517.4,2387.05,2888.2,2696.1,2772.75,3093.4,2879.95
2021-11-11,1274.05,1383.7,1828.5,1866.65,1954.45,2031.9,2459.15,2295.9,2797.05,2604.95,2681.6,3002.25,2788.8
2021-11-12,1370.75,1508.45,1912.75,1950.9,2069.7,2165.65,2592.9,2429.65,2930.8,2738.7,2815.35,3136.0,2922.55
2021-11-15,1392.85,1566.05,1978.4,2026.05,2169.95,2265.9,2693.15,2529.9,3031.05,2838.95,2915.6,3236.25,3022.8
2021-11-16,1351.55,1524.75,1937.1,1984.75,2128.65,2371.6,2798.85,2635.6,3136.75,2944.65,3021.3,3341.95,3128.5
2021-11-17,1393.8,1611.05,2022.9,2070.55,2146.5,2397.95,2719.7,2556.45,3057.6,2865.5,2942.15,3262.8,3049.35
2021-11-18,1343.5,1589.75,2008.6,2065.25,2160.7,2412.15,2733.9,2594.65,3095.8,2903.7,2980.35,3305.5,3137.55
2021-11-19,1355.1,1608.9,2027.75,2084.4,2179.85,2431.3,2754.65,2615.4,3116.55,2924.45,3022.1,3347.25,3179.3
2021-11-22,1455.8,1731.65,2150.5,2233.25,2328.7,2580.15,2903.5,2779.25,3257.45,3065.35,3163.0,3488.15,3320.2
2021-11-23,1223.8,1482.2,1901.05,1706.8,1756.75,2008.2,2331.55,2207.3,2685.5,2493.4,2591.05,2916.2,2748.25
