date,rr,pnl,drawdown,deep
2020-05-04,0.50,1570.55,271.5,False
2020-05-05,0.50,1653.3,188.75,False
2020-05-06,0.50,1520.15,321.89999999999986,False
2020-05-07,0.50,1691.25,150.79999999999995,False
2020-05-08,0.50,1762.05,80.0,False
2020-05-11,0.50,1726.25,115.79999999999995,False
2020-05-12,0.50,1677.45,164.5999999999999,False
2020-05-13,0.50,1243.1,598.95,False
2020-05-14,0.50,1430.9,411.14999999999986,False
2020-05-15,0.50,1666.6,175.45000000000005,False
2020-05-18,0.50,1851.45,0.0,False
2020-05-19,0.50,1931.6,0.0,False
2020-05-20,0.50,2127.2,0.0,False
2020-05-21,0.50,2006.4,120.79999999999973,False
2020-05-22,0.50,1942.55,184.64999999999986,False
2020-05-25,0.50,1957.25,169.94999999999982,False
2020-05-26,0.50,1922.45,204.74999999999977,False
2020-05-27,0.50,2034.25,92.94999999999982,False
2020-05-28,0.50,2263.5,0.0,False
2020-05-29,0.50,2199.25,64.25,False
2020-06-01,0.50,2222.55,40.94999999999982,False
2020-06-02,0.50,2208.35,55.15000000000009,False
2020-06-03,0.50,2178.5,85.0,False
2020-06-04,0.50,2116.2,147.30000000000018,False
2020-06-05,0.50,2098.45,165.05000000000018,False
2020-06-08,0.50,2139.05,124.44999999999982,False
2020-06-09,0.50,2156.7,106.80000000000018,False
2020-06-10,0.50,2122.85,140.6500000000001,False
2020-06-11,0.50,1810.65,452.8499999999999,False
2020-06-12,0.50,1772.75,490.75,False
2020-06-15,0.50,1928.6,334.9000000000001,False
2020-06-16,0.50,1659.2,604.3,False
2020-06-17,0.50,1772.85,490.6500000000001,False
2020-06-18,0.50,1569.45,694.05,False
2020-06-19,0.50,1697.3,566.2,False
2020-06-22,0.50,1922.85,340.6500000000001,False
2020-06-23,0.50,1880.0,383.5,False
2020-06-24,0.50,1794.6,468.9000000000001,False
2020-06-25,0.50,1702.95,560.55,False
2020-06-26,0.50,1401.65,861.8499999999999,False
2020-06-29,0.50,1659.8,603.7,False
2020-06-30,0.50,1668.05,595.45,False
2020-07-01,0.50,1696.35,567.1500000000001,False
2020-07-02,0.50,1744.05,519.45,False
2020-07-03,0.50,1654.8,608.7,False
2020-07-06,0.50,1814.6,448.9000000000001,False
2020-07-07,0.50,1761.35,502.1500000000001,False
2020-07-08,0.50,1641.5,622.0,False
2020-07-09,0.50,1745.8,517.7,False
2020-07-10,0.50,1864.9,398.5999999999999,False
2020-07-13,0.50,1877.25,386.25,False
2020-07-14,0.50,1988.35,275.1500000000001,False
2020-07-15,0.50,2003.05,260.45000000000005,False
2020-07-16,0.50,1715.65,547.8499999999999,False
2020-07-17,0.50,1793.95,469.54999999999995,False
2020-07-20,0.50,1773.2,490.29999999999995,False
2020-07-21,0.50,1828.4,435.0999999999999,False
2020-07-22,0.50,1879.55,383.95000000000005,False
2020-07-23,0.50,1798.35,465.1500000000001,False
2020-07-24,0.50,1846.1,417.4000000000001,False
2020-07-27,0.50,2065.55,197.94999999999982,False
2020-07-28,0.50,1840.75,422.75,False
2020-07-29,0.50,1846.5,417.0,False
2020-07-30,0.50,2032.35,231.1500000000001,False
2020-07-31,0.50,2180.05,83.44999999999982,False
2020-08-03,0.50,2382.35,0.0,False
2020-08-04,0.50,2513.9,0.0,False
2020-08-05,0.50,2437.6,76.30000000000018,False
2020-08-06,0.50,2522.25,0.0,False
2020-08-07,0.50,2460.0,62.25,False
2020-08-10,0.50,2464.7,57.55000000000018,False
2020-08-11,0.50,2532.85,0.0,False
2020-08-12,0.50,2709.55,0.0,False
2020-08-13,0.50,2727.1,0.0,False
2020-08-14,0.50,2583.25,143.8499999999999,False
2020-08-17,0.50,2693.95,33.15000000000009,False
2020-08-18,0.50,2678.05,49.04999999999973,False
2020-08-19,0.50,2697.25,29.84999999999991,False
2020-08-20,0.50,2891.85,0.0,False
2020-08-21,0.50,2976.6,0.0,False
2020-08-24,0.50,2953.25,23.34999999999991,False
2020-08-25,0.50,2884.75,91.84999999999991,False
2020-08-26,0.50,2788.5,188.0999999999999,False
2020-08-27,0.50,2648.15,328.4499999999998,False
2020-08-28,0.50,2771.5,205.0999999999999,False
2020-08-31,0.50,2566.3,410.2999999999997,False
2020-09-01,0.50,2788.75,187.8499999999999,False
2020-09-02,0.50,2971.35,5.25,False
2020-09-03,0.50,2892.55,84.04999999999973,False
2020-09-04,0.50,3333.8,0.0,False
2020-09-07,0.50,3238.55,95.25,False
2020-09-08,0.50,2767.75,566.0500000000002,False
2020-09-09,0.50,3170.5,163.30000000000018,False
2020-09-10,0.50,2961.75,372.0500000000002,False
2020-09-11,0.50,2847.85,485.9500000000003,False
2020-09-14,0.50,3012.5,321.3000000000002,False
2020-09-15,0.50,2933.35,400.4500000000003,False
2020-09-16,0.50,2889.4,444.4000000000001,False
2020-09-17,0.50,2945.6,388.2000000000003,False
2020-09-18,0.50,2901.95,431.85000000000036,False
2020-09-21,0.50,2604.7,729.1000000000004,False
2020-09-22,0.50,2690.9,642.9000000000001,False
2020-09-23,0.50,2584.2,749.6000000000004,False
2020-09-24,0.50,2839.0,494.8000000000002,False
2020-09-25,0.50,2681.6,652.2000000000003,False
2020-09-28,0.50,3116.65,217.1500000000001,False
2020-09-29,0.50,2910.9,422.9000000000001,False
2020-09-30,0.50,2993.2,340.60000000000036,False
2020-10-01,0.50,2778.7,555.1000000000004,False
2020-10-02,0.50,2713.15,620.6500000000001,False
2020-10-05,0.50,2679.9,653.9000000000001,False
2020-10-06,0.50,2575.6,758.2000000000003,False
2020-10-07,0.50,2662.35,671.4500000000003,False
2020-10-08,0.50,2717.1,616.7000000000003,False
2020-10-09,0.50,2869.75,464.0500000000002,False
2020-10-12,0.50,3063.4,270.4000000000001,False
2020-10-13,0.50,3025.15,308.6500000000001,False
2020-10-14,0.50,3107.75,226.05000000000018,False
2020-10-15,0.50,3266.55,67.25,False
2020-10-16,0.50,3431.3,0.0,False
2020-10-19,0.50,3158.5,272.8000000000002,False
2020-10-20,0.50,3187.75,243.55000000000018,False
2020-10-21,0.50,3297.85,133.45000000000027,False
2020-10-22,0.50,3461.15,0.0,False
2020-10-23,0.50,3585.3,0.0,False
2020-10-26,0.50,3570.65,14.650000000000091,False
2020-10-27,0.50,3539.25,46.05000000000018,False
2020-10-28,0.50,3121.8,463.5,False
2020-10-29,0.50,3377.1,208.20000000000027,False
2020-10-30,0.50,3247.35,337.9500000000003,False
2020-11-02,0.50,3327.95,257.35000000000036,False
2020-11-03,0.50,3385.05,200.25,False
2020-11-04,0.50,3730.75,0.0,False
2020-11-05,0.50,3554.45,176.30000000000018,False
2020-11-06,0.50,3639.6,91.15000000000009,False
2020-11-09,0.50,3114.3,616.4499999999998,False
2020-11-10,0.50,2970.05,760.6999999999998,False
2020-11-11,0.50,3015.7,715.0500000000002,False
2020-11-12,0.50,2975.95,754.8000000000002,False
2020-11-13,0.50,3151.6,579.1500000000001,False
2020-11-16,0.50,2930.25,800.5,False
2020-11-17,0.50,2801.55,929.1999999999998,False
2020-11-18,0.50,2661.7,1069.0500000000002,False
2020-11-19,0.50,2726.35,1004.4000000000001,False
2020-11-20,0.50,2742.05,988.6999999999998,False
2020-11-23,0.50,2640.35,1090.4,False
2020-11-24,0.50,2715.0,1015.75,False
2020-11-25,0.50,2773.7,957.0500000000002,False
2020-11-26,0.50,2713.5,1017.25,False
2020-11-27,0.50,2707.75,1023.0,False
2020-11-30,0.50,2786.45,944.3000000000002,False
2020-12-01,0.50,2901.6,829.1500000000001,False
2020-12-02,0.50,2875.1,855.6500000000001,False
2020-12-03,0.50,2794.8,935.9499999999998,False
2020-12-04,0.50,2780.85,949.9000000000001,False
2020-12-07,0.50,2737.65,993.0999999999999,False
2020-12-08,0.50,2654.0,1076.75,False
2020-12-09,0.50,2631.4,1099.35,False
2020-12-10,0.50,2705.1,1025.65,False
2020-12-11,0.50,2466.8,1263.9499999999998,False
2020-12-14,0.50,2437.0,1293.75,False
2020-12-15,0.50,2485.35,1245.4,False
2020-12-16,0.50,2547.85,1182.9,False
2020-12-17,0.50,2589.1,1141.65,False
2020-12-18,0.50,2611.75,1119.0,False
2020-12-21,0.50,2477.0,1253.75,False
2020-12-22,0.50,2517.65,1213.1,False
2020-12-23,0.50,2470.35,1260.4,False
2020-12-24,0.50,2477.05,1253.6999999999998,False
2020-12-28,0.50,2611.2,1119.5500000000002,False
2020-12-29,0.50,2439.85,1290.9,False
2020-12-30,0.50,2400.15,1330.6,False
2020-12-31,0.50,2324.3,1406.4499999999998,False
2021-01-04,0.50,2457.6,1273.15,False
2021-01-05,0.50,2571.3,1159.4499999999998,False
2021-01-06,0.50,2606.45,1124.3000000000002,False
2021-01-07,0.50,2763.1,967.6500000000001,False
2021-01-08,0.50,2850.75,880.0,False
2021-01-11,0.50,2625.15,1105.6,False
2021-01-12,0.50,2331.3,1399.4499999999998,False
2021-01-13,0.50,2451.4,1279.35,False
2021-01-14,0.50,2405.05,1325.6999999999998,False
2021-01-15,0.50,2246.7,1484.0500000000002,False
2021-01-18,0.50,2295.4,1435.35,False
2021-01-19,0.50,2409.0,1321.75,False
2021-01-20,0.50,2468.85,1261.9,False
2021-01-21,0.50,2483.9,1246.85,False
2021-01-22,0.50,2312.95,1417.8000000000002,False
2021-01-25,0.50,2643.1,1087.65,False
2021-01-26,0.50,2811.3,919.4499999999998,False
2021-01-27,0.50,2498.55,1232.1999999999998,False
2021-01-28,0.50,2643.7,1087.0500000000002,False
2021-01-29,0.50,1967.7,1763.05,True
2021-02-01,0.50,2221.3,1509.4499999999998,True
2021-02-02,0.50,2132.95,1597.8000000000002,True
2021-02-03,0.50,2021.65,1709.1,True
2021-02-04,0.50,2007.4,1723.35,True
2021-02-05,0.50,2135.6,1595.15,True
2021-02-08,0.50,2089.35,1641.4,True
2021-02-09,0.50,2085.55,1645.1999999999998,True
2021-02-10,0.50,2244.8,1485.9499999999998,False
2021-02-11,0.50,2229.5,1501.25,True
2021-02-12,0.50,2183.65,1547.1,True
2021-02-15,0.50,2227.9,1502.85,True
2021-02-16,0.50,2148.1,1582.65,True
2021-02-17,0.50,2013.3,1717.45,True
2021-02-18,0.50,2030.95,1699.8,True
2021-02-19,0.50,2015.1,1715.65,True
2021-02-22,0.50,1856.9,1873.85,True
2021-02-23,0.50,2167.7,1563.0500000000002,True
2021-02-24,0.50,2156.9,1573.85,True
2021-02-25,0.50,1850.55,1880.2,True
2021-02-26,0.50,1934.55,1796.2,True
2021-03-01,0.50,2109.25,1621.5,True
2021-03-02,0.50,2254.6,1476.15,False
2021-03-03,0.50,2100.3,1630.4499999999998,True
2021-03-04,0.50,1679.0,2051.75,True
2021-03-05,0.50,1598.15,2132.6,True
2021-03-08,0.50,1268.5,2462.25,True
2021-03-09,0.50,1663.15,2067.6,True
2021-03-10,0.50,1713.9,2016.85,True
2021-03-11,0.50,1477.45,2253.3,True
2021-03-12,0.50,1742.7,1988.05,True
2021-03-15,0.50,1710.05,2020.7,True
2021-03-16,0.50,1964.25,1766.5,True
2021-03-17,0.50,2084.1,1646.65,True
2021-03-18,0.50,2003.4,1727.35,True
2021-03-19,0.50,2004.55,1726.2,True
2021-03-22,0.50,2138.65,1592.1,True
2021-03-23,0.50,1983.3,1747.45,True
2021-03-24,0.50,1775.4,1955.35,True
2021-03-25,0.50,2204.05,1526.6999999999998,True
2021-03-26,0.50,2256.4,1474.35,False
2021-03-29,0.50,2270.15,1460.6,False
2021-03-30,0.50,2151.9,1578.85,True
2021-03-31,0.50,2294.1,1436.65,False
2021-04-01,0.50,2198.35,1532.4,True
2021-04-02,0.50,2213.25,1517.5,True
2021-04-05,0.50,2177.9,1552.85,True
2021-04-06,0.50,2169.0,1561.75,True
2021-04-07,0.50,2228.2,1502.5500000000002,True
2021-04-08,0.50,2341.45,1389.3000000000002,False
2021-04-09,0.50,2453.25,1277.5,False
2021-04-12,0.50,2487.35,1243.4,False
2021-04-13,0.50,2749.0,981.75,False
2021-04-14,0.50,2687.3,1043.4499999999998,False
2021-04-15,0.50,2690.3,1040.4499999999998,False
2021-04-16,0.50,2692.5,1038.25,False
2021-04-19,0.50,2626.65,1104.1,False
2021-04-20,0.50,2502.9,1227.85,False
2021-04-21,0.50,2569.6,1161.15,False
2021-04-22,0.50,2420.8,1309.9499999999998,False
2021-04-23,0.50,2347.0,1383.75,False
2021-04-26,0.50,2433.55,1297.1999999999998,False
2021-04-27,0.50,2360.8,1369.9499999999998,False
2021-04-28,0.50,2178.4,1552.35,True
2021-04-29,0.50,2250.6,1480.15,False
2021-04-30,0.50,2163.7,1567.0500000000002,True
2021-05-03,0.50,2107.9,1622.85,True
2021-05-04,0.50,2265.2,1465.5500000000002,False
2021-05-05,0.50,1993.35,1737.4,True
2021-05-06,0.50,2099.55,1631.1999999999998,True
2021-05-07,0.50,1901.75,1829.0,True
2021-05-10,0.50,1685.45,2045.3,True
2021-05-11,0.50,1718.0,2012.75,True
2021-05-12,0.50,1336.15,2394.6,True
2021-05-13,0.50,1340.85,2389.9,True
2021-05-14,0.50,1247.55,2483.2,True
2021-05-17,0.50,958.15,2772.6,True
2021-05-18,0.50,697.35,3033.4,True
2021-05-19,0.50,563.55,3167.2,True
2021-05-20,0.50,531.95,3198.8,True
2021-05-21,0.50,527.25,3203.5,True
2021-05-24,0.50,797.4,2933.35,True
2021-05-25,0.50,660.45,3070.3,True
2021-05-26,0.50,524.3,3206.45,True
2021-05-27,0.50,455.95,3274.8,True
2021-05-28,0.50,449.8,3280.95,True
2021-05-31,0.50,330.45,3400.3,True
2021-06-01,0.50,387.65,3343.1,True
2021-06-02,0.50,390.5,3340.25,True
2021-06-03,0.50,183.65,3547.1,True
2021-06-04,0.50,85.75,3645.0,True
2021-06-07,0.50,-26.15,3756.9,True
2021-06-08,0.50,84.5,3646.25,True
2021-06-09,0.50,7.25,3723.5,True
2021-06-10,0.50,-63.6,3794.35,True
2021-06-11,0.50,29.05,3701.7,True
2021-06-14,0.50,36.7,3694.05,True
2021-06-15,0.50,-82.75,3813.5,True
2021-06-16,0.50,-4.5,3735.25,True
2021-06-17,0.50,-79.7,3810.45,True
2021-06-18,0.50,-344.5,4075.25,True
2021-06-21,0.50,-218.4,3949.15,True
2021-06-22,0.50,-142.75,3873.5,True
2021-06-23,0.50,-240.2,3970.95,True
2021-06-24,0.50,-193.55,3924.3,True
2021-06-25,0.50,-158.4,3889.15,True
2021-06-28,0.50,-129.1,3859.85,True
2021-06-29,0.50,-46.0,3776.75,True
2021-06-30,0.50,-11.3,3742.05,True
2021-07-01,0.50,6.3,3724.45,True
2021-07-02,0.50,60.5,3670.25,True
2021-07-05,0.50,48.8,3681.95,True
2021-07-06,0.50,156.0,3574.75,True
2021-07-07,0.50,225.25,3505.5,True
2021-07-08,0.50,69.45,3661.3,True
2021-07-09,0.50,91.0,3639.75,True
2021-07-12,0.50,175.25,3555.5,True
2021-07-13,0.50,188.45,3542.3,True
2021-07-14,0.50,12.55,3718.2,True
2021-07-15,0.50,70.3,3660.45,True
2021-07-16,0.50,75.55,3655.2,True
2021-07-19,0.50,-64.75,3795.5,True
2021-07-20,0.50,-75.95,3806.7,True
2021-07-21,0.50,54.25,3676.5,True
2021-07-22,0.50,82.4,3648.35,True
2021-07-23,0.50,183.85,3546.9,True
2021-07-26,0.50,55.6,3675.15,True
2021-07-27,0.50,-184.15,3914.9,True
2021-07-28,0.50,-322.4,4053.15,True
2021-07-29,0.50,-311.1,4041.85,True
2021-07-30,0.50,-87.8,3818.55,True
2021-08-02,0.50,-176.65,3907.4,True
2021-08-03,0.50,10.4,3720.35,True
2021-08-04,0.50,-4.0,3734.75,True
2021-08-05,0.50,8.7,3722.05,True
2021-08-06,0.50,-102.7,3833.45,True
2021-08-09,0.50,1.55,3729.2,True
2021-08-10,0.50,49.8,3680.95,True
2021-08-11,0.50,167.0,3563.75,True
2021-08-12,0.50,186.1,3544.65,True
2021-08-13,0.50,184.25,3546.5,True
2021-08-16,0.50,172.5,3558.25,True
2021-08-17,0.50,-65.8,3796.55,True
2021-08-18,0.50,-53.7,3784.45,True
2021-08-19,0.50,-97.85,3828.6,True
2021-08-20,0.50,-19.6,3750.35,True
2021-08-23,0.50,100.2,3630.55,True
2021-08-24,0.50,193.5,3537.25,True
2021-08-25,0.50,182.25,3548.5,True
2021-08-26,0.50,65.45,3665.3,True
2021-08-27,0.50,12.5,3718.25,True
2021-08-30,0.50,109.75,3621.0,True
2021-08-31,0.50,55.05,3675.7,True
2021-09-01,0.50,96.3,3634.45,True
2021-09-02,0.50,125.55,3605.2,True
2021-09-03,0.50,196.75,3534.0,True
2021-09-06,0.50,207.9,3522.85,True
2021-09-07,0.50,233.1,3497.65,True
2021-09-08,0.50,279.85,3450.9,True
2021-09-09,0.50,276.5,3454.25,True
2021-09-10,0.50,395.75,3335.0,True
2021-09-13,0.50,527.45,3203.3,True
2021-09-14,0.50,584.6,3146.15,True
2021-09-15,0.50,559.3,3171.45,True
2021-09-16,0.50,471.35,3259.4,True
2021-09-17,0.50,423.0,3307.75,True
2021-09-20,0.50,469.7,3261.05,True
2021-09-21,0.50,295.3,3435.45,True
2021-09-22,0.50,370.4,3360.35,True
2021-09-23,0.50,593.55,3137.2,True
2021-09-24,0.50,580.65,3150.1,True
2021-09-27,0.50,494.3,3236.45,True
2021-09-28,0.50,108.0,3622.75,True
2021-09-29,0.50,-12.7,3743.45,True
2021-09-30,0.50,-179.05,3909.8,True
2021-10-01,0.50,-43.75,3774.5,True
2021-10-04,0.50,-49.45,3780.2,True
2021-10-05,0.50,64.3,3666.45,True
2021-10-06,0.50,27.6,3703.15,True
2021-10-07,0.50,113.8,3616.95,True
2021-10-08,0.50,66.9,3663.85,True
2021-10-11,0.50,166.3,3564.45,True
2021-10-12,0.50,65.95,3664.8,True
2021-10-13,0.50,180.55,3550.2,True
2021-10-14,0.50,338.25,3392.5,True
2021-10-15,0.50,474.45,3256.3,True
2021-10-18,0.50,487.25,3243.5,True
2021-10-19,0.50,632.45,3098.3,True
2021-10-20,0.50,477.75,3253.0,True
2021-10-21,0.50,601.8,3128.95,True
2021-10-22,0.50,613.1,3117.65,True
2021-10-25,0.50,748.75,2982.0,True
2021-10-26,0.50,699.5,3031.25,True
2021-10-27,0.50,879.2,2851.55,True
2021-10-28,0.50,876.3,2854.45,True
2021-10-29,0.50,1031.5,2699.25,True
2021-11-01,0.50,1143.6,2587.15,True
2021-11-02,0.50,1322.95,2407.8,True
2021-11-03,0.50,1425.4,2305.35,True
2021-11-04,0.50,1610.2,2120.55,True
2021-11-05,0.50,1564.9,2165.85,True
2021-11-08,0.50,1280.5,2450.25,True
2021-11-09,0.50,1028.05,2702.7,True
2021-11-10,0.50,1108.8,2621.95,True
2021-11-11,0.50,1095.0,2635.75,True
2021-11-12,0.50,1191.7,2539.05,True
2021-11-15,0.50,1213.8,2516.95,True
2021-11-16,0.50,1172.5,2558.25,True
2021-11-17,0.50,1214.75,2516.0,True
2021-11-18,0.50,1164.45,2566.3,True
2021-11-19,0.50,1176.05,2554.7,True
2021-11-22,0.50,1276.75,2454.0,True
2021-11-23,0.50,1044.75,2686.0,True
2021-11-24,0.50,935.45,2795.3,True
2021-11-25,0.50,1022.05,2708.7,True
2021-11-26,0.50,843.25,2887.5,True
2021-11-29,0.50,822.55,2908.2,True
2021-11-30,0.50,850.25,2880.5,True
2021-12-01,0.50,932.0,2798.75,True
2021-12-02,0.50,631.2,3099.55,True
2021-12-03,0.50,312.75,3418.0,True
2021-12-06,0.50,426.95,3303.8,True
2021-12-07,0.50,755.1,2975.65,True
2021-12-08,0.50,808.3,2922.45,True
2021-12-09,0.50,693.5,3037.25,True
2021-12-10,0.50,907.65,2823.1,True
2021-12-13,0.50,752.45,2978.3,True
2021-12-14,0.50,732.1,2998.65,True
2021-12-15,0.50,628.9,3101.85,True
2021-12-16,0.50,599.55,3131.2,True
2021-12-17,0.50,451.25,3279.5,True
2021-12-20,0.50,342.4,3388.35,True
2021-12-21,0.50,445.1,3285.65,True
2021-12-22,0.50,665.85,3064.9,True
2021-12-23,0.50,535.45,3195.3,True
2021-12-27,0.50,712.2,3018.55,True
2021-12-28,0.50,693.9,3036.85,True
2021-12-29,0.50,698.25,3032.5,True
2021-12-30,0.50,514.0,3216.75,True
2021-12-31,0.50,408.7,3322.05,True
2022-01-03,0.50,330.4,3400.35,True
2022-01-04,0.50,424.4,3306.35,True
2022-01-05,0.50,342.7,3388.05,True
2022-01-06,0.50,98.4,3632.35,True
2022-01-07,0.50,-456.5,4187.25,True
2022-01-10,0.50,-207.9,3938.65,True
2022-01-11,0.50,124.3,3606.45,True
2022-01-12,0.50,102.0,3628.75,True
2022-01-13,0.50,327.15,3403.6,True
2022-01-14,0.50,463.2,3267.55,True
2022-01-17,0.50,406.55,3324.2,True
2022-01-18,0.50,53.75,3677.0,True
2022-01-19,0.50,137.5,3593.25,True
2022-01-20,0.50,69.05,3661.7,True
2022-01-21,0.50,-592.95,4323.7,True
2022-01-24,0.50,-161.65,3892.4,True
2022-01-25,0.50,6.7,3724.05,True
2022-01-26,0.50,-61.6,3792.35,True
2022-01-27,0.50,-22.7,3753.45,True
2022-01-28,0.50,422.0,3308.75,True
2022-01-31,0.50,790.6,2940.15,True
2022-02-01,0.50,726.9,3003.85,True
2022-02-02,0.50,778.2,2952.55,True
2022-02-03,0.50,1055.0,2675.75,True
2022-02-04,0.50,1274.3,2456.45,True
2022-02-07,0.50,1347.5,2383.25,True
2022-02-08,0.50,1360.7,2370.05,True
2022-02-09,0.50,1427.4,2303.35,True
2022-02-10,0.50,1572.1,2158.65,True
2022-02-11,0.50,1329.9,2400.85,True
2022-02-14,0.50,1314.6,2416.15,True
2022-02-15,0.50,1750.7,1980.05,True
2022-02-16,0.50,1848.95,1881.8,True
2022-02-17,0.50,1763.25,1967.5,True
2022-02-18,0.50,1700.95,2029.8,True
2022-02-21,0.50,1934.25,1796.5,True
2022-02-22,0.50,2431.0,1299.75,False
2022-02-23,0.50,2498.25,1232.5,False
2022-02-24,0.50,2222.95,1507.8000000000002,True
2022-02-25,0.50,2822.55,908.1999999999998,False
2022-02-28,0.50,3251.25,479.5,False
2022-03-01,0.50,3033.9,696.8499999999999,False
2022-03-02,0.50,2998.5,732.25,False
2022-03-03,0.50,2935.65,795.0999999999999,False
2022-03-04,0.50,2593.75,1137.0,False
2022-03-07,0.50,2680.4,1050.35,False
2022-03-08,0.50,2299.0,1431.75,False
2022-03-09,0.50,2720.95,1009.8000000000002,False
2022-03-10,0.50,2478.05,1252.6999999999998,False
2022-03-11,0.50,2663.65,1067.1,False
2022-03-14,0.50,2124.7,1606.0500000000002,True
2022-03-15,0.50,2436.95,1293.8000000000002,False
2022-03-16,0.50,2538.05,1192.6999999999998,False
2022-03-17,0.50,2879.75,851.0,False
2022-03-18,0.50,3194.9,535.8499999999999,False
2022-03-21,0.50,3270.1,460.6500000000001,False
2022-03-22,0.50,3558.3,172.44999999999982,False
2022-03-23,0.50,3307.85,422.9000000000001,False
2022-03-24,0.50,3110.85,619.9000000000001,False
2022-03-25,0.50,3097.15,633.5999999999999,False
2022-03-28,0.50,3585.5,145.25,False
2022-03-29,0.50,3668.2,62.55000000000018,False
2022-03-30,0.50,3533.95,196.80000000000018,False
2022-03-31,0.50,3300.25,430.5,False
2022-04-01,0.50,3365.8,364.9499999999998,False
2022-04-04,0.50,3815.45,0.0,False
2022-04-05,0.50,3726.7,88.75,False
2022-04-06,0.50,3588.45,227.0,False
2022-04-07,0.50,3897.45,0.0,False
2022-04-08,0.50,3885.75,11.699999999999818,False
2022-04-11,0.50,3758.0,139.44999999999982,False
2022-04-12,0.50,3551.8,345.64999999999964,False
2022-04-13,0.50,3748.35,149.0999999999999,False
2022-04-14,0.50,3546.85,350.5999999999999,False
