months,budget,gap,left,right,left_episodes,right_episodes,shared,left_only,right_only,jaccard,reciprocal,shared_ids,left_only_ids,right_only_ids
1,1500,5,2.25,2.75,11,14,10,1,4,0.6666666666666666,True,1m_b1500_g5_e07;1m_b1500_g5_e08;1m_b1500_g5_e09;1m_b1500_g5_e10;1m_b1500_g5_e12;1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e16;1m_b1500_g5_e17;1m_b1500_g5_e18,1m_b1500_g5_e02,1m_b1500_g5_e04;1m_b1500_g5_e06;1m_b1500_g5_e11;1m_b1500_g5_e15
1,1500,5,2.25,3.00,11,13,10,1,3,0.7142857142857143,True,1m_b1500_g5_e07;1m_b1500_g5_e08;1m_b1500_g5_e09;1m_b1500_g5_e10;1m_b1500_g5_e12;1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e16;1m_b1500_g5_e17;1m_b1500_g5_e18,1m_b1500_g5_e02,1m_b1500_g5_e04;1m_b1500_g5_e11;1m_b1500_g5_e15
1,1500,5,2.25,3.25,11,11,9,2,2,0.6923076923076923,True,1m_b1500_g5_e07;1m_b1500_g5_e08;1m_b1500_g5_e09;1m_b1500_g5_e12;1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e16;1m_b1500_g5_e17;1m_b1500_g5_e18,1m_b1500_g5_e02;1m_b1500_g5_e10,1m_b1500_g5_e06;1m_b1500_g5_e11
1,1500,5,2.25,3.50,11,13,9,2,4,0.6,True,1m_b1500_g5_e07;1m_b1500_g5_e08;1m_b1500_g5_e09;1m_b1500_g5_e12;1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e16;1m_b1500_g5_e17;1m_b1500_g5_e18,1m_b1500_g5_e02;1m_b1500_g5_e10,1m_b1500_g5_e05;1m_b1500_g5_e06;1m_b1500_g5_e11;1m_b1500_g5_e15
1,1500,5,2.50,2.75,12,14,12,0,2,0.8571428571428571,False,1m_b1500_g5_e06;1m_b1500_g5_e07;1m_b1500_g5_e08;1m_b1500_g5_e09;1m_b1500_g5_e10;1m_b1500_g5_e12;1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e15;1m_b1500_g5_e16;1m_b1500_g5_e17;1m_b1500_g5_e18,,1m_b1500_g5_e04;1m_b1500_g5_e11
1,1500,5,2.50,3.00,12,13,11,1,2,0.7857142857142857,True,1m_b1500_g5_e07;1m_b1500_g5_e08;1m_b1500_g5_e09;1m_b1500_g5_e10;1m_b1500_g5_e12;1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e15;1m_b1500_g5_e16;1m_b1500_g5_e17;1m_b1500_g5_e18,1m_b1500_g5_e06,1m_b1500_g5_e04;1m_b1500_g5_e11
1,1500,5,2.50,3.25,12,11,10,2,1,0.7692307692307693,True,1m_b1500_g5_e06;1m_b1500_g5_e07;1m_b1500_g5_e08;1m_b1500_g5_e09;1m_b1500_g5_e12;1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e16;1m_b1500_g5_e17;1m_b1500_g5_e18,1m_b1500_g5_e10;1m_b1500_g5_e15,1m_b1500_g5_e11
1,1500,5,2.50,3.50,12,13,11,1,2,0.7857142857142857,True,1m_b1500_g5_e06;1m_b1500_g5_e07;1m_b1500_g5_e08;1m_b1500_g5_e09;1m_b1500_g5_e12;1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e15;1m_b1500_g5_e16;1m_b1500_g5_e17;1m_b1500_g5_e18,1m_b1500_g5_e10,1m_b1500_g5_e05;1m_b1500_g5_e11
1,1500,5,2.75,3.00,14,13,13,1,0,0.9285714285714286,False,1m_b1500_g5_e04;1m_b1500_g5_e07;1m_b1500_g5_e08;1m_b1500_g5_e09;1m_b1500_g5_e10;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e15;1m_b1500_g5_e16;1m_b1500_g5_e17;1m_b1500_g5_e18,1m_b1500_g5_e06,
1,1500,5,2.75,3.25,14,11,11,3,0,0.7857142857142857,False,1m_b1500_g5_e06;1m_b1500_g5_e07;1m_b1500_g5_e08;1m_b1500_g5_e09;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e16;1m_b1500_g5_e17;1m_b1500_g5_e18,1m_b1500_g5_e04;1m_b1500_g5_e10;1m_b1500_g5_e15,
1,1500,5,2.75,3.50,14,13,12,2,1,0.8,True,1m_b1500_g5_e06;1m_b1500_g5_e07;1m_b1500_g5_e08;1m_b1500_g5_e09;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e15;1m_b1500_g5_e16;1m_b1500_g5_e17;1m_b1500_g5_e18,1m_b1500_g5_e04;1m_b1500_g5_e10,1m_b1500_g5_e05
1,1500,5,3.00,3.25,13,11,10,3,1,0.7142857142857143,True,1m_b1500_g5_e07;1m_b1500_g5_e08;1m_b1500_g5_e09;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e16;1m_b1500_g5_e17;1m_b1500_g5_e18,1m_b1500_g5_e04;1m_b1500_g5_e10;1m_b1500_g5_e15,1m_b1500_g5_e06
1,1500,5,3.00,3.50,13,13,11,2,2,0.7333333333333333,True,1m_b1500_g5_e07;1m_b1500_g5_e08;1m_b1500_g5_e09;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e15;1m_b1500_g5_e16;1m_b1500_g5_e17;1m_b1500_g5_e18,1m_b1500_g5_e04;1m_b1500_g5_e10,1m_b1500_g5_e05;1m_b1500_g5_e06
1,1500,5,3.25,3.50,11,13,11,0,2,0.8461538461538461,False,1m_b1500_g5_e06;1m_b1500_g5_e07;1m_b1500_g5_e08;1m_b1500_g5_e09;1m_b1500_g5_e11;1m_b1500_g5_e12;1m_b1500_g5_e13;1m_b1500_g5_e14;1m_b1500_g5_e16;1m_b1500_g5_e17;1m_b1500_g5_e18,,1m_b1500_g5_e05;1m_b1500_g5_e15
1,1500,20,0.50,0.75,7,6,5,2,1,0.625,True,1m_b1500_g20_e07;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e03;1m_b1500_g20_e09,1m_b1500_g20_e01
1,1500,20,0.50,1.00,7,5,4,3,1,0.5,True,1m_b1500_g20_e07;1m_b1500_g20_e09;1m_b1500_g20_e11;1m_b1500_g20_e13,1m_b1500_g20_e03;1m_b1500_g20_e10;1m_b1500_g20_e14,1m_b1500_g20_e01
1,1500,20,0.50,1.25,7,7,5,2,2,0.5555555555555556,True,1m_b1500_g20_e07;1m_b1500_g20_e09;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e03;1m_b1500_g20_e10,1m_b1500_g20_e01;1m_b1500_g20_e06
1,1500,20,0.50,1.50,7,10,6,1,4,0.5454545454545454,True,1m_b1500_g20_e07;1m_b1500_g20_e09;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e03,1m_b1500_g20_e01;1m_b1500_g20_e05;1m_b1500_g20_e06;1m_b1500_g20_e08
1,1500,20,0.50,1.75,7,10,6,1,4,0.5454545454545454,True,1m_b1500_g20_e07;1m_b1500_g20_e09;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e03,1m_b1500_g20_e02;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e12
1,1500,20,0.50,2.00,7,9,6,1,3,0.6,True,1m_b1500_g20_e07;1m_b1500_g20_e09;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e03,1m_b1500_g20_e02;1m_b1500_g20_e06;1m_b1500_g20_e08
1,1500,20,0.50,2.25,7,8,5,2,3,0.5,True,1m_b1500_g20_e07;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e03;1m_b1500_g20_e09,1m_b1500_g20_e02;1m_b1500_g20_e06;1m_b1500_g20_e08
1,1500,20,0.50,2.50,7,9,5,2,4,0.45454545454545453,True,1m_b1500_g20_e07;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e03;1m_b1500_g20_e09,1m_b1500_g20_e05;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e12
1,1500,20,0.50,2.75,7,11,6,1,5,0.5,True,1m_b1500_g20_e07;1m_b1500_g20_e09;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e03,1m_b1500_g20_e04;1m_b1500_g20_e05;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e12
1,1500,20,0.50,3.00,7,10,6,1,4,0.5454545454545454,True,1m_b1500_g20_e07;1m_b1500_g20_e09;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e03,1m_b1500_g20_e04;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e12
1,1500,20,0.50,3.25,7,8,6,1,2,0.6666666666666666,True,1m_b1500_g20_e07;1m_b1500_g20_e09;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e03,1m_b1500_g20_e05;1m_b1500_g20_e06
1,1500,20,0.50,3.50,7,9,6,1,3,0.6,True,1m_b1500_g20_e07;1m_b1500_g20_e09;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e03,1m_b1500_g20_e05;1m_b1500_g20_e06;1m_b1500_g20_e12
1,1500,20,0.75,1.00,6,5,4,2,1,0.5714285714285714,True,1m_b1500_g20_e01;1m_b1500_g20_e07;1m_b1500_g20_e11;1m_b1500_g20_e13,1m_b1500_g20_e10;1m_b1500_g20_e14,1m_b1500_g20_e09
1,1500,20,0.75,1.25,6,7,5,1,2,0.625,True,1m_b1500_g20_e01;1m_b1500_g20_e07;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e10,1m_b1500_g20_e06;1m_b1500_g20_e09
1,1500,20,0.75,1.50,6,10,6,0,4,0.6,False,1m_b1500_g20_e01;1m_b1500_g20_e07;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,,1m_b1500_g20_e05;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e09
1,1500,20,0.75,1.75,6,10,5,1,5,0.45454545454545453,True,1m_b1500_g20_e07;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e01,1m_b1500_g20_e02;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e09;1m_b1500_g20_e12
1,1500,20,0.75,2.00,6,9,5,1,4,0.5,True,1m_b1500_g20_e07;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e01,1m_b1500_g20_e02;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e09
1,1500,20,0.75,2.25,6,8,5,1,3,0.5555555555555556,True,1m_b1500_g20_e07;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e01,1m_b1500_g20_e02;1m_b1500_g20_e06;1m_b1500_g20_e08
1,1500,20,0.75,2.50,6,9,5,1,4,0.5,True,1m_b1500_g20_e07;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e01,1m_b1500_g20_e05;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e12
1,1500,20,0.75,2.75,6,11,5,1,6,0.4166666666666667,True,1m_b1500_g20_e07;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e01,1m_b1500_g20_e04;1m_b1500_g20_e05;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e09;1m_b1500_g20_e12
1,1500,20,0.75,3.00,6,10,5,1,5,0.45454545454545453,True,1m_b1500_g20_e07;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e01,1m_b1500_g20_e04;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e09;1m_b1500_g20_e12
1,1500,20,0.75,3.25,6,8,5,1,3,0.5555555555555556,True,1m_b1500_g20_e07;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e01,1m_b1500_g20_e05;1m_b1500_g20_e06;1m_b1500_g20_e09
1,1500,20,0.75,3.50,6,9,5,1,4,0.5,True,1m_b1500_g20_e07;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e01,1m_b1500_g20_e05;1m_b1500_g20_e06;1m_b1500_g20_e09;1m_b1500_g20_e12
1,1500,20,1.00,1.25,5,7,5,0,2,0.7142857142857143,False,1m_b1500_g20_e01;1m_b1500_g20_e07;1m_b1500_g20_e09;1m_b1500_g20_e11;1m_b1500_g20_e13,,1m_b1500_g20_e06;1m_b1500_g20_e14
1,1500,20,1.00,1.50,5,10,5,0,5,0.5,False,1m_b1500_g20_e01;1m_b1500_g20_e07;1m_b1500_g20_e09;1m_b1500_g20_e11;1m_b1500_g20_e13,,1m_b1500_g20_e05;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e10;1m_b1500_g20_e14
1,1500,20,1.00,1.75,5,10,4,1,6,0.36363636363636365,True,1m_b1500_g20_e07;1m_b1500_g20_e09;1m_b1500_g20_e11;1m_b1500_g20_e13,1m_b1500_g20_e01,1m_b1500_g20_e02;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e10;1m_b1500_g20_e12;1m_b1500_g20_e14
1,1500,20,1.00,2.00,5,9,4,1,5,0.4,True,1m_b1500_g20_e07;1m_b1500_g20_e09;1m_b1500_g20_e11;1m_b1500_g20_e13,1m_b1500_g20_e01,1m_b1500_g20_e02;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e10;1m_b1500_g20_e14
1,1500,20,1.00,2.25,5,8,3,2,5,0.3,True,1m_b1500_g20_e07;1m_b1500_g20_e11;1m_b1500_g20_e13,1m_b1500_g20_e01;1m_b1500_g20_e09,1m_b1500_g20_e02;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e10;1m_b1500_g20_e14
1,1500,20,1.00,2.50,5,9,3,2,6,0.2727272727272727,True,1m_b1500_g20_e07;1m_b1500_g20_e11;1m_b1500_g20_e13,1m_b1500_g20_e01;1m_b1500_g20_e09,1m_b1500_g20_e05;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e10;1m_b1500_g20_e12;1m_b1500_g20_e14
1,1500,20,1.00,2.75,5,11,4,1,7,0.3333333333333333,True,1m_b1500_g20_e07;1m_b1500_g20_e09;1m_b1500_g20_e11;1m_b1500_g20_e13,1m_b1500_g20_e01,1m_b1500_g20_e04;1m_b1500_g20_e05;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e10;1m_b1500_g20_e12;1m_b1500_g20_e14
1,1500,20,1.00,3.00,5,10,4,1,6,0.36363636363636365,True,1m_b1500_g20_e07;1m_b1500_g20_e09;1m_b1500_g20_e11;1m_b1500_g20_e13,1m_b1500_g20_e01,1m_b1500_g20_e04;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e10;1m_b1500_g20_e12;1m_b1500_g20_e14
1,1500,20,1.00,3.25,5,8,4,1,4,0.4444444444444444,True,1m_b1500_g20_e07;1m_b1500_g20_e09;1m_b1500_g20_e11;1m_b1500_g20_e13,1m_b1500_g20_e01,1m_b1500_g20_e05;1m_b1500_g20_e06;1m_b1500_g20_e10;1m_b1500_g20_e14
1,1500,20,1.00,3.50,5,9,4,1,5,0.4,True,1m_b1500_g20_e07;1m_b1500_g20_e09;1m_b1500_g20_e11;1m_b1500_g20_e13,1m_b1500_g20_e01,1m_b1500_g20_e05;1m_b1500_g20_e06;1m_b1500_g20_e10;1m_b1500_g20_e12;1m_b1500_g20_e14
1,1500,20,1.25,1.50,7,10,7,0,3,0.7,False,1m_b1500_g20_e01;1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e09;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,,1m_b1500_g20_e05;1m_b1500_g20_e08;1m_b1500_g20_e10
1,1500,20,1.25,1.75,7,10,6,1,4,0.5454545454545454,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e09;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e01,1m_b1500_g20_e02;1m_b1500_g20_e08;1m_b1500_g20_e10;1m_b1500_g20_e12
1,1500,20,1.25,2.00,7,9,6,1,3,0.6,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e09;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e01,1m_b1500_g20_e02;1m_b1500_g20_e08;1m_b1500_g20_e10
1,1500,20,1.25,2.25,7,8,5,2,3,0.5,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e01;1m_b1500_g20_e09,1m_b1500_g20_e02;1m_b1500_g20_e08;1m_b1500_g20_e10
1,1500,20,1.25,2.50,7,9,5,2,4,0.45454545454545453,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e01;1m_b1500_g20_e09,1m_b1500_g20_e05;1m_b1500_g20_e08;1m_b1500_g20_e10;1m_b1500_g20_e12
1,1500,20,1.25,2.75,7,11,6,1,5,0.5,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e09;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e01,1m_b1500_g20_e04;1m_b1500_g20_e05;1m_b1500_g20_e08;1m_b1500_g20_e10;1m_b1500_g20_e12
1,1500,20,1.25,3.00,7,10,6,1,4,0.5454545454545454,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e09;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e01,1m_b1500_g20_e04;1m_b1500_g20_e08;1m_b1500_g20_e10;1m_b1500_g20_e12
1,1500,20,1.25,3.25,7,8,6,1,2,0.6666666666666666,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e09;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e01,1m_b1500_g20_e05;1m_b1500_g20_e10
1,1500,20,1.25,3.50,7,9,6,1,3,0.6,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e09;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e01,1m_b1500_g20_e05;1m_b1500_g20_e10;1m_b1500_g20_e12
1,1500,20,1.50,1.75,10,10,8,2,2,0.6666666666666666,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e08;1m_b1500_g20_e09;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e01;1m_b1500_g20_e05,1m_b1500_g20_e02;1m_b1500_g20_e12
1,1500,20,1.50,2.00,10,9,8,2,1,0.7272727272727273,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e08;1m_b1500_g20_e09;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e01;1m_b1500_g20_e05,1m_b1500_g20_e02
1,1500,20,1.50,2.25,10,8,7,3,1,0.6363636363636364,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e08;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e01;1m_b1500_g20_e05;1m_b1500_g20_e09,1m_b1500_g20_e02
1,1500,20,1.50,2.50,10,9,8,2,1,0.7272727272727273,True,1m_b1500_g20_e05;1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e08;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e01;1m_b1500_g20_e09,1m_b1500_g20_e12
1,1500,20,1.50,2.75,10,11,9,1,2,0.75,True,1m_b1500_g20_e05;1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e08;1m_b1500_g20_e09;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e01,1m_b1500_g20_e04;1m_b1500_g20_e12
1,1500,20,1.50,3.00,10,10,8,2,2,0.6666666666666666,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e08;1m_b1500_g20_e09;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e01;1m_b1500_g20_e05,1m_b1500_g20_e04;1m_b1500_g20_e12
1,1500,20,1.50,3.25,10,8,8,2,0,0.8,False,1m_b1500_g20_e05;1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e09;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e01;1m_b1500_g20_e08,
1,1500,20,1.50,3.50,10,9,8,2,1,0.7272727272727273,True,1m_b1500_g20_e05;1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e09;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e01;1m_b1500_g20_e08,1m_b1500_g20_e12
1,1500,20,1.75,2.00,10,9,9,1,0,0.9,False,1m_b1500_g20_e02;1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e08;1m_b1500_g20_e09;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e12,
1,1500,20,1.75,2.25,10,8,8,2,0,0.8,False,1m_b1500_g20_e02;1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e08;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e09;1m_b1500_g20_e12,
1,1500,20,1.75,2.50,10,9,8,2,1,0.7272727272727273,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e08;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e12;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e02;1m_b1500_g20_e09,1m_b1500_g20_e05
1,1500,20,1.75,2.75,10,11,9,1,2,0.75,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e08;1m_b1500_g20_e09;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e12;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e02,1m_b1500_g20_e04;1m_b1500_g20_e05
1,1500,20,1.75,3.00,10,10,9,1,1,0.8181818181818182,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e08;1m_b1500_g20_e09;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e12;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e02,1m_b1500_g20_e04
1,1500,20,1.75,3.25,10,8,7,3,1,0.6363636363636364,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e09;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e02;1m_b1500_g20_e08;1m_b1500_g20_e12,1m_b1500_g20_e05
1,1500,20,1.75,3.50,10,9,8,2,1,0.7272727272727273,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e09;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e12;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e02;1m_b1500_g20_e08,1m_b1500_g20_e05
1,1500,20,2.00,2.25,9,8,8,1,0,0.8888888888888888,False,1m_b1500_g20_e02;1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e08;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e09,
1,1500,20,2.00,2.50,9,9,7,2,2,0.6363636363636364,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e08;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e02;1m_b1500_g20_e09,1m_b1500_g20_e05;1m_b1500_g20_e12
1,1500,20,2.00,2.75,9,11,8,1,3,0.6666666666666666,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e08;1m_b1500_g20_e09;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e02,1m_b1500_g20_e04;1m_b1500_g20_e05;1m_b1500_g20_e12
1,1500,20,2.00,3.00,9,10,8,1,2,0.7272727272727273,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e08;1m_b1500_g20_e09;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e02,1m_b1500_g20_e04;1m_b1500_g20_e12
1,1500,20,2.00,3.25,9,8,7,2,1,0.7,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e09;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e02;1m_b1500_g20_e08,1m_b1500_g20_e05
1,1500,20,2.00,3.50,9,9,7,2,2,0.6363636363636364,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e09;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e02;1m_b1500_g20_e08,1m_b1500_g20_e05;1m_b1500_g20_e12
1,1500,20,2.25,2.50,8,9,7,1,2,0.7,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e08;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e02,1m_b1500_g20_e05;1m_b1500_g20_e12
