account_id,cohort_month,activated_at,alive,died_at,death_reason,death_equity_usd,death_trade_key,lifetime_days,trades_taken,wins,losses,gross_pnl_usd,commission_usd,payout_count,requests_blocked,requests_withheld,withdrawn_usd,received_usd,months_accrued,entitlement_accrued_usd,entitlement_outstanding_usd,first_withdrawal_at,equity_profit_usd,balance_usd,max_equity_profit_usd,min_equity_profit_usd,peak_profit_usd,floor_profit_usd,headroom_usd
1,2020-01,2020-01-01 00:00:00,False,2020-03-13 03:10:40,intratrade_excursion,-90.75,RR1.00:2-3:21:75,72,376,162,213,494.5,393.75,0,0,0,0.0,0.0,0,0.0,0.0,,100.75,,1784.55,-389.65,1827.8,100.0,
2,2020-02,2020-02-01 00:00:00,False,2020-03-12 21:06:40,intratrade_excursion,-265.15,RR1.00:18-19:15:58,40,214,89,124,223.5,223.65,0,0,0,0.0,0.0,0,0.0,0.0,,-0.15,,1417.6,-756.6,1460.85,-39.15,
3,2020-03,2020-03-01 00:00:00,False,2020-03-12 21:06:40,intratrade_excursion,-524.0,RR1.00:18-19:15:58,11,61,22,38,-196.0,63.0,0,0,0,0.0,0.0,0,0.0,0.0,,-259.0,,1158.75,-524.0,1202.0,-298.0,
4,2020-04,2020-04-01 00:00:00,True,,,,,,12203,5098,7105,48098.5,12813.15,1,0,0,35285.35,35285.35,0,0.0,0.0,2026-07-13 21:30:40,0.0,25000.0,37268.5,-170.6,37362.1,100.0,-100.0
5,2020-05,2020-05-01 00:00:00,False,2021-07-19 14:04:40,intratrade_excursion,92.45,RR1.00:12-13:127:477,444,2342,962,1379,2586.5,2458.05,0,0,0,0.0,0.0,0,0.0,0.0,,128.45,,3289.0,-125.1,3341.95,100.0,
6,2020-06,2020-06-01 00:00:00,False,2020-10-05 20:56:40,intratrade_excursion,-348.15,RR1.00:19-20:62:241,126,674,281,392,417.0,706.65,0,0,0,0.0,0.0,0,0.0,0.0,,-289.65,,1123.9,-1043.35,1164.9,-335.1,
7,2020-07,2020-07-01 00:00:00,False,2020-10-06 23:30:00,intratrade_excursion,-29.1,RR1.00:22-23:55:219,97,513,217,295,707.5,537.6,0,0,0,0.0,0.0,0,0.0,0.0,,169.9,,1785.4,-381.85,1826.4,100.0,
8,2020-08,2020-08-01 00:00:00,False,2020-10-05 20:56:40,intratrade_excursion,-235.75,RR1.00:19-20:62:241,65,346,148,197,185.0,362.25,0,0,0,0.0,0.0,0,0.0,0.0,,-177.25,,1236.3,-235.75,1277.3,-222.7,
9,2020-09,2020-09-01 00:00:00,False,2020-10-05 20:56:40,intratrade_excursion,-563.85,RR1.00:19-20:62:241,34,178,76,101,-319.5,185.85,0,0,0,0.0,0.0,0,0.0,0.0,,-505.35,,908.2,-563.85,949.2,-550.8,
10,2020-10,2020-10-01 00:00:00,False,2020-12-14 07:13:40,intratrade_excursion,-168.75,RR1.00:2-3:94:338,74,406,161,244,294.0,425.25,0,0,0,0.0,0.0,0,0.0,0.0,,-131.25,,1336.1,-1224.85,1360.65,-139.35,
11,2020-11,2020-11-01 00:00:00,False,2020-12-14 07:13:40,intratrade_excursion,-322.2,RR1.00:2-3:94:338,43,235,89,145,-39.0,245.7,0,0,0,0.0,0.0,0,0.0,0.0,,-284.7,,1182.65,-322.2,1207.2,-292.8,
12,2020-12,2020-12-01 00:00:00,False,2021-02-18 12:46:40,intratrade_excursion,-893.8,RR1.00:10-11:106:379,79,437,169,267,-362.5,457.8,0,0,0,0.0,0.0,0,0.0,0.0,,-820.3,,531.25,-893.8,606.8,-893.2,
13,2021-01,2021-01-01 00:00:00,False,2021-02-18 12:46:40,intratrade_excursion,-130.35,RR1.00:10-11:106:379,48,268,113,154,223.5,280.35,0,0,0,0.0,0.0,0,0.0,0.0,,-56.85,,1294.7,-130.35,1370.25,-129.75,
14,2021-02,2021-02-01 00:00:00,False,2021-02-26 22:59:40,intratrade_excursion,-584.9,RR1.00:21-22:110:381,25,159,63,95,-277.0,165.9,0,0,0,0.0,0.0,0,0.0,0.0,,-442.9,,864.1,-584.9,998.35,-501.65,
15,2021-03,2021-03-01 00:00:00,False,2021-05-20 11:38:40,intratrade_excursion,82.15,RR1.00:4-5:118:448,80,418,171,246,598.5,437.85,0,0,0,0.0,0.0,0,0.0,0.0,,160.65,,2201.4,-703.05,2254.35,100.0,
16,2021-04,2021-04-01 00:00:00,False,2021-05-17 18:51:40,intratrade_excursion,-865.0,RR1.00:17-18:93:423,46,241,94,146,-451.5,252.0,0,0,0,0.0,0.0,0,0.0,0.0,,-703.5,,713.7,-865.0,766.65,-733.35,
17,2021-05,2021-05-01 00:00:00,False,2021-05-18 22:53:40,intratrade_excursion,-1160.8,RR1.00:22-23:110:423,17,87,30,56,-929.0,90.3,0,0,0,0.0,0.0,0,0.0,0.0,,-1019.3,,295.7,-1160.8,340.7,-1159.3,
18,2021-06,2021-06-01 00:00:00,False,2021-07-19 22:35:20,intratrade_excursion,-1269.05,RR1.00:20-21:133:477,48,262,98,163,-908.5,274.05,0,0,0,0.0,0.0,0,0.0,0.0,,-1182.55,,223.1,-1269.05,234.15,-1265.85,
19,2021-07,2021-07-01 00:00:00,True,,,,,,9793,4096,5697,43928.0,10282.65,1,0,0,33645.35,33645.35,0,0.0,0.0,2026-07-13 21:30:40,0.0,25000.0,35628.5,-684.2,35722.1,100.0,-100.0
20,2021-08,2021-08-01 00:00:00,True,,,,,,9637,4036,5601,43697.5,10118.85,1,0,0,33578.65,33578.65,0,0.0,0.0,2026-07-13 21:30:40,0.0,25000.0,35561.8,-750.9,35655.4,100.0,-100.0
21,2021-09,2021-09-01 00:00:00,True,,,,,,9487,3976,5511,43570.0,9961.35,1,0,0,33608.65,33608.65,0,0.0,0.0,2026-07-13 21:30:40,0.0,25000.0,35591.8,-720.9,35685.4,100.0,-100.0
22,2021-10,2021-10-01 00:00:00,True,,,,,,9321,3915,5406,43972.5,9787.05,1,0,0,34185.45,34185.45,0,0.0,0.0,2026-07-13 21:30:40,0.0,25000.0,36168.6,-144.1,36262.2,100.0,-100.0
23,2021-11,2021-11-01 00:00:00,False,2021-12-03 21:39:20,intratrade_excursion,-300.95,RR1.00:21-22:170:600,32,200,82,117,61.0,208.95,0,0,0,0.0,0.0,0,0.0,0.0,,-147.95,,1192.2,-300.95,1289.2,-210.8,
