account_id,cohort_month,activated_at,alive,died_at,death_reason,death_equity_usd,death_trade_key,lifetime_days,trades_taken,wins,losses,gross_pnl_usd,commission_usd,payout_count,requests_blocked,requests_withheld,withdrawn_usd,received_usd,months_accrued,entitlement_accrued_usd,entitlement_outstanding_usd,first_withdrawal_at,equity_profit_usd,balance_usd,max_equity_profit_usd,min_equity_profit_usd,peak_profit_usd,floor_profit_usd,headroom_usd
1,2020-03,2020-03-03 00:00:00,False,2021-03-04 23:30:00,intratrade_excursion,-101.5,RR1.00:21-22:111:386,366,1401,590,810,1558.5,1470.0,0,7,5,0.0,0.0,0,0.0,0.0,,88.5,,2426.8,-2347.25,2474.3,-25.7,
2,2020-03,2020-03-03 00:00:00,False,2021-03-04 23:30:00,intratrade_excursion,-101.5,RR1.00:21-22:111:386,366,1401,590,810,1558.5,1470.0,0,7,5,0.0,0.0,0,0.0,0.0,,88.5,,2426.8,-2347.25,2474.3,-25.7,
3,2020-03,2020-03-03 00:00:00,False,2021-03-04 23:30:00,intratrade_excursion,-101.5,RR1.00:21-22:111:386,366,1401,590,810,1558.5,1470.0,0,7,5,0.0,0.0,0,0.0,0.0,,88.5,,2426.8,-2347.25,2474.3,-25.7,
4,2020-04,2020-04-01 00:00:00,False,2021-06-03 23:30:00,intratrade_excursion,84.35,RR1.00:17-18:97:439,428,1644,681,962,2414.5,1725.15,1,13,0,500.0,500.0,0,0.0,0.0,2020-12-01 00:00:00,189.35,,3081.8,-261.4,3129.3,100.0,
5,2020-05,2020-05-09 00:00:00,False,2021-03-08 15:30:00,intratrade_excursion,36.55,RR1.00:13-14:111:411,303,1160,489,670,1342.0,1216.95,0,9,1,0.0,0.0,0,0.0,0.0,,125.05,,2713.2,-640.35,2760.7,100.0,
6,2020-06,2020-06-01 00:00:00,False,2021-03-04 23:30:00,intratrade_excursion,-49.6,RR1.00:21-22:111:386,276,1073,452,620,1266.0,1125.6,0,7,2,0.0,0.0,0,0.0,0.0,,140.4,,2478.7,-870.2,2526.2,26.2,
7,2020-08,2020-08-13 00:00:00,False,2021-03-04 23:30:00,intratrade_excursion,-627.0,RR1.00:21-22:111:386,203,791,330,460,392.5,829.5,0,5,2,0.0,0.0,0,0.0,0.0,,-437.0,,1901.3,-700.45,1948.8,-551.2,
8,2020-08,2020-08-13 00:00:00,False,2021-03-04 23:30:00,intratrade_excursion,-627.0,RR1.00:21-22:111:386,203,791,330,460,392.5,829.5,0,5,2,0.0,0.0,0,0.0,0.0,,-437.0,,1901.3,-700.45,1948.8,-551.2,
9,2020-09,2020-09-01 00:00:00,False,2021-03-04 23:30:00,intratrade_excursion,-677.1,RR1.00:21-22:111:386,184,713,296,416,260.5,747.6,0,5,1,0.0,0.0,0,0.0,0.0,,-487.1,,1851.2,-750.55,1898.7,-601.3,
10,2020-10,2020-10-01 00:00:00,False,2021-03-04 23:30:00,intratrade_excursion,-828.05,RR1.00:21-22:111:386,154,592,243,348,-17.5,620.55,0,4,1,0.0,0.0,0,0.0,0.0,,-638.05,,1700.25,-901.5,1747.75,-752.25,
11,2020-11,2020-11-05 00:00:00,False,2021-03-04 23:30:00,intratrade_excursion,-1715.4,RR1.00:21-22:111:386,119,459,183,275,-1044.5,480.9,0,0,4,0.0,0.0,0,0.0,0.0,,-1525.4,,812.9,-1715.4,860.4,-1639.6,
12,2020-12,2020-12-01 00:00:00,False,2021-03-04 23:30:00,intratrade_excursion,-1689.05,RR1.00:21-22:111:386,93,362,142,219,-1120.0,379.05,0,0,3,0.0,0.0,0,0.0,0.0,,-1499.05,,839.25,-1689.05,886.75,-1613.25,
13,2021-01,2021-01-01 00:00:00,False,2021-03-04 23:30:00,intratrade_excursion,-1673.2,RR1.00:21-22:111:386,62,245,99,145,-1227.0,256.2,0,0,2,0.0,0.0,0,0.0,0.0,,-1483.2,,855.1,-1673.2,902.6,-1597.4,
14,2021-02,2021-02-01 00:00:00,False,2021-06-07 16:40:40,intratrade_excursion,-1919.55,RR1.00:16-17:211:572,126,482,181,300,-1358.5,505.05,0,0,4,0.0,0.0,0,0.0,0.0,,-1863.55,,529.45,-1919.55,587.45,-1912.55,
15,2021-03,2021-03-01 00:00:00,False,2021-06-10 15:30:40,intratrade_excursion,-1479.55,RR1.00:15-16:152:510,101,392,145,246,-967.0,410.55,0,2,1,0.0,0.0,0,0.0,0.0,,-1377.55,,987.7,-1479.55,1040.65,-1459.35,
