product,initial_cash,monthly_funding,acquisition,spares,passes,withdrawal,cadence,headroom,reserve,fee,accounts,alive,spares_unused,supply_limited,ongoing,terminal,total,contributions,ending_owner_cash
legacy_25k,1000,200,monthly_current_slot_replacements,0,10,minimum,calendar_month,2700,27800.0,200.0,79,20,0,1,365200.0,190657.01,555857.01,16600.0,572457.01
legacy_25k,1000,200,monthly_current_slot_replacements,5,2,minimum,calendar_month,2700,27800.0,200.0,74,20,0,514,363700.0,188633.77,552333.77,16600.0,568933.77
legacy_25k,1000,200,monthly_current_slot_replacements,5,3,minimum,calendar_month,2700,27800.0,200.0,77,20,0,395,347600.0,190198.09,537798.09,16600.0,554398.09
legacy_25k,1000,200,monthly_current_slot_replacements,5,5,minimum,calendar_month,2700,27800.0,200.0,81,20,0,90,355800.0,190475.45,546275.45,16600.0,562875.45
legacy_25k,1000,200,monthly_current_slot_replacements,5,10,minimum,calendar_month,2700,27800.0,200.0,79,20,0,0,365200.0,190480.3,555680.3,16600.0,572280.3
legacy_25k,1000,200,monthly_current_slot_replacements,10,2,minimum,calendar_month,2700,27800.0,200.0,74,20,0,514,363700.0,188633.77,552333.77,16600.0,568933.77
legacy_25k,1000,200,monthly_current_slot_replacements,10,3,minimum,calendar_month,2700,27800.0,200.0,77,20,0,395,347600.0,190198.09,537798.09,16600.0,554398.09
legacy_25k,1000,200,monthly_current_slot_replacements,10,5,minimum,calendar_month,2700,27800.0,200.0,79,20,0,58,365200.0,190480.3,555680.3,16600.0,572280.3
legacy_25k,1000,200,monthly_current_slot_replacements,10,10,minimum,calendar_month,2700,27800.0,200.0,79,20,0,0,365200.0,190480.3,555680.3,16600.0,572280.3
legacy_25k,1000,200,monthly_current_slot_replacements,0,2,minimum,calendar_month,2800,27900.0,200.0,75,20,0,721,351000.0,188661.99,539661.99,16600.0,556261.99
legacy_25k,1000,200,monthly_current_slot_replacements,0,3,minimum,calendar_month,2800,27900.0,200.0,73,20,0,465,378400.0,190246.76,568646.76,16600.0,585246.76
legacy_25k,1000,200,monthly_current_slot_replacements,0,5,minimum,calendar_month,2800,27900.0,200.0,70,20,0,84,375000.0,192042.72,567042.72,16600.0,583642.72
legacy_25k,1000,200,monthly_current_slot_replacements,0,10,minimum,calendar_month,2800,27900.0,200.0,74,20,0,0,384700.0,191011.69,575711.69,16600.0,592311.69
legacy_25k,1000,200,monthly_current_slot_replacements,5,2,minimum,calendar_month,2800,27900.0,200.0,77,20,0,630,351600.0,189115.99,540715.99,16600.0,557315.99
legacy_25k,1000,200,monthly_current_slot_replacements,5,3,minimum,calendar_month,2800,27900.0,200.0,74,20,0,381,359200.0,191281.66,550481.66,16600.0,567081.66
legacy_25k,1000,200,monthly_current_slot_replacements,5,5,minimum,calendar_month,2800,27900.0,200.0,74,20,0,55,376700.0,191667.04,568367.04,16600.0,584967.04
legacy_25k,1000,200,monthly_current_slot_replacements,5,10,minimum,calendar_month,2800,27900.0,200.0,74,20,0,0,384700.0,191011.69,575711.69,16600.0,592311.69
legacy_25k,1000,200,monthly_current_slot_replacements,10,2,minimum,calendar_month,2800,27900.0,200.0,77,20,0,630,351600.0,189115.99,540715.99,16600.0,557315.99
legacy_25k,1000,200,monthly_current_slot_replacements,10,3,minimum,calendar_month,2800,27900.0,200.0,75,20,0,381,359000.0,191281.66,550281.66,16600.0,566881.66
legacy_25k,1000,200,monthly_current_slot_replacements,10,5,minimum,calendar_month,2800,27900.0,200.0,74,20,0,25,384700.0,191011.69,575711.69,16600.0,592311.69
legacy_25k,1000,200,monthly_current_slot_replacements,10,10,minimum,calendar_month,2800,27900.0,200.0,74,20,0,0,384700.0,191011.69,575711.69,16600.0,592311.69
legacy_25k,1000,200,monthly_current_slot_replacements,0,2,minimum,calendar_month,2900,28000.0,200.0,69,20,0,553,372700.0,190091.6,562791.6,16600.0,579391.6
legacy_25k,1000,200,monthly_current_slot_replacements,0,3,minimum,calendar_month,2900,28000.0,200.0,68,20,0,406,386400.0,191258.53,577658.53,16600.0,594258.53
legacy_25k,1000,200,monthly_current_slot_replacements,0,5,minimum,calendar_month,2900,28000.0,200.0,70,20,0,84,373000.0,194042.72,567042.72,16600.0,583642.72
legacy_25k,1000,200,monthly_current_slot_replacements,0,10,minimum,calendar_month,2900,28000.0,200.0,74,20,0,0,382200.0,193511.69,575711.69,16600.0,592311.69
legacy_25k,1000,200,monthly_current_slot_replacements,5,2,minimum,calendar_month,2900,28000.0,200.0,71,20,0,556,372300.0,190125.35,562425.35,16600.0,579025.35
legacy_25k,1000,200,monthly_current_slot_replacements,5,3,minimum,calendar_month,2900,28000.0,200.0,74,20,0,412,357200.0,193281.66,550481.66,16600.0,567081.66
legacy_25k,1000,200,monthly_current_slot_replacements,5,5,minimum,calendar_month,2900,28000.0,200.0,74,20,0,55,374200.0,194167.04,568367.04,16600.0,584967.04
legacy_25k,1000,200,monthly_current_slot_replacements,5,10,minimum,calendar_month,2900,28000.0,200.0,74,20,0,0,382200.0,193511.69,575711.69,16600.0,592311.69
legacy_25k,1000,200,monthly_current_slot_replacements,10,2,minimum,calendar_month,2900,28000.0,200.0,71,20,0,556,372300.0,190125.35,562425.35,16600.0,579025.35
legacy_25k,1000,200,monthly_current_slot_replacements,10,3,minimum,calendar_month,2900,28000.0,200.0,75,20,0,412,357000.0,193281.66,550281.66,16600.0,566881.66
legacy_25k,1000,200,monthly_current_slot_replacements,10,5,minimum,calendar_month,2900,28000.0,200.0,74,20,0,25,382200.0,193511.69,575711.69,16600.0,592311.69
legacy_25k,1000,200,monthly_current_slot_replacements,10,10,minimum,calendar_month,2900,28000.0,200.0,74,20,0,0,382200.0,193511.69,575711.69,16600.0,592311.69
legacy_25k,1000,200,monthly_current_slot_replacements,0,1,minimum,calendar_month,3000,28100.0,200.0,72,17,0,1300,272100.0,139192.52,411292.52,16600.0,427892.52
legacy_25k,1000,200,monthly_current_slot_replacements,0,2,minimum,calendar_month,3000,28100.0,200.0,69,20,0,553,371700.0,191091.6,562791.6,16600.0,579391.6
legacy_25k,1000,200,monthly_current_slot_replacements,0,3,minimum,calendar_month,3000,28100.0,200.0,68,20,0,406,385900.0,191758.53,577658.53,16600.0,594258.53
legacy_25k,1000,200,monthly_current_slot_replacements,0,5,minimum,calendar_month,3000,28100.0,200.0,70,20,0,84,372500.0,194542.72,567042.72,16600.0,583642.72
legacy_25k,1000,200,monthly_current_slot_replacements,0,10,minimum,calendar_month,3000,28100.0,200.0,74,20,0,0,381700.0,194011.69,575711.69,16600.0,592311.69
legacy_25k,1000,200,monthly_current_slot_replacements,5,1,minimum,calendar_month,3000,28100.0,200.0,72,17,0,1300,272100.0,139192.52,411292.52,16600.0,427892.52
legacy_25k,1000,200,monthly_current_slot_replacements,5,2,minimum,calendar_month,3000,28100.0,200.0,71,20,0,556,371300.0,191125.35,562425.35,16600.0,579025.35
legacy_25k,1000,200,monthly_current_slot_replacements,5,3,minimum,calendar_month,3000,28100.0,200.0,74,20,0,412,356700.0,193781.66,550481.66,16600.0,567081.66
legacy_25k,1000,200,monthly_current_slot_replacements,5,5,minimum,calendar_month,3000,28100.0,200.0,74,20,0,55,373700.0,194667.04,568367.04,16600.0,584967.04
legacy_25k,1000,200,monthly_current_slot_replacements,5,10,minimum,calendar_month,3000,28100.0,200.0,74,20,0,0,381700.0,194011.69,575711.69,16600.0,592311.69
legacy_25k,1000,200,monthly_current_slot_replacements,10,1,minimum,calendar_month,3000,28100.0,200.0,72,17,0,1300,272100.0,139192.52,411292.52,16600.0,427892.52
legacy_25k,1000,200,monthly_current_slot_replacements,10,2,minimum,calendar_month,3000,28100.0,200.0,71,20,0,556,371300.0,191125.35,562425.35,16600.0,579025.35
legacy_25k,1000,200,monthly_current_slot_replacements,10,3,minimum,calendar_month,3000,28100.0,200.0,75,20,0,412,356500.0,193781.66,550281.66,16600.0,566881.66
legacy_25k,1000,200,monthly_current_slot_replacements,10,5,minimum,calendar_month,3000,28100.0,200.0,74,20,0,25,381700.0,194011.69,575711.69,16600.0,592311.69
legacy_25k,1000,200,monthly_current_slot_replacements,10,10,minimum,calendar_month,3000,28100.0,200.0,74,20,0,0,381700.0,194011.69,575711.69,16600.0,592311.69
legacy_25k,1000,200,monthly_current_slot_replacements,0,2,minimum,calendar_month,3100,28200.0,200.0,66,20,0,564,377800.0,195637.84,573437.84,16600.0,590037.84
legacy_25k,1000,200,monthly_current_slot_replacements,0,3,minimum,calendar_month,3100,28200.0,200.0,64,20,0,385,400200.0,196781.57,596981.57,16600.0,613581.57
legacy_25k,1000,200,monthly_current_slot_replacements,0,5,minimum,calendar_month,3100,28200.0,200.0,70,20,0,86,367000.0,200042.72,567042.72,16600.0,583642.72
legacy_25k,1000,200,monthly_current_slot_replacements,0,10,minimum,calendar_month,3100,28200.0,200.0,74,20,0,0,377200.0,198511.69,575711.69,16600.0,592311.69
legacy_25k,1000,200,monthly_current_slot_replacements,5,2,minimum,calendar_month,3100,28200.0,200.0,69,20,0,568,377200.0,195733.64,572933.64,16600.0,589533.64
legacy_25k,1000,200,monthly_current_slot_replacements,5,3,minimum,calendar_month,3100,28200.0,200.0,74,20,0,412,352200.0,198281.66,550481.66,16600.0,567081.66
legacy_25k,1000,200,monthly_current_slot_replacements,5,5,minimum,calendar_month,3100,28200.0,200.0,74,20,0,57,368700.0,199667.04,568367.04,16600.0,584967.04
legacy_25k,1000,200,monthly_current_slot_replacements,5,10,minimum,calendar_month,3100,28200.0,200.0,74,20,0,0,377200.0,198511.69,575711.69,16600.0,592311.69
legacy_25k,1000,200,monthly_current_slot_replacements,10,2,minimum,calendar_month,3100,28200.0,200.0,69,20,0,568,377200.0,195733.64,572933.64,16600.0,589533.64
legacy_25k,1000,200,monthly_current_slot_replacements,10,3,minimum,calendar_month,3100,28200.0,200.0,75,20,0,412,352000.0,198281.66,550281.66,16600.0,566881.66
legacy_25k,1000,200,monthly_current_slot_replacements,10,5,minimum,calendar_month,3100,28200.0,200.0,74,20,0,27,377200.0,198511.69,575711.69,16600.0,592311.69
legacy_25k,1000,200,monthly_current_slot_replacements,10,10,minimum,calendar_month,3100,28200.0,200.0,74,20,0,0,377200.0,198511.69,575711.69,16600.0,592311.69
legacy_25k,1000,200,monthly_current_slot_replacements,0,2,minimum,calendar_month,3200,28300.0,200.0,66,20,0,564,376300.0,197137.84,573437.84,16600.0,590037.84
legacy_25k,1000,200,monthly_current_slot_replacements,0,3,minimum,calendar_month,3200,28300.0,200.0,64,20,0,385,398700.0,198281.57,596981.57,16600.0,613581.57
legacy_25k,1000,200,monthly_current_slot_replacements,0,5,minimum,calendar_month,3200,28300.0,200.0,70,20,0,86,366500.0,200542.72,567042.72,16600.0,583642.72
legacy_25k,1000,200,monthly_current_slot_replacements,0,10,minimum,calendar_month,3200,28300.0,200.0,74,20,0,0,375700.0,200011.69,575711.69,16600.0,592311.69
legacy_25k,1000,200,monthly_current_slot_replacements,5,2,minimum,calendar_month,3200,28300.0,200.0,69,20,0,568,376200.0,196733.64,572933.64,16600.0,589533.64
legacy_25k,1000,200,monthly_current_slot_replacements,5,3,minimum,calendar_month,3200,28300.0,200.0,74,20,0,412,351700.0,198781.66,550481.66,16600.0,567081.66
legacy_25k,1000,200,monthly_current_slot_replacements,5,5,minimum,calendar_month,3200,28300.0,200.0,74,20,0,57,368200.0,200167.04,568367.04,16600.0,584967.04
legacy_25k,1000,200,monthly_current_slot_replacements,5,10,minimum,calendar_month,3200,28300.0,200.0,74,20,0,0,375700.0,200011.69,575711.69,16600.0,592311.69
legacy_25k,1000,200,monthly_current_slot_replacements,10,2,minimum,calendar_month,3200,28300.0,200.0,69,20,0,568,376200.0,196733.64,572933.64,16600.0,589533.64
legacy_25k,1000,200,monthly_current_slot_replacements,10,3,minimum,calendar_month,3200,28300.0,200.0,75,20,0,412,351500.0,198781.66,550281.66,16600.0,566881.66
legacy_25k,1000,200,monthly_current_slot_replacements,10,5,minimum,calendar_month,3200,28300.0,200.0,74,20,0,27,375700.0,200011.69,575711.69,16600.0,592311.69
legacy_25k,1000,200,monthly_current_slot_replacements,10,10,minimum,calendar_month,3200,28300.0,200.0,74,20,0,0,375700.0,200011.69,575711.69,16600.0,592311.69
legacy_25k,1000,200,monthly_current_slot_replacements,0,2,minimum,calendar_month,3300,28400.0,200.0,63,20,0,569,358900.0,198306.55,557206.55,16600.0,573806.55
legacy_25k,1000,200,monthly_current_slot_replacements,0,3,minimum,calendar_month,3300,28400.0,200.0,63,20,0,465,371900.0,198756.49,570656.49,16600.0,587256.49
legacy_25k,1000,200,monthly_current_slot_replacements,0,5,minimum,calendar_month,3300,28400.0,200.0,68,20,0,83,362900.0,199972.95,562872.95,16600.0,579472.95
legacy_25k,1000,200,monthly_current_slot_replacements,0,10,minimum,calendar_month,3300,28400.0,200.0,70,20,0,0,369000.0,200394.75,569394.75,16600.0,585994.75
legacy_25k,1000,200,monthly_current_slot_replacements,5,2,minimum,calendar_month,3300,28400.0,200.0,64,20,0,544,361700.0,198975.07,560675.07,16600.0,577275.07
legacy_25k,1000,200,monthly_current_slot_replacements,5,3,minimum,calendar_month,3300,28400.0,200.0,69,20,0,381,357700.0,200370.89,558070.89,16600.0,574670.89
legacy_25k,1000,200,monthly_current_slot_replacements,5,5,minimum,calendar_month,3300,28400.0,200.0,70,20,0,25,369000.0,200394.75,569394.75,16600.0,585994.75
legacy_25k,1000,200,monthly_current_slot_replacements,5,10,minimum,calendar_month,3300,28400.0,200.0,70,20,0,0,369000.0,200394.75,569394.75,16600.0,585994.75
legacy_25k,1000,200,monthly_current_slot_replacements,10,2,minimum,calendar_month,3300,28400.0,200.0,64,20,0,544,361700.0,198975.07,560675.07,16600.0,577275.07
legacy_25k,1000,200,monthly_current_slot_replacements,10,3,minimum,calendar_month,3300,28400.0,200.0,69,20,0,381,357700.0,200370.89,558070.89,16600.0,574670.89
legacy_25k,1000,200,monthly_current_slot_replacements,10,5,minimum,calendar_month,3300,28400.0,200.0,70,20,0,25,369000.0,200394.75,569394.75,16600.0,585994.75
legacy_25k,1000,200,monthly_current_slot_replacements,10,10,minimum,calendar_month,3300,28400.0,200.0,70,20,0,0,369000.0,200394.75,569394.75,16600.0,585994.75
legacy_25k,1000,200,monthly_current_slot_replacements,0,2,minimum,calendar_month,3400,28500.0,200.0,63,20,0,569,358900.0,198306.55,557206.55,16600.0,573806.55
legacy_25k,1000,200,monthly_current_slot_replacements,0,3,minimum,calendar_month,3400,28500.0,200.0,63,20,0,465,371900.0,198756.49,570656.49,16600.0,587256.49
legacy_25k,1000,200,monthly_current_slot_replacements,0,5,minimum,calendar_month,3400,28500.0,200.0,68,20,0,83,362900.0,199972.95,562872.95,16600.0,579472.95
legacy_25k,1000,200,monthly_current_slot_replacements,0,10,minimum,calendar_month,3400,28500.0,200.0,70,20,0,0,369000.0,200394.75,569394.75,16600.0,585994.75
legacy_25k,1000,200,monthly_current_slot_replacements,5,2,minimum,calendar_month,3400,28500.0,200.0,64,20,0,544,361700.0,198975.07,560675.07,16600.0,577275.07
legacy_25k,1000,200,monthly_current_slot_replacements,5,3,minimum,calendar_month,3400,28500.0,200.0,69,20,0,381,357700.0,200370.89,558070.89,16600.0,574670.89
legacy_25k,1000,200,monthly_current_slot_replacements,5,5,minimum,calendar_month,3400,28500.0,200.0,70,20,0,25,369000.0,200394.75,569394.75,16600.0,585994.75
legacy_25k,1000,200,monthly_current_slot_replacements,5,10,minimum,calendar_month,3400,28500.0,200.0,70,20,0,0,369000.0,200394.75,569394.75,16600.0,585994.75
legacy_25k,1000,200,monthly_current_slot_replacements,10,2,minimum,calendar_month,3400,28500.0,200.0,64,20,0,544,361700.0,198975.07,560675.07,16600.0,577275.07
legacy_25k,1000,200,monthly_current_slot_replacements,10,3,minimum,calendar_month,3400,28500.0,200.0,69,20,0,381,357700.0,200370.89,558070.89,16600.0,574670.89
legacy_25k,1000,200,monthly_current_slot_replacements,10,5,minimum,calendar_month,3400,28500.0,200.0,70,20,0,25,369000.0,200394.75,569394.75,16600.0,585994.75
legacy_25k,1000,200,monthly_current_slot_replacements,10,10,minimum,calendar_month,3400,28500.0,200.0,70,20,0,0,369000.0,200394.75,569394.75,16600.0,585994.75
legacy_25k,1000,200,monthly_current_slot_replacements,0,1,minimum,calendar_month,4000,29100.0,200.0,63,20,0,1113,280900.0,173320.87,454220.87,16600.0,470820.87
legacy_25k,1000,200,monthly_current_slot_replacements,0,2,minimum,calendar_month,4000,29100.0,200.0,64,20,0,599,339700.0,207961.27,547661.27,16600.0,564261.27
legacy_25k,1000,200,monthly_current_slot_replacements,0,3,minimum,calendar_month,4000,29100.0,200.0,62,20,0,451,355100.0,208581.19,563681.19,16600.0,580281.19
legacy_25k,1000,200,monthly_current_slot_replacements,0,5,minimum,calendar_month,4000,29100.0,200.0,66,20,0,51,348300.0,212472.95,560772.95,16600.0,577372.95
legacy_25k,1000,200,monthly_current_slot_replacements,0,10,minimum,calendar_month,4000,29100.0,200.0,69,20,0,0,347200.0,212796.24,559996.24,16600.0,576596.24
legacy_25k,1000,200,monthly_current_slot_replacements,5,1,minimum,calendar_month,4000,29100.0,200.0,63,20,0,1113,280900.0,173320.87,454220.87,16600.0,470820.87
legacy_25k,1000,200,monthly_current_slot_replacements,5,2,minimum,calendar_month,4000,29100.0,200.0,64,20,0,549,342200.0,209256.29,551456.29,16600.0,568056.29
legacy_25k,1000,200,monthly_current_slot_replacements,5,3,minimum,calendar_month,4000,29100.0,200.0,69,20,0,367,339200.0,211791.39,550991.39,16600.0,567591.39
legacy_25k,1000,200,monthly_current_slot_replacements,5,5,minimum,calendar_month,4000,29100.0,200.0,69,20,0,25,347200.0,212796.24,559996.24,16600.0,576596.24
legacy_25k,1000,200,monthly_current_slot_replacements,5,10,minimum,calendar_month,4000,29100.0,200.0,69,20,0,0,347200.0,212796.24,559996.24,16600.0,576596.24
legacy_25k,1000,200,monthly_current_slot_replacements,10,1,minimum,calendar_month,4000,29100.0,200.0,63,20,0,1113,280900.0,173320.87,454220.87,16600.0,470820.87
legacy_25k,1000,200,monthly_current_slot_replacements,10,2,minimum,calendar_month,4000,29100.0,200.0,64,20,0,549,342200.0,209256.29,551456.29,16600.0,568056.29
legacy_25k,1000,200,monthly_current_slot_replacements,10,3,minimum,calendar_month,4000,29100.0,200.0,69,20,0,367,339200.0,211791.39,550991.39,16600.0,567591.39
legacy_25k,1000,200,monthly_current_slot_replacements,10,5,minimum,calendar_month,4000,29100.0,200.0,69,20,0,25,347200.0,212796.24,559996.24,16600.0,576596.24
legacy_25k,1000,200,monthly_current_slot_replacements,10,10,minimum,calendar_month,4000,29100.0,200.0,69,20,0,0,347200.0,212796.24,559996.24,16600.0,576596.24
legacy_25k,1000,200,monthly_current_slot_replacements,0,1,minimum,calendar_month,5000,30100.0,200.0,60,20,0,1088,268500.0,195811.75,464311.75,16600.0,480911.75
legacy_25k,1000,200,monthly_current_slot_replacements,0,2,minimum,calendar_month,5000,30100.0,200.0,64,20,0,599,324700.0,222961.27,547661.27,16600.0,564261.27
legacy_25k,1000,200,monthly_current_slot_replacements,0,3,minimum,calendar_month,5000,30100.0,200.0,62,20,0,451,339100.0,224581.19,563681.19,16600.0,580281.19
legacy_25k,1000,200,monthly_current_slot_replacements,0,5,minimum,calendar_month,5000,30100.0,200.0,66,20,0,51,332300.0,228472.95,560772.95,16600.0,577372.95
legacy_25k,1000,200,monthly_current_slot_replacements,0,10,minimum,calendar_month,5000,30100.0,200.0,69,20,0,0,331200.0,228796.24,559996.24,16600.0,576596.24
legacy_25k,1000,200,monthly_current_slot_replacements,5,1,minimum,calendar_month,5000,30100.0,200.0,60,20,0,1088,268500.0,195811.75,464311.75,16600.0,480911.75
legacy_25k,1000,200,monthly_current_slot_replacements,5,2,minimum,calendar_month,5000,30100.0,200.0,63,20,0,549,326900.0,224756.29,551656.29,16600.0,568256.29
legacy_25k,1000,200,monthly_current_slot_replacements,5,3,minimum,calendar_month,5000,30100.0,200.0,67,20,0,370,324100.0,227291.39,551391.39,16600.0,567991.39
legacy_25k,1000,200,monthly_current_slot_replacements,5,5,minimum,calendar_month,5000,30100.0,200.0,69,20,0,25,331200.0,228796.24,559996.24,16600.0,576596.24
legacy_25k,1000,200,monthly_current_slot_replacements,5,10,minimum,calendar_month,5000,30100.0,200.0,69,20,0,0,331200.0,228796.24,559996.24,16600.0,576596.24
legacy_25k,1000,200,monthly_current_slot_replacements,10,1,minimum,calendar_month,5000,30100.0,200.0,60,20,0,1088,268500.0,195811.75,464311.75,16600.0,480911.75
legacy_25k,1000,200,monthly_current_slot_replacements,10,2,minimum,calendar_month,5000,30100.0,200.0,63,20,0,549,326900.0,224756.29,551656.29,16600.0,568256.29
legacy_25k,1000,200,monthly_current_slot_replacements,10,3,minimum,calendar_month,5000,30100.0,200.0,67,20,0,370,324100.0,227291.39,551391.39,16600.0,567991.39
legacy_25k,1000,200,monthly_current_slot_replacements,10,5,minimum,calendar_month,5000,30100.0,200.0,69,20,0,25,331200.0,228796.24,559996.24,16600.0,576596.24
legacy_25k,1000,200,monthly_current_slot_replacements,10,10,minimum,calendar_month,5000,30100.0,200.0,69,20,0,0,331200.0,228796.24,559996.24,16600.0,576596.24
legacy_25k,1000,200,monthly_current_slot_replacements,0,1,minimum,calendar_month,6500,31600.0,200.0,60,20,0,1088,245500.0,213278.91,458778.91,16600.0,475378.91
legacy_25k,1000,200,monthly_current_slot_replacements,0,2,minimum,calendar_month,6500,31600.0,200.0,64,20,0,599,299200.0,248461.27,547661.27,16600.0,564261.27
legacy_25k,1000,200,monthly_current_slot_replacements,0,3,minimum,calendar_month,6500,31600.0,200.0,62,20,0,451,313100.0,250581.19,563681.19,16600.0,580281.19
legacy_25k,1000,200,monthly_current_slot_replacements,0,5,minimum,calendar_month,6500,31600.0,200.0,66,20,0,51,306300.0,254472.95,560772.95,16600.0,577372.95
legacy_25k,1000,200,monthly_current_slot_replacements,0,10,minimum,calendar_month,6500,31600.0,200.0,69,20,0,0,305200.0,254796.24,559996.24,16600.0,576596.24
legacy_25k,1000,200,monthly_current_slot_replacements,5,1,minimum,calendar_month,6500,31600.0,200.0,60,20,0,1088,245500.0,213278.91,458778.91,16600.0,475378.91
legacy_25k,1000,200,monthly_current_slot_replacements,5,2,minimum,calendar_month,6500,31600.0,200.0,63,20,0,549,301400.0,250256.29,551656.29,16600.0,568256.29
legacy_25k,1000,200,monthly_current_slot_replacements,5,3,minimum,calendar_month,6500,31600.0,200.0,67,20,0,370,298600.0,252791.39,551391.39,16600.0,567991.39
legacy_25k,1000,200,monthly_current_slot_replacements,5,5,minimum,calendar_month,6500,31600.0,200.0,69,20,0,25,305200.0,254796.24,559996.24,16600.0,576596.24
legacy_25k,1000,200,monthly_current_slot_replacements,5,10,minimum,calendar_month,6500,31600.0,200.0,69,20,0,0,305200.0,254796.24,559996.24,16600.0,576596.24
legacy_25k,1000,200,monthly_current_slot_replacements,10,1,minimum,calendar_month,6500,31600.0,200.0,60,20,0,1088,245500.0,213278.91,458778.91,16600.0,475378.91
legacy_25k,1000,200,monthly_current_slot_replacements,10,2,minimum,calendar_month,6500,31600.0,200.0,63,20,0,549,301400.0,250256.29,551656.29,16600.0,568256.29
legacy_25k,1000,200,monthly_current_slot_replacements,10,3,minimum,calendar_month,6500,31600.0,200.0,67,20,0,370,298600.0,252791.39,551391.39,16600.0,567991.39
legacy_25k,1000,200,monthly_current_slot_replacements,10,5,minimum,calendar_month,6500,31600.0,200.0,69,20,0,25,305200.0,254796.24,559996.24,16600.0,576596.24
legacy_25k,1000,200,monthly_current_slot_replacements,10,10,minimum,calendar_month,6500,31600.0,200.0,69,20,0,0,305200.0,254796.24,559996.24,16600.0,576596.24
legacy_25k,1000,200,monthly_current_slot_replacements,0,1,minimum,calendar_month,8000,33100.0,200.0,60,20,0,1088,227000.0,231278.91,458278.91,16600.0,474878.91
legacy_25k,1000,200,monthly_current_slot_replacements,0,2,minimum,calendar_month,8000,33100.0,200.0,65,20,0,632,277500.0,263671.72,541171.72,16600.0,557771.72
legacy_25k,1000,200,monthly_current_slot_replacements,0,3,minimum,calendar_month,8000,33100.0,200.0,61,20,0,420,291800.0,272081.19,563881.19,16600.0,580481.19
legacy_25k,1000,200,monthly_current_slot_replacements,0,5,minimum,calendar_month,8000,33100.0,200.0,66,20,0,43,267800.0,265129.68,532929.68,16600.0,549529.68
legacy_25k,1000,200,monthly_current_slot_replacements,0,10,minimum,calendar_month,8000,33100.0,200.0,66,20,0,0,267800.0,265163.43,532963.43,16600.0,549563.43
legacy_25k,1000,200,monthly_current_slot_replacements,5,1,minimum,calendar_month,8000,33100.0,200.0,60,20,0,1088,227000.0,231278.91,458278.91,16600.0,474878.91
legacy_25k,1000,200,monthly_current_slot_replacements,5,2,minimum,calendar_month,8000,33100.0,200.0,63,20,0,583,279900.0,268394.56,548294.56,16600.0,564894.56
legacy_25k,1000,200,monthly_current_slot_replacements,5,3,minimum,calendar_month,8000,33100.0,200.0,66,20,0,349,267800.0,265157.98,532957.98,16600.0,549557.98
legacy_25k,1000,200,monthly_current_slot_replacements,5,5,minimum,calendar_month,8000,33100.0,200.0,66,20,0,30,267800.0,265129.68,532929.68,16600.0,549529.68
legacy_25k,1000,200,monthly_current_slot_replacements,5,10,minimum,calendar_month,8000,33100.0,200.0,66,20,0,0,267800.0,265163.43,532963.43,16600.0,549563.43
legacy_25k,1000,200,monthly_current_slot_replacements,10,1,minimum,calendar_month,8000,33100.0,200.0,60,20,0,1088,227000.0,231278.91,458278.91,16600.0,474878.91
legacy_25k,1000,200,monthly_current_slot_replacements,10,2,minimum,calendar_month,8000,33100.0,200.0,63,20,0,583,279900.0,268394.56,548294.56,16600.0,564894.56
legacy_25k,1000,200,monthly_current_slot_replacements,10,3,minimum,calendar_month,8000,33100.0,200.0,66,20,0,349,267800.0,265157.98,532957.98,16600.0,549557.98
legacy_25k,1000,200,monthly_current_slot_replacements,10,5,minimum,calendar_month,8000,33100.0,200.0,66,20,0,30,267800.0,265129.68,532929.68,16600.0,549529.68
legacy_25k,1000,200,monthly_current_slot_replacements,10,10,minimum,calendar_month,8000,33100.0,200.0,66,20,0,0,267800.0,265163.43,532963.43,16600.0,549563.43
legacy_25k,1000,200,monthly_current_slot_replacements,0,1,minimum,calendar_month,10000,35100.0,200.0,60,20,0,1088,198500.0,234460.79,432960.79,16600.0,449560.79
legacy_25k,1000,200,monthly_current_slot_replacements,0,2,minimum,calendar_month,10000,35100.0,200.0,63,20,0,674,239400.0,279799.62,519199.62,16600.0,535799.62
legacy_25k,1000,200,monthly_current_slot_replacements,0,3,minimum,calendar_month,10000,35100.0,200.0,62,20,0,392,256100.0,285940.29,542040.29,16600.0,558640.29
legacy_25k,1000,200,monthly_current_slot_replacements,0,5,minimum,calendar_month,10000,35100.0,200.0,64,20,0,44,239200.0,278201.7,517401.7,16600.0,534001.7
legacy_25k,1000,200,monthly_current_slot_replacements,0,10,minimum,calendar_month,10000,35100.0,200.0,64,20,0,0,240700.0,278161.15,518861.15,16600.0,535461.15
legacy_25k,1000,200,monthly_current_slot_replacements,5,1,minimum,calendar_month,10000,35100.0,200.0,60,20,0,1088,198500.0,234460.79,432960.79,16600.0,449560.79
legacy_25k,1000,200,monthly_current_slot_replacements,5,2,minimum,calendar_month,10000,35100.0,200.0,63,20,0,671,245400.0,281807.97,527207.97,16600.0,543807.97
legacy_25k,1000,200,monthly_current_slot_replacements,5,3,minimum,calendar_month,10000,35100.0,200.0,64,20,0,356,239200.0,278139.65,517339.65,16600.0,533939.65
legacy_25k,1000,200,monthly_current_slot_replacements,5,5,minimum,calendar_month,10000,35100.0,200.0,64,20,0,30,239200.0,278111.35,517311.35,16600.0,533911.35
