initial_cash,monthly_funding,acquisition,withdrawal,cadence,headroom,spares,passes,total_25k,total_50k,total_delta_50k_minus_25k,accounts_25k,accounts_50k
1000,200,monthly_current_slot_replacements,maximum,weekly,1500,5,1,49642.65,84641.6,34998.95,79,79
1000,200,monthly_current_slot_replacements,maximum,weekly,1500,5,2,103593.7,190012.5,86418.8,158,148
1000,200,monthly_current_slot_replacements,maximum,weekly,1500,5,3,152634.95,324549.2,171914.25,217,194
1000,200,monthly_current_slot_replacements,maximum,weekly,1500,5,5,259702.35,405177.85,145475.5,310,237
1000,200,monthly_current_slot_replacements,maximum,weekly,1500,5,10,369384.85,507742.8,138357.95,442,273
1000,200,monthly_current_slot_replacements,maximum,weekly,1500,10,1,49642.65,84641.6,34998.95,79,79
1000,200,monthly_current_slot_replacements,maximum,weekly,1500,10,2,103593.7,195822.8,92229.1,158,150
1000,200,monthly_current_slot_replacements,maximum,weekly,1500,10,3,152634.95,313996.3,161361.35,217,195
1000,200,monthly_current_slot_replacements,maximum,weekly,1500,10,5,259702.35,403594.05,143891.7,310,238
1000,200,monthly_current_slot_replacements,maximum,weekly,1500,10,10,369384.85,507742.8,138357.95,442,273
1000,200,monthly_current_slot_replacements,maximum,weekly,2000,0,1,62190.85,87759.35,25568.5,79,79
1000,200,monthly_current_slot_replacements,maximum,weekly,2000,0,2,126489.55,180010.9,53521.35,146,138
1000,200,monthly_current_slot_replacements,maximum,weekly,2000,0,3,198817.25,280704.85,81887.6,207,174
1000,200,monthly_current_slot_replacements,maximum,weekly,2000,0,5,292644.95,398390.2,105745.25,239,215
1000,200,monthly_current_slot_replacements,maximum,weekly,2000,0,10,347586.25,519251.6,171665.35,303,242
1000,200,monthly_current_slot_replacements,maximum,weekly,2000,5,1,62190.85,87759.35,25568.5,79,79
1000,200,monthly_current_slot_replacements,maximum,weekly,2000,5,2,137058.45,188834.1,51775.65,155,144
1000,200,monthly_current_slot_replacements,maximum,weekly,2000,5,3,196041.35,319645.75,123604.4,199,182
1000,200,monthly_current_slot_replacements,maximum,weekly,2000,5,5,299313.2,402920.9,103607.7,244,217
1000,200,monthly_current_slot_replacements,maximum,weekly,2000,5,10,347453.1,517183.9,169730.8,308,243
1000,200,monthly_current_slot_replacements,maximum,weekly,2000,10,1,62190.85,87759.35,25568.5,79,79
1000,200,monthly_current_slot_replacements,maximum,weekly,2000,10,2,137058.45,194144.4,57085.95,155,146
1000,200,monthly_current_slot_replacements,maximum,weekly,2000,10,3,196041.35,310017.05,113975.7,199,183
1000,200,monthly_current_slot_replacements,maximum,weekly,2000,10,5,298913.2,401412.9,102499.7,246,218
1000,200,monthly_current_slot_replacements,maximum,weekly,2000,10,10,347053.1,517183.9,170130.8,310,243
1000,200,monthly_current_slot_replacements,maximum,weekly,3000,0,1,190853.75,261378.25,70524.5,79,78
1000,200,monthly_current_slot_replacements,maximum,weekly,3000,0,2,334619.65,379136.9,44517.25,124,106
1000,200,monthly_current_slot_replacements,maximum,weekly,3000,0,3,364778.45,387735.3,22956.85,151,126
1000,200,monthly_current_slot_replacements,maximum,weekly,3000,0,5,388602.2,407852.2,19250.0,169,154
1000,200,monthly_current_slot_replacements,maximum,weekly,3000,0,10,401142.4,442756.65,41614.25,219,185
1000,200,monthly_current_slot_replacements,maximum,weekly,3000,5,1,190853.75,261378.25,70524.5,79,78
1000,200,monthly_current_slot_replacements,maximum,weekly,3000,5,2,336745.55,366047.5,29301.95,125,107
1000,200,monthly_current_slot_replacements,maximum,weekly,3000,5,3,363089.55,383477.6,20388.05,145,127
1000,200,monthly_current_slot_replacements,maximum,weekly,3000,5,5,391534.8,402153.35,10618.55,173,160
1000,200,monthly_current_slot_replacements,maximum,weekly,3000,5,10,405372.85,445850.25,40477.4,222,185
1000,200,monthly_current_slot_replacements,maximum,weekly,3000,10,1,190853.75,261378.25,70524.5,79,78
1000,200,monthly_current_slot_replacements,maximum,weekly,3000,10,2,336745.55,366047.5,29301.95,125,107
1000,200,monthly_current_slot_replacements,maximum,weekly,3000,10,3,363089.55,383477.6,20388.05,145,127
1000,200,monthly_current_slot_replacements,maximum,weekly,3000,10,5,394371.6,402153.35,7781.75,177,160
1000,200,monthly_current_slot_replacements,maximum,weekly,3000,10,10,404572.85,445850.25,41277.4,226,185
1000,200,monthly_current_slot_replacements,maximum,weekly,4000,0,1,174070.4,247288.25,73217.85,79,74
1000,200,monthly_current_slot_replacements,maximum,weekly,4000,0,2,321500.9,356912.35,35411.45,113,94
1000,200,monthly_current_slot_replacements,maximum,weekly,4000,0,3,364523.35,386796.4,22273.05,132,109
1000,200,monthly_current_slot_replacements,maximum,weekly,4000,0,5,386099.1,432500.15,46401.05,158,124
1000,200,monthly_current_slot_replacements,maximum,weekly,4000,0,10,424499.55,491833.9,67334.35,188,127
1000,200,monthly_current_slot_replacements,maximum,weekly,4000,5,1,174070.4,247288.25,73217.85,79,74
1000,200,monthly_current_slot_replacements,maximum,weekly,4000,5,2,329150.05,363390.25,34240.2,115,94
1000,200,monthly_current_slot_replacements,maximum,weekly,4000,5,3,352520.9,415668.75,63147.85,137,105
1000,200,monthly_current_slot_replacements,maximum,weekly,4000,5,5,389031.7,445847.95,56816.25,162,122
1000,200,monthly_current_slot_replacements,maximum,weekly,4000,5,10,426059.9,489228.5,63168.6,192,127
1000,200,monthly_current_slot_replacements,maximum,weekly,4000,10,1,174070.4,247288.25,73217.85,79,74
1000,200,monthly_current_slot_replacements,maximum,weekly,4000,10,2,329150.05,363390.25,34240.2,115,94
1000,200,monthly_current_slot_replacements,maximum,weekly,4000,10,3,352320.9,415668.75,63347.85,138,105
1000,200,monthly_current_slot_replacements,maximum,weekly,4000,10,5,388231.7,445847.95,57616.25,166,122
1000,200,monthly_current_slot_replacements,maximum,weekly,4000,10,10,433847.05,489228.5,55381.45,190,127
1000,200,monthly_current_slot_replacements,maximum,weekly,5000,0,1,373419.86,420372.0,46952.14,65,55
1000,200,monthly_current_slot_replacements,maximum,weekly,5000,0,2,459297.0,477225.54,17928.54,74,58
1000,200,monthly_current_slot_replacements,maximum,weekly,5000,0,3,475109.24,493703.61,18594.37,77,61
1000,200,monthly_current_slot_replacements,maximum,weekly,5000,0,5,470464.18,508364.14,37899.96,91,73
1000,200,monthly_current_slot_replacements,maximum,weekly,5000,0,10,464687.47,524610.12,59922.65,119,68
1000,200,monthly_current_slot_replacements,maximum,weekly,5000,5,1,373419.86,420372.0,46952.14,65,55
1000,200,monthly_current_slot_replacements,maximum,weekly,5000,5,2,463223.6,482457.43,19233.83,74,58
1000,200,monthly_current_slot_replacements,maximum,weekly,5000,5,3,462021.87,500584.53,38562.66,84,62
1000,200,monthly_current_slot_replacements,maximum,weekly,5000,5,5,469687.47,511900.12,42212.65,94,73
1000,200,monthly_current_slot_replacements,maximum,weekly,5000,5,10,464687.47,524610.12,59922.65,119,68
1000,200,monthly_current_slot_replacements,maximum,weekly,5000,10,1,373419.86,420372.0,46952.14,65,55
1000,200,monthly_current_slot_replacements,maximum,weekly,5000,10,2,463223.6,482457.43,19233.83,74,58
1000,200,monthly_current_slot_replacements,maximum,weekly,5000,10,3,462021.87,500584.53,38562.66,84,62
1000,200,monthly_current_slot_replacements,maximum,weekly,5000,10,5,469687.47,511900.12,42212.65,94,73
1000,200,monthly_current_slot_replacements,maximum,weekly,5000,10,10,464687.47,524610.12,59922.65,119,68
1000,200,monthly_current_slot_replacements,maximum,weekly,6500,0,1,461070.58,506988.42,45917.84,60,50
1000,200,monthly_current_slot_replacements,maximum,weekly,6500,0,2,547661.17,561049.86,13388.69,64,48
1000,200,monthly_current_slot_replacements,maximum,weekly,6500,0,3,563681.07,572053.95,8372.88,62,48
1000,200,monthly_current_slot_replacements,maximum,weekly,6500,0,5,560772.87,582237.78,21464.91,66,50
1000,200,monthly_current_slot_replacements,maximum,weekly,6500,0,10,559996.16,588123.19,28127.03,69,51
1000,200,monthly_current_slot_replacements,maximum,weekly,6500,5,1,461070.58,506988.42,45917.84,60,50
1000,200,monthly_current_slot_replacements,maximum,weekly,6500,5,2,551456.19,566018.59,14562.4,64,48
1000,200,monthly_current_slot_replacements,maximum,weekly,6500,5,3,551191.31,578562.16,27370.85,68,49
1000,200,monthly_current_slot_replacements,maximum,weekly,6500,5,5,559996.16,583241.32,23245.16,69,51
1000,200,monthly_current_slot_replacements,maximum,weekly,6500,5,10,559996.16,588123.19,28127.03,69,51
1000,200,monthly_current_slot_replacements,maximum,weekly,6500,10,1,461070.58,506988.42,45917.84,60,50
1000,200,monthly_current_slot_replacements,maximum,weekly,6500,10,2,551456.19,566018.59,14562.4,64,48
1000,200,monthly_current_slot_replacements,maximum,weekly,6500,10,3,551191.31,578562.16,27370.85,68,49
1000,200,monthly_current_slot_replacements,maximum,weekly,6500,10,5,559996.16,588123.19,28127.03,69,51
1000,200,monthly_current_slot_replacements,maximum,weekly,6500,10,10,559996.16,588123.19,28127.03,69,51
1000,200,monthly_current_slot_replacements,maximum,weekly,8000,0,1,459570.57,507238.4,47667.83,60,49
1000,200,monthly_current_slot_replacements,maximum,weekly,8000,0,2,541171.62,559456.4,18284.78,65,46
1000,200,monthly_current_slot_replacements,maximum,weekly,8000,0,3,563881.08,571286.0,7404.92,61,46
1000,200,monthly_current_slot_replacements,maximum,weekly,8000,0,5,553692.33,578153.23,24460.9,67,47
1000,200,monthly_current_slot_replacements,maximum,weekly,8000,0,10,538562.96,580993.23,42430.27,72,47
1000,200,monthly_current_slot_replacements,maximum,weekly,8000,5,1,459570.57,507238.4,47667.83,60,49
1000,200,monthly_current_slot_replacements,maximum,weekly,8000,5,2,548094.46,563167.55,15073.09,64,45
1000,200,monthly_current_slot_replacements,maximum,weekly,8000,5,3,546916.0,571286.0,24370.0,66,46
1000,200,monthly_current_slot_replacements,maximum,weekly,8000,5,5,538562.96,580993.23,42430.27,72,47
1000,200,monthly_current_slot_replacements,maximum,weekly,8000,5,10,538562.96,580993.23,42430.27,72,47
1000,200,monthly_current_slot_replacements,maximum,weekly,8000,10,1,459570.57,507238.4,47667.83,60,49
1000,200,monthly_current_slot_replacements,maximum,weekly,8000,10,2,548094.46,563167.55,15073.09,64,45
1000,200,monthly_current_slot_replacements,maximum,weekly,8000,10,3,546916.0,571286.0,24370.0,66,46
1000,200,monthly_current_slot_replacements,maximum,weekly,8000,10,5,538562.96,580993.23,42430.27,72,47
1000,200,monthly_current_slot_replacements,maximum,weekly,8000,10,10,538562.96,580993.23,42430.27,72,47
1000,200,monthly_current_slot_replacements,maximum,weekly,10000,0,1,444088.43,498534.29,54445.86,60,49
1000,200,monthly_current_slot_replacements,maximum,weekly,10000,0,2,532902.37,545347.06,12444.69,63,46
1000,200,monthly_current_slot_replacements,maximum,weekly,10000,0,3,549922.99,546652.73,-3270.26,61,46
1000,200,monthly_current_slot_replacements,maximum,weekly,10000,0,5,522299.85,550441.7,28141.85,66,45
1000,200,monthly_current_slot_replacements,maximum,weekly,10000,0,10,522367.35,550441.7,28074.35,66,45
1000,200,monthly_current_slot_replacements,maximum,weekly,10000,5,1,444088.43,498534.29,54445.86,60,49
1000,200,monthly_current_slot_replacements,maximum,weekly,10000,5,2,535902.89,550503.75,14600.86,64,45
1000,200,monthly_current_slot_replacements,maximum,weekly,10000,5,3,520572.05,550441.7,29869.65,67,45
1000,200,monthly_current_slot_replacements,maximum,weekly,10000,5,5,522299.85,550441.7,28141.85,66,45
1000,200,monthly_current_slot_replacements,maximum,weekly,10000,5,10,522367.35,550441.7,28074.35,66,45
1000,200,monthly_current_slot_replacements,maximum,weekly,10000,10,1,444088.43,498534.29,54445.86,60,49
1000,200,monthly_current_slot_replacements,maximum,weekly,10000,10,2,535902.89,550503.75,14600.86,64,45
1000,200,monthly_current_slot_replacements,maximum,weekly,10000,10,3,520572.05,550441.7,29869.65,67,45
1000,200,monthly_current_slot_replacements,maximum,weekly,10000,10,5,522299.85,550441.7,28141.85,66,45
1000,200,monthly_current_slot_replacements,maximum,weekly,10000,10,10,522367.35,550441.7,28074.35,66,45
1000,200,monthly_current_slot_replacements,minimum,calendar_month,0,0,1,205768.52,424847.43,219078.91,79,60
1000,200,monthly_current_slot_replacements,minimum,calendar_month,0,0,2,400446.16,529845.65,129399.49,111,71
1000,200,monthly_current_slot_replacements,minimum,calendar_month,0,0,3,523391.71,570114.59,46722.88,117,67
1000,200,monthly_current_slot_replacements,minimum,calendar_month,0,0,5,541759.14,593086.82,51327.68,115,66
1000,200,monthly_current_slot_replacements,minimum,calendar_month,0,0,10,575220.54,601977.66,26757.12,122,68
1000,200,monthly_current_slot_replacements,minimum,calendar_month,0,5,1,205768.52,424847.43,219078.91,79,60
1000,200,monthly_current_slot_replacements,minimum,calendar_month,0,5,2,429297.29,543621.75,114324.46,118,69
1000,200,monthly_current_slot_replacements,minimum,calendar_month,0,5,3,505193.04,560214.61,55021.57,112,74
1000,200,monthly_current_slot_replacements,minimum,calendar_month,0,5,5,547653.38,590482.84,42829.46,119,69
1000,200,monthly_current_slot_replacements,minimum,calendar_month,0,5,10,575720.54,601068.75,25348.21,127,68
1000,200,monthly_current_slot_replacements,minimum,calendar_month,0,10,1,205768.52,424847.43,219078.91,79,60
1000,200,monthly_current_slot_replacements,minimum,calendar_month,0,10,2,429297.29,531562.36,102265.07,118,71
1000,200,monthly_current_slot_replacements,minimum,calendar_month,0,10,3,505193.04,560214.61,55021.57,112,74
1000,200,monthly_current_slot_replacements,minimum,calendar_month,0,10,5,547253.38,590482.84,43229.46,121,69
1000,200,monthly_current_slot_replacements,minimum,calendar_month,0,10,10,575720.54,601068.75,25348.21,127,68
1000,200,monthly_current_slot_replacements,minimum,calendar_month,500,0,1,205768.52,424847.43,219078.91,79,60
1000,200,monthly_current_slot_replacements,minimum,calendar_month,500,0,2,400446.16,529845.65,129399.49,111,71
1000,200,monthly_current_slot_replacements,minimum,calendar_month,500,0,3,523391.71,570114.59,46722.88,117,67
1000,200,monthly_current_slot_replacements,minimum,calendar_month,500,0,5,541759.14,593086.82,51327.68,115,66
1000,200,monthly_current_slot_replacements,minimum,calendar_month,500,0,10,575220.54,601977.66,26757.12,122,68
1000,200,monthly_current_slot_replacements,minimum,calendar_month,500,5,1,205768.52,424847.43,219078.91,79,60
1000,200,monthly_current_slot_replacements,minimum,calendar_month,500,5,2,429297.29,543621.75,114324.46,118,69
1000,200,monthly_current_slot_replacements,minimum,calendar_month,500,5,3,505193.04,560214.61,55021.57,112,74
1000,200,monthly_current_slot_replacements,minimum,calendar_month,500,5,5,547653.38,590482.84,42829.46,119,69
1000,200,monthly_current_slot_replacements,minimum,calendar_month,500,5,10,575720.54,601068.75,25348.21,127,68
1000,200,monthly_current_slot_replacements,minimum,calendar_month,500,10,1,205768.52,424847.43,219078.91,79,60
1000,200,monthly_current_slot_replacements,minimum,calendar_month,500,10,2,429297.29,531562.36,102265.07,118,71
1000,200,monthly_current_slot_replacements,minimum,calendar_month,500,10,3,505193.04,560214.61,55021.57,112,74
1000,200,monthly_current_slot_replacements,minimum,calendar_month,500,10,5,547253.38,590482.84,43229.46,121,69
1000,200,monthly_current_slot_replacements,minimum,calendar_month,500,10,10,575720.54,601068.75,25348.21,127,68
1000,200,monthly_current_slot_replacements,minimum,calendar_month,1000,0,1,205768.52,424847.43,219078.91,79,60
1000,200,monthly_current_slot_replacements,minimum,calendar_month,1000,0,2,400446.16,529845.65,129399.49,111,71
1000,200,monthly_current_slot_replacements,minimum,calendar_month,1000,0,3,523391.71,570114.59,46722.88,117,67
1000,200,monthly_current_slot_replacements,minimum,calendar_month,1000,0,5,541759.14,593086.82,51327.68,115,66
1000,200,monthly_current_slot_replacements,minimum,calendar_month,1000,0,10,575220.54,601977.66,26757.12,122,68
1000,200,monthly_current_slot_replacements,minimum,calendar_month,1000,5,1,205768.52,424847.43,219078.91,79,60
1000,200,monthly_current_slot_replacements,minimum,calendar_month,1000,5,2,429297.29,543621.75,114324.46,118,69
1000,200,monthly_current_slot_replacements,minimum,calendar_month,1000,5,3,505193.04,560214.61,55021.57,112,74
1000,200,monthly_current_slot_replacements,minimum,calendar_month,1000,5,5,547653.38,590482.84,42829.46,119,69
1000,200,monthly_current_slot_replacements,minimum,calendar_month,1000,5,10,575720.54,601068.75,25348.21,127,68
1000,200,monthly_current_slot_replacements,minimum,calendar_month,1000,10,1,205768.52,424847.43,219078.91,79,60
1000,200,monthly_current_slot_replacements,minimum,calendar_month,1000,10,2,429297.29,531562.36,102265.07,118,71
1000,200,monthly_current_slot_replacements,minimum,calendar_month,1000,10,3,505193.04,560214.61,55021.57,112,74
1000,200,monthly_current_slot_replacements,minimum,calendar_month,1000,10,5,547253.38,590482.84,43229.46,121,69
1000,200,monthly_current_slot_replacements,minimum,calendar_month,1000,10,10,575720.54,601068.75,25348.21,127,68
1000,200,monthly_current_slot_replacements,minimum,calendar_month,1500,0,1,256518.9,424847.43,168328.53,79,60
1000,200,monthly_current_slot_replacements,minimum,calendar_month,1500,0,2,496589.65,529845.65,33256.0,94,71
1000,200,monthly_current_slot_replacements,minimum,calendar_month,1500,0,3,558157.66,570114.59,11956.93,101,67
1000,200,monthly_current_slot_replacements,minimum,calendar_month,1500,0,5,550524.06,593086.82,42562.76,98,66
1000,200,monthly_current_slot_replacements,minimum,calendar_month,1500,0,10,572655.11,601977.66,29322.55,100,68
1000,200,monthly_current_slot_replacements,minimum,calendar_month,1500,5,1,256518.9,424847.43,168328.53,79,60
1000,200,monthly_current_slot_replacements,minimum,calendar_month,1500,5,2,501743.02,543621.75,41878.73,103,69
1000,200,monthly_current_slot_replacements,minimum,calendar_month,1500,5,3,521430.4,560214.61,38784.21,100,74
1000,200,monthly_current_slot_replacements,minimum,calendar_month,1500,5,5,554426.1,590482.84,36056.74,102,69
1000,200,monthly_current_slot_replacements,minimum,calendar_month,1500,5,10,571655.11,601068.75,29413.64,105,68
1000,200,monthly_current_slot_replacements,minimum,calendar_month,1500,10,1,256518.9,424847.43,168328.53,79,60
1000,200,monthly_current_slot_replacements,minimum,calendar_month,1500,10,2,501743.02,531562.36,29819.34,103,71
1000,200,monthly_current_slot_replacements,minimum,calendar_month,1500,10,3,521430.4,560214.61,38784.21,100,74
1000,200,monthly_current_slot_replacements,minimum,calendar_month,1500,10,5,554026.1,590482.84,36456.74,104,69
1000,200,monthly_current_slot_replacements,minimum,calendar_month,1500,10,10,571455.11,601068.75,29613.64,106,68
1000,200,monthly_current_slot_replacements,minimum,calendar_month,1600,5,10,571655.11,601068.75,29413.64,105,68
1000,200,monthly_current_slot_replacements,minimum,calendar_month,1600,10,10,571455.11,601068.75,29613.64,106,68
1000,200,monthly_current_slot_replacements,minimum,calendar_month,1700,5,10,574886.29,601068.75,26182.46,103,68
1000,200,monthly_current_slot_replacements,minimum,calendar_month,1700,10,10,579008.09,601068.75,22060.66,102,68
1000,200,monthly_current_slot_replacements,minimum,calendar_month,1800,5,10,574941.2,601068.75,26127.55,100,68
1000,200,monthly_current_slot_replacements,minimum,calendar_month,1800,10,10,578908.09,601068.75,22160.66,100,68
1000,200,monthly_current_slot_replacements,minimum,calendar_month,1900,5,10,577941.72,601068.75,23127.03,89,68
1000,200,monthly_current_slot_replacements,minimum,calendar_month,1900,10,10,577941.72,601068.75,23127.03,89,68
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2000,0,1,299829.54,424847.43,125017.89,79,60
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2000,0,2,497709.79,529845.65,32135.86,88,71
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2000,0,3,518179.92,570114.59,51934.67,101,67
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2000,0,5,549330.27,593086.82,43756.55,85,66
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2000,0,10,570851.98,601977.66,31125.68,89,68
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2000,5,1,299829.54,424847.43,125017.89,79,60
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2000,5,2,490796.61,543621.75,52825.14,91,69
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2000,5,3,521695.06,560214.61,38519.55,91,74
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2000,5,5,548330.27,590482.84,42152.57,90,69
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2000,5,10,577941.72,601068.75,23127.03,89,68
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2000,10,1,299829.54,424847.43,125017.89,79,60
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2000,10,2,490796.61,531562.36,40765.75,91,71
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2000,10,3,521695.06,560214.61,38519.55,91,74
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2000,10,5,557158.41,590482.84,33324.43,90,69
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2000,10,10,577941.72,601068.75,23127.03,89,68
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2100,5,10,569821.91,599238.17,29416.26,85,64
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2100,10,10,569821.91,599238.17,29416.26,85,64
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2200,5,10,569821.91,598738.17,28916.26,85,64
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2200,10,10,569821.91,598738.17,28916.26,85,64
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2300,5,10,569821.91,598738.17,28916.26,85,64
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2300,10,10,569821.91,598738.17,28916.26,85,64
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2400,5,10,562760.83,596482.2,33721.37,83,61
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2400,10,10,562760.83,596482.2,33721.37,83,61
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2600,0,2,550438.75,569323.51,18884.76,77,60
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2600,0,3,575010.47,575944.41,933.94,76,61
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2600,0,5,542500.15,591582.54,49082.39,79,60
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2600,0,10,555757.01,596878.86,41121.85,82,59
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2600,5,2,550038.75,553884.08,3845.33,79,62
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2600,5,3,537898.09,586937.75,49039.66,79,60
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2600,5,5,546375.45,598051.28,51675.83,83,59
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2600,5,10,555380.3,599155.04,43774.74,83,58
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2600,10,2,550038.75,553884.08,3845.33,79,62
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2600,10,3,537898.09,586937.75,49039.66,79,60
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2600,10,5,555380.3,598051.28,42670.98,83,59
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2600,10,10,555380.3,599155.04,43774.74,83,58
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2700,0,2,548538.75,569323.51,20784.76,74,60
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2700,0,3,567930.97,575944.41,8013.44,76,61
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2700,0,5,547275.45,591582.54,44307.09,76,60
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2700,0,10,555857.01,596878.86,41021.85,79,59
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2700,5,2,552333.77,570525.03,18191.26,74,59
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2700,5,3,537798.09,586937.75,49139.66,77,60
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2700,5,5,546275.45,598051.28,51775.83,81,59
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2700,5,10,555680.3,599155.04,43474.74,79,58
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2700,10,2,552333.77,570525.03,18191.26,74,59
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2700,10,3,537798.09,586937.75,49139.66,77,60
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2700,10,5,555680.3,598051.28,42370.98,79,59
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2700,10,10,555680.3,599155.04,43474.74,79,58
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2800,0,2,539661.99,548729.39,9067.4,75,60
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2800,0,3,568646.76,575056.27,6409.51,73,57
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2800,0,5,567042.72,594818.99,27776.27,70,58
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2800,0,10,575711.69,604054.34,28342.65,74,57
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2800,5,2,540715.99,559953.49,19237.5,77,59
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2800,5,3,550481.66,588474.24,37992.58,74,57
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2800,5,5,568367.04,598658.13,30291.09,74,58
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2800,5,10,575711.69,603700.92,27989.23,74,57
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2800,10,2,540715.99,559953.49,19237.5,77,59
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2800,10,3,550281.66,588474.24,38192.58,75,57
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2800,10,5,575711.69,598658.13,22946.44,74,58
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2800,10,10,575711.69,603700.92,27989.23,74,57
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2900,0,2,562791.6,569072.45,6280.85,69,55
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2900,0,3,577658.53,583684.53,6026.0,68,56
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2900,0,5,567042.72,599565.09,32522.37,70,56
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2900,0,10,575711.69,606499.41,30787.72,74,55
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2900,5,2,562425.35,582309.75,19884.4,71,54
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2900,5,3,550481.66,594603.57,44121.91,74,56
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2900,5,5,568367.04,603404.23,35037.19,74,56
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2900,5,10,575711.69,606322.7,30611.01,74,55
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2900,10,2,562425.35,582309.75,19884.4,71,54
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2900,10,3,550281.66,594603.57,44321.91,75,56
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2900,10,5,575711.69,603404.23,27692.54,74,56
1000,200,monthly_current_slot_replacements,minimum,calendar_month,2900,10,10,575711.69,606322.7,30611.01,74,55
1000,200,monthly_current_slot_replacements,minimum,calendar_month,3000,0,1,411292.52,499920.67,88628.15,72,53
1000,200,monthly_current_slot_replacements,minimum,calendar_month,3000,0,2,562791.6,569072.45,6280.85,69,55
1000,200,monthly_current_slot_replacements,minimum,calendar_month,3000,0,3,577658.53,583684.53,6026.0,68,56
1000,200,monthly_current_slot_replacements,minimum,calendar_month,3000,0,5,567042.72,599565.09,32522.37,70,56
1000,200,monthly_current_slot_replacements,minimum,calendar_month,3000,0,10,575711.69,606499.41,30787.72,74,55
1000,200,monthly_current_slot_replacements,minimum,calendar_month,3000,5,1,411292.52,499920.67,88628.15,72,53
1000,200,monthly_current_slot_replacements,minimum,calendar_month,3000,5,2,562425.35,582309.75,19884.4,71,54
1000,200,monthly_current_slot_replacements,minimum,calendar_month,3000,5,3,550481.66,594603.57,44121.91,74,56
