product,initial_cash,monthly_funding,acquisition,withdrawal,cadence,headroom,reserve,strict_post_payout_balance,fee,accounts,alive,ongoing,terminal,total,contributions,ending_owner_cash,execution,copies,signals_executed,signal_participation,allocation_sha256
legacy_25k,1000,200,monthly_one,maximum,calendar_month,6000,31100.0,False,200.0,74,19,208480.25,106762.62,315242.87,16600.0,331842.87,blocking,87192,9253,0.731000158002844,d51aedc4ba15fcb7b2895fe83ab96161d37e87bfbb2f9894a8b572338ca5b845
legacy_25k,1000,200,monthly_one,maximum,calendar_month,6100,31200.0,False,200.0,74,19,207304.95,107937.92,315242.87,16600.0,331842.87,blocking,87192,9253,0.731000158002844,6e6f383c08f0b1aecddb95f55dc612dff2e43a0f7c33a214c388c90ce8ec2dbb
legacy_25k,1000,200,monthly_one,maximum,calendar_month,6200,31300.0,False,200.0,74,19,205280.25,104305.93,309586.18,16600.0,326186.18,blocking,87192,9253,0.731000158002844,c559d23f773750666a83aaad66d9fc2674c8cf9137e3b170e40256042f9dc6e9
legacy_25k,1000,200,monthly_one,maximum,calendar_month,6300,31400.0,False,200.0,74,19,203680.25,105805.93,309486.18,16600.0,326086.18,blocking,87192,9253,0.731000158002844,d350ae5a1f18cbc9e0685c7cdcaccd0675528faeeeb9422baf0a0fa29252c2bf
legacy_25k,1000,200,monthly_one,maximum,calendar_month,6400,31500.0,False,200.0,74,19,202080.25,107305.93,309386.18,16600.0,325986.18,blocking,87192,9253,0.731000158002844,e604558b722d656cb21475976d3a436026cbc183fda53e7c86dca116220ea2be
legacy_25k,1000,200,monthly_one,maximum,calendar_month,6500,31600.0,False,200.0,74,19,201329.65,107956.53,309286.18,16600.0,325886.18,blocking,87192,9253,0.731000158002844,45985b099a0dc393165de4a3704ea6a96ac20f84eafc03c855f6856930081f29
legacy_25k,1000,200,monthly_one,maximum,calendar_month,6800,31900.0,False,200.0,74,19,196529.65,106624.54,303154.19,16600.0,319754.19,blocking,87192,9253,0.731000158002844,3e016b39fca4dd33b19728754b6406cc6b45093d3ddbda61340ee99443202a11
legacy_25k,1000,200,monthly_one,maximum,calendar_month,7000,32100.0,False,200.0,74,19,193329.65,109424.54,302754.19,16600.0,319354.19,blocking,87192,9253,0.731000158002844,3b26c4753178f7e6c5a26f08296efe087205d97289e5c22c073f130d19425618
legacy_25k,1000,200,monthly_one,maximum,calendar_month,8000,33100.0,False,200.0,74,19,177754.35,123424.54,301178.89,16600.0,317778.89,blocking,87192,9253,0.731000158002844,876e4747abc73eefefc53f9dec03d9d13ff847a8967ed2325ece97801f5abf77
legacy_25k,1000,200,monthly_one,maximum,calendar_month,9000,34100.0,False,200.0,74,19,161754.35,129392.55,291146.9,16600.0,307746.9,blocking,87192,9253,0.731000158002844,02472768228d82bf541c5fabd28bee1ce3c55bf9a468f621facf6b0d63b74150
legacy_25k,1000,200,monthly_one,maximum,calendar_month,10000,35100.0,False,200.0,74,19,145754.35,142392.55,288146.9,16600.0,304746.9,blocking,87192,9253,0.731000158002844,73e8f54fbdeab7433c5551b4e91e8d77848fef824de69a1c46d4ce2672e6e7f7
legacy_25k,1000,200,monthly_one,maximum,calendar_month,12500,37600.0,False,200.0,74,19,106262.95,151828.57,258091.52,16600.0,274691.52,blocking,87192,9253,0.731000158002844,3becac0901d0e3aff069825dbf5c6d59d99178093f57d9b31fb18046d60aebdf
legacy_25k,1000,200,monthly_one,maximum,calendar_month,15000,40100.0,False,200.0,74,19,72728.95,151264.59,223993.54,16600.0,240593.54,blocking,87192,9253,0.731000158002844,05ebdf225677b55d36ba2825fd48a2b3b3c86abd57f35f88cc81a87fb54e2f36
legacy_25k,1000,200,monthly_one,maximum,daily,0,25100.0,False,200.0,79,2,59968.85,0,59968.85,16600.0,76568.85,blocking,26656,8536,0.6743561384104914,73480bc905c12fa512e18ec2f4d84d19b7f415e60cac1a487ddf1aa0a0495c3a
legacy_25k,1000,200,monthly_one,maximum,daily,1000,26100.0,False,200.0,79,2,57631.15,0,57631.15,16600.0,74231.15,blocking,27157,8536,0.6743561384104914,62e655854a01a4a84c0c12d3e0c6ff00b1a8add3a3c0582f6e5a15620cd57fe6
legacy_25k,1000,200,monthly_one,maximum,daily,2000,27100.0,False,200.0,79,1,91149.6,0,91149.6,16600.0,107749.6,blocking,41707,8721,0.6889714014852267,65b39b8f2edf054051f0a9e136fb7286e082ffa810e7bc42cbdcc5b4136fc619
legacy_25k,1000,200,monthly_one,maximum,daily,3000,28100.0,False,200.0,79,3,131654.7,1500.0,133154.7,16600.0,149754.7,blocking,52592,8979,0.7093537683678306,2b83ec8e72b0eb49fe2b2f34a462819e51707f25d668f3263db05daac64fbd1a
legacy_25k,1000,200,monthly_one,maximum,daily,3500,28600.0,False,200.0,79,3,121681.9,2878.95,124560.85,16600.0,141160.85,blocking,54007,9025,0.712987833781008,b12895c73d5f466e766dc762085b1311ed7d68a7928b87293aa89ae2965cf261
legacy_25k,1000,200,monthly_one,maximum,daily,3600,28700.0,False,200.0,79,3,125840.6,2963.3,128803.9,16600.0,145403.9,blocking,55468,9180,0.7252330541949755,6f1dc23e1e80a242a7e16018e8fd32cb2188e01122060cbbfae4675c89298aab
legacy_25k,1000,200,monthly_one,maximum,daily,3700,28800.0,False,200.0,79,3,130472.25,1500.0,131972.25,16600.0,148572.25,blocking,56830,9181,0.7253120556170011,15aed6feb2a4da2b97d2551c6f6a869f67c2498d484c585c4933a8f2e5ea065e
legacy_25k,1000,200,monthly_one,maximum,daily,3800,28900.0,False,200.0,79,3,129072.85,3000.0,132072.85,16600.0,148672.85,blocking,56801,9130,0.7212829830936957,327601acfb2c17a0d3019058e336fd2292ed907066fbeab445ccc8fd50545846
legacy_25k,1000,200,monthly_one,maximum,daily,3900,29000.0,False,200.0,79,3,127172.85,3000.0,130172.85,16600.0,146772.85,blocking,56862,9185,0.7256280613051035,e349eb7e0c462bdd3fee7293ceee3920520142d4a3e8f2b404ffc0ea291de536
legacy_25k,1000,200,monthly_one,maximum,daily,4000,29100.0,False,200.0,78,3,213717.05,3000.0,216717.05,16600.0,233317.05,blocking,74678,9203,0.7270500869015643,af256cf190d5c5ae02e84e1127d45df65805b56b0625f809fc25fbdcf2f6f497
legacy_25k,1000,200,monthly_one,maximum,daily,4100,29200.0,False,200.0,78,3,211728.7,3000.0,214728.7,16600.0,231328.7,blocking,74717,9202,0.7269710854795386,1915bc63332a6c361b51a450c54a3b3f2d282531bccc680ed5ed5b691421e850
legacy_25k,1000,200,monthly_one,maximum,daily,4200,29300.0,False,200.0,78,3,209676.1,3000.0,212676.1,16600.0,229276.1,blocking,74752,9203,0.7270500869015643,80b85608f2bf55ccf267a9109468358d1b7f927a7e905dc27979576935de373e
legacy_25k,1000,200,monthly_one,maximum,daily,4300,29400.0,False,200.0,78,3,208169.55,3000.0,211169.55,16600.0,227769.55,blocking,74753,9204,0.7271290883235898,7131f0867db848cab0d096c13da2324a16d3d62cd2cf0bfc8e3f5b79cebfd209
legacy_25k,1000,200,monthly_one,maximum,daily,4400,29500.0,False,200.0,74,3,229009.6,3000.0,232009.6,16600.0,248609.6,blocking,79852,9208,0.7274450940116922,29604a5950f251501c00eaa575c9d2683ff2ff6314b9036aceb1ed8ac03ac6d4
legacy_25k,1000,200,monthly_one,maximum,daily,4500,29600.0,False,200.0,74,3,226702.95,3000.0,229702.95,16600.0,246302.95,blocking,79955,9215,0.7279981039658714,4af1ac4e60dbe2213ba665f594ad31a46b2de4bf48b76fdd951680a53799efe4
legacy_25k,1000,200,monthly_one,maximum,daily,4600,29700.0,False,200.0,74,3,224786.75,3000.0,227786.75,16600.0,244386.75,blocking,79976,9215,0.7279981039658714,75b2a0bb6fb27dec2d57710db1e7266315cd5538dff7e8222e4d85a4c7c866ec
legacy_25k,1000,200,monthly_one,maximum,daily,4700,29800.0,False,200.0,74,3,222445.45,1500.0,223945.45,16600.0,240545.45,blocking,79992,9216,0.7280771053878969,81919b63b76ad0bc6ee3295c6222f6556147f5a7243f6753abd815435edd2eaf
legacy_25k,1000,200,monthly_one,maximum,daily,4800,29900.0,False,200.0,74,3,220745.45,1500.0,222245.45,16600.0,238845.45,blocking,80008,9217,0.7281561068099226,19fbf35b163eb4aeb2fc7dd50e9f1a21ecfc56c8eead0065d06bdc5fd5101a60
legacy_25k,1000,200,monthly_one,maximum,daily,4900,30000.0,False,200.0,74,3,219273.35,1500.0,220773.35,16600.0,237373.35,blocking,80008,9217,0.7281561068099226,df2dfd8e8b3038e3f39ac77d46a83c7df6bdf257a809770e7405976921038458
legacy_25k,1000,200,monthly_one,maximum,daily,5000,30100.0,False,200.0,74,3,217459.4,1500.0,218959.4,16600.0,235559.4,blocking,80008,9217,0.7281561068099226,3267ddb3ff25d5dfcd63a97f556eacc269b474da7b38f88970df78699b4c76fa
legacy_25k,1000,200,monthly_one,maximum,daily,5100,30200.0,False,200.0,74,3,215759.4,1500.0,217259.4,16600.0,233859.4,blocking,80023,9218,0.7282351082319481,cab9f28ca473af9e0eba67596d5ced216c8c368b5453217e59062fc0a697911f
legacy_25k,1000,200,monthly_one,maximum,daily,5200,30300.0,False,200.0,74,3,214059.4,1500.0,215559.4,16600.0,232159.4,blocking,80099,9223,0.7286301153420761,9cab2b25e5fb450356b0bd9050ecdd3712e941815ca40f95f3cd72120feef7de
legacy_25k,1000,200,monthly_one,maximum,daily,5300,30400.0,False,200.0,74,3,212593.25,1500.0,214093.25,16600.0,230693.25,blocking,80119,9224,0.7287091167641018,9fd7934b0df3409afe243d9e73e0e03a503a8a99fbaa548bbd8231c159d7e0cb
legacy_25k,1000,200,monthly_one,maximum,daily,5400,30500.0,False,200.0,74,3,210779.3,1500.0,212279.3,16600.0,228879.3,blocking,80120,9224,0.7287091167641018,b1d19f4a2b7aa80c96b48f97bca2c8ed84c9facc273d91dccfb2cc8aaed8996e
legacy_25k,1000,200,monthly_one,maximum,daily,6000,31100.0,False,200.0,74,3,201633.1,1500.0,203133.1,16600.0,219733.1,blocking,80424,9243,0.7302101437825881,a41e75375317c89b049748ddbd70cd598126f2cb8c1d606bc412ae2a495fcd42
legacy_25k,1000,200,monthly_one,maximum,daily,6100,31200.0,False,200.0,74,18,214332.3,94740.78,309073.08,16600.0,325673.08,blocking,86768,9253,0.731000158002844,f38691908043d2a4aadacda425e6fed85a028fcc1e86d864afa3ed7b44fbf81b
legacy_25k,1000,200,monthly_one,maximum,daily,6200,31300.0,False,200.0,74,19,213470.7,102591.72,316062.42,16600.0,332662.42,blocking,87192,9253,0.731000158002844,00b862e571549041828227f007a5943e68d2c21e6337e5650b3e1672dcf06a23
legacy_25k,1000,200,monthly_one,maximum,daily,6300,31400.0,False,200.0,74,19,211770.7,104191.72,315962.42,16600.0,332562.42,blocking,87192,9253,0.731000158002844,3714abeae69b108fd4fd2fc14ae5c931f8271157163e0a0fb350d8c2b3cacd93
legacy_25k,1000,200,monthly_one,maximum,daily,6400,31500.0,False,200.0,74,19,210070.7,105791.72,315862.42,16600.0,332462.42,blocking,87192,9253,0.731000158002844,b49e10b207fd8416743d88a19e0378d0a5a5566dfc8506e08257ce0797c80fdc
legacy_25k,1000,200,monthly_one,maximum,daily,6500,31600.0,False,200.0,74,19,208370.7,107391.72,315762.42,16600.0,332362.42,blocking,87192,9253,0.731000158002844,112466d2800dd2ea7b06462a717d34e242f7f40e4f3192efd912c2cdda2bac6e
legacy_25k,1000,200,monthly_one,maximum,daily,6600,31700.0,False,200.0,74,19,206782.4,108991.72,315774.12,16600.0,332374.12,blocking,87192,9253,0.731000158002844,db97d1e1210a2f899d34c71c1bb7dfcd3deeb3e66e26d3f3d277ceddd6cf0461
legacy_25k,1000,200,monthly_one,maximum,daily,6700,31800.0,False,200.0,74,19,204651.15,110591.72,315242.87,16600.0,331842.87,blocking,87192,9253,0.731000158002844,08a8fcc01a542994e4759e69bd048b15cdf28a1d978137ac1ae9041aa2572a2a
legacy_25k,1000,200,monthly_one,maximum,daily,6800,31900.0,False,200.0,74,19,203051.15,112191.72,315242.87,16600.0,331842.87,blocking,87192,9253,0.731000158002844,0a56bf060e06e3d52d58a1c2ab874fd91d574a1f385044bd72f7d2b9afafcda4
legacy_25k,1000,200,monthly_one,maximum,daily,6900,32000.0,False,200.0,74,19,201451.15,113791.72,315242.87,16600.0,331842.87,blocking,87192,9253,0.731000158002844,d481e6f573f73ca159beacd0d6888868bfd989890e8c2baac3fcd1310e29d056
legacy_25k,1000,200,monthly_one,maximum,daily,7000,32100.0,False,200.0,74,19,199851.15,115391.72,315242.87,16600.0,331842.87,blocking,87192,9253,0.731000158002844,a632b4efb3eedf96626dbc47b198ce6290a8641980d9f9fa2ee761c35b67d9d3
legacy_25k,1000,200,monthly_one,maximum,daily,8000,33100.0,False,200.0,74,19,183851.15,131391.72,315242.87,16600.0,331842.87,blocking,87192,9253,0.731000158002844,850dfc53fd9bfe7e540ba86927be6c08ef9e62f2c769bfc2877c471eb94c9a7c
legacy_25k,1000,200,monthly_one,maximum,daily,9000,34100.0,False,200.0,74,19,167851.15,132089.84,299940.99,16600.0,316540.99,blocking,87192,9253,0.731000158002844,c822be6244763248fb9f3108c9a6f5a91ede77ef40a2f337404a05fc50685241
legacy_25k,1000,200,monthly_one,maximum,daily,10000,35100.0,False,200.0,74,19,151851.15,137438.9,289290.05,16600.0,305890.05,blocking,87192,9253,0.731000158002844,78e226c6899c405c831c5d903d73220f6ac80b230a67c6a7d16fde2ef54a09b0
legacy_25k,1000,200,monthly_one,maximum,daily,12500,37600.0,False,200.0,74,19,113372.65,158787.96,272160.61,16600.0,288760.61,blocking,87192,9253,0.731000158002844,6f737dd8ebd3ca238044ed243bb32d90f0efb3f077a07bf2a8c773631de91b5c
legacy_25k,1000,200,monthly_one,maximum,daily,15000,40100.0,False,200.0,74,19,77842.8,161486.08,239328.88,16600.0,255928.88,blocking,87192,9253,0.731000158002844,6775ae3308583f65b4a2445cf30436e76c2667cb938cf45c9ba872d8ae00d0c5
legacy_25k,1000,200,monthly_one,maximum,weekly,0,25100.0,False,200.0,79,2,59857.8,0,59857.8,16600.0,76457.8,blocking,27309,8607,0.6799652393743087,65f3913f02be1bd0bef1bd7c1cb7a78081ae77b615d65698fdb8bc876d4f5564
legacy_25k,1000,200,monthly_one,maximum,weekly,1000,26100.0,False,200.0,79,2,57975.4,0,57975.4,16600.0,74575.4,blocking,27408,8607,0.6799652393743087,e2d320e30fc50212ab6c4d80ac9a898a8feec2e3eaf70f46d64a676a061fcf10
legacy_25k,1000,200,monthly_one,maximum,weekly,2000,27100.0,False,200.0,79,1,150591.05,0,150591.05,16600.0,167191.05,blocking,49099,8723,0.6891294043292779,56ceda112fa616209da65eb5a8886f8771112bcd7caf53fcdb8f6be57b5d4aa9
legacy_25k,1000,200,monthly_one,maximum,weekly,3000,28100.0,False,200.0,79,3,129788.7,2878.95,132667.65,16600.0,149267.65,blocking,53701,8903,0.7033496602938852,22ec34a42fdcf559a16ac9f05c8282319b79401ba28b50bc6031b19e63866ebb
legacy_25k,1000,200,monthly_one,maximum,weekly,3500,28600.0,False,200.0,79,3,118337.8,2878.95,121216.75,16600.0,137816.75,blocking,54139,9086,0.7178069205245694,cee7562513dacf7e2bddb0f8d4f68ae1f18baf7847fe3704e27bb178ab8cd746
legacy_25k,1000,200,monthly_one,maximum,weekly,3600,28700.0,False,200.0,79,3,116848.3,2963.3,119811.6,16600.0,136411.6,blocking,54083,9029,0.7133038394691105,6597bf6d7778a3d1d5d8f91d25d4513361d4e8aae37e18519bc5c9db8ec018db
legacy_25k,1000,200,monthly_one,maximum,weekly,3700,28800.0,False,200.0,79,3,114108.25,3000.0,117108.25,16600.0,133708.25,blocking,54103,9049,0.7148838679096223,d9896d1b0f57316326d148f10dc210d4b3f7aff1b987d891c4d96a7a63c6be20
legacy_25k,1000,200,monthly_one,maximum,weekly,3800,28900.0,False,200.0,78,3,217243.9,3000.0,220243.9,16600.0,236843.9,blocking,74464,9201,0.726892084057513,f00d813cd6c17ab64afb85646e4c15015468a4dee033ca1c4ce0fd75f63c6b0c
legacy_25k,1000,200,monthly_one,maximum,weekly,3900,29000.0,False,200.0,79,3,208932.3,3000.0,211932.3,16600.0,228532.3,blocking,73216,9203,0.7270500869015643,bbaf17532e3cad9563c54a78d3966387e450b035169d4407f72238a41b549809
legacy_25k,1000,200,monthly_one,maximum,weekly,4000,29100.0,False,200.0,74,3,236917.35,3000.0,239917.35,16600.0,256517.35,blocking,79810,9207,0.7273660925896667,501a1fe9cd6d132b8cb0dd6bc04883b573df4ea6411a076d68b4f406e2ab916c
legacy_25k,1000,200,monthly_one,maximum,weekly,4100,29200.0,False,200.0,74,3,234880.2,3000.0,237880.2,16600.0,254480.2,blocking,79835,9215,0.7279981039658714,e9f096d0ba006a8b8aa52c9edf1eb20189b3dbe7537599622a633706eb202f18
legacy_25k,1000,200,monthly_one,maximum,weekly,4200,29300.0,False,200.0,74,3,232743.6,3000.0,235743.6,16600.0,252343.6,blocking,79852,9215,0.7279981039658714,7d3871c3b581411d7ebe22d6a14d3e6b3b16c14239fa21adbb1e80c0d4873179
legacy_25k,1000,200,monthly_one,maximum,weekly,4300,29400.0,False,200.0,74,3,230943.6,3000.0,233943.6,16600.0,250543.6,blocking,79872,9215,0.7279981039658714,1890a58b7ab11bae0d0d5b7f1cc77c468152983230c7fe46fc88ea580a2f0347
legacy_25k,1000,200,monthly_one,maximum,weekly,4400,29500.0,False,200.0,74,3,229506.25,3000.0,232506.25,16600.0,249106.25,blocking,79866,9216,0.7280771053878969,2408eac83ddc9be34d85830f42a6db67c670c3be77e9ce7ffd9817f74ae5dd05
legacy_25k,1000,200,monthly_one,maximum,weekly,4500,29600.0,False,200.0,74,3,227280.1,3000.0,230280.1,16600.0,246880.1,blocking,79880,9216,0.7280771053878969,e18f42efbbd104925dd6845458eea17036b2a52b3983775c446dc6c60e71ceeb
legacy_25k,1000,200,monthly_one,maximum,weekly,4900,30000.0,False,200.0,74,3,220053.9,1500.0,221553.9,16600.0,238153.9,blocking,80011,9218,0.7282351082319481,940c79583abd445d8a43d088f9c998e0475775b591c5c797d65a35f0b60fd540
legacy_25k,1000,200,monthly_one,maximum,weekly,5000,30100.0,False,200.0,74,3,218764.45,1500.0,220264.45,16600.0,236864.45,blocking,80020,9223,0.7286301153420761,f294f762eb34acad46c95104c10f732729e8498ed80fa7a639c018ff0c556d96
legacy_25k,1000,200,monthly_one,maximum,weekly,6000,31100.0,False,200.0,74,5,207226.1,11226.58,218452.68,16600.0,235052.68,blocking,81256,9253,0.731000158002844,afe401b902f02b6760d20729d07016448445e1ee51ed4c800f17457ea091d088
legacy_25k,1000,200,monthly_one,maximum,weekly,6100,31200.0,False,200.0,74,5,205526.1,11426.58,216952.68,16600.0,233552.68,blocking,81270,9253,0.731000158002844,9038e260e05a5021c309fea50bd4c2ea910fef1a99426997d0083b6f04eb4c4e
legacy_25k,1000,200,monthly_one,maximum,weekly,6200,31300.0,False,200.0,74,19,234073.1,81989.32,316062.42,16600.0,332662.42,blocking,87192,9253,0.731000158002844,a6a1ff09fdee5358e36164fc22c7dbf574bfe33c94f9abf913116d3010f0e0ad
legacy_25k,1000,200,monthly_one,maximum,weekly,6300,31400.0,False,200.0,74,19,232373.1,83589.32,315962.42,16600.0,332562.42,blocking,87192,9253,0.731000158002844,300e055e61073a0137cffdfab7dcf88de562089647efc1b7ad779da1620e991c
legacy_25k,1000,200,monthly_one,maximum,weekly,6400,31500.0,False,200.0,74,19,230673.1,85189.32,315862.42,16600.0,332462.42,blocking,87192,9253,0.731000158002844,0ed9d1be130c43f41b7ceec29d01179067a69e7d115486d63b8ae6eb7b6cc3c3
legacy_25k,1000,200,monthly_one,maximum,weekly,6500,31600.0,False,200.0,74,19,228973.1,86789.32,315762.42,16600.0,332362.42,blocking,87192,9253,0.731000158002844,b883aece6015ebfad9b3c2eb255931a61609afc622b939bb1551fae34af02ef2
legacy_25k,1000,200,monthly_one,maximum,weekly,6600,31700.0,False,200.0,74,19,225882.5,89360.37,315242.87,16600.0,331842.87,blocking,87192,9253,0.731000158002844,161d1b6605dde030d7ec0acfb00eec83d929c05e41c6ee3fd2d015fd38061009
legacy_25k,1000,200,monthly_one,maximum,weekly,6700,31800.0,False,200.0,74,19,224282.5,90960.37,315242.87,16600.0,331842.87,blocking,87192,9253,0.731000158002844,65da1f1a55471db7d47371e3925f4111ee095c3fcef56ccf2cfe80e69b309e41
legacy_25k,1000,200,monthly_one,maximum,weekly,6800,31900.0,False,200.0,74,19,222682.5,92560.37,315242.87,16600.0,331842.87,blocking,87192,9253,0.731000158002844,6891881b4fe6df74c6aeb7d005b0c1d01c9eaa17c6e076360352557049aeb620
legacy_25k,1000,200,monthly_one,maximum,weekly,6900,32000.0,False,200.0,74,19,221082.5,94160.37,315242.87,16600.0,331842.87,blocking,87192,9253,0.731000158002844,e122d5b538844a25be97313940e26d451f267577e60d9ba55f7abbac23c5ea85
legacy_25k,1000,200,monthly_one,maximum,weekly,7000,32100.0,False,200.0,74,19,219482.5,95760.37,315242.87,16600.0,331842.87,blocking,87192,9253,0.731000158002844,9a6c39b429656f8a11f3d030b85fb1f0cfb8368b2983bfb109bf55d7b907b64b
legacy_25k,1000,200,monthly_one,maximum,weekly,8000,33100.0,False,200.0,74,19,202822.0,112420.87,315242.87,16600.0,331842.87,blocking,87192,9253,0.731000158002844,708bc0d4cccc0ecf503cd8ad399f7ca95b6803d1380b9cb04ca99a107f0668d6
legacy_25k,1000,200,monthly_one,maximum,weekly,9000,34100.0,False,200.0,74,19,185850.95,115033.79,300884.74,16600.0,317484.74,blocking,87192,9253,0.731000158002844,de2fd31ec1f4f5f933e0e8dbb04fb972beb8cdeaeb1ebb0b0b4302fd97ab1165
legacy_25k,1000,200,monthly_one,maximum,weekly,10000,35100.0,False,200.0,74,19,170161.5,120699.45,290860.95,16600.0,307460.95,blocking,87192,9253,0.731000158002844,62b44290bc2576b357b5e68d8abed9eff4e8ad27ccbf266aa2216e3d09af58b1
legacy_25k,1000,200,monthly_one,maximum,weekly,12500,37600.0,False,200.0,74,19,129622.4,144307.21,273929.61,16600.0,290529.61,blocking,87192,9253,0.731000158002844,cc421659baffaef83d88e26cc43c546c69a17187ba775e2134be94ba8218f546
legacy_25k,1000,200,monthly_one,maximum,weekly,15000,40100.0,False,200.0,74,19,92932.35,148609.58,241541.93,16600.0,258141.93,blocking,87192,9253,0.731000158002844,47b2b32b56430a4c959fc420e241a17e7d3c2dd7c32237df08e2a5a0a8f3586f
legacy_25k,1000,200,monthly_one,minimum,calendar_month,0,25100.0,False,200.0,79,10,104700.0,52612.63,157312.63,16600.0,173912.63,blocking,53409,9068,0.7163848949281088,a3710d537b0bd675e0cb60f4700d207cf6f0a87cc3f9c6a1ae8bb68d4dafe07f
legacy_25k,1000,200,monthly_one,minimum,calendar_month,100,25200.0,False,200.0,79,10,104700.0,52612.63,157312.63,16600.0,173912.63,blocking,53409,9068,0.7163848949281088,a3710d537b0bd675e0cb60f4700d207cf6f0a87cc3f9c6a1ae8bb68d4dafe07f
legacy_25k,1000,200,monthly_one,minimum,calendar_month,200,25300.0,False,200.0,79,10,104700.0,52612.63,157312.63,16600.0,173912.63,blocking,53409,9068,0.7163848949281088,a3710d537b0bd675e0cb60f4700d207cf6f0a87cc3f9c6a1ae8bb68d4dafe07f
legacy_25k,1000,200,monthly_one,minimum,calendar_month,300,25400.0,False,200.0,79,10,104700.0,52612.63,157312.63,16600.0,173912.63,blocking,53409,9068,0.7163848949281088,a3710d537b0bd675e0cb60f4700d207cf6f0a87cc3f9c6a1ae8bb68d4dafe07f
legacy_25k,1000,200,monthly_one,minimum,calendar_month,400,25500.0,False,200.0,79,10,104700.0,52612.63,157312.63,16600.0,173912.63,blocking,53409,9068,0.7163848949281088,a3710d537b0bd675e0cb60f4700d207cf6f0a87cc3f9c6a1ae8bb68d4dafe07f
legacy_25k,1000,200,monthly_one,minimum,calendar_month,500,25600.0,False,200.0,79,10,104700.0,52612.63,157312.63,16600.0,173912.63,blocking,53409,9068,0.7163848949281088,a3710d537b0bd675e0cb60f4700d207cf6f0a87cc3f9c6a1ae8bb68d4dafe07f
legacy_25k,1000,200,monthly_one,minimum,calendar_month,1000,26100.0,False,200.0,79,10,104700.0,52612.63,157312.63,16600.0,173912.63,blocking,53409,9068,0.7163848949281088,a3710d537b0bd675e0cb60f4700d207cf6f0a87cc3f9c6a1ae8bb68d4dafe07f
legacy_25k,1000,200,monthly_one,minimum,calendar_month,2000,27100.0,False,200.0,79,17,169700.0,113958.59,283658.59,16600.0,300258.59,blocking,79461,9096,0.7185969347448254,892119c521c46de9924a61e49d9611380136ad032f9020b8e34b1da0e6485519
legacy_25k,1000,200,monthly_one,minimum,calendar_month,3000,28100.0,False,200.0,79,17,156700.0,120958.59,277658.59,16600.0,294258.59,blocking,79913,9251,0.7308421551587928,09731663da2ba36984dbb74914cd00dde4508b26f8a1cbc4a33e3b55c3456f0f
legacy_25k,1000,200,monthly_one,minimum,calendar_month,3500,28600.0,False,200.0,74,19,172700.0,144042.87,316742.87,16600.0,333342.87,blocking,87183,9253,0.731000158002844,e9d75a19f9955f883dc5fddb4a5af3fdf30d427a6677f6d144e103fd91e3aed5
legacy_25k,1000,200,monthly_one,minimum,calendar_month,3600,28700.0,False,200.0,74,19,172200.0,144542.87,316742.87,16600.0,333342.87,blocking,87183,9253,0.731000158002844,f0af1e57e822ffa6beedd56515fc7ac363a1da926d0367bc5a7d74e379af8361
legacy_25k,1000,200,monthly_one,minimum,calendar_month,3700,28800.0,False,200.0,74,19,171700.0,145042.87,316742.87,16600.0,333342.87,blocking,87183,9253,0.731000158002844,5572bd430d8cf02730aca722ed2e88e3eed1fac87cc2bb669eb2669a67f4a4b1
legacy_25k,1000,200,monthly_one,minimum,calendar_month,3800,28900.0,False,200.0,74,19,172200.0,144042.87,316242.87,16600.0,332842.87,blocking,87192,9253,0.731000158002844,cbab15531a61d7eb331e47fc1df9d11214621d109f4638e8316c752eb7449d87
legacy_25k,1000,200,monthly_one,minimum,calendar_month,3900,29000.0,False,200.0,74,19,171700.0,144542.87,316242.87,16600.0,332842.87,blocking,87192,9253,0.731000158002844,5e68e57cad2f88204a548f686172d761a9545c08b284e7341cbe5843b5a9001d
legacy_25k,1000,200,monthly_one,minimum,calendar_month,4000,29100.0,False,200.0,74,19,170700.0,145542.87,316242.87,16600.0,332842.87,blocking,87192,9253,0.731000158002844,ea1f63a754990a852f7ed86eb17b6b9ab452d25f06ec99c8413b83802e208558
legacy_25k,1000,200,monthly_one,minimum,calendar_month,4100,29200.0,False,200.0,74,19,168200.0,148042.87,316242.87,16600.0,332842.87,blocking,87192,9253,0.731000158002844,12911a5d2f1a968520dbf8f31b2bb8d658fb9a87180d33fbd25a7fef313d8fd2
legacy_25k,1000,200,monthly_one,minimum,calendar_month,4200,29300.0,False,200.0,74,19,168200.0,148042.87,316242.87,16600.0,332842.87,blocking,87192,9253,0.731000158002844,dc795ffcfb54841221bfa30e7719623ed4386dbd3456acbfbe1b3c17d0c4c1c7
legacy_25k,1000,200,monthly_one,minimum,calendar_month,4300,29400.0,False,200.0,74,19,165700.0,150542.87,316242.87,16600.0,332842.87,blocking,87192,9253,0.731000158002844,abc88f676f46a03e98b1752c5defba0864b2e8e854a6cacd98f0c617499192c4
legacy_25k,1000,200,monthly_one,minimum,calendar_month,4400,29500.0,False,200.0,74,19,163700.0,152042.87,315742.87,16600.0,332342.87,blocking,87192,9253,0.731000158002844,263d033d018bb8541e6f3e03d38e33e031f012039818c03dd09aaac0fdd78696
