product,initial_cash,monthly_funding,acquisition,withdrawal,cadence,headroom,reserve,strict_post_payout_balance,fee,accounts,alive,ongoing,terminal,total,contributions,ending_owner_cash,execution,copies,signals_executed,signal_participation,allocation_sha256,objective,tested_count,tested_reserve_min,tested_reserve_max,tied_best_reserves,within_one_percent_reserves,boundary_best
legacy_25k,1000,0,monthly_current_slot_replacements,minimum,weekly,0,25100.0,False,200.0,5,0,-1000.0,0,-1000.0,1000.0,0.0,blocking,505,290,0.022910412387422974,21b9a5ca1d658036fdbcd9f69168628e185d0fb33df7655b21d300b13916c264,ongoing,21,25100.0,40100.0,"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0, 27100.0, 28100.0, 29100.0, 30000.0, 30100.0, 31100.0, 31600.0, 31900.0, 32100.0, 33100.0, 34100.0, 35100.0, 37600.0, 40100.0]",[],True
legacy_25k,1000,0,monthly_current_slot_replacements,minimum,weekly,0,25100.0,False,200.0,5,0,-1000.0,0,-1000.0,1000.0,0.0,blocking,505,290,0.022910412387422974,21b9a5ca1d658036fdbcd9f69168628e185d0fb33df7655b21d300b13916c264,total,21,25100.0,40100.0,"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0, 27100.0, 28100.0, 29100.0, 30000.0, 30100.0, 31100.0, 31600.0, 31900.0, 32100.0, 33100.0, 34100.0, 35100.0, 37600.0, 40100.0]",[],True
legacy_25k,1000,0,monthly_one,maximum,calendar_month,1100,26200.0,False,200.0,75,3,93052.1,1500.0,94552.1,1000.0,95552.1,blocking,34587,8761,0.6921314583662506,cf530f5b46447532eafddfdfd46577a26c82f2969f73dccda0396b98efe5815c,ongoing,30,25100.0,40100.0,[26200.0],[26200.0],False
legacy_25k,1000,0,monthly_one,maximum,calendar_month,1100,26200.0,False,200.0,75,3,93052.1,1500.0,94552.1,1000.0,95552.1,blocking,34587,8761,0.6921314583662506,cf530f5b46447532eafddfdfd46577a26c82f2969f73dccda0396b98efe5815c,total,30,25100.0,40100.0,[26200.0],[26200.0],False
legacy_25k,1000,0,monthly_one,maximum,daily,2500,27600.0,False,200.0,64,2,148363.85,1500.0,149863.85,1000.0,150863.85,blocking,44741,8812,0.696160530889556,718f58a34a0f7c18ed3fd8f2f7d17e9d88c046f4b4d5b6d26a3502033d20e32b,ongoing,31,25100.0,40100.0,[27600.0],[27600.0],False
legacy_25k,1000,0,monthly_one,maximum,daily,2500,27600.0,False,200.0,64,2,148363.85,1500.0,149863.85,1000.0,150863.85,blocking,44741,8812,0.696160530889556,718f58a34a0f7c18ed3fd8f2f7d17e9d88c046f4b4d5b6d26a3502033d20e32b,total,31,25100.0,40100.0,[27600.0],[27600.0],False
legacy_25k,1000,0,monthly_one,maximum,weekly,2000,27100.0,False,200.0,72,1,151160.9,0,151160.9,1000.0,152160.9,blocking,46141,8723,0.6891294043292779,d80bf49e408590adcf89981a7e7dbd9118878a5a513c801c1818d4b7b7897c95,ongoing,26,25100.0,40100.0,[27100.0],[27100.0],False
legacy_25k,1000,0,monthly_one,maximum,weekly,2000,27100.0,False,200.0,72,1,151160.9,0,151160.9,1000.0,152160.9,blocking,46141,8723,0.6891294043292779,d80bf49e408590adcf89981a7e7dbd9118878a5a513c801c1818d4b7b7897c95,total,26,25100.0,40100.0,[27100.0],[27100.0],False
legacy_25k,1000,0,monthly_one,minimum,calendar_month,0,25100.0,False,200.0,74,10,104700.0,52612.63,157312.63,1000.0,158312.63,blocking,50941,9068,0.7163848949281088,a6cb14464ec707da191c5e4cca139e3e424689bf4f6d1ef65a8004c0df253e96,ongoing,21,25100.0,40100.0,"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]","[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]",True
legacy_25k,1000,0,monthly_one,minimum,calendar_month,0,25100.0,False,200.0,74,10,104700.0,52612.63,157312.63,1000.0,158312.63,blocking,50941,9068,0.7163848949281088,a6cb14464ec707da191c5e4cca139e3e424689bf4f6d1ef65a8004c0df253e96,total,21,25100.0,40100.0,"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]","[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]",True
legacy_25k,1000,0,monthly_one,minimum,daily,2000,27100.0,False,200.0,68,3,135900.0,0,135900.0,1000.0,136900.0,blocking,47782,8836,0.6980565650181704,764543e8264dc88c0379b93a1e45b8da07503e387feb41d08b91e31215a23e65,ongoing,31,25100.0,40100.0,[27100.0],[27100.0],False
legacy_25k,1000,0,monthly_one,minimum,daily,2000,27100.0,False,200.0,68,3,135900.0,0,135900.0,1000.0,136900.0,blocking,47782,8836,0.6980565650181704,764543e8264dc88c0379b93a1e45b8da07503e387feb41d08b91e31215a23e65,total,31,25100.0,40100.0,[27100.0],[27100.0],False
legacy_25k,1000,0,monthly_one,minimum,weekly,1900,27000.0,False,200.0,68,3,200400.0,0,200400.0,1000.0,201400.0,blocking,59766,8983,0.709669774055933,0f9d4e159b4d71c2d66a61b6f769c75a4f8e170a028a86ead4e2b148658f0bbb,ongoing,31,25100.0,40100.0,[27000.0],[27000.0],False
legacy_25k,1000,0,monthly_one,minimum,weekly,1900,27000.0,False,200.0,68,3,200400.0,0,200400.0,1000.0,201400.0,blocking,59766,8983,0.709669774055933,0f9d4e159b4d71c2d66a61b6f769c75a4f8e170a028a86ead4e2b148658f0bbb,total,31,25100.0,40100.0,[27000.0],[27000.0],False
legacy_25k,1000,0,weekly_one,maximum,calendar_month,0,25100.0,False,200.0,5,0,-1000.0,0,-1000.0,1000.0,0.0,blocking,1074,272,0.02148838679096224,99683dce8120a5379daeeedca2963835de2e32e7ba6d29a6a8538c285760cbe2,ongoing,21,25100.0,40100.0,"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0, 27100.0, 28100.0, 29100.0, 30000.0, 30100.0, 31100.0, 31600.0, 31900.0, 32100.0, 33100.0, 34100.0, 35100.0, 37600.0, 40100.0]",[],True
legacy_25k,1000,0,weekly_one,maximum,calendar_month,0,25100.0,False,200.0,5,0,-1000.0,0,-1000.0,1000.0,0.0,blocking,1074,272,0.02148838679096224,99683dce8120a5379daeeedca2963835de2e32e7ba6d29a6a8538c285760cbe2,total,21,25100.0,40100.0,"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0, 27100.0, 28100.0, 29100.0, 30000.0, 30100.0, 31100.0, 31600.0, 31900.0, 32100.0, 33100.0, 34100.0, 35100.0, 37600.0, 40100.0]",[],True
legacy_25k,1000,0,weekly_one,maximum,daily,0,25100.0,False,200.0,5,0,-1000.0,0,-1000.0,1000.0,0.0,blocking,1074,272,0.02148838679096224,99683dce8120a5379daeeedca2963835de2e32e7ba6d29a6a8538c285760cbe2,ongoing,21,25100.0,40100.0,"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0, 27100.0, 28100.0, 29100.0, 30000.0, 30100.0, 31100.0, 31600.0, 31900.0, 32100.0, 33100.0, 34100.0, 35100.0, 37600.0, 40100.0]",[],True
legacy_25k,1000,0,weekly_one,maximum,daily,0,25100.0,False,200.0,5,0,-1000.0,0,-1000.0,1000.0,0.0,blocking,1074,272,0.02148838679096224,99683dce8120a5379daeeedca2963835de2e32e7ba6d29a6a8538c285760cbe2,total,21,25100.0,40100.0,"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0, 27100.0, 28100.0, 29100.0, 30000.0, 30100.0, 31100.0, 31600.0, 31900.0, 32100.0, 33100.0, 34100.0, 35100.0, 37600.0, 40100.0]",[],True
legacy_25k,1000,0,weekly_one,maximum,weekly,0,25100.0,False,200.0,5,0,-1000.0,0,-1000.0,1000.0,0.0,blocking,1074,272,0.02148838679096224,99683dce8120a5379daeeedca2963835de2e32e7ba6d29a6a8538c285760cbe2,ongoing,21,25100.0,40100.0,"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0, 27100.0, 28100.0, 29100.0, 30000.0, 30100.0, 31100.0, 31600.0, 31900.0, 32100.0, 33100.0, 34100.0, 35100.0, 37600.0, 40100.0]",[],True
legacy_25k,1000,0,weekly_one,maximum,weekly,0,25100.0,False,200.0,5,0,-1000.0,0,-1000.0,1000.0,0.0,blocking,1074,272,0.02148838679096224,99683dce8120a5379daeeedca2963835de2e32e7ba6d29a6a8538c285760cbe2,total,21,25100.0,40100.0,"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0, 27100.0, 28100.0, 29100.0, 30000.0, 30100.0, 31100.0, 31600.0, 31900.0, 32100.0, 33100.0, 34100.0, 35100.0, 37600.0, 40100.0]",[],True
legacy_25k,1000,0,weekly_one,minimum,calendar_month,0,25100.0,False,200.0,5,0,-1000.0,0,-1000.0,1000.0,0.0,blocking,1074,272,0.02148838679096224,99683dce8120a5379daeeedca2963835de2e32e7ba6d29a6a8538c285760cbe2,ongoing,21,25100.0,40100.0,"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0, 27100.0, 28100.0, 29100.0, 30000.0, 30100.0, 31100.0, 31600.0, 31900.0, 32100.0, 33100.0, 34100.0, 35100.0, 37600.0, 40100.0]",[],True
legacy_25k,1000,0,weekly_one,minimum,calendar_month,0,25100.0,False,200.0,5,0,-1000.0,0,-1000.0,1000.0,0.0,blocking,1074,272,0.02148838679096224,99683dce8120a5379daeeedca2963835de2e32e7ba6d29a6a8538c285760cbe2,total,21,25100.0,40100.0,"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0, 27100.0, 28100.0, 29100.0, 30000.0, 30100.0, 31100.0, 31600.0, 31900.0, 32100.0, 33100.0, 34100.0, 35100.0, 37600.0, 40100.0]",[],True
legacy_25k,1000,0,weekly_one,minimum,daily,0,25100.0,False,200.0,5,0,-1000.0,0,-1000.0,1000.0,0.0,blocking,1074,272,0.02148838679096224,99683dce8120a5379daeeedca2963835de2e32e7ba6d29a6a8538c285760cbe2,ongoing,21,25100.0,40100.0,"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0, 27100.0, 28100.0, 29100.0, 30000.0, 30100.0, 31100.0, 31600.0, 31900.0, 32100.0, 33100.0, 34100.0, 35100.0, 37600.0, 40100.0]",[],True
legacy_25k,1000,0,weekly_one,minimum,daily,0,25100.0,False,200.0,5,0,-1000.0,0,-1000.0,1000.0,0.0,blocking,1074,272,0.02148838679096224,99683dce8120a5379daeeedca2963835de2e32e7ba6d29a6a8538c285760cbe2,total,21,25100.0,40100.0,"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0, 27100.0, 28100.0, 29100.0, 30000.0, 30100.0, 31100.0, 31600.0, 31900.0, 32100.0, 33100.0, 34100.0, 35100.0, 37600.0, 40100.0]",[],True
legacy_25k,1000,0,weekly_one,minimum,weekly,0,25100.0,False,200.0,5,0,-1000.0,0,-1000.0,1000.0,0.0,blocking,1074,272,0.02148838679096224,99683dce8120a5379daeeedca2963835de2e32e7ba6d29a6a8538c285760cbe2,ongoing,21,25100.0,40100.0,"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0, 27100.0, 28100.0, 29100.0, 30000.0, 30100.0, 31100.0, 31600.0, 31900.0, 32100.0, 33100.0, 34100.0, 35100.0, 37600.0, 40100.0]",[],True
legacy_25k,1000,0,weekly_one,minimum,weekly,0,25100.0,False,200.0,5,0,-1000.0,0,-1000.0,1000.0,0.0,blocking,1074,272,0.02148838679096224,99683dce8120a5379daeeedca2963835de2e32e7ba6d29a6a8538c285760cbe2,total,21,25100.0,40100.0,"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0, 27100.0, 28100.0, 29100.0, 30000.0, 30100.0, 31100.0, 31600.0, 31900.0, 32100.0, 33100.0, 34100.0, 35100.0, 37600.0, 40100.0]",[],True
legacy_25k,1000,200,monthly_current_slot_replacements,maximum,calendar_month,700,25800.0,False,200.0,285,20,510942.9,30000.0,540942.9,16600.0,557542.9,blocking,159273,9283,0.7333702006636119,ceff937f1817ae4b7f6ab9f333deed0c1b7518c2c73ff0fb1da2ecf083f69b6f,ongoing,35,25100.0,40100.0,[25800.0],"[25700.0, 25800.0, 25900.0, 26000.0]",False
legacy_25k,1000,200,monthly_current_slot_replacements,maximum,calendar_month,700,25800.0,False,200.0,285,20,510942.9,30000.0,540942.9,16600.0,557542.9,blocking,159273,9283,0.7333702006636119,ceff937f1817ae4b7f6ab9f333deed0c1b7518c2c73ff0fb1da2ecf083f69b6f,total,35,25100.0,40100.0,[25800.0],"[25700.0, 25800.0, 25900.0, 26000.0]",False
legacy_25k,1000,200,monthly_current_slot_replacements,maximum,daily,0,25100.0,False,200.0,569,20,624674.85,0,624674.85,16600.0,641274.85,blocking,158893,9259,0.7314741665349976,f86fb182b8a1ef4061e87cfd60b41ab26067f7760b5cff609962a453461d173d,ongoing,21,25100.0,40100.0,[25100.0],"[25100.0, 25200.0, 25300.0]",True
legacy_25k,1000,200,monthly_current_slot_replacements,maximum,daily,0,25100.0,False,200.0,569,20,624674.85,0,624674.85,16600.0,641274.85,blocking,158893,9259,0.7314741665349976,f86fb182b8a1ef4061e87cfd60b41ab26067f7760b5cff609962a453461d173d,total,21,25100.0,40100.0,[25100.0],"[25100.0, 25200.0, 25300.0]",True
legacy_25k,1000,200,monthly_current_slot_replacements,maximum,weekly,0,25100.0,False,200.0,531,20,665420.55,0,665420.55,16600.0,682020.55,blocking,158970,9263,0.7317901722231,f94f55a133a46555cc37d5e5d464fc41904c06c6538c48e6341e3921ebf3dd8c,ongoing,30,25100.0,40100.0,[25100.0],"[25100.0, 25200.0, 25300.0]",True
legacy_25k,1000,200,monthly_current_slot_replacements,maximum,weekly,0,25100.0,False,200.0,531,20,665420.55,0,665420.55,16600.0,682020.55,blocking,158970,9263,0.7317901722231,f94f55a133a46555cc37d5e5d464fc41904c06c6538c48e6341e3921ebf3dd8c,total,30,25100.0,40100.0,[25100.0],"[25100.0, 25200.0, 25300.0]",True
legacy_25k,1000,200,monthly_current_slot_replacements,minimum,calendar_month,0,25100.0,False,200.0,185,20,356000.0,153740.8,509740.8,16600.0,526340.8,blocking,156315,9295,0.734318217727919,2f210dce75ca240a4192c9083983bbc35d89cac859216920ac0749f56cd96356,ongoing,21,25100.0,40100.0,"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]","[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]",True
legacy_25k,1000,200,monthly_current_slot_replacements,minimum,calendar_month,0,25100.0,False,200.0,185,20,356000.0,153740.8,509740.8,16600.0,526340.8,blocking,156315,9295,0.734318217727919,2f210dce75ca240a4192c9083983bbc35d89cac859216920ac0749f56cd96356,total,21,25100.0,40100.0,"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]","[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]",True
legacy_25k,1000,200,monthly_current_slot_replacements,minimum,daily,0,25100.0,False,200.0,329,20,467700.0,0,467700.0,16600.0,484300.0,blocking,159452,9286,0.7336072049296888,a490e4b65134cfde98bb7683d305fb0332534fd12a1e2a8b77e7102abc76c66f,ongoing,21,25100.0,40100.0,"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]","[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]",True
legacy_25k,1000,200,monthly_current_slot_replacements,minimum,daily,0,25100.0,False,200.0,329,20,467700.0,0,467700.0,16600.0,484300.0,blocking,159452,9286,0.7336072049296888,a490e4b65134cfde98bb7683d305fb0332534fd12a1e2a8b77e7102abc76c66f,total,21,25100.0,40100.0,"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]","[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]",True
legacy_25k,1000,200,monthly_current_slot_replacements,minimum,weekly,0,25100.0,False,200.0,248,20,462900.0,0,462900.0,16600.0,479500.0,blocking,159513,9290,0.7339232106177911,d111a377a4ea3fcdd68dd5f1001817992ec41317edf8e183a179fed3d5b1babc,ongoing,21,25100.0,40100.0,"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]","[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]",True
legacy_25k,1000,200,monthly_current_slot_replacements,minimum,weekly,0,25100.0,False,200.0,248,20,462900.0,0,462900.0,16600.0,479500.0,blocking,159513,9290,0.7339232106177911,d111a377a4ea3fcdd68dd5f1001817992ec41317edf8e183a179fed3d5b1babc,total,21,25100.0,40100.0,"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]","[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]",True
legacy_25k,1000,200,monthly_one,maximum,calendar_month,3600,28700.0,False,200.0,74,3,234927.3,1500.0,236427.3,16600.0,253027.3,blocking,79583,9218,0.7282351082319481,3aa9a29709abedc5a6bc72b872f1f5a62e5b03da4ef2a034425772d676404824,ongoing,35,25100.0,40100.0,[28700.0],"[28700.0, 28900.0]",False
legacy_25k,1000,200,monthly_one,maximum,calendar_month,5900,31000.0,False,200.0,74,19,210504.95,104737.92,315242.87,16600.0,331842.87,blocking,87192,9253,0.731000158002844,dc888c1bb845361141d753dd5127549ea19f6951c444b4c85b94d08220bd784b,total,35,25100.0,40100.0,"[31000.0, 31100.0, 31200.0]","[31000.0, 31100.0, 31200.0]",False
legacy_25k,1000,200,monthly_one,maximum,daily,4400,29500.0,False,200.0,74,3,229009.6,3000.0,232009.6,16600.0,248609.6,blocking,79852,9208,0.7274450940116922,29604a5950f251501c00eaa575c9d2683ff2ff6314b9036aceb1ed8ac03ac6d4,ongoing,40,25100.0,40100.0,[29500.0],[29500.0],False
legacy_25k,1000,200,monthly_one,maximum,daily,6200,31300.0,False,200.0,74,19,213470.7,102591.72,316062.42,16600.0,332662.42,blocking,87192,9253,0.731000158002844,00b862e571549041828227f007a5943e68d2c21e6337e5650b3e1672dcf06a23,total,40,25100.0,40100.0,[31300.0],"[31300.0, 31400.0, 31500.0, 31600.0, 31700.0, 31800.0, 31900.0, 32000.0, 32100.0, 33100.0]",False
legacy_25k,1000,200,monthly_one,maximum,weekly,4000,29100.0,False,200.0,74,3,236917.35,3000.0,239917.35,16600.0,256517.35,blocking,79810,9207,0.7273660925896667,501a1fe9cd6d132b8cb0dd6bc04883b573df4ea6411a076d68b4f406e2ab916c,ongoing,33,25100.0,40100.0,[29100.0],"[29100.0, 29200.0]",False
legacy_25k,1000,200,monthly_one,maximum,weekly,6200,31300.0,False,200.0,74,19,234073.1,81989.32,316062.42,16600.0,332662.42,blocking,87192,9253,0.731000158002844,a6a1ff09fdee5358e36164fc22c7dbf574bfe33c94f9abf913116d3010f0e0ad,total,33,25100.0,40100.0,[31300.0],"[31300.0, 31400.0, 31500.0, 31600.0, 31700.0, 31800.0, 31900.0, 32000.0, 32100.0, 33100.0]",False
legacy_25k,1000,200,monthly_one,minimum,calendar_month,3500,28600.0,False,200.0,74,19,172700.0,144042.87,316742.87,16600.0,333342.87,blocking,87183,9253,0.731000158002844,e9d75a19f9955f883dc5fddb4a5af3fdf30d427a6677f6d144e103fd91e3aed5,ongoing,31,25100.0,40100.0,[28600.0],"[28600.0, 28700.0, 28800.0, 28900.0, 29000.0]",False
legacy_25k,1000,200,monthly_one,minimum,calendar_month,3500,28600.0,False,200.0,74,19,172700.0,144042.87,316742.87,16600.0,333342.87,blocking,87183,9253,0.731000158002844,e9d75a19f9955f883dc5fddb4a5af3fdf30d427a6677f6d144e103fd91e3aed5,total,31,25100.0,40100.0,"[28600.0, 28700.0, 28800.0]","[28600.0, 28700.0, 28800.0, 28900.0, 29000.0, 29100.0, 29200.0, 29300.0, 29400.0, 29500.0, 29600.0, 30000.0, 30100.0, 31100.0, 31600.0, 31900.0, 32100.0, 33100.0, 34100.0]",False
legacy_25k,1000,200,monthly_one,minimum,daily,4400,29500.0,False,200.0,74,3,228200.0,1500.0,229700.0,16600.0,246300.0,blocking,79906,9215,0.7279981039658714,ed39da3f3cf99b3c543465e6e826f0a65d25557898aa3e7f6a778cd2da1006e4,ongoing,35,25100.0,40100.0,[29500.0],"[29500.0, 29600.0]",False
legacy_25k,1000,200,monthly_one,minimum,daily,4400,29500.0,False,200.0,74,3,228200.0,1500.0,229700.0,16600.0,246300.0,blocking,79906,9215,0.7279981039658714,ed39da3f3cf99b3c543465e6e826f0a65d25557898aa3e7f6a778cd2da1006e4,total,35,25100.0,40100.0,[29500.0],"[29500.0, 29600.0]",False
legacy_25k,1000,200,monthly_one,minimum,weekly,4000,29100.0,False,200.0,74,4,222700.0,1500.0,224200.0,16600.0,240800.0,blocking,80448,9253,0.731000158002844,0eddea654802ad88903e9a90852107da585171000874aab9eeecfd15507c06c0,ongoing,31,25100.0,40100.0,[29100.0],[29100.0],False
legacy_25k,1000,200,monthly_one,minimum,weekly,4000,29100.0,False,200.0,74,4,222700.0,1500.0,224200.0,16600.0,240800.0,blocking,80448,9253,0.731000158002844,0eddea654802ad88903e9a90852107da585171000874aab9eeecfd15507c06c0,total,31,25100.0,40100.0,[29100.0],[29100.0],False
legacy_25k,1000,200,weekly_one,maximum,calendar_month,3600,28700.0,False,200.0,90,10,334150.65,7500.0,341650.65,16600.0,358250.65,blocking,97720,9016,0.7122768209827777,364a261e6b1a778bfa74fce57eeec90aa30e7de138225709eb5667fd55ca152b,ongoing,35,25100.0,40100.0,[28700.0],[28700.0],False
