at,account_id,trade_key,entry_at,equity_before,floor_before,mae,mfe,gross_pnl,adverse_equity,equity_after,floor_after,alive_after,death_equity
2026-03-02T03:30:00,4,RR1.00:2-3:555:2093,2026-03-02T02:50:40,1798.9,100.0,-17.0,229.5,184.0,1781.9,1981.85,100.0,True,
2026-03-02T03:30:00,5,RR1.00:2-3:555:2093,2026-03-02T02:50:40,2001.5,100.0,-17.0,229.5,184.0,1984.5,2184.45,100.0,True,
2026-03-02T03:30:00,25,RR1.00:2-3:555:2093,2026-03-02T02:50:40,1931.05,100.0,-17.0,229.5,184.0,1914.05,2114.0,100.0,True,
2026-03-02T03:30:00,26,RR1.00:2-3:555:2093,2026-03-02T02:50:40,1931.05,100.0,-17.0,229.5,184.0,1914.05,2114.0,100.0,True,
2026-03-02T03:30:00,28,RR1.00:2-3:555:2093,2026-03-02T02:50:40,1919.75,100.0,-17.0,229.5,184.0,1902.75,2102.7,100.0,True,
2026-03-02T03:30:00,29,RR1.00:2-3:555:2093,2026-03-02T02:50:40,1919.75,100.0,-17.0,229.5,184.0,1902.75,2102.7,100.0,True,
2026-03-02T03:30:00,30,RR1.00:2-3:555:2093,2026-03-02T02:50:40,1919.75,100.0,-17.0,229.5,184.0,1902.75,2102.7,100.0,True,
2026-03-02T03:30:00,31,RR1.00:2-3:555:2093,2026-03-02T02:50:40,1919.75,100.0,-17.0,229.5,184.0,1902.75,2102.7,100.0,True,
2026-03-02T03:30:00,32,RR1.00:2-3:555:2093,2026-03-02T02:50:40,1919.75,100.0,-17.0,229.5,184.0,1902.75,2102.7,100.0,True,
2026-03-02T03:30:00,33,RR1.00:2-3:555:2093,2026-03-02T02:50:40,1919.75,100.0,-17.0,229.5,184.0,1902.75,2102.7,100.0,True,
2026-03-02T03:30:00,34,RR1.00:2-3:555:2093,2026-03-02T02:50:40,1919.75,100.0,-17.0,229.5,184.0,1902.75,2102.7,100.0,True,
2026-03-02T03:30:00,35,RR1.00:2-3:555:2093,2026-03-02T02:50:40,1919.75,100.0,-17.0,229.5,184.0,1902.75,2102.7,100.0,True,
2026-03-02T03:30:00,36,RR1.00:2-3:555:2093,2026-03-02T02:50:40,1919.75,100.0,-17.0,229.5,184.0,1902.75,2102.7,100.0,True,
2026-03-02T03:30:00,37,RR1.00:2-3:555:2093,2026-03-02T02:50:40,1919.75,100.0,-17.0,229.5,184.0,1902.75,2102.7,100.0,True,
2026-03-02T03:30:00,38,RR1.00:2-3:555:2093,2026-03-02T02:50:40,1919.75,100.0,-17.0,229.5,184.0,1902.75,2102.7,100.0,True,
2026-03-02T03:30:00,39,RR1.00:2-3:555:2093,2026-03-02T02:50:40,1919.75,100.0,-17.0,229.5,184.0,1902.75,2102.7,100.0,True,
2026-03-02T03:30:00,41,RR1.00:2-3:555:2093,2026-03-02T02:50:40,1968.6,100.0,-17.0,229.5,184.0,1951.6,2151.55,100.0,True,
2026-03-02T03:30:00,43,RR1.00:2-3:555:2093,2026-03-02T02:50:40,2135.75,100.0,-17.0,229.5,184.0,2118.75,2318.7,100.0,True,
2026-03-02T03:30:00,44,RR1.00:2-3:555:2093,2026-03-02T02:50:40,2135.75,100.0,-17.0,229.5,184.0,2118.75,2318.7,100.0,True,
2026-03-02T03:30:00,45,RR1.00:2-3:555:2093,2026-03-02T02:50:40,2135.75,100.0,-17.0,229.5,184.0,2118.75,2318.7,100.0,True,
2026-03-02T11:30:00,4,RR1.00:10-11:584:2112,2026-03-02T10:40:40,1981.85,100.0,-24.0,193.0,165.5,1957.85,2146.3,100.0,True,
2026-03-02T11:30:00,5,RR1.00:10-11:584:2112,2026-03-02T10:40:40,2184.45,100.0,-24.0,193.0,165.5,2160.45,2348.9,100.0,True,
2026-03-02T11:30:00,25,RR1.00:10-11:584:2112,2026-03-02T10:40:40,2114.0,100.0,-24.0,193.0,165.5,2090.0,2278.45,100.0,True,
2026-03-02T11:30:00,26,RR1.00:10-11:584:2112,2026-03-02T10:40:40,2114.0,100.0,-24.0,193.0,165.5,2090.0,2278.45,100.0,True,
2026-03-02T11:30:00,28,RR1.00:10-11:584:2112,2026-03-02T10:40:40,2102.7,100.0,-24.0,193.0,165.5,2078.7,2267.15,100.0,True,
2026-03-02T11:30:00,29,RR1.00:10-11:584:2112,2026-03-02T10:40:40,2102.7,100.0,-24.0,193.0,165.5,2078.7,2267.15,100.0,True,
2026-03-02T11:30:00,30,RR1.00:10-11:584:2112,2026-03-02T10:40:40,2102.7,100.0,-24.0,193.0,165.5,2078.7,2267.15,100.0,True,
2026-03-02T11:30:00,31,RR1.00:10-11:584:2112,2026-03-02T10:40:40,2102.7,100.0,-24.0,193.0,165.5,2078.7,2267.15,100.0,True,
2026-03-02T11:30:00,32,RR1.00:10-11:584:2112,2026-03-02T10:40:40,2102.7,100.0,-24.0,193.0,165.5,2078.7,2267.15,100.0,True,
2026-03-02T11:30:00,33,RR1.00:10-11:584:2112,2026-03-02T10:40:40,2102.7,100.0,-24.0,193.0,165.5,2078.7,2267.15,100.0,True,
2026-03-02T11:30:00,34,RR1.00:10-11:584:2112,2026-03-02T10:40:40,2102.7,100.0,-24.0,193.0,165.5,2078.7,2267.15,100.0,True,
2026-03-02T11:30:00,35,RR1.00:10-11:584:2112,2026-03-02T10:40:40,2102.7,100.0,-24.0,193.0,165.5,2078.7,2267.15,100.0,True,
2026-03-02T11:30:00,36,RR1.00:10-11:584:2112,2026-03-02T10:40:40,2102.7,100.0,-24.0,193.0,165.5,2078.7,2267.15,100.0,True,
2026-03-02T11:30:00,37,RR1.00:10-11:584:2112,2026-03-02T10:40:40,2102.7,100.0,-24.0,193.0,165.5,2078.7,2267.15,100.0,True,
2026-03-02T11:30:00,38,RR1.00:10-11:584:2112,2026-03-02T10:40:40,2102.7,100.0,-24.0,193.0,165.5,2078.7,2267.15,100.0,True,
2026-03-02T11:30:00,39,RR1.00:10-11:584:2112,2026-03-02T10:40:40,2102.7,100.0,-24.0,193.0,165.5,2078.7,2267.15,100.0,True,
2026-03-02T11:30:00,41,RR1.00:10-11:584:2112,2026-03-02T10:40:40,2151.55,100.0,-24.0,193.0,165.5,2127.55,2316.0,100.0,True,
2026-03-02T11:30:00,43,RR1.00:10-11:584:2112,2026-03-02T10:40:40,2318.7,100.0,-24.0,193.0,165.5,2294.7,2483.15,100.0,True,
