at,account_id,cohort_month,requested_usd,allowed_usd,balance_usd,blocked_by,blockers
2020-02-01 00:00:00,1,2020-01,500.0,0.0,25366.95,minimum_balance,minimum_balance|consistency
2020-03-01 00:00:00,1,2020-01,1000.0,0.0,24964.9,minimum_balance,minimum_balance|consistency
2020-03-01 00:00:00,2,2020-02,500.0,0.0,24597.95,minimum_balance,minimum_balance|consistency
2020-05-01 00:00:00,4,2020-04,500.0,0.0,26031.55,minimum_balance,minimum_balance|consistency
2020-06-01 00:00:00,5,2020-05,500.0,0.0,26391.5,minimum_balance,minimum_balance|consistency
2020-07-01 00:00:00,4,2020-04,500.0,0.0,25761.55,minimum_balance,minimum_balance|consistency
2020-07-01 00:00:00,5,2020-05,1000.0,0.0,25730.0,minimum_balance,minimum_balance|consistency
2020-07-01 00:00:00,6,2020-06,500.0,0.0,24338.5,minimum_balance,minimum_balance|consistency
2020-08-01 00:00:00,4,2020-04,1000.0,0.0,26310.65,minimum_balance,minimum_balance
2020-08-01 00:00:00,5,2020-05,1500.0,0.0,26279.1,minimum_balance,minimum_balance|consistency
2020-08-01 00:00:00,6,2020-06,1000.0,0.0,24887.6,minimum_balance,minimum_balance|consistency
2020-08-01 00:00:00,7,2020-07,500.0,0.0,25549.1,minimum_balance,minimum_balance|consistency
2020-09-01 00:00:00,5,2020-05,2000.0,0.0,26607.2,consistency,consistency
2020-09-01 00:00:00,6,2020-06,1500.0,0.0,25215.7,minimum_balance,minimum_balance|consistency
2020-09-01 00:00:00,7,2020-07,1000.0,0.0,25877.2,minimum_balance,minimum_balance|consistency
2020-09-01 00:00:00,8,2020-08,500.0,0.0,25328.1,minimum_balance,minimum_balance|consistency
2020-10-01 00:00:00,4,2020-04,1500.0,0.0,26416.2,minimum_balance,minimum_balance|consistency
2020-10-01 00:00:00,5,2020-05,2500.0,0.0,26884.65,consistency,consistency
2020-10-01 00:00:00,6,2020-06,2000.0,0.0,25493.15,minimum_balance,minimum_balance|consistency
2020-10-01 00:00:00,7,2020-07,1500.0,0.0,26154.65,minimum_balance,minimum_balance|consistency
2020-10-01 00:00:00,8,2020-08,1000.0,0.0,25605.55,minimum_balance,minimum_balance|consistency
2020-10-01 00:00:00,9,2020-09,500.0,0.0,25277.45,minimum_balance,minimum_balance|consistency
2020-11-01 00:00:00,4,2020-04,2000.0,0.0,26569.65,minimum_balance,minimum_balance|consistency
