at,account_id,cohort_month,requested_usd,allowed_usd,balance_usd,blocked_by,blockers
2020-10-01 00:00:00,4,2020-04,225.7,225.7,31425.7,minimum_payout,minimum_payout
2020-11-01 00:00:00,4,2020-04,320.15,320.15,31520.15,minimum_payout,minimum_payout
2021-03-01 00:00:00,4,2020-04,175.55,175.55,31375.55,minimum_payout,minimum_payout
2021-12-01 00:00:00,8,2020-08,489.15,489.15,31689.15,minimum_payout,minimum_payout
2022-01-01 00:00:00,8,2020-08,23.5,23.5,31223.5,minimum_payout,minimum_payout
2022-02-01 00:00:00,22,2021-10,312.3,312.3,31512.3,minimum_payout,minimum_payout
2022-04-01 00:00:00,1,2020-01,6.55,6.55,31206.55,minimum_payout,minimum_payout
2022-06-01 00:00:00,1,2020-01,200.85,200.85,31400.85,minimum_payout,minimum_payout
2022-06-01 00:00:00,3,2020-03,154.75,154.75,31354.75,minimum_payout,minimum_payout
2022-09-01 00:00:00,1,2020-01,253.35,253.35,31453.35,minimum_payout,minimum_payout
2022-09-01 00:00:00,3,2020-03,207.25,207.25,31407.25,minimum_payout,minimum_payout
2022-09-01 00:00:00,4,2020-04,17.85,17.85,31217.85,minimum_payout,minimum_payout
2022-10-01 00:00:00,1,2020-01,106.85,106.85,31306.85,minimum_payout,minimum_payout
2022-10-01 00:00:00,3,2020-03,60.75,60.75,31260.75,minimum_payout,minimum_payout
2022-11-01 00:00:00,1,2020-01,68.95,68.95,31268.95,minimum_payout,minimum_payout
2022-11-01 00:00:00,3,2020-03,22.85,22.85,31222.85,minimum_payout,minimum_payout
2022-11-01 00:00:00,4,2020-04,193.1,193.1,31393.1,minimum_payout,minimum_payout
2022-11-01 00:00:00,8,2020-08,193.1,193.1,31393.1,minimum_payout,minimum_payout
2022-11-01 00:00:00,22,2021-10,193.1,193.1,31393.1,minimum_payout,minimum_payout
2023-05-01 00:00:00,1,2020-01,269.9,269.9,31469.9,minimum_payout,minimum_payout
2023-05-01 00:00:00,3,2020-03,223.8,223.8,31423.8,minimum_payout,minimum_payout
2023-07-01 00:00:00,4,2020-04,239.7,239.7,31439.7,minimum_payout,minimum_payout
2023-07-01 00:00:00,8,2020-08,239.7,239.7,31439.7,minimum_payout,minimum_payout
2023-07-01 00:00:00,22,2021-10,239.7,239.7,31439.7,minimum_payout,minimum_payout
2024-02-01 00:00:00,4,2020-04,36.45,36.45,31236.45,minimum_payout,minimum_payout
2024-02-01 00:00:00,8,2020-08,36.45,36.45,31236.45,minimum_payout,minimum_payout
2024-02-01 00:00:00,22,2021-10,36.45,36.45,31236.45,minimum_payout,minimum_payout
2024-09-01 00:00:00,48,2023-12,1148.2,0.0,32348.2,consistency,consistency
2024-10-01 00:00:00,48,2023-12,272.15,0.0,31472.15,consistency,consistency
2024-10-01 00:00:00,53,2024-05,307.6,307.6,31507.6,minimum_payout,minimum_payout
2024-11-01 00:00:00,1,2020-01,465.7,465.7,31665.7,minimum_payout,minimum_payout
2024-11-01 00:00:00,48,2023-12,1050.35,0.0,32250.35,consistency,consistency
2024-11-01 00:00:00,49,2024-01,465.7,465.7,31665.7,minimum_payout,minimum_payout
2025-01-01 00:00:00,49,2024-01,305.5,305.5,31505.5,minimum_payout,minimum_payout
