at,alive,spares,subscriptions,awaiting_activation,in_flight,shortfall,pending_replacements,cash_usd
2020-01-01T00:00:00,0,0,1,0,1,1,0,967.0
2020-01-02T00:00:00,0,0,2,0,2,0,0,934.0
2020-01-03T00:00:00,0,0,3,0,3,0,0,901.0
2020-01-04T00:00:00,0,0,4,0,4,0,0,868.0
2020-01-05T00:00:00,0,0,5,0,5,0,0,835.0
2020-01-06T00:00:00,0,0,6,0,6,0,0,802.0
2020-01-07T00:00:00,0,0,7,0,7,0,0,769.0
2020-01-08T00:00:00,0,0,8,0,8,0,0,736.0
2020-01-09T00:00:00,0,0,9,0,9,0,0,703.0
2020-01-10T00:00:00,0,0,10,0,10,0,0,670.0
2020-01-11T00:00:00,0,0,10,0,10,0,0,670.0
2020-01-12T00:00:00,0,0,10,0,10,0,0,670.0
2020-01-13T00:00:00,0,0,10,0,10,0,0,670.0
2020-01-14T00:00:00,0,0,10,0,10,0,0,670.0
2020-01-15T00:00:00,0,0,10,0,10,0,0,670.0
2020-01-16T00:00:00,0,0,10,0,10,0,0,670.0
2020-01-17T00:00:00,0,0,10,0,10,0,0,670.0
2020-01-18T00:00:00,0,0,10,0,10,0,0,670.0
2020-01-19T00:00:00,0,0,10,0,10,0,0,670.0
2020-01-20T00:00:00,0,0,10,0,10,0,0,670.0
2020-01-21T00:00:00,0,0,10,0,10,0,0,670.0
2020-01-22T00:00:00,0,0,10,0,10,0,0,670.0
2020-01-23T00:00:00,0,0,10,0,10,0,0,670.0
2020-01-24T00:00:00,0,0,10,0,10,0,0,670.0
2020-01-25T00:00:00,0,0,10,0,10,0,0,670.0
2020-01-26T00:00:00,0,0,10,0,10,0,0,670.0
2020-01-27T00:00:00,0,0,10,0,10,0,0,670.0
2020-01-28T00:00:00,0,0,10,0,10,0,0,670.0
2020-01-29T00:00:00,0,0,10,0,10,0,0,670.0
2020-01-30T00:00:00,0,0,10,0,10,0,0,670.0
2020-01-31T00:00:00,0,0,10,0,10,0,0,670.0
2020-02-01T00:00:00,0,0,10,0,10,1,0,837.0
2020-02-02T00:00:00,0,0,10,0,10,0,0,804.0
2020-02-03T00:00:00,0,0,10,0,10,0,0,771.0
2020-02-04T00:00:00,0,0,10,0,10,0,0,738.0
2020-02-05T00:00:00,0,0,10,0,10,0,0,705.0
2020-02-06T00:00:00,0,0,10,0,10,0,0,672.0
2020-02-07T00:00:00,0,2,8,0,8,0,0,389.0
2020-02-08T00:00:00,0,2,8,0,8,0,0,356.0
2020-02-09T00:00:00,0,2,8,0,8,0,0,323.0
2020-02-10T00:00:00,0,2,8,0,8,0,0,290.0
2020-02-11T00:00:00,0,2,8,0,8,0,0,290.0
2020-02-12T00:00:00,0,2,8,0,8,0,0,290.0
2020-02-13T00:00:00,0,2,8,0,8,0,0,290.0
2020-02-14T00:00:00,0,2,8,0,8,0,0,290.0
2020-02-15T00:00:00,0,2,8,0,8,0,0,290.0
2020-02-16T00:00:00,0,2,8,0,8,0,0,290.0
2020-02-17T00:00:00,0,2,8,0,8,0,0,290.0
2020-02-18T00:00:00,0,2,8,0,8,0,0,290.0
2020-02-19T00:00:00,0,2,8,0,8,0,0,290.0
2020-02-20T00:00:00,0,2,8,0,8,0,0,290.0
2020-02-21T00:00:00,0,2,8,0,8,0,0,290.0
2020-02-22T00:00:00,0,2,8,0,8,0,0,290.0
2020-02-23T00:00:00,0,2,8,0,8,0,0,290.0
2020-02-24T00:00:00,0,2,8,0,8,0,0,290.0
2020-02-25T00:00:00,0,2,8,0,8,0,0,290.0
2020-02-26T00:00:00,0,2,8,0,8,0,0,290.0
2020-02-27T00:00:00,0,2,8,0,8,0,0,290.0
2020-02-28T00:00:00,0,2,8,0,8,0,0,290.0
2020-02-29T00:00:00,0,2,8,0,8,0,0,290.0
2020-03-01T00:00:00,1,1,9,0,9,0,0,457.0
2020-03-02T00:00:00,1,1,9,0,9,0,0,457.0
2020-03-03T00:00:00,1,2,8,0,8,0,0,299.0
2020-03-04T00:00:00,1,2,8,0,8,0,0,266.0
2020-03-05T00:00:00,1,2,8,0,8,0,0,233.0
2020-03-06T00:00:00,1,2,8,0,8,0,0,200.0
2020-03-07T00:00:00,1,2,8,0,8,0,0,167.0
2020-03-08T00:00:00,1,2,8,0,8,0,0,134.0
2020-03-09T00:00:00,1,2,8,0,8,0,0,101.0
2020-03-10T00:00:00,1,2,8,0,8,0,0,68.0
2020-03-11T00:00:00,1,2,8,0,8,0,0,68.0
