account_id,died_at,replaced_at,wait_days,next_check,censored
1,2020-03-18T01:37:40,2020-03-19T00:00:00,0.9321759259259259,True,False
2,2020-03-18T01:37:40,2020-03-24T00:00:00,5.932175925925926,False,False
3,2020-03-18T01:37:40,2020-05-07T00:00:00,49.932175925925925,False,False
8,2021-03-04T19:14:40,2021-03-11T00:00:00,6.198148148148148,False,False
9,2021-03-04T19:14:40,2021-03-17T00:00:00,12.198148148148148,False,False
10,2021-03-04T19:14:40,2021-03-17T00:00:00,12.198148148148148,False,False
11,2021-03-04T19:14:40,2021-03-17T00:00:00,12.198148148148148,False,False
12,2021-03-04T19:14:40,2021-03-18T00:00:00,13.198148148148148,False,False
13,2021-03-04T19:14:40,2021-03-19T00:00:00,14.198148148148148,False,False
14,2021-03-04T23:30:00,2021-03-19T00:00:00,14.020833333333334,False,False
15,2021-03-04T23:30:00,2021-07-08T00:00:00,125.02083333333333,False,False
6,2021-03-08T15:30:00,2021-07-08T00:00:00,121.35416666666667,False,False
7,2021-03-08T15:30:00,2021-07-10T00:00:00,123.35416666666667,False,False
16,2021-06-07T12:10:40,2021-07-13T00:00:00,35.492592592592594,False,False
17,2021-06-07T12:10:40,2021-07-13T00:00:00,35.492592592592594,False,False
18,2021-06-07T12:10:40,2021-07-13T00:00:00,35.492592592592594,False,False
19,2021-06-07T12:10:40,2021-07-13T00:00:00,35.492592592592594,False,False
20,2021-06-07T12:10:40,2021-07-13T00:00:00,35.492592592592594,False,False
21,2021-06-07T12:10:40,2021-07-13T00:00:00,35.492592592592594,False,False
22,2021-06-07T12:10:40,2021-07-13T00:00:00,35.492592592592594,False,False
23,2021-06-07T12:10:40,2021-07-13T00:00:00,35.492592592592594,False,False
24,2021-06-07T12:10:40,2021-07-13T00:00:00,35.492592592592594,False,False
4,2026-03-30T06:00:00,2026-04-01T00:00:00,1.75,False,False
5,2026-03-30T06:00:00,2026-04-14T00:00:00,14.75,False,False
25,2026-03-30T06:00:00,2026-04-15T00:00:00,15.75,False,False
26,2026-03-30T06:00:00,2026-04-15T00:00:00,15.75,False,False
27,2026-03-30T06:00:00,2026-04-15T00:00:00,15.75,False,False
28,2026-03-30T06:00:00,2026-04-15T00:00:00,15.75,False,False
29,2026-03-30T06:00:00,2026-05-06T00:00:00,36.75,False,False
30,2026-03-30T06:00:00,2026-05-07T00:00:00,37.75,False,False
31,2026-03-30T06:00:00,2026-05-09T00:00:00,39.75,False,False
32,2026-03-30T06:00:00,2026-05-09T00:00:00,39.75,False,False
33,2026-03-30T06:00:00,2026-05-19T00:00:00,49.75,False,False
34,2026-03-30T06:00:00,2026-05-19T00:00:00,49.75,False,False
35,2026-03-30T06:00:00,2026-05-19T00:00:00,49.75,False,False
36,2026-03-30T06:00:00,2026-06-09T00:00:00,70.75,False,False
37,2026-03-30T06:00:00,2026-06-09T00:00:00,70.75,False,False
38,2026-03-30T06:00:00,2026-06-09T00:00:00,70.75,False,False
39,2026-03-30T06:00:00,2026-06-10T00:00:00,71.75,False,False
40,2026-03-30T06:00:00,2026-06-23T00:00:00,84.75,False,False
41,2026-03-30T06:00:00,2026-06-23T00:00:00,84.75,False,False
42,2026-03-30T06:00:00,2026-06-23T00:00:00,84.75,False,False
51,2026-06-05T21:11:40,,38.013194444444444,False,True
52,2026-06-05T21:11:40,,38.013194444444444,False,True
53,2026-06-05T21:11:40,,38.013194444444444,False,True
54,2026-06-05T21:11:40,,38.013194444444444,False,True
55,2026-06-05T21:11:40,,38.013194444444444,False,True
56,2026-06-18T09:41:40,,25.492361111111112,False,True
57,2026-06-18T09:41:40,,25.492361111111112,False,True
58,2026-06-18T09:41:40,,25.492361111111112,False,True
59,2026-06-18T09:41:40,,25.492361111111112,False,True
50,2026-06-25T23:30:00,,17.91712962962963,False,True
60,2026-06-29T20:30:00,,14.04212962962963,False,True
61,2026-06-29T20:30:00,,14.04212962962963,False,True
62,2026-06-29T20:30:00,,14.04212962962963,False,True
