job,mode,start_year,initial_cash,monthly_funding,withdrawal,cadence,headroom,amount,retained_balance,persistent,interval,concurrency,spares,reserve_seats,ongoing,terminal,total,accounts,alive,receipts,activated,evaluations,evaluation_months,evaluation_fees,activation_fees,spend,ending_cash,contributions,spares_at_end,in_flight_at_end,copies,signals_loaded,economics,deaths,replacements_filled,replacements_unfilled,next_check_service,replacement_wait_median_days,replacement_wait_p95_days,unfilled_account_days,oldest_unfilled_days,zero_live_days,average_live_accounts,peak_subscriptions,peak_in_flight,peak_passes_month,activation_blocked_account_checks,renewals_unaffordable,start_unaffordable_checks,cash_blocked_days,signals_executed,zero_live_signals,allocation_sha256
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, false, 1, 20, 2, false]",unrestricted,2020,1000,200,minimum,daily,3900,0,29000.0,False,1,20,2,False,520466.0,0,520466.0,86,13,537750.0,86,102,198,6534.0,10750.0,17284.0,537066.0,16600.0,0,9,177054,12658,"{""booked_net_trading_usd"": 563454.45, ""firm_split_usd"": 5250.0, ""retained_profit_usd"": 43599.25, ""failed_positive_ledger_usd"": 4866.05, ""failed_negative_ledger_usd"": 28010.85, ""purchase_fees_usd"": 17284.0, ""pocket_usd"": 520466.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 28010.85, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 28010.85, ""dead_account_booked_deficits_usd"": 28010.85, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",73,66,7,0.2192,24.2,126.04,2468.26,94.2,77.67,13.91,20,20,14,311,0,0,128,,,
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, false, 1, 20, 5, false]",unrestricted,2020,1000,200,minimum,daily,3900,0,29000.0,False,1,20,5,False,496617.0,0,496617.0,106,11,518150.0,106,128,251,8283.0,13250.0,21533.0,513217.0,16600.0,0,14,171177,12658,"{""booked_net_trading_usd"": 514132.4, ""firm_split_usd"": 3350.0, ""retained_profit_usd"": 36460.25, ""failed_positive_ledger_usd"": 6568.4, ""failed_negative_ledger_usd"": 50396.25, ""purchase_fees_usd"": 21533.0, ""pocket_usd"": 496617.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 50396.25, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 50396.25, ""dead_account_booked_deficits_usd"": 50396.25, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",95,86,9,0.2,28.53,126.06,3489.05,42.02,77.67,13.43,20,20,14,2090,6,321,537,,,
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, false, 1, 20, 5, true]",unrestricted,2020,1000,200,minimum,daily,3900,0,29000.0,False,1,20,5,True,492562.0,0,492562.0,97,13,511650.0,97,112,211,6963.0,12125.0,19088.0,509162.0,16600.0,0,7,170577,12658,"{""booked_net_trading_usd"": 521824.85, ""firm_split_usd"": 3350.0, ""retained_profit_usd"": 43526.0, ""failed_positive_ledger_usd"": 5443.55, ""failed_negative_ledger_usd"": 42144.7, ""purchase_fees_usd"": 19088.0, ""pocket_usd"": 492562.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 42144.7, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 42144.7, ""dead_account_booked_deficits_usd"": 42144.7, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",84,77,7,0.131,35.65,126.41,3489.39,94.33,77.67,13.38,20,20,14,2090,6,321,537,,,
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, false, 1, 20, 10, false]",unrestricted,2020,1000,200,minimum,daily,3900,0,29000.0,False,1,20,10,False,475525.0,0,475525.0,110,14,498350.0,110,143,275,9075.0,13750.0,22825.0,492125.0,16600.0,0,16,159367,12658,"{""booked_net_trading_usd"": 499183.95, ""firm_split_usd"": 2650.0, ""retained_profit_usd"": 44756.9, ""failed_positive_ledger_usd"": 5759.6, ""failed_negative_ledger_usd"": 52332.55, ""purchase_fees_usd"": 22825.0, ""pocket_usd"": 475525.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 52332.55, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 52332.55, ""dead_account_booked_deficits_usd"": 52332.55, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",96,90,6,0.3542,7.12,76.7,2218.95,25.96,118.67,12.49,20,20,16,3452,16,624,680,,,
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, false, 1, 20, 10, true]",unrestricted,2020,1000,200,minimum,daily,3900,0,29000.0,False,1,20,10,True,475340.0,0,475340.0,94,13,494350.0,94,118,220,7260.0,11750.0,19010.0,491940.0,16600.0,0,7,156961,12658,"{""booked_net_trading_usd"": 506232.0, ""firm_split_usd"": 2650.0, ""retained_profit_usd"": 43526.0, ""failed_positive_ledger_usd"": 4836.55, ""failed_negative_ledger_usd"": 39130.55, ""purchase_fees_usd"": 19010.0, ""pocket_usd"": 475340.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 39130.55, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 39130.55, ""dead_account_booked_deficits_usd"": 39130.55, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",81,74,7,0.2346,27.11,94.04,2536.21,94.33,118.67,12.3,20,20,16,3452,16,624,680,,,
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, false, 7, 2, 0, false]",unrestricted,2020,1000,200,minimum,daily,3900,0,29000.0,False,7,2,0,False,278252.0,0,278252.0,46,2,287500.0,46,50,106,3498.0,5750.0,9248.0,294852.0,16600.0,0,2,94524,12658,"{""booked_net_trading_usd"": 288616.0, ""firm_split_usd"": 2000.0, ""retained_profit_usd"": 9602.05, ""failed_positive_ledger_usd"": 3934.25, ""failed_negative_ledger_usd"": 14420.3, ""purchase_fees_usd"": 9248.0, ""pocket_usd"": 278252.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 14420.3, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 14420.3, ""dead_account_booked_deficits_usd"": 14420.3, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",44,29,15,0.0455,45.31,189.02,3393.15,128.97,235.67,7.4,2,2,2,0,0,0,0,,,
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, false, 7, 2, 0, true]",unrestricted,2020,1000,200,minimum,daily,3900,0,29000.0,False,7,2,0,True,278252.0,0,278252.0,46,2,287500.0,46,50,106,3498.0,5750.0,9248.0,294852.0,16600.0,0,2,94524,12658,"{""booked_net_trading_usd"": 288616.0, ""firm_split_usd"": 2000.0, ""retained_profit_usd"": 9602.05, ""failed_positive_ledger_usd"": 3934.25, ""failed_negative_ledger_usd"": 14420.3, ""purchase_fees_usd"": 9248.0, ""pocket_usd"": 278252.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 14420.3, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 14420.3, ""dead_account_booked_deficits_usd"": 14420.3, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",44,29,15,0.0455,45.31,189.02,3393.15,128.97,235.67,7.4,2,2,2,0,0,0,0,,,
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, false, 7, 2, 2, false]",unrestricted,2020,1000,200,minimum,daily,3900,0,29000.0,False,7,2,2,False,415162.0,0,415162.0,62,2,427400.0,62,64,136,4488.0,7750.0,12238.0,431762.0,16600.0,0,2,128416,12658,"{""booked_net_trading_usd"": 419473.7, ""firm_split_usd"": 2100.0, ""retained_profit_usd"": 4659.55, ""failed_positive_ledger_usd"": 5494.45, ""failed_negative_ledger_usd"": 20180.3, ""purchase_fees_usd"": 12238.0, ""pocket_usd"": 415162.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 20180.3, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 20180.3, ""dead_account_booked_deficits_usd"": 20180.3, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",60,42,18,0.2,42.58,139.47,4045.11,126.54,321.67,10.04,2,2,4,0,0,0,0,,,
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, false, 7, 2, 2, true]",unrestricted,2020,1000,200,minimum,daily,3900,0,29000.0,False,7,2,2,True,409912.0,0,409912.0,60,2,421900.0,60,62,136,4488.0,7500.0,11988.0,426512.0,16600.0,0,2,127856,12658,"{""booked_net_trading_usd"": 413127.6, ""firm_split_usd"": 2100.0, ""retained_profit_usd"": 4659.55, ""failed_positive_ledger_usd"": 4999.05, ""failed_negative_ledger_usd"": 20531.0, ""purchase_fees_usd"": 11988.0, ""pocket_usd"": 409912.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 20531.0, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 20531.0, ""dead_account_booked_deficits_usd"": 20531.0, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",58,40,18,0.1552,46.66,139.47,4114.66,126.54,314.67,10.0,2,2,4,0,0,0,0,,,
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, false, 7, 2, 5, false]",unrestricted,2020,1000,200,minimum,daily,3900,0,29000.0,False,7,2,5,False,376482.0,0,376482.0,71,3,391000.0,71,73,171,5643.0,8875.0,14518.0,393082.0,16600.0,0,2,120634,12658,"{""booked_net_trading_usd"": 378511.2, ""firm_split_usd"": 2000.0, ""retained_profit_usd"": 11307.45, ""failed_positive_ledger_usd"": 5216.7, ""failed_negative_ledger_usd"": 31012.95, ""purchase_fees_usd"": 14518.0, ""pocket_usd"": 376482.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 31012.95, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 31012.95, ""dead_account_booked_deficits_usd"": 31012.95, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",68,51,17,0.25,30.13,139.47,4118.68,122.95,377.67,9.44,2,5,4,0,0,0,0,,,
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, false, 7, 2, 5, true]",unrestricted,2020,1000,200,minimum,daily,3900,0,29000.0,False,7,2,5,True,374003.0,0,374003.0,66,3,387500.0,66,68,159,5247.0,8250.0,13497.0,390603.0,16600.0,0,2,120258,12658,"{""booked_net_trading_usd"": 375800.75, ""firm_split_usd"": 2000.0, ""retained_profit_usd"": 10618.85, ""failed_positive_ledger_usd"": 4658.55, ""failed_negative_ledger_usd"": 28976.65, ""purchase_fees_usd"": 13497.0, ""pocket_usd"": 374003.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 28976.65, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 28976.65, ""dead_account_booked_deficits_usd"": 28976.65, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",63,46,17,0.1111,37.13,139.47,4183.92,126.54,377.67,9.41,2,2,4,0,0,0,0,,,
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, false, 7, 2, 10, false]",unrestricted,2020,1000,200,minimum,daily,3900,0,29000.0,False,7,2,10,False,382449.0,0,382449.0,75,2,397500.0,75,77,172,5676.0,9375.0,15051.0,399049.0,16600.0,0,2,120243,12658,"{""booked_net_trading_usd"": 373160.5, ""firm_split_usd"": 2000.0, ""retained_profit_usd"": 4659.55, ""failed_positive_ledger_usd"": 5104.65, ""failed_negative_ledger_usd"": 36103.7, ""purchase_fees_usd"": 15051.0, ""pocket_usd"": 382449.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 36103.7, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 36103.7, ""dead_account_booked_deficits_usd"": 36103.7, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",73,55,18,0.2877,25.02,139.47,4229.68,122.95,408.67,9.41,2,10,6,0,0,0,0,,,
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, false, 7, 2, 10, true]",unrestricted,2020,1000,200,minimum,daily,3900,0,29000.0,False,7,2,10,True,374003.0,0,374003.0,66,3,387500.0,66,68,159,5247.0,8250.0,13497.0,390603.0,16600.0,0,2,120258,12658,"{""booked_net_trading_usd"": 375800.75, ""firm_split_usd"": 2000.0, ""retained_profit_usd"": 10618.85, ""failed_positive_ledger_usd"": 4658.55, ""failed_negative_ledger_usd"": 28976.65, ""purchase_fees_usd"": 13497.0, ""pocket_usd"": 374003.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 28976.65, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 28976.65, ""dead_account_booked_deficits_usd"": 28976.65, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",63,46,17,0.1111,37.13,139.47,4183.92,126.54,377.67,9.41,2,2,4,0,0,0,0,,,
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, false, 7, 5, 0, false]",unrestricted,2020,1000,200,minimum,daily,3900,0,29000.0,False,7,5,0,False,379067.0,0,379067.0,61,4,390850.0,61,70,126,4158.0,7625.0,11783.0,395667.0,16600.0,0,5,125407,12658,"{""booked_net_trading_usd"": 386729.5, ""firm_split_usd"": 3150.0, ""retained_profit_usd"": 10994.6, ""failed_positive_ledger_usd"": 4880.4, ""failed_negative_ledger_usd"": 23145.5, ""purchase_fees_usd"": 11783.0, ""pocket_usd"": 379067.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 23145.5, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 23145.5, ""dead_account_booked_deficits_usd"": 23145.5, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",57,41,16,0.0351,32.84,124.02,3391.15,126.54,185.67,9.83,5,5,5,0,0,0,0,,,
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, false, 7, 5, 0, true]",unrestricted,2020,1000,200,minimum,daily,3900,0,29000.0,False,7,5,0,True,379067.0,0,379067.0,61,4,390850.0,61,70,126,4158.0,7625.0,11783.0,395667.0,16600.0,0,5,125407,12658,"{""booked_net_trading_usd"": 386729.5, ""firm_split_usd"": 3150.0, ""retained_profit_usd"": 10994.6, ""failed_positive_ledger_usd"": 4880.4, ""failed_negative_ledger_usd"": 23145.5, ""purchase_fees_usd"": 11783.0, ""pocket_usd"": 379067.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 23145.5, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 23145.5, ""dead_account_booked_deficits_usd"": 23145.5, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",57,41,16,0.0351,32.84,124.02,3391.15,126.54,185.67,9.83,5,5,5,0,0,0,0,,,
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, false, 7, 5, 2, false]",unrestricted,2020,1000,200,minimum,daily,3900,0,29000.0,False,7,5,2,False,495602.0,0,495602.0,74,4,510000.0,74,87,156,5148.0,9250.0,14398.0,512202.0,16600.0,0,5,163196,12658,"{""booked_net_trading_usd"": 504574.7, ""firm_split_usd"": 4500.0, ""retained_profit_usd"": 10994.6, ""failed_positive_ledger_usd"": 5357.45, ""failed_negative_ledger_usd"": 26277.35, ""purchase_fees_usd"": 14398.0, ""pocket_usd"": 495602.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 26277.35, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 26277.35, ""dead_account_booked_deficits_usd"": 26277.35, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",70,54,16,0.2143,21.29,126.04,3474.7,126.54,78.67,12.81,5,5,7,0,0,0,0,,,
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, false, 7, 5, 2, true]",unrestricted,2020,1000,200,minimum,daily,3900,0,29000.0,False,7,5,2,True,494951.0,0,494951.0,72,4,509000.0,72,85,153,5049.0,9000.0,14049.0,511551.0,16600.0,0,5,162542,12658,"{""booked_net_trading_usd"": 503264.8, ""firm_split_usd"": 4500.0, ""retained_profit_usd"": 10994.6, ""failed_positive_ledger_usd"": 5047.55, ""failed_negative_ledger_usd"": 26277.35, ""purchase_fees_usd"": 14049.0, ""pocket_usd"": 494951.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 26277.35, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 26277.35, ""dead_account_booked_deficits_usd"": 26277.35, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",68,52,16,0.1618,24.2,126.04,3596.55,126.54,78.67,12.76,5,5,7,0,0,0,0,,,
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, false, 7, 5, 5, false]",unrestricted,2020,1000,200,minimum,daily,3900,0,29000.0,False,7,5,5,False,497946.0,0,497946.0,86,4,514900.0,86,94,188,6204.0,10750.0,16954.0,514546.0,16600.0,0,5,167815,12658,"{""booked_net_trading_usd"": 495593.35, ""firm_split_usd"": 3600.0, ""retained_profit_usd"": 10994.6, ""failed_positive_ledger_usd"": 5382.3, ""failed_negative_ledger_usd"": 39283.55, ""purchase_fees_usd"": 16954.0, ""pocket_usd"": 497946.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 39283.55, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 39283.55, ""dead_account_booked_deficits_usd"": 39283.55, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",82,66,16,0.2561,29.02,126.06,4127.19,122.2,78.67,13.18,5,7,9,1290,3,211,435,,,
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, false, 7, 5, 5, true]",unrestricted,2020,1000,200,minimum,daily,3900,0,29000.0,False,7,5,5,True,494816.0,0,494816.0,87,6,511400.0,87,94,173,5709.0,10875.0,16584.0,511416.0,16600.0,0,4,168160,12658,"{""booked_net_trading_usd"": 497538.05, ""firm_split_usd"": 3600.0, ""retained_profit_usd"": 16860.25, ""failed_positive_ledger_usd"": 5463.45, ""failed_negative_ledger_usd"": 39785.65, ""purchase_fees_usd"": 16584.0, ""pocket_usd"": 494816.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 39785.65, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 39785.65, ""dead_account_booked_deficits_usd"": 39785.65, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",81,67,14,0.1481,35.02,126.06,3933.82,119.85,77.67,13.21,5,7,9,1290,3,211,435,,,
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, false, 7, 5, 10, false]",unrestricted,2020,1000,200,minimum,daily,3900,0,29000.0,False,7,5,10,False,496007.0,0,496007.0,85,4,513100.0,85,93,196,6468.0,10625.0,17093.0,512607.0,16600.0,0,5,164546,12658,"{""booked_net_trading_usd"": 496075.25, ""firm_split_usd"": 2900.0, ""retained_profit_usd"": 10994.6, ""failed_positive_ledger_usd"": 5477.0, ""failed_negative_ledger_usd"": 36396.35, ""purchase_fees_usd"": 17093.0, ""pocket_usd"": 496007.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 36396.35, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 36396.35, ""dead_account_booked_deficits_usd"": 36396.35, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",81,65,16,0.3951,4.87,102.05,3117.6,122.2,82.67,12.92,5,11,9,3041,3,313,536,,,
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, false, 7, 5, 10, true]",unrestricted,2020,1000,200,minimum,daily,3900,0,29000.0,False,7,5,10,True,487030.0,0,487030.0,77,4,502100.0,77,85,165,5445.0,9625.0,15070.0,503630.0,16600.0,0,5,161979,12658,"{""booked_net_trading_usd"": 490752.2, ""firm_split_usd"": 2900.0, ""retained_profit_usd"": 10994.6, ""failed_positive_ledger_usd"": 4938.5, ""failed_negative_ledger_usd"": 30180.9, ""purchase_fees_usd"": 15070.0, ""pocket_usd"": 487030.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 30180.9, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 30180.9, ""dead_account_booked_deficits_usd"": 30180.9, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",73,57,16,0.2329,21.56,105.65,3298.7,126.54,82.67,12.72,5,11,7,3041,3,313,536,,,
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, false, 7, 10, 0, false]",unrestricted,2020,1000,200,minimum,daily,3900,0,29000.0,False,7,10,0,False,409017.0,0,409017.0,61,4,420800.0,61,73,126,4158.0,7625.0,11783.0,425617.0,16600.0,0,7,134111,12658,"{""booked_net_trading_usd"": 420501.8, ""firm_split_usd"": 3700.0, ""retained_profit_usd"": 10994.6, ""failed_positive_ledger_usd"": 5532.45, ""failed_negative_ledger_usd"": 20525.25, ""purchase_fees_usd"": 11783.0, ""pocket_usd"": 409017.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 20525.25, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 20525.25, ""dead_account_booked_deficits_usd"": 20525.25, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",57,41,16,0.0351,41.08,124.02,3307.22,126.54,185.67,10.52,7,7,6,0,0,0,0,,,
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, false, 7, 10, 0, true]",unrestricted,2020,1000,200,minimum,daily,3900,0,29000.0,False,7,10,0,True,409017.0,0,409017.0,61,4,420800.0,61,73,126,4158.0,7625.0,11783.0,425617.0,16600.0,0,7,134111,12658,"{""booked_net_trading_usd"": 420501.8, ""firm_split_usd"": 3700.0, ""retained_profit_usd"": 10994.6, ""failed_positive_ledger_usd"": 5532.45, ""failed_negative_ledger_usd"": 20525.25, ""purchase_fees_usd"": 11783.0, ""pocket_usd"": 409017.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 20525.25, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 20525.25, ""dead_account_booked_deficits_usd"": 20525.25, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",57,41,16,0.0351,41.08,124.02,3307.22,126.54,185.67,10.52,7,7,6,0,0,0,0,,,
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, false, 7, 10, 2, false]",unrestricted,2020,1000,200,minimum,daily,3900,0,29000.0,False,7,10,2,False,516994.0,0,516994.0,75,4,531550.0,75,89,157,5181.0,9375.0,14556.0,533594.0,16600.0,0,7,170948,12658,"{""booked_net_trading_usd"": 525380.65, ""firm_split_usd"": 5450.0, ""retained_profit_usd"": 10994.6, ""failed_positive_ledger_usd"": 5562.25, ""failed_negative_ledger_usd"": 28176.2, ""purchase_fees_usd"": 14556.0, ""pocket_usd"": 516994.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 28176.2, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 28176.2, ""dead_account_booked_deficits_usd"": 28176.2, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",71,55,16,0.2113,23.08,109.31,3265.85,121.95,78.67,13.43,9,9,9,187,0,0,112,,,
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, false, 7, 10, 2, true]",unrestricted,2020,1000,200,minimum,daily,3900,0,29000.0,False,7,10,2,True,522456.0,0,522456.0,71,4,536050.0,71,83,143,4719.0,8875.0,13594.0,539056.0,16600.0,0,7,171550,12658,"{""booked_net_trading_usd"": 529894.35, ""firm_split_usd"": 5450.0, ""retained_profit_usd"": 10994.6, ""failed_positive_ledger_usd"": 4995.45, ""failed_negative_ledger_usd"": 27595.7, ""purchase_fees_usd"": 13594.0, ""pocket_usd"": 522456.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 27595.7, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 27595.7, ""dead_account_booked_deficits_usd"": 27595.7, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",67,51,16,0.1493,23.7,110.05,3173.1,121.95,78.67,13.49,9,9,9,187,0,0,112,,,
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, false, 7, 10, 5, false]",unrestricted,2020,1000,200,minimum,daily,3900,0,29000.0,False,7,10,5,False,500858.0,0,500858.0,87,4,518300.0,87,101,199,6567.0,10875.0,17442.0,517458.0,16600.0,0,7,168172,12658,"{""booked_net_trading_usd"": 499089.05, ""firm_split_usd"": 3700.0, ""retained_profit_usd"": 10994.6, ""failed_positive_ledger_usd"": 5797.2, ""failed_negative_ledger_usd"": 39702.75, ""purchase_fees_usd"": 17442.0, ""pocket_usd"": 500858.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 39702.75, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 39702.75, ""dead_account_booked_deficits_usd"": 39702.75, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",83,67,16,0.253,26.13,126.06,4049.6,121.95,78.67,13.21,8,9,11,1594,6,187,447,,,
