case,months,start,end,rr,strategy,risk_reward,budget,eligible,breached,trade_key,interval_start,exit,accepted,closed
1m_2021-09-01,1,2021-09-01T00:00:00,2021-10-01T00:00:00,2.50,GG,2.50,6800,True,False,,,,109,109
1m_2021-09-01,1,2021-09-01T00:00:00,2021-10-01T00:00:00,2.75,GG,2.75,1500,True,True,GG2.75:20-21:273:630,2021-09-30T20:04:40,2021-09-30T22:59:40,108,108
1m_2021-09-01,1,2021-09-01T00:00:00,2021-10-01T00:00:00,2.75,GG,2.75,6800,True,False,,,,108,108
1m_2021-09-01,1,2021-09-01T00:00:00,2021-10-01T00:00:00,3.00,GG,3.00,1500,True,True,GG3.00:17-18:267:634,2021-09-29T17:00:40,2021-09-29T18:35:40,110,110
1m_2021-09-01,1,2021-09-01T00:00:00,2021-10-01T00:00:00,3.00,GG,3.00,6800,True,False,,,,110,110
1m_2021-09-01,1,2021-09-01T00:00:00,2021-10-01T00:00:00,3.25,GG,3.25,1500,True,True,GG3.25:1-2:216:563,2021-09-29T01:00:40,2021-09-29T06:30:00,107,107
1m_2021-09-01,1,2021-09-01T00:00:00,2021-10-01T00:00:00,3.25,GG,3.25,6800,True,False,,,,107,107
1m_2021-09-01,1,2021-09-01T00:00:00,2021-10-01T00:00:00,3.50,GG,3.50,1500,True,True,GG3.50:21-22:279:643,2021-09-28T21:44:40,2021-09-28T23:30:00,106,106
1m_2021-09-01,1,2021-09-01T00:00:00,2021-10-01T00:00:00,3.50,GG,3.50,6800,True,False,,,,106,106
1m_2021-10-01,1,2021-10-01T00:00:00,2021-11-01T00:00:00,0.50,GG,0.50,1500,True,False,,,,190,190
1m_2021-10-01,1,2021-10-01T00:00:00,2021-11-01T00:00:00,0.50,GG,0.50,6800,True,False,,,,190,190
1m_2021-10-01,1,2021-10-01T00:00:00,2021-11-01T00:00:00,0.75,GG,0.75,1500,True,False,,,,166,166
1m_2021-10-01,1,2021-10-01T00:00:00,2021-11-01T00:00:00,0.75,GG,0.75,6800,True,False,,,,166,166
1m_2021-10-01,1,2021-10-01T00:00:00,2021-11-01T00:00:00,1.00,GG,1.00,1500,True,False,,,,144,144
1m_2021-10-01,1,2021-10-01T00:00:00,2021-11-01T00:00:00,1.00,GG,1.00,6800,True,False,,,,144,144
1m_2021-10-01,1,2021-10-01T00:00:00,2021-11-01T00:00:00,1.25,GG,1.25,1500,True,False,,,,133,133
1m_2021-10-01,1,2021-10-01T00:00:00,2021-11-01T00:00:00,1.25,GG,1.25,6800,True,False,,,,133,133
1m_2021-10-01,1,2021-10-01T00:00:00,2021-11-01T00:00:00,1.50,GG,1.50,1500,True,False,,,,120,120
1m_2021-10-01,1,2021-10-01T00:00:00,2021-11-01T00:00:00,1.50,GG,1.50,6800,True,False,,,,120,120
1m_2021-10-01,1,2021-10-01T00:00:00,2021-11-01T00:00:00,1.75,GG,1.75,1500,True,False,,,,110,110
1m_2021-10-01,1,2021-10-01T00:00:00,2021-11-01T00:00:00,1.75,GG,1.75,6800,True,False,,,,110,110
1m_2021-10-01,1,2021-10-01T00:00:00,2021-11-01T00:00:00,2.00,GG,2.00,1500,True,False,,,,99,99
1m_2021-10-01,1,2021-10-01T00:00:00,2021-11-01T00:00:00,2.00,GG,2.00,6800,True,False,,,,99,99
1m_2021-10-01,1,2021-10-01T00:00:00,2021-11-01T00:00:00,2.25,GG,2.25,1500,True,False,,,,95,95
1m_2021-10-01,1,2021-10-01T00:00:00,2021-11-01T00:00:00,2.25,GG,2.25,6800,True,False,,,,95,95
1m_2021-10-01,1,2021-10-01T00:00:00,2021-11-01T00:00:00,2.50,GG,2.50,1500,True,False,,,,93,93
1m_2021-10-01,1,2021-10-01T00:00:00,2021-11-01T00:00:00,2.50,GG,2.50,6800,True,False,,,,93,93
1m_2021-10-01,1,2021-10-01T00:00:00,2021-11-01T00:00:00,2.75,GG,2.75,1500,True,False,,,,93,93
1m_2021-10-01,1,2021-10-01T00:00:00,2021-11-01T00:00:00,2.75,GG,2.75,6800,True,False,,,,93,93
1m_2021-10-01,1,2021-10-01T00:00:00,2021-11-01T00:00:00,3.00,GG,3.00,1500,True,False,,,,91,91
1m_2021-10-01,1,2021-10-01T00:00:00,2021-11-01T00:00:00,3.00,GG,3.00,6800,True,False,,,,91,91
1m_2021-10-01,1,2021-10-01T00:00:00,2021-11-01T00:00:00,3.25,GG,3.25,1500,True,False,,,,90,90
1m_2021-10-01,1,2021-10-01T00:00:00,2021-11-01T00:00:00,3.25,GG,3.25,6800,True,False,,,,90,90
1m_2021-10-01,1,2021-10-01T00:00:00,2021-11-01T00:00:00,3.50,GG,3.50,1500,True,False,,,,90,90
1m_2021-10-01,1,2021-10-01T00:00:00,2021-11-01T00:00:00,3.50,GG,3.50,6800,True,False,,,,90,90
1m_2021-11-01,1,2021-11-01T00:00:00,2021-12-01T00:00:00,0.50,GG,0.50,1500,True,False,,,,175,175
1m_2021-11-01,1,2021-11-01T00:00:00,2021-12-01T00:00:00,0.50,GG,0.50,6800,True,False,,,,175,175
1m_2021-11-01,1,2021-11-01T00:00:00,2021-12-01T00:00:00,0.75,GG,0.75,1500,True,False,,,,146,146
1m_2021-11-01,1,2021-11-01T00:00:00,2021-12-01T00:00:00,0.75,GG,0.75,6800,True,False,,,,146,146
1m_2021-11-01,1,2021-11-01T00:00:00,2021-12-01T00:00:00,1.00,GG,1.00,1500,True,False,,,,130,130
1m_2021-11-01,1,2021-11-01T00:00:00,2021-12-01T00:00:00,1.00,GG,1.00,6800,True,False,,,,130,130
1m_2021-11-01,1,2021-11-01T00:00:00,2021-12-01T00:00:00,1.25,GG,1.25,1500,True,False,,,,115,115
1m_2021-11-01,1,2021-11-01T00:00:00,2021-12-01T00:00:00,1.25,GG,1.25,6800,True,False,,,,115,115
1m_2021-11-01,1,2021-11-01T00:00:00,2021-12-01T00:00:00,1.50,GG,1.50,1500,True,False,,,,103,103
1m_2021-11-01,1,2021-11-01T00:00:00,2021-12-01T00:00:00,1.50,GG,1.50,6800,True,False,,,,103,103
1m_2021-11-01,1,2021-11-01T00:00:00,2021-12-01T00:00:00,1.75,GG,1.75,1500,True,False,,,,101,101
1m_2021-11-01,1,2021-11-01T00:00:00,2021-12-01T00:00:00,1.75,GG,1.75,6800,True,False,,,,101,101
1m_2021-11-01,1,2021-11-01T00:00:00,2021-12-01T00:00:00,2.00,GG,2.00,1500,True,False,,,,94,94
1m_2021-11-01,1,2021-11-01T00:00:00,2021-12-01T00:00:00,2.00,GG,2.00,6800,True,False,,,,94,94
1m_2021-11-01,1,2021-11-01T00:00:00,2021-12-01T00:00:00,2.25,GG,2.25,1500,True,False,,,,84,84
1m_2021-11-01,1,2021-11-01T00:00:00,2021-12-01T00:00:00,2.25,GG,2.25,6800,True,False,,,,84,84
1m_2021-11-01,1,2021-11-01T00:00:00,2021-12-01T00:00:00,2.50,GG,2.50,1500,True,False,,,,83,83
1m_2021-11-01,1,2021-11-01T00:00:00,2021-12-01T00:00:00,2.50,GG,2.50,6800,True,False,,,,83,83
1m_2021-11-01,1,2021-11-01T00:00:00,2021-12-01T00:00:00,2.75,GG,2.75,1500,True,False,,,,78,78
1m_2021-11-01,1,2021-11-01T00:00:00,2021-12-01T00:00:00,2.75,GG,2.75,6800,True,False,,,,78,78
1m_2021-11-01,1,2021-11-01T00:00:00,2021-12-01T00:00:00,3.00,GG,3.00,1500,True,False,,,,77,77
1m_2021-11-01,1,2021-11-01T00:00:00,2021-12-01T00:00:00,3.00,GG,3.00,6800,True,False,,,,77,77
1m_2021-11-01,1,2021-11-01T00:00:00,2021-12-01T00:00:00,3.25,GG,3.25,1500,True,False,,,,78,78
1m_2021-11-01,1,2021-11-01T00:00:00,2021-12-01T00:00:00,3.25,GG,3.25,6800,True,False,,,,78,78
1m_2021-11-01,1,2021-11-01T00:00:00,2021-12-01T00:00:00,3.50,GG,3.50,1500,True,False,,,,79,79
1m_2021-11-01,1,2021-11-01T00:00:00,2021-12-01T00:00:00,3.50,GG,3.50,6800,True,False,,,,79,79
1m_2021-12-01,1,2021-12-01T00:00:00,2022-01-01T00:00:00,0.50,GG,0.50,1500,True,False,,,,200,200
1m_2021-12-01,1,2021-12-01T00:00:00,2022-01-01T00:00:00,0.50,GG,0.50,6800,True,False,,,,200,200
1m_2021-12-01,1,2021-12-01T00:00:00,2022-01-01T00:00:00,0.75,GG,0.75,1500,True,False,,,,172,172
1m_2021-12-01,1,2021-12-01T00:00:00,2022-01-01T00:00:00,0.75,GG,0.75,6800,True,False,,,,172,172
1m_2021-12-01,1,2021-12-01T00:00:00,2022-01-01T00:00:00,1.00,GG,1.00,1500,True,False,,,,151,151
1m_2021-12-01,1,2021-12-01T00:00:00,2022-01-01T00:00:00,1.00,GG,1.00,6800,True,False,,,,151,151
1m_2021-12-01,1,2021-12-01T00:00:00,2022-01-01T00:00:00,1.25,GG,1.25,1500,True,False,,,,139,139
1m_2021-12-01,1,2021-12-01T00:00:00,2022-01-01T00:00:00,1.25,GG,1.25,6800,True,False,,,,139,139
1m_2021-12-01,1,2021-12-01T00:00:00,2022-01-01T00:00:00,1.50,GG,1.50,1500,True,False,,,,131,131
1m_2021-12-01,1,2021-12-01T00:00:00,2022-01-01T00:00:00,1.50,GG,1.50,6800,True,False,,,,131,131
1m_2021-12-01,1,2021-12-01T00:00:00,2022-01-01T00:00:00,1.75,GG,1.75,1500,True,False,,,,125,125
1m_2021-12-01,1,2021-12-01T00:00:00,2022-01-01T00:00:00,1.75,GG,1.75,6800,True,False,,,,125,125
1m_2021-12-01,1,2021-12-01T00:00:00,2022-01-01T00:00:00,2.00,GG,2.00,1500,True,False,,,,124,124
1m_2021-12-01,1,2021-12-01T00:00:00,2022-01-01T00:00:00,2.00,GG,2.00,6800,True,False,,,,124,124
1m_2021-12-01,1,2021-12-01T00:00:00,2022-01-01T00:00:00,2.25,GG,2.25,1500,True,False,,,,118,118
1m_2021-12-01,1,2021-12-01T00:00:00,2022-01-01T00:00:00,2.25,GG,2.25,6800,True,False,,,,118,118
1m_2021-12-01,1,2021-12-01T00:00:00,2022-01-01T00:00:00,2.50,GG,2.50,1500,True,False,,,,114,114
1m_2021-12-01,1,2021-12-01T00:00:00,2022-01-01T00:00:00,2.50,GG,2.50,6800,True,False,,,,114,114
1m_2021-12-01,1,2021-12-01T00:00:00,2022-01-01T00:00:00,2.75,GG,2.75,1500,True,False,,,,111,111
1m_2021-12-01,1,2021-12-01T00:00:00,2022-01-01T00:00:00,2.75,GG,2.75,6800,True,False,,,,111,111
1m_2021-12-01,1,2021-12-01T00:00:00,2022-01-01T00:00:00,3.00,GG,3.00,1500,True,False,,,,101,101
1m_2021-12-01,1,2021-12-01T00:00:00,2022-01-01T00:00:00,3.00,GG,3.00,6800,True,False,,,,101,101
1m_2021-12-01,1,2021-12-01T00:00:00,2022-01-01T00:00:00,3.25,GG,3.25,1500,True,False,,,,101,101
1m_2021-12-01,1,2021-12-01T00:00:00,2022-01-01T00:00:00,3.25,GG,3.25,6800,True,False,,,,101,101
1m_2021-12-01,1,2021-12-01T00:00:00,2022-01-01T00:00:00,3.50,GG,3.50,1500,True,False,,,,101,101
1m_2021-12-01,1,2021-12-01T00:00:00,2022-01-01T00:00:00,3.50,GG,3.50,6800,True,False,,,,101,101
1m_2022-01-01,1,2022-01-01T00:00:00,2022-02-01T00:00:00,0.50,GG,0.50,1500,True,True,GG0.50:1-2:251:657,2022-01-24T01:45:40,2022-01-24T12:14:20,166,166
1m_2022-01-01,1,2022-01-01T00:00:00,2022-02-01T00:00:00,0.50,GG,0.50,6800,True,False,,,,166,166
1m_2022-01-01,1,2022-01-01T00:00:00,2022-02-01T00:00:00,0.75,GG,0.75,1500,True,True,GG0.75:18-19:322:754,2022-01-21T18:21:40,2022-01-21T19:49:40,145,145
1m_2022-01-01,1,2022-01-01T00:00:00,2022-02-01T00:00:00,0.75,GG,0.75,6800,True,False,,,,145,145
1m_2022-01-01,1,2022-01-01T00:00:00,2022-02-01T00:00:00,1.00,GG,1.00,1500,True,True,GG1.00:1-2:251:657,2022-01-24T01:45:40,2022-01-24T12:14:20,136,136
1m_2022-01-01,1,2022-01-01T00:00:00,2022-02-01T00:00:00,1.00,GG,1.00,6800,True,False,,,,136,136
1m_2022-01-01,1,2022-01-01T00:00:00,2022-02-01T00:00:00,1.25,GG,1.25,1500,True,True,GG1.25:1-2:251:657,2022-01-24T01:45:40,2022-01-24T12:14:20,127,127
1m_2022-01-01,1,2022-01-01T00:00:00,2022-02-01T00:00:00,1.25,GG,1.25,6800,True,False,,,,127,127
1m_2022-01-01,1,2022-01-01T00:00:00,2022-02-01T00:00:00,1.50,GG,1.50,1500,True,True,GG1.50:13-14:286:701,2022-01-24T13:01:40,2022-01-24T14:52:20,114,114
1m_2022-01-01,1,2022-01-01T00:00:00,2022-02-01T00:00:00,1.50,GG,1.50,6800,True,False,,,,114,114
1m_2022-01-01,1,2022-01-01T00:00:00,2022-02-01T00:00:00,1.75,GG,1.75,1500,True,True,GG1.75:18-19:322:754,2022-01-21T18:21:40,2022-01-21T19:49:40,110,110
1m_2022-01-01,1,2022-01-01T00:00:00,2022-02-01T00:00:00,1.75,GG,1.75,6800,True,False,,,,110,110
1m_2022-01-01,1,2022-01-01T00:00:00,2022-02-01T00:00:00,2.00,GG,2.00,1500,True,True,GG2.00:3-4:318:756,2022-01-21T03:34:40,2022-01-21T04:47:40,102,102
1m_2022-01-01,1,2022-01-01T00:00:00,2022-02-01T00:00:00,2.00,GG,2.00,6800,True,False,,,,102,102
1m_2022-01-01,1,2022-01-01T00:00:00,2022-02-01T00:00:00,2.25,GG,2.25,1500,True,True,GG2.25:18-19:322:754,2022-01-21T18:21:40,2022-01-21T19:49:40,97,97
1m_2022-01-01,1,2022-01-01T00:00:00,2022-02-01T00:00:00,2.25,GG,2.25,6800,True,False,,,,97,97
1m_2022-01-01,1,2022-01-01T00:00:00,2022-02-01T00:00:00,2.50,GG,2.50,1500,True,True,GG2.50:18-19:322:752,2022-01-21T18:21:40,2022-01-21T19:49:40,94,94
1m_2022-01-01,1,2022-01-01T00:00:00,2022-02-01T00:00:00,2.50,GG,2.50,6800,True,False,,,,94,94
1m_2022-01-01,1,2022-01-01T00:00:00,2022-02-01T00:00:00,2.75,GG,2.75,1500,True,True,GG2.75:6-7:275:687,2022-01-21T06:32:20,2022-01-21T17:01:40,92,92
1m_2022-01-01,1,2022-01-01T00:00:00,2022-02-01T00:00:00,2.75,GG,2.75,6800,True,False,,,,92,92
1m_2022-01-01,1,2022-01-01T00:00:00,2022-02-01T00:00:00,3.00,GG,3.00,1500,True,True,GG3.00:18-19:320:748,2022-01-21T18:21:40,2022-01-21T19:49:40,88,88
1m_2022-01-01,1,2022-01-01T00:00:00,2022-02-01T00:00:00,3.00,GG,3.00,6800,True,False,,,,88,88
1m_2022-01-01,1,2022-01-01T00:00:00,2022-02-01T00:00:00,3.25,GG,3.25,1500,True,True,GG3.25:19-20:328:742,2022-01-19T19:00:40,2022-01-19T22:34:40,88,88
1m_2022-01-01,1,2022-01-01T00:00:00,2022-02-01T00:00:00,3.25,GG,3.25,6800,True,False,,,,88,88
1m_2022-01-01,1,2022-01-01T00:00:00,2022-02-01T00:00:00,3.50,GG,3.50,1500,True,True,GG3.50:8-9:311:733,2022-01-19T08:00:40,2022-01-19T11:00:00,89,89
1m_2022-01-01,1,2022-01-01T00:00:00,2022-02-01T00:00:00,3.50,GG,3.50,6800,True,False,,,,89,89
1m_2022-02-01,1,2022-02-01T00:00:00,2022-03-01T00:00:00,0.50,GG,0.50,1500,True,True,GG0.50:16-17:365:799,2022-02-24T16:08:40,2022-02-24T17:00:00,158,158
1m_2022-02-01,1,2022-02-01T00:00:00,2022-03-01T00:00:00,0.50,GG,0.50,6800,True,False,,,,158,158
1m_2022-02-01,1,2022-02-01T00:00:00,2022-03-01T00:00:00,0.75,GG,0.75,1500,True,True,GG0.75:10-11:324:780,2022-02-24T10:03:40,2022-02-24T15:26:40,134,134
1m_2022-02-01,1,2022-02-01T00:00:00,2022-03-01T00:00:00,0.75,GG,0.75,6800,True,False,,,,134,134
1m_2022-02-01,1,2022-02-01T00:00:00,2022-03-01T00:00:00,1.00,GG,1.00,1500,True,True,GG1.00:16-17:362:793,2022-02-21T16:20:40,2022-02-21T18:29:40,123,123
1m_2022-02-01,1,2022-02-01T00:00:00,2022-03-01T00:00:00,1.00,GG,1.00,6800,True,False,,,,123,123
1m_2022-02-01,1,2022-02-01T00:00:00,2022-03-01T00:00:00,1.25,GG,1.25,1500,True,False,,,,113,113
1m_2022-02-01,1,2022-02-01T00:00:00,2022-03-01T00:00:00,1.25,GG,1.25,6800,True,False,,,,113,113
1m_2022-02-01,1,2022-02-01T00:00:00,2022-03-01T00:00:00,1.50,GG,1.50,1500,True,False,,,,106,106
1m_2022-02-01,1,2022-02-01T00:00:00,2022-03-01T00:00:00,1.50,GG,1.50,6800,True,False,,,,106,106
1m_2022-02-01,1,2022-02-01T00:00:00,2022-03-01T00:00:00,1.75,GG,1.75,1500,True,True,GG1.75:10-11:322:776,2022-02-22T10:42:40,2022-02-22T13:00:00,101,101
1m_2022-02-01,1,2022-02-01T00:00:00,2022-03-01T00:00:00,1.75,GG,1.75,6800,True,False,,,,101,101
1m_2022-02-01,1,2022-02-01T00:00:00,2022-03-01T00:00:00,2.00,GG,2.00,1500,True,True,GG2.00:16-17:360:785,2022-02-21T16:20:40,2022-02-21T18:29:40,97,97
1m_2022-02-01,1,2022-02-01T00:00:00,2022-03-01T00:00:00,2.00,GG,2.00,6800,True,False,,,,97,97
1m_2022-02-01,1,2022-02-01T00:00:00,2022-03-01T00:00:00,2.25,GG,2.25,1500,True,True,GG2.25:3-4:329:785,2022-02-21T03:09:40,2022-02-21T14:44:40,95,95
1m_2022-02-01,1,2022-02-01T00:00:00,2022-03-01T00:00:00,2.25,GG,2.25,6800,True,False,,,,95,95
1m_2022-02-01,1,2022-02-01T00:00:00,2022-03-01T00:00:00,2.50,GG,2.50,1500,True,True,GG2.50:16-17:360:785,2022-02-21T16:20:40,2022-02-21T18:29:40,95,95
1m_2022-02-01,1,2022-02-01T00:00:00,2022-03-01T00:00:00,2.50,GG,2.50,6800,True,False,,,,95,95
1m_2022-02-01,1,2022-02-01T00:00:00,2022-03-01T00:00:00,2.75,GG,2.75,1500,True,True,GG2.75:16-17:360:785,2022-02-21T16:20:40,2022-02-21T18:29:40,94,94
1m_2022-02-01,1,2022-02-01T00:00:00,2022-03-01T00:00:00,2.75,GG,2.75,6800,True,False,,,,94,94
1m_2022-02-01,1,2022-02-01T00:00:00,2022-03-01T00:00:00,3.00,GG,3.00,1500,True,True,GG3.00:2-3:285:687,2022-02-22T02:30:40,2022-02-22T09:33:40,90,90
1m_2022-02-01,1,2022-02-01T00:00:00,2022-03-01T00:00:00,3.00,GG,3.00,6800,True,False,,,,90,90
1m_2022-02-01,1,2022-02-01T00:00:00,2022-03-01T00:00:00,3.25,GG,3.25,1500,True,True,GG3.25:2-3:285:687,2022-02-22T02:30:40,2022-02-22T09:33:40,90,90
1m_2022-02-01,1,2022-02-01T00:00:00,2022-03-01T00:00:00,3.25,GG,3.25,6800,True,False,,,,90,90
1m_2022-02-01,1,2022-02-01T00:00:00,2022-03-01T00:00:00,3.50,GG,3.50,1500,True,True,GG3.50:16-17:360:785,2022-02-21T16:20:40,2022-02-21T18:29:40,87,87
1m_2022-02-01,1,2022-02-01T00:00:00,2022-03-01T00:00:00,3.50,GG,3.50,6800,True,False,,,,87,87
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,0.50,GG,0.50,1500,True,False,,,,178,178
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,0.50,GG,0.50,6800,True,False,,,,178,178
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,0.75,GG,0.75,1500,True,False,,,,155,155
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,0.75,GG,0.75,6800,True,False,,,,155,155
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,1.00,GG,1.00,1500,True,False,,,,136,136
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,1.00,GG,1.00,6800,True,False,,,,136,136
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,1.25,GG,1.25,1500,True,True,GG1.25:11-12:299:744,2022-03-15T11:31:40,2022-03-15T15:00:00,118,118
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,1.25,GG,1.25,6800,True,False,,,,118,118
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,1.50,GG,1.50,1500,True,True,GG1.50:10-11:330:795,2022-03-15T10:00:40,2022-03-15T10:57:40,113,113
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,1.50,GG,1.50,6800,True,False,,,,113,113
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,1.75,GG,1.75,1500,True,True,GG1.75:4-5:297:737,2022-03-15T04:30:20,2022-03-15T08:49:40,110,110
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,1.75,GG,1.75,6800,True,False,,,,110,110
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,2.00,GG,2.00,1500,True,True,GG2.00:22-23:335:755,2022-03-04T22:54:40,2022-03-04T23:30:00,108,108
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,2.00,GG,2.00,6800,True,False,,,,108,108
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,2.25,GG,2.25,1500,True,True,GG2.25:22-23:335:755,2022-03-04T22:54:40,2022-03-04T23:30:00,103,103
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,2.25,GG,2.25,6800,True,False,,,,103,103
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,2.50,GG,2.50,1500,True,True,GG2.50:22-23:335:754,2022-03-04T22:54:40,2022-03-04T23:30:00,98,98
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,2.50,GG,2.50,6800,True,False,,,,98,98
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,2.75,GG,2.75,1500,True,True,GG2.75:22-23:335:754,2022-03-04T22:54:40,2022-03-04T23:30:00,90,90
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,2.75,GG,2.75,6800,True,False,,,,90,90
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,3.00,GG,3.00,1500,True,True,GG3.00:22-23:335:754,2022-03-04T22:54:40,2022-03-04T23:30:00,85,85
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,3.00,GG,3.00,6800,True,False,,,,85,85
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,3.25,GG,3.25,1500,True,True,GG3.25:22-23:335:754,2022-03-04T22:54:40,2022-03-04T23:30:00,85,85
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,3.25,GG,3.25,6800,True,False,,,,85,85
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,3.50,GG,3.50,1500,True,True,GG3.50:22-23:335:754,2022-03-04T22:54:40,2022-03-04T23:30:00,84,84
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,3.50,GG,3.50,6800,True,False,,,,84,84
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,0.50,GG,0.50,1500,True,True,GG0.50:14-15:330:783,2022-04-13T14:03:40,2022-04-13T14:54:40,179,179
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,0.50,GG,0.50,6800,True,False,,,,179,179
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,0.75,GG,0.75,1500,True,True,GG0.75:17-18:352:832,2022-04-18T17:07:20,2022-04-18T19:11:40,162,162
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,0.75,GG,0.75,6800,True,False,,,,162,162
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,1.00,GG,1.00,1500,True,True,GG1.00:17-18:352:832,2022-04-18T17:07:20,2022-04-18T19:11:40,150,150
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,1.00,GG,1.00,6800,True,False,,,,150,150
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,1.25,GG,1.25,1500,True,True,GG1.25:17-18:351:830,2022-04-18T17:07:20,2022-04-18T19:11:40,144,144
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,1.25,GG,1.25,6800,True,False,,,,144,144
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,1.50,GG,1.50,1500,True,True,GG1.50:21-22:372:852,2022-04-14T21:00:40,2022-04-14T21:52:40,139,139
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,1.50,GG,1.50,6800,True,False,,,,139,139
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,1.75,GG,1.75,1500,True,True,GG1.75:1-2:278:731,2022-04-18T01:00:20,2022-04-18T01:00:40,124,124
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,1.75,GG,1.75,6800,True,False,,,,124,124
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,2.00,GG,2.00,1500,True,True,GG2.00:20-21:354:825,2022-04-12T20:20:40,2022-04-12T20:40:40,121,121
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,2.00,GG,2.00,6800,True,False,,,,121,121
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,2.25,GG,2.25,1500,True,True,GG2.25:19-20:361:823,2022-04-22T19:33:40,2022-04-22T20:00:40,119,119
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,2.25,GG,2.25,6800,True,False,,,,119,119
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,2.50,GG,2.50,1500,True,True,GG2.50:14-15:330:783,2022-04-13T14:03:40,2022-04-13T14:54:40,116,116
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,2.50,GG,2.50,6800,True,False,,,,116,116
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,2.75,GG,2.75,1500,True,True,GG2.75:2-3:299:731,2022-04-18T02:00:40,2022-04-18T02:08:40,116,116
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,2.75,GG,2.75,6800,True,False,,,,116,116
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,3.00,GG,3.00,1500,True,True,GG3.00:2-3:299:731,2022-04-18T02:00:40,2022-04-18T02:08:40,113,113
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,3.00,GG,3.00,6800,True,False,,,,113,113
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,3.25,GG,3.25,1500,True,True,GG3.25:16-17:383:833,2022-04-13T16:35:40,2022-04-13T18:30:00,110,110
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,3.25,GG,3.25,6800,True,False,,,,110,110
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,3.50,GG,3.50,1500,True,True,GG3.50:22-23:352:796,2022-04-22T22:31:40,2022-04-22T22:51:40,108,108
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,3.50,GG,3.50,6800,True,False,,,,108,108
