months,budget,left,right,periods,left_failed,right_failed,both,left_only,right_only,neither,reciprocal,jaccard,both_cases,left_only_cases,right_only_cases
1,1500,2.00,3.00,78,17,20,17,0,3,58,False,0.85,1m_2020-09-01;1m_2021-09-01;1m_2022-01-01;1m_2022-02-01;1m_2022-03-01;1m_2022-04-01;1m_2022-05-01;1m_2022-06-01;1m_2022-09-01;1m_2023-08-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,,1m_2020-02-01;1m_2020-03-01;1m_2025-11-01
1,1500,2.00,3.25,78,17,19,17,0,2,59,False,0.8947368421052632,1m_2020-09-01;1m_2021-09-01;1m_2022-01-01;1m_2022-02-01;1m_2022-03-01;1m_2022-04-01;1m_2022-05-01;1m_2022-06-01;1m_2022-09-01;1m_2023-08-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,,1m_2020-03-01;1m_2025-11-01
1,1500,2.00,3.50,78,17,18,16,1,2,59,True,0.8421052631578947,1m_2020-09-01;1m_2021-09-01;1m_2022-01-01;1m_2022-02-01;1m_2022-03-01;1m_2022-04-01;1m_2022-05-01;1m_2022-09-01;1m_2023-08-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2022-06-01,1m_2020-03-01;1m_2025-11-01
1,1500,2.25,2.50,78,18,19,17,1,2,58,True,0.85,1m_2020-03-01;1m_2020-09-01;1m_2022-01-01;1m_2022-02-01;1m_2022-03-01;1m_2022-04-01;1m_2022-05-01;1m_2022-06-01;1m_2022-09-01;1m_2023-08-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2022-12-01,1m_2021-09-01;1m_2025-11-01
1,1500,2.25,2.75,78,18,19,17,1,2,58,True,0.85,1m_2020-03-01;1m_2020-09-01;1m_2022-01-01;1m_2022-02-01;1m_2022-03-01;1m_2022-04-01;1m_2022-05-01;1m_2022-06-01;1m_2022-09-01;1m_2023-08-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2022-12-01,1m_2021-09-01;1m_2025-11-01
1,1500,2.25,3.00,78,18,20,17,1,3,57,True,0.8095238095238095,1m_2020-03-01;1m_2020-09-01;1m_2022-01-01;1m_2022-02-01;1m_2022-03-01;1m_2022-04-01;1m_2022-05-01;1m_2022-06-01;1m_2022-09-01;1m_2023-08-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2022-12-01,1m_2020-02-01;1m_2021-09-01;1m_2025-11-01
1,1500,2.25,3.25,78,18,19,17,1,2,58,True,0.85,1m_2020-03-01;1m_2020-09-01;1m_2022-01-01;1m_2022-02-01;1m_2022-03-01;1m_2022-04-01;1m_2022-05-01;1m_2022-06-01;1m_2022-09-01;1m_2023-08-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2022-12-01,1m_2021-09-01;1m_2025-11-01
1,1500,2.25,3.50,78,18,18,16,2,2,58,True,0.8,1m_2020-03-01;1m_2020-09-01;1m_2022-01-01;1m_2022-02-01;1m_2022-03-01;1m_2022-04-01;1m_2022-05-01;1m_2022-09-01;1m_2023-08-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2022-06-01;1m_2022-12-01,1m_2021-09-01;1m_2025-11-01
1,1500,2.50,2.75,78,19,19,19,0,0,59,False,1.0,1m_2020-03-01;1m_2020-09-01;1m_2021-09-01;1m_2022-01-01;1m_2022-02-01;1m_2022-03-01;1m_2022-04-01;1m_2022-05-01;1m_2022-06-01;1m_2022-09-01;1m_2023-08-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,,
1,1500,2.50,3.00,78,19,20,19,0,1,58,False,0.95,1m_2020-03-01;1m_2020-09-01;1m_2021-09-01;1m_2022-01-01;1m_2022-02-01;1m_2022-03-01;1m_2022-04-01;1m_2022-05-01;1m_2022-06-01;1m_2022-09-01;1m_2023-08-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,,1m_2020-02-01
1,1500,2.50,3.25,78,19,19,19,0,0,59,False,1.0,1m_2020-03-01;1m_2020-09-01;1m_2021-09-01;1m_2022-01-01;1m_2022-02-01;1m_2022-03-01;1m_2022-04-01;1m_2022-05-01;1m_2022-06-01;1m_2022-09-01;1m_2023-08-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,,
1,1500,2.50,3.50,78,19,18,18,1,0,59,False,0.9473684210526315,1m_2020-03-01;1m_2020-09-01;1m_2021-09-01;1m_2022-01-01;1m_2022-02-01;1m_2022-03-01;1m_2022-04-01;1m_2022-05-01;1m_2022-09-01;1m_2023-08-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2022-06-01,
1,1500,2.75,3.00,78,19,20,19,0,1,58,False,0.95,1m_2020-03-01;1m_2020-09-01;1m_2021-09-01;1m_2022-01-01;1m_2022-02-01;1m_2022-03-01;1m_2022-04-01;1m_2022-05-01;1m_2022-06-01;1m_2022-09-01;1m_2023-08-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,,1m_2020-02-01
1,1500,2.75,3.25,78,19,19,19,0,0,59,False,1.0,1m_2020-03-01;1m_2020-09-01;1m_2021-09-01;1m_2022-01-01;1m_2022-02-01;1m_2022-03-01;1m_2022-04-01;1m_2022-05-01;1m_2022-06-01;1m_2022-09-01;1m_2023-08-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,,
1,1500,2.75,3.50,78,19,18,18,1,0,59,False,0.9473684210526315,1m_2020-03-01;1m_2020-09-01;1m_2021-09-01;1m_2022-01-01;1m_2022-02-01;1m_2022-03-01;1m_2022-04-01;1m_2022-05-01;1m_2022-09-01;1m_2023-08-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2022-06-01,
1,1500,3.00,3.25,78,20,19,19,1,0,58,False,0.95,1m_2020-03-01;1m_2020-09-01;1m_2021-09-01;1m_2022-01-01;1m_2022-02-01;1m_2022-03-01;1m_2022-04-01;1m_2022-05-01;1m_2022-06-01;1m_2022-09-01;1m_2023-08-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2020-02-01,
1,1500,3.00,3.50,78,20,18,18,2,0,58,False,0.9,1m_2020-03-01;1m_2020-09-01;1m_2021-09-01;1m_2022-01-01;1m_2022-02-01;1m_2022-03-01;1m_2022-04-01;1m_2022-05-01;1m_2022-09-01;1m_2023-08-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2020-02-01;1m_2022-06-01,
1,1500,3.25,3.50,78,19,18,18,1,0,59,False,0.9473684210526315,1m_2020-03-01;1m_2020-09-01;1m_2021-09-01;1m_2022-01-01;1m_2022-02-01;1m_2022-03-01;1m_2022-04-01;1m_2022-05-01;1m_2022-09-01;1m_2023-08-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2022-06-01,
1,6800,0.50,0.75,78,0,0,0,0,0,78,False,,,,
1,6800,0.50,1.00,78,0,0,0,0,0,78,False,,,,
1,6800,0.50,1.25,78,0,0,0,0,0,78,False,,,,
1,6800,0.50,1.50,78,0,0,0,0,0,78,False,,,,
1,6800,0.50,1.75,78,0,0,0,0,0,78,False,,,,
1,6800,0.50,2.00,78,0,0,0,0,0,78,False,,,,
1,6800,0.50,2.25,78,0,0,0,0,0,78,False,,,,
1,6800,0.50,2.50,78,0,0,0,0,0,78,False,,,,
1,6800,0.50,2.75,78,0,0,0,0,0,78,False,,,,
1,6800,0.50,3.00,78,0,0,0,0,0,78,False,,,,
1,6800,0.50,3.25,78,0,0,0,0,0,78,False,,,,
1,6800,0.50,3.50,78,0,0,0,0,0,78,False,,,,
1,6800,0.75,1.00,78,0,0,0,0,0,78,False,,,,
1,6800,0.75,1.25,78,0,0,0,0,0,78,False,,,,
1,6800,0.75,1.50,78,0,0,0,0,0,78,False,,,,
1,6800,0.75,1.75,78,0,0,0,0,0,78,False,,,,
1,6800,0.75,2.00,78,0,0,0,0,0,78,False,,,,
1,6800,0.75,2.25,78,0,0,0,0,0,78,False,,,,
1,6800,0.75,2.50,78,0,0,0,0,0,78,False,,,,
1,6800,0.75,2.75,78,0,0,0,0,0,78,False,,,,
1,6800,0.75,3.00,78,0,0,0,0,0,78,False,,,,
1,6800,0.75,3.25,78,0,0,0,0,0,78,False,,,,
1,6800,0.75,3.50,78,0,0,0,0,0,78,False,,,,
1,6800,1.00,1.25,78,0,0,0,0,0,78,False,,,,
1,6800,1.00,1.50,78,0,0,0,0,0,78,False,,,,
1,6800,1.00,1.75,78,0,0,0,0,0,78,False,,,,
1,6800,1.00,2.00,78,0,0,0,0,0,78,False,,,,
1,6800,1.00,2.25,78,0,0,0,0,0,78,False,,,,
1,6800,1.00,2.50,78,0,0,0,0,0,78,False,,,,
1,6800,1.00,2.75,78,0,0,0,0,0,78,False,,,,
1,6800,1.00,3.00,78,0,0,0,0,0,78,False,,,,
1,6800,1.00,3.25,78,0,0,0,0,0,78,False,,,,
1,6800,1.00,3.50,78,0,0,0,0,0,78,False,,,,
1,6800,1.25,1.50,78,0,0,0,0,0,78,False,,,,
1,6800,1.25,1.75,78,0,0,0,0,0,78,False,,,,
1,6800,1.25,2.00,78,0,0,0,0,0,78,False,,,,
1,6800,1.25,2.25,78,0,0,0,0,0,78,False,,,,
1,6800,1.25,2.50,78,0,0,0,0,0,78,False,,,,
1,6800,1.25,2.75,78,0,0,0,0,0,78,False,,,,
1,6800,1.25,3.00,78,0,0,0,0,0,78,False,,,,
1,6800,1.25,3.25,78,0,0,0,0,0,78,False,,,,
1,6800,1.25,3.50,78,0,0,0,0,0,78,False,,,,
1,6800,1.50,1.75,78,0,0,0,0,0,78,False,,,,
1,6800,1.50,2.00,78,0,0,0,0,0,78,False,,,,
1,6800,1.50,2.25,78,0,0,0,0,0,78,False,,,,
1,6800,1.50,2.50,78,0,0,0,0,0,78,False,,,,
1,6800,1.50,2.75,78,0,0,0,0,0,78,False,,,,
1,6800,1.50,3.00,78,0,0,0,0,0,78,False,,,,
1,6800,1.50,3.25,78,0,0,0,0,0,78,False,,,,
1,6800,1.50,3.50,78,0,0,0,0,0,78,False,,,,
1,6800,1.75,2.00,78,0,0,0,0,0,78,False,,,,
1,6800,1.75,2.25,78,0,0,0,0,0,78,False,,,,
1,6800,1.75,2.50,78,0,0,0,0,0,78,False,,,,
1,6800,1.75,2.75,78,0,0,0,0,0,78,False,,,,
1,6800,1.75,3.00,78,0,0,0,0,0,78,False,,,,
1,6800,1.75,3.25,78,0,0,0,0,0,78,False,,,,
1,6800,1.75,3.50,78,0,0,0,0,0,78,False,,,,
1,6800,2.00,2.25,78,0,0,0,0,0,78,False,,,,
1,6800,2.00,2.50,78,0,0,0,0,0,78,False,,,,
1,6800,2.00,2.75,78,0,0,0,0,0,78,False,,,,
1,6800,2.00,3.00,78,0,0,0,0,0,78,False,,,,
1,6800,2.00,3.25,78,0,0,0,0,0,78,False,,,,
1,6800,2.00,3.50,78,0,0,0,0,0,78,False,,,,
1,6800,2.25,2.50,78,0,0,0,0,0,78,False,,,,
1,6800,2.25,2.75,78,0,0,0,0,0,78,False,,,,
1,6800,2.25,3.00,78,0,0,0,0,0,78,False,,,,
1,6800,2.25,3.25,78,0,0,0,0,0,78,False,,,,
1,6800,2.25,3.50,78,0,0,0,0,0,78,False,,,,
1,6800,2.50,2.75,78,0,0,0,0,0,78,False,,,,
1,6800,2.50,3.00,78,0,0,0,0,0,78,False,,,,
1,6800,2.50,3.25,78,0,0,0,0,0,78,False,,,,
1,6800,2.50,3.50,78,0,0,0,0,0,78,False,,,,
1,6800,2.75,3.00,78,0,0,0,0,0,78,False,,,,
1,6800,2.75,3.25,78,0,0,0,0,0,78,False,,,,
1,6800,2.75,3.50,78,0,0,0,0,0,78,False,,,,
1,6800,3.00,3.25,78,0,0,0,0,0,78,False,,,,
1,6800,3.00,3.50,78,0,0,0,0,0,78,False,,,,
1,6800,3.25,3.50,78,0,0,0,0,0,78,False,,,,
3,1500,0.50,0.75,26,9,9,7,2,2,15,True,0.6363636363636364,3m_2022-01-01;3m_2022-04-01;3m_2023-07-01;3m_2024-07-01;3m_2025-01-01;3m_2025-04-01;3m_2026-01-01,3m_2021-01-01;3m_2025-10-01,3m_2020-01-01;3m_2025-07-01
3,1500,0.50,1.00,26,9,6,5,4,1,16,True,0.5,3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,3m_2021-01-01;3m_2023-07-01;3m_2025-01-01;3m_2025-10-01,3m_2020-01-01
3,1500,0.50,1.25,26,9,5,5,4,0,17,False,0.5555555555555556,3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,3m_2021-01-01;3m_2023-07-01;3m_2025-01-01;3m_2025-10-01,
3,1500,0.50,1.50,26,9,5,5,4,0,17,False,0.5555555555555556,3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,3m_2021-01-01;3m_2023-07-01;3m_2025-01-01;3m_2025-10-01,
3,1500,0.50,1.75,26,9,7,6,3,1,16,True,0.6,3m_2022-01-01;3m_2022-04-01;3m_2023-07-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,3m_2021-01-01;3m_2025-01-01;3m_2025-10-01,3m_2020-01-01
3,1500,0.50,2.00,26,9,8,7,2,1,16,True,0.7,3m_2021-01-01;3m_2022-01-01;3m_2022-04-01;3m_2023-07-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,3m_2025-01-01;3m_2025-10-01,3m_2020-01-01
3,1500,0.50,2.25,26,9,8,7,2,1,16,True,0.7,3m_2021-01-01;3m_2022-01-01;3m_2022-04-01;3m_2023-07-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,3m_2025-01-01;3m_2025-10-01,3m_2020-01-01
3,1500,0.50,2.50,26,9,9,8,1,1,16,True,0.8,3m_2021-01-01;3m_2022-01-01;3m_2022-04-01;3m_2023-07-01;3m_2024-07-01;3m_2025-01-01;3m_2025-04-01;3m_2026-01-01,3m_2025-10-01,3m_2020-01-01
3,1500,0.50,2.75,26,9,9,8,1,1,16,True,0.8,3m_2021-01-01;3m_2022-01-01;3m_2022-04-01;3m_2023-07-01;3m_2024-07-01;3m_2025-01-01;3m_2025-04-01;3m_2026-01-01,3m_2025-10-01,3m_2020-01-01
3,1500,0.50,3.00,26,9,8,7,2,1,16,True,0.7,3m_2021-01-01;3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-01-01;3m_2025-04-01;3m_2026-01-01,3m_2023-07-01;3m_2025-10-01,3m_2020-01-01
3,1500,0.50,3.25,26,9,7,6,3,1,16,True,0.6,3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-01-01;3m_2025-04-01;3m_2026-01-01,3m_2021-01-01;3m_2023-07-01;3m_2025-10-01,3m_2020-01-01
3,1500,0.50,3.50,26,9,7,6,3,1,16,True,0.6,3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-01-01;3m_2025-04-01;3m_2026-01-01,3m_2021-01-01;3m_2023-07-01;3m_2025-10-01,3m_2020-01-01
3,1500,0.75,1.00,26,9,6,6,3,0,17,False,0.6666666666666666,3m_2020-01-01;3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,3m_2023-07-01;3m_2025-01-01;3m_2025-07-01,
3,1500,0.75,1.25,26,9,5,5,4,0,17,False,0.5555555555555556,3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,3m_2020-01-01;3m_2023-07-01;3m_2025-01-01;3m_2025-07-01,
3,1500,0.75,1.50,26,9,5,5,4,0,17,False,0.5555555555555556,3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,3m_2020-01-01;3m_2023-07-01;3m_2025-01-01;3m_2025-07-01,
3,1500,0.75,1.75,26,9,7,7,2,0,17,False,0.7777777777777778,3m_2020-01-01;3m_2022-01-01;3m_2022-04-01;3m_2023-07-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,3m_2025-01-01;3m_2025-07-01,
3,1500,0.75,2.00,26,9,8,7,2,1,16,True,0.7,3m_2020-01-01;3m_2022-01-01;3m_2022-04-01;3m_2023-07-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,3m_2025-01-01;3m_2025-07-01,3m_2021-01-01
3,1500,0.75,2.25,26,9,8,7,2,1,16,True,0.7,3m_2020-01-01;3m_2022-01-01;3m_2022-04-01;3m_2023-07-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,3m_2025-01-01;3m_2025-07-01,3m_2021-01-01
3,1500,0.75,2.50,26,9,9,8,1,1,16,True,0.8,3m_2020-01-01;3m_2022-01-01;3m_2022-04-01;3m_2023-07-01;3m_2024-07-01;3m_2025-01-01;3m_2025-04-01;3m_2026-01-01,3m_2025-07-01,3m_2021-01-01
3,1500,0.75,2.75,26,9,9,8,1,1,16,True,0.8,3m_2020-01-01;3m_2022-01-01;3m_2022-04-01;3m_2023-07-01;3m_2024-07-01;3m_2025-01-01;3m_2025-04-01;3m_2026-01-01,3m_2025-07-01,3m_2021-01-01
3,1500,0.75,3.00,26,9,8,7,2,1,16,True,0.7,3m_2020-01-01;3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-01-01;3m_2025-04-01;3m_2026-01-01,3m_2023-07-01;3m_2025-07-01,3m_2021-01-01
3,1500,0.75,3.25,26,9,7,7,2,0,17,False,0.7777777777777778,3m_2020-01-01;3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-01-01;3m_2025-04-01;3m_2026-01-01,3m_2023-07-01;3m_2025-07-01,
3,1500,0.75,3.50,26,9,7,7,2,0,17,False,0.7777777777777778,3m_2020-01-01;3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-01-01;3m_2025-04-01;3m_2026-01-01,3m_2023-07-01;3m_2025-07-01,
3,1500,1.00,1.25,26,6,5,5,1,0,20,False,0.8333333333333334,3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,3m_2020-01-01,
3,1500,1.00,1.50,26,6,5,5,1,0,20,False,0.8333333333333334,3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,3m_2020-01-01,
3,1500,1.00,1.75,26,6,7,6,0,1,19,False,0.8571428571428571,3m_2020-01-01;3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,,3m_2023-07-01
3,1500,1.00,2.00,26,6,8,6,0,2,18,False,0.75,3m_2020-01-01;3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,,3m_2021-01-01;3m_2023-07-01
3,1500,1.00,2.25,26,6,8,6,0,2,18,False,0.75,3m_2020-01-01;3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,,3m_2021-01-01;3m_2023-07-01
3,1500,1.00,2.50,26,6,9,6,0,3,17,False,0.6666666666666666,3m_2020-01-01;3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,,3m_2021-01-01;3m_2023-07-01;3m_2025-01-01
3,1500,1.00,2.75,26,6,9,6,0,3,17,False,0.6666666666666666,3m_2020-01-01;3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,,3m_2021-01-01;3m_2023-07-01;3m_2025-01-01
3,1500,1.00,3.00,26,6,8,6,0,2,18,False,0.75,3m_2020-01-01;3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,,3m_2021-01-01;3m_2025-01-01
3,1500,1.00,3.25,26,6,7,6,0,1,19,False,0.8571428571428571,3m_2020-01-01;3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,,3m_2025-01-01
3,1500,1.00,3.50,26,6,7,6,0,1,19,False,0.8571428571428571,3m_2020-01-01;3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,,3m_2025-01-01
3,1500,1.25,1.50,26,5,5,5,0,0,21,False,1.0,3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,,
3,1500,1.25,1.75,26,5,7,5,0,2,19,False,0.7142857142857143,3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,,3m_2020-01-01;3m_2023-07-01
3,1500,1.25,2.00,26,5,8,5,0,3,18,False,0.625,3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,,3m_2020-01-01;3m_2021-01-01;3m_2023-07-01
3,1500,1.25,2.25,26,5,8,5,0,3,18,False,0.625,3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,,3m_2020-01-01;3m_2021-01-01;3m_2023-07-01
3,1500,1.25,2.50,26,5,9,5,0,4,17,False,0.5555555555555556,3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,,3m_2020-01-01;3m_2021-01-01;3m_2023-07-01;3m_2025-01-01
3,1500,1.25,2.75,26,5,9,5,0,4,17,False,0.5555555555555556,3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,,3m_2020-01-01;3m_2021-01-01;3m_2023-07-01;3m_2025-01-01
3,1500,1.25,3.00,26,5,8,5,0,3,18,False,0.625,3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,,3m_2020-01-01;3m_2021-01-01;3m_2025-01-01
3,1500,1.25,3.25,26,5,7,5,0,2,19,False,0.7142857142857143,3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,,3m_2020-01-01;3m_2025-01-01
3,1500,1.25,3.50,26,5,7,5,0,2,19,False,0.7142857142857143,3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,,3m_2020-01-01;3m_2025-01-01
3,1500,1.50,1.75,26,5,7,5,0,2,19,False,0.7142857142857143,3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,,3m_2020-01-01;3m_2023-07-01
3,1500,1.50,2.00,26,5,8,5,0,3,18,False,0.625,3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,,3m_2020-01-01;3m_2021-01-01;3m_2023-07-01
3,1500,1.50,2.25,26,5,8,5,0,3,18,False,0.625,3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,,3m_2020-01-01;3m_2021-01-01;3m_2023-07-01
3,1500,1.50,2.50,26,5,9,5,0,4,17,False,0.5555555555555556,3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,,3m_2020-01-01;3m_2021-01-01;3m_2023-07-01;3m_2025-01-01
3,1500,1.50,2.75,26,5,9,5,0,4,17,False,0.5555555555555556,3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,,3m_2020-01-01;3m_2021-01-01;3m_2023-07-01;3m_2025-01-01
3,1500,1.50,3.00,26,5,8,5,0,3,18,False,0.625,3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,,3m_2020-01-01;3m_2021-01-01;3m_2025-01-01
3,1500,1.50,3.25,26,5,7,5,0,2,19,False,0.7142857142857143,3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,,3m_2020-01-01;3m_2025-01-01
3,1500,1.50,3.50,26,5,7,5,0,2,19,False,0.7142857142857143,3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,,3m_2020-01-01;3m_2025-01-01
3,1500,1.75,2.00,26,7,8,7,0,1,18,False,0.875,3m_2020-01-01;3m_2022-01-01;3m_2022-04-01;3m_2023-07-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,,3m_2021-01-01
3,1500,1.75,2.25,26,7,8,7,0,1,18,False,0.875,3m_2020-01-01;3m_2022-01-01;3m_2022-04-01;3m_2023-07-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,,3m_2021-01-01
3,1500,1.75,2.50,26,7,9,7,0,2,17,False,0.7777777777777778,3m_2020-01-01;3m_2022-01-01;3m_2022-04-01;3m_2023-07-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,,3m_2021-01-01;3m_2025-01-01
3,1500,1.75,2.75,26,7,9,7,0,2,17,False,0.7777777777777778,3m_2020-01-01;3m_2022-01-01;3m_2022-04-01;3m_2023-07-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,,3m_2021-01-01;3m_2025-01-01
3,1500,1.75,3.00,26,7,8,6,1,2,17,True,0.6666666666666666,3m_2020-01-01;3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,3m_2023-07-01,3m_2021-01-01;3m_2025-01-01
3,1500,1.75,3.25,26,7,7,6,1,1,18,True,0.75,3m_2020-01-01;3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,3m_2023-07-01,3m_2025-01-01
3,1500,1.75,3.50,26,7,7,6,1,1,18,True,0.75,3m_2020-01-01;3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,3m_2023-07-01,3m_2025-01-01
3,1500,2.00,2.25,26,8,8,8,0,0,18,False,1.0,3m_2020-01-01;3m_2021-01-01;3m_2022-01-01;3m_2022-04-01;3m_2023-07-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,,
3,1500,2.00,2.50,26,8,9,8,0,1,17,False,0.8888888888888888,3m_2020-01-01;3m_2021-01-01;3m_2022-01-01;3m_2022-04-01;3m_2023-07-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,,3m_2025-01-01
