at,account_id,cohort_month,requested_usd,allowed_usd,balance_usd,blocked_by,blockers
2022-02-23 00:00:00,4,2020-04,328.25,328.25,32228.25,minimum_payout,minimum_payout
2022-02-26 00:00:00,4,2020-04,447.55,447.55,32347.55,minimum_payout,minimum_payout
2022-02-27 00:00:00,4,2020-04,447.55,447.55,32347.55,minimum_payout,minimum_payout
2022-02-28 00:00:00,4,2020-04,447.55,447.55,32347.55,minimum_payout,minimum_payout
2022-03-02 00:00:00,4,2020-04,97.8,0.0,31997.8,trading_days,trading_days|profitable_days
2022-03-19 00:00:00,4,2020-04,281.1,281.1,32181.1,minimum_payout,minimum_payout
2022-03-20 00:00:00,4,2020-04,281.1,281.1,32181.1,minimum_payout,minimum_payout
2022-03-21 00:00:00,4,2020-04,281.1,281.1,32181.1,minimum_payout,minimum_payout
2022-03-22 00:00:00,4,2020-04,333.25,333.25,32233.25,minimum_payout,minimum_payout
2022-03-23 00:00:00,22,2021-10,272.45,272.45,32172.45,minimum_payout,minimum_payout
2022-03-24 00:00:00,4,2020-04,6.4,0.0,31906.4,trading_days,trading_days|profitable_days
2022-03-29 00:00:00,4,2020-04,500.0,0.0,32471.75,trading_days,trading_days|profitable_days
2022-03-29 00:00:00,22,2021-10,471.85,471.85,32371.85,minimum_payout,minimum_payout
2022-03-30 00:00:00,4,2020-04,500.0,0.0,32706.35,trading_days,trading_days|profitable_days
2022-03-30 00:00:00,19,2021-07,166.35,166.35,32066.35,minimum_payout,minimum_payout
2022-03-30 00:00:00,20,2021-08,99.65,99.65,31999.65,minimum_payout,minimum_payout
2022-03-30 00:00:00,21,2021-09,129.65,129.65,32029.65,minimum_payout,minimum_payout
2022-03-31 00:00:00,4,2020-04,500.0,0.0,32480.55,trading_days,trading_days|profitable_days
2022-04-01 00:00:00,4,2020-04,271.8,0.0,32171.8,trading_days,trading_days|profitable_days
2022-04-02 00:00:00,4,2020-04,281.35,0.0,32181.35,profitable_days,profitable_days
2022-04-03 00:00:00,4,2020-04,281.35,0.0,32181.35,profitable_days,profitable_days
2022-04-04 00:00:00,4,2020-04,281.35,0.0,32181.35,profitable_days,profitable_days
2022-04-05 00:00:00,4,2020-04,500.0,0.0,32693.5,profitable_days,profitable_days
2022-04-05 00:00:00,19,2021-07,153.5,153.5,32053.5,minimum_payout,minimum_payout
2022-04-05 00:00:00,20,2021-08,86.8,86.8,31986.8,minimum_payout,minimum_payout
2022-04-05 00:00:00,21,2021-09,116.8,116.8,32016.8,minimum_payout,minimum_payout
2022-04-05 00:00:00,22,2021-10,193.6,0.0,32093.6,trading_days,trading_days|profitable_days
2022-04-06 00:00:00,4,2020-04,500.0,0.0,32581.75,profitable_days,profitable_days
2022-04-06 00:00:00,19,2021-07,41.75,41.75,31941.75,minimum_payout,minimum_payout
2022-04-06 00:00:00,21,2021-09,5.05,5.05,31905.05,minimum_payout,minimum_payout
2022-04-06 00:00:00,22,2021-10,81.85,0.0,31981.85,trading_days,trading_days|profitable_days
2022-04-07 00:00:00,4,2020-04,500.0,0.0,32481.9,profitable_days,profitable_days
2022-04-08 00:00:00,4,2020-04,500.0,0.0,32684.85,profitable_days,profitable_days
2022-04-08 00:00:00,19,2021-07,144.85,144.85,32044.85,minimum_payout,minimum_payout
2022-04-08 00:00:00,20,2021-08,78.15,78.15,31978.15,minimum_payout,minimum_payout
2022-04-08 00:00:00,21,2021-09,108.15,108.15,32008.15,minimum_payout,minimum_payout
2022-04-08 00:00:00,22,2021-10,184.95,0.0,32084.95,trading_days,trading_days|profitable_days
2022-04-09 00:00:00,4,2020-04,500.0,0.0,32714.15,profitable_days,profitable_days
2022-04-09 00:00:00,19,2021-07,174.15,174.15,32074.15,minimum_payout,minimum_payout
2022-04-09 00:00:00,20,2021-08,107.45,107.45,32007.45,minimum_payout,minimum_payout
2022-04-09 00:00:00,21,2021-09,137.45,137.45,32037.45,minimum_payout,minimum_payout
2022-04-09 00:00:00,22,2021-10,214.25,0.0,32114.25,profitable_days,profitable_days
2022-04-10 00:00:00,4,2020-04,500.0,0.0,32714.15,profitable_days,profitable_days
2022-04-10 00:00:00,19,2021-07,174.15,174.15,32074.15,minimum_payout,minimum_payout
2022-04-10 00:00:00,20,2021-08,107.45,107.45,32007.45,minimum_payout,minimum_payout
2022-04-10 00:00:00,21,2021-09,137.45,137.45,32037.45,minimum_payout,minimum_payout
2022-04-10 00:00:00,22,2021-10,214.25,0.0,32114.25,profitable_days,profitable_days
2022-04-11 00:00:00,4,2020-04,500.0,0.0,32714.15,profitable_days,profitable_days
2022-04-11 00:00:00,19,2021-07,174.15,174.15,32074.15,minimum_payout,minimum_payout
2022-04-11 00:00:00,20,2021-08,107.45,107.45,32007.45,minimum_payout,minimum_payout
2022-04-11 00:00:00,21,2021-09,137.45,137.45,32037.45,minimum_payout,minimum_payout
2022-04-11 00:00:00,22,2021-10,214.25,0.0,32114.25,profitable_days,profitable_days
2022-04-12 00:00:00,4,2020-04,500.0,0.0,32586.4,profitable_days,profitable_days
2022-04-12 00:00:00,19,2021-07,46.4,46.4,31946.4,minimum_payout,minimum_payout
2022-04-12 00:00:00,21,2021-09,9.7,9.7,31909.7,minimum_payout,minimum_payout
2022-04-12 00:00:00,22,2021-10,86.5,0.0,31986.5,profitable_days,profitable_days
2022-04-13 00:00:00,22,2021-10,500.0,0.0,32692.25,profitable_days,profitable_days
2022-04-14 00:00:00,4,2020-04,500.0,0.0,32978.15,trading_days,trading_days|profitable_days
2022-04-14 00:00:00,19,2021-07,438.15,0.0,32338.15,trading_days,trading_days|profitable_days
2022-04-14 00:00:00,20,2021-08,371.45,0.0,32271.45,trading_days,trading_days|profitable_days
2022-04-14 00:00:00,21,2021-09,401.45,0.0,32301.45,trading_days,trading_days|profitable_days
2022-04-14 00:00:00,22,2021-10,500.0,0.0,32878.25,profitable_days,profitable_days
2022-04-15 00:00:00,4,2020-04,500.0,0.0,32846.15,trading_days,trading_days|profitable_days
2022-04-15 00:00:00,19,2021-07,306.15,0.0,32206.15,trading_days,trading_days|profitable_days
2022-04-15 00:00:00,20,2021-08,239.45,0.0,32139.45,trading_days,trading_days|profitable_days
2022-04-15 00:00:00,21,2021-09,269.45,0.0,32169.45,trading_days,trading_days|profitable_days
2022-04-15 00:00:00,22,2021-10,500.0,0.0,32746.25,profitable_days,profitable_days
2022-04-16 00:00:00,4,2020-04,500.0,0.0,32846.15,trading_days,trading_days|profitable_days
2022-04-16 00:00:00,19,2021-07,306.15,0.0,32206.15,trading_days,trading_days|profitable_days
2022-04-16 00:00:00,20,2021-08,239.45,0.0,32139.45,trading_days,trading_days|profitable_days
2022-04-16 00:00:00,21,2021-09,269.45,0.0,32169.45,trading_days,trading_days|profitable_days
2022-04-16 00:00:00,22,2021-10,500.0,0.0,32746.25,profitable_days,profitable_days
2022-04-17 00:00:00,4,2020-04,500.0,0.0,32846.15,trading_days,trading_days|profitable_days
2022-04-17 00:00:00,19,2021-07,306.15,0.0,32206.15,trading_days,trading_days|profitable_days
2022-04-17 00:00:00,20,2021-08,239.45,0.0,32139.45,trading_days,trading_days|profitable_days
2022-04-17 00:00:00,21,2021-09,269.45,0.0,32169.45,trading_days,trading_days|profitable_days
2022-04-17 00:00:00,22,2021-10,500.0,0.0,32746.25,profitable_days,profitable_days
2022-04-18 00:00:00,4,2020-04,500.0,0.0,32846.15,trading_days,trading_days|profitable_days
2022-04-18 00:00:00,19,2021-07,306.15,0.0,32206.15,trading_days,trading_days|profitable_days
2022-04-18 00:00:00,20,2021-08,239.45,0.0,32139.45,trading_days,trading_days|profitable_days
2022-04-18 00:00:00,21,2021-09,269.45,0.0,32169.45,trading_days,trading_days|profitable_days
2022-04-18 00:00:00,22,2021-10,500.0,0.0,32746.25,profitable_days,profitable_days
2022-04-19 00:00:00,4,2020-04,500.0,0.0,33251.3,trading_days,trading_days|profitable_days
2022-04-19 00:00:00,19,2021-07,500.0,0.0,32611.3,trading_days,trading_days|profitable_days
2022-04-19 00:00:00,20,2021-08,500.0,0.0,32544.6,trading_days,trading_days|profitable_days
2022-04-19 00:00:00,21,2021-09,500.0,0.0,32574.6,trading_days,trading_days|profitable_days
2022-04-20 00:00:00,4,2020-04,500.0,0.0,33383.95,trading_days,trading_days|profitable_days
2022-04-20 00:00:00,19,2021-07,500.0,0.0,32743.95,trading_days,trading_days|profitable_days
2022-04-20 00:00:00,20,2021-08,500.0,0.0,32677.25,trading_days,trading_days|profitable_days
2022-04-20 00:00:00,21,2021-09,500.0,0.0,32707.25,trading_days,trading_days|profitable_days
2022-04-20 00:00:00,22,2021-10,500.0,0.0,32784.05,trading_days,trading_days|profitable_days
2022-04-21 00:00:00,4,2020-04,500.0,0.0,33577.65,trading_days,trading_days|profitable_days
2022-04-21 00:00:00,19,2021-07,500.0,0.0,32937.65,trading_days,trading_days|profitable_days
2022-04-21 00:00:00,20,2021-08,500.0,0.0,32870.95,trading_days,trading_days|profitable_days
2022-04-21 00:00:00,21,2021-09,500.0,0.0,32900.95,trading_days,trading_days|profitable_days
2022-04-21 00:00:00,22,2021-10,500.0,0.0,32977.75,trading_days,trading_days|profitable_days
2022-04-22 00:00:00,4,2020-04,500.0,0.0,33593.9,trading_days,trading_days|profitable_days
2022-04-22 00:00:00,19,2021-07,500.0,0.0,32953.9,trading_days,trading_days|profitable_days
2022-04-22 00:00:00,20,2021-08,500.0,0.0,32887.2,trading_days,trading_days|profitable_days
2022-04-22 00:00:00,21,2021-09,500.0,0.0,32917.2,trading_days,trading_days|profitable_days
2022-04-22 00:00:00,22,2021-10,500.0,0.0,32994.0,trading_days,trading_days|profitable_days
2022-04-23 00:00:00,4,2020-04,500.0,0.0,33257.15,trading_days,trading_days|profitable_days
2022-04-23 00:00:00,19,2021-07,500.0,0.0,32617.15,trading_days,trading_days|profitable_days
2022-04-23 00:00:00,20,2021-08,500.0,0.0,32550.45,trading_days,trading_days|profitable_days
2022-04-23 00:00:00,21,2021-09,500.0,0.0,32580.45,trading_days,trading_days|profitable_days
2022-04-23 00:00:00,22,2021-10,500.0,0.0,32657.25,trading_days,trading_days|profitable_days
2022-04-24 00:00:00,4,2020-04,500.0,0.0,33257.15,trading_days,trading_days|profitable_days
2022-04-24 00:00:00,19,2021-07,500.0,0.0,32617.15,trading_days,trading_days|profitable_days
2022-04-24 00:00:00,20,2021-08,500.0,0.0,32550.45,trading_days,trading_days|profitable_days
2022-04-24 00:00:00,21,2021-09,500.0,0.0,32580.45,trading_days,trading_days|profitable_days
2022-04-24 00:00:00,22,2021-10,500.0,0.0,32657.25,trading_days,trading_days|profitable_days
2022-04-25 00:00:00,4,2020-04,500.0,0.0,33257.15,trading_days,trading_days|profitable_days
2022-04-25 00:00:00,19,2021-07,500.0,0.0,32617.15,trading_days,trading_days|profitable_days
2022-04-25 00:00:00,20,2021-08,500.0,0.0,32550.45,trading_days,trading_days|profitable_days
2022-04-25 00:00:00,21,2021-09,500.0,0.0,32580.45,trading_days,trading_days|profitable_days
2022-04-25 00:00:00,22,2021-10,500.0,0.0,32657.25,trading_days,trading_days|profitable_days
2022-04-26 00:00:00,22,2021-10,500.0,0.0,33368.75,trading_days,trading_days|profitable_days
2022-04-26 00:00:00,25,2022-01,348.05,348.05,32248.05,minimum_payout,minimum_payout
2022-04-27 00:00:00,4,2020-04,500.0,0.0,33114.35,trading_days,trading_days|profitable_days
2022-04-27 00:00:00,19,2021-07,500.0,0.0,32474.35,trading_days,trading_days|profitable_days
2022-04-27 00:00:00,20,2021-08,500.0,0.0,32407.65,trading_days,trading_days|profitable_days
2022-04-27 00:00:00,21,2021-09,500.0,0.0,32437.65,trading_days,trading_days|profitable_days
2022-04-27 00:00:00,22,2021-10,500.0,0.0,33014.45,trading_days,trading_days|profitable_days
2022-04-28 00:00:00,4,2020-04,500.0,0.0,32932.3,trading_days,trading_days|profitable_days
2022-04-28 00:00:00,19,2021-07,392.3,0.0,32292.3,trading_days,trading_days|profitable_days
2022-04-28 00:00:00,20,2021-08,325.6,0.0,32225.6,trading_days,trading_days|profitable_days
2022-04-28 00:00:00,21,2021-09,355.6,0.0,32255.6,trading_days,trading_days|profitable_days
2022-04-28 00:00:00,22,2021-10,500.0,0.0,32832.4,trading_days,trading_days|profitable_days
2022-04-29 00:00:00,4,2020-04,500.0,0.0,32920.95,trading_days,trading_days|profitable_days
2022-04-29 00:00:00,19,2021-07,380.95,0.0,32280.95,trading_days,trading_days|profitable_days
2022-04-29 00:00:00,20,2021-08,314.25,0.0,32214.25,trading_days,trading_days|profitable_days
2022-04-29 00:00:00,21,2021-09,344.25,0.0,32244.25,trading_days,trading_days|profitable_days
2022-04-29 00:00:00,22,2021-10,500.0,0.0,32821.05,profitable_days,profitable_days
2022-04-30 00:00:00,4,2020-04,500.0,0.0,32536.45,trading_days,trading_days|profitable_days
2022-04-30 00:00:00,22,2021-10,500.0,0.0,32436.55,profitable_days,profitable_days
2022-05-01 00:00:00,4,2020-04,500.0,0.0,32536.45,trading_days,trading_days|profitable_days
2022-05-01 00:00:00,22,2021-10,500.0,0.0,32436.55,profitable_days,profitable_days
2022-05-02 00:00:00,4,2020-04,500.0,0.0,32536.45,trading_days,trading_days|profitable_days
2022-05-02 00:00:00,22,2021-10,500.0,0.0,32436.55,profitable_days,profitable_days
2022-05-03 00:00:00,4,2020-04,46.7,0.0,31946.7,trading_days,trading_days|profitable_days
2022-05-05 00:00:00,4,2020-04,383.85,0.0,32283.85,trading_days,trading_days|profitable_days
2022-05-05 00:00:00,22,2021-10,283.95,0.0,32183.95,profitable_days,profitable_days
2022-05-06 00:00:00,4,2020-04,337.05,0.0,32237.05,profitable_days,profitable_days
2022-05-06 00:00:00,22,2021-10,237.15,0.0,32137.15,profitable_days,profitable_days
2022-08-13 00:00:00,4,2020-04,334.85,334.85,32234.85,minimum_payout,minimum_payout
2022-08-13 00:00:00,22,2021-10,234.95,234.95,32134.95,minimum_payout,minimum_payout
2022-08-14 00:00:00,4,2020-04,334.85,334.85,32234.85,minimum_payout,minimum_payout
2022-08-14 00:00:00,22,2021-10,234.95,234.95,32134.95,minimum_payout,minimum_payout
2022-08-15 00:00:00,4,2020-04,334.85,334.85,32234.85,minimum_payout,minimum_payout
2022-08-15 00:00:00,22,2021-10,234.95,234.95,32134.95,minimum_payout,minimum_payout
2022-08-17 00:00:00,4,2020-04,222.8,0.0,32122.8,trading_days,trading_days|profitable_days
2022-08-17 00:00:00,19,2021-07,82.8,82.8,31982.8,minimum_payout,minimum_payout
2022-08-17 00:00:00,20,2021-08,16.1,16.1,31916.1,minimum_payout,minimum_payout
2022-08-17 00:00:00,21,2021-09,46.1,46.1,31946.1,minimum_payout,minimum_payout
2022-08-17 00:00:00,22,2021-10,122.9,0.0,32022.9,trading_days,trading_days|profitable_days
2022-08-18 00:00:00,4,2020-04,248.5,0.0,32148.5,trading_days,trading_days|profitable_days
2022-08-18 00:00:00,19,2021-07,108.5,108.5,32008.5,minimum_payout,minimum_payout
2022-08-18 00:00:00,20,2021-08,41.8,41.8,31941.8,minimum_payout,minimum_payout
2022-08-18 00:00:00,21,2021-09,71.8,71.8,31971.8,minimum_payout,minimum_payout
2022-08-18 00:00:00,22,2021-10,148.6,0.0,32048.6,trading_days,trading_days|profitable_days
2022-08-19 00:00:00,4,2020-04,436.6,0.0,32336.6,trading_days,trading_days|profitable_days
