at,account_id,cohort_month,requested_usd,allowed_usd,balance_usd,blocked_by,blockers
2022-02-01 00:00:00,4,2020-04,217.15,217.15,30217.15,minimum_payout,minimum_payout
2022-04-01 00:00:00,20,2021-08,465.1,465.1,30465.1,minimum_payout,minimum_payout
2022-04-01 00:00:00,21,2021-09,495.1,495.1,30495.1,minimum_payout,minimum_payout
2022-09-01 00:00:00,19,2021-07,292.8,292.8,30292.8,minimum_payout,minimum_payout
2022-09-01 00:00:00,20,2021-08,226.1,226.1,30226.1,minimum_payout,minimum_payout
2022-09-01 00:00:00,21,2021-09,256.1,256.1,30256.1,minimum_payout,minimum_payout
2022-09-01 00:00:00,22,2021-10,332.9,332.9,30332.9,minimum_payout,minimum_payout
2022-09-01 00:00:00,25,2022-01,212.2,212.2,30212.2,minimum_payout,minimum_payout
2022-10-01 00:00:00,31,2022-07,127.65,127.65,30127.65,minimum_payout,minimum_payout
2022-11-01 00:00:00,19,2021-07,427.4,427.4,30427.4,minimum_payout,minimum_payout
2022-11-01 00:00:00,20,2021-08,360.7,360.7,30360.7,minimum_payout,minimum_payout
2022-11-01 00:00:00,21,2021-09,390.7,390.7,30390.7,minimum_payout,minimum_payout
2022-11-01 00:00:00,22,2021-10,467.5,467.5,30467.5,minimum_payout,minimum_payout
2022-11-01 00:00:00,25,2022-01,346.8,346.8,30346.8,minimum_payout,minimum_payout
2022-11-01 00:00:00,31,2022-07,448.25,448.25,30448.25,minimum_payout,minimum_payout
2022-12-01 00:00:00,4,2020-04,14.95,14.95,30014.95,minimum_payout,minimum_payout
2022-12-01 00:00:00,19,2021-07,374.95,374.95,30374.95,minimum_payout,minimum_payout
2022-12-01 00:00:00,20,2021-08,308.25,308.25,30308.25,minimum_payout,minimum_payout
2022-12-01 00:00:00,21,2021-09,338.25,338.25,30338.25,minimum_payout,minimum_payout
2022-12-01 00:00:00,22,2021-10,415.05,415.05,30415.05,minimum_payout,minimum_payout
2022-12-01 00:00:00,25,2022-01,294.35,294.35,30294.35,minimum_payout,minimum_payout
2022-12-01 00:00:00,31,2022-07,395.8,395.8,30395.8,minimum_payout,minimum_payout
2023-02-01 00:00:00,4,2020-04,8.65,8.65,30008.65,minimum_payout,minimum_payout
2023-02-01 00:00:00,19,2021-07,368.65,368.65,30368.65,minimum_payout,minimum_payout
2023-02-01 00:00:00,20,2021-08,301.95,301.95,30301.95,minimum_payout,minimum_payout
2023-02-01 00:00:00,21,2021-09,331.95,331.95,30331.95,minimum_payout,minimum_payout
2023-02-01 00:00:00,22,2021-10,408.75,408.75,30408.75,minimum_payout,minimum_payout
2023-02-01 00:00:00,25,2022-01,288.05,288.05,30288.05,minimum_payout,minimum_payout
2023-02-01 00:00:00,31,2022-07,389.5,389.5,30389.5,minimum_payout,minimum_payout
2023-03-01 00:00:00,4,2020-04,86.85,86.85,30086.85,minimum_payout,minimum_payout
2023-03-01 00:00:00,19,2021-07,446.85,446.85,30446.85,minimum_payout,minimum_payout
2023-03-01 00:00:00,20,2021-08,380.15,380.15,30380.15,minimum_payout,minimum_payout
2023-03-01 00:00:00,21,2021-09,410.15,410.15,30410.15,minimum_payout,minimum_payout
2023-03-01 00:00:00,22,2021-10,486.95,486.95,30486.95,minimum_payout,minimum_payout
2023-03-01 00:00:00,25,2022-01,366.25,366.25,30366.25,minimum_payout,minimum_payout
2023-03-01 00:00:00,31,2022-07,467.7,467.7,30467.7,minimum_payout,minimum_payout
2023-04-01 00:00:00,32,2022-08,305.0,305.0,30305.0,minimum_payout,minimum_payout
2023-07-01 00:00:00,20,2021-08,144.85,144.85,30144.85,minimum_payout,minimum_payout
2023-07-01 00:00:00,21,2021-09,174.85,174.85,30174.85,minimum_payout,minimum_payout
2023-07-01 00:00:00,25,2022-01,130.95,130.95,30130.95,minimum_payout,minimum_payout
2023-07-01 00:00:00,31,2022-07,232.4,232.4,30232.4,minimum_payout,minimum_payout
2023-08-01 00:00:00,4,2020-04,375.5,375.5,30375.5,minimum_payout,minimum_payout
2023-08-01 00:00:00,19,2021-07,235.5,235.5,30235.5,minimum_payout,minimum_payout
2023-08-01 00:00:00,22,2021-10,275.6,275.6,30275.6,minimum_payout,minimum_payout
2023-08-01 00:00:00,32,2022-08,199.65,199.65,30199.65,minimum_payout,minimum_payout
2023-09-01 00:00:00,37,2023-01,248.05,248.05,30248.05,minimum_payout,minimum_payout
2024-08-01 00:00:00,37,2023-01,464.65,464.65,30464.65,minimum_payout,minimum_payout
2024-08-01 00:00:00,38,2023-02,436.95,436.95,30436.95,minimum_payout,minimum_payout
2024-08-01 00:00:00,39,2023-03,358.75,358.75,30358.75,minimum_payout,minimum_payout
2024-08-01 00:00:00,47,2023-11,405.55,405.55,30405.55,minimum_payout,minimum_payout
2024-08-01 00:00:00,48,2023-12,183.25,183.25,30183.25,minimum_payout,minimum_payout
2024-11-01 00:00:00,4,2020-04,415.25,415.25,30415.25,minimum_payout,minimum_payout
2024-11-01 00:00:00,19,2021-07,275.25,275.25,30275.25,minimum_payout,minimum_payout
2024-11-01 00:00:00,20,2021-08,208.55,208.55,30208.55,minimum_payout,minimum_payout
2024-11-01 00:00:00,21,2021-09,238.55,238.55,30238.55,minimum_payout,minimum_payout
2024-11-01 00:00:00,22,2021-10,315.35,315.35,30315.35,minimum_payout,minimum_payout
2024-11-01 00:00:00,25,2022-01,194.65,194.65,30194.65,minimum_payout,minimum_payout
2024-11-01 00:00:00,32,2022-08,239.4,239.4,30239.4,minimum_payout,minimum_payout
2024-11-01 00:00:00,37,2023-01,434.3,434.3,30434.3,minimum_payout,minimum_payout
2024-11-01 00:00:00,38,2023-02,406.6,406.6,30406.6,minimum_payout,minimum_payout
2024-11-01 00:00:00,39,2023-03,328.4,328.4,30328.4,minimum_payout,minimum_payout
2024-11-01 00:00:00,53,2024-05,284.3,284.3,30284.3,minimum_payout,minimum_payout
2025-01-01 00:00:00,4,2020-04,470.55,470.55,30470.55,minimum_payout,minimum_payout
2025-01-01 00:00:00,19,2021-07,330.55,330.55,30330.55,minimum_payout,minimum_payout
2025-01-01 00:00:00,21,2021-09,293.85,293.85,30293.85,minimum_payout,minimum_payout
2025-01-01 00:00:00,32,2022-08,294.7,294.7,30294.7,minimum_payout,minimum_payout
2025-01-01 00:00:00,37,2023-01,489.6,489.6,30489.6,minimum_payout,minimum_payout
2025-01-01 00:00:00,38,2023-02,461.9,461.9,30461.9,minimum_payout,minimum_payout
2025-01-01 00:00:00,39,2023-03,383.7,383.7,30383.7,minimum_payout,minimum_payout
2025-03-01 00:00:00,4,2020-04,320.3,320.3,30320.3,minimum_payout,minimum_payout
2025-03-01 00:00:00,57,2024-09,462.2,462.2,30462.2,minimum_payout,minimum_payout
2025-03-01 00:00:00,58,2024-10,355.75,355.75,30355.75,minimum_payout,minimum_payout
2025-03-01 00:00:00,59,2024-11,405.05,405.05,30405.05,minimum_payout,minimum_payout
2025-04-01 00:00:00,19,2021-07,30.85,30.85,30030.85,minimum_payout,minimum_payout
2025-04-01 00:00:00,20,2021-08,464.15,464.15,30464.15,minimum_payout,minimum_payout
2025-04-01 00:00:00,32,2022-08,495.0,495.0,30495.0,minimum_payout,minimum_payout
2025-05-01 00:00:00,57,2024-09,2500.0,0.0,32955.9,consistency,consistency
2025-05-01 00:00:00,58,2024-10,2849.45,0.0,32849.45,consistency,consistency
2025-05-01 00:00:00,59,2024-11,2500.0,0.0,32898.75,consistency,consistency
2025-05-01 00:00:00,60,2024-12,1661.5,0.0,31661.5,consistency,consistency
2025-06-01 00:00:00,4,2020-04,63.45,63.45,30063.45,minimum_payout,minimum_payout
2025-06-01 00:00:00,57,2024-09,2705.35,0.0,32705.35,consistency,consistency
2025-06-01 00:00:00,58,2024-10,2598.9,0.0,32598.9,consistency,consistency
2025-06-01 00:00:00,59,2024-11,2648.2,0.0,32648.2,consistency,consistency
2025-06-01 00:00:00,60,2024-12,1410.95,0.0,31410.95,consistency,consistency
2025-07-01 00:00:00,60,2024-12,2867.1,0.0,32867.1,consistency,consistency
2025-08-01 00:00:00,60,2024-12,1917.15,0.0,31917.15,consistency,consistency
2025-09-01 00:00:00,60,2024-12,1080.7,0.0,31080.7,consistency,consistency
