policy,retained_balance_usd,headroom_usd,ongoing_pocket_usd,terminal_received_usd,combined_pocket_usd,alive_before_terminal,ongoing_payouts,terminal_payouts,profit_before_terminal_usd,profit_after_terminal_usd,booked_net_trading_usd,firm_split_usd,path_ceiling_usd,unextracted_usd,path_fingerprint,stage,copies_checked,alive_rr050,alive_rr250,trading_neutral,earnings_vs_benchmark_usd,book_ceiling_usd,ceiling_capture
fixed_250_backlog,32000.0,6900.0,169473.55,170769.98,340243.53,21,220,11,311835.2,131548.68,470886.5,9516.54,481308.75,141065.22,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.706913
fixed_250_backlog,32100.0,7000.0,169648.0,206222.75,375870.75,21,218,12,311660.75,94830.85,470886.5,10607.15,481308.75,105438.0,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.780935
fixed_250_backlog,32200.0,7100.0,169409.8,206222.75,375632.55,21,219,12,311898.95,95069.05,470886.5,10607.15,481308.75,105676.2,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.78044
fixed_250_backlog,32300.0,7200.0,168498.0,216110.44,384608.44,21,217,13,312810.75,86093.16,470886.5,10607.15,481308.75,96700.31,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.799089
fixed_250_backlog,32400.0,7300.0,168048.0,216110.44,384158.44,21,216,13,313260.75,86543.16,470886.5,10607.15,481308.75,97150.31,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.798154
fixed_250_backlog,32500.0,7400.0,167639.6,176727.57,344367.17,21,211,12,313669.15,127425.04,470886.5,9516.54,481308.75,136941.58,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.715481
fixed_250_backlog,32600.0,7500.0,167477.6,176789.57,344267.17,21,210,12,313831.15,127525.04,470886.5,9516.54,481308.75,137041.58,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.715273
fixed_250_backlog,33100.0,8000.0,164571.55,177730.77,342302.32,21,204,12,316737.2,129489.89,470886.5,9516.54,481308.75,139006.43,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.711191
fixed_250_backlog,33600.0,8500.0,163055.75,181732.95,344788.7,21,198,11,318253.0,126225.49,470886.5,10294.56,481308.75,136520.05,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.716357
fixed_250_backlog,34100.0,9000.0,161008.6,184232.95,345241.55,21,191,12,320300.15,125772.64,470886.5,10294.56,481308.75,136067.2,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.717297
fixed_250_backlog,34600.0,9500.0,158774.4,208046.25,366820.65,21,186,13,322534.35,103880.95,470886.5,10607.15,481308.75,114488.1,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.762132
fixed_250_backlog,35100.0,10000.0,156758.6,209046.25,365804.85,21,176,13,324550.15,104896.75,470886.5,10607.15,481308.75,115503.9,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.760021
fixed_500_backlog,,,75284.05,0.0,75284.05,5,142,0,60569.45,60569.45,129369.25,350.0,136203.5,60919.45,c00b6dd1efb7a4f1313e3bca2378b1b100ac646a5de05b6d9a61c4ca665bf436,coarse,51119,2,3,False,-341517.25,481308.75,0.156415
fixed_500_backlog,25100.0,0.0,75284.05,0.0,75284.05,5,142,0,60569.45,60569.45,129369.25,350.0,136203.5,60919.45,c00b6dd1efb7a4f1313e3bca2378b1b100ac646a5de05b6d9a61c4ca665bf436,coarse,51119,2,3,False,-341517.25,481308.75,0.156415
fixed_500_backlog,25600.0,500.0,75284.05,0.0,75284.05,5,142,0,60569.45,60569.45,129369.25,350.0,136203.5,60919.45,c00b6dd1efb7a4f1313e3bca2378b1b100ac646a5de05b6d9a61c4ca665bf436,coarse,51119,2,3,False,-341517.25,481308.75,0.156415
fixed_500_backlog,26100.0,1000.0,75284.05,0.0,75284.05,5,142,0,60569.45,60569.45,129369.25,350.0,136203.5,60919.45,c00b6dd1efb7a4f1313e3bca2378b1b100ac646a5de05b6d9a61c4ca665bf436,coarse,51119,2,3,False,-341517.25,481308.75,0.156415
fixed_500_backlog,26600.0,1500.0,77875.7,0.0,77875.7,5,140,0,60569.45,60569.45,131512.95,350.0,138795.15,60919.45,1533ddc719da029a66e6b0fb832e3c1ab784fa7677b6c1c2db429ad933ca1383,coarse,55415,2,3,False,-339373.55,481308.75,0.1618
fixed_500_backlog,27100.0,2000.0,73030.35,0.0,73030.35,5,128,0,60569.45,60569.45,126047.55,350.0,133949.8,60919.45,1a2cd663b0cb421c3a482826397aa39bd35e79cb64262678281b3fccc016904f,coarse,55923,2,3,False,-344838.95,481308.75,0.151733
fixed_500_backlog,27600.0,2500.0,81663.0,0.0,81663.0,6,141,0,65940.15,65940.15,140444.2,350.0,147953.15,66290.15,7abc6b8b7c43c15d2b9009db17b16397cbf48f8a28e758c8a5da1eac814b0886,coarse,62199,3,3,False,-330442.3,481308.75,0.169669
fixed_500_backlog,28100.0,3000.0,104735.4,0.0,104735.4,8,174,0,78240.3,78240.3,175191.45,350.0,183325.7,78590.3,e8b5c7e5b6065d9c6e43a926d5e6464b2fe145aafc82e9ccd00c17886f0549d7,coarse,71162,5,3,False,-295695.05,481308.75,0.217605
fixed_500_backlog,28600.0,3500.0,187631.35,0.0,187631.35,10,239,0,102657.15,102657.15,283259.5,350.0,290638.5,103007.15,76140834df9a99986daec499a813c56dca5b479791e63badd7807638c88e88a5,coarse,109749,6,4,False,-187627.0,481308.75,0.389836
fixed_500_backlog,29100.0,4000.0,221276.5,4310.74,225587.24,12,253,1,111866.75,107556.01,324232.05,350.0,333493.25,107906.01,e2aa457c8e0215eaadac782835e5d2f788b03fbb2ef512f26ffe0b17ada79543,coarse,123406,8,4,False,-146654.45,481308.75,0.468695
fixed_500_backlog,29600.0,4500.0,244388.2,23257.82,267646.02,19,248,7,144562.75,121203.31,379113.1,451.62,389300.95,121654.93,77fc0b8f61a66bd59970ffeeeeebe0de14c00abf869e4e627a9b5d40546a4d20,coarse,128408,14,5,False,-91773.4,481308.75,0.55608
fixed_500_backlog,30100.0,5000.0,239774.85,27257.82,267032.67,19,238,8,148676.1,121316.66,378616.3,451.62,388800.95,121768.28,14971f6bd9e2eebe910ea5d7afcff9329a53b90e13b50ab52c4760d192939c2d,coarse,128414,14,5,False,-92270.2,481308.75,0.554805
fixed_500_backlog,30600.0,5500.0,234594.8,37227.51,271822.31,19,221,10,152969.65,115640.52,377898.4,451.62,387914.45,116092.14,bf6b9fc6aa311a243777f04377eac5b0b018b8d19aeff85cf88c395d98da49e2,coarse,128432,14,5,False,-92988.1,481308.75,0.564757
fixed_500_backlog,31100.0,6000.0,256428.45,46537.75,302966.2,20,241,11,176283.15,129643.78,423893.9,1501.62,434111.6,131145.4,7f559c3c80d0b0cd6f0d71e92abfa9259f8340d555b3c00c760d3cd5e502ac6d,coarse,136391,14,6,False,-46992.6,481308.75,0.629463
fixed_500_backlog,31200.0,6100.0,279864.96,53927.64,333792.6,21,268,12,198793.8,144764.54,470886.5,2751.61,481308.75,147516.15,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.69351
fixed_500_backlog,31300.0,6200.0,277919.91,49317.9,327237.81,21,267,11,200738.85,151319.33,470886.5,2751.61,481308.75,154070.94,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.679892
fixed_500_backlog,31400.0,6300.0,277195.46,49817.9,327013.36,21,267,11,201463.3,151543.78,470886.5,2751.61,481308.75,154295.39,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.679425
fixed_500_backlog,31500.0,6400.0,276353.86,50317.9,326671.76,21,262,11,202304.9,151885.38,470886.5,2751.61,481308.75,154636.99,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.678716
fixed_500_backlog,31600.0,6500.0,275453.86,50817.9,326271.76,21,261,11,203204.9,152285.38,470886.5,2751.61,481308.75,155036.99,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.677885
fixed_500_backlog,31700.0,6600.0,274553.86,51317.9,325871.76,21,260,11,204104.9,152685.38,470886.5,2751.61,481308.75,155436.99,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.677053
fixed_500_backlog,31800.0,6700.0,273297.91,51817.9,325115.81,21,259,11,205360.85,153441.33,470886.5,2751.61,481308.75,156192.94,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.675483
fixed_500_backlog,31900.0,6800.0,272458.84,52356.95,324815.79,21,258,11,206199.9,153741.33,470886.5,2751.63,481308.75,156492.96,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.67486
fixed_500_backlog,32000.0,6900.0,271498.44,52956.95,324455.39,21,258,11,207160.3,154101.73,470886.5,2751.63,481308.75,156853.36,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.674111
fixed_500_backlog,32100.0,7000.0,271914.04,52056.95,323970.99,21,257,10,206744.7,154586.13,470886.5,2751.63,481308.75,157337.76,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.673104
fixed_500_backlog,32600.0,7500.0,265762.99,55256.45,321019.44,21,249,10,212895.75,157537.68,470886.5,2751.63,481308.75,160289.31,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.666972
fixed_500_backlog,33100.0,8000.0,259812.51,58976.3,318788.81,21,245,10,218846.25,159768.33,470886.5,2751.61,481308.75,162519.94,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.662337
fixed_500_backlog,33600.0,8500.0,254296.7,62976.3,317273.0,21,239,10,224362.05,161284.13,470886.5,2751.62,481308.75,164035.75,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.659188
fixed_500_backlog,34100.0,9000.0,248765.35,68476.3,317241.65,21,231,11,229893.4,161315.48,470886.5,2751.62,481308.75,164067.1,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.659123
fixed_500_backlog,34600.0,9500.0,243765.34,72476.3,316241.64,21,229,11,234893.4,162315.48,470886.5,2751.63,481308.75,165067.11,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.657045
fixed_500_backlog,35100.0,10000.0,238749.55,76476.3,315225.85,21,221,11,239909.2,163331.28,470886.5,2751.62,481308.75,166082.9,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.654935
fixed_750_backlog,,,66165.85,0.0,66165.85,4,80,0,26370.2,26370.2,85462.65,0.0,92536.05,26370.2,03ac693cbb820e48327d37c437f0b95e08f3e6455d72d298e88148da75e7f189,coarse,42802,2,2,False,-385423.85,481308.75,0.137471
fixed_750_backlog,25100.0,0.0,66165.85,0.0,66165.85,4,80,0,26370.2,26370.2,85462.65,0.0,92536.05,26370.2,03ac693cbb820e48327d37c437f0b95e08f3e6455d72d298e88148da75e7f189,coarse,42802,2,2,False,-385423.85,481308.75,0.137471
fixed_750_backlog,25600.0,500.0,66165.85,0.0,66165.85,4,80,0,26370.2,26370.2,85462.65,0.0,92536.05,26370.2,03ac693cbb820e48327d37c437f0b95e08f3e6455d72d298e88148da75e7f189,coarse,42802,2,2,False,-385423.85,481308.75,0.137471
fixed_750_backlog,26100.0,1000.0,66165.85,0.0,66165.85,4,80,0,26370.2,26370.2,85462.65,0.0,92536.05,26370.2,03ac693cbb820e48327d37c437f0b95e08f3e6455d72d298e88148da75e7f189,coarse,42802,2,2,False,-385423.85,481308.75,0.137471
fixed_750_backlog,26600.0,1500.0,69678.5,0.0,69678.5,4,83,0,26370.2,26370.2,89058.3,0.0,96048.7,26370.2,97e5f49ccc027b7be8d95290ee6834ad6f075315a698c0c6542dcf897f15ff82,coarse,46599,2,2,False,-381828.2,481308.75,0.144769
fixed_750_backlog,27100.0,2000.0,62591.75,0.0,62591.75,4,74,0,26370.2,26370.2,81204.3,0.0,88961.95,26370.2,d6ed582c868b84ab42e91b281355a43e4c0d4dbe5f193dcfc90225c158f6adfd,coarse,47639,2,2,False,-389682.2,481308.75,0.130045
fixed_750_backlog,27600.0,2500.0,64394.05,0.0,64394.05,4,75,0,26370.2,26370.2,83689.2,0.0,90764.25,26370.2,3dc569ce6341a58a64f219854aeb85d78f46f41ddcc36bbd6600c28b2b3f5a7e,coarse,51591,2,2,False,-387197.3,481308.75,0.133789
fixed_750_backlog,28100.0,3000.0,75720.5,0.0,75720.5,4,83,0,26370.2,26370.2,94815.4,0.0,102090.7,26370.2,563b0420955e63113afd8cb8184920574ad4e5f21a943c179ca2f23597706896,coarse,55647,2,2,False,-376071.1,481308.75,0.157322
fixed_750_backlog,28600.0,3500.0,189085.05,2509.74,191594.79,6,163,1,41736.05,39226.31,224491.65,0.0,230821.1,39226.31,bd688efecb72fc5406e7bb631bcb74dc86b1c032de042c0a40195890274a8adf,coarse,100520,3,3,False,-246394.85,481308.75,0.39807
fixed_750_backlog,29100.0,4000.0,231378.4,3009.74,234388.14,8,192,1,50945.65,47935.91,273778.0,0.0,282324.05,47935.91,3ab6a626b4914383f9f787c54b3df97778af4000447ee07f26629e8cb6a5d9b6,coarse,118041,5,3,False,-197108.5,481308.75,0.486981
fixed_750_backlog,29600.0,4500.0,261845.5,32986.04,294831.54,18,197,10,94970.9,61883.24,346819.15,101.62,356816.4,61984.86,44002e373232b7ad0a8c89c06de92e23a8b3144a28c343e3c242d47388ea16f9,coarse,124588,14,4,False,-124067.35,481308.75,0.612562
fixed_750_backlog,30100.0,5000.0,276105.94,38986.04,315091.98,19,213,11,111033.5,71945.84,378742.4,1876.63,388914.45,73822.47,8796474568c37e2db338709bb28ff22a38f46a0aaa6d2ca53ae8be9fcb9ae41b,coarse,128412,14,5,False,-92144.1,481308.75,0.654657
fixed_750_backlog,30600.0,5500.0,269511.39,44986.04,314497.43,19,210,12,116628.05,71540.39,377898.4,1876.63,387914.45,73417.02,bf6b9fc6aa311a243777f04377eac5b0b018b8d19aeff85cf88c395d98da49e2,coarse,128432,14,5,False,-92988.1,481308.75,0.653421
fixed_750_backlog,31100.0,6000.0,303512.24,53610.96,357123.2,20,223,13,126311.3,72140.4,423893.9,4848.0,434111.6,76988.4,7f559c3c80d0b0cd6f0d71e92abfa9259f8340d555b3c00c760d3cd5e502ac6d,coarse,136391,14,6,False,-46992.6,481308.75,0.741984
fixed_750_backlog,31200.0,6100.0,341933.38,58815.88,400749.26,21,242,14,132194.55,72340.41,470886.5,8219.08,481308.75,80559.49,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.832624
fixed_750_backlog,31300.0,6200.0,339508.33,54686.14,394194.47,21,242,13,134639.6,78895.2,470886.5,8219.08,481308.75,87114.28,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.819005
fixed_750_backlog,31400.0,6300.0,338303.88,55666.14,393970.02,21,242,13,135864.05,79119.65,470886.5,8219.08,481308.75,87338.73,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.818539
fixed_750_backlog,31500.0,6400.0,336982.28,56646.14,393628.42,21,238,13,137205.65,79461.25,470886.5,8219.08,481308.75,87680.33,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.817829
fixed_750_backlog,31600.0,6500.0,335602.28,57626.14,393228.42,21,237,13,138605.65,79861.25,470886.5,8219.08,481308.75,88080.33,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.816998
fixed_750_backlog,31700.0,6600.0,334222.28,58606.14,392828.42,21,236,13,140005.65,80261.25,470886.5,8219.08,481308.75,88480.33,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.816167
fixed_750_backlog,31800.0,6700.0,332486.33,59586.14,392072.47,21,235,13,141761.6,81017.2,470886.5,8219.08,481308.75,89236.28,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.814597
fixed_750_backlog,31900.0,6800.0,331206.32,60566.14,391772.46,21,234,13,143061.6,81317.2,470886.5,8219.09,481308.75,89536.29,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.813973
fixed_750_backlog,32000.0,6900.0,329865.92,61546.14,391412.06,21,234,13,144422.0,81677.6,470886.5,8219.09,481308.75,89896.69,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.813224
fixed_750_backlog,32100.0,7000.0,329901.52,61026.14,390927.66,21,234,12,144406.4,82162.0,470886.5,8219.09,481308.75,90381.09,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.812218
fixed_750_backlog,32600.0,7500.0,322049.96,65926.14,387976.1,21,226,12,152357.95,85113.55,470886.5,8219.1,481308.75,93332.65,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.806086
fixed_750_backlog,33100.0,8000.0,314919.32,70826.14,385745.46,21,220,12,159588.6,87344.2,470886.5,8219.09,481308.75,95563.29,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.801451
fixed_750_backlog,33600.0,8500.0,308503.53,75726.14,384229.67,21,211,12,166104.4,88860.0,470886.5,8219.08,481308.75,97079.08,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.798302
fixed_750_backlog,34100.0,9000.0,301935.34,82126.14,384061.48,21,203,13,172787.8,89043.4,470886.5,8203.87,481308.75,97247.27,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.797952
fixed_750_backlog,34600.0,9500.0,295335.32,96565.46,391900.78,21,199,14,179547.6,80203.96,470886.5,9204.01,481308.75,89407.97,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.81424
fixed_750_backlog,34700.0,9600.0,293607.32,108634.9,402242.22,21,196,15,181295.6,69862.52,470886.5,9204.01,481308.75,79066.53,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.835726
fixed_750_backlog,34800.0,9700.0,292071.37,109614.9,401686.27,21,193,15,182851.55,70418.47,470886.5,9204.01,481308.75,79622.48,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.834571
fixed_750_backlog,34900.0,9800.0,290991.37,110594.9,401586.27,21,191,15,183951.55,70518.47,470886.5,9204.01,481308.75,79722.48,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.834363
fixed_750_backlog,35000.0,9900.0,289911.37,111574.9,401486.27,21,190,15,185051.55,70618.47,470886.5,9204.01,481308.75,79822.48,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.834155
fixed_750_backlog,35100.0,10000.0,288831.37,112554.9,401386.27,21,188,15,186151.55,70718.47,470886.5,9204.01,481308.75,79922.48,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.833948
fixed_750_backlog,35200.0,10100.0,287245.52,115034.9,402280.42,21,184,16,187757.4,69824.32,470886.5,9204.01,481308.75,79028.33,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.835805
fixed_750_backlog,35300.0,10200.0,286165.51,116014.9,402180.41,21,182,16,188857.4,69924.32,470886.5,9204.02,481308.75,79128.34,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.835598
fixed_750_backlog,35400.0,10300.0,285085.52,116994.9,402080.42,21,180,16,189957.4,70024.32,470886.5,9204.01,481308.75,79228.33,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.83539
fixed_750_backlog,35500.0,10400.0,284005.52,117974.9,401980.42,21,180,16,191057.4,70124.32,470886.5,9204.01,481308.75,79328.33,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.835182
fixed_750_backlog,35600.0,10500.0,282925.52,118954.9,401880.42,21,178,16,192157.4,70224.32,470886.5,9204.01,481308.75,79428.33,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.834974
hold,,,-15800.0,28500.0,12700.0,21,0,19,497108.75,468608.75,470886.5,0.0,481308.75,468608.75,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,benchmark,144328,14,7,True,0.0,481308.75,0.026386
legacy_500_blocks,,,77350.0,0.0,77350.0,5,146,0,60569.45,60569.45,131261.2,350.0,138269.45,60919.45,fa78fbd9db8a8cc773b8d8390d37cdf9831170f2c0886feeee2e60a3da18833f,coarse,52680,2,3,False,-339625.3,481308.75,0.160708
legacy_500_blocks,25100.0,0.0,77350.0,0.0,77350.0,5,146,0,60569.45,60569.45,131261.2,350.0,138269.45,60919.45,fa78fbd9db8a8cc773b8d8390d37cdf9831170f2c0886feeee2e60a3da18833f,coarse,52680,2,3,False,-339625.3,481308.75,0.160708
legacy_500_blocks,25600.0,500.0,77350.0,0.0,77350.0,5,146,0,60569.45,60569.45,131261.2,350.0,138269.45,60919.45,fa78fbd9db8a8cc773b8d8390d37cdf9831170f2c0886feeee2e60a3da18833f,coarse,52680,2,3,False,-339625.3,481308.75,0.160708
legacy_500_blocks,26100.0,1000.0,77350.0,0.0,77350.0,5,146,0,60569.45,60569.45,131261.2,350.0,138269.45,60919.45,fa78fbd9db8a8cc773b8d8390d37cdf9831170f2c0886feeee2e60a3da18833f,coarse,52680,2,3,False,-339625.3,481308.75,0.160708
legacy_500_blocks,26600.0,1500.0,76350.0,0.0,76350.0,5,140,0,60569.45,60569.45,129898.2,350.0,137269.45,60919.45,2840b54195c3805014181b38fdd529fd8c9f5579d32533ebee1c262757834bfa,coarse,55620,2,3,False,-340988.3,481308.75,0.15863
legacy_500_blocks,27100.0,2000.0,71350.0,0.0,71350.0,5,129,0,60569.45,60569.45,124583.15,350.0,132269.45,60919.45,61138cfbd76533d8931a83a28485137310b18b6b9700cd32920549f8d2b8cbcb,coarse,57371,2,3,False,-346303.35,481308.75,0.148242
legacy_500_blocks,27600.0,2500.0,105850.0,0.0,105850.0,8,185,0,78240.3,78240.3,176336.65,350.0,184440.3,78590.3,a9a6b2986a3de850bd7e31605c45e18801a0d7fd5daa7caa7c30cfebd23626da,coarse,69868,5,3,False,-294549.85,481308.75,0.219921
legacy_500_blocks,28100.0,3000.0,116850.0,0.0,116850.0,9,196,0,98746.4,98746.4,207568.75,350.0,215946.4,99096.4,b6d264bda44f84288f29d9aa3e6345db41b6d68e09dcb6e7e01bccbde6d49d68,coarse,80075,5,4,False,-263317.75,481308.75,0.242776
legacy_500_blocks,28600.0,3500.0,197350.0,0.0,197350.0,10,254,0,102657.15,102657.15,292098.55,350.0,300357.15,103007.15,e07243604dde3b0855760055a2385147d9a630932c300e1f93fd24bcf6be773d,coarse,113588,6,4,False,-178787.95,481308.75,0.410028
legacy_500_blocks,29100.0,4000.0,240350.0,20553.97,260903.97,19,270,6,141484.6,120829.01,371989.1,451.62,382184.6,121280.63,21d63b47233e4e8e6f4af8cadde0078c52af059346c75723b615dd6b44950e1b,coarse,127058,14,5,False,-98897.4,481308.75,0.542072
legacy_500_blocks,29600.0,4500.0,242850.0,24553.97,267403.97,19,263,7,145984.6,121329.01,379059.0,451.62,389184.6,121780.63,2860cb97ada490f33ce7363d4a4912c1dd381424fa4e578b5377e4190ab912dc,coarse,128410,14,5,False,-91827.5,481308.75,0.555577
legacy_500_blocks,30100.0,5000.0,238350.0,28553.97,266903.97,19,253,8,149984.6,121329.01,378490.2,451.62,388684.6,121780.63,1083e41e68596d06673b07933d5465804b4374de6be90259dc124a34494f297c,coarse,128416,14,5,False,-92396.3,481308.75,0.554538
legacy_500_blocks,30600.0,5500.0,232850.0,38824.66,271674.66,19,236,10,154484.6,115558.32,377595.0,451.62,387684.6,116009.94,ad9a308eac946f7284f65394265877192a56b787d2c8d32874526d13502eed79,coarse,128440,14,5,False,-93291.5,481308.75,0.56445
legacy_500_blocks,30700.0,5600.0,258300.0,45134.9,303434.9,20,265,11,174798.1,129561.58,424240.75,1501.62,434498.1,131063.2,3df2495027c87ad20e3370d1e37f9d9b30377970507b0c634af2f910fb3f9b1f,local_refinement,136384,14,6,False,-46645.75,481308.75,0.630437
legacy_500_blocks,30800.0,5700.0,281550.0,46134.9,327684.9,21,292,11,197108.75,150872.23,470886.5,2751.62,481308.75,153623.85,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.680821
