at,account_id,cohort_month,requested_usd,allowed_usd,balance_usd,blocked_by,blockers
2020-06-01 00:00:00,5,2020-05,291.5,291.5,26391.5,capped_to_zero,capped_to_zero
2020-08-01 00:00:00,4,2020-04,210.65,210.65,26310.65,capped_to_zero,capped_to_zero
2020-08-01 00:00:00,5,2020-05,179.1,179.1,26279.1,capped_to_zero,capped_to_zero
2020-10-01 00:00:00,4,2020-04,316.2,316.2,26416.2,capped_to_zero,capped_to_zero
2020-10-01 00:00:00,5,2020-05,284.65,284.65,26384.65,capped_to_zero,capped_to_zero
2020-10-01 00:00:00,7,2020-07,54.65,54.65,26154.65,capped_to_zero,capped_to_zero
2020-11-01 00:00:00,4,2020-04,469.65,469.65,26569.65,capped_to_zero,capped_to_zero
2020-11-01 00:00:00,5,2020-05,438.1,438.1,26538.1,capped_to_zero,capped_to_zero
2021-04-01 00:00:00,15,2021-03,387.7,387.7,26487.7,capped_to_zero,capped_to_zero
2022-01-01 00:00:00,22,2021-10,20.7,20.7,26120.7,capped_to_zero,capped_to_zero
2022-05-01 00:00:00,28,2022-04,264.65,264.65,26364.65,capped_to_zero,capped_to_zero
2022-11-01 00:00:00,33,2022-09,34.6,34.6,26134.6,capped_to_zero,capped_to_zero
2023-03-01 00:00:00,37,2023-01,5.9,5.9,26105.9,capped_to_zero,capped_to_zero
2023-06-01 00:00:00,37,2023-01,409.8,409.8,26509.8,capped_to_zero,capped_to_zero
2023-06-01 00:00:00,39,2023-03,303.9,303.9,26403.9,capped_to_zero,capped_to_zero
2023-09-01 00:00:00,43,2023-07,277.45,277.45,26377.45,capped_to_zero,capped_to_zero
2024-01-01 00:00:00,47,2023-11,416.05,416.05,26516.05,capped_to_zero,capped_to_zero
2024-01-01 00:00:00,48,2023-12,193.75,193.75,26293.75,capped_to_zero,capped_to_zero
2024-02-01 00:00:00,48,2023-12,432.7,432.7,26532.7,capped_to_zero,capped_to_zero
2024-05-01 00:00:00,47,2023-11,490.9,490.9,26590.9,capped_to_zero,capped_to_zero
2024-05-01 00:00:00,50,2024-02,235.9,235.9,26335.9,capped_to_zero,capped_to_zero
2024-10-01 00:00:00,57,2024-09,6.45,6.45,26106.45,capped_to_zero,capped_to_zero
2025-01-01 00:00:00,58,2024-10,406.0,406.0,26506.0,capped_to_zero,capped_to_zero
2025-01-01 00:00:00,59,2024-11,455.3,455.3,26555.3,capped_to_zero,capped_to_zero
2025-04-01 00:00:00,61,2025-01,100.3,100.3,26200.3,capped_to_zero,capped_to_zero
2026-02-01 00:00:00,70,2025-10,119.3,119.3,26219.3,capped_to_zero,capped_to_zero
