account_id,activated_at,alive,died_at,death_trade_key,trades_taken,gross_pnl_usd,commission_usd,equity_profit_usd,gross_paid_usd,received_usd,payout_count
1,2020-01-06 00:00:00,False,2020-03-12 21:06:40,RR1.00:18-19:15:58,365,658.5,382.2,276.3,0.0,0.0,0
2,2020-01-13 00:00:00,False,2020-03-12 21:06:40,RR1.00:18-19:15:58,327,451.5,342.3,109.2,0.0,0.0,0
3,2020-01-20 00:00:00,False,2020-03-12 21:06:40,RR1.00:18-19:15:58,288,412.5,301.35,111.15,0.0,0.0,0
4,2020-01-27 00:00:00,False,2020-03-12 21:06:40,RR1.00:18-19:15:58,249,245.0,260.4,-15.4,0.0,0.0,0
5,2020-02-03 00:00:00,False,2020-03-12 21:06:40,RR1.00:18-19:15:58,214,223.5,223.65,-0.15,0.0,0.0,0
6,2020-02-10 00:00:00,False,2020-03-12 21:06:40,RR1.00:18-19:15:58,168,2.0,175.35,-173.35,0.0,0.0,0
7,2020-02-17 00:00:00,False,2020-03-12 21:06:40,RR1.00:18-19:15:58,133,64.0,138.6,-74.6,0.0,0.0,0
8,2020-02-24 00:00:00,False,2020-03-12 21:06:40,RR1.00:18-19:15:58,87,-119.5,90.3,-209.8,0.0,0.0,0
9,2020-03-02 00:00:00,False,2020-03-12 21:06:40,RR1.00:18-19:15:58,61,-196.0,63.0,-259.0,0.0,0.0,0
10,2020-03-09 00:00:00,False,2020-03-12 21:06:40,RR1.00:18-19:15:58,22,-1352.5,22.05,-1374.55,0.0,0.0,0
11,2020-03-16 00:00:00,False,2020-03-18 01:37:40,RR1.00:19-20:16:62,4,-1077.5,3.15,-1080.65,0.0,0.0,0
12,2020-03-23 00:00:00,True,,,12255,49052.0,12867.75,100.01,36084.24,34975.82,49
13,2020-03-30 00:00:00,True,,,12222,48325.0,12833.1,100.01,35391.89,34352.7,48
14,2020-04-06 00:00:00,True,,,12179,48036.0,12787.95,100.01,35148.04,34133.24,47
15,2020-04-13 00:00:00,True,,,12148,47955.5,12755.4,100.01,35100.09,34090.08,47
16,2020-04-20 00:00:00,True,,,12115,47512.0,12720.75,100.01,34691.24,33722.12,46
17,2020-04-27 00:00:00,False,2021-07-19 22:35:20,RR1.00:20-21:133:477,2376,2626.0,2493.75,132.25,0.0,0.0,0
18,2020-05-04 00:00:00,False,2021-07-19 11:39:40,RR1.00:11-12:117:513,2334,2579.5,2449.65,129.85,0.0,0.0,0
19,2020-05-11 00:00:00,False,2021-03-04 23:30:00,RR1.00:21-22:111:386,1593,1791.0,1671.6,119.4,0.0,0.0,0
20,2020-05-18 00:00:00,False,2020-10-07 09:00:00,RR1.00:2-3:75:262,757,930.0,793.8,136.2,0.0,0.0,0
21,2020-05-25 00:00:00,False,2020-10-05 20:56:40,RR1.00:19-20:62:241,703,338.0,737.1,-399.1,0.0,0.0,0
22,2020-06-01 00:00:00,False,2020-10-05 20:56:40,RR1.00:19-20:62:241,674,417.0,706.65,-289.65,0.0,0.0,0
23,2020-06-08 00:00:00,False,2020-10-05 20:56:40,RR1.00:19-20:62:241,643,343.5,674.1,-330.6,0.0,0.0,0
24,2020-06-15 00:00:00,False,2020-10-05 20:56:40,RR1.00:19-20:62:241,599,537.5,627.9,-90.4,0.0,0.0,0
25,2020-06-22 00:00:00,False,2020-10-06 23:30:00,RR1.00:22-23:55:219,568,755.5,595.35,160.15,0.0,0.0,0
26,2022-02-07 00:00:00,False,2022-06-15 21:04:40,RR1.00:18-19:174:767,720,933.0,754.95,178.05,0.0,0.0,0
27,2022-02-14 00:00:00,False,2022-03-09 06:30:00,RR1.00:5-6:135:672,142,263.0,148.05,114.95,0.0,0.0,0
28,2022-03-07 00:00:00,False,2022-05-12 14:48:40,RR1.00:14-15:205:779,370,600.0,387.45,212.55,0.0,0.0,0
29,2022-03-14 00:00:00,False,2022-05-12 11:45:40,RR1.00:10-11:201:774,323,464.5,338.1,126.4,0.0,0.0,0
30,2022-03-21 00:00:00,False,2022-05-10 21:00:00,RR1.00:18-19:162:727,266,392.5,278.25,114.25,0.0,0.0,0
31,2022-03-28 00:00:00,False,2022-05-09 22:28:20,RR1.00:21-22:208:743,218,437.5,227.85,209.65,0.0,0.0,0
32,2022-04-04 00:00:00,False,2022-05-09 20:34:40,RR1.00:18-19:161:724,182,370.0,190.05,179.95,0.0,0.0,0
33,2022-04-11 00:00:00,False,2022-05-03 15:30:00,RR1.00:14-15:202:768,115,226.0,119.7,106.3,0.0,0.0,0
34,2022-04-18 00:00:00,False,2022-05-02 21:15:40,RR1.00:21-22:206:732,79,-138.0,81.9,-219.9,0.0,0.0,0
35,2022-04-25 00:00:00,False,2022-05-02 21:15:40,RR1.00:21-22:206:732,49,-580.5,50.4,-630.9,0.0,0.0,0
36,2022-05-02 00:00:00,False,2022-05-09 23:30:00,RR1.00:23-24:35:316,46,-1406.5,47.25,-1453.75,0.0,0.0,0
37,2022-05-09 00:00:00,False,2022-05-12 08:23:40,RR1.00:3-4:205:767,30,-1428.0,30.45,-1458.45,0.0,0.0,0
38,2022-05-16 00:00:00,False,2022-06-09 09:00:20,RR1.00:5-6:161:760,152,5.0,158.55,-153.55,0.0,0.0,0
39,2022-05-23 00:00:00,False,2022-06-09 09:00:20,RR1.00:5-6:161:760,107,78.5,111.3,-32.8,0.0,0.0,0
40,2022-05-30 00:00:00,False,2022-06-09 09:00:20,RR1.00:5-6:161:760,61,-1063.0,63.0,-1126.0,0.0,0.0,0
41,2022-06-06 00:00:00,False,2022-06-13 22:10:40,RR1.00:18-19:172:763,48,-1371.5,49.35,-1420.85,0.0,0.0,0
42,2022-06-13 00:00:00,False,2022-06-17 03:02:40,RR1.00:2-3:228:859,27,-1381.0,27.3,-1408.3,0.0,0.0,0
43,2022-06-20 00:00:00,False,2022-06-30 12:11:40,RR1.00:10-11:213:823,61,-530.5,63.0,-593.5,0.0,0.0,0
44,2022-06-27 00:00:00,False,2022-06-30 12:11:40,RR1.00:10-11:213:823,27,-1347.0,27.3,-1374.3,0.0,0.0,0
45,2022-07-04 00:00:00,True,,,7869,38474.5,8262.45,100.01,30112.04,29600.84,37
