at,account_id,trade_key,entry_at,equity_before,floor_before,mae,mfe,gross_pnl,adverse_equity,equity_after,floor_after,alive_after,death_equity
2026-03-02T03:30:00,4,RR1.00:2-3:555:2093,2026-03-02T02:50:40,2103.4,100.0,-17.0,229.5,184.0,2086.4,2286.35,100.0,True,
2026-03-02T03:30:00,61,RR1.00:2-3:555:2093,2026-03-02T02:50:40,2103.4,100.0,-17.0,229.5,184.0,2086.4,2286.35,100.0,True,
2026-03-02T03:30:00,62,RR1.00:2-3:555:2093,2026-03-02T02:50:40,2103.4,100.0,-17.0,229.5,184.0,2086.4,2286.35,100.0,True,
2026-03-02T03:30:00,63,RR1.00:2-3:555:2093,2026-03-02T02:50:40,2103.4,100.0,-17.0,229.5,184.0,2086.4,2286.35,100.0,True,
2026-03-02T03:30:00,67,RR1.00:2-3:555:2093,2026-03-02T02:50:40,2103.4,100.0,-17.0,229.5,184.0,2086.4,2286.35,100.0,True,
2026-03-02T03:30:00,68,RR1.00:2-3:555:2093,2026-03-02T02:50:40,2103.4,100.0,-17.0,229.5,184.0,2086.4,2286.35,100.0,True,
2026-03-02T03:30:00,83,RR1.00:2-3:555:2093,2026-03-02T02:50:40,2103.4,100.0,-17.0,229.5,184.0,2086.4,2286.35,100.0,True,
2026-03-02T03:30:00,84,RR1.00:2-3:555:2093,2026-03-02T02:50:40,2103.4,100.0,-17.0,229.5,184.0,2086.4,2286.35,100.0,True,
2026-03-02T03:30:00,85,RR1.00:2-3:555:2093,2026-03-02T02:50:40,2103.4,100.0,-17.0,229.5,184.0,2086.4,2286.35,100.0,True,
2026-03-02T03:30:00,86,RR1.00:2-3:555:2093,2026-03-02T02:50:40,2103.4,100.0,-17.0,229.5,184.0,2086.4,2286.35,100.0,True,
2026-03-02T03:30:00,87,RR1.00:2-3:555:2093,2026-03-02T02:50:40,2103.4,100.0,-17.0,229.5,184.0,2086.4,2286.35,100.0,True,
2026-03-02T03:30:00,88,RR1.00:2-3:555:2093,2026-03-02T02:50:40,2103.4,100.0,-17.0,229.5,184.0,2086.4,2286.35,100.0,True,
2026-03-02T03:30:00,89,RR1.00:2-3:555:2093,2026-03-02T02:50:40,2103.4,100.0,-17.0,229.5,184.0,2086.4,2286.35,100.0,True,
2026-03-02T03:30:00,90,RR1.00:2-3:555:2093,2026-03-02T02:50:40,2103.4,100.0,-17.0,229.5,184.0,2086.4,2286.35,100.0,True,
2026-03-02T03:30:00,91,RR1.00:2-3:555:2093,2026-03-02T02:50:40,2103.4,100.0,-17.0,229.5,184.0,2086.4,2286.35,100.0,True,
2026-03-02T03:30:00,92,RR1.00:2-3:555:2093,2026-03-02T02:50:40,2103.4,100.0,-17.0,229.5,184.0,2086.4,2286.35,100.0,True,
2026-03-02T03:30:00,93,RR1.00:2-3:555:2093,2026-03-02T02:50:40,2103.4,100.0,-17.0,229.5,184.0,2086.4,2286.35,100.0,True,
